
[00:00:00.000 --> 00:00:08.000]  俄巴底亞書是十二仙之書的第四部
[00:47:05.000 --> 00:47:08.000]  靈裡面貧乏的人有福了
[00:47:08.000 --> 00:47:10.000]  你要知道你的貧乏
[00:47:10.000 --> 00:47:12.000]  你會跟隨耶穌基督
[00:47:12.000 --> 00:47:14.000]  還有愛他的人
[00:47:14.000 --> 00:47:16.000]  是神揀選
[00:47:16.000 --> 00:47:18.000]  但是你要愛神
[00:47:18.000 --> 00:47:20.000]  你要知道自己貧乏
[00:47:20.000 --> 00:47:22.000]  這個就讓我們看到
[00:47:22.000 --> 00:47:24.000]  聖經裡面滿記載著
[00:47:24.000 --> 00:47:26.000]  神的揀擇
[00:47:26.000 --> 00:47:28.000]  和人的說
[00:47:28.000 --> 00:47:30.000]  和人的責任
[00:47:30.000 --> 00:47:32.000]  我記得
[00:47:32.000 --> 00:47:35.000]  我在Pasadena
[00:47:35.000 --> 00:47:37.000]  在宣誓會的時候
[00:47:37.000 --> 00:47:39.000]  曾經說過一篇
[00:47:39.000 --> 00:47:41.000]  是約翰福音第六章
[00:47:41.000 --> 00:47:45.000]  相信我們這裡有幾個弟兄姊妹可能還記得
[00:47:45.000 --> 00:47:51.000]  我講到約翰福音六章三十一至四十九節
[00:47:51.000 --> 00:47:54.000]  都是有一個很精彩的結構
[00:47:54.000 --> 00:47:57.000]  是講到生命之糧
[00:47:57.000 --> 00:48:03.000]  講到昔日神在曠野降馬拿比以色列人
[00:48:03.000 --> 00:48:05.000]  但是神又在釋放的日子
[00:48:05.000 --> 00:48:07.000]  降下生命之糧
[00:48:07.000 --> 00:48:09.000]  就是他的獨身子來到世上
[00:48:09.000 --> 00:48:11.000]  原因是什麼
[00:48:11.000 --> 00:48:16.000]  原因是在這個首尾結構最中心的部分
[00:48:16.000 --> 00:48:20.000]  就是六章三十九節和六章四十節
[00:48:20.000 --> 00:48:24.000]  這個神的旨意最中心的地方
[00:48:24.000 --> 00:48:26.000]  又是講什麼
[00:48:26.000 --> 00:48:30.000]  兩節我很喜愛的經文
[00:48:30.000 --> 00:48:36.000]  兩節的經文的開始都是神的意思神的旨意
[00:48:36.000 --> 00:48:41.000]  兩節經文的最後都是講到復活
[00:48:41.000 --> 00:48:46.000]  神要接受他的人是有永生的盼望
[00:48:46.000 --> 00:48:48.000]  是有復活
[00:48:48.000 --> 00:48:50.000]  這個是神的旨意
[00:48:50.000 --> 00:48:52.000]  接受他的人是有永生
[00:48:52.000 --> 00:48:55.000]  那要怎樣做才能夠得救有永生呢
[00:48:55.000 --> 00:48:57.000]  經文有講
[00:48:57.000 --> 00:48:59.000]  三十九節怎樣講
[00:48:59.000 --> 00:49:01.000]  就是他所賜給我的
[00:49:01.000 --> 00:49:03.000]  叫我一個也不失落
[00:49:03.000 --> 00:49:07.000]  這裡所講的是神所揀選給耶穌基督的
[00:49:07.000 --> 00:49:09.000]  耶穌基督一個也不會失落
[00:49:09.000 --> 00:49:13.000]  但是還有另外一邊要看
[00:49:13.000 --> 00:49:18.000]  是叫一切見子而信的人得永生
[00:49:18.000 --> 00:49:22.000]  當我們見到耶穌基督見到福音的時候
[00:49:22.000 --> 00:49:25.000]  你要怎樣
[00:49:25.000 --> 00:49:28.000]  而信的人才能得到永生
[00:49:28.000 --> 00:49:30.000]  永遠是相提並論
[00:49:30.000 --> 00:49:33.000]  永遠都是相成相負
[00:49:33.000 --> 00:49:35.000]  不是說神揀選了你
[00:49:35.000 --> 00:49:37.000]  沒有揀選的那個
[00:49:37.000 --> 00:49:40.000]  而是你要去接受的
[00:49:40.000 --> 00:49:42.000]  當你接受的時候
[00:49:42.000 --> 00:49:45.000]  你就會發覺原來你是被神揀選的那個
[00:49:45.000 --> 00:49:48.000]  當你不去接受的時候
[00:49:48.000 --> 00:49:52.000]  你就會發覺你自己是沒有被神揀選到
[00:49:52.000 --> 00:49:54.000]  你說為什麼這麼奇怪
[00:49:54.000 --> 00:49:56.000]  我不明白
[00:49:56.000 --> 00:49:58.000]  但是我所知道的就是
[00:49:58.000 --> 00:50:00.000]  這個是聖經的教導
[00:50:00.000 --> 00:50:02.000]  雖然是神揀選
[00:50:02.000 --> 00:50:05.000]  但是我們每一個人都有我們的責任
[00:50:05.000 --> 00:50:09.000]  我們的責任就是要去愛神
[00:50:09.000 --> 00:50:10.000]  要去接受他
[00:50:10.000 --> 00:50:12.000]  要去跟從他
[00:50:12.000 --> 00:50:16.000]  在結束的時候
[00:50:16.000 --> 00:50:22.000]  我們不妨重溫一下我們說了四部小先知書
[00:50:22.000 --> 00:50:25.000]  我們上一次說的是亞摩斯書
[00:50:25.000 --> 00:50:27.000]  是說到神的標準
[00:50:27.000 --> 00:50:29.000]  神的標準是什麼
[00:50:29.000 --> 00:50:32.000]  護我行善就必存活
[00:50:32.000 --> 00:50:35.000]  這個是上個星期我說的主題
[00:50:35.000 --> 00:50:40.000]  在亞摩斯書最中心的部分就是第五章
[00:50:40.000 --> 00:50:45.000]  有五次出現必存活這三個字
[00:50:45.000 --> 00:50:47.000]  感謝主
[00:50:47.000 --> 00:50:50.000]  只有兩次說護我求善
[00:50:50.000 --> 00:50:55.000]  有三次是說尋求神的就必存活
[00:50:55.000 --> 00:50:59.000]  這裡好像是新約告訴我們
[00:50:59.000 --> 00:51:01.000]  告訴我們什麼
[00:51:01.000 --> 00:51:03.000]  很多經文告訴我們
[00:51:03.000 --> 00:51:06.000]  得救不是靠我們的行為
[00:51:06.000 --> 00:51:09.000]  一切是靠神的恩典
[00:51:09.000 --> 00:51:10.000]  要趁舊甚
[00:51:10.000 --> 00:51:12.000]  要歸向耶和華
[00:51:12.000 --> 00:51:15.000]  這就是賀西亞書的主題
[00:51:15.000 --> 00:51:20.000]  第二部十二先知書所說的約爾書
[00:51:20.000 --> 00:51:22.000]  是說到審判
[00:51:22.000 --> 00:51:26.000]  相反不接受是有審判會來臨
[00:51:26.000 --> 00:51:29.000]  去到最後的日子
[00:51:29.000 --> 00:51:33.000]  有主耶和華的日子就是最後的審判
[00:51:33.000 --> 00:51:35.000]  但是你說審判
[00:51:35.000 --> 00:51:37.000]  神怎麼可以審判我
[00:51:37.000 --> 00:51:39.000]  他都沒有揀選我
[00:51:39.000 --> 00:51:45.000]  我相信這就是俄巴底亞書要解答的問題
[00:51:45.000 --> 00:51:47.000]  是神的揀選
[00:51:47.000 --> 00:51:50.000]  但也是人的責任
[00:51:50.000 --> 00:51:53.000]  所以在俄巴底亞書最中心的部分
[00:51:53.000 --> 00:51:56.000]  我們看到神是數算以東人的罪
[00:51:56.000 --> 00:51:59.000]  八個理不當
[00:51:59.000 --> 00:52:02.000]  但是我們也看到聖經清楚告訴我們
[00:52:02.000 --> 00:52:04.000]  是神揀選以色列
[00:52:04.000 --> 00:52:07.000]  沒有揀選以東
[00:52:07.000 --> 00:52:12.000]  不過永遠都是神的揀選和人的責任
[00:52:12.000 --> 00:52:14.000]  永遠是相成相負
[00:52:14.000 --> 00:52:18.000]  俄巴底亞這個名字就是神的僕人
[00:52:18.000 --> 00:52:21.000]  我相信一個真正被神揀選
[00:52:21.000 --> 00:52:23.000]  一個真正神的僕人
[00:52:23.000 --> 00:52:25.000]  是被神揀選
[00:52:25.000 --> 00:52:30.000]  但一個真真正正信神愛神
[00:52:30.000 --> 00:52:32.000]  跟從神的人
[00:52:32.000 --> 00:52:35.000]  才是一個真正神的僕人
[00:52:35.000 --> 00:52:38.000]  在今天的經文有什麼應用
[00:52:38.000 --> 00:52:42.000]  我覺得應用在今天的經文就是
[00:52:42.000 --> 00:52:45.000]  不怕去傳福音
[00:52:45.000 --> 00:52:47.000]  很多時候我們不夠膽去傳福音
[00:52:47.000 --> 00:52:48.000]  為什麼
[00:52:48.000 --> 00:52:50.000]  怕自己說錯話
[00:52:50.000 --> 00:52:52.000]  怕自己不夠聰明
[00:52:52.000 --> 00:52:55.000]  怕自己搞砸了
[00:52:55.000 --> 00:52:57.000]  其實不會的
[00:52:57.000 --> 00:53:01.000]  你看到一個人信不信神是神的揀選
[00:53:01.000 --> 00:53:03.000]  不是我們做得怎麼樣
[00:53:03.000 --> 00:53:08.000]  我們的工作就是要將福音的種子種在他的腦裏
[00:53:08.000 --> 00:53:11.000]  將這個好消息去跟別人分享
[00:53:11.000 --> 00:53:14.000]  究竟這個人信不信的話
[00:53:14.000 --> 00:53:16.000]  是神的揀選
[00:53:16.000 --> 00:53:18.000]  不是靠我們的能力
[00:53:18.000 --> 00:53:19.000]  所以我們不怕
[00:53:19.000 --> 00:53:24.000]  盡量我們要每個人都盡我們的能力來傳福音
[00:53:24.000 --> 00:53:28.000]  這個就是俄巴底亞書給我們的訊息
[00:53:28.000 --> 00:53:30.000]  願神祝福他自己的懷孕
[00:53:30.000 --> 00:53:33.000]  讓我們一起低頭禱告
[00:53:33.000 --> 00:53:35.000]  主人我們感謝你
[00:53:35.000 --> 00:53:38.000]  感謝你給我們俄巴底亞書
[00:53:38.000 --> 00:53:40.000]  我們清楚地看到
[00:53:40.000 --> 00:53:44.000]  每個人能夠得以信都是因為你的揀選
[00:53:44.000 --> 00:53:48.000]  但是也是我們的責任
[00:53:48.000 --> 00:53:49.000]  要來接受你
[00:53:49.000 --> 00:53:50.000]  要愛你
[00:53:50.000 --> 00:53:52.000]  要跟從你
[00:53:52.000 --> 00:53:54.000]  主人我們也學到
[00:53:54.000 --> 00:53:59.000]  我們不怕去跟別人分享我們的見證去傳福音
[00:53:59.000 --> 00:54:02.000]  因為真正揀選人的是你
[00:54:02.000 --> 00:54:04.000]  不是靠我們自己的能力
[00:54:04.000 --> 00:54:07.000]  能夠令到別人相信
[00:54:07.000 --> 00:54:09.000]  一切都是依靠你
[00:54:09.000 --> 00:54:11.000]  願我們每個人都有這個心
[00:54:11.000 --> 00:54:14.000]  來廣傳你的話語
[00:54:14.000 --> 00:54:15.000]  廣傳你的福音
[00:54:15.000 --> 00:54:18.000]  能夠將一切的榮耀重讚歸給你
[00:54:18.000 --> 00:54:19.000]  我們今天禱告
[00:54:19.000 --> 00:54:21.000]  奉主耶穌基督的名義而求
[00:54:21.000 --> 00:54:23.000]  阿們
[00:54:23.000 --> 00:54:25.000]  阿們
[00:54:25.000 --> 00:54:27.000]  阿們
[00:54:28.000 --> 00:54:30.000]  阿們
[00:54:30.000 --> 00:54:33.000]  (字幕由 Amara.org 社群提供)
[00:54:33.000 --> 00:54:36.000]  (字幕由 Amara.org 社群提供)

