
[00:00:00.000 --> 00:00:07.000]  各位主人 各位網友 今天主人又有機會跟大家分享神的話
[00:35:38.000 --> 00:35:39.000]  有些人未
[00:35:39.000 --> 00:35:41.000]  未的那些又肯聽呢?
[00:35:41.000 --> 00:35:43.000]  哈伯穆斯很快跟他說
[00:35:43.000 --> 00:35:44.000]  你信耶穌的時候
[00:35:44.000 --> 00:35:45.000]  你聚得聖嗎?
[00:35:45.000 --> 00:35:46.000]  你上天堂了
[00:35:46.000 --> 00:35:48.000]  結果有些人信了主
[00:35:48.000 --> 00:35:49.000]  最先有一個人
[00:35:49.000 --> 00:35:51.000]  哈伯穆斯在他身邊的時候
[00:35:51.000 --> 00:35:52.000]  跟他說
[00:35:52.000 --> 00:35:53.000]  那個人以為他瘋了
[00:35:53.000 --> 00:35:55.000]  你快想想辦法生存
[00:35:55.000 --> 00:35:57.000]  你搞這些事
[00:35:57.000 --> 00:35:59.000]  不聽他說
[00:35:59.000 --> 00:36:01.000]  後來轉過頭來
[00:36:01.000 --> 00:36:02.000]  在他身邊
[00:36:02.000 --> 00:36:03.000]  你得救了嗎?
[00:36:03.000 --> 00:36:05.000]  結果那些人勉強聽了
[00:36:05.000 --> 00:36:07.000]  他信了主
[00:36:07.000 --> 00:36:09.000]  很快哈伯穆斯隨著那千多人
[00:36:09.000 --> 00:36:11.000]  一起浸死
[00:36:11.000 --> 00:36:14.000]  這個最後被他帶去信主的人
[00:36:14.000 --> 00:36:17.000]  是其中六個被救的其中一個
[00:36:17.000 --> 00:36:20.000]  後來他們回到上岸之後
[00:36:20.000 --> 00:36:22.000]  他們開了一個重聚
[00:36:22.000 --> 00:36:24.000]  這六個人走在一起
[00:36:24.000 --> 00:36:28.000]  他就說我見證這位哈伯穆斯
[00:36:28.000 --> 00:36:30.000]  他奮不顧身
[00:36:30.000 --> 00:36:33.000]  只關心其他人未信耶穌
[00:36:33.000 --> 00:36:34.000]  然後我是其中一個
[00:36:34.000 --> 00:36:38.000]  被他最後所拯救的人
[00:36:38.000 --> 00:36:40.000]  當我想起這個故事
[00:36:40.000 --> 00:36:43.000]  比對殺了該人問復活的事
[00:36:43.000 --> 00:36:46.000]  是不是很強烈的對比呢?
[00:36:46.000 --> 00:36:48.000]  當你問復活的事的時候
[00:36:48.000 --> 00:36:50.000]  原來你不是真的關心
[00:36:50.000 --> 00:36:52.000]  復活的事是否真的
[00:36:52.000 --> 00:36:53.000]  更加不是問
[00:36:53.000 --> 00:36:56.000]  我如果不是準備好復活的話
[00:36:56.000 --> 00:36:59.000]  我將來會怎樣?
[00:36:59.000 --> 00:37:01.000]  原來他不是從這個角度去想
[00:37:01.000 --> 00:37:04.000]  他只不過將這些變成一個質詢
[00:37:04.000 --> 00:37:05.000]  遊戲
[00:37:05.000 --> 00:37:11.000]  或者是一個顯示自己有理的問題
[00:37:11.000 --> 00:37:13.000]  當然這樣尋求真理的人
[00:37:13.000 --> 00:37:15.000]  他不會找到真理
[00:37:15.000 --> 00:37:16.000]  但相反
[00:37:16.000 --> 00:37:20.000]  你看到哈伯穆斯貫徹始終
[00:37:20.000 --> 00:37:23.000]  雖然他死的時候只有三十九歲
[00:37:23.000 --> 00:37:29.000]  但卻是相信被神非常悅立的一位牧者
[00:37:29.000 --> 00:37:32.000]  因為實際上他相信
[00:37:32.000 --> 00:37:36.000]  他活出他所相信的信仰
[00:37:36.000 --> 00:37:37.000]  兄姐們
[00:37:37.000 --> 00:37:42.000]  有時候我也會掛心我們加南道真堂的弟兄姊妹
[00:37:42.000 --> 00:37:46.000]  究竟我們是否相信我們所聽的福音呢?
[00:37:46.000 --> 00:37:51.000]  究竟我們聽福音、聞福音、傳福音
[00:37:51.000 --> 00:37:55.000]  有沒有活在我們心靈當中呢?
[00:37:55.000 --> 00:37:57.000]  當你今天面對人生
[00:37:57.000 --> 00:37:59.000]  面對社會很多動盪的時間
[00:37:59.000 --> 00:38:05.000]  你用甚麼角度去處理這些問題呢?
[00:38:05.000 --> 00:38:08.000]  你的錢財是用甚麼角度去處理呢?
[00:38:08.000 --> 00:38:10.000]  為甚麼叫你受一封獻禮
[00:38:10.000 --> 00:38:11.000]  好像這麼艱難
[00:38:11.000 --> 00:38:12.000]  好像想死一樣
[00:38:12.000 --> 00:38:13.000]  不用說了
[00:38:13.000 --> 00:38:14.000]  怎樣都不用說了
[00:38:14.000 --> 00:38:15.000]  就像殺死人一樣
[00:38:15.000 --> 00:38:16.000]  怎樣都不會復活
[00:38:16.000 --> 00:38:17.000]  你說甚麼都不會復活
[00:38:17.000 --> 00:38:18.000]  不一樣的
[00:38:18.000 --> 00:38:20.000]  都是一樣的
[00:38:20.000 --> 00:38:24.000]  為甚麼侍奉會這麼艱難呢?
[00:38:24.000 --> 00:38:26.000]  為甚麼回主教會都這麼艱難呢?
[00:38:26.000 --> 00:38:28.000]  不行啊牧師
[00:38:28.000 --> 00:38:30.000]  我一節下來都很早起床的
[00:38:30.000 --> 00:38:34.000]  提七日 請你放過我吧
[00:38:34.000 --> 00:38:38.000]  為甚麼公眾的態度
[00:38:38.000 --> 00:38:42.000]  會比回教會侍奉神的態度更高呢?
[00:38:42.000 --> 00:38:48.000]  為甚麼服侍人比服侍神的態度更高呢?
[00:38:48.000 --> 00:38:51.000]  如果神要修剪你的生命
[00:38:51.000 --> 00:38:54.000]  要你改變一些習慣
[00:38:54.000 --> 00:38:57.000]  要你改變一些對人的態度
[00:38:57.000 --> 00:38:59.000]  要你改變一些生活方式
[00:38:59.000 --> 00:39:01.000]  以至你能夠生命不斷地成長
[00:39:01.000 --> 00:39:03.000]  能夠將來進入永恆的時候
[00:39:03.000 --> 00:39:05.000]  得到上帝稱讚
[00:39:05.000 --> 00:39:08.000]  為甚麼會這麼艱難呢?
[00:39:08.000 --> 00:39:10.000]  「我是這樣的了」
[00:39:10.000 --> 00:39:11.000]  「我長出來就是這樣的了」
[00:39:11.000 --> 00:39:13.000]  「不用改了」
[00:39:13.000 --> 00:39:17.000]  我盼望我們不要做殺都該人式
[00:39:17.000 --> 00:39:19.000]  去追求信仰
[00:39:19.000 --> 00:39:22.000]  我們做一個好像黑白牧師這樣的人
[00:39:22.000 --> 00:39:24.000]  「我知道多少」
[00:39:24.000 --> 00:39:26.000]  「我盡量活出這個信仰」
[00:39:26.000 --> 00:39:28.000]  「我的生命要修剪」
[00:39:28.000 --> 00:39:30.000]  「我的金錢為神所用」
[00:39:30.000 --> 00:39:32.000]  「我的時間為神所用」
[00:39:32.000 --> 00:39:35.000]  「我的家庭是為神而設立」
[00:39:35.000 --> 00:39:38.000]  如果你有這樣的態度的話
[00:39:38.000 --> 00:39:41.000]  我相信你會經歷到耶穌所說的話
[00:39:41.000 --> 00:39:43.000]  你真的明白聖經
[00:39:43.000 --> 00:39:46.000]  而且你會經歷到上帝的大能
[00:39:46.000 --> 00:39:48.000]  請一起做個祈禱
[00:39:51.000 --> 00:39:55.000]  大主在我們當中作成了你的工作
[00:39:55.000 --> 00:39:58.000]  如果我們今天只是從自己
[00:39:58.000 --> 00:40:03.000]  從世人的角度去理解我們信仰的話
[00:40:03.000 --> 00:40:06.000]  祂會再次光照我們
[00:40:06.000 --> 00:40:09.000]  叫我們能夠全情投入
[00:40:09.000 --> 00:40:12.000]  祢所給我們寶貴的福音裏面
[00:40:12.000 --> 00:40:16.000]  所以我們當中的兄姊妹可能有不同的掙扎
[00:40:16.000 --> 00:40:18.000]  有成長過程裏面有困難
[00:40:18.000 --> 00:40:20.000]  有試探引誘
[00:40:20.000 --> 00:40:23.000]  有自我中心很強烈的
[00:40:23.000 --> 00:40:24.000]  我求祢光照我們
[00:40:24.000 --> 00:40:27.000]  因為其實我們每一個都是這樣的罪人
[00:40:27.000 --> 00:40:29.000]  當我們投靠祢的時候
[00:40:29.000 --> 00:40:31.000]  祢的恩典
[00:40:31.000 --> 00:40:33.000]  祢的榮美
[00:40:33.000 --> 00:40:36.000]  祢聖經上寶貴的英許
[00:40:36.000 --> 00:40:39.000]  就在我們身上也都彰顯出來
[00:40:39.000 --> 00:40:41.000]  願祢預祚我們
[00:40:41.000 --> 00:40:46.000]  讓我們教會更在主的道上一起成長
[00:40:46.000 --> 00:40:49.000]  我們土貴奉下耶穌基督的聖名祈禱
[00:40:49.000 --> 00:40:51.000]  我們就在祂的身邊
[00:40:51.000 --> 00:40:52.000]  祈禱
[00:40:52.000 --> 00:40:53.000]  祈禱
[00:40:53.000 --> 00:40:54.000]  祈禱
[00:40:54.000 --> 00:40:55.000]  祈禱

