
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹 主禮平安
[00:47:49.000 --> 00:47:52.000]  上次我在廣恩堂
[00:47:52.000 --> 00:47:54.000]  講回這段歷史
[00:47:54.000 --> 00:47:58.000]  有兩位弟兄姊妹出來相認
[00:47:58.000 --> 00:48:01.000]  我們是圓州國的
[00:48:01.000 --> 00:48:04.000]  啊?這麼大投資
[00:48:04.000 --> 00:48:06.000]  只有兩個?
[00:48:06.000 --> 00:48:08.000]  不是這樣問的
[00:48:08.000 --> 00:48:09.000]  數目不是這樣計算的
[00:48:09.000 --> 00:48:11.000]  我們當時的
[00:48:11.000 --> 00:48:13.000]  沙孫的弟兄姊妹
[00:48:13.000 --> 00:48:16.000]  那個Journey Outward
[00:48:16.000 --> 00:48:20.000]  上帝恩典
[00:48:20.000 --> 00:48:23.000]  上帝差遣
[00:48:23.000 --> 00:48:26.000]  當然沙孫沒有停止
[00:48:26.000 --> 00:48:28.000]  83年我們開始
[00:48:28.000 --> 00:48:30.000]  85年成立圓州國
[00:48:30.000 --> 00:48:36.000]  90年離魚田縣沙角村有沙角堂
[00:48:36.000 --> 00:48:39.000]  96年有方舟之家
[00:48:39.000 --> 00:48:42.000]  97年有仲安
[00:48:42.000 --> 00:48:46.000]  04年 如果你還印象猶新
[00:48:46.000 --> 00:48:49.000]  廣恩 沙孫
[00:48:49.000 --> 00:48:53.000]  其實12345你可以數下去
[00:48:53.000 --> 00:48:59.000]  頭20年真的沒有停下來
[00:48:59.000 --> 00:49:02.000]  那接著的20年呢?
[00:49:02.000 --> 00:49:05.000]  不關我的事
[00:49:05.000 --> 00:49:07.000]  因為我不懂說下去
[00:49:07.000 --> 00:49:09.000]  但上帝的恩典
[00:49:09.000 --> 00:49:13.000]  我回頭看04年廣恩的成立
[00:49:13.000 --> 00:49:17.000]  我們不是猜18個弟兄姊妹出去
[00:49:17.000 --> 00:49:20.000]  是我們當中最能幹的那一班
[00:49:20.000 --> 00:49:23.000]  包括蔡依出去
[00:49:23.000 --> 00:49:26.000]  我們不是割一塊肉
[00:49:26.000 --> 00:49:30.000]  我們是將我們的核心送出去
[00:49:30.000 --> 00:49:32.000]  我們兩個同工出去了
[00:49:32.000 --> 00:49:34.000]  我們整個中學團契
[00:49:34.000 --> 00:49:36.000]  整個團契
[00:49:36.000 --> 00:49:39.000]  中學生出去了
[00:49:39.000 --> 00:49:43.000]  這是沙孫直堂犧牲?
[00:49:43.000 --> 00:49:44.000]  不是啊
[00:49:44.000 --> 00:49:47.000]  這叫做Journey Outward
[00:49:47.000 --> 00:49:48.000]  不是看著自己
[00:49:48.000 --> 00:49:51.000]  抱著自己有多少
[00:49:51.000 --> 00:49:52.000]  是看到
[00:49:52.000 --> 00:49:54.000]  出去的那班弟兄姊妹
[00:49:54.000 --> 00:49:57.000]  看到這個福音
[00:49:57.000 --> 00:49:59.000]  所以上帝為他們預備
[00:49:59.000 --> 00:50:03.000]  在不同的地方
[00:50:03.000 --> 00:50:07.000]  做得很好的工作到今天
[00:50:07.000 --> 00:50:08.000]  是啊
[00:50:08.000 --> 00:50:10.000]  神的恩典
[00:50:10.000 --> 00:50:12.000]  保守我們
[00:50:12.000 --> 00:50:16.000]  我從小就聽到這個比喻
[00:50:16.000 --> 00:50:19.000]  在沙灘很危險的地方
[00:50:19.000 --> 00:50:21.000]  有一個救生站
[00:50:21.000 --> 00:50:23.000]  來的義工當值
[00:50:23.000 --> 00:50:27.000]  搶救外面那些沉船的人
[00:50:27.000 --> 00:50:30.000]  但慢慢義工多起來
[00:50:30.000 --> 00:50:32.000]  救生站越來越靚
[00:50:32.000 --> 00:50:35.000]  大家經常都會撲掉聚會
[00:50:35.000 --> 00:50:40.000]  慢慢就變成了一個俱樂部
[00:50:40.000 --> 00:50:43.000]  教會不是俱樂部
[00:50:43.000 --> 00:50:48.000]  教會始終都是救生站
[00:50:48.000 --> 00:50:53.000]  上帝將我們放在沙田40年了
[00:50:53.000 --> 00:50:55.000]  下一個40年
[00:50:55.000 --> 00:50:57.000]  你還在不在?
[00:50:57.000 --> 00:50:58.000]  80週年
[00:50:58.000 --> 00:51:00.000]  在的請舉手
[00:51:00.000 --> 00:51:02.000]  我和志遠都不會在
[00:51:02.000 --> 00:51:04.000]  孫牧大概你都不在了
[00:51:04.000 --> 00:51:05.000]  是吧?
[00:51:05.000 --> 00:51:06.000]  是呀
[00:51:06.000 --> 00:51:08.000]  但沙孫在不在?
[00:51:08.000 --> 00:51:10.000]  沙孫還要做些什麼?
[00:51:10.000 --> 00:51:12.000]  上帝的恩典是怎樣?
[00:51:12.000 --> 00:51:16.000]  今天當然沙田區有很多的教會
[00:51:16.000 --> 00:51:22.000]  上帝愛我們身邊的鄰舍
[00:51:22.000 --> 00:51:25.000]  未認識他的人
[00:51:25.000 --> 00:51:27.000]  我們不是要做一間
[00:51:27.000 --> 00:51:30.000]  沙田最大的教會
[00:51:30.000 --> 00:51:34.000]  我們不是要做完所有的事
[00:51:34.000 --> 00:51:37.000]  不過總有我們的份量
[00:51:37.000 --> 00:51:38.000]  不是
[00:51:38.000 --> 00:51:41.000]  總有你的份量
[00:51:41.000 --> 00:51:43.000]  明白嗎?
[00:51:43.000 --> 00:51:44.000]  是
[00:51:44.000 --> 00:51:45.000]  我的職場
[00:51:45.000 --> 00:51:47.000]  我的家庭很重要
[00:51:47.000 --> 00:51:49.000]  不要把時間
[00:51:49.000 --> 00:51:51.000]  不斷回來教會
[00:51:51.000 --> 00:51:52.000]  蹉跎歲月
[00:51:52.000 --> 00:51:54.000]  或者我經常都形容
[00:51:54.000 --> 00:51:56.000]  在外面你很生猛的
[00:51:56.000 --> 00:51:58.000]  回來就唇語高揚
[00:51:58.000 --> 00:52:00.000]  念口黃說幾句
[00:52:00.000 --> 00:52:01.000]  不是
[00:52:01.000 --> 00:52:02.000]  上帝給你的經驗
[00:52:02.000 --> 00:52:04.000]  你是老師嗎?
[00:52:04.000 --> 00:52:06.000]  你是護士嗎?
[00:52:06.000 --> 00:52:08.000]  你是伯母嗎?
[00:52:08.000 --> 00:52:10.000]  原來你開電單車回教會
[00:52:10.000 --> 00:52:12.000]  不過你不敢停在教會門口
[00:52:12.000 --> 00:52:14.000]  上帝用你的
[00:52:14.000 --> 00:52:16.000]  你明白嗎?
[00:52:16.000 --> 00:52:18.000]  Journey inward
[00:52:18.000 --> 00:52:20.000]  Journey outward
[00:52:20.000 --> 00:52:22.000]  多謝蔡依
[00:52:22.000 --> 00:52:24.000]  回想起來
[00:52:24.000 --> 00:52:26.000]  她這個教導
[00:52:26.000 --> 00:52:30.000]  真是在我們的座右銘
[00:52:30.000 --> 00:52:32.000]  幫助我們明白
[00:52:32.000 --> 00:52:33.000]  我們同心低頭
[00:52:33.000 --> 00:52:35.000]  一起祈禱
[00:52:35.000 --> 00:52:37.000]  感謝天父
[00:52:37.000 --> 00:52:39.000]  因為我們
[00:52:39.000 --> 00:52:41.000]  數算的
[00:52:41.000 --> 00:52:45.000]  不是人的成就
[00:52:45.000 --> 00:52:47.000]  多厲害
[00:52:47.000 --> 00:52:49.000]  多聰明
[00:52:49.000 --> 00:52:51.000]  我們有多少會友
[00:52:51.000 --> 00:52:53.000]  我們做了些什麼
[00:52:53.000 --> 00:52:54.000]  不是
[00:52:54.000 --> 00:52:56.000]  雖然這些都不是錯
[00:52:56.000 --> 00:52:58.000]  但是我們看不到
[00:52:58.000 --> 00:52:59.000]  你做什麼
[00:52:59.000 --> 00:53:01.000]  我們就很容易
[00:53:01.000 --> 00:53:03.000]  失去了方向
[00:53:03.000 --> 00:53:06.000]  因為我們不再是跟隨你
[00:53:06.000 --> 00:53:10.000]  我們只是跟自己的想法
[00:53:10.000 --> 00:53:12.000]  喜好
[00:53:12.000 --> 00:53:13.000]  主啊赦免我們
[00:53:13.000 --> 00:53:15.000]  幫助我們
[00:53:15.000 --> 00:53:17.000]  今天我們每一個坐在這裏的
[00:53:17.000 --> 00:53:19.000]  其實都是你呼召
[00:53:19.000 --> 00:53:21.000]  你呼召
[00:53:21.000 --> 00:53:23.000]  同樣你猜險
[00:53:23.000 --> 00:53:25.000]  我們很願意
[00:53:25.000 --> 00:53:27.000]  恭敬
[00:53:27.000 --> 00:53:29.000]  跟你說
[00:53:29.000 --> 00:53:31.000]  我們在這裏
[00:53:31.000 --> 00:53:34.000]  求你猜險我們
[00:53:34.000 --> 00:53:36.000]  不是四十年前
[00:53:36.000 --> 00:53:38.000]  是今天
[00:53:38.000 --> 00:53:41.000]  很多人離開香港
[00:53:41.000 --> 00:53:44.000]  說看不到前景
[00:53:44.000 --> 00:53:46.000]  很灰暗
[00:53:46.000 --> 00:53:48.000]  悲觀
[00:53:48.000 --> 00:53:49.000]  消極
[00:53:49.000 --> 00:53:52.000]  但如果你留下我們在沙田
[00:53:52.000 --> 00:53:54.000]  你要我們做什麼
[00:53:54.000 --> 00:53:56.000]  作為你的教會
[00:53:56.000 --> 00:53:58.000]  作為燈台
[00:53:58.000 --> 00:54:00.000]  作為一個團契
[00:54:00.000 --> 00:54:01.000]  作為一個小組
[00:54:01.000 --> 00:54:03.000]  作為一個個人
[00:54:03.000 --> 00:54:04.000]  主啊
[00:54:04.000 --> 00:54:07.000]  求你繼續猜險我們
[00:54:07.000 --> 00:54:09.000]  帶領我們
[00:54:09.000 --> 00:54:11.000]  憐憫我們
[00:54:11.000 --> 00:54:12.000]  讓我們經歷的
[00:54:12.000 --> 00:54:15.000]  不是我們自己的力量計劃
[00:54:15.000 --> 00:54:17.000]  我們的成長
[00:54:17.000 --> 00:54:19.000]  我們怎樣
[00:54:19.000 --> 00:54:21.000]  可以更親近你
[00:54:21.000 --> 00:54:23.000]  我們經歷的
[00:54:23.000 --> 00:54:26.000]  是你怎樣用我們
[00:54:26.000 --> 00:54:29.000]  你怎樣幫助我們
[00:54:29.000 --> 00:54:32.000]  做到的不是我們能夠做到的
[00:54:32.000 --> 00:54:34.000]  我們就驚訝
[00:54:34.000 --> 00:54:37.000]  我們就心悅誠服
[00:54:37.000 --> 00:54:39.000]  我們就可以快跑
[00:54:39.000 --> 00:54:41.000]  跟從主
[00:54:41.000 --> 00:54:42.000]  多謝你
[00:54:42.000 --> 00:54:44.000]  誰聽我們不配的祈禱
[00:54:44.000 --> 00:54:46.000]  奉耶穌基督的聖名
[00:54:46.000 --> 00:54:48.000]  阿們
[00:54:49.000 --> 00:54:50.000]  字幕:J Chong
[00:54:50.000 --> 00:54:51.000]  字幕:J Chong
[00:54:52.000 --> 00:54:53.000]  字幕:J Chong
[00:54:54.000 --> 00:54:55.000]  字幕:J Chong
[00:54:56.000 --> 00:54:57.000]  字幕:J Chong
[00:54:57.000 --> 00:55:00.000]  (字幕由 Amara.org 社群提供)
[00:55:00.000 --> 00:55:02.000]  (音樂停止)

