
[00:00:00.000 --> 00:00:08.120]  新年期間我有機會和不同的人接觸
[00:30:48.200 --> 00:30:50.200]  整個地就開始出現一個變化
[00:30:50.200 --> 00:30:52.200]  而這個變化本身
[00:30:52.200 --> 00:30:54.200]  地的緣故受咒作
[00:30:54.200 --> 00:30:56.200]  而這個咒作是什麼意思呢?
[00:30:56.200 --> 00:30:58.200]  就是你叫它生出來的那些
[00:30:58.200 --> 00:31:00.200]  它就不生,你叫它不生的那些
[00:31:00.200 --> 00:31:02.200]  它就要生,你叫它長得慢的那些
[00:31:02.200 --> 00:31:04.200]  它就要快,你叫它快的那些它就慢
[00:31:04.200 --> 00:31:06.200]  我不知道大家有沒有想過
[00:31:06.200 --> 00:31:08.200]  地是這樣
[00:31:08.200 --> 00:31:10.200]  萬物都是這樣,細菌都是這樣
[00:31:10.200 --> 00:31:12.200]  在我們的身體裏面
[00:31:12.200 --> 00:31:14.200]  有沒有人知道長得最快的是什麼?
[00:31:14.200 --> 00:31:16.200]  我們的細胞
[00:31:16.200 --> 00:31:18.200]  長得最快的是什麼?細胞
[00:31:18.200 --> 00:31:20.200]  全部是癌細胞
[00:31:20.200 --> 00:31:22.200]  是一年裏面
[00:31:22.200 --> 00:31:24.200]  像一顆波子一樣
[00:31:24.200 --> 00:31:26.200]  可以去到碌柚那麼大,一年裏面可以那麼大
[00:31:26.200 --> 00:31:28.200]  越毒的那些就長得越快
[00:31:28.200 --> 00:31:30.200]  割極都不完的
[00:31:30.200 --> 00:31:34.200]  有位弟兄的腦裏已經割了三次
[00:31:34.200 --> 00:31:38.200]  主要就是因為腦幹下面的癌
[00:31:38.200 --> 00:31:40.200]  所以割極都不可以割得清
[00:31:40.200 --> 00:31:42.200]  每割完一次之後
[00:31:42.200 --> 00:31:44.200]  一年左右又再大
[00:31:44.200 --> 00:31:48.200]  好像一個網球那麼大
[00:31:48.200 --> 00:31:50.200]  然後又割
[00:31:50.200 --> 00:31:52.200]  醫生說割三次就不能再割了
[00:31:52.200 --> 00:31:54.200]  有個心理準備
[00:31:54.200 --> 00:31:56.200]  太快了
[00:31:56.200 --> 00:31:58.200]  為什麼其他不會長得那麼快
[00:31:58.200 --> 00:32:00.200]  只有那些那麼快
[00:32:00.200 --> 00:32:02.200]  然後有個朋友去南非旅行
[00:32:02.200 --> 00:32:04.200]  我們希望大家小心
[00:32:04.200 --> 00:32:06.200]  我真的不知道那些是什麼
[00:32:06.200 --> 00:32:08.200]  去南非旅行的時候
[00:32:08.200 --> 00:32:10.200]  坐完飛機之後
[00:32:10.200 --> 00:32:12.200]  一落機
[00:32:12.200 --> 00:32:14.200]  腳就腫了
[00:32:14.200 --> 00:32:16.200]  腫到好像大象腳那麼大
[00:32:16.200 --> 00:32:18.200]  整隻腳腫了
[00:32:18.200 --> 00:32:20.200]  因為這個緣故
[00:32:20.200 --> 00:32:22.200]  結果人家去旅行的時候
[00:32:22.200 --> 00:32:24.200]  他從頭到尾就在南非住在醫院
[00:32:24.200 --> 00:32:26.200]  住完
[00:32:26.200 --> 00:32:28.200]  人家玩完就回來香港醫院
[00:32:28.200 --> 00:32:30.200]  這個期間就要幫他開刀
[00:32:30.200 --> 00:32:32.200]  割了之後就弄了那些膿出來
[00:32:32.200 --> 00:32:36.200]  大象的腳
[00:32:36.200 --> 00:32:38.200]  為什麼會這樣
[00:32:38.200 --> 00:32:40.200]  有可能是因為有傷口
[00:32:40.200 --> 00:32:42.200]  也不知道是不是因為
[00:32:42.200 --> 00:32:44.200]  飛機上的地毯
[00:32:44.200 --> 00:32:46.200]  座椅
[00:32:46.200 --> 00:32:48.200]  有某種的菌在裡面
[00:32:48.200 --> 00:32:50.200]  以致這個菌就進了傷口
[00:32:50.200 --> 00:32:52.200]  一去到傷口的時候
[00:32:52.200 --> 00:32:54.200]  就導致了這樣的樣子
[00:32:54.200 --> 00:32:56.200]  有很多東西你不想長大
[00:32:56.200 --> 00:32:58.200]  它長大得很快
[00:32:58.200 --> 00:33:00.200]  有一個朋友我們認識的
[00:33:00.200 --> 00:33:02.200]  那隻手有一次去完山旅行
[00:33:02.200 --> 00:33:04.200]  之後回來就變成大象
[00:33:04.200 --> 00:33:06.200]  腳腫了
[00:33:06.200 --> 00:33:08.200]  可能是Elegy
[00:33:08.200 --> 00:33:10.200]  不知道是什麼
[00:33:10.200 --> 00:33:12.200]  可能碰到某些植物
[00:33:12.200 --> 00:33:14.200]  一隻手就腫了
[00:33:14.200 --> 00:33:16.200]  整個手臂這麼粗
[00:33:16.200 --> 00:33:18.200]  粗到非常厲害
[00:33:18.200 --> 00:33:20.200]  很多很多東西完全失控
[00:33:20.200 --> 00:33:22.200]  大自然的失控
[00:33:22.200 --> 00:33:24.200]  也讓我們看到今天的細菌流行
[00:33:24.200 --> 00:33:26.200]  很多的病莫名其妙
[00:33:26.200 --> 00:33:28.200]  無緣無故就出來
[00:33:28.200 --> 00:33:30.200]  各位親愛的聽眾
[00:33:30.200 --> 00:33:32.200]  一切從吃禁果開始
[00:33:32.200 --> 00:33:34.200]  自從人離開神之後
[00:33:34.200 --> 00:33:36.200]  我們看到人就開始
[00:33:36.200 --> 00:33:38.200]  越來越失去那種
[00:33:38.200 --> 00:33:40.200]  抵抗
[00:33:40.200 --> 00:33:44.200]  或者駕駛大自然的能力
[00:33:44.200 --> 00:33:46.200]  完全沒有了
[00:33:46.200 --> 00:33:48.200]  但我們感謝主的
[00:33:48.200 --> 00:33:50.200]  神給我們再一次去看
[00:33:50.200 --> 00:33:52.200]  原來神本身就是有這個能力
[00:33:52.200 --> 00:33:54.200]  有神的時候我們有一點點的能力
[00:33:54.200 --> 00:33:56.200]  你完全被聖靈充滿
[00:33:56.200 --> 00:33:58.200]  你就有更大的能力
[00:33:58.200 --> 00:34:00.200]  耶穌基督來到這個世界的時候
[00:34:00.200 --> 00:34:02.200]  是透過他的喝瓶風雨
[00:34:02.200 --> 00:34:04.200]  喝瓶大風大浪
[00:34:04.200 --> 00:34:06.200]  然後在水面行走
[00:34:06.200 --> 00:34:08.200]  然後要那些魚
[00:34:08.200 --> 00:34:10.200]  你真的好奇
[00:34:10.200 --> 00:34:12.200]  整晚都拿不到
[00:34:12.200 --> 00:34:14.200]  然後叫彼得去
[00:34:14.200 --> 00:34:16.200]  一拿上來就爆棚
[00:34:16.200 --> 00:34:18.200]  兩隻船滿了魚
[00:34:18.200 --> 00:34:20.200]  不知道是多少噸魚
[00:34:20.200 --> 00:34:22.200]  那些魚是怎麼來的呢
[00:34:22.200 --> 00:34:24.200]  我相信那些魚是聽了
[00:34:24.200 --> 00:34:26.200]  我不知道是不是電波
[00:34:26.200 --> 00:34:28.200]  傳下去
[00:34:28.200 --> 00:34:30.200]  耶穌基督的電波傳的時候
[00:34:30.200 --> 00:34:32.200]  那些魚要鑽到網上
[00:34:32.200 --> 00:34:34.200]  一條一條游那麼快
[00:34:34.200 --> 00:34:36.200]  最後就弄到這麼多
[00:34:36.200 --> 00:34:38.200]  我相信在很多很多
[00:34:38.200 --> 00:34:40.200]  這些例子裡面
[00:34:40.200 --> 00:34:42.200]  給我們看得見
[00:34:42.200 --> 00:34:44.200]  神本身是有這個
[00:34:44.200 --> 00:34:46.200]  既然他可以創造
[00:34:46.200 --> 00:34:48.200]  他同樣可以駕路
[00:34:48.200 --> 00:34:50.200]  而另一方面
[00:34:50.200 --> 00:34:52.200]  如果人被聖靈充滿的時候
[00:34:52.200 --> 00:34:54.200]  同樣都有這些駕路大自然的力量
[00:34:54.200 --> 00:34:56.200]  在我們買地購課
[00:34:56.200 --> 00:34:58.200]  你不可能相信
[00:34:58.200 --> 00:35:00.200]  有這樣的發展
[00:35:00.200 --> 00:35:02.200]  買了之後
[00:35:02.200 --> 00:35:04.200]  每個人都說
[00:35:04.200 --> 00:35:06.200]  你沒什麼可能鑽得到工業地
[00:35:06.200 --> 00:35:08.200]  所以有一個
[00:35:08.200 --> 00:35:12.200]  做城市規劃處的弟兄
[00:35:12.200 --> 00:35:14.200]  他在另一區
[00:35:14.200 --> 00:35:18.200]  我們當落取之前
[00:35:18.200 --> 00:35:20.200]  我再問他
[00:35:20.200 --> 00:35:22.200]  你贊不贊成我們落取
[00:35:22.200 --> 00:35:24.200]  他說我也不太贊成
[00:35:24.200 --> 00:35:26.200]  我問他為什麼
[00:35:26.200 --> 00:35:28.200]  他說機會是零
[00:35:28.200 --> 00:35:30.200]  在工業地建教會的機會是零
[00:35:30.200 --> 00:35:32.200]  但好在有另一個
[00:35:32.200 --> 00:35:34.200]  他說應該有
[00:35:34.200 --> 00:35:36.200]  百分之五十以上
[00:35:36.200 --> 00:35:38.200]  去吧
[00:35:38.200 --> 00:35:40.200]  也有些人說去吧
[00:35:40.200 --> 00:35:42.200]  你不去根本是死路一條
[00:35:42.200 --> 00:35:44.200]  你一定要去
[00:35:44.200 --> 00:35:46.200]  是我們買了地之後
[00:35:46.200 --> 00:35:48.200]  一步一步
[00:35:48.200 --> 00:35:50.200]  你看看最近的發展
[00:35:50.200 --> 00:35:52.200]  到三月十七
[00:35:52.200 --> 00:35:54.200]  還有一個多月的時間
[00:35:54.200 --> 00:35:56.200]  整個區就會開會
[00:35:56.200 --> 00:35:58.200]  開會什麼呢
[00:35:58.200 --> 00:36:00.200]  就是準備將整個區
[00:36:00.200 --> 00:36:02.200]  以南就是我們那塊地的區
[00:36:02.200 --> 00:36:04.200]  全部轉為商業地
[00:36:04.200 --> 00:36:06.200]  轉商業地的意思是什麼呢
[00:36:06.200 --> 00:36:08.200]  就是商業地
[00:36:08.200 --> 00:36:10.200]  就是你一轉為商業地之後
[00:36:10.200 --> 00:36:12.200]  我們根本就不需要轉土地用途
[00:36:12.200 --> 00:36:14.200]  自動自覺地
[00:36:14.200 --> 00:36:16.200]  就可以在那塊地建教會
[00:36:16.200 --> 00:36:18.200]  因為教會是其中一個
[00:36:18.200 --> 00:36:20.200]  可用的用途
[00:36:20.200 --> 00:36:22.200]  有很多的東西我們想都想不到
[00:36:22.200 --> 00:36:24.200]  直到這個報紙賣了
[00:36:24.200 --> 00:36:26.200]  這個東西出來的時候
[00:36:26.200 --> 00:36:28.200]  一個多月之前有間很大的地產商
[00:36:28.200 --> 00:36:30.200]  就生氣我們
[00:36:30.200 --> 00:36:32.200]  你們想不想賣這個地
[00:36:32.200 --> 00:36:34.200]  我們出億多給你
[00:36:34.200 --> 00:36:36.200]  億多
[00:36:36.200 --> 00:36:38.200]  八千多萬現在已經是億多
[00:36:38.200 --> 00:36:40.200]  我們都說對不起
[00:36:40.200 --> 00:36:42.200]  我們要自己用
[00:36:42.200 --> 00:36:44.200]  我幫你建
[00:36:44.200 --> 00:36:46.200]  他說他幫我們建
[00:36:46.200 --> 00:36:48.200]  給你幾層用
[00:36:48.200 --> 00:36:50.200]  其他的我們一個才不用出
[00:36:50.200 --> 00:36:52.200]  我們想想幾層
[00:36:52.200 --> 00:36:54.200]  你說你用了多少層
[00:36:54.200 --> 00:36:56.200]  我們用了多少層
[00:36:56.200 --> 00:36:58.200]  我們起碼要12萬呎
[00:36:58.200 --> 00:37:00.200]  剩下4萬呎給他
[00:37:00.200 --> 00:37:02.200]  你願意嗎?4萬呎幫你建?
[00:37:02.200 --> 00:37:04.200]  這樣不行
[00:37:04.200 --> 00:37:06.200]  親愛的兄弟姐妹
[00:37:06.200 --> 00:37:08.200]  當我們留意這些東西的時候
[00:37:08.200 --> 00:37:10.200]  很多東西完全是掌握在神的手裡
[00:37:10.200 --> 00:37:12.200]  年初三的時候
[00:37:12.200 --> 00:37:14.200]  我們和EBS的組人
[00:37:14.200 --> 00:37:16.200]  一起去八鄉燒烤
[00:37:16.200 --> 00:37:18.200]  我們去燒烤的時候
[00:37:18.200 --> 00:37:20.200]  堂堂大雨在等人的時候
[00:37:20.200 --> 00:37:22.200]  很大雨
[00:37:22.200 --> 00:37:24.200]  有多少人有經歷年初三大雨
[00:37:24.200 --> 00:37:26.200]  有多少人知道年初三下雨的時候
[00:37:26.200 --> 00:37:28.200]  這麼少人睡覺
[00:37:28.200 --> 00:37:30.200]  可能
[00:37:30.200 --> 00:37:32.200]  大部分人睡覺所以不知道有什麼雨
[00:37:32.200 --> 00:37:34.200]  我們在下面八點多
[00:37:34.200 --> 00:37:36.200]  等人,就是九點
[00:37:36.200 --> 00:37:38.200]  等人的時間,哇,非常大雨
[00:37:38.200 --> 00:37:42.200]  最後有個弟兄就說
[00:37:42.200 --> 00:37:44.200]  牧師啊,祈禱啦,祈禱見到雨停
[00:37:44.200 --> 00:37:46.200]  那我跟他說
[00:37:46.200 --> 00:37:48.200]  做牧師
[00:37:48.200 --> 00:37:50.200]  為了要燒烤叫神停雨
[00:37:50.200 --> 00:37:52.200]  我都不好意思
[00:37:52.200 --> 00:37:54.200]  我寧願淋雨
[00:37:54.200 --> 00:37:56.200]  但是我告訴他
[00:37:56.200 --> 00:37:58.200]  初信的快點祈禱
[00:37:58.200 --> 00:38:00.200]  因為初信的特別靈
[00:38:00.200 --> 00:38:02.200]  因為神覺得你
[00:38:02.200 --> 00:38:04.200]  仍然是初信
[00:38:04.200 --> 00:38:06.200]  很多東西不知道
[00:38:06.200 --> 00:38:08.200]  所以有你沒你,祂都會答應你的
[00:38:08.200 --> 00:38:10.200]  弟兄剛剛初信
[00:38:10.200 --> 00:38:12.200]  信了一個月兩個月三個月
[00:38:12.200 --> 00:38:14.200]  一個月就祈禱了,很奇怪
[00:38:14.200 --> 00:38:16.200]  祈禱之後,一過了三號幹線
[00:38:16.200 --> 00:38:18.200]  過了隧道
[00:38:18.200 --> 00:38:20.200]  雨就小了很多
[00:38:20.200 --> 00:38:22.200]  去到弟兄的家
[00:38:22.200 --> 00:38:24.200]  Winston和Ming的家,就停了雨
[00:38:24.200 --> 00:38:26.200]  然後當我們點爐的時間
[00:38:26.200 --> 00:38:28.200]  吃飯,要點爐的時間
[00:38:28.200 --> 00:38:30.200]  太陽出來了
[00:38:30.200 --> 00:38:32.200]  哇
[00:38:32.200 --> 00:38:34.200]  當時我就跟他們說
[00:38:34.200 --> 00:38:36.200]  你看不看到那個經歷
[00:38:36.200 --> 00:38:38.200]  有很多時候我們為人的禱告
[00:38:38.200 --> 00:38:40.200]  那個經歷是很特別
[00:38:40.200 --> 00:38:42.200]  有些弟兄姐妹跟我說
[00:38:42.200 --> 00:38:44.200]  當我們一起為禱告完結之後
[00:38:44.200 --> 00:38:46.200]  他本來三個月睡不著
[00:38:46.200 --> 00:38:48.200]  要吃藥
[00:38:48.200 --> 00:38:50.200]  他開始睡得著
[00:38:50.200 --> 00:38:52.200]  他說我不用再吃藥
[00:38:52.200 --> 00:38:54.200]  經過禱告
[00:38:54.200 --> 00:38:56.200]  我已經睡得著
[00:38:56.200 --> 00:38:58.200]  也有很多弟兄姐妹
[00:38:58.200 --> 00:39:00.200]  是因為經過禱告,心裏完全平靜
[00:39:00.200 --> 00:39:02.200]  不怕,接受手術的弟兄姐妹
[00:39:02.200 --> 00:39:04.200]  他一決意信了主之後
[00:39:04.200 --> 00:39:06.200]  就這樣交託給主
[00:39:06.200 --> 00:39:08.200]  我見到在內蒙
[00:39:08.200 --> 00:39:10.200]  有一位姐妹
[00:39:10.200 --> 00:39:12.200]  因為他們家庭教會
[00:39:12.200 --> 00:39:14.200]  經常被公安留意
[00:39:14.200 --> 00:39:16.200]  公安一直想用把柄捉她
[00:39:16.200 --> 00:39:18.200]  捉了她之後
[00:39:18.200 --> 00:39:20.200]  就把她關進監獄
[00:39:20.200 --> 00:39:22.200]  遲些可能要勞教
[00:39:22.200 --> 00:39:24.200]  關了七八個月
[00:39:24.200 --> 00:39:26.200]  想都沒想到
[00:39:26.200 --> 00:39:28.200]  透過這次坐牢
[00:39:28.200 --> 00:39:30.200]  神將他們起死回生
[00:39:30.200 --> 00:39:32.200]  完全改變了公安對他們的看法
[00:39:32.200 --> 00:39:34.200]  原來這個姐妹
[00:39:34.200 --> 00:39:36.200]  這個童工進了監獄
[00:39:36.200 --> 00:39:38.200]  她就在她的房間裏
[00:39:38.200 --> 00:39:40.200]  帶了十幾人
[00:39:40.200 --> 00:39:42.200]  全部信了主
[00:39:42.200 --> 00:39:44.200]  其中一個是死緩的人
[00:39:44.200 --> 00:39:46.200]  很麻煩
[00:39:46.200 --> 00:39:48.200]  因為是女人
[00:39:48.200 --> 00:39:50.200]  死緩的女人已經死定了
[00:39:50.200 --> 00:39:52.200]  所以就被捆扯
[00:39:52.200 --> 00:39:54.200]  在監獄裏經常用髒話
[00:39:54.200 --> 00:39:56.200]  罵肉質、公安
[00:39:56.200 --> 00:39:58.200]  罵這個罵那個
[00:39:58.200 --> 00:40:00.200]  發冷帳那種
[00:40:00.200 --> 00:40:02.200]  整個獄裏的人都覺得很麻煩
[00:40:02.200 --> 00:40:04.200]  但又不想和她鬥
[00:40:04.200 --> 00:40:06.200]  快要死了,算了
[00:40:06.200 --> 00:40:08.200]  想都沒想到,當這個姐妹進去
[00:40:08.200 --> 00:40:10.200]  跟他們傳呼音
[00:40:10.200 --> 00:40:12.200]  這個死緩的人信了主
[00:40:12.200 --> 00:40:14.200]  全部信了
[00:40:14.200 --> 00:40:16.200]  她說她從來沒想過
[00:40:16.200 --> 00:40:18.200]  這個死緩的人
[00:40:18.200 --> 00:40:20.200]  經常髒話、發冷帳的人
[00:40:20.200 --> 00:40:22.200]  每次當肉質
[00:40:22.200 --> 00:40:24.200]  拿飯給他吃的時候
[00:40:24.200 --> 00:40:26.200]  竟然懂得說謝謝
[00:40:26.200 --> 00:40:28.200]  她是做夢都做不到
[00:40:28.200 --> 00:40:30.200]  為什麼這個人會變成這麼好呢?
[00:40:30.200 --> 00:40:32.200]  想不到
[00:40:32.200 --> 00:40:34.200]  後來他們說我信了耶穌
[00:40:34.200 --> 00:40:36.200]  就說我信了耶穌
[00:40:36.200 --> 00:40:38.200]  然後全部的人都信了
[00:40:38.200 --> 00:40:40.200]  過了四個多五個月
[00:40:40.200 --> 00:40:42.200]  另外有一個
[00:40:42.200 --> 00:40:44.200]  犯了很輕微的罪
[00:40:44.200 --> 00:40:46.200]  進去裏面的一位姐妹
[00:40:46.200 --> 00:40:48.200]  她的丈夫是一個殺人犯
[00:40:48.200 --> 00:40:50.200]  快要行刑
[00:40:50.200 --> 00:40:52.200]  她自己信了主之後
[00:40:52.200 --> 00:40:54.200]  她就很有負擔帶她的丈夫去信
[00:40:54.200 --> 00:40:56.200]  她的丈夫就在第二樓,她就在地下
[00:40:56.200 --> 00:40:58.200]  最後她就寫了她的見證
[00:40:58.200 --> 00:41:00.200]  這位姐妹同工也寫了福音
[00:41:00.200 --> 00:41:02.200]  然後遞了上去二樓
[00:41:02.200 --> 00:41:04.200]  那些辱官幫她遞了去二樓
[00:41:04.200 --> 00:41:06.200]  二樓那裏又遞了張紙給她
[00:41:06.200 --> 00:41:08.200]  說我真心真意信耶穌
[00:41:08.200 --> 00:41:10.200]  她的丈夫說她要真心真意信耶穌
[00:41:10.200 --> 00:41:12.200]  她是一個罪人
[00:41:12.200 --> 00:41:14.200]  她要接受主耶穌的赦免
[00:41:14.200 --> 00:41:16.200]  她希望她能夠像那個囚犯一樣
[00:41:16.200 --> 00:41:18.200]  因為這個姐妹也寫了給她聽
[00:41:18.200 --> 00:41:20.200]  有一個與耶穌同釘的囚犯
[00:41:20.200 --> 00:41:22.200]  就在她信主的時間
[00:41:22.200 --> 00:41:24.200]  神就說我今天要和你在樂園
[00:41:24.200 --> 00:41:26.200]  最後就是這樣來信了主
[00:41:26.200 --> 00:41:28.200]  這位姐妹就很開心
[00:41:28.200 --> 00:41:30.200]  她的丈夫也信了主
[00:41:30.200 --> 00:41:32.200]  在行刑之前信了主
[00:41:32.200 --> 00:41:34.200]  不單這樣
[00:41:34.200 --> 00:41:36.200]  行刑完之後
[00:41:36.200 --> 00:41:38.200]  他也和她安排
[00:41:38.200 --> 00:41:40.200]  寫了一封信給一位男同工
[00:41:40.200 --> 00:41:42.200]  來幫她打理身後事
[00:41:42.200 --> 00:41:44.200]  結果行刑完之後
[00:41:44.200 --> 00:41:46.200]  由這位弟兄
[00:41:46.200 --> 00:41:48.200]  素未謀面的弟兄
[00:41:48.200 --> 00:41:50.200]  幫她剪斷繩子
[00:41:50.200 --> 00:41:52.200]  放屍體下來
[00:41:52.200 --> 00:41:54.200]  然後幫她舉行安葬
[00:41:54.200 --> 00:41:56.200]  大家都知道裡面的死囚沒有人肯認他們
[00:41:56.200 --> 00:41:58.200]  因為太害怕
[00:41:58.200 --> 00:42:00.200]  不知道別人怎麼看
[00:42:00.200 --> 00:42:02.200]  但這位弟兄和她素未謀面也好
[00:42:02.200 --> 00:42:04.200]  他和她認屍
[00:42:04.200 --> 00:42:06.200]  然後拿了屍體
[00:42:06.200 --> 00:42:08.200]  幫她舉行安息禮
[00:42:08.200 --> 00:42:10.200]  她的父母非常感激
[00:42:10.200 --> 00:42:12.200]  因為這個緣故父母也信了耶穌
[00:42:12.200 --> 00:42:14.200]  父母信了耶穌之後
[00:42:14.200 --> 00:42:16.200]  這個女囚在同一個病房裡
[00:42:16.200 --> 00:42:18.200]  她就和這位姐妹
[00:42:18.200 --> 00:42:20.200]  透露了一件事
[00:42:20.200 --> 00:42:22.200]  她透露原來
[00:42:22.200 --> 00:42:24.200]  她兩年前在甘肅
[00:42:24.200 --> 00:42:26.200]  殺了人
[00:42:26.200 --> 00:42:28.200]  但那件案還沒破
[00:42:28.200 --> 00:42:30.200]  這位姐妹聽完之後就為她禱告
[00:42:30.200 --> 00:42:32.200]  然後鼓勵她
[00:42:32.200 --> 00:42:34.200]  她鼓勵她應該和公安說
[00:42:34.200 --> 00:42:36.200]  你告訴他們
[00:42:36.200 --> 00:42:38.200]  我犯過罪
[00:42:38.200 --> 00:42:40.200]  我兩年前在甘肅殺了人
[00:42:40.200 --> 00:42:42.200]  那件案到現在還沒破
[00:42:42.200 --> 00:42:44.200]  然後就希望
[00:42:44.200 --> 00:42:46.200]  政府都能夠處理
[00:42:46.200 --> 00:42:48.200]  寬大利益去處理
[00:42:48.200 --> 00:42:50.200]  結果因為這個緣故
[00:42:50.200 --> 00:42:52.200]  公安就看到
[00:42:52.200 --> 00:42:54.200]  這個姐妹進去裡面
[00:42:54.200 --> 00:42:56.200]  做了很多好事
[00:42:56.200 --> 00:42:58.200]  立了大功兩年都破不了案
[00:42:58.200 --> 00:43:00.200]  是因為這位同工和傳福音
[00:43:00.200 --> 00:43:02.200]  她知道她丈夫已經行刑
[00:43:02.200 --> 00:43:04.200]  她自己已經不怕了
[00:43:04.200 --> 00:43:06.200]  她知道自己有永生
[00:43:06.200 --> 00:43:08.200]  最後她完全放開包袱
[00:43:08.200 --> 00:43:10.200]  說了這件事之後
[00:43:10.200 --> 00:43:12.200]  公安就因為這位女同工
[00:43:12.200 --> 00:43:14.200]  立功
[00:43:14.200 --> 00:43:16.200]  所以本來是要勞改兩年
[00:43:16.200 --> 00:43:18.200]  要判勞改
[00:43:18.200 --> 00:43:20.200]  結果都不用勞改
[00:43:20.200 --> 00:43:22.200]  再加上病就保外就醫
[00:43:22.200 --> 00:43:24.200]  然後就放了她
[00:43:24.200 --> 00:43:26.200]  還有一樣更奇妙的
[00:43:26.200 --> 00:43:28.200]  就是當她放出來的時候
[00:43:28.200 --> 00:43:30.200]  政府還告訴她
[00:43:30.200 --> 00:43:32.200]  你們聚會的地方可以繼續聚會
[00:43:32.200 --> 00:43:34.200]  不過不要向18歲以下的青少年
[00:43:34.200 --> 00:43:36.200]  來港渡就行了
[00:43:36.200 --> 00:43:38.200]  這個女同工
[00:43:38.200 --> 00:43:40.200]  餘禍至寶
[00:43:40.200 --> 00:43:42.200]  我後天可以見到她
[00:43:42.200 --> 00:43:44.200]  餘禍至寶
[00:43:44.200 --> 00:43:46.200]  原因在哪裡呢
[00:43:46.200 --> 00:43:48.200]  就是因為她本身深深的圍到
[00:43:48.200 --> 00:43:50.200]  他們自己聚會的地方
[00:43:50.200 --> 00:43:52.200]  很多時候討告來討告去
[00:43:52.200 --> 00:43:54.200]  好像都沒什麼出路
[00:43:54.200 --> 00:43:56.200]  整天被人抄家
[00:43:56.200 --> 00:43:58.200]  結果現在就因為坐一次的監
[00:43:58.200 --> 00:44:00.200]  神將他們整個聚會點
[00:44:00.200 --> 00:44:02.200]  釋放了
[00:44:02.200 --> 00:44:04.200]  哈利路亞
[00:44:04.200 --> 00:44:06.200]  一個人被聖靈充滿的時候
[00:44:06.200 --> 00:44:08.200]  原來連君王的心
[00:44:08.200 --> 00:44:10.200]  都掌握在耶和華的手中
[00:44:10.200 --> 00:44:12.200]  隨意流轉
[00:44:12.200 --> 00:44:14.200]  樣樣的東西可以改變
[00:44:14.200 --> 00:44:16.200]  天氣可以改變
[00:44:16.200 --> 00:44:18.200]  甚至連我們自己身體上
[00:44:18.200 --> 00:44:20.200]  各方面的病
[00:44:20.200 --> 00:44:22.200]  人際的關係
[00:44:22.200 --> 00:44:24.200]  各方面的東西同樣都可以透過這樣
[00:44:24.200 --> 00:44:26.200]  改變
[00:44:26.200 --> 00:44:28.200]  各位親愛的兄弟姐妹
[00:44:28.200 --> 00:44:30.200]  你和我是否願意進到他們的裏面
[00:44:30.200 --> 00:44:32.200]  做這個決定呢
[00:44:32.200 --> 00:44:34.200]  第三
[00:44:34.200 --> 00:44:36.200]  吃禁果也是人失去保護盾的主要原因
[00:44:36.200 --> 00:44:38.200]  我們見到人離開伊甸園
[00:44:38.200 --> 00:44:40.200]  和伊甸園絕緣
[00:44:40.200 --> 00:44:42.200]  原因在哪裡呢
[00:44:42.200 --> 00:44:44.200]  就是因為人吃了禁果
[00:44:44.200 --> 00:44:46.200]  隔絕了伊甸園的境界
[00:44:46.200 --> 00:44:48.200]  我們感恩
[00:44:48.200 --> 00:44:50.200]  我們一起看看如何隔絕
[00:44:50.200 --> 00:44:52.200]  創世記三章23-24節
[00:44:52.200 --> 00:44:54.200]  大家找到我們一起讀
[00:44:54.200 --> 00:44:56.200]  耕種他所自出之土
[00:44:56.200 --> 00:44:58.200]  於是把他趕出了
[00:44:58.200 --> 00:45:00.200]  又在伊甸園的東邊安設基路柏
[00:45:00.200 --> 00:45:02.200]  和四面斷洞
[00:45:02.200 --> 00:45:04.200]  發火焰的劍
[00:45:04.200 --> 00:45:06.200]  要把守生命樹的道路
[00:45:06.200 --> 00:45:08.200]  各位親愛的兄弟姐妹
[00:45:08.200 --> 00:45:10.200]  按照地域來講
[00:45:10.200 --> 00:45:12.200]  我相信伊甸園到現在還在
[00:45:12.200 --> 00:45:14.200]  應該大部分的假經家都相信
[00:45:14.200 --> 00:45:16.200]  應該是印度河
[00:45:16.200 --> 00:45:18.200]  即是印度邊界的那條的印度河
[00:45:18.200 --> 00:45:20.200]  以西利諾河以北
[00:45:20.200 --> 00:45:22.200]  和幼發拉底河
[00:45:22.200 --> 00:45:24.200]  底格里斯河的流域附近
[00:45:24.200 --> 00:45:26.200]  這一帶
[00:45:26.200 --> 00:45:28.200]  換句話來說就是今天的中東
[00:45:28.200 --> 00:45:30.200]  但我絕對相信今天的中東
[00:45:30.200 --> 00:45:32.200]  不要說伊甸園
[00:45:32.200 --> 00:45:34.200]  簡直是地獄一樣
[00:45:34.200 --> 00:45:36.200]  經常是汽車炸彈爆炸的地方
[00:45:36.200 --> 00:45:38.200]  沒有人敢去
[00:45:38.200 --> 00:45:40.200]  特別是沙龍上場之後
[00:45:40.200 --> 00:45:42.200]  你看沙龍一當選總理之後
[00:45:42.200 --> 00:45:44.200]  整個中東的局勢
[00:45:44.200 --> 00:45:46.200]  急轉直下
[00:45:46.200 --> 00:45:48.200]  越來越差
[00:45:48.200 --> 00:45:50.200]  我絕對相信伊甸園是一種境界
