
[00:00:00.000 --> 00:00:03.000]  多謝施先生這麼美麗的一年的詩歌
[00:29:00.000 --> 00:29:01.000]  當然是孤單無助的
[00:29:01.000 --> 00:29:02.000]  應該是孤單無助的
[00:29:02.000 --> 00:29:04.000]  本性是應該孤單無助的
[00:29:04.000 --> 00:29:06.000]  但是我們竟然可以
[00:29:06.000 --> 00:29:08.000]  經驗到神的愛
[00:29:08.000 --> 00:29:09.000]  不可能
[00:29:09.000 --> 00:29:11.000]  不可能就是因為有超聖
[00:29:11.000 --> 00:29:13.000]  竟然得聖有餘
[00:29:13.000 --> 00:29:17.000]  竟然得聖有餘
[00:29:17.000 --> 00:29:18.000]  沒理由的
[00:29:18.000 --> 00:29:19.000]  就是了
[00:29:19.000 --> 00:29:20.000]  今天說了很多次沒理由
[00:29:20.000 --> 00:29:21.000]  沒理由
[00:29:21.000 --> 00:29:23.000]  因為我們從本性看是沒理由的
[00:29:23.000 --> 00:29:25.000]  我們唯有從超聖可以看到
[00:29:25.000 --> 00:29:27.000]  希望大家可以
[00:29:27.000 --> 00:29:29.000]  在這個新的一年裡
[00:29:29.000 --> 00:29:32.000]  不僅有本性上的努力和進步
[00:29:32.000 --> 00:29:34.000]  我們不悲觀
[00:29:34.000 --> 00:29:35.000]  我們努力
[00:29:35.000 --> 00:29:37.000]  受造之物總是想好一點的
[00:29:37.000 --> 00:29:39.000]  我們希望下一年我們的工作
[00:29:39.000 --> 00:29:40.000]  比今年更好
[00:29:40.000 --> 00:29:42.000]  我們希望下一年的精神
[00:29:42.000 --> 00:29:43.000]  我們的體力
[00:29:43.000 --> 00:29:45.000]  比今年更好
[00:29:45.000 --> 00:29:47.000]  OK 這些完全是對的
[00:29:47.000 --> 00:29:49.000]  不過我們希望大家更留意
[00:29:49.000 --> 00:29:52.000]  我們下一年靈修的生命
[00:29:52.000 --> 00:29:55.000]  就是我們讓我們的超聖
[00:29:55.000 --> 00:29:57.000]  的修養和體驗
[00:29:57.000 --> 00:29:59.000]  不斷的進步
[00:29:59.000 --> 00:30:02.000]  這個就是成為我們最大的祝福
[00:30:02.000 --> 00:30:04.000]  我們一起祈禱
[00:30:04.000 --> 00:30:05.000]  我們的主
[00:30:05.000 --> 00:30:06.000]  我們的神
[00:30:06.000 --> 00:30:07.000]  我們的親愛的聖靈
[00:30:07.000 --> 00:30:08.000]  我們感謝你
[00:30:08.000 --> 00:30:10.000]  因為我們有你自己初見的果子
[00:30:10.000 --> 00:30:12.000]  我們被稱為你自己的兒女
[00:30:12.000 --> 00:30:14.000]  以致我們能夠
[00:30:14.000 --> 00:30:16.000]  享受到
[00:30:16.000 --> 00:30:19.000]  是應該不可能享受到的生命
[00:30:19.000 --> 00:30:21.000]  求主讓我們珍惜
[00:30:21.000 --> 00:30:23.000]  我們這個遺訓
[00:30:23.000 --> 00:30:25.000]  珍惜你自己所賜給我們
[00:30:25.000 --> 00:30:29.000]  奇妙極大的禮物
[00:30:29.000 --> 00:30:31.000]  讓我們好好把握
[00:30:31.000 --> 00:30:33.000]  在未來這一年裏
[00:30:33.000 --> 00:30:35.000]  我們不斷的修養
[00:30:35.000 --> 00:30:37.000]  這種敏銳
[00:30:37.000 --> 00:30:39.000]  以致我們心裏充滿驚訝
[00:30:39.000 --> 00:30:41.000]  眼睛成熟了
[00:30:41.000 --> 00:30:43.000]  我們打得開
[00:30:43.000 --> 00:30:46.000]  看見原來你的手不斷在我們生命當中
[00:30:46.000 --> 00:30:48.000]  原來有很多的動作
[00:30:48.000 --> 00:30:50.000]  有帶領 有保守
[00:30:50.000 --> 00:30:53.000]  有恩待 有保護 有看顧
[00:30:53.000 --> 00:30:55.000]  以致我們的人生
[00:30:55.000 --> 00:30:58.000]  縱然周圍的日子並不好過
[00:30:58.000 --> 00:30:59.000]  但我們心裏面
[00:30:59.000 --> 00:31:03.000]  我們的生命仍然充滿了勝利和頌歌
[00:31:03.000 --> 00:31:05.000]  將這個在聖經裏面教導
[00:31:05.000 --> 00:31:07.000]  我們賜給我們的盼望
[00:31:07.000 --> 00:31:09.000]  我們相信是可以的
[00:31:09.000 --> 00:31:12.000]  亦都求主恩待我們每一個弟兄姊妹
[00:31:12.000 --> 00:31:14.000]  讓我們離開這個地方的時候
[00:31:14.000 --> 00:31:16.000]  不是帶著一種虛幻的
[00:31:16.000 --> 00:31:19.000]  自己的安慰
[00:31:19.000 --> 00:31:21.000]  而是帶著你自己的英許
[00:31:21.000 --> 00:31:24.000]  因為我們有你自己賜給我們的super nature
[00:31:24.000 --> 00:31:26.000]  我們可以super
[00:31:26.000 --> 00:31:27.000]  我們可以超越
[00:31:27.000 --> 00:31:30.000]  我們的本來這個世界必然的趨向
[00:31:30.000 --> 00:31:33.000]  以致我們的生命是可以勝利的
[00:31:33.000 --> 00:31:36.000]  求主你自己這樣提醒我們
[00:31:36.000 --> 00:31:38.000]  亦都賜予給我們
[00:31:38.000 --> 00:31:40.000]  奉耶穌名祈禱 阿們
[00:31:40.000 --> 00:31:42.000]  阿彌陀佛!
[00:31:42.000 --> 00:31:44.000]  (音樂)

