
[00:00:00.000 --> 00:00:10.000]  我聽過很多對人生的解說或者定義
[00:34:46.900 --> 00:34:48.900]  那你不就激生自己
[00:34:48.900 --> 00:34:50.900]  即是說
[00:34:50.900 --> 00:34:52.900]  我們要有情緒
[00:34:52.900 --> 00:34:54.900]  我們會對
[00:34:54.900 --> 00:34:56.900]  罪惡不公義誠
[00:34:56.900 --> 00:34:58.900]  但我們不要
[00:34:58.900 --> 00:35:00.900]  那麼容易去投訴
[00:35:00.900 --> 00:35:02.900]  千萬不要多抱怨
[00:35:02.900 --> 00:35:04.900]  你試想想一個方法
[00:35:04.900 --> 00:35:06.900]  特別是女性
[00:35:06.900 --> 00:35:08.900]  很多色迷的男人沒有什麼
[00:35:08.900 --> 00:35:10.900]  你試想
[00:35:10.900 --> 00:35:12.900]  你也有戴手鐲的
[00:35:12.900 --> 00:35:14.900]  你試試看你試一個禮拜
[00:35:14.900 --> 00:35:16.900]  那天你不投訴
[00:35:16.900 --> 00:35:18.900]  連續三個禮拜沒有投訴
[00:35:18.900 --> 00:35:20.900]  你不用換手鐲了
[00:35:20.900 --> 00:35:22.900]  你形成了一個很好的習慣
[00:35:22.900 --> 00:35:24.900]  不投訴
[00:35:24.900 --> 00:35:26.900]  我很少投訴
[00:35:26.900 --> 00:35:28.900]  但我投訴很厲害
[00:35:28.900 --> 00:35:30.900]  以前做報館
[00:35:30.900 --> 00:35:32.900]  我們有投訴板
[00:35:32.900 --> 00:35:34.900]  但我什麼時候投訴
[00:35:34.900 --> 00:35:36.900]  我見到不公平不公義誠
[00:35:36.900 --> 00:35:38.900]  甚至整個行業影響到香港
[00:35:38.900 --> 00:35:40.900]  我一次在香港
[00:35:40.900 --> 00:35:42.900]  一間很大的品牌的連鎖音樂集團
[00:35:42.900 --> 00:35:44.900]  去飲茶
[00:35:44.900 --> 00:35:46.900]  發覺亂了大籠
[00:35:46.900 --> 00:35:48.900]  我真的寫了一封信
[00:35:48.900 --> 00:35:50.900]  給集團的負責人
[00:35:50.900 --> 00:35:52.900]  將情況告訴他
[00:35:52.900 --> 00:35:54.900]  我不是要任何的賠償
[00:35:54.900 --> 00:35:56.900]  你不用寄蘿蔔糕卷給我
[00:35:56.900 --> 00:35:58.900]  我又不用你講一些公關式的道歉
[00:35:58.900 --> 00:36:00.900]  我希望你正視問題
[00:36:00.900 --> 00:36:02.900]  去改善
[00:36:02.900 --> 00:36:04.900]  因為你們老闆
[00:36:04.900 --> 00:36:06.900]  我認識他幾十年
[00:36:06.900 --> 00:36:08.900]  你是曾經香港其中一個飲食品牌
[00:36:08.900 --> 00:36:10.900]  那個地點在尖沙咀
[00:36:10.900 --> 00:36:12.900]  很多遊客
[00:36:12.900 --> 00:36:14.900]  我不想因為個別同事
[00:36:14.900 --> 00:36:16.900]  或管理一些疏漏
[00:36:16.900 --> 00:36:18.900]  也不需要追究任何同事
[00:36:18.900 --> 00:36:20.900]  我希望你改善
[00:36:20.900 --> 00:36:22.900]  也不需要追究任何同事
[00:36:22.900 --> 00:36:24.900]  而影響到整個品牌
[00:36:24.900 --> 00:36:26.900]  當年這位創辦人的心血
[00:36:26.900 --> 00:36:28.900]  結果他親自打電話給我
[00:36:28.900 --> 00:36:30.900]  總經理
[00:36:30.900 --> 00:36:32.900]  很感謝我的意見
[00:36:32.900 --> 00:36:34.900]  請我飲茶
[00:36:34.900 --> 00:36:36.900]  我投訴是有力的
[00:36:36.900 --> 00:36:38.900]  對不公義成果
[00:36:38.900 --> 00:36:40.900]  我投訴是可以改善到的
[00:36:40.900 --> 00:36:42.900]  這就是我們暫感
[00:36:42.900 --> 00:36:44.900]  四個不忌諱
[00:36:44.900 --> 00:36:46.900]  沒有什麼
[00:36:46.900 --> 00:36:48.900]  沒有就座
[00:36:48.900 --> 00:36:50.900]  只有祝福
[00:36:50.900 --> 00:36:52.900]  這是很宗教
[00:36:52.900 --> 00:36:54.900]  很宗教
[00:36:54.900 --> 00:36:56.900]  千萬不要就座
[00:36:56.900 --> 00:36:58.900]  很多苦毒
[00:36:58.900 --> 00:37:00.900]  一個基督徒的
[00:37:00.900 --> 00:37:02.900]  happiness
[00:37:02.900 --> 00:37:04.900]  叫什麼
[00:37:04.900 --> 00:37:06.900]  就是心很清
[00:37:06.900 --> 00:37:08.900]  耶穌說清心的人有福了
[00:37:08.900 --> 00:37:10.900]  一家人必得潔淨
[00:37:10.900 --> 00:37:12.900]  三年前
[00:37:12.900 --> 00:37:14.900]  當我離開一個
[00:37:14.900 --> 00:37:16.900]  服務創辦的崗位
[00:37:16.900 --> 00:37:18.900]  出來
[00:37:18.900 --> 00:37:20.900]  獨自闖一趟江湖
[00:37:20.900 --> 00:37:22.900]  我不是退休的
[00:37:22.900 --> 00:37:24.900]  我也是要工作的
[00:37:24.900 --> 00:37:26.900]  做一些顧問的工作
[00:37:26.900 --> 00:37:28.900]  教書 開培訓班等等
[00:37:28.900 --> 00:37:30.900]  我需要印一張卡片
[00:37:30.900 --> 00:37:32.900]  卡片很特別
[00:37:32.900 --> 00:37:34.900]  誰乖我就送一張給你們紀念
[00:37:34.900 --> 00:37:38.900]  卡片沒有title
[00:37:38.900 --> 00:37:40.900]  沒有公司
[00:37:40.900 --> 00:37:42.900]  有我的名字
[00:37:42.900 --> 00:37:44.900]  有我三個角色
[00:37:44.900 --> 00:37:46.900]  第一個
[00:37:46.900 --> 00:37:48.900]  資深傳媒人
[00:37:48.900 --> 00:37:50.900]  第二個
[00:37:50.900 --> 00:37:52.900]  自由傳導人
[00:37:52.900 --> 00:37:54.900]  第三個閱讀策展人
[00:37:54.900 --> 00:37:56.900]  推廣閱讀
[00:37:56.900 --> 00:37:58.900]  背後有兩句
[00:37:58.900 --> 00:38:00.900]  我喜歡的說話
[00:38:00.900 --> 00:38:02.900]  第一句
[00:38:02.900 --> 00:38:04.900]  清心的人有福了
[00:38:04.900 --> 00:38:06.900]  來自聖經耶穌的登山補訓
[00:38:06.900 --> 00:38:08.900]  清心
[00:38:08.900 --> 00:38:10.900]  心要清
[00:38:10.900 --> 00:38:12.900]  不要那麼混濁
[00:38:12.900 --> 00:38:14.900]  不要那麼多埋怨
[00:38:14.900 --> 00:38:16.900]  最重要不要那麼多苦毒
[00:38:16.900 --> 00:38:18.900]  有苦毒在
[00:38:18.900 --> 00:38:20.900]  就像細菌一樣
[00:38:20.900 --> 00:38:22.900]  會蠶食你的生命
[00:38:22.900 --> 00:38:24.900]  你再美都好
[00:38:24.900 --> 00:38:26.900]  你會發覺
[00:38:26.900 --> 00:38:28.900]  這個美女一說話
[00:38:28.900 --> 00:38:30.900]  就罵這個罵那個
[00:38:30.900 --> 00:38:32.900]  我看到她背後
[00:38:32.900 --> 00:38:34.900]  很多苦毒
[00:38:34.900 --> 00:38:36.900]  很多不開心
[00:38:36.900 --> 00:38:38.900]  所以看到一個人
[00:38:38.900 --> 00:38:40.900]  有些人很舒服的
[00:38:40.900 --> 00:38:42.900]  所以我從來不稱讚美女
[00:38:42.900 --> 00:38:44.900]  但我覺得
[00:38:44.900 --> 00:38:46.900]  誰和我一起
[00:38:46.900 --> 00:38:48.900]  我很舒服
[00:38:48.900 --> 00:38:50.900]  和你一起
[00:38:50.900 --> 00:38:52.900]  我有種無形的幸福感覺
[00:38:52.900 --> 00:38:54.900]  和你一起
[00:38:54.900 --> 00:38:56.900]  周圍空氣清新了
[00:38:56.900 --> 00:38:58.900]  和你一起
[00:38:58.900 --> 00:39:00.900]  世界變美了
[00:39:00.900 --> 00:39:02.900]  讚美你多開心
[00:39:02.900 --> 00:39:04.900]  不落俗套
[00:39:04.900 --> 00:39:06.900]  不要稱讚美女美男
[00:39:06.900 --> 00:39:08.900]  說話要真實
[00:39:08.900 --> 00:39:10.900]  快樂會因為
[00:39:10.900 --> 00:39:12.900]  分享而增加
[00:39:12.900 --> 00:39:16.900]  煩惱
[00:39:16.900 --> 00:39:18.900]  憂愁痛苦
[00:39:18.900 --> 00:39:20.900]  會因為分擔而減少
[00:39:20.900 --> 00:39:22.900]  我的人生就是
[00:39:22.900 --> 00:39:24.900]  不斷和人分享
[00:39:24.900 --> 00:39:26.900]  很多快樂的事情
[00:39:26.900 --> 00:39:28.900]  盡我所能
[00:39:28.900 --> 00:39:30.900]  幫有需要的人
[00:39:30.900 --> 00:39:32.900]  去分擔一些
[00:39:32.900 --> 00:39:34.900]  他們的煩惱
[00:39:34.900 --> 00:39:36.900]  儘管能力是很有限
[00:39:36.900 --> 00:39:38.900]  其實很簡單
[00:39:38.900 --> 00:39:40.900]  我很用心去聽
[00:39:40.900 --> 00:39:42.900]  他在那裡滲
[00:39:42.900 --> 00:39:44.900]  去吐苦水
[00:39:44.900 --> 00:39:46.900]  什麼都幫不到
[00:39:46.900 --> 00:39:48.900]  但原來是很好的
[00:39:48.900 --> 00:39:50.900]  做一個好的聆聽者
[00:39:50.900 --> 00:39:52.900]  已經是很成功
[00:39:52.900 --> 00:39:54.900]  你能夠花時間
[00:39:54.900 --> 00:39:56.900]  去聆聽別人的不開心
[00:39:56.900 --> 00:39:58.900]  已經是很好的
[00:39:58.900 --> 00:40:00.900]  特別今天
[00:40:00.900 --> 00:40:02.900]  這麼多的姊妹在場
[00:40:02.900 --> 00:40:04.900]  這件事
[00:40:04.900 --> 00:40:06.900]  可以好好的
[00:40:06.900 --> 00:40:08.900]  做一個聆聽者
[00:40:08.900 --> 00:40:10.900]  四不一沒有
[00:40:10.900 --> 00:40:12.900]  希望大家都能夠帶著回去
[00:40:12.900 --> 00:40:14.900]  今天其實發揮了一個
[00:40:14.900 --> 00:40:16.900]  公共演講幾個特色
[00:40:16.900 --> 00:40:18.900]  有智慧
[00:40:18.900 --> 00:40:20.900]  有生棄
[00:40:20.900 --> 00:40:22.900]  有故事
[00:40:22.900 --> 00:40:24.900]  希望大家能夠
[00:40:24.900 --> 00:40:26.900]  記得今天儘管
[00:40:26.900 --> 00:40:28.900]  這類的
[00:40:28.900 --> 00:40:30.900]  午餐呼音講座
[00:40:30.900 --> 00:40:32.900]  都是簡簡單單
[00:40:32.900 --> 00:40:34.900]  不過不要緊
[00:40:34.900 --> 00:40:36.900]  能夠記住幾句話
[00:40:36.900 --> 00:40:38.900]  拿回家慢慢消化
[00:40:38.900 --> 00:40:40.900]  起碼今晚睡覺前
[00:40:40.900 --> 00:40:42.900]  如果是基督徒
[00:40:42.900 --> 00:40:44.900]  做好祈禱
[00:40:44.900 --> 00:40:46.900]  不是基督徒
[00:40:46.900 --> 00:40:48.900]  你也試一下
[00:40:48.900 --> 00:40:50.900]  如果天上有一個神
[00:40:50.900 --> 00:40:52.900]  拜託你
[00:40:52.900 --> 00:40:54.900]  幫幫我
[00:40:54.900 --> 00:40:56.900]  我不知道怎樣找你
[00:40:56.900 --> 00:40:58.900]  你來找我吧
[00:40:58.900 --> 00:41:00.900]  你找到我的
[00:41:00.900 --> 00:41:02.900]  謝謝你今天能夠
[00:41:02.900 --> 00:41:04.900]  和這麼多好朋友
[00:41:04.900 --> 00:41:06.900]  在尖東天福堂的
[00:41:06.900 --> 00:41:08.900]  一個小副堂
[00:41:08.900 --> 00:41:10.900]  我們吃
[00:41:10.900 --> 00:41:12.900]  簡單的午餐
[00:41:12.900 --> 00:41:14.900]  但你為我準備了很多
[00:41:14.900 --> 00:41:16.900]  真是來自聖經的真理
[00:41:16.900 --> 00:41:18.900]  如果這些簡單的訊息
[00:41:18.900 --> 00:41:20.900]  都能夠幫助當中
[00:41:20.900 --> 00:41:22.900]  有基督徒的更加增加到
[00:41:22.900 --> 00:41:24.900]  我們對信仰那種真誠
[00:41:24.900 --> 00:41:26.900]  專注
[00:41:26.900 --> 00:41:28.900]  單純
[00:41:28.900 --> 00:41:30.900]  我和很多朋友都聆聽到
[00:41:30.900 --> 00:41:32.900]  信仰是什麼回事
[00:41:32.900 --> 00:41:34.900]  因為用人的智慧無法
[00:41:34.900 --> 00:41:36.900]  去尋找到
[00:41:36.900 --> 00:41:38.900]  創天造地的主宰
[00:41:38.900 --> 00:41:40.900]  但是
[00:41:40.900 --> 00:41:42.900]  我們的神就用
[00:41:42.900 --> 00:41:44.900]  祂的遺恥
[00:41:44.900 --> 00:41:46.900]  道成肉身尋找我們
[00:41:46.900 --> 00:41:48.900]  讓那位曾經
[00:41:48.900 --> 00:41:50.900]  找到我
[00:41:50.900 --> 00:41:52.900]  遇見我
[00:41:52.900 --> 00:41:54.900]  並且能夠叫我去跟隨你的
[00:41:54.900 --> 00:41:56.900]  主耶穌基督
[00:41:56.900 --> 00:41:58.900]  今天同樣能夠找到
[00:41:58.900 --> 00:42:00.900]  在在當中一些
[00:42:00.900 --> 00:42:02.900]  其實有心尋求你
[00:42:02.900 --> 00:42:04.900]  起碼今天能夠採讀的朋友
[00:42:04.900 --> 00:42:06.900]  同樣找到你
[00:42:06.900 --> 00:42:08.900]  找到幸福人生法律秘訣
[00:42:08.900 --> 00:42:10.900]  一生一世都有主的同在
[00:42:10.900 --> 00:42:12.900]  奉耶穌名祈禱
[00:42:12.900 --> 00:42:14.900]  阿們
[00:42:14.900 --> 00:42:16.900]  阿們
[00:42:16.900 --> 00:42:18.900]  阿們
[00:42:18.900 --> 00:42:20.900]  阿們
[00:42:20.900 --> 00:42:22.900]  阿們
[00:42:22.900 --> 00:42:24.900]  阿們
[00:42:24.900 --> 00:42:26.900]  阿們
[00:42:26.900 --> 00:42:28.900]  阿們
[00:42:28.900 --> 00:42:30.900]  阿們
[00:42:30.900 --> 00:42:32.900]  阿們

