
[00:00:00.000 --> 00:00:12.500]  各位聽眾早安,今天是年宵,祝大家在未來一年繼續在主面前努力
[00:34:21.200 --> 00:34:23.200]  我們想想
[00:34:23.200 --> 00:34:25.200]  同樣的,如果是基督徒
[00:34:25.200 --> 00:34:27.200]  你做七成
[00:34:27.200 --> 00:34:30.200]  你都很難做成
[00:34:30.200 --> 00:34:35.200]  你要全心全意投入這個信仰
[00:34:35.200 --> 00:34:37.200]  然後你才會看到在逆境裡面
[00:34:37.200 --> 00:34:39.200]  怎樣就惡過
[00:34:39.200 --> 00:34:43.200]  可能很多道理你聽過
[00:34:43.200 --> 00:34:47.200]  很多神秘的感動你經歷過
[00:34:47.200 --> 00:34:49.200]  但最後你發覺很難活出來
[00:34:49.200 --> 00:34:51.200]  我遇到困難的時候
[00:34:51.200 --> 00:34:53.200]  我都跟不信的人一樣
[00:34:53.200 --> 00:34:56.200]  不開心的,耿耿於懷的
[00:34:56.200 --> 00:34:57.200]  被人批評兩句
[00:34:57.200 --> 00:34:59.200]  我就覺得心裡很不舒服
[00:34:59.200 --> 00:35:01.200]  當我遇到不順利的時候
[00:35:01.200 --> 00:35:03.200]  我就怨天尤人
[00:35:03.200 --> 00:35:07.200]  為什麼我仍然跟沒有基督的生命一樣呢?
[00:35:07.200 --> 00:35:09.200]  其實很重要的原因是
[00:35:09.200 --> 00:35:13.200]  一,可能靈裡面沒有支持
[00:35:13.200 --> 00:35:15.200]  連保羅這個大使徒
[00:35:15.200 --> 00:35:17.200]  都看重別人對他的支持
[00:35:17.200 --> 00:35:19.200]  甚至我們主耶穌一樣
[00:35:19.200 --> 00:35:21.200]  在赫西瑪利人的時候
[00:35:21.200 --> 00:35:23.200]  他要求的門徒和一切的祈禱
[00:35:23.200 --> 00:35:25.200]  都需要人去支持
[00:35:25.200 --> 00:35:27.200]  如果你是獨行俠的話
[00:35:27.200 --> 00:35:29.200]  你一定死
[00:35:29.200 --> 00:35:31.200]  因為聖經裡面所有偉人
[00:35:31.200 --> 00:35:33.200]  包括耶穌基督之子在內
[00:35:33.200 --> 00:35:35.200]  都是需要人支持的
[00:35:35.200 --> 00:35:37.200]  第二,是因為
[00:35:37.200 --> 00:35:39.200]  他將福音看成人生最重要
[00:35:39.200 --> 00:35:41.200]  他遇到的困難
[00:35:41.200 --> 00:35:43.200]  他用另一個角度去說
[00:35:43.200 --> 00:35:45.200]  這個困難怎樣能夠令福音更加好呢?
[00:35:45.200 --> 00:35:47.200]  以至到逆境
[00:35:47.200 --> 00:35:51.200]  變成了他走上上坡路的踏腳石
[00:35:51.200 --> 00:35:53.200]  如果不是這樣的話
[00:35:53.200 --> 00:35:57.200]  我們很難做一個喜樂的基督徒
[00:35:57.200 --> 00:35:59.200]  因為我們都遇到難處
[00:35:59.200 --> 00:36:01.200]  我們都有很多不同的挑戰
[00:36:01.200 --> 00:36:03.200]  不要說為信仰受逼迫
[00:36:03.200 --> 00:36:05.200]  在一般的情況下
[00:36:05.200 --> 00:36:07.200]  遇到困難我們都會遇到
[00:36:07.200 --> 00:36:11.200]  除非我們全心全意投入這個信仰
[00:36:11.200 --> 00:36:13.200]  天父我也為我們的弟兄姊妹
[00:36:13.200 --> 00:36:17.200]  可能他們現在在我們不同的人生裡面
[00:36:17.200 --> 00:36:19.200]  面對不同的挑戰
[00:36:19.200 --> 00:36:23.200]  可能我們都在走一些困難的路上
[00:36:23.200 --> 00:36:25.200]  我們面對不同的難處
[00:36:25.200 --> 00:36:27.200]  有些可能是外在的
[00:36:27.200 --> 00:36:29.200]  有些是我們心裡面的掙扎
[00:36:29.200 --> 00:36:31.200]  我求你這個時間
[00:36:31.200 --> 00:36:33.200]  進入每一個弟兄姊妹的心靈裡面
[00:36:33.200 --> 00:36:35.200]  你幫助我們
[00:36:35.200 --> 00:36:37.200]  叫你的道成為我們的力量
[00:36:37.200 --> 00:36:41.200]  為他們帶領我們每一個人
[00:36:41.200 --> 00:36:43.200]  讓他們能夠離開我們的自我中心
[00:36:43.200 --> 00:36:46.200]  去到上帝你的心意裡面
[00:36:46.200 --> 00:36:48.200]  願你幫助我們
[00:36:48.200 --> 00:36:51.200]  讓我們所聽的都能夠成為我們生命的一部分
[00:36:51.200 --> 00:36:53.200]  讓我們能夠以你的福音
[00:36:53.200 --> 00:36:57.200]  以你自己成為我們人生的目標
[00:36:57.200 --> 00:36:59.200]  每一個弟兄姊妹
[00:36:59.200 --> 00:37:01.200]  如果有這樣的心智的話
[00:37:01.200 --> 00:37:02.200]  求你閲立
[00:37:02.200 --> 00:37:04.200]  有加添力量給我們
[00:37:04.200 --> 00:37:06.200]  活出我們所信的道
[00:37:06.200 --> 00:37:08.200]  我們禱告奉耶穌基督的名祈禱
[00:37:08.200 --> 00:37:10.200]  阿們
[00:37:10.200 --> 00:37:12.200]  阿們
[00:37:12.200 --> 00:37:14.200]  阿們
[00:37:14.200 --> 00:37:16.200]  阿們
[00:37:16.200 --> 00:37:18.200]  阿們
[00:37:18.200 --> 00:37:21.200]  (字幕由 Amara.org 社群提供)
[00:37:21.200 --> 00:37:24.200]  (字幕由 Amara.org 社群提供)

