
[00:00:00.000 --> 00:00:05.000]  為了不太沉重 我不穿西裝上來
[00:34:24.000 --> 00:34:26.000]  你每個星期日
[00:34:26.000 --> 00:34:28.000]  朝聚我們在這裏敬拜你
[00:34:28.000 --> 00:34:30.000]  不單唱詩祈禱
[00:34:30.000 --> 00:34:32.000]  我們聽聖經的說話
[00:34:32.000 --> 00:34:34.000]  解釋裏面的意思
[00:34:34.000 --> 00:34:36.000]  還藏在我們心中
[00:34:36.000 --> 00:34:38.000]  免得我們得罪你
[00:34:38.000 --> 00:34:40.000]  就是當我們需要為你做見證的時候
[00:34:40.000 --> 00:34:42.000]  免得我們會想
[00:34:42.000 --> 00:34:44.000]  我們會想
[00:34:44.000 --> 00:34:46.000]  我們會想
[00:34:46.000 --> 00:34:48.000]  我們會想
[00:34:48.000 --> 00:34:50.000]  我們會想
[00:34:50.000 --> 00:34:52.000]  免得我們會想
[00:34:52.000 --> 00:34:54.000]  其實
[00:34:54.000 --> 00:34:56.000]  只要有一個從死裡復活
[00:34:56.000 --> 00:34:58.000]  的神跡奇事的見證
[00:34:58.000 --> 00:35:00.000]  就夠了
[00:35:00.000 --> 00:35:02.000]  其實只要有一個
[00:35:02.000 --> 00:35:04.000]  成功的人士
[00:35:04.000 --> 00:35:06.000]  出名的人
[00:35:06.000 --> 00:35:08.000]  有錢的人
[00:35:08.000 --> 00:35:10.000]  厲害的人做見證就夠了
[00:35:10.000 --> 00:35:12.000]  主啊赦免我們
[00:35:12.000 --> 00:35:14.000]  用我們自己的想法
[00:35:14.000 --> 00:35:16.000]  去代替了
[00:35:16.000 --> 00:35:18.000]  聖經的教導
[00:35:18.000 --> 00:35:20.000]  主啊赦免我們
[00:35:20.000 --> 00:35:22.000]  忘記了是我們的生命裏面的
[00:35:22.000 --> 00:35:24.000]  公義
[00:35:24.000 --> 00:35:26.000]  敬虔、信心、愛心
[00:35:26.000 --> 00:35:28.000]  溫柔、忍耐
[00:35:28.000 --> 00:35:30.000]  是那些才吸引人
[00:35:30.000 --> 00:35:32.000]  到主的面前
[00:35:32.000 --> 00:35:34.000]  而不是到馬門的面前
[00:35:34.000 --> 00:35:38.000]  多謝你
[00:35:38.000 --> 00:35:40.000]  你的聖經、你的說話解開
[00:35:40.000 --> 00:35:42.000]  發出亮光
[00:35:42.000 --> 00:35:44.000]  照亮
[00:35:44.000 --> 00:35:46.000]  我們的心思意念
[00:35:46.000 --> 00:35:48.000]  又照亮我們前面
[00:35:48.000 --> 00:35:50.000]  當走的路
[00:35:50.000 --> 00:35:52.000]  求主恩待
[00:35:52.000 --> 00:35:54.000]  我們在崇拜所聽見的
[00:35:54.000 --> 00:35:56.000]  讓我們在團契裏面繼續去
[00:35:56.000 --> 00:35:58.000]  查考、討論
[00:35:58.000 --> 00:36:00.000]  讓我們的導師
[00:36:00.000 --> 00:36:02.000]  讓我們的目者帶領我們
[00:36:02.000 --> 00:36:04.000]  讓我們的生命
[00:36:04.000 --> 00:36:06.000]  成為主的見證
[00:36:06.000 --> 00:36:08.000]  吸引我們身邊
[00:36:08.000 --> 00:36:10.000]  未曾認識你的人
[00:36:10.000 --> 00:36:12.000]  到主的面前
[00:36:12.000 --> 00:36:14.000]  奉耶穌基督的名
[00:36:14.000 --> 00:36:16.000]  多謝您的收看

