
[00:00:00.000 --> 00:00:05.000]  各位安,請我們同心低頭,同祈禱
[00:33:50.000 --> 00:33:52.000]  即是說我明天需要什麼
[00:33:52.000 --> 00:33:54.000]  寫下
[00:33:54.000 --> 00:33:56.000]  想得很有趣
[00:33:56.000 --> 00:33:58.000]  他只是說你明天的需要
[00:33:58.000 --> 00:34:00.000]  不是十年後的需要
[00:34:00.000 --> 00:34:02.000]  聖經沒有告訴你
[00:34:02.000 --> 00:34:04.000]  我們十年後的需要
[00:34:04.000 --> 00:34:06.000]  求你賜給我
[00:34:06.000 --> 00:34:08.000]  耶穌只是說你明天的需要
[00:34:08.000 --> 00:34:10.000]  請你賜給我
[00:34:10.000 --> 00:34:12.000]  有時我問弟兄姊妹
[00:34:12.000 --> 00:34:14.000]  你出來侍奉
[00:34:14.000 --> 00:34:16.000]  不好 我沒空
[00:34:16.000 --> 00:34:18.000]  我有多點時間
[00:34:18.000 --> 00:34:20.000]  你出來侍奉
[00:34:20.000 --> 00:34:22.000]  等我兒女讀大學
[00:34:22.000 --> 00:34:24.000]  我就會多點時間
[00:34:24.000 --> 00:34:26.000]  你兒女讀幾年班
[00:34:26.000 --> 00:34:28.000]  幼稚園
[00:34:28.000 --> 00:34:30.000]  我就要告訴你
[00:34:30.000 --> 00:34:32.000]  你知不知道什麼叫Epiusion
[00:34:32.000 --> 00:34:34.000]  是明天的事
[00:34:34.000 --> 00:34:38.000]  但上帝願意將我們所需要的
[00:34:38.000 --> 00:34:40.000]  告訴你
[00:34:40.000 --> 00:34:42.000]  不過不要太貪心
[00:34:42.000 --> 00:34:44.000]  接著是什麼
[00:34:44.000 --> 00:34:46.000]  赦免我們的罪
[00:34:46.000 --> 00:34:48.000]  禱告其中一樣很重要
[00:34:48.000 --> 00:34:50.000]  就是在上帝面前認罪
[00:34:50.000 --> 00:34:54.000]  認罪
[00:34:54.000 --> 00:34:56.000]  是每一個信徒
[00:34:56.000 --> 00:34:58.000]  是必須的
[00:34:58.000 --> 00:35:00.000]  的紀律
[00:35:00.000 --> 00:35:02.000]  你看所有那些
[00:35:02.000 --> 00:35:04.000]  熟悉的偉人William Carey
[00:35:04.000 --> 00:35:06.000]  所有都是充滿了
[00:35:06.000 --> 00:35:08.000]  很多的認罪
[00:35:08.000 --> 00:35:12.000]  千萬不要像Donald Trump
[00:35:14.000 --> 00:35:16.000]  Donald Trump
[00:35:16.000 --> 00:35:18.000]  我是信耶穌的
[00:35:18.000 --> 00:35:20.000]  我去禮拜堂的
[00:35:20.000 --> 00:35:22.000]  但我永遠不會認罪的
[00:35:22.000 --> 00:35:24.000]  我有罪就自己搞定
[00:35:24.000 --> 00:35:26.000]  不需要上帝搞定
[00:35:26.000 --> 00:35:28.000]  你這個人是基督徒
[00:35:28.000 --> 00:35:30.000]  他沒有讀這段聖經
[00:35:30.000 --> 00:35:32.000]  認自己的罪
[00:35:32.000 --> 00:35:34.000]  所以Donald Trump
[00:35:34.000 --> 00:35:36.000]  他說他是基督徒
[00:35:36.000 --> 00:35:38.000]  不要聽他講
[00:35:38.000 --> 00:35:40.000]  錯之又錯
[00:35:40.000 --> 00:35:42.000]  一個不認罪的怎麼會是基督徒
[00:35:42.000 --> 00:35:44.000]  因為他要罪而死
[00:35:44.000 --> 00:35:46.000]  你不肯認罪
[00:35:46.000 --> 00:35:48.000]  但當我們認罪的時候
[00:35:48.000 --> 00:35:50.000]  我們要怎樣
[00:35:50.000 --> 00:35:52.000]  不要空泛
[00:35:52.000 --> 00:35:54.000]  你千萬不要說
[00:35:54.000 --> 00:35:56.000]  上帝求你赦免那罪
[00:35:56.000 --> 00:35:58.000]  今日以前的罪都赦免了
[00:35:58.000 --> 00:36:00.000]  今日以後所有的罪都赦免了
[00:36:00.000 --> 00:36:02.000]  一次過搞定
[00:36:02.000 --> 00:36:04.000]  不可以的
[00:36:04.000 --> 00:36:06.000]  不可以太過空泛
[00:36:06.000 --> 00:36:08.000]  還有
[00:36:08.000 --> 00:36:10.000]  沒有一個罪是比上帝赦罪的恩典大
[00:36:10.000 --> 00:36:12.000]  你不要以為我這個罪太厲害
[00:36:12.000 --> 00:36:14.000]  有些弟兄姐妹跟我說
[00:36:14.000 --> 00:36:16.000]  我經常都去認罪
[00:36:16.000 --> 00:36:18.000]  上帝不厭我也厭
[00:36:18.000 --> 00:36:20.000]  每天都說那件事都是罪
[00:36:20.000 --> 00:36:22.000]  每天都說自己貪心
[00:36:22.000 --> 00:36:24.000]  你不厭我也厭
[00:36:24.000 --> 00:36:26.000]  但我告訴你
[00:36:26.000 --> 00:36:28.000]  你繼續去認罪
[00:36:28.000 --> 00:36:30.000]  上帝沒有一個罪
[00:36:30.000 --> 00:36:32.000]  是比上帝赦罪的恩典大
[00:36:32.000 --> 00:36:34.000]  第三
[00:36:34.000 --> 00:36:36.000]  我不僅為了研究
[00:36:36.000 --> 00:36:38.000]  研究基督徒
[00:36:38.000 --> 00:36:40.000]  我不僅為了現今的需要
[00:36:40.000 --> 00:36:42.000]  明天的需要
[00:36:42.000 --> 00:36:46.000]  我不僅為了昨天的罪
[00:36:46.000 --> 00:36:48.000]  我更為了將來
[00:36:48.000 --> 00:36:50.000]  不要遇見事態
[00:36:50.000 --> 00:36:52.000]  救我們脫離這個空污
[00:36:52.000 --> 00:36:54.000]  願神去保守
[00:36:54.000 --> 00:36:56.000]  每天祈禱
[00:36:56.000 --> 00:36:58.000]  我給大家一個功課
[00:36:58.000 --> 00:37:00.000]  你早上起床
[00:37:00.000 --> 00:37:02.000]  不要去洗手間
[00:37:02.000 --> 00:37:04.000]  自然
[00:37:04.000 --> 00:37:06.000]  睜大眼
[00:37:06.000 --> 00:37:08.000]  或者開窗
[00:37:08.000 --> 00:37:10.000]  看著天
[00:37:10.000 --> 00:37:12.000]  唉
[00:37:12.000 --> 00:37:14.000]  早晨上帝
[00:37:14.000 --> 00:37:16.000]  然後
[00:37:16.000 --> 00:37:18.000]  我將今天
[00:37:18.000 --> 00:37:20.000]  交在你的手裡
[00:37:20.000 --> 00:37:22.000]  我自己
[00:37:22.000 --> 00:37:24.000]  有一個這樣的
[00:37:24.000 --> 00:37:26.000]  每天早上起床的時候
[00:37:26.000 --> 00:37:28.000]  我都會背一首詩篇
[00:37:28.000 --> 00:37:30.000]  若不是夜和建造房屋
[00:37:30.000 --> 00:37:32.000]  建造的人往然勞力
[00:37:32.000 --> 00:37:34.000]  若不是夜和看守聖詞
[00:37:34.000 --> 00:37:36.000]  他們竟然警醒
[00:37:36.000 --> 00:37:38.000]  你們清晨早起
[00:37:38.000 --> 00:37:40.000]  夜晚安歇
[00:37:40.000 --> 00:37:42.000]  吃奴奴得來的飯
[00:37:42.000 --> 00:37:44.000]  本是枉然
[00:37:44.000 --> 00:37:46.000]  唯有夜和所親愛的
[00:37:46.000 --> 00:37:48.000]  必叫他安然睡覺
[00:37:48.000 --> 00:37:50.000]  然後去洗手間
[00:37:50.000 --> 00:37:52.000]  你做的事
[00:37:52.000 --> 00:37:54.000]  將你所有的交給神
[00:37:54.000 --> 00:37:56.000]  到你夜晚
[00:37:56.000 --> 00:37:58.000]  你去掃垃圾
[00:37:58.000 --> 00:38:00.000]  看今天你做了什麼
[00:38:00.000 --> 00:38:02.000]  是得罪神
[00:38:02.000 --> 00:38:04.000]  一個人一個月都不刷牙
[00:38:04.000 --> 00:38:06.000]  你猜你的口氣會怎樣
[00:38:06.000 --> 00:38:10.000]  你或者不知道
[00:38:10.000 --> 00:38:12.000]  但隔壁的人就知道
[00:38:12.000 --> 00:38:14.000]  臭的
[00:38:14.000 --> 00:38:16.000]  一年都不洗澡
[00:38:16.000 --> 00:38:18.000]  會怎樣
[00:38:18.000 --> 00:38:22.000]  你一輩子都不認罪
[00:38:22.000 --> 00:38:24.000]  你的生命
[00:38:24.000 --> 00:38:26.000]  是臭到怨
[00:38:26.000 --> 00:38:28.000]  掃垃圾
[00:38:28.000 --> 00:38:30.000]  你用多少時間
[00:38:30.000 --> 00:38:32.000]  在上帝面前認罪
[00:38:32.000 --> 00:38:34.000]  在上帝面前求祂
[00:38:34.000 --> 00:38:36.000]  求祂保守
[00:38:36.000 --> 00:38:38.000]  求主幫助我們
[00:38:38.000 --> 00:38:44.000]  我們都是弟兄姊妹
[00:38:44.000 --> 00:38:46.000]  最好能夠和神
[00:38:46.000 --> 00:38:48.000]  有一個親密的關係
[00:38:48.000 --> 00:38:50.000]  透過禱告
[00:38:50.000 --> 00:38:52.000]  禱告之前
[00:38:52.000 --> 00:38:54.000]  你在祂面前認罪
[00:38:54.000 --> 00:38:56.000]  求祂憐憫
[00:38:56.000 --> 00:38:58.000]  讓你和心一同祈禱
[00:38:58.000 --> 00:39:00.000]  天父教導我們
[00:39:00.000 --> 00:39:02.000]  懂得怎樣去禱告
[00:39:02.000 --> 00:39:04.000]  真正的降伏
[00:39:04.000 --> 00:39:06.000]  如你的旨意
[00:39:06.000 --> 00:39:08.000]  行在地上
[00:39:08.000 --> 00:39:10.000]  而同行在天上
[00:39:10.000 --> 00:39:12.000]  求祢祝福我們
[00:39:12.000 --> 00:39:14.000]  幫助我們
[00:39:14.000 --> 00:39:16.000]  每一個弟兄姊妹
[00:39:16.000 --> 00:39:18.000]  都能夠在你面前
[00:39:18.000 --> 00:39:20.000]  享受到和你有親密的關係
[00:39:20.000 --> 00:39:22.000]  又懂得在你面前
[00:39:22.000 --> 00:39:24.000]  上上認罪掃垃圾
[00:39:24.000 --> 00:39:26.000]  求祢祝福保守我們
[00:39:26.000 --> 00:39:28.000]  祈禱奉耶穌基督名靠
[00:39:28.000 --> 00:39:30.000]  阿們

