
[00:00:00.000 --> 00:00:09.000]  今天這個題目安排我來說純粹是一種巧合
[00:35:53.600 --> 00:35:55.600]  以自我為中心
[00:35:55.600 --> 00:35:57.600]  包括我們的信仰生活其實都以自我為中心
[00:35:57.600 --> 00:35:59.600]  就是希望能夠
[00:35:59.600 --> 00:36:01.600]  上帝有很多祝福給我們
[00:36:01.600 --> 00:36:03.600]  那些難做的事就交給
[00:36:03.600 --> 00:36:05.600]  其他人做
[00:36:05.600 --> 00:36:07.600]  我們自己平步青雲順順利利地過去了
[00:36:07.600 --> 00:36:09.600]  我們這麼多年都這樣祈禱
[00:36:09.600 --> 00:36:11.600]  在人眼中
[00:36:11.600 --> 00:36:13.600]  那些基督徒
[00:36:13.600 --> 00:36:15.600]  和黃大仙有什麼分別
[00:36:15.600 --> 00:36:17.600]  和拜車公有什麼分別
[00:36:17.600 --> 00:36:19.600]  是沒有什麼分別的
[00:36:19.600 --> 00:36:21.600]  甚至覺得我們更虛偽
[00:36:21.600 --> 00:36:23.600]  那些還真實
[00:36:23.600 --> 00:36:25.600]  原來做一個真實的基督徒
[00:36:25.600 --> 00:36:27.600]  今天我們面對這麼大的考驗
[00:36:27.600 --> 00:36:29.600]  那時候我們面對
[00:36:29.600 --> 00:36:31.600]  一個社會時代的變遷
[00:36:31.600 --> 00:36:33.600]  總是有一種
[00:36:33.600 --> 00:36:35.600]  良好的願望
[00:36:35.600 --> 00:36:37.600]  神你搞定吧
[00:36:37.600 --> 00:36:39.600]  你是掌管歷史的神
[00:36:39.600 --> 00:36:41.600]  你搞定它吧
[00:36:41.600 --> 00:36:43.600]  今天神叫我們去搞定
[00:36:43.600 --> 00:36:45.600]  那時候我們怎樣去
[00:36:45.600 --> 00:36:47.600]  起碼
[00:36:47.600 --> 00:36:49.600]  我們讓身邊的人
[00:36:49.600 --> 00:36:51.600]  不用多
[00:36:51.600 --> 00:36:53.600]  你的同事你的家人
[00:36:53.600 --> 00:36:55.600]  你的子女
[00:36:55.600 --> 00:36:57.600]  你看他們其實
[00:36:57.600 --> 00:36:59.600]  他們的黑狗
[00:36:59.600 --> 00:37:01.600]  越來越大的時候
[00:37:01.600 --> 00:37:03.600]  情緒那邊很困擾
[00:37:03.600 --> 00:37:05.600]  怎樣去繼續
[00:37:05.600 --> 00:37:07.600]  很有價值很有意義
[00:37:07.600 --> 00:37:09.600]  很有衝勁很有盼望
[00:37:09.600 --> 00:37:11.600]  很有創意地活下去
[00:37:11.600 --> 00:37:13.600]  其實今天很多事情停在那裏
[00:37:13.600 --> 00:37:15.600]  面對香港可能有更大的
[00:37:15.600 --> 00:37:17.600]  風暴出現我們如何自處呢
[00:37:17.600 --> 00:37:21.600]  不要想著一走了之
[00:37:21.600 --> 00:37:23.600]  很多都是這樣
[00:37:23.600 --> 00:37:25.600]  這樣嗎 走吧
[00:37:25.600 --> 00:37:27.600]  移民吧
[00:37:27.600 --> 00:37:29.600]  你這樣想的時候
[00:37:29.600 --> 00:37:31.600]  我只是聆聽你
[00:37:31.600 --> 00:37:33.600]  我都不想跟你說那麼多
[00:37:33.600 --> 00:37:35.600]  我只是聽你講你心中的恐懼
[00:37:35.600 --> 00:37:37.600]  其實
[00:37:37.600 --> 00:37:39.600]  抑鬱
[00:37:39.600 --> 00:37:41.600]  沮喪背後
[00:37:41.600 --> 00:37:43.600]  就衍生
[00:37:43.600 --> 00:37:45.600]  很多恐懼
[00:37:45.600 --> 00:37:47.600]  恐懼出現了
[00:37:47.600 --> 00:37:49.600]  你可能會有些
[00:37:49.600 --> 00:37:51.600]  敵視的人
[00:37:51.600 --> 00:37:53.600]  你不要搞到我這樣
[00:37:53.600 --> 00:37:55.600]  那班小子亂搞
[00:37:55.600 --> 00:37:57.600]  搞壞我的計劃
[00:37:57.600 --> 00:37:59.600]  仇恨
[00:37:59.600 --> 00:38:01.600]  接著仇恨
[00:38:01.600 --> 00:38:03.600]  你怎樣呢
[00:38:03.600 --> 00:38:05.600]  你打算報復
[00:38:05.600 --> 00:38:07.600]  一連串惡毒的東西出現了
[00:38:07.600 --> 00:38:09.600]  所以記住好好的駕馭
[00:38:09.600 --> 00:38:11.600]  多一些
[00:38:11.600 --> 00:38:13.600]  聽別人講話
[00:38:13.600 --> 00:38:15.600]  又可以找些人
[00:38:15.600 --> 00:38:17.600]  聽你講話
[00:38:17.600 --> 00:38:19.600]  記住遊戲規則
[00:38:19.600 --> 00:38:21.600]  是不需要評論
[00:38:21.600 --> 00:38:23.600]  一個講完一個講
[00:38:23.600 --> 00:38:25.600]  講一些很真實的故事
[00:38:25.600 --> 00:38:27.600]  講一些內心的感受
[00:38:27.600 --> 00:38:29.600]  講出來
[00:38:29.600 --> 00:38:31.600]  如果有基督徒當中
[00:38:31.600 --> 00:38:33.600]  一起去背誦主禱文
[00:38:33.600 --> 00:38:35.600]  不要個別祈禱
[00:38:35.600 --> 00:38:37.600]  祈禱就回到你老腦
[00:38:37.600 --> 00:38:39.600]  回到主禱文
[00:38:39.600 --> 00:38:41.600]  我們在天上的乎
[00:38:41.600 --> 00:38:43.600]  我們在天上的乎
[00:38:43.600 --> 00:38:45.600]  找一個我們出來
[00:38:45.600 --> 00:38:47.600]  你就不會孤單
[00:38:47.600 --> 00:38:49.600]  我們信仰好
[00:38:49.600 --> 00:38:51.600]  重視一個群體
[00:38:51.600 --> 00:38:53.600]  教會好團體好
[00:38:53.600 --> 00:38:55.600]  這個群體就讓我們能夠
[00:38:55.600 --> 00:38:57.600]  彼此聆聽
[00:38:57.600 --> 00:38:59.600]  互相去支持
[00:38:59.600 --> 00:39:01.600]  一起去祈禱
[00:39:01.600 --> 00:39:03.600]  我同心祈禱
[00:39:03.600 --> 00:39:05.600]  多謝你今天能夠
[00:39:05.600 --> 00:39:07.600]  有機會和親愛的
[00:39:07.600 --> 00:39:09.600]  朋友們
[00:39:09.600 --> 00:39:11.600]  弟兄姊妹們去分享
[00:39:11.600 --> 00:39:13.600]  在過去的日子裏面
[00:39:13.600 --> 00:39:15.600]  你給我的教導
[00:39:15.600 --> 00:39:17.600]  雙福團是
[00:39:17.600 --> 00:39:19.600]  使團要放暑假
[00:39:19.600 --> 00:39:21.600]  但社會沒有暑假放
[00:39:21.600 --> 00:39:23.600]  社會仍然是
[00:39:23.600 --> 00:39:25.600]  動盪不安
[00:39:25.600 --> 00:39:27.600]  很多我們難以預測的情況
[00:39:27.600 --> 00:39:29.600]  都會出現
[00:39:29.600 --> 00:39:31.600]  我們除了向你
[00:39:31.600 --> 00:39:33.600]  求賜平安給小島之外
[00:39:33.600 --> 00:39:35.600]  都更加求你賜我們
[00:39:35.600 --> 00:39:37.600]  有勇氣
[00:39:37.600 --> 00:39:39.600]  更多的
[00:39:39.600 --> 00:39:41.600]  聆聽的能力
[00:39:41.600 --> 00:39:43.600]  更多
[00:39:43.600 --> 00:39:45.600]  溫柔的回應
[00:39:45.600 --> 00:39:47.600]  亦都能夠活出一個
[00:39:47.600 --> 00:39:49.600]  更真的盼望
[00:39:49.600 --> 00:39:51.600]  時代就是考驗信徒
[00:39:51.600 --> 00:39:53.600]  亦都幫助教會
[00:39:53.600 --> 00:39:55.600]  從整個事件當中去檢視
[00:39:55.600 --> 00:39:57.600]  有些地方其實做得不足夠
[00:39:57.600 --> 00:39:59.600]  有些事是自欺欺神的
[00:39:59.600 --> 00:40:01.600]  讓城市在城市面前
[00:40:01.600 --> 00:40:03.600]  去坦然去認罪
[00:40:03.600 --> 00:40:05.600]  讓我們真的能夠
[00:40:05.600 --> 00:40:07.600]  透過時代的震盪
[00:40:07.600 --> 00:40:09.600]  我們能夠重新學習
[00:40:09.600 --> 00:40:11.600]  如果信息都能夠在我們的
[00:40:11.600 --> 00:40:13.600]  朋友當中
[00:40:13.600 --> 00:40:15.600]  首先他能夠
[00:40:15.600 --> 00:40:17.600]  得到信息
[00:40:17.600 --> 00:40:19.600]  他能夠得到信息
[00:40:19.600 --> 00:40:21.600]  首先他能夠
[00:40:21.600 --> 00:40:23.600]  得到一些啟示
[00:40:23.600 --> 00:40:25.600]  亦都得到一些
[00:40:25.600 --> 00:40:27.600]  滋潤
[00:40:27.600 --> 00:40:29.600]  同時將這些信息所領受
[00:40:29.600 --> 00:40:31.600]  去和人分享
[00:40:31.600 --> 00:40:33.600]  讓周邊的人有太多的
[00:40:33.600 --> 00:40:35.600]  焦慮 太多的沮喪
[00:40:35.600 --> 00:40:37.600]  太多的抑鬱 太多的恐懼
[00:40:37.600 --> 00:40:39.600]  這時候我們就要
[00:40:39.600 --> 00:40:41.600]  活出一個真正門徒
[00:40:41.600 --> 00:40:43.600]  的樣式
[00:40:43.600 --> 00:40:45.600]  我祈禱奉耶穌名求
[00:40:45.600 --> 00:40:47.600]  阿們
[00:40:47.600 --> 00:40:49.600]  希望在暑假過後
[00:40:49.600 --> 00:40:51.600]  看到大家仍然有很多笑容
[00:40:51.600 --> 00:40:53.600]  字幕:MG
[00:40:53.600 --> 00:40:55.600]  字幕:MG
[00:40:55.600 --> 00:40:57.600]  字幕:MG
[00:40:57.600 --> 00:40:59.600]  字幕:MG
[00:40:59.600 --> 00:41:01.600]  字幕:MG
[00:41:01.600 --> 00:41:03.600]  字幕:MG
[00:41:03.600 --> 00:41:05.600]  字幕:MG
[00:41:05.600 --> 00:41:07.600]  字幕:MG
[00:41:07.600 --> 00:41:09.600]  字幕:MG
[00:41:09.600 --> 00:41:11.600]  字幕:MG

