
[00:00:00.000 --> 00:00:09.000]  在1623年11月29日星期四
[00:32:51.000 --> 00:32:54.000]  十一點多十二點鐘
[00:32:54.000 --> 00:32:56.000]  我就開始守著那朵花
[00:32:56.000 --> 00:32:58.000]  在那裡看著
[00:32:58.000 --> 00:33:00.000]  有些跡象是會開花的
[00:33:00.000 --> 00:33:02.000]  有些跡象就在那裡守著
[00:33:02.000 --> 00:33:05.000]  通常大概晚上一點鐘
[00:33:05.000 --> 00:33:09.000]  就開始放出來
[00:33:09.000 --> 00:33:10.000]  到了兩點鐘
[00:33:10.000 --> 00:33:12.000]  放得很大
[00:33:12.000 --> 00:33:13.000]  很香
[00:33:13.000 --> 00:33:14.000]  很漂亮
[00:33:14.000 --> 00:33:18.000]  我就拿著相機拍了拍了拍了拍了
[00:33:18.000 --> 00:33:20.000]  拍完之後沒多久
[00:33:20.000 --> 00:33:23.000]  不是因為我相機的問題
[00:33:23.000 --> 00:33:27.000]  是因為它是曇花一現
[00:33:27.000 --> 00:33:29.000]  人生就是這樣
[00:33:29.000 --> 00:33:31.000]  曇花一現
[00:33:31.000 --> 00:33:34.000]  日本人有一首歌謠
[00:33:34.000 --> 00:33:36.000]  大家知道日本有一個范名
[00:33:36.000 --> 00:33:38.000]  櫻花
[00:33:38.000 --> 00:33:40.000]  當櫻花盛放
[00:33:40.000 --> 00:33:42.000]  它們注定是凋落
[00:33:42.000 --> 00:33:44.000]  當一個人喝醉了酒
[00:33:44.000 --> 00:33:46.000]  它命定清醒起來
[00:33:46.000 --> 00:33:48.000]  當兩個人相遇
[00:33:48.000 --> 00:33:50.000]  它們的結局就是分離
[00:33:50.000 --> 00:33:52.000]  櫻花何必開得這麼殉殘
[00:33:52.000 --> 00:33:54.000]  因為不久
[00:33:54.000 --> 00:33:56.000]  它們就命定要凋落
[00:33:56.000 --> 00:33:59.000]  日本人看生命是很歡樂的
[00:33:59.000 --> 00:34:02.000]  日本人看死亡是很現實的
[00:34:02.000 --> 00:34:06.000]  因為我們看到地震海嘯
[00:34:06.000 --> 00:34:09.000]  在整個日本
[00:34:09.000 --> 00:34:11.000]  在整個日本的文化裏面
[00:34:11.000 --> 00:34:14.000]  幾乎所有出名的作家
[00:34:14.000 --> 00:34:17.000]  幾乎所有出名的作家藝術家
[00:34:17.000 --> 00:34:19.000]  很多是自殺死的
[00:34:19.000 --> 00:34:20.000]  仙端康成
[00:34:20.000 --> 00:34:23.000]  三島由紀夫是首幅自殺死
[00:34:23.000 --> 00:34:25.000]  柒澤明斯那三次自殺
[00:34:25.000 --> 00:34:26.000]  雖然死不去
[00:34:26.000 --> 00:34:29.000]  但是多少多少日本的作家
[00:34:29.000 --> 00:34:32.000]  多少日本出色的文學家
[00:34:32.000 --> 00:34:34.000]  都是走向死亡的
[00:34:34.000 --> 00:34:36.000]  為什麼
[00:34:36.000 --> 00:34:38.000]  因為他看到一件事
[00:34:38.000 --> 00:34:41.000]  人生只是殉殘一刻
[00:34:41.000 --> 00:34:44.000]  他不能夠接受凋落的一刻
[00:34:44.000 --> 00:34:46.000]  趁著還沒有凋落的時候
[00:34:46.000 --> 00:34:48.000]  就結束他的生命
[00:34:48.000 --> 00:34:52.000]  命都是有限的
[00:34:52.000 --> 00:34:53.000]  三不知
[00:34:53.000 --> 00:34:56.000]  你的緣處也不在形式下
[00:34:56.000 --> 00:35:01.000]  都是但江不動去浪淘盡千古風流
[00:35:01.000 --> 00:35:03.000]  多少人去紀元
[00:35:03.000 --> 00:35:07.000]  我不知道中間有多少人是去過埃及的
[00:35:07.000 --> 00:35:09.000]  埃及旅行
[00:35:09.000 --> 00:35:14.000]  有多少人是參觀過金字塔
[00:35:14.000 --> 00:35:17.000]  去埃及旅行的金字塔
[00:35:17.000 --> 00:35:19.000]  金字塔是不是很宏偉
[00:35:19.000 --> 00:35:21.000]  一塊塊大石頭
[00:35:21.000 --> 00:35:22.000]  拿破崙去到的時候
[00:35:22.000 --> 00:35:23.000]  他馬上估計
[00:35:23.000 --> 00:35:25.000]  如果將金字塔的石頭放到法國
[00:35:25.000 --> 00:35:27.000]  他就認為要整個法國的邊界
[00:35:27.000 --> 00:35:29.000]  建一面廢牆
[00:35:29.000 --> 00:35:31.000]  教育史這麼厲害
[00:35:31.000 --> 00:35:33.000]  那些數字怎麼算的
[00:35:33.000 --> 00:35:35.000]  一塊塊石頭怎麼砌上去的
[00:35:35.000 --> 00:35:39.000]  很偉大的建築
[00:35:39.000 --> 00:35:41.000]  那些數學真的很厲害
[00:35:41.000 --> 00:35:42.000]  我不知道他怎麼計算出來的
[00:35:42.000 --> 00:35:43.000]  不知道怎麼建的
[00:35:43.000 --> 00:35:45.000]  我想問一問
[00:35:45.000 --> 00:35:47.000]  裡面裝著的是誰
[00:35:47.000 --> 00:35:49.000]  他叫什麼名字
[00:35:49.000 --> 00:35:51.000]  有多少人知道
[00:35:51.000 --> 00:35:53.000]  裝著的法老王叫什麼名字
[00:35:53.000 --> 00:35:55.000]  我不知道
[00:35:55.000 --> 00:35:57.000]  你也不知道
[00:35:57.000 --> 00:35:59.000]  沒有人知道
[00:35:59.000 --> 00:36:01.000]  聖經說什麼
[00:36:01.000 --> 00:36:03.000]  你的原始也不在形成下
[00:36:03.000 --> 00:36:05.000]  沒有人知道你是誰
[00:36:05.000 --> 00:36:11.000]  你知道15年前香港小姐的名字叫什麼嗎
[00:36:11.000 --> 00:36:13.000]  沒有人知道
[00:36:13.000 --> 00:36:15.000]  你不要說孫永欣
[00:36:15.000 --> 00:36:17.000]  我想她不止15年
[00:36:17.000 --> 00:36:19.000]  沒有人知道
[00:36:19.000 --> 00:36:21.000]  如果為了你的名字
[00:36:21.000 --> 00:36:23.000]  你真是傻
[00:36:23.000 --> 00:36:25.000]  我記得
[00:36:25.000 --> 00:36:27.000]  我1976年開始創立
[00:36:27.000 --> 00:36:29.000]  開始這個窩福堂
[00:36:29.000 --> 00:36:31.000]  1985年我就去了美國
[00:36:31.000 --> 00:36:33.000]  隔了幾年之後
[00:36:33.000 --> 00:36:35.000]  我就回來窩福堂聚會
[00:36:35.000 --> 00:36:37.000]  去祖堂
[00:36:37.000 --> 00:36:39.000]  我就發現沒有人認識我
[00:36:39.000 --> 00:36:41.000]  沒有人認識我
[00:36:41.000 --> 00:36:43.000]  牧師也不認識我
[00:36:43.000 --> 00:36:45.000]  我進來的時候
[00:36:45.000 --> 00:36:47.000]  有個招待
[00:36:47.000 --> 00:36:49.000]  阿潘 你第一次來
[00:36:49.000 --> 00:36:51.000]  我只見你金沙眼白
[00:36:51.000 --> 00:36:53.000]  第一次來
[00:36:53.000 --> 00:36:55.000]  直到我見到Mary Ann
[00:36:55.000 --> 00:36:57.000]  來到的時候
[00:36:57.000 --> 00:36:59.000]  才介紹
[00:36:59.000 --> 00:37:01.000]  原來你是蘇牧師
[00:37:01.000 --> 00:37:03.000]  你的原始也不在形成下
[00:37:03.000 --> 00:37:05.000]  沒有人知道
[00:37:05.000 --> 00:37:07.000]  如果為了你的名字
[00:37:07.000 --> 00:37:09.000]  你真是傻
[00:37:09.000 --> 00:37:11.000]  我爸爸以為
[00:37:11.000 --> 00:37:13.000]  說名字多些不滑
[00:37:13.000 --> 00:37:15.000]  人們印象就深刻
[00:37:15.000 --> 00:37:17.000]  其實不是
[00:37:17.000 --> 00:37:19.000]  你讀也不懂讀
[00:37:19.000 --> 00:37:21.000]  蘇牧是什麼字
[00:37:21.000 --> 00:37:25.000]  你的原始也不在形成下
[00:37:25.000 --> 00:37:27.000]  沒有
[00:37:27.000 --> 00:37:29.000]  就因為這樣的緣故
[00:37:29.000 --> 00:37:31.000]  我們無可稱頌
[00:37:31.000 --> 00:37:33.000]  無有可誇
[00:37:33.000 --> 00:37:35.000]  只要在上帝面前
[00:37:35.000 --> 00:37:37.000]  俯伏去稱讚他
[00:37:37.000 --> 00:37:39.000]  所以十九詩說
[00:37:39.000 --> 00:37:41.000]  耶和華在天上納定寶座
[00:37:41.000 --> 00:37:43.000]  他的權柄統管萬人
[00:37:43.000 --> 00:37:45.000]  唯有耶和華是值得稱頌
[00:37:45.000 --> 00:37:47.000]  我們有沒有去感謝他
[00:37:47.000 --> 00:37:49.000]  一個懂得去感謝上帝的人
[00:37:49.000 --> 00:37:51.000]  是一個很幸福的人
[00:37:51.000 --> 00:37:53.000]  我想大家做一件功課
[00:37:53.000 --> 00:37:55.000]  如果你能夠每晚睡覺前
[00:37:55.000 --> 00:37:57.000]  寫下十樣你感謝上帝的說話
[00:37:57.000 --> 00:37:59.000]  我擔保你的人
[00:37:59.000 --> 00:38:01.000]  開心很多
[00:38:01.000 --> 00:38:03.000]  你每天臨睡前
[00:38:03.000 --> 00:38:05.000]  寫下十樣你感謝上帝的說話
[00:38:05.000 --> 00:38:07.000]  你不要拿著錢
[00:38:07.000 --> 00:38:09.000]  拿著錢去買東西
[00:38:09.000 --> 00:38:11.000]  你不要拿著錢去買東西
[00:38:11.000 --> 00:38:13.000]  你不要拿著錢去買東西
[00:38:13.000 --> 00:38:15.000]  去感謝上帝的東西
[00:38:15.000 --> 00:38:17.000]  你不要腦裏面想著十樣埋怨的東西
[00:38:17.000 --> 00:38:19.000]  每個紙上寫著感謝的東西
[00:38:19.000 --> 00:38:21.000]  你能夠每天寫十樣
[00:38:21.000 --> 00:38:23.000]  去感謝上帝的東西
[00:38:23.000 --> 00:38:25.000]  然後在上帝面前說感謝你
[00:38:25.000 --> 00:38:27.000]  我可以擔保你的
[00:38:27.000 --> 00:38:29.000]  這個人會不同
[00:38:29.000 --> 00:38:31.000]  這個人會不同
[00:38:31.000 --> 00:38:33.000]  不單止感謝上帝
[00:38:33.000 --> 00:38:35.000]  我們懂得去感謝其他人
[00:38:35.000 --> 00:38:37.000]  我們中間年青的弟兄姊妹
[00:38:37.000 --> 00:38:39.000]  你吃飯的時候
[00:38:39.000 --> 00:38:41.000]  有沒有多謝他們媽媽煮飯
[00:38:41.000 --> 00:38:43.000]  有沒有多謝他們媽媽煮飯
[00:38:43.000 --> 00:38:45.000]  有沒有多謝你姐姐煮飯
[00:38:45.000 --> 00:38:47.000]  有沒有
[00:38:47.000 --> 00:38:49.000]  還是你又是吃那些東西
[00:38:49.000 --> 00:38:51.000]  又是逼我喝湯
[00:38:51.000 --> 00:38:53.000]  你有沒有去感謝
[00:38:53.000 --> 00:38:55.000]  你有沒有去多謝人家
[00:38:55.000 --> 00:38:57.000]  做了一間尚膚
[00:38:57.000 --> 00:38:59.000]  做了一間尚膚
[00:38:59.000 --> 00:39:01.000]  你有沒有去說一些
[00:39:01.000 --> 00:39:03.000]  多謝的說話給太太
[00:39:03.000 --> 00:39:05.000]  多謝的說話給太太
[00:39:05.000 --> 00:39:07.000]  心理學家告訴你
[00:39:07.000 --> 00:39:09.000]  如果那個尚膚一放工回來
[00:39:09.000 --> 00:39:11.000]  什麼都不做
[00:39:11.000 --> 00:39:13.000]  就抱著太太親一親
[00:39:13.000 --> 00:39:15.000]  就說太太我很愛你
[00:39:15.000 --> 00:39:17.000]  很多謝你
[00:39:17.000 --> 00:39:19.000]  他就會長命多五年
[00:39:19.000 --> 00:39:21.000]  你信不信
[00:39:21.000 --> 00:39:23.000]  (音樂)
[00:39:23.000 --> 00:39:25.000]  (音樂)
[00:39:25.000 --> 00:39:27.000]  (音樂停止)
[00:39:27.000 --> 00:39:30.000]  (字幕由Amara.org社区提供)

