
[00:00:00.000 --> 00:00:06.000]  今天我有兩方面要和大家分享
[00:37:00.000 --> 00:37:02.000]  大家分開來做
[00:37:02.000 --> 00:37:04.000]  保羅帶著西拉進去
[00:37:04.000 --> 00:37:06.000]  巴拿巴就帶著馬可進去
[00:37:06.000 --> 00:37:08.000]  兵分兩路
[00:37:08.000 --> 00:37:10.000]  記載了這件事
[00:37:10.000 --> 00:37:12.000]  馬可沒有離開
[00:37:12.000 --> 00:37:14.000]  如果停在這裡
[00:37:14.000 --> 00:37:16.000]  就很可惜
[00:37:16.000 --> 00:37:18.000]  馬可真是不成才
[00:37:18.000 --> 00:37:20.000]  由耶穌到保羅時代
[00:37:20.000 --> 00:37:22.000]  都是很接近
[00:37:22.000 --> 00:37:24.000]  但又走了路
[00:37:24.000 --> 00:37:26.000]  馬可真是很可惜
[00:37:26.000 --> 00:37:28.000]  如果停在這裡
[00:37:28.000 --> 00:37:30.000]  就很可惜
[00:37:30.000 --> 00:37:32.000]  不敢謝主
[00:37:32.000 --> 00:37:34.000]  神沒有放棄
[00:37:34.000 --> 00:37:36.000]  保羅沒有離開
[00:37:36.000 --> 00:37:38.000]  感謝主
[00:37:38.000 --> 00:37:40.000]  神沒有放棄馬可
[00:37:40.000 --> 00:37:42.000]  馬可是一個性格上
[00:37:42.000 --> 00:37:44.000]  可能有軟弱的人
[00:37:44.000 --> 00:37:46.000]  但我們去到
[00:37:46.000 --> 00:37:48.000]  保羅最後提摩泰
[00:37:48.000 --> 00:37:50.000]  提摩泰後書第四章
[00:37:50.000 --> 00:37:52.000]  提摩泰書應該是保羅最後的一本書
[00:37:52.000 --> 00:37:54.000]  提摩泰書第四章
[00:37:54.000 --> 00:37:56.000]  是他臨離世之前寫的
[00:37:56.000 --> 00:37:58.000]  第四章第十一節
[00:37:58.000 --> 00:38:00.000]  他和提摩泰說
[00:38:00.000 --> 00:38:02.000]  保羅和提摩泰說
[00:38:02.000 --> 00:38:04.000]  你來的時候
[00:38:04.000 --> 00:38:06.000]  要把誰帶來呢
[00:38:06.000 --> 00:38:08.000]  馬可帶來
[00:38:08.000 --> 00:38:10.000]  要把馬可帶來
[00:38:10.000 --> 00:38:12.000]  因為他在傳道
[00:38:12.000 --> 00:38:14.000]  和服侍他的事上
[00:38:14.000 --> 00:38:16.000]  是於保羅有益
[00:38:16.000 --> 00:38:18.000]  是於保羅有益
[00:38:18.000 --> 00:38:20.000]  到最後
[00:38:20.000 --> 00:38:22.000]  原來神沒有放棄馬可
[00:38:22.000 --> 00:38:24.000]  馬可也沒有放棄自己
[00:38:24.000 --> 00:38:26.000]  他雖然有弱點
[00:38:26.000 --> 00:38:28.000]  照樣一路做
[00:38:28.000 --> 00:38:30.000]  一路做
[00:38:30.000 --> 00:38:32.000]  到後來的時候
[00:38:32.000 --> 00:38:34.000]  保羅接納他
[00:38:34.000 --> 00:38:36.000]  保羅說他對保羅的傳道
[00:38:36.000 --> 00:38:38.000]  和服侍保羅
[00:38:38.000 --> 00:38:40.000]  都於保羅有益
[00:38:40.000 --> 00:38:42.000]  到最後
[00:38:42.000 --> 00:38:44.000]  保羅和提摩泰說
[00:38:44.000 --> 00:38:46.000]  你帶馬可來
[00:38:46.000 --> 00:38:48.000]  馬可對福音的事有益
[00:38:48.000 --> 00:38:50.000]  對服侍保羅有益
[00:38:50.000 --> 00:38:52.000]  馬可這個人
[00:38:52.000 --> 00:38:54.000]  如果我們真的把這幾個串起來的時候
[00:38:54.000 --> 00:38:56.000]  如果我們真的把這幾個串起來的時候
[00:38:56.000 --> 00:38:58.000]  這個真是馬可
[00:38:58.000 --> 00:39:00.000]  神沒有放棄馬可
[00:39:00.000 --> 00:39:02.000]  如果我們
[00:39:02.000 --> 00:39:04.000]  神因為我們不行
[00:39:04.000 --> 00:39:06.000]  而放棄我們
[00:39:06.000 --> 00:39:08.000]  我們沒有希望
[00:39:08.000 --> 00:39:10.000]  但在馬可身上
[00:39:10.000 --> 00:39:12.000]  第一我們看到靠行為不能得救
[00:39:12.000 --> 00:39:14.000]  馬可本身是一個很優秀的人
[00:39:14.000 --> 00:39:16.000]  又有錢
[00:39:16.000 --> 00:39:18.000]  行為又好
[00:39:18.000 --> 00:39:20.000]  但不行
[00:39:20.000 --> 00:39:22.000]  神需要雕琢來改造這個人
[00:39:22.000 --> 00:39:24.000]  神需要雕琢來改造這個人
[00:39:24.000 --> 00:39:26.000]  神沒有放棄這個人
[00:39:26.000 --> 00:39:28.000]  神給他很大的安慰
[00:39:28.000 --> 00:39:30.000]  跟著耶穌跟著使徒
[00:39:30.000 --> 00:39:32.000]  一直做好一點
[00:39:32.000 --> 00:39:34.000]  神還給他安慰
[00:39:34.000 --> 00:39:36.000]  四福音作者之一
[00:39:36.000 --> 00:39:38.000]  這是很大的安慰
[00:39:38.000 --> 00:39:40.000]  很大的安慰
[00:39:40.000 --> 00:39:42.000]  我們每一個人
[00:39:42.000 --> 00:39:44.000]  都有軟弱失敗
[00:39:44.000 --> 00:39:46.000]  但神沒有放棄我們
[00:39:46.000 --> 00:39:48.000]  你想想
[00:39:48.000 --> 00:39:50.000]  我們服侍神的過程當中
[00:39:50.000 --> 00:39:52.000]  如果神放棄我們
[00:39:52.000 --> 00:39:54.000]  我們早就沒有了
[00:39:54.000 --> 00:39:56.000]  早就沒有了
[00:39:56.000 --> 00:39:58.000]  神是這樣愛我們
[00:39:58.000 --> 00:40:00.000]  神揀選軟弱的人
[00:40:00.000 --> 00:40:02.000]  在一生當中來雕琢我們
[00:40:02.000 --> 00:40:04.000]  讓我們成為合容的器皿
[00:40:04.000 --> 00:40:06.000]  讓我們成為合容的器皿
[00:40:06.000 --> 00:40:08.000]  回想起來
[00:40:08.000 --> 00:40:10.000]  如果這只是馬可
[00:40:10.000 --> 00:40:12.000]  馬可的故事
[00:40:12.000 --> 00:40:14.000]  你聽到馬可樓的時候
[00:40:14.000 --> 00:40:16.000]  那就是馬可居住的地方
[00:40:16.000 --> 00:40:18.000]  那就是馬可居住的地方
[00:40:18.000 --> 00:40:20.000]  你再看看地圖
[00:40:20.000 --> 00:40:22.000]  和黑西瑪利園
[00:40:22.000 --> 00:40:24.000]  真的走下去
[00:40:24.000 --> 00:40:26.000]  十五分鐘左右
[00:40:26.000 --> 00:40:28.000]  當晚他披著布
[00:40:28.000 --> 00:40:30.000]  他心裡很愛耶穌
[00:40:30.000 --> 00:40:32.000]  他心裡很愛耶穌
[00:40:32.000 --> 00:40:34.000]  但性格上
[00:40:34.000 --> 00:40:36.000]  有他的軟弱和缺陷
[00:40:36.000 --> 00:40:38.000]  但不要緊
[00:40:38.000 --> 00:40:40.000]  只要我們一直跟從神
[00:40:40.000 --> 00:40:42.000]  神不會放棄我們
[00:40:42.000 --> 00:40:44.000]  神改造我們
[00:40:44.000 --> 00:40:46.000]  我們今天到這裡
[00:40:46.000 --> 00:40:48.000]  做一個祈禱
[00:40:48.000 --> 00:40:50.000]  天父我們感謝你
[00:40:50.000 --> 00:40:52.000]  讓我們在山上
[00:40:52.000 --> 00:40:54.000]  看到對面的聖殿山
[00:40:54.000 --> 00:40:56.000]  看到對面的聖殿山
[00:40:56.000 --> 00:40:58.000]  看到歷史上
[00:40:58.000 --> 00:41:00.000]  你是怎樣帶領
[00:41:00.000 --> 00:41:02.000]  猶太人在那裡
[00:41:02.000 --> 00:41:04.000]  來見殿
[00:41:04.000 --> 00:41:06.000]  第一個殿第二個殿
[00:41:06.000 --> 00:41:08.000]  之後又看到你的公義
[00:41:08.000 --> 00:41:10.000]  你對猶太人的懲罰
[00:41:10.000 --> 00:41:12.000]  到今天仍然還沒有殿在那裡
[00:41:12.000 --> 00:41:14.000]  但我們也看到
[00:41:14.000 --> 00:41:16.000]  你以後的計劃
[00:41:16.000 --> 00:41:18.000]  其實殿會在那裡
[00:41:18.000 --> 00:41:20.000]  而且那個殿的榮耀
[00:41:20.000 --> 00:41:22.000]  比以前更大
[00:41:22.000 --> 00:41:24.000]  你沒有放棄猶太人
[00:41:24.000 --> 00:41:26.000]  雖然猶太人離棄你
[00:41:26.000 --> 00:41:28.000]  但你仍然在愛他
[00:41:28.000 --> 00:41:30.000]  你掉入的救恩都是臨到他
[00:41:30.000 --> 00:41:32.000]  所以我們來到猶太人的地方
[00:41:32.000 --> 00:41:34.000]  我們看到你過去的作為
[00:41:34.000 --> 00:41:36.000]  我們看到你聖經的寓言
[00:41:36.000 --> 00:41:38.000]  將來你要怎樣來對待猶太人
[00:41:38.000 --> 00:41:40.000]  感謝你
[00:41:40.000 --> 00:41:42.000]  你是這麼愛你所揀選的人
[00:41:42.000 --> 00:41:44.000]  同樣的
[00:41:44.000 --> 00:41:46.000]  我們雖然不是猶太人
[00:41:46.000 --> 00:41:48.000]  但我們都是蒙你所揀選的
[00:41:48.000 --> 00:41:50.000]  你都是愛我們每一個人
[00:41:50.000 --> 00:41:52.000]  你愛我們
[00:41:52.000 --> 00:41:54.000]  也是愛到底
[00:41:54.000 --> 00:41:56.000]  所以我們感謝你
[00:41:56.000 --> 00:41:58.000]  特別是為了我們當中還有一些朋友
[00:41:58.000 --> 00:42:00.000]  他們還沒有相信你
[00:42:00.000 --> 00:42:02.000]  求主你趁著這個旅程
[00:42:02.000 --> 00:42:04.000]  讓他們接觸到你的福音
[00:42:04.000 --> 00:42:06.000]  讓他們認識到耶穌
[00:42:06.000 --> 00:42:08.000]  讓他們能夠在這裡
[00:42:08.000 --> 00:42:10.000]  做一個一生最重大的決定
[00:42:10.000 --> 00:42:12.000]  就是他們要跟隨著耶穌
[00:42:12.000 --> 00:42:14.000]  求主你繼續
[00:42:14.000 --> 00:42:16.000]  讓他們知道
[00:42:16.000 --> 00:42:18.000]  求主你繼續
[00:42:18.000 --> 00:42:20.000]  用這個旅程
[00:42:20.000 --> 00:42:22.000]  向我們每一個人說話
[00:42:22.000 --> 00:42:24.000]  我們經過一天
[00:42:24.000 --> 00:42:26.000]  在外出的勞碌
[00:42:26.000 --> 00:42:28.000]  求主你讓我們
[00:42:28.000 --> 00:42:30.000]  今晚都有美好的睡眠
[00:42:30.000 --> 00:42:32.000]  特別是我們當中
[00:42:32.000 --> 00:42:34.000]  身體有軟弱的弟兄姊妹
[00:42:34.000 --> 00:42:36.000]  求主你是特別的
[00:42:36.000 --> 00:42:38.000]  你的恩手
[00:42:38.000 --> 00:42:40.000]  能夠給予他們
[00:42:40.000 --> 00:42:42.000]  我們還有幾天的旅程
[00:42:42.000 --> 00:42:44.000]  都是交在你的手中
[00:42:44.000 --> 00:42:46.000]  祈禱奉主耶穌基督平靠
[00:42:46.000 --> 00:42:48.000]  阿門
[00:42:48.000 --> 00:42:50.000]  阿門
[00:42:50.000 --> 00:42:52.000]  阿門
[00:42:52.000 --> 00:42:54.000]  阿門
[00:42:54.000 --> 00:42:56.000]  阿門
[00:42:56.000 --> 00:42:58.000]  阿門
[00:42:58.000 --> 00:43:00.000]  阿門
[00:43:00.000 --> 00:43:02.000]  阿門
[00:43:02.000 --> 00:43:04.000]  阿門
[00:43:04.000 --> 00:43:06.000]  阿門

