
[00:00:00.000 --> 00:00:16.000]  新聞記是摩西在他帶以色列人臨到進去英許美地加南之前
[00:43:03.000 --> 00:43:05.000]  上帝跟他們那麼近
[00:43:05.000 --> 00:43:06.000]  沒有
[00:43:06.000 --> 00:43:08.000]  一樣的
[00:43:08.000 --> 00:43:15.000]  要學的是同一個功課
[00:43:15.000 --> 00:43:17.000]  摩西提醒他們
[00:43:17.000 --> 00:43:19.000]  你這個功課學到沒有
[00:43:19.000 --> 00:43:22.000]  因為進去英許之地
[00:43:22.000 --> 00:43:26.000]  還有很多考驗
[00:43:26.000 --> 00:43:27.000]  進了英許之地
[00:43:27.000 --> 00:43:29.000]  一天都光了
[00:43:29.000 --> 00:43:30.000]  沒事了
[00:43:30.000 --> 00:43:31.000]  不是
[00:43:31.000 --> 00:43:35.000]  那才是真正考驗的開始
[00:43:35.000 --> 00:43:38.000]  西明記是在舊約聖經的開頭
[00:43:38.000 --> 00:43:40.000]  摩西五經裏面
[00:43:40.000 --> 00:43:42.000]  還有歷史書
[00:43:42.000 --> 00:43:43.000]  還有先知書
[00:43:43.000 --> 00:43:45.000]  還有詩歌自慰書
[00:43:45.000 --> 00:43:48.000]  神的百姓進了迦南之後
[00:43:48.000 --> 00:43:56.000]  才開始他們經歷上帝的救恩歷史
[00:43:56.000 --> 00:43:58.000]  摩西很緊張
[00:43:58.000 --> 00:44:01.000]  你們現在要學習
[00:44:01.000 --> 00:44:06.000]  以至在你們接下來的日子當中
[00:44:06.000 --> 00:44:14.000]  你能夠懂得怎樣跟從上帝
[00:44:14.000 --> 00:44:18.000]  所以西明記不是規矩
[00:44:18.000 --> 00:44:22.000]  不是很沉悶的規則
[00:44:22.000 --> 00:44:25.000]  西明記是貼士
[00:44:25.000 --> 00:44:28.000]  是一個老人家教我們
[00:44:28.000 --> 00:44:31.000]  你要活到120歲
[00:44:31.000 --> 00:44:34.000]  還有80年要跟從上帝
[00:44:34.000 --> 00:44:36.000]  怎樣跟從
[00:44:36.000 --> 00:44:38.000]  你要學的
[00:44:38.000 --> 00:44:40.000]  不是說讓我看看
[00:44:40.000 --> 00:44:44.000]  我怎樣能夠觸摸到上帝
[00:44:44.000 --> 00:44:47.000]  我怎樣能夠知道上帝怎樣做
[00:44:47.000 --> 00:44:48.000]  很多事我們不知道
[00:44:48.000 --> 00:44:50.000]  不是 摩西說你要學
[00:44:50.000 --> 00:44:56.000]  你要學怎樣聽到上帝的吩咐
[00:44:56.000 --> 00:45:02.000]  你要學怎樣信服上帝的提令
[00:45:02.000 --> 00:45:06.000]  走在上帝的意思當中
[00:45:06.000 --> 00:45:08.000]  摩西自己也要學的
[00:45:08.000 --> 00:45:10.000]  第一章到第四章
[00:45:10.000 --> 00:45:15.000]  他不斷提著上帝不讓我進迦南
[00:45:15.000 --> 00:45:20.000]  圍三九人 公規一貴
[00:45:20.000 --> 00:45:24.000]  包括摩西
[00:45:24.000 --> 00:45:26.000]  摩西的女兒
[00:45:26.000 --> 00:45:28.000]  摩西說我罷工
[00:45:28.000 --> 00:45:30.000]  上帝不讓我進去
[00:45:30.000 --> 00:45:31.000]  我不講西明記
[00:45:31.000 --> 00:45:34.000]  摩西的五經少了一卷
[00:45:34.000 --> 00:45:36.000]  摩西說好
[00:45:36.000 --> 00:45:38.000]  跟上帝講了三次
[00:45:38.000 --> 00:45:40.000]  上帝說夠了
[00:45:40.000 --> 00:45:41.000]  記得嗎
[00:45:41.000 --> 00:45:42.000]  不要再講了
[00:45:42.000 --> 00:45:44.000]  摩西說好
[00:45:44.000 --> 00:45:46.000]  那我不進去了
[00:45:46.000 --> 00:45:50.000]  摩西不只是教我們怎樣做
[00:45:50.000 --> 00:45:54.000]  他自己也是身體力行
[00:45:54.000 --> 00:46:00.000]  走在上帝的帶領當中
[00:46:00.000 --> 00:46:02.000]  這只是西明記的開頭
[00:46:02.000 --> 00:46:04.000]  請你繼續讀下去
[00:46:04.000 --> 00:46:06.000]  我們繼續看下去
[00:46:06.000 --> 00:46:07.000]  我們看下去
[00:46:07.000 --> 00:46:10.000]  我們對上帝的認識更加加深
[00:46:10.000 --> 00:46:11.000]  幫助我們
[00:46:11.000 --> 00:46:13.000]  作為教會
[00:46:13.000 --> 00:46:14.000]  作為一個家庭
[00:46:14.000 --> 00:46:16.000]  作為一個個人
[00:46:16.000 --> 00:46:18.000]  在我們的生命當中
[00:46:18.000 --> 00:46:20.000]  無論長短
[00:46:20.000 --> 00:46:22.000]  我們能夠掌握得到
[00:46:22.000 --> 00:46:24.000]  我們能夠學得到
[00:46:24.000 --> 00:46:27.000]  最重要的功課
[00:46:27.000 --> 00:46:29.000]  我們同心祈禱
[00:46:29.000 --> 00:46:33.000]  天父啊 多謝你
[00:46:33.000 --> 00:46:37.000]  你留下聖經給我們的教導
[00:46:37.000 --> 00:46:39.000]  真是很實際的
[00:46:39.000 --> 00:46:41.000]  又很貼切的
[00:46:41.000 --> 00:46:43.000]  很重要的
[00:46:43.000 --> 00:46:45.000]  但又是我們能夠明白的
[00:46:45.000 --> 00:46:49.000]  我們就求你幫助我們去進行
[00:46:49.000 --> 00:46:51.000]  不只是聽
[00:46:51.000 --> 00:46:54.000]  是聽到又去行道
[00:46:54.000 --> 00:46:56.000]  多謝主
[00:46:56.000 --> 00:47:00.000]  你的聖靈給我們真理的教導
[00:47:00.000 --> 00:47:02.000]  做我們的導師
[00:47:02.000 --> 00:47:04.000]  給我們亮光
[00:47:04.000 --> 00:47:06.000]  感謝 祈禱
[00:47:06.000 --> 00:47:08.000]  奉耶穌基督的名銜
[00:47:08.000 --> 00:47:10.000]  我們就祈禱
[00:47:10.000 --> 00:47:12.000]  (音樂)
[00:47:12.000 --> 00:47:14.000]  (音樂)
[00:47:14.000 --> 00:47:16.000]  (音樂)
[00:47:16.000 --> 00:47:18.000]  (音樂)
[00:47:18.000 --> 00:47:20.000]  (音樂)
[00:47:20.000 --> 00:47:23.000]  (字幕由 Amara.org 社群提供)
[00:47:23.000 --> 00:47:26.000]  (字幕由 Amara.org 社群提供)

