
[00:00:00.000 --> 00:00:07.600]  今天要講第十章和第十一章的頭
[00:41:46.600 --> 00:41:50.600]  耶穌基督絕對不是妓女所生
[00:41:50.600 --> 00:41:53.600]  耶穌基督是透過聖靈懷孕所生
[00:41:53.600 --> 00:41:55.600]  道成肉身來到世上
[00:41:55.600 --> 00:41:57.600]  但是當年
[00:41:57.600 --> 00:42:01.600]  以色列人的領袖的確是這樣
[00:42:01.600 --> 00:42:03.600]  來罵耶穌基督
[00:42:03.600 --> 00:42:05.600]  說他是什麼?
[00:42:05.600 --> 00:42:07.600]  說他是私生子
[00:42:07.600 --> 00:42:10.600]  在約翰福音的八章41節
[00:42:10.600 --> 00:42:12.600]  所以我們看到耶穌基督第一次來臨
[00:42:12.600 --> 00:42:14.600]  真的受盡了鄙視
[00:42:14.600 --> 00:42:17.600]  但是當他第二次來臨的時候
[00:42:17.600 --> 00:42:19.600]  萬口都要承認
[00:42:19.600 --> 00:42:21.600]  萬失都要敬拜
[00:42:21.600 --> 00:42:26.600]  我們最後來看看耶佛他如何應對阿門人
[00:42:26.600 --> 00:42:30.600]  我們要知道阿門人究竟有什麼問題
[00:42:30.600 --> 00:42:32.600]  原來阿門人來找以色列人
[00:42:32.600 --> 00:42:34.600]  來找耶佛他
[00:42:34.600 --> 00:42:38.600]  他說你們要把你們拿走的那塊地還給我們
[00:42:38.600 --> 00:42:41.600]  嘩!你瞎了嗎?
[00:42:41.600 --> 00:42:45.600]  以色列人什麼時候搶了阿門人的地啊?
[00:42:45.600 --> 00:42:49.600]  所以耶佛他一共說出了有四個論點
[00:42:49.600 --> 00:42:52.600]  來指出阿門人其實是錯的
[00:42:52.600 --> 00:42:54.600]  第一點是什麼?
[00:42:54.600 --> 00:42:56.600]  他說出了歷史的事實
[00:42:56.600 --> 00:42:58.600]  他說當年出埃及的時候
[00:42:58.600 --> 00:43:01.600]  摩西的確帶領我們
[00:43:01.600 --> 00:43:03.600]  來到出埃及
[00:43:03.600 --> 00:43:05.600]  經過阿摩利人的地
[00:43:05.600 --> 00:43:11.600]  那麼你說阿摩利人和阿門人有什麼關係?
[00:43:11.600 --> 00:43:14.600]  首先他們經過阿摩利人的地
[00:43:14.600 --> 00:43:17.600]  他說你可不可以讓我經過你的地?
[00:43:17.600 --> 00:43:21.600]  阿摩利人反對不讓他們經過
[00:43:21.600 --> 00:43:23.600]  不僅反對
[00:43:23.600 --> 00:43:25.600]  還走出來攻打他們
[00:43:25.600 --> 00:43:26.600]  攻擊以色列人
[00:43:26.600 --> 00:43:29.600]  所以以色列人就和他們開戰
[00:43:29.600 --> 00:43:31.600]  戰勝了他們
[00:43:31.600 --> 00:43:33.600]  就搶了阿摩利人的地
[00:43:33.600 --> 00:43:36.600]  那麼你說這個地屬於阿摩利人
[00:43:36.600 --> 00:43:38.600]  關阿門人什麼事啊?
[00:43:38.600 --> 00:43:43.600]  原來阿摩利人最初是搶了摩訶人的地
[00:43:43.600 --> 00:43:45.600]  那麼你就更加拗了頭
[00:43:45.600 --> 00:43:48.600]  這塊地本來是屬於摩訶的
[00:43:48.600 --> 00:43:50.600]  阿門人為什麼說是他們的?
[00:43:50.600 --> 00:43:54.600]  原來阿門人和摩訶人同聲同氣
[00:43:54.600 --> 00:43:57.600]  他們都是誰的後人?
[00:43:57.600 --> 00:43:59.600]  都是羅德的後人
[00:43:59.600 --> 00:44:00.600]  記不記得?
[00:44:00.600 --> 00:44:02.600]  阿巴拉罕羅德的後人
[00:44:02.600 --> 00:44:05.600]  所以在早期有很多聖經學者
[00:44:05.600 --> 00:44:10.600]  說其實阿門人和摩訶人是在一起的
[00:44:10.600 --> 00:44:14.600]  所以阿門人說摩訶人的地就是我們的地
[00:44:14.600 --> 00:44:17.600]  你現在搶了我們的地要還給我
[00:44:17.600 --> 00:44:19.600]  但是耶佛他就和他們說
[00:44:19.600 --> 00:44:23.600]  不是啊 這個地屬於摩訶不是屬於你們
[00:44:23.600 --> 00:44:25.600]  第二點呢
[00:44:25.600 --> 00:44:28.600]  耶佛他和他們說
[00:44:28.600 --> 00:44:30.600]  是神帶領我們得勝
[00:44:30.600 --> 00:44:32.600]  得到這塊地
[00:44:32.600 --> 00:44:35.600]  是神帶領我們戰勝阿摩利人
[00:44:35.600 --> 00:44:38.600]  他說你們的神是基督
[00:44:38.600 --> 00:44:40.600]  你們的神給你們這塊地
[00:44:40.600 --> 00:44:42.600]  你們沒理由不要的
[00:44:42.600 --> 00:44:44.600]  你們反應吧
[00:44:44.600 --> 00:44:45.600]  我們都是一樣
[00:44:45.600 --> 00:44:47.600]  我們的神給我們這塊地
[00:44:47.600 --> 00:44:49.600]  沒理由我們不要的
[00:44:49.600 --> 00:44:52.600]  而且我們的神還是世上唯一的真神
[00:44:52.600 --> 00:44:56.600]  現在神的旨意已經實驗了
[00:44:56.600 --> 00:44:58.600]  我們已經得到這塊地
[00:44:58.600 --> 00:45:00.600]  還有第三個論點呢
[00:45:00.600 --> 00:45:02.600]  耶佛他和他們說
[00:45:02.600 --> 00:45:06.600]  我們已經在這塊地上三百年了
[00:45:06.600 --> 00:45:09.600]  你現在才來問我們要地
[00:45:09.600 --> 00:45:12.600]  你說三百年從哪裏來的?
[00:45:12.600 --> 00:45:13.600]  《史詩記》裏面
[00:45:13.600 --> 00:45:15.600]  你將以色列人被逼迫
[00:45:15.600 --> 00:45:17.600]  和他們太平的時候加在一起
[00:45:17.600 --> 00:45:19.600]  差不多三百年
[00:45:19.600 --> 00:45:21.600]  可能就是說這個
[00:45:21.600 --> 00:45:22.600]  已經在地上三百年了
[00:45:22.600 --> 00:45:24.600]  你現在才來?
[00:45:24.600 --> 00:45:26.600]  而且他還說
[00:45:26.600 --> 00:45:28.600]  這塊地屬於摩訶
[00:45:28.600 --> 00:45:30.600]  摩訶王還沒和我們拿
[00:45:30.600 --> 00:45:31.600]  你是誰啊?
[00:45:31.600 --> 00:45:33.600]  你走來和我們拿地
[00:45:33.600 --> 00:45:35.600]  還有第四點呢
[00:45:35.600 --> 00:45:37.600]  他說
[00:45:37.600 --> 00:45:39.600]  不是我們向你宣戰
[00:45:39.600 --> 00:45:42.600]  好像是你向我們宣戰
[00:45:42.600 --> 00:45:45.600]  我們屬於耶和華的
[00:45:45.600 --> 00:45:46.600]  你向我們宣戰
[00:45:46.600 --> 00:45:48.600]  即是向誰宣戰?
[00:45:48.600 --> 00:45:50.600]  即是向神 向耶和華宣戰
[00:45:50.600 --> 00:45:52.600]  你輸定了
[00:45:52.600 --> 00:45:54.600]  你一定注定失敗
[00:45:54.600 --> 00:45:55.600]  還沒開戰
[00:45:55.600 --> 00:45:57.600]  我可以告訴你 你輸定了
[00:45:57.600 --> 00:45:59.600]  這個就是第四點
[00:45:59.600 --> 00:46:01.600]  他說出來這四點的論點
[00:46:01.600 --> 00:46:03.600]  非常合情合理
[00:46:03.600 --> 00:46:06.600]  但是阿門王有沒有聽?
[00:46:06.600 --> 00:46:07.600]  沒有聽到
[00:46:07.600 --> 00:46:09.600]  這個又要下一次和大家說
[00:46:09.600 --> 00:46:11.600]  欲知後事如何
[00:46:11.600 --> 00:46:13.600]  請聽下回分享
[00:46:13.600 --> 00:46:16.600]  其實這四點到今時今日
[00:46:16.600 --> 00:46:18.600]  都是仍然一樣
[00:46:18.600 --> 00:46:21.600]  仍然生效 仍然成立
[00:46:21.600 --> 00:46:24.600]  仍然有人爭論不休
[00:46:24.600 --> 00:46:25.600]  很多人說
[00:46:25.600 --> 00:46:27.600]  以色列的地是不是屬於他們的?
[00:46:27.600 --> 00:46:29.600]  所謂巴勒斯坦的地
[00:46:29.600 --> 00:46:31.600]  是不是屬於以色列人的?
[00:46:31.600 --> 00:46:33.600]  還是屬於其他人的?
[00:46:33.600 --> 00:46:35.600]  這四點仍然生效
[00:46:35.600 --> 00:46:39.600]  你看看歷史和聖經的見證
[00:46:39.600 --> 00:46:42.600]  是屬於以色列人的
[00:46:42.600 --> 00:46:45.600]  第二點是神給他們的
[00:46:45.600 --> 00:46:46.600]  不是他們自己拿
[00:46:46.600 --> 00:46:48.600]  是神給他們的
[00:46:48.600 --> 00:46:49.600]  第三點
[00:46:49.600 --> 00:46:52.600]  以色列人已經在這個地上三千年
[00:46:52.600 --> 00:46:54.600]  再三百年
[00:46:54.600 --> 00:46:57.600]  三千年證實是他們的
[00:46:57.600 --> 00:46:59.600]  還有第四點
[00:46:59.600 --> 00:47:01.600]  任何反對的人
[00:47:01.600 --> 00:47:03.600]  你沒有機會
[00:47:03.600 --> 00:47:05.600]  說都不用說
[00:47:05.600 --> 00:47:06.600]  你向神挑戰
[00:47:06.600 --> 00:47:08.600]  如果你挑戰這樣的話
[00:47:08.600 --> 00:47:11.600]  所以毫無疑問地
[00:47:11.600 --> 00:47:13.600]  就是屬於以色列人
[00:47:13.600 --> 00:47:15.600]  今天結束的時候
[00:47:15.600 --> 00:47:16.600]  我們看到
[00:47:16.600 --> 00:47:18.600]  第一點是甚麼?
[00:47:18.600 --> 00:47:19.600]  聖經真是很偉大
[00:47:19.600 --> 00:47:22.600]  全部聖經都是關於耶穌基督
[00:47:22.600 --> 00:47:24.600]  無論是陀拉的名字
[00:47:24.600 --> 00:47:26.600]  艾爾的時世
[00:47:26.600 --> 00:47:29.600]  無論是耶佛他
[00:47:29.600 --> 00:47:30.600]  他的遇象
[00:47:30.600 --> 00:47:32.600]  我們都能夠見到
[00:47:32.600 --> 00:47:34.600]  這位被厭氣的救主
[00:47:34.600 --> 00:47:36.600]  第二點
[00:47:36.600 --> 00:47:38.600]  要向耶佛他學習
[00:47:38.600 --> 00:47:40.600]  三點
[00:47:40.600 --> 00:47:41.600]  第一點是甚麼?
[00:47:41.600 --> 00:47:43.600]  要以和為貴
[00:47:43.600 --> 00:47:45.600]  先禮後兵
[00:47:45.600 --> 00:47:48.600]  做任何事都要客客氣氣
[00:47:48.600 --> 00:47:51.600]  千萬不要這麼霸道
[00:47:51.600 --> 00:47:52.600]  第二點
[00:47:52.600 --> 00:47:55.600]  要用神的話語來解決事情
[00:47:55.600 --> 00:47:59.600]  耶佛他就是用神的話語來解決事情
[00:47:59.600 --> 00:48:01.600]  第三點
[00:48:01.600 --> 00:48:03.600]  是司祭的十一章二十七節
[00:48:03.600 --> 00:48:05.600]  願審判人的耶和華
[00:48:05.600 --> 00:48:09.600]  今日在以色列人和亞門人中間
[00:48:09.600 --> 00:48:11.600]  判斷是非
[00:48:11.600 --> 00:48:14.600]  他是叫誰來判斷是非?
[00:48:14.600 --> 00:48:16.600]  神來判斷是非
[00:48:16.600 --> 00:48:18.600]  他將一切交給神
[00:48:18.600 --> 00:48:20.600]  讓神來主持公道
[00:48:20.600 --> 00:48:22.600]  因為申冤在神
[00:48:22.600 --> 00:48:25.600]  公道亦在神
[00:48:25.600 --> 00:48:27.600]  三點
[00:48:27.600 --> 00:48:29.600]  以和為貴
[00:48:29.600 --> 00:48:30.600]  第二
[00:48:30.600 --> 00:48:32.600]  用神的話語來處理事情
[00:48:32.600 --> 00:48:34.600]  第三
[00:48:34.600 --> 00:48:36.600]  將一切交給神
[00:48:36.600 --> 00:48:38.600]  願神祝福他自己的話語
[00:48:38.600 --> 00:48:40.600]  讓我們低頭禱告
[00:48:40.600 --> 00:48:42.600]  主啊我們感謝祢
[00:48:42.600 --> 00:48:46.600]  感謝祢給我們有事司祭的第十章第十一章
[00:48:46.600 --> 00:48:50.600]  讓我們見到聖經的偉大
[00:48:50.600 --> 00:48:52.600]  聖經也是有關耶穌基督
[00:48:52.600 --> 00:48:55.600]  無論是婆拉這個名字
[00:48:55.600 --> 00:48:59.600]  無論是艾爾當政的時世
[00:48:59.600 --> 00:49:01.600]  無論是耶佛他
[00:49:01.600 --> 00:49:05.600]  他的生平都帶出一位謙卑的救主
[00:49:05.600 --> 00:49:08.600]  主啊我們亦都在學習
[00:49:08.600 --> 00:49:11.600]  我們要向耶佛他學習
[00:49:11.600 --> 00:49:14.600]  我們處理的事情都要以和為貴
[00:49:14.600 --> 00:49:18.600]  我們都要用祢的話語來幫助我們
[00:49:18.600 --> 00:49:20.600]  來處理一切
[00:49:20.600 --> 00:49:25.600]  我們亦都要將我們日常生活的一切事情
[00:49:25.600 --> 00:49:27.600]  都交在祢的手中
[00:49:27.600 --> 00:49:29.600]  讓祢來掌權
[00:49:29.600 --> 00:49:31.600]  因為新冤在祢
[00:49:31.600 --> 00:49:33.600]  因為公道亦在祢
[00:49:33.600 --> 00:49:37.600]  願我們都能夠學習耶佛他
[00:49:37.600 --> 00:49:40.600]  成為一個蒙你月臘
[00:49:40.600 --> 00:49:43.600]  給你聖靈時刻充滿的人
[00:49:43.600 --> 00:49:46.600]  能夠將一切的榮耀重贊都歸給你
[00:49:46.600 --> 00:49:48.600]  我們這樣禱告
[00:49:48.600 --> 00:49:50.600]  奉主耶穌基督的名義求阿們
[00:49:50.600 --> 00:49:52.600]  阿們
[00:49:52.600 --> 00:49:54.600]  阿們
[00:49:54.600 --> 00:49:56.600]  阿們
[00:49:56.600 --> 00:49:58.600]  阿們
[00:49:58.600 --> 00:50:00.600]  阿們
[00:50:00.600 --> 00:50:03.600]  (字幕由 Amara.org 社群提供)
[00:50:03.600 --> 00:50:06.600]  (字幕由 Amara.org 社群提供)

