
[00:00:00.000 --> 00:00:06.480]  剛才主席講了好多次「與神同行」
[00:37:58.720 --> 00:38:00.720]  事情應該這樣看的
[00:38:00.720 --> 00:38:04.240]  因為我是一個思想型的人
[00:38:04.240 --> 00:38:06.240]  所以簡短的答案就是
[00:38:06.240 --> 00:38:08.240]  聖靈怎樣和你說話
[00:38:08.240 --> 00:38:09.920]  聖靈有祂的方法
[00:38:09.920 --> 00:38:12.240]  很可能是按照你的聖情
[00:38:12.240 --> 00:38:14.240]  你是一個比較感性的人
[00:38:14.240 --> 00:38:17.240]  聖靈就用你的感性和你說話
[00:38:17.240 --> 00:38:18.440]  你是理性的
[00:38:18.440 --> 00:38:21.240]  聖靈就可能用你的理性和你說話
[00:38:21.240 --> 00:38:23.240]  總之你不用擔心
[00:38:23.240 --> 00:38:25.240]  聖靈要和你說話
[00:38:25.240 --> 00:38:26.720]  你一定會聽到的
[00:38:26.720 --> 00:38:27.720]  聖靈是很聰明的
[00:38:27.720 --> 00:38:29.720]  祂總有方法讓你知道
[00:38:29.720 --> 00:38:31.720]  祂要和你說的訊息
[00:38:31.720 --> 00:38:33.720]  我們稍後做一個禱告
[00:38:33.720 --> 00:38:36.720]  聖靈我們多謝祢
[00:38:36.720 --> 00:38:38.720]  因為祢這麼愛我們
[00:38:38.720 --> 00:38:40.720]  祢時刻願意去幫助我們
[00:38:40.720 --> 00:38:43.720]  指出一條生命的路給我們
[00:38:43.720 --> 00:38:45.720]  求祢幫助我們
[00:38:45.720 --> 00:38:49.720]  讓我們學習時刻去依賴祢
[00:38:49.720 --> 00:38:52.720]  時刻在生命的重要事情上
[00:38:52.720 --> 00:38:54.720]  學習怎樣馴服
[00:38:54.720 --> 00:38:56.720]  求問祢的旨意
[00:38:56.720 --> 00:38:57.720]  幫助我們
[00:38:57.720 --> 00:38:59.720]  因為有祢在我們心中
[00:38:59.720 --> 00:39:02.720]  我們生活就能夠充滿盼望喜樂
[00:39:02.720 --> 00:39:04.720]  求祢這樣去祝福我們
[00:39:04.720 --> 00:39:06.720]  禱告奉耶穌基督的名
