
[00:00:00.000 --> 00:00:13.000]  今日的題目很有趣,叫做英雄莫問出處,副標題是朱紅扇城的記號
[00:42:42.000 --> 00:42:46.000]  為什麼神要殺絕所有的迦南人
[00:42:46.000 --> 00:42:48.000]  但照我說
[00:42:48.000 --> 00:42:51.000]  我們可以從另一個角度來看
[00:42:51.000 --> 00:42:54.000]  神是憐憫的 神是慈愛的
[00:42:54.000 --> 00:42:58.000]  神是給他們很多機會來悔改
[00:42:58.000 --> 00:43:02.000]  440年來悔改
[00:43:02.000 --> 00:43:04.000]  在聖經裏面我們也看到
[00:43:04.000 --> 00:43:08.000]  不單止神是忍耐 希望人會悔改
[00:43:08.000 --> 00:43:13.000]  他也不斷地猜派他的使者來救贖人
[00:43:13.000 --> 00:43:17.000]  在所多瑪派天使去救羅德
[00:43:17.000 --> 00:43:20.000]  我們看到在約書雅記
[00:43:20.000 --> 00:43:24.000]  他派了兩個使者去救拉俠一家
[00:43:24.000 --> 00:43:28.000]  在新約耶穌基督親自去到撒瑪利亞
[00:43:28.000 --> 00:43:32.000]  來救贖撒瑪利亞的婦人和村民
[00:43:32.000 --> 00:43:34.000]  去到末世
[00:43:34.000 --> 00:43:38.000]  神繼續猜派兩位見證人
[00:43:38.000 --> 00:43:43.000]  在末世不斷地傳福音來救贖末世的人
[00:43:43.000 --> 00:43:45.000]  我們相信的這位神
[00:43:45.000 --> 00:43:47.000]  祂就是願萬人不救
[00:43:47.000 --> 00:43:50.000]  祂不願由一人沉淪
[00:43:50.000 --> 00:43:54.000]  我跟大家說過
[00:43:54.000 --> 00:43:56.000]  除了啟示錄
[00:43:56.000 --> 00:44:01.000]  其實約書雅記和另外一部新約的書很相似
[00:44:01.000 --> 00:44:03.000]  就是《已忽所書》
[00:44:03.000 --> 00:44:08.000]  我今天沒時間再和大家來到溫習相似的地方
[00:44:08.000 --> 00:44:13.000]  我在說約書雅記介紹的時候已經和大家說過
[00:44:13.000 --> 00:44:20.000]  我會把這個slide留在講義那裡
[00:44:20.000 --> 00:44:25.000]  如果大家有興趣可以自己去download來看
[00:44:25.000 --> 00:44:27.000]  但我今天想和大家說的
[00:44:27.000 --> 00:44:33.000]  就是拉俠這個人和已忽所書裡面第二章
[00:44:33.000 --> 00:44:38.000]  說我們基督徒未接受耶穌基督之前是怎樣的人
[00:44:38.000 --> 00:44:39.000]  是很相似的
[00:44:39.000 --> 00:44:42.000]  你看看拉俠是一個外邦人
[00:44:42.000 --> 00:44:46.000]  我們全部都是外邦人
[00:44:46.000 --> 00:44:48.000]  我們這裡沒有猶太人
[00:44:48.000 --> 00:44:50.000]  我們全部都是外邦人
[00:44:50.000 --> 00:44:53.000]  已忽所書的二章十一至十三節
[00:44:53.000 --> 00:44:55.000]  我們以前是怎樣的
[00:44:55.000 --> 00:44:57.000]  沒受國禮
[00:44:57.000 --> 00:44:59.000]  按欲體是外邦人
[00:44:59.000 --> 00:45:02.000]  在神所應許諸約是局外人
[00:45:02.000 --> 00:45:04.000]  遠離神的人
[00:45:04.000 --> 00:45:07.000]  拉俠是一個妓女
[00:45:07.000 --> 00:45:10.000]  而在這裡已忽所書的二章三節
[00:45:10.000 --> 00:45:13.000]  說我們未接受耶穌基督之前
[00:45:13.000 --> 00:45:15.000]  我們都是放縱欲體的私欲
[00:45:15.000 --> 00:45:19.000]  隨從欲體和心中所喜好的去行
[00:45:19.000 --> 00:45:21.000]  本為可怒之子
[00:45:21.000 --> 00:45:24.000]  拉俠是一個阿摩利人
[00:45:24.000 --> 00:45:26.000]  本來他是充滿罪惡的
[00:45:26.000 --> 00:45:30.000]  但是在這裡已忽所書的二章二節
[00:45:30.000 --> 00:45:33.000]  也說我們以前行事為人
[00:45:33.000 --> 00:45:35.000]  隨從今世的風俗
[00:45:35.000 --> 00:45:38.000]  順從空中掌權者的手令
[00:45:38.000 --> 00:45:40.000]  就是現今在活役之子
[00:45:40.000 --> 00:45:43.000]  心中運行的邪靈
[00:45:43.000 --> 00:45:46.000]  但是神是滿有恩典
[00:45:46.000 --> 00:45:50.000]  在約書亞記的六章二十五節
[00:45:50.000 --> 00:45:54.000]  說約書亞卻把妓女拉俠與他父親
[00:45:54.000 --> 00:45:57.000]  並他所有的都救活了
[00:45:57.000 --> 00:45:59.000]  我們何嘗不是一樣
[00:45:59.000 --> 00:46:01.000]  已忽所書的二章一節
[00:46:01.000 --> 00:46:04.000]  本來我們是死在過犯罪惡之中
[00:46:04.000 --> 00:46:08.000]  但是他叫我們從死裡復活
[00:46:08.000 --> 00:46:10.000]  靠的是什麼呢
[00:46:10.000 --> 00:46:14.000]  靠的是那條珠紅色線繩所代表的
[00:46:14.000 --> 00:46:17.000]  是耶穌基督的寶血
[00:46:17.000 --> 00:46:24.000]  在希伯來書的十一章三十一節
[00:46:24.000 --> 00:46:25.000]  經文說
[00:46:25.000 --> 00:46:27.000]  妓女拉俠因著信
[00:46:27.000 --> 00:46:30.000]  趁和和平平的接待探子
[00:46:30.000 --> 00:46:34.000]  就不與那些不順從的人一同滅亡
[00:46:34.000 --> 00:46:40.000]  在耶利哥城除了拉俠還有很多其他人
[00:46:40.000 --> 00:46:46.000]  是 他們全部的人聽見耶和華做了什麼
[00:46:46.000 --> 00:46:48.000]  他們全部都很驚慌
[00:46:48.000 --> 00:46:50.000]  全部都膽戰心驚
[00:46:50.000 --> 00:46:54.000]  但是只有拉俠一家願意接受神
[00:46:54.000 --> 00:46:57.000]  其餘的都不肯接受
[00:46:57.000 --> 00:46:59.000]  我們相信的這位神
[00:46:59.000 --> 00:47:01.000]  是不斷給人有機會
[00:47:01.000 --> 00:47:05.000]  他給加南人給阿摩利人
[00:47:05.000 --> 00:47:08.000]  440年來悔改
[00:47:08.000 --> 00:47:10.000]  他不但這樣
[00:47:10.000 --> 00:47:13.000]  還不斷地猜派他的使者
[00:47:13.000 --> 00:47:16.000]  來救贖願意接受他的人
[00:47:16.000 --> 00:47:18.000]  世上有千千萬萬的人
[00:47:18.000 --> 00:47:21.000]  就好像耶利哥城裡一樣
[00:47:21.000 --> 00:47:24.000]  神是認識我們每一個人
[00:47:24.000 --> 00:47:27.000]  如果你還沒有認識他
[00:47:27.000 --> 00:47:30.000]  他是希望救你脫離審判
[00:47:30.000 --> 00:47:32.000]  就好像拉俠一樣
[00:47:32.000 --> 00:47:36.000]  拉俠本來是一個妓女
[00:47:36.000 --> 00:47:37.000]  被人看低
[00:47:37.000 --> 00:47:40.000]  他願意接受以色列人的神
[00:47:40.000 --> 00:47:45.000]  他最後是嫁給一個猶太人叫做撒滿
[00:47:45.000 --> 00:47:47.000]  透過撒滿
[00:47:47.000 --> 00:47:51.000]  他生了波亞斯
[00:47:51.000 --> 00:47:52.000]  記得波亞斯
[00:47:52.000 --> 00:47:54.000]  和路德一起結婚
[00:47:54.000 --> 00:47:56.000]  生了俄比德
[00:47:56.000 --> 00:47:58.000]  俄比德生耶西
[00:47:58.000 --> 00:48:00.000]  耶西生大衛
[00:48:00.000 --> 00:48:03.000]  這是馬太福音裡第一章
[00:48:03.000 --> 00:48:04.000]  耶穌基督的家譜
[00:48:04.000 --> 00:48:06.000]  也是透過這個血緣
[00:48:06.000 --> 00:48:10.000]  耶穌基督來到世上
[00:48:10.000 --> 00:48:13.000]  我們看到拉俠
[00:48:13.000 --> 00:48:15.000]  當他願意接受神
[00:48:15.000 --> 00:48:17.000]  神是給他榮耀
[00:48:17.000 --> 00:48:20.000]  由一個被人看低的妓女
[00:48:20.000 --> 00:48:23.000]  成為大衛的真真祖母
[00:48:23.000 --> 00:48:27.000]  成為耶穌基督的先祖
[00:48:27.000 --> 00:48:29.000]  我們都是一樣
[00:48:29.000 --> 00:48:30.000]  我們每一個人
[00:48:30.000 --> 00:48:33.000]  不管我們曾經犯過什麼罪
[00:48:33.000 --> 00:48:36.000]  不管別人怎樣看我們
[00:48:36.000 --> 00:48:39.000]  只需要我們接受耶穌基督
[00:48:39.000 --> 00:48:41.000]  我們都能夠逃過審判
[00:48:41.000 --> 00:48:45.000]  搖身一變成為神所喜悅的人
[00:48:45.000 --> 00:48:48.000]  我不知道在座當中
[00:48:48.000 --> 00:48:51.000]  有沒有人未信未接受耶穌基督
[00:48:51.000 --> 00:48:53.000]  可能你現在在聽我的篇道
[00:48:53.000 --> 00:48:54.000]  在網上
[00:48:54.000 --> 00:48:57.000]  你願不願意接受耶穌基督
[00:48:57.000 --> 00:48:59.000]  逃過審判
[00:48:59.000 --> 00:49:02.000]  能夠成為一個為神喜悅的人
[00:49:02.000 --> 00:49:04.000]  願神祝福他自己的話語
[00:49:04.000 --> 00:49:06.000]  讓我們一起低頭禱告
[00:49:06.000 --> 00:49:09.000]  主人我們感謝你
[00:49:09.000 --> 00:49:13.000]  感謝你給我們有《約書雅記》這本書
[00:49:13.000 --> 00:49:15.000]  實在見到你
[00:49:15.000 --> 00:49:18.000]  就是那位滿有恩典憐愛
[00:49:18.000 --> 00:49:20.000]  你是願意萬人不救
[00:49:20.000 --> 00:49:23.000]  你是不願意由一人沉淪
[00:49:23.000 --> 00:49:25.000]  主啊我們感謝你
[00:49:25.000 --> 00:49:29.000]  我們本來都是死在過犯罪惡當中
[00:49:29.000 --> 00:49:32.000]  但是就是透過這條珠紅色的繩線
[00:49:32.000 --> 00:49:35.000]  所代表耶穌基督的補血
[00:49:35.000 --> 00:49:38.000]  以致我們能夠逃避審判
[00:49:38.000 --> 00:49:41.000]  願意我們當中
[00:49:41.000 --> 00:49:43.000]  未接受你的人都能夠接受你
[00:49:43.000 --> 00:49:45.000]  願意已經接受你的人
[00:49:45.000 --> 00:49:49.000]  能夠增加我們對你的愛
[00:49:49.000 --> 00:49:51.000]  將一切的榮耀贈贈歸給你
[00:49:51.000 --> 00:49:53.000]  我們這樣禱告
[00:49:53.000 --> 00:49:54.000]  以主耶穌基督的名義而後
[00:49:54.000 --> 00:49:55.000]  阿們
[00:49:55.000 --> 00:49:56.000]  阿們
[00:49:57.000 --> 00:49:58.000]  阿們
[00:49:59.000 --> 00:50:00.000]  阿們
[00:50:01.000 --> 00:50:02.000]  阿們
[00:50:03.000 --> 00:50:04.000]  阿們
[00:50:05.000 --> 00:50:06.000]  阿們
[00:50:07.000 --> 00:50:08.000]  阿們
[00:50:08.000 --> 00:50:11.000]  (字幕由 Amara.org 社群提供)

