
[00:00:00.000 --> 00:00:05.420]  各位親愛的姐妹 各位早安
[00:38:50.360 --> 00:38:52.360]  雙腿疲勞無法行走
[00:38:52.360 --> 00:38:54.360]  有一次他和我出去買菜
[00:38:54.360 --> 00:38:56.360]  覺得他走得很慢
[00:38:56.360 --> 00:38:58.360]  他說你這麼慢
[00:38:58.360 --> 00:39:00.360]  他說你等我
[00:39:00.360 --> 00:39:04.360]  請你伸出你年輕有力的手
[00:39:04.360 --> 00:39:06.360]  攙扶我
[00:39:06.360 --> 00:39:08.360]  因為你小時候
[00:39:08.360 --> 00:39:10.360]  你學走路的時候
[00:39:10.360 --> 00:39:12.360]  我都是這樣扶著你
[00:39:12.360 --> 00:39:14.360]  還有
[00:39:14.360 --> 00:39:16.360]  當我們聊天的時候
[00:39:16.360 --> 00:39:18.360]  有時候我突然忘記了說什麼
[00:39:18.360 --> 00:39:20.360]  你不要這麼心急
[00:39:20.360 --> 00:39:22.360]  你給我一點時間
[00:39:22.360 --> 00:39:24.360]  讓我想想
[00:39:24.360 --> 00:39:28.360]  他說對我來說
[00:39:28.360 --> 00:39:30.360]  我和你聊天其實
[00:39:30.360 --> 00:39:32.360]  說什麼都不重要
[00:39:32.360 --> 00:39:36.360]  他說我需要你陪著我
[00:39:36.360 --> 00:39:38.360]  我就滿足
[00:39:40.360 --> 00:39:42.360]  當你看到我老去的時候
[00:39:42.360 --> 00:39:44.360]  你不要悲傷
[00:39:44.360 --> 00:39:46.360]  想理解我
[00:39:46.360 --> 00:39:48.360]  支持我
[00:39:48.360 --> 00:39:50.360]  就好像你小時候開始
[00:39:50.360 --> 00:39:52.360]  怎樣去生活
[00:39:52.360 --> 00:39:54.360]  當時我就是這樣
[00:39:54.360 --> 00:39:56.360]  對你
[00:39:56.360 --> 00:39:58.360]  他說你記得
[00:39:58.360 --> 00:40:00.360]  當你剛剛走上人生的路的時候
[00:40:00.360 --> 00:40:02.360]  當時我陪你上學
[00:40:02.360 --> 00:40:06.360]  我教你讀書
[00:40:06.360 --> 00:40:08.360]  我教你講說話
[00:40:08.360 --> 00:40:10.360]  但現在這條路
[00:40:10.360 --> 00:40:12.360]  我走到快要完了
[00:40:12.360 --> 00:40:14.360]  他請你陪我
[00:40:14.360 --> 00:40:16.360]  走到最後那裡
[00:40:16.360 --> 00:40:18.360]  給點愛心和耐心
[00:40:18.360 --> 00:40:20.360]  我是會
[00:40:20.360 --> 00:40:22.360]  以感激的微笑
[00:40:22.360 --> 00:40:26.360]  這個微笑迎接著我對你的愛
[00:40:26.360 --> 00:40:28.360]  這個文章
[00:40:28.360 --> 00:40:30.360]  就是他給的按鈕
[00:40:30.360 --> 00:40:32.360]  他沒有責備
[00:40:32.360 --> 00:40:34.360]  他只是說當我們
[00:40:34.360 --> 00:40:36.360]  無可逆轉的地步
[00:40:36.360 --> 00:40:38.360]  我們作為兒女
[00:40:38.360 --> 00:40:40.360]  對於老人家是需要有這種人
[00:40:40.360 --> 00:40:44.360]  今天在父親節
[00:40:44.360 --> 00:40:46.360]  或者在這個十誡裡面
[00:40:46.360 --> 00:40:48.360]  講到父母
[00:40:48.360 --> 00:40:50.360]  如果我們還有父母的時候
[00:40:50.360 --> 00:40:52.360]  我們接納
[00:40:52.360 --> 00:40:54.360]  他們老了
[00:40:54.360 --> 00:40:58.360]  要接納他們已經不是以前那樣
[00:40:58.360 --> 00:41:00.360]  要接納他們很慢
[00:41:00.360 --> 00:41:02.360]  要接納他們很囉嗦
[00:41:02.360 --> 00:41:04.360]  因為以前我們都是那樣囉嗦
[00:41:04.360 --> 00:41:06.360]  聖經裡面的教導
[00:41:06.360 --> 00:41:08.360]  就是給我們尊敬
[00:41:08.360 --> 00:41:10.360]  創造我們的主
[00:41:10.360 --> 00:41:12.360]  也尊敬
[00:41:12.360 --> 00:41:14.360]  給我們生命的父母
[00:41:14.360 --> 00:41:16.360]  這個就是十誡裡面
[00:41:16.360 --> 00:41:18.360]  最大的精神
[00:41:18.360 --> 00:41:20.360]  我們的愛
[00:41:20.360 --> 00:41:22.360]  從父、神
[00:41:22.360 --> 00:41:24.360]  去到父母
[00:41:24.360 --> 00:41:26.360]  我們同心祈禱
[00:41:26.360 --> 00:41:28.360]  接著我們感謝你
[00:41:28.360 --> 00:41:30.360]  因為當我們今天去講
[00:41:30.360 --> 00:41:32.360]  孝敬父母
[00:41:32.360 --> 00:41:36.360]  實際值得我們很多人思考
[00:41:36.360 --> 00:41:38.360]  或者我們有兒女
[00:41:38.360 --> 00:41:40.360]  我們父母已經不在心
[00:41:40.360 --> 00:41:44.360]  或者我們今天仍然作為自己的兒女
[00:41:44.360 --> 00:41:48.360]  我們在家中有老人家
[00:41:48.360 --> 00:41:50.360]  有父母
[00:41:50.360 --> 00:41:52.360]  或者在老人院裡面有我們父母
[00:41:52.360 --> 00:41:54.360]  在這個親情
[00:41:54.360 --> 00:41:56.360]  是要綿延不斷
[00:41:56.360 --> 00:42:00.360]  縱然我們父母不在
[00:42:00.360 --> 00:42:04.360]  當我們對我們兒女的時候
[00:42:04.360 --> 00:42:08.360]  我們都是繼承著父母對子女的愛
[00:42:08.360 --> 00:42:10.360]  當今天
[00:42:10.360 --> 00:42:12.360]  我們有成就
[00:42:12.360 --> 00:42:14.360]  我們在社會上有地位
[00:42:14.360 --> 00:42:18.360]  但面對家中的老人
[00:42:18.360 --> 00:42:22.360]  他們越來越落後的時候
[00:42:22.360 --> 00:42:24.360]  求主給我們有忍耐
[00:42:24.360 --> 00:42:26.360]  有愛心
[00:42:26.360 --> 00:42:28.360]  因為人生就是這樣的
[00:42:28.360 --> 00:42:30.360]  主祢叫我們
[00:42:30.360 --> 00:42:32.360]  這種的愛
[00:42:32.360 --> 00:42:34.360]  就是綿延不絕
[00:42:34.360 --> 00:42:36.360]  一代一代來
[00:42:36.360 --> 00:42:38.360]  家庭裡面
[00:42:38.360 --> 00:42:42.360]  我們親人是主所給我們
[00:42:42.360 --> 00:42:44.360]  很寶貴
[00:42:44.360 --> 00:42:48.360]  給我們彼此的溝通
[00:42:48.360 --> 00:42:50.360]  更加是彼此共用
[00:42:50.360 --> 00:42:52.360]  在愛裡面
[00:42:52.360 --> 00:42:54.360]  求祢祝福
[00:42:54.360 --> 00:42:56.360]  每個弟弟姐妹
[00:42:56.360 --> 00:42:58.360]  在家庭裡面
[00:42:58.360 --> 00:43:00.360]  在愛裡面
[00:43:00.360 --> 00:43:05.360]  來體驗主祢自己給我們的拯救
[00:43:05.360 --> 00:43:08.360]  祈禱奉主名求
[00:43:08.360 --> 00:43:10.360]  阿門
[00:43:10.360 --> 00:43:12.360]  阿門
[00:43:12.360 --> 00:43:14.360]  阿門
[00:43:14.360 --> 00:43:16.360]  阿門
[00:43:16.360 --> 00:43:18.360]  阿門
[00:43:18.360 --> 00:43:20.360]  阿門
[00:43:20.360 --> 00:43:22.360]  阿門
[00:43:22.360 --> 00:43:24.360]  阿門
[00:43:24.360 --> 00:43:26.360]  阿門

