
[00:00:00.000 --> 00:00:02.440]  今天要分享的題目
[00:32:11.960 --> 00:32:12.960]  經常都不開心
[00:32:12.960 --> 00:32:15.400]  它說陰天是不是代表你的心情
[00:32:15.400 --> 00:32:18.680]  雨天是不是你對生命的反應
[00:32:18.680 --> 00:32:22.120]  你說每天生活都一樣平靜
[00:32:22.120 --> 00:32:25.560]  你說對於未來沒有信心
[00:32:25.560 --> 00:32:27.480]  它說親愛的朋友
[00:32:27.480 --> 00:32:32.120]  你是否曾經觀看滿天的星星
[00:32:32.120 --> 00:32:36.040]  期待有人能夠了解你的心
[00:32:36.040 --> 00:32:41.640]  能夠愛你賜你力量更生的是耶穌
[00:32:41.640 --> 00:32:44.000]  耶穌能夠讓一切都更生
[00:32:44.000 --> 00:32:46.120]  耶穌能夠體會你的心情
[00:32:46.120 --> 00:32:50.080]  耶穌能夠改變你的曾經
[00:32:50.080 --> 00:32:51.560]  耶穌愛你
[00:32:51.560 --> 00:32:53.080]  耶穌痛你
[00:32:53.080 --> 00:32:58.640]  耶穌可以做一個全新的你
[00:32:58.640 --> 00:33:02.880]  我們一起有個禱告
[00:33:02.880 --> 00:33:05.880]  親愛的主耶穌
[00:33:05.880 --> 00:33:08.440]  若有人在你裡面
[00:33:08.440 --> 00:33:11.200]  我們就是一個新造的人
[00:33:11.200 --> 00:33:13.000]  舊事已過
[00:33:13.000 --> 00:33:15.680]  都變成新的了
[00:33:15.680 --> 00:33:17.920]  多謝耶穌讓一切
[00:33:17.920 --> 00:33:23.360]  我們的過往都成為了曾經
[00:33:23.360 --> 00:33:28.880]  以致我們可以放下以前的仇恨
[00:33:28.880 --> 00:33:30.840]  放下以前的重擔
[00:33:30.840 --> 00:33:33.680]  放下以前的不開心
[00:33:33.680 --> 00:33:37.880]  我們可以迎接全新的未來
[00:33:37.880 --> 00:33:41.800]  因為我們有一個全新的我們
[00:33:41.800 --> 00:33:44.400]  我們不單只是一個全新的心
[00:33:44.400 --> 00:33:47.560]  我們不單只是做一個不同的人
[00:33:47.560 --> 00:33:51.760]  我們更加是一個新的創造
[00:33:51.760 --> 00:33:55.080]  因為我們已經不再是以前的品種
[00:33:55.080 --> 00:33:56.960]  我們已經是另一棵樹
[00:33:56.960 --> 00:34:01.560]  我們是連於你那棵屬靈的大樹
[00:34:01.560 --> 00:34:05.920]  而這棵大樹也是道路、真理、生命
[00:34:05.920 --> 00:34:07.960]  因為我們藉著你們
[00:34:07.960 --> 00:34:10.000]  我們就可以通去永恆
[00:34:10.000 --> 00:34:13.000]  藉著你、藉著天父、藉著聖靈
[00:34:13.000 --> 00:34:15.400]  我們有一個永恆的盼望
[00:34:15.400 --> 00:34:18.400]  這一刻求你願意
[00:34:18.400 --> 00:34:21.120]  我們向著未來的時候
[00:34:21.120 --> 00:34:25.160]  求你帶領著我們使命浸信會
[00:34:25.160 --> 00:34:28.160]  帶領著我們每一個弟兄姊妹
[00:34:28.160 --> 00:34:31.120]  帶領著今天要過境的一些朋友
[00:34:31.120 --> 00:34:32.720]  無論他將來回到香港
[00:34:32.720 --> 00:34:34.600]  無論他回到多倫多
[00:34:34.600 --> 00:34:36.600]  仍然是帶著你的能力
[00:34:36.600 --> 00:34:38.120]  帶著你的應許
[00:34:38.120 --> 00:34:40.080]  帶著你的盼望
[00:34:40.080 --> 00:34:43.160]  去過每一天新的生命
[00:34:43.160 --> 00:34:47.360]  因為雨天不再是我們的反應
[00:34:47.360 --> 00:34:49.000]  而是好像今天
[00:34:49.000 --> 00:34:51.920]  我們的心裏面就是晴天
[00:34:51.920 --> 00:34:54.880]  因為我們有你與我們同在
[00:34:54.880 --> 00:34:57.880]  我們這樣的禱告是奉主的命求
[00:34:57.880 --> 00:34:59.880]  阿們

