
[00:00:00.000 --> 00:00:06.080]  跟大家分享了兩年關於詩篇的教導
[00:37:04.000 --> 00:37:06.200]  或者寫給林鄭也好
[00:37:06.200 --> 00:37:07.760]  我想見你
[00:37:07.760 --> 00:37:10.360]  為什麼想見你這個特選候選人?
[00:37:10.360 --> 00:37:12.720]  因為我是基督徒
[00:37:12.720 --> 00:37:17.080]  我想告訴你作為香港特首
[00:37:17.080 --> 00:37:19.120]  要怎樣活出神的真理
[00:37:19.120 --> 00:37:21.880]  你寫一封信給林鄭或者曾俊華
[00:37:21.880 --> 00:37:24.680]  我想他們大概都不會理睬你的了
[00:37:24.680 --> 00:37:27.120]  神經病的這樣的人
[00:37:27.120 --> 00:37:28.960]  這個世界的人來看
[00:37:28.960 --> 00:37:30.960]  你有什麼特別呢?
[00:37:30.960 --> 00:37:32.760]  但是保羅就知道
[00:37:32.760 --> 00:37:36.280]  這個世界上最有價值的人
[00:37:36.280 --> 00:37:38.520]  不是什麼政治領袖
[00:37:38.520 --> 00:37:41.000]  對這個世界最需要的
[00:37:41.000 --> 00:37:44.720]  就是一個能夠將福音傳給這個世界
[00:37:44.720 --> 00:37:49.080]  讓世界的人能夠明白神福音的大能
[00:37:49.080 --> 00:37:52.920]  原來這個福音可以改變整個世界的
[00:37:52.920 --> 00:37:55.800]  政客去完一個又一個
[00:37:55.800 --> 00:37:59.120]  換來換去
[00:37:59.120 --> 00:38:02.440]  當年很威風的人你什麼都不知道
[00:38:02.440 --> 00:38:05.200]  亞歷山大有誰你知道他做了多少事
[00:38:05.200 --> 00:38:08.720]  當年最威風的政治領袖都過去了
[00:38:08.720 --> 00:38:11.600]  唯有神的福音的大能
[00:38:11.600 --> 00:38:14.080]  一路世世代代傳下去
[00:38:14.080 --> 00:38:16.360]  改變整個世界的歷史
[00:38:16.360 --> 00:38:19.520]  所以能夠在福音的事公上有份
[00:38:19.520 --> 00:38:21.880]  這個就是我們最大的榮耀
[00:38:21.880 --> 00:38:24.240]  所以保羅說我不以這福音為恥
[00:38:24.240 --> 00:38:26.960]  這個暴勇宗教的宗教領袖
[00:38:26.960 --> 00:38:29.240]  他看自己的重要性
[00:38:29.240 --> 00:38:31.960]  不是按照世人的眼光看
[00:38:31.960 --> 00:38:33.840]  按照神的角度看
[00:38:33.840 --> 00:38:38.160]  記住你和我都有一個很尊貴的身份
[00:38:38.160 --> 00:38:41.560]  讓我們講福音的時候不以福音為恥
[00:38:41.560 --> 00:38:44.240]  而是以無論得時不得時
[00:38:44.240 --> 00:38:45.520]  我們能夠明白
[00:38:45.520 --> 00:38:49.160]  我們的生命能夠和人分享到福音的話
[00:38:49.160 --> 00:38:51.520]  這個就是我們生命的榮耀
[00:38:51.520 --> 00:38:54.200]  這個就是我們生命的成功
[00:38:54.200 --> 00:38:56.840]  我們要贏在不是起跑線
[00:38:56.840 --> 00:38:58.840]  贏在福音上
[00:38:58.840 --> 00:39:00.600]  我們低頭做個禱告
[00:39:00.600 --> 00:39:02.400]  主耶穌我們求祢幫助我們
[00:39:02.400 --> 00:39:04.280]  讓我們看到我們活著
[00:39:04.280 --> 00:39:07.360]  不是要爭取世人的那些成敗
[00:39:07.360 --> 00:39:10.320]  我們活著是要讓世人在我們身上
[00:39:10.320 --> 00:39:12.320]  見到福音的大能
[00:39:12.320 --> 00:39:16.200]  祝福我們以至我們每個人在我們的崗位上
[00:39:16.200 --> 00:39:17.920]  能夠為你去發光
[00:39:17.920 --> 00:39:20.640]  成為你福音的大事
[00:39:20.640 --> 00:39:23.120]  這樣去保守祝福我們的生命
[00:39:23.120 --> 00:39:25.120]  禱告奉耶穌基督的名

