
[00:00:00.000 --> 00:00:05.300]  我從來沒有試過在講座裏面有這麼好的音樂
[00:57:46.760 --> 00:57:48.760]  他是每個星期講道
[00:57:48.760 --> 00:57:50.760]  他寫他的注釋
[00:57:50.760 --> 00:57:54.760]  他培育弟兄姊妹的方法
[00:57:54.760 --> 00:57:56.760]  就是透過他的寫作
[00:57:56.760 --> 00:58:01.760]  而他回答弟兄姊妹問的一個問題
[00:58:01.760 --> 00:58:06.760]  就是我如何知道我是一個得救的人
[00:58:06.760 --> 00:58:12.760]  馬丁·路德的回答是很emotional
[00:58:12.760 --> 00:58:15.760]  如果你聽過他的故事
[00:58:15.760 --> 00:58:17.760]  都是很戲劇性的
[00:58:17.760 --> 00:58:21.760]  路德會拿起桌上的墨水
[00:58:21.760 --> 00:58:23.760]  丟到撒旦那裏
[00:58:23.760 --> 00:58:25.760]  然後跟撒旦說
[00:58:25.760 --> 00:58:27.760]  我已經接受了水禮
[00:58:27.760 --> 00:58:32.760]  對於我們這些沒有聖禮背景的弟兄姊妹
[00:58:32.760 --> 00:58:34.760]  完全不明白他在說什麼
[00:58:34.760 --> 00:58:37.760]  加爾文就冷靜很多
[00:58:37.760 --> 00:58:39.760]  他律師的背景訓練
[00:58:39.760 --> 00:58:41.760]  他就解釋
[00:58:41.760 --> 00:58:47.760]  得救的把握不在於你的決志
[00:58:47.760 --> 00:58:52.760]  而是在於上帝的揀選
[00:58:52.760 --> 00:58:58.760]  所以這個回應一個牧養的難題
[00:58:58.760 --> 00:59:03.760]  提到上帝的旨意
[00:59:03.760 --> 00:59:05.760]  是這樣的出發點
[00:59:05.760 --> 00:59:10.760]  不是一個天羅地網
[00:59:10.760 --> 00:59:16.760]  所有都已經在上帝整定的計劃當中
[00:59:16.760 --> 00:59:18.760]  所以我剛才看過有人的回應
[00:59:18.760 --> 00:59:20.760]  他說如果上帝不要我成績好
[00:59:20.760 --> 00:59:22.760]  那我就不成績好
[00:59:22.760 --> 00:59:24.760]  我讀書的時候都有這個困惑
[00:59:24.760 --> 00:59:26.760]  團契侍奉
[00:59:26.760 --> 00:59:29.760]  抑或是要用心讀書
[00:59:29.760 --> 00:59:31.760]  我想我的體會就是
[00:59:31.760 --> 00:59:34.760]  我成績不好是因為我沒有讀書
[00:59:34.760 --> 00:59:36.760]  是這麼簡單的
[00:59:36.760 --> 00:59:40.760]  其實成績好和不好在上帝的眼中
[00:59:40.760 --> 00:59:42.760]  是否這麼重要呢?
[00:59:42.760 --> 00:59:44.760]  又未必的
[00:59:44.760 --> 00:59:48.760]  所以剛才我說在教會裏面
[00:59:48.760 --> 00:59:50.760]  看上帝的作為
[00:59:50.760 --> 00:59:52.760]  在我們這些不完全的人當中
[00:59:52.760 --> 00:59:54.760]  開會的時候扮到飛起
[00:59:54.760 --> 00:59:56.760]  拗到臉紅耳綠
[00:59:56.760 --> 00:59:59.760]  到最後我和弟兄大家都說
[00:59:59.760 --> 01:00:02.760]  其實結果是什麼呢?
[01:00:02.760 --> 01:00:04.760]  很多時候就等於
[01:00:04.760 --> 01:00:07.760]  到最後決定去旅行去那裏
[01:00:07.760 --> 01:00:09.760]  沒有所謂的
[01:00:09.760 --> 01:00:13.760]  但過程上帝是怎樣帶領
[01:00:13.760 --> 01:00:15.760]  上帝是怎樣塑造
[01:00:15.760 --> 01:00:17.760]  上帝是怎樣改變
[01:00:17.760 --> 01:00:20.760]  上帝是怎樣在絕望當中
[01:00:20.760 --> 01:00:22.760]  讓我們出路
[01:00:22.760 --> 01:00:26.760]  上帝是怎樣化腐朽為神奇
[01:00:26.760 --> 01:00:32.760]  然後讓我們可以在現實的生命裏面
[01:00:32.760 --> 01:00:34.760]  去跟從祂
[01:00:34.760 --> 01:00:37.760]  而不需要在一個偽裝
[01:00:37.760 --> 01:00:42.760]  甚至是假冒為善的習慣裏面
[01:00:42.760 --> 01:00:45.760]  去做一個信徒
[01:00:45.760 --> 01:00:49.760]  那是很寶貴的
[01:00:49.760 --> 01:00:55.760]  容許我引用大衛生平的結束
[01:00:55.760 --> 01:01:00.760]  撒姆爾基夏的兩篇詩篇
[01:01:00.760 --> 01:01:02.760]  你可能不是很熟悉
[01:01:02.760 --> 01:01:04.760]  那些不是我們熟悉的經文
[01:01:04.760 --> 01:01:08.760]  撒姆爾基夏總結大衛的生平
[01:01:08.760 --> 01:01:11.760]  引用了他兩篇詩篇
[01:01:11.760 --> 01:01:14.760]  一篇是他登基
[01:01:14.760 --> 01:01:16.760]  人生的高峰
[01:01:16.760 --> 01:01:20.760]  在耶路撒冷統一十二支派
[01:01:20.760 --> 01:01:24.760]  上帝為他剷除一切難阻
[01:01:24.760 --> 01:01:28.760]  包括政敵、訴羅的家族
[01:01:28.760 --> 01:01:31.760]  大衛籌儲滿志
[01:01:31.760 --> 01:01:33.760]  就寫了詩篇十八篇
[01:01:33.760 --> 01:01:36.760]  這篇詩篇的核心
[01:01:36.760 --> 01:01:39.760]  就是大衛宣告
[01:01:39.760 --> 01:01:40.760]  上帝啊
[01:01:40.760 --> 01:01:42.760]  完全的人
[01:01:42.760 --> 01:01:44.760]  你以完全待他
[01:01:44.760 --> 01:01:46.760]  正直的人
[01:01:46.760 --> 01:01:48.760]  你以正直待他
[01:01:48.760 --> 01:01:50.760]  有沒有印象?
[01:01:50.760 --> 01:01:52.760]  這些不是你熟悉的經文
[01:01:52.760 --> 01:01:54.760]  不過大衛唱這首詩篇的時候
[01:01:54.760 --> 01:01:58.760]  我相信他是誠摯的
[01:01:58.760 --> 01:02:02.760]  就正如上一次我站在這裏
[01:02:02.760 --> 01:02:04.760]  是神學院的畢業典禮
[01:02:04.760 --> 01:02:07.760]  每一位畢業的神學院的同學
[01:02:07.760 --> 01:02:10.760]  都一定有這樣的立志
[01:02:10.760 --> 01:02:12.760]  在他人生當中
[01:02:12.760 --> 01:02:15.760]  他要這麼完全的去服侍上帝
[01:02:15.760 --> 01:02:19.760]  不過經文很特別
[01:02:19.760 --> 01:02:22.760]  他就放了另一首詩篇
[01:02:22.760 --> 01:02:24.760]  就是大衛晚年
[01:02:24.760 --> 01:02:29.760]  甚至是臨終最後所作的一篇詩篇
[01:02:29.760 --> 01:02:31.760]  在詩篇裏面找不到的
[01:02:31.760 --> 01:02:33.760]  在薩姆二記下才找到
[01:02:33.760 --> 01:02:35.760]  很短的
[01:02:35.760 --> 01:02:37.760]  只有八節左右
[01:02:37.760 --> 01:02:39.760]  在當中大衛已經是一個
[01:02:39.760 --> 01:02:42.760]  well established的領袖
[01:02:42.760 --> 01:02:45.760]  人人都看著他
[01:02:45.760 --> 01:02:48.760]  不過人之將死
[01:02:48.760 --> 01:02:52.760]  他竟然說出了一句很特別的話
[01:02:52.760 --> 01:02:56.760]  那首詩篇去到中間的時候
[01:02:56.760 --> 01:02:58.760]  大衛說
[01:02:58.760 --> 01:03:02.760]  沒錯,人人都認為作為以色列的君王
[01:03:02.760 --> 01:03:05.760]  一定是很公義、很正直
[01:03:05.760 --> 01:03:08.760]  好像太陽、好像春風
[01:03:08.760 --> 01:03:12.760]  好像下雨、滋潤大地
[01:03:12.760 --> 01:03:16.760]  全部都是很positive的imagery
[01:03:16.760 --> 01:03:18.760]  然後大衛跟著那句
[01:03:18.760 --> 01:03:25.760]  他說:我的家在上帝的面前不是這樣
[01:03:25.760 --> 01:03:34.760]  這個現實是大衛自己明白的
[01:03:34.760 --> 01:03:38.760]  從這裏看回頭
[01:03:38.760 --> 01:03:42.760]  所看到的就不是大衛做過什麼
[01:03:42.760 --> 01:03:48.760]  而是上帝在他的生命當中做了什麼
[01:03:48.760 --> 01:03:51.760]  我想今晚我想說的都是這一句
[01:03:51.760 --> 01:03:53.760]  如果你要一個summary
[01:03:53.760 --> 01:03:56.760]  你可不可以summarize你講了什麼?
[01:03:56.760 --> 01:03:58.760]  可以
[01:03:58.760 --> 01:04:01.760]  不過那些過程
[01:04:01.760 --> 01:04:05.760]  你如果能夠pick up得到
[01:04:05.760 --> 01:04:07.760]  熟悉的經文
[01:04:07.760 --> 01:04:10.760]  湯世紀也好、薩姆爾紀也好
[01:04:10.760 --> 01:04:12.760]  就不再一樣
[01:04:12.760 --> 01:04:14.760]  尤其是是士司紀
[01:04:14.760 --> 01:04:16.760]  你記得士司紀嗎?
[01:04:16.760 --> 01:04:19.760]  莫名其妙的故事
[01:04:19.760 --> 01:04:22.760]  有什麼教訓?沒有教訓的
[01:04:22.760 --> 01:04:25.760]  總之就是很慘、很差
[01:04:25.760 --> 01:04:29.760]  請問上帝在這麼黑暗的日子當中
[01:04:29.760 --> 01:04:32.760]  祂在做什麼?
[01:04:32.760 --> 01:04:34.760]  於是到下一次
[01:04:34.760 --> 01:04:41.760]  你發覺你和我都在經歷這麼黑暗的日子的時候
[01:04:41.760 --> 01:04:44.760]  我們就懂得問
[01:04:44.760 --> 01:04:47.760]  上帝在做什麼?
[01:04:47.760 --> 01:04:52.760]  這是希伯來聖經的記罪文學
[01:04:52.760 --> 01:04:55.760]  fascinating的地方
[01:04:55.760 --> 01:05:02.760]  值得我們再三靈修重溫的原因
[01:05:02.760 --> 01:05:05.760]  我承認這麼短的時間
[01:05:05.760 --> 01:05:07.760]  我們只能夠很籠統的
[01:05:07.760 --> 01:05:10.760]  來回應大家的提問
[01:05:10.760 --> 01:05:15.760]  不過今晚我會很詳細再看清楚
[01:05:15.760 --> 01:05:20.760]  如果在當中有值得再討論的地方的話
[01:05:20.760 --> 01:05:28.760]  明天晚上我們可以還有一點時間來討論
[01:05:28.760 --> 01:05:32.760]  好,我將時間交給葉博士
[01:05:32.760 --> 01:05:34.760]  謝謝大家
[01:05:34.760 --> 01:05:36.760]  (掌聲)
[01:05:36.760 --> 01:05:38.760]  (掌聲)
[01:05:38.760 --> 01:05:40.760]  (掌聲)
[01:05:40.760 --> 01:05:42.760]  (掌聲)
[01:05:42.760 --> 01:05:44.760]  字幕由Amara.org社区搜寻
[01:05:44.760 --> 01:05:46.760]  全球首席爱好者协会
[01:05:46.760 --> 01:05:48.760]  全球首席爱好者协会
[01:05:48.760 --> 01:05:50.760]  全球首席爱好者协会
[01:05:50.760 --> 01:05:52.760]  全球首席爱好者协会
[01:05:52.760 --> 01:05:54.760]  全球首席爱好者协会
[01:05:54.760 --> 01:05:56.760]  全球首席爱好者协会
[01:05:56.760 --> 01:05:58.760]  全球首席爱好者协会
[01:05:58.760 --> 01:06:00.760]  全球首席爱好者协会
[01:06:00.760 --> 01:06:02.760]  全球首席爱好者协会
[01:06:02.760 --> 01:06:04.760]  全球首席爱好者协会

