
[00:00:00.000 --> 00:00:04.340]  今天讀的經文 剛才主席已經讀了
[00:33:28.000 --> 00:33:30.400]  我們不必保護自己
[00:33:30.400 --> 00:33:33.840]  如果你看新約舊約舊約的志位書
[00:33:33.840 --> 00:33:35.760]  新約耶穌自己所說的話
[00:33:35.760 --> 00:33:37.120]  都經常提到要保護自己
[00:33:37.120 --> 00:33:38.880]  不要做蠢人
[00:33:38.880 --> 00:33:40.800]  不要把頭伸出來被人打
[00:33:40.800 --> 00:33:42.800]  這樣是沒有意思的
[00:33:42.800 --> 00:33:43.840]  要保護自己
[00:33:43.840 --> 00:33:48.640]  所以聖經其實主張人應該懂得自己保護自己的
[00:33:48.640 --> 00:33:50.560]  這個不是問題
[00:33:50.560 --> 00:33:57.040]  而是如果你因為行善而會受苦的話
[00:33:57.040 --> 00:33:58.720]  那你去不去行善呢
[00:33:58.720 --> 00:34:00.720]  這個才是問題
[00:34:00.720 --> 00:34:04.480]  你甚麼時候都應該保護自己的
[00:34:04.480 --> 00:34:07.280]  我們人的確要學習去保護自己
[00:34:07.280 --> 00:34:11.360]  因為魯莽和愚蠢從來都不是德行
[00:34:11.360 --> 00:34:14.480]  但是信徒要按照上帝的心意
[00:34:14.480 --> 00:34:17.440]  基督的榜樣養成行善的
[00:34:17.440 --> 00:34:19.680]  為義的習慣
[00:34:19.680 --> 00:34:24.240]  對自己在上帝面前分別為聖的身份
[00:34:24.240 --> 00:34:26.160]  有充分的意識
[00:34:26.160 --> 00:34:28.160]  和掌握
[00:34:28.160 --> 00:34:31.600]  今天在這裡和大家分享一起祈禱
[00:34:31.600 --> 00:34:32.880]  師父我們感恩
[00:34:32.880 --> 00:34:34.480]  你是我們的上帝
[00:34:34.480 --> 00:34:36.800]  我們內心踏實
[00:34:36.800 --> 00:34:40.160]  知道無論我們所面對的是甚麼
[00:34:40.160 --> 00:34:45.360]  無論我們覺得怎麼算都平衡不了這個數字
[00:34:45.360 --> 00:34:47.360]  怎麼算都好
[00:34:47.360 --> 00:34:49.360]  都是會吃虧
[00:34:49.360 --> 00:34:50.640]  有時我們自己就說
[00:34:50.640 --> 00:34:53.120]  等人等你很久
[00:34:53.120 --> 00:34:56.480]  所以我們自己就和自己平衡好這個數字
[00:34:56.480 --> 00:34:58.960]  我們自己說會這樣的
[00:34:58.960 --> 00:35:01.120]  不如就不怎樣怎樣
[00:35:01.120 --> 00:35:02.880]  或者如果是這樣的時候
[00:35:02.880 --> 00:35:04.640]  我們就這樣這樣
[00:35:04.640 --> 00:35:07.120]  但是我們很清楚知道
[00:35:07.120 --> 00:35:10.960]  你才是最後的伸冤者
[00:35:10.960 --> 00:35:15.360]  是各位向虧欠人伸索者
[00:35:15.360 --> 00:35:18.720]  所以我們在你面前有平安
[00:35:18.720 --> 00:35:20.720]  我們也都能夠過一個
[00:35:20.720 --> 00:35:24.560]  不一定要在地上伸索
[00:35:24.560 --> 00:35:27.280]  完全伸索的一種生活
[00:35:27.280 --> 00:35:32.320]  你讓我們在很多的事情上
[00:35:32.320 --> 00:35:35.600]  因著你的緣故我們都能夠放得低
[00:35:35.600 --> 00:35:39.280]  當然我們好像老人家
[00:35:39.280 --> 00:35:43.280]  他說你那天和他伸冤
[00:35:43.280 --> 00:35:44.560]  有這樣的日子
[00:35:44.560 --> 00:35:46.000]  見到這樣的事情
[00:35:46.000 --> 00:35:47.200]  我們是會喜樂
[00:35:47.200 --> 00:35:49.840]  我們會感動流涕
[00:35:49.840 --> 00:35:54.480]  但是我們也都不只是依賴那種日子的難度
[00:35:54.480 --> 00:35:56.000]  他們乃是說
[00:35:56.000 --> 00:35:57.600]  既然你是我們的上帝
[00:35:57.600 --> 00:36:00.560]  既然你要我們像你那樣聖潔
[00:36:00.560 --> 00:36:04.720]  我們本來就是要行善為義
[00:36:04.720 --> 00:36:07.120]  既然我們在地上是寄居客裡的
[00:36:07.120 --> 00:36:09.120]  頭天父就幫助我們
[00:36:09.120 --> 00:36:10.560]  給我們有力量
[00:36:10.560 --> 00:36:14.160]  去過一個寄居客裡的生活
[00:36:14.160 --> 00:36:16.000]  就好像彼得說
[00:36:16.000 --> 00:36:17.200]  是過一個行善
[00:36:17.200 --> 00:36:19.200]  即使行善受苦
[00:36:19.200 --> 00:36:22.000]  我們都意識到在你面前
[00:36:22.000 --> 00:36:24.000]  這些是很可愛的
[00:36:24.000 --> 00:36:26.560]  是你所欣賞的
[00:36:26.560 --> 00:36:29.200]  是你自己知道
[00:36:29.200 --> 00:36:31.040]  是屬於你自己的兒女
[00:36:31.040 --> 00:36:33.040]  是努力學習
[00:36:33.040 --> 00:36:36.480]  像你所得出來的一個後果
[00:36:36.480 --> 00:36:39.680]  是你應該是願立的
[00:36:39.680 --> 00:36:41.680]  天父 願我們同在
[00:36:41.680 --> 00:36:43.680]  保守我們的心懷意念
[00:36:43.680 --> 00:36:47.120]  加力量給我們行善的行為
[00:36:47.120 --> 00:36:49.120]  你頭紅高倔,收割都沒看

