
[00:00:00.000 --> 00:00:05.000]  我願意在2023年新的一年開始的時候
[00:33:38.000 --> 00:33:40.000]  他知道神是這麼奇妙
[00:33:40.000 --> 00:33:42.000]  原來真是有神
[00:33:42.000 --> 00:33:44.000]  這個神是無所不在
[00:33:44.000 --> 00:33:46.000]  無所不知
[00:33:46.000 --> 00:33:48.000]  無論我做什麼去到那裡
[00:33:48.000 --> 00:33:50.000]  他都知道
[00:33:50.000 --> 00:33:52.000]  並且他去到那裡
[00:33:52.000 --> 00:33:54.000]  我想逃避
[00:33:54.000 --> 00:33:56.000]  誰知道他追到我去天涯海角
[00:33:56.000 --> 00:33:58.000]  原來他要為了愛我
[00:33:58.000 --> 00:34:00.000]  愛他的大能
[00:34:00.000 --> 00:34:02.000]  他的偉大
[00:34:02.000 --> 00:34:04.000]  太令我驚訝
[00:34:04.000 --> 00:34:06.000]  驚訝神是這樣
[00:34:06.000 --> 00:34:08.000]  然後施人說
[00:34:08.000 --> 00:34:10.000]  如果這個神真的這麼好
[00:34:10.000 --> 00:34:12.000]  這麼奇妙
[00:34:12.000 --> 00:34:14.000]  我怎麼可以不和他在一起
[00:34:14.000 --> 00:34:16.000]  於是他就將他生命壓在和神的關係裡
[00:34:16.000 --> 00:34:18.000]  於是就相信神自己是無所不在
[00:34:18.000 --> 00:34:20.000]  於是他更加留意神自己
[00:34:20.000 --> 00:34:22.000]  在生命裡的工作
[00:34:22.000 --> 00:34:24.000]  更加留意神自己的愛
[00:34:24.000 --> 00:34:26.000]  越發越奇妙
[00:34:26.000 --> 00:34:28.000]  到了這個地步
[00:34:28.000 --> 00:34:30.000]  第十四節我深深知道
[00:34:30.000 --> 00:34:32.000]  我經驗到
[00:34:32.000 --> 00:34:34.000]  就好像我們有些人
[00:34:34.000 --> 00:34:36.000]  在打籃球的過程裡
[00:34:36.000 --> 00:34:38.000]  操練的三個階段
[00:34:38.000 --> 00:34:40.000]  第一個階段
[00:34:40.000 --> 00:34:42.000]  還不懂打籃球的時候
[00:34:42.000 --> 00:34:44.000]  怎知道一拍兩下就脫手
[00:34:44.000 --> 00:34:46.000]  於是開始進入第二個階段
[00:34:46.000 --> 00:34:48.000]  看電視
[00:34:48.000 --> 00:34:50.000]  NBA的球星真是厲害
[00:34:50.000 --> 00:34:52.000]  很驚訝
[00:34:52.000 --> 00:34:54.000]  繞了兩下就入籃
[00:34:54.000 --> 00:34:56.000]  中場的時候
[00:34:56.000 --> 00:34:58.000]  他也入到
[00:34:58.000 --> 00:35:00.000]  於是很羨慕
[00:35:00.000 --> 00:35:02.000]  開始覺得這個籃球真是精彩
[00:35:02.000 --> 00:35:04.000]  不過要練的
[00:35:04.000 --> 00:35:06.000]  於是他就決意練
[00:35:06.000 --> 00:35:08.000]  不斷去操練
[00:35:08.000 --> 00:35:10.000]  操到這個地步他開始不單止控制到球
[00:35:10.000 --> 00:35:12.000]  不單止球不脫手
[00:35:12.000 --> 00:35:14.000]  他開始人球合一
[00:35:14.000 --> 00:35:16.000]  於是去到哪裡都行的時候
[00:35:16.000 --> 00:35:18.000]  他就說我深深知道
[00:35:18.000 --> 00:35:20.000]  什麼叫做玩球
[00:35:20.000 --> 00:35:22.000]  三個階段
[00:35:22.000 --> 00:35:24.000]  我不知道你和神
[00:35:24.000 --> 00:35:26.000]  在哪一個階段
[00:35:26.000 --> 00:35:28.000]  你自己知道
[00:35:28.000 --> 00:35:30.000]  你自己去檢討一下
[00:35:30.000 --> 00:35:32.000]  在哪一個階段
[00:35:32.000 --> 00:35:34.000]  接下來這一年
[00:35:34.000 --> 00:35:36.000]  你願不願意
[00:35:36.000 --> 00:35:38.000]  好像私人一樣
[00:35:38.000 --> 00:35:40.000]  向著這個
[00:35:40.000 --> 00:35:42.000]  我深深知道
[00:35:42.000 --> 00:35:44.000]  原來神的奇妙的作為
[00:35:44.000 --> 00:35:46.000]  真是這麼奇妙
[00:35:46.000 --> 00:35:48.000]  向著這個方向
[00:35:48.000 --> 00:35:50.000]  一路一路和神的關係
[00:35:50.000 --> 00:35:52.000]  真是進階
[00:35:52.000 --> 00:35:54.000]  好不好
[00:35:54.000 --> 00:35:56.000]  然後私人繼續再說
[00:35:56.000 --> 00:35:58.000]  他說
[00:35:58.000 --> 00:36:00.000]  你向我的意念
[00:36:00.000 --> 00:36:02.000]  何等眾多
[00:36:02.000 --> 00:36:04.000]  當他明白了這件事之後
[00:36:04.000 --> 00:36:06.000]  他就覺得突然間這樣經過
[00:36:06.000 --> 00:36:08.000]  神啊你對我的意念真是很多
[00:36:08.000 --> 00:36:10.000]  奇數何等眾多
[00:36:10.000 --> 00:36:12.000]  多到好像海沙那麼多
[00:36:12.000 --> 00:36:14.000]  其實老實說一聽到的時候都挺有壓力的
[00:36:14.000 --> 00:36:16.000]  這麼多事的神
[00:36:16.000 --> 00:36:18.000]  這麼多意念
[00:36:18.000 --> 00:36:20.000]  像海邊的沙那麼多
[00:36:20.000 --> 00:36:22.000]  這樣很慘啊
[00:36:22.000 --> 00:36:24.000]  窒息啊
[00:36:24.000 --> 00:36:26.000]  不是啊 私人不是想說神的意念那麼多
[00:36:26.000 --> 00:36:28.000]  令到他窒息
[00:36:28.000 --> 00:36:30.000]  我們試試做一個簡單的數學
[00:36:30.000 --> 00:36:32.000]  我們一生譬如70歲
[00:36:32.000 --> 00:36:34.000]  定了一個象限這麼多年的時候
[00:36:34.000 --> 00:36:36.000]  如果神的意念在一個人身上
[00:36:36.000 --> 00:36:38.000]  越多的話 表示什麼呢
[00:36:38.000 --> 00:36:40.000]  就是
[00:36:40.000 --> 00:36:42.000]  越無微不至
[00:36:42.000 --> 00:36:44.000]  每一件事
[00:36:44.000 --> 00:36:46.000]  神都在那裡
[00:36:46.000 --> 00:36:48.000]  神都看著
[00:36:48.000 --> 00:36:50.000]  神都在那裡 原來沒有走失
[00:36:50.000 --> 00:36:52.000]  一路在他的手裡
[00:36:52.000 --> 00:36:54.000]  那些我們以為
[00:36:54.000 --> 00:36:56.000]  沒什麼的 神都不理得到
[00:36:56.000 --> 00:36:58.000]  不是啊 原來神都在那裡
[00:36:58.000 --> 00:37:00.000]  我想告訴你
[00:37:00.000 --> 00:37:02.000]  就算你沒信耶穌之前
[00:37:02.000 --> 00:37:04.000]  你不認識神的時候
[00:37:04.000 --> 00:37:06.000]  神都在那裡 一路看著你
[00:37:06.000 --> 00:37:08.000]  我上個星期
[00:37:08.000 --> 00:37:10.000]  去一個
[00:37:10.000 --> 00:37:12.000]  中學同學的重聚晚宴
[00:37:12.000 --> 00:37:14.000]  我們聊聊天
[00:37:14.000 --> 00:37:16.000]  我們是培政中學
[00:37:16.000 --> 00:37:18.000]  當年 培政中學
[00:37:18.000 --> 00:37:20.000]  我呢 最後一年
[00:37:20.000 --> 00:37:22.000]  我們讀的那些 原來我們一起去拍照
[00:37:22.000 --> 00:37:24.000]  精英班拍照 我第一次
[00:37:24.000 --> 00:37:26.000]  才知道我是屬於精英班的
[00:37:26.000 --> 00:37:28.000]  原來 難怪這麼威風
[00:37:28.000 --> 00:37:30.000]  精英班一起來拍照 精英班
[00:37:30.000 --> 00:37:32.000]  當年培政中學
[00:37:32.000 --> 00:37:34.000]  有一個補送的計劃
[00:37:34.000 --> 00:37:36.000]  就是說
[00:37:36.000 --> 00:37:38.000]  你在精英班裡面
[00:37:38.000 --> 00:37:40.000]  如果你是頭十名的成績
[00:37:40.000 --> 00:37:42.000]  你是不需要考試
[00:37:42.000 --> 00:37:44.000]  是補送你去任何一間
[00:37:44.000 --> 00:37:46.000]  你選擇的台灣的大學
[00:37:46.000 --> 00:37:48.000]  讀書
[00:37:48.000 --> 00:37:50.000]  當時我是第六名
[00:37:50.000 --> 00:37:52.000]  於是我就
[00:37:52.000 --> 00:37:54.000]  訂了台遊
[00:37:54.000 --> 00:37:56.000]  於是我就填了 那時候我很喜歡讀理科
[00:37:56.000 --> 00:37:58.000]  於是我就填了
[00:37:58.000 --> 00:38:00.000]  八個志願
[00:38:00.000 --> 00:38:02.000]  第一個志願 台灣大學物理系
[00:38:02.000 --> 00:38:04.000]  第二個志願 台灣大學物理系
[00:38:04.000 --> 00:38:06.000]  第三個 台灣大學物理系
[00:38:06.000 --> 00:38:08.000]  填到第七個 有些不是太好意思
[00:38:08.000 --> 00:38:10.000]  第八個 成功大學物理系
[00:38:10.000 --> 00:38:12.000]  去緊了吧
[00:38:12.000 --> 00:38:14.000]  去緊了吧
[00:38:14.000 --> 00:38:16.000]  是吧 第六名
[00:38:16.000 --> 00:38:18.000]  前十名都任你選擇
[00:38:18.000 --> 00:38:20.000]  於是成績派了出來
[00:38:20.000 --> 00:38:22.000]  結果出來了
[00:38:22.000 --> 00:38:24.000]  考到第八名的同學
[00:38:24.000 --> 00:38:26.000]  都入了台大
[00:38:26.000 --> 00:38:28.000]  我呢 竟然分派了一間
[00:38:28.000 --> 00:38:30.000]  叫做
[00:38:30.000 --> 00:38:32.000]  淡江物理學院
[00:38:32.000 --> 00:38:34.000]  連大學都沒有的
[00:38:34.000 --> 00:38:36.000]  我馬上問人
[00:38:36.000 --> 00:38:38.000]  淡江物理學院有什麼厲害的地方
[00:38:38.000 --> 00:38:40.000]  他說沒有啊
[00:38:40.000 --> 00:38:42.000]  出過一個女明星叫湯蘭花
[00:38:42.000 --> 00:38:44.000]  我說這樣都行
[00:38:44.000 --> 00:38:46.000]  我說這樣都行
[00:38:46.000 --> 00:38:48.000]  我說這樣都行
[00:38:48.000 --> 00:38:50.000]  為什麼會發生這件事 我真的不知道
[00:38:50.000 --> 00:38:52.000]  那時候才害怕起來
[00:38:52.000 --> 00:38:54.000]  那考哪一間呢
[00:38:54.000 --> 00:38:56.000]  於是就馬上讀書讀書讀書
[00:38:56.000 --> 00:38:58.000]  考入中文大學
[00:38:58.000 --> 00:39:00.000]  現在回頭看 我那時候完全都沒有信耶穌
[00:39:00.000 --> 00:39:02.000]  特別是如果大家都認識我多一點
[00:39:02.000 --> 00:39:04.000]  我中學那個年代
[00:39:04.000 --> 00:39:06.000]  是很反叛
[00:39:06.000 --> 00:39:08.000]  很討厭基督教
[00:39:08.000 --> 00:39:10.000]  用粗口罵耶穌
[00:39:10.000 --> 00:39:12.000]  用馬子射聖經老師
[00:39:12.000 --> 00:39:14.000]  我什麼都做
[00:39:14.000 --> 00:39:16.000]  那時候我對神是藐視到不得了
[00:39:16.000 --> 00:39:18.000]  就在這個時間
[00:39:18.000 --> 00:39:20.000]  神的手一直沒有離開我
[00:39:20.000 --> 00:39:22.000]  你知不知道啊
[00:39:22.000 --> 00:39:24.000]  如果我去了台灣
[00:39:24.000 --> 00:39:26.000]  我就不會留在香港
[00:39:26.000 --> 00:39:28.000]  我也不會有中國大陸這幾十年的
[00:39:28.000 --> 00:39:30.000]  呼召 神對我的呼召
[00:39:30.000 --> 00:39:32.000]  原來神
[00:39:32.000 --> 00:39:34.000]  一直在他的手裡沒有離開我
[00:39:34.000 --> 00:39:36.000]  沒有離開我
[00:39:36.000 --> 00:39:38.000]  你以為神不理你
[00:39:38.000 --> 00:39:40.000]  你還敢說神不記得你
[00:39:40.000 --> 00:39:42.000]  不會的 斯人說
[00:39:42.000 --> 00:39:44.000]  不會的
[00:39:44.000 --> 00:39:46.000]  所以斯人說如果是這樣的時候
[00:39:46.000 --> 00:39:48.000]  願我接下來的歲月
[00:39:48.000 --> 00:39:50.000]  就是最後詩篇23節
[00:39:50.000 --> 00:39:52.000]  到24節那兩節
[00:39:52.000 --> 00:39:54.000]  很多人都很喜歡這兩節
[00:39:54.000 --> 00:39:56.000]  神啊
[00:39:56.000 --> 00:39:58.000]  我求祢
[00:39:58.000 --> 00:40:00.000]  去監察我
[00:40:00.000 --> 00:40:02.000]  知道我的心思 試煉我
[00:40:02.000 --> 00:40:04.000]  知道我的意念
[00:40:04.000 --> 00:40:08.000]  為什麼這裡還要求神去監察我
[00:40:08.000 --> 00:40:10.000]  如果對比第一節
[00:40:10.000 --> 00:40:12.000]  你要留意也是一樣的
[00:40:12.000 --> 00:40:14.000]  第一節神已經監察我
[00:40:14.000 --> 00:40:16.000]  你已經知道我
[00:40:16.000 --> 00:40:18.000]  第23節還說我求你監察我
[00:40:18.000 --> 00:40:20.000]  求你去知道我
[00:40:20.000 --> 00:40:22.000]  為什麼會這樣
[00:40:22.000 --> 00:40:24.000]  因為斯人他知道
[00:40:24.000 --> 00:40:26.000]  他人生要走的路
[00:40:26.000 --> 00:40:28.000]  前面還沒發生
[00:40:28.000 --> 00:40:30.000]  不過他決定
[00:40:30.000 --> 00:40:32.000]  要走上這條路
[00:40:32.000 --> 00:40:35.000]  就是要求神去監察他
[00:40:35.000 --> 00:40:37.000]  監察是有一點壓力
[00:40:37.000 --> 00:40:39.000]  有一點威脅性的
[00:40:39.000 --> 00:40:41.000]  知道就明白
[00:40:41.000 --> 00:40:43.000]  很有安全感的
[00:40:43.000 --> 00:40:45.000]  有一個人知道你明白你
[00:40:45.000 --> 00:40:47.000]  其實這裡說了兩面的
[00:40:47.000 --> 00:40:49.000]  神的偉大 神的無所不在
[00:40:49.000 --> 00:40:51.000]  神的無所不知
[00:40:51.000 --> 00:40:53.000]  神的最奇妙的能力
[00:40:53.000 --> 00:40:55.000]  對於那些不想跟從神的人來說
[00:40:55.000 --> 00:40:57.000]  是壓力來的 因為去到哪裡都走不掉
[00:40:57.000 --> 00:40:59.000]  他做的什麼都讓神知道
[00:40:59.000 --> 00:41:01.000]  但是對於那些愛神
[00:41:01.000 --> 00:41:03.000]  倚靠神的人來說
[00:41:03.000 --> 00:41:05.000]  這是一個最大的安全感
[00:41:05.000 --> 00:41:07.000]  因為去到哪裡神都在那裡
[00:41:07.000 --> 00:41:09.000]  神都沒有離開他
[00:41:09.000 --> 00:41:11.000]  神走到天涯海角追到那裡
[00:41:11.000 --> 00:41:13.000]  都是要引導他
[00:41:13.000 --> 00:41:15.000]  他明白這件事的時候
[00:41:15.000 --> 00:41:17.000]  是他人生裡最大的幸福
[00:41:17.000 --> 00:41:19.000]  不過問題在於你自己怎麼做
[00:41:19.000 --> 00:41:21.000]  神就是這樣
[00:41:21.000 --> 00:41:23.000]  神就是一樣的
[00:41:23.000 --> 00:41:25.000]  不過在於你和神同行的時候
[00:41:25.000 --> 00:41:27.000]  你感覺到壓力 威脅
[00:41:27.000 --> 00:41:29.000]  是完全甜蜜
[00:41:29.000 --> 00:41:31.000]  這就在於你自己
[00:41:31.000 --> 00:41:33.000]  所以才說我願意決定
[00:41:33.000 --> 00:41:35.000]  要走一條和神在一起
[00:41:35.000 --> 00:41:37.000]  因為這條路是一個永恆的道路
[00:41:37.000 --> 00:41:39.000]  求你帶我走這條永恆的道路
[00:41:39.000 --> 00:41:41.000]  因為這條道路是我和
[00:41:41.000 --> 00:41:43.000]  永恆的神一起走的
[00:41:43.000 --> 00:41:45.000]  等下節目我知道
[00:41:45.000 --> 00:41:47.000]  今天講到這裡應該講完了
[00:41:47.000 --> 00:41:49.000]  不過呢
[00:41:49.000 --> 00:41:51.000]  我還有一點心裡的說話
[00:41:51.000 --> 00:41:53.000]  如果大家不介意
[00:41:53.000 --> 00:41:55.000]  用多幾分鐘
[00:41:55.000 --> 00:41:57.000]  分享一個比較個人的體會
[00:41:57.000 --> 00:41:59.000]  作為結束
[00:41:59.000 --> 00:42:03.000]  其中一個我很喜歡
[00:42:03.000 --> 00:42:05.000]  這張聖經的原因
[00:42:05.000 --> 00:42:07.000]  是因為
[00:42:07.000 --> 00:42:09.000]  第十八節
[00:42:09.000 --> 00:42:11.000]  第十八節最後
[00:42:11.000 --> 00:42:13.000]  他說
[00:42:13.000 --> 00:42:15.000]  我睡醒的時候
[00:42:15.000 --> 00:42:17.000]  仍和你同在
[00:42:17.000 --> 00:42:21.000]  三十五年前
[00:42:21.000 --> 00:42:23.000]  當時我太太患癌症
[00:42:23.000 --> 00:42:25.000]  災到復發
[00:42:25.000 --> 00:42:27.000]  癌細胞已經
[00:42:27.000 --> 00:42:29.000]  吃斷了她的頸骨
[00:42:29.000 --> 00:42:31.000]  吃斷了她的背脊骨
[00:42:31.000 --> 00:42:35.000]  生命也不會再留多久
[00:42:35.000 --> 00:42:39.000]  就在她生命裡最後的日子
[00:42:39.000 --> 00:42:41.000]  我記得
[00:42:41.000 --> 00:42:43.000]  那天星期日
[00:42:43.000 --> 00:42:45.000]  我去一間教會講道
[00:42:45.000 --> 00:42:47.000]  人家邀請我去教會講道
[00:42:47.000 --> 00:42:49.000]  有些教會的教徒
[00:42:49.000 --> 00:42:51.000]  他們說
[00:42:51.000 --> 00:42:53.000]  我去教會講道
[00:42:53.000 --> 00:42:55.000]  有些教會指定某一段聖經
[00:42:55.000 --> 00:42:57.000]  不是我自己去選擇的
[00:42:57.000 --> 00:42:59.000]  我就按照那段聖經去研究
[00:42:59.000 --> 00:43:01.000]  接著再去講道
[00:43:01.000 --> 00:43:03.000]  我還記得那篇也是詩篇
[00:43:03.000 --> 00:43:05.000]  教會請我講
[00:43:05.000 --> 00:43:07.000]  詩篇八十四篇
[00:43:07.000 --> 00:43:09.000]  詩篇八十四篇是講到
[00:43:09.000 --> 00:43:11.000]  人怎樣去渴慕神
[00:43:11.000 --> 00:43:13.000]  是很美麗的詩篇
[00:43:13.000 --> 00:43:15.000]  我一邊預備一邊預備
[00:43:15.000 --> 00:43:17.000]  到星期六晚第二天要講道的時候
[00:43:17.000 --> 00:43:19.000]  我在家裡預備
[00:43:19.000 --> 00:43:21.000]  心裡有很多不同的感受
[00:43:21.000 --> 00:43:25.000]  第二天星期日
[00:43:25.000 --> 00:43:27.000]  去教會講道
[00:43:27.000 --> 00:43:29.000]  站在台上一邊講
[00:43:29.000 --> 00:43:31.000]  弟兄姊妹都很喜歡
[00:43:31.000 --> 00:43:33.000]  我們怎樣去渴慕神
[00:43:33.000 --> 00:43:35.000]  然後講道詩篇八十四篇
[00:43:35.000 --> 00:43:37.000]  第十一節
[00:43:37.000 --> 00:43:39.000]  第十一節說
[00:43:39.000 --> 00:43:41.000]  神未嘗留下一樣好處
[00:43:41.000 --> 00:43:43.000]  不給那些行動正直的人
[00:43:43.000 --> 00:43:47.000]  我讀完這節就停了
[00:43:47.000 --> 00:43:49.000]  我說弟兄姊妹
[00:43:49.000 --> 00:43:51.000]  我一直預備了這節很久了
[00:43:51.000 --> 00:43:53.000]  不過到昨晚的時候有一個新的感受
[00:43:53.000 --> 00:43:55.000]  有一個新的看法
[00:43:55.000 --> 00:43:57.000]  我不知道你想聽我一直以來所預備的
[00:43:57.000 --> 00:43:59.000]  因為我昨晚的新的看法
[00:43:59.000 --> 00:44:01.000]  弟兄姊妹當然很好奇
[00:44:01.000 --> 00:44:03.000]  說說昨晚的
[00:44:03.000 --> 00:44:05.000]  我說好,我告訴你我昨晚想到什麼
[00:44:05.000 --> 00:44:09.000]  我說昨晚當我預備到這一節的時候
[00:44:09.000 --> 00:44:11.000]  我告訴自己
[00:44:11.000 --> 00:44:13.000]  這節在講什麼
[00:44:13.000 --> 00:44:15.000]  這節聖經說神未嘗留下一樣的好處
[00:44:15.000 --> 00:44:17.000]  不給那些行動正直的人
[00:44:17.000 --> 00:44:19.000]  就是說如果你是跟隨神的
[00:44:19.000 --> 00:44:21.000]  神會給你所有的好處
[00:44:21.000 --> 00:44:23.000]  你連一樣都沒有留
[00:44:23.000 --> 00:44:25.000]  就是這個意思
[00:44:25.000 --> 00:44:27.000]  在那時候我告訴我
[00:44:27.000 --> 00:44:29.000]  我說我坐在那裡
[00:44:29.000 --> 00:44:31.000]  我看到這句話的時候
[00:44:31.000 --> 00:44:33.000]  我就告訴自己這句話是假的
[00:44:33.000 --> 00:44:35.000]  為什麼是假的
[00:44:35.000 --> 00:44:37.000]  我說神啊
[00:44:37.000 --> 00:44:39.000]  什麼好處都給我
[00:44:39.000 --> 00:44:43.000]  你給我少一點痛苦我已經萬幸了
[00:44:43.000 --> 00:44:45.000]  我說
[00:44:45.000 --> 00:44:47.000]  我老婆現在我太太在醫院裡面
[00:44:47.000 --> 00:44:49.000]  醫生說她不可以再生了
[00:44:49.000 --> 00:44:51.000]  痛得不得了
[00:44:51.000 --> 00:44:53.000]  然後我兩個女兒
[00:44:53.000 --> 00:44:55.000]  我的小女兒嚴重智障
[00:44:55.000 --> 00:44:57.000]  在房裡尖叫在哭
[00:44:57.000 --> 00:44:59.000]  在撞頭
[00:44:59.000 --> 00:45:01.000]  然後我大女兒
[00:45:01.000 --> 00:45:03.000]  因為她的功課
[00:45:03.000 --> 00:45:05.000]  她大女兒的功課很漂亮
[00:45:05.000 --> 00:45:07.000]  被妹妹撕破了
[00:45:07.000 --> 00:45:09.000]  大聲叫在哭
[00:45:09.000 --> 00:45:11.000]  她又哭兩個女兒都在哭
[00:45:11.000 --> 00:45:13.000]  我大女兒說我媽媽在哪裡
[00:45:13.000 --> 00:45:15.000]  為什麼不幫我
[00:45:15.000 --> 00:45:17.000]  我告訴她媽媽在哪裡
[00:45:17.000 --> 00:45:19.000]  為什麼她不幫我
[00:45:19.000 --> 00:45:21.000]  眼淚都流出來
[00:45:21.000 --> 00:45:23.000]  我說這句話是假的
[00:45:23.000 --> 00:45:25.000]  你給我少一點痛苦我已經萬幸了
[00:45:25.000 --> 00:45:27.000]  我說完之後
[00:45:27.000 --> 00:45:29.000]  她突然之間開始擲
[00:45:29.000 --> 00:45:31.000]  不知道怎麼辦
[00:45:31.000 --> 00:45:33.000]  她沒聽過說完在講台上說
[00:45:33.000 --> 00:45:35.000]  聖經是假的
[00:45:35.000 --> 00:45:37.000]  她不知道怎麼回答
[00:45:37.000 --> 00:45:39.000]  我停了一會
[00:45:39.000 --> 00:45:41.000]  我想了
[00:45:41.000 --> 00:45:43.000]  我開始有一個新的看法
[00:45:43.000 --> 00:45:45.000]  我說最關鍵就是
[00:45:45.000 --> 00:45:47.000]  好處兩個字
[00:45:47.000 --> 00:45:51.000]  看你怎樣定義什麼叫做好處
[00:45:51.000 --> 00:45:55.000]  如果由我定義什麼叫做好處
[00:45:55.000 --> 00:45:57.000]  這節聖經就是假的
[00:45:57.000 --> 00:46:01.000]  如果我交回給神去定義
[00:46:01.000 --> 00:46:03.000]  他認為對於我什麼叫做好處
[00:46:03.000 --> 00:46:05.000]  這節聖經
[00:46:05.000 --> 00:46:07.000]  我以為是真的
[00:46:07.000 --> 00:46:09.000]  那天我講完之後
[00:46:09.000 --> 00:46:11.000]  就去醫院探望我太太
[00:46:11.000 --> 00:46:13.000]  她已經奄奄一息
[00:46:13.000 --> 00:46:15.000]  我們談了
[00:46:15.000 --> 00:46:17.000]  陪了她
[00:46:17.000 --> 00:46:19.000]  她睡了一會
[00:46:19.000 --> 00:46:21.000]  到晚上我要走了
[00:46:21.000 --> 00:46:23.000]  我說太太
[00:46:23.000 --> 00:46:25.000]  我要走了
[00:46:25.000 --> 00:46:27.000]  你好好的休息
[00:46:27.000 --> 00:46:29.000]  我突然間心裏有一個感動
[00:46:29.000 --> 00:46:31.000]  我都不記得是哪一篇聖經哪一節
[00:46:31.000 --> 00:46:33.000]  有一篇聖經我想讀給你聽
[00:46:33.000 --> 00:46:35.000]  我睡了一會
[00:46:35.000 --> 00:46:37.000]  我告訴你
[00:46:37.000 --> 00:46:39.000]  我睡醒的時候
[00:46:39.000 --> 00:46:41.000]  仍和你同在
[00:46:41.000 --> 00:46:43.000]  好嗎
[00:46:43.000 --> 00:46:45.000]  她已經很奄奄一息
[00:46:45.000 --> 00:46:47.000]  但她聽得明
[00:46:47.000 --> 00:46:49.000]  她還有清醒
[00:46:49.000 --> 00:46:51.000]  她就睡了
[00:46:51.000 --> 00:46:53.000]  我也離開了
[00:46:53.000 --> 00:46:55.000]  我想不到這一句說話
[00:46:55.000 --> 00:46:59.000]  是我一生裏和我太太講的最後一句
[00:46:59.000 --> 00:47:01.000]  第二天早上五點多
[00:47:01.000 --> 00:47:03.000]  醫院打電話來說你太太離開世界了
[00:47:03.000 --> 00:47:05.000]  我睡醒的時候
[00:47:05.000 --> 00:47:07.000]  仍和你同在
[00:47:07.000 --> 00:47:09.000]  我本來想講的是
[00:47:09.000 --> 00:47:11.000]  你明天醒來的時候
[00:47:11.000 --> 00:47:13.000]  我還在這裏
[00:47:13.000 --> 00:47:15.000]  原來我太太睡醒的時候
[00:47:15.000 --> 00:47:17.000]  和神在一起
[00:47:17.000 --> 00:47:19.000]  這是永恆的路
[00:47:19.000 --> 00:47:23.000]  我們和神的關係究竟是怎樣
[00:47:23.000 --> 00:47:25.000]  這是一個永恆的路
[00:47:25.000 --> 00:47:27.000]  2023年
[00:47:27.000 --> 00:47:29.000]  是人生一個片段
[00:47:29.000 --> 00:47:31.000]  對你來說對我來說
[00:47:31.000 --> 00:47:33.000]  這已經成為一條永恆的路
[00:47:33.000 --> 00:47:35.000]  求神幫助你
[00:47:35.000 --> 00:47:37.000]  幫助我
[00:47:37.000 --> 00:47:39.000]  透過私人大衛的體會
[00:47:39.000 --> 00:47:41.000]  決定怎樣走下去
[00:47:41.000 --> 00:47:43.000]  和神的關係
[00:47:43.000 --> 00:47:45.000]  我們一起祈禱
[00:47:45.000 --> 00:47:47.000]  我們的主、我們的神
[00:47:47.000 --> 00:47:49.000]  我們多謝你
[00:47:49.000 --> 00:47:51.000]  你藉著大衛很坦誠的分享
[00:47:51.000 --> 00:47:53.000]  祂和神
[00:47:53.000 --> 00:47:55.000]  祂和你之間的掙扎
[00:47:55.000 --> 00:47:57.000]  我們學到了
[00:47:57.000 --> 00:47:59.000]  我們求你
[00:47:59.000 --> 00:48:01.000]  讓我們能夠
[00:48:01.000 --> 00:48:03.000]  不單驚訝重新發現
[00:48:03.000 --> 00:48:05.000]  你的偉大和奇妙
[00:48:05.000 --> 00:48:07.000]  更進一步
[00:48:07.000 --> 00:48:09.000]  經歷了你之後
[00:48:09.000 --> 00:48:11.000]  有那種豪氣
[00:48:11.000 --> 00:48:13.000]  在我們人生的黑暗日子裏面
[00:48:13.000 --> 00:48:15.000]  對著黑夜說
[00:48:15.000 --> 00:48:17.000]  黑暗和光明
[00:48:17.000 --> 00:48:19.000]  在我看
[00:48:19.000 --> 00:48:21.000]  都是一樣
[00:48:21.000 --> 00:48:23.000]  神下願
[00:48:23.000 --> 00:48:25.000]  2023年
[00:48:25.000 --> 00:48:27.000]  因為有你同行
[00:48:27.000 --> 00:48:29.000]  我們是得勝的一年
[00:48:29.000 --> 00:48:31.000]  行在力量當中的一年
[00:48:31.000 --> 00:48:33.000]  滿足
[00:48:33.000 --> 00:48:35.000]  喜樂、幸福的一年
[00:48:35.000 --> 00:48:37.000]  奉耶穌名祈禱
[00:48:37.000 --> 00:48:39.000]  Amen
[00:48:39.000 --> 00:48:42.000]  由 Amara.org 社群提供的字幕
[00:48:42.000 --> 00:48:45.000]  由 Amara.org 社群提供的字幕
[00:48:45.000 --> 00:48:48.000]  由 Amara.org 社群提供的字幕
[00:48:48.000 --> 00:48:51.000]  (字幕由 Amara.org 社群提供)

