
[00:00:00.000 --> 00:00:05.840]  今天我們是要開始一個新的系列
[00:44:26.320 --> 00:44:29.320]  我們的罪已經被耶穌基督背負了
[00:44:29.320 --> 00:44:31.320]  被披帶了
[00:44:31.320 --> 00:44:33.320]  所以這個不是罪的審判
[00:44:33.320 --> 00:44:35.320]  到了末世的審判基督徒
[00:44:35.320 --> 00:44:37.320]  就是我們在我們的侍奉上
[00:44:37.320 --> 00:44:41.320]  我們是不是真的有做好自己的本分
[00:44:41.320 --> 00:44:46.320]  在哥林多後書的五章十四至二十一節
[00:44:46.320 --> 00:44:49.320]  給我們看到神救贖的權柄
[00:44:49.320 --> 00:44:53.320]  然後在七章也告訴我們
[00:44:53.320 --> 00:44:56.320]  人應該怎樣對神的救贖
[00:44:56.320 --> 00:44:58.320]  應該有什麼回應
[00:44:58.320 --> 00:45:01.320]  就是我們應該有真誠的悔改
[00:45:01.320 --> 00:45:05.320]  而哥林多後書也提供了給我們看到
[00:45:05.320 --> 00:45:08.320]  耶穌基督替我們贖罪
[00:45:08.320 --> 00:45:12.320]  有最清晰有最簡單的解釋
[00:45:12.320 --> 00:45:15.320]  就是在哥林多後書的五章二十一節
[00:45:15.320 --> 00:45:16.320]  記不記得
[00:45:16.320 --> 00:45:19.320]  「那無罪的替我們成為罪
[00:45:19.320 --> 00:45:22.320]  以致我們可以成為神的義」
[00:45:22.320 --> 00:45:26.320]  這個就是一個非常清晰簡單的教導
[00:45:26.320 --> 00:45:29.320]  而在哥林多後書也說出了
[00:45:29.320 --> 00:45:31.320]  教會的使命是什麼
[00:45:31.320 --> 00:45:36.320]  教會的使命就是要人和神能夠和好
[00:45:36.320 --> 00:45:40.320]  這個在哥林多後書的五章十八至二十一節
[00:45:40.320 --> 00:45:44.320]  哥林多後書也清楚給我們看到
[00:45:44.320 --> 00:45:46.320]  有新約的解釋
[00:45:46.320 --> 00:45:49.320]  這個解釋也在希伯來書以外
[00:45:49.320 --> 00:45:51.320]  可以說得最充分
[00:45:51.320 --> 00:45:54.320]  最後一點
[00:45:54.320 --> 00:45:55.320]  不是最後一點
[00:45:55.320 --> 00:45:57.320]  尾二一點我要和大家說的
[00:45:57.320 --> 00:46:00.320]  就是在哥林多前後書裏面
[00:46:00.320 --> 00:46:03.320]  有很多比較難解的經文
[00:46:03.320 --> 00:46:05.320]  有很多爭議性
[00:46:05.320 --> 00:46:08.320]  例如在哥林多前書的第六章
[00:46:08.320 --> 00:46:09.320]  我剛才說
[00:46:09.320 --> 00:46:11.320]  當時有很多人彼此訴訟
[00:46:11.320 --> 00:46:13.320]  你告我我告你
[00:46:13.320 --> 00:46:15.320]  保羅說你們不好
[00:46:15.320 --> 00:46:19.320]  那基督徒是不是不可以告另外的基督徒
[00:46:19.320 --> 00:46:21.320]  還是不可以告非基督徒
[00:46:21.320 --> 00:46:23.320]  究竟在說什麼
[00:46:23.320 --> 00:46:27.320]  去到第六章我就會和大家解釋
[00:46:27.320 --> 00:46:31.320]  還有在哥林多前書的六章四節
[00:46:31.320 --> 00:46:33.320]  有一節的經文很難解
[00:46:33.320 --> 00:46:35.320]  因為有一個很難解的字
[00:46:35.320 --> 00:46:37.320]  去到那一節的經文
[00:46:37.320 --> 00:46:39.320]  我就會解釋給大家聽
[00:46:39.320 --> 00:46:41.320]  通常有這些難解的字
[00:46:41.320 --> 00:46:43.320]  我們怎樣來處理
[00:46:43.320 --> 00:46:46.320]  我們看看這個字在其他經文的用法
[00:46:46.320 --> 00:46:49.320]  我們就能夠迎刃而解
[00:46:49.320 --> 00:46:53.320]  還有第二個難解的問題就是第七章
[00:46:53.320 --> 00:46:59.320]  說到有很多離婚的教義和結婚的教義
[00:46:59.320 --> 00:47:02.320]  這些問題都是困擾基督徒
[00:47:02.320 --> 00:47:07.320]  去到第七章我就會和大家仔細解釋
[00:47:07.320 --> 00:47:10.320]  第三個難解的經文
[00:47:10.320 --> 00:47:13.320]  就在哥林多前書的第七章第六節
[00:47:13.320 --> 00:47:14.320]  保羅說
[00:47:14.320 --> 00:47:19.320]  我說這話源是準你們的,不是命你們的
[00:47:19.320 --> 00:47:21.320]  有人說是大件事
[00:47:21.320 --> 00:47:24.320]  聖經是聖靈默示的
[00:47:24.320 --> 00:47:27.320]  現在保羅說我講這話
[00:47:27.320 --> 00:47:30.320]  究竟是保羅說還是神說
[00:47:30.320 --> 00:47:33.320]  他還說不是命你們的
[00:47:33.320 --> 00:47:35.320]  究竟這節經文是不是聖靈默示的呢?
[00:47:35.320 --> 00:47:37.320]  是不是神所默示的呢?
[00:47:37.320 --> 00:47:39.320]  你看完十二節
[00:47:39.320 --> 00:47:42.320]  保羅說我對其餘人說
[00:47:42.320 --> 00:47:44.320]  不是主說的
[00:47:44.320 --> 00:47:47.320]  這句話不是主說的
[00:47:47.320 --> 00:47:49.320]  是不是聖靈默示的呢?
[00:47:49.320 --> 00:47:52.320]  去到第七章我就會和大家解釋
[00:47:52.320 --> 00:47:55.320]  全部聖經都是神所默示
[00:47:55.320 --> 00:47:59.320]  所以千萬不要說這是保羅自己說話
[00:47:59.320 --> 00:48:01.320]  其實是有原因的
[00:48:01.320 --> 00:48:03.320]  去到那節經文我就會解釋
[00:48:03.320 --> 00:48:06.320]  還有第四個難題
[00:48:06.320 --> 00:48:09.320]  就是哥林多前書的十二章至十四章
[00:48:09.320 --> 00:48:11.320]  說到屬靈的恩賜
[00:48:11.320 --> 00:48:15.320]  是有講到神職謊言的恩賜
[00:48:15.320 --> 00:48:17.320]  我曾經講過一篇
[00:48:17.320 --> 00:48:22.320]  神職醫治謊言的恩賜還存在嗎?
[00:48:22.320 --> 00:48:25.320]  注意這裡說的是恩賜
[00:48:25.320 --> 00:48:28.320]  有很多人經常說玄木之說沒有神職
[00:48:28.320 --> 00:48:30.320]  我從來沒有說沒有神職
[00:48:30.320 --> 00:48:31.320]  神職天天都有
[00:48:31.320 --> 00:48:35.320]  但是需不需要有恩賜呢?
[00:48:35.320 --> 00:48:42.320]  因為某些人特別神給他有神職醫治謊言的恩賜
[00:48:42.320 --> 00:48:44.320]  有很多人說仍然有
[00:48:44.320 --> 00:48:47.320]  但我相信這個已經止息了
[00:48:47.320 --> 00:48:50.320]  因為我已經講了這篇道
[00:48:50.320 --> 00:48:54.320]  神職醫治謊言的恩賜還存在嗎?
[00:48:54.320 --> 00:48:56.320]  我不會很仔細地說
[00:48:56.320 --> 00:48:59.320]  但我仍然會觸及這個題目
[00:48:59.320 --> 00:49:02.320]  還有第五個難題
[00:49:02.320 --> 00:49:05.320]  在哥倫多前書15章22節
[00:49:05.320 --> 00:49:10.320]  好像這節經文是講普世救贖主義
[00:49:10.320 --> 00:49:13.320]  什麼叫普世救贖主義呢?
[00:49:13.320 --> 00:49:16.320]  就是最終每個人都會得救
[00:49:16.320 --> 00:49:18.320]  不管你接受耶穌基督也好
[00:49:18.320 --> 00:49:19.320]  你不接受也好
[00:49:19.320 --> 00:49:20.320]  都會得救
[00:49:20.320 --> 00:49:23.320]  我們知道因為亞當的罪
[00:49:23.320 --> 00:49:25.320]  每人生出來就是一個罪人
[00:49:25.320 --> 00:49:28.320]  也是因為我們接受耶穌基督
[00:49:28.320 --> 00:49:30.320]  我們能夠與神和好
[00:49:30.320 --> 00:49:31.320]  我們會能夠得救
[00:49:31.320 --> 00:49:34.320]  但普世救贖主義就是每個人
[00:49:34.320 --> 00:49:37.320]  你接受也好不接受也好
[00:49:37.320 --> 00:49:38.320]  你都會得救
[00:49:38.320 --> 00:49:40.320]  究竟這節經文是否這樣說呢?
[00:49:40.320 --> 00:49:43.320]  其實這節經文剛剛相反
[00:49:43.320 --> 00:49:48.320]  是向普世救贖主義的人提出挑戰
[00:49:48.320 --> 00:49:52.320]  去到那節經文我們會有詳細解釋
[00:49:52.320 --> 00:49:58.320]  還有在哥倫多前書15章29節
[00:49:58.320 --> 00:50:01.320]  有節經文講什麼呢?
[00:50:01.320 --> 00:50:04.320]  為死人受洗
[00:50:04.320 --> 00:50:08.320]  嘩!你說可以為死人受洗?
[00:50:08.320 --> 00:50:11.320]  所以現在在不同的教會
[00:50:11.320 --> 00:50:15.320]  搞出了有40種這種受洗的方法
[00:50:15.320 --> 00:50:18.320]  很多人誤解了這節經文
[00:50:18.320 --> 00:50:20.320]  某某人死了他還沒受洗
[00:50:20.320 --> 00:50:23.320]  你找個活人來替他受洗吧
[00:50:23.320 --> 00:50:25.320]  那就證明他已經受洗
[00:50:25.320 --> 00:50:27.320]  有沒有這樣的事啊?
[00:50:27.320 --> 00:50:31.320]  我們每個人都要為自己的信仰來負責
[00:50:31.320 --> 00:50:33.320]  我們的信心來負責
[00:50:33.320 --> 00:50:36.320]  我們不能夠替人受洗
[00:50:36.320 --> 00:50:38.320]  我們不能夠替人決志
[00:50:38.320 --> 00:50:43.320]  去到那節經文我就會和大家解釋
[00:50:43.320 --> 00:50:47.320]  還有在哥倫多後書現在說
[00:50:47.320 --> 00:50:53.320]  1至9章哥倫多後書和10至13章
[00:50:53.320 --> 00:50:56.320]  似乎是風馬牛不相及
[00:50:56.320 --> 00:50:59.320]  其實是息息相關
[00:50:59.320 --> 00:51:03.320]  所以去到那段時間我會和大家解釋
[00:51:03.320 --> 00:51:07.320]  還有在哥倫多後書保羅講了很多敵人
[00:51:07.320 --> 00:51:09.320]  他們攻擊保羅
[00:51:09.320 --> 00:51:10.320]  這些又是什麼人呢?
[00:51:10.320 --> 00:51:13.320]  學者都有不同的意見
[00:51:13.320 --> 00:51:15.320]  我們也會講這件事
[00:51:15.320 --> 00:51:17.320]  另外第九點
[00:51:17.320 --> 00:51:21.320]  在哥倫多後書的2章5至8節
[00:51:21.320 --> 00:51:23.320]  講到有些人犯罪
[00:51:23.320 --> 00:51:28.320]  是不是在說哥倫多前書第五章犯亂倫的人呢?
[00:51:28.320 --> 00:51:32.320]  去到哥倫多後書我們又會解釋這件事
[00:51:32.320 --> 00:51:37.320]  第十點就是哥倫多後書的8章18和22節
[00:51:37.320 --> 00:51:43.320]  都有提到提多和另外一個弟兄去到哥倫多教會
[00:51:43.320 --> 00:51:45.320]  這個弟兄又是誰呢?
[00:51:45.320 --> 00:51:49.320]  最後一點在哥倫多後書的12章
[00:51:49.320 --> 00:51:53.320]  保羅講到自己身上有一根刺
[00:51:53.320 --> 00:51:55.320]  很出名的經文
[00:51:55.320 --> 00:51:58.320]  究竟保羅這裡又指什麼呢?
[00:51:58.320 --> 00:52:02.320]  保羅說他被撒旦的差役攻擊
[00:52:02.320 --> 00:52:04.320]  這些又是什麼呢?
[00:52:04.320 --> 00:52:08.320]  我們去到經文就會和大家解釋
[00:52:08.320 --> 00:52:13.320]  最後一點就是哥倫多前後書的大綱
[00:52:13.320 --> 00:52:16.320]  因為我剛才已經有很詳細的解釋
[00:52:16.320 --> 00:52:23.320]  我不會一點一點地幫大家解釋哥倫多前後書的大綱
[00:52:23.320 --> 00:52:25.320]  我會把它留在PowerPoint
[00:52:25.320 --> 00:52:29.320]  大家如果有時間可以拿來看看
[00:52:29.320 --> 00:52:34.320]  今天結束的時候想和大家重溫一點
[00:52:34.320 --> 00:52:39.320]  就是我說哥倫多書是一本非常實用的書
[00:52:39.320 --> 00:52:44.320]  比起羅馬書是一本充滿了教義的書
[00:52:44.320 --> 00:52:45.320]  聖經真的很精彩
[00:52:45.320 --> 00:52:47.320]  有些書是講教義
[00:52:47.320 --> 00:52:49.320]  有些書是講實用
[00:52:49.320 --> 00:52:53.320]  哥倫多書就是一本很實用的書
[00:52:53.320 --> 00:52:57.320]  願意我們都能夠一齊去研讀神的話語
[00:52:57.320 --> 00:53:01.320]  但是不要讓這些知識成為我們腦裏的知識
[00:53:01.320 --> 00:53:04.320]  我們要懂得怎樣走出來
[00:53:04.320 --> 00:53:06.320]  以我們的行為
[00:53:06.320 --> 00:53:08.320]  以我們的生命來見證神
[00:53:08.320 --> 00:53:10.320]  來榮耀神
[00:53:10.320 --> 00:53:12.320]  讓我們低頭禱告
[00:53:12.320 --> 00:53:14.320]  主人我們感謝你
[00:53:14.320 --> 00:53:17.320]  讓我們有哥倫多書
[00:53:17.320 --> 00:53:20.320]  是一本非常非常實用的書
[00:53:20.320 --> 00:53:22.320]  實踐性的書
[00:53:22.320 --> 00:53:24.320]  我們實在感謝你
[00:53:24.320 --> 00:53:26.320]  和羅馬書是很不同
[00:53:26.320 --> 00:53:28.320]  羅馬書是一些教義上的書
[00:53:28.320 --> 00:53:30.320]  但是無論是教義
[00:53:30.320 --> 00:53:32.320]  無論是實用的
[00:53:32.320 --> 00:53:35.320]  願意我們都有這個心來學習
[00:53:35.320 --> 00:53:41.320]  願意我們不單止讓這些知識成為我們腦裏的知識
[00:53:41.320 --> 00:53:45.320]  而是真真正正將它們活出來
[00:53:45.320 --> 00:53:49.320]  將你的話語不單止藏在心裏
[00:53:49.320 --> 00:53:51.320]  也在我們的生平
[00:53:51.320 --> 00:53:53.320]  在我們的生命來活出
[00:53:53.320 --> 00:53:55.320]  來彰顯你的榮耀
[00:53:55.320 --> 00:54:00.320]  願意我們都能夠透過這本書的學習
[00:54:00.320 --> 00:54:03.320]  能夠成為一個更成熟的基督徒
[00:54:03.320 --> 00:54:08.320]  而不是像哥倫多教會那些弟兄姊妹
[00:54:08.320 --> 00:54:10.320]  屬肉體屬血氣
[00:54:10.320 --> 00:54:12.320]  甚至保羅說
[00:54:12.320 --> 00:54:14.320]  我不能夠當你們是基督徒
[00:54:14.320 --> 00:54:17.320]  我只能夠當你們是非基督徒
[00:54:17.320 --> 00:54:19.320]  願意我們都是不會這樣
[00:54:19.320 --> 00:54:22.320]  而是我們真真正正是有心追求
[00:54:22.320 --> 00:54:26.320]  真真正正越來越像耶穌基督
[00:54:26.320 --> 00:54:29.320]  將那榮耀重贊都歸給你
[00:54:29.320 --> 00:54:30.320]  我們今天禱告
[00:54:30.320 --> 00:54:31.320]  奉主耶穌基督的名義求
[00:54:31.320 --> 00:54:32.320]  阿門
[00:54:40.320 --> 00:54:42.320]  阿門
[00:54:42.320 --> 00:54:44.320]  阿門
[00:54:44.320 --> 00:54:46.320]  阿門
[00:54:46.320 --> 00:54:48.320]  阿門
[00:54:48.320 --> 00:54:50.320]  阿門
[00:54:50.320 --> 00:54:52.320]  阿門
