
[00:00:00.000 --> 00:00:03.600]  下星期就是我們的福音主日
[00:32:15.920 --> 00:32:17.920]  你說 呂傳道
[00:32:17.920 --> 00:32:19.920]  什麼叫愛情
[00:32:19.920 --> 00:32:21.920]  你拿來給我研究一下
[00:32:21.920 --> 00:32:23.920]  我怎樣拿愛情給你研究一下
[00:32:23.920 --> 00:32:25.920]  我怎樣拿愛情給你研究一下
[00:32:25.920 --> 00:32:27.920]  但你知道
[00:32:27.920 --> 00:32:29.920]  一定有愛情
[00:32:29.920 --> 00:32:31.920]  一定有愛情
[00:32:31.920 --> 00:32:33.920]  大家懂不懂唱這首歌
[00:32:33.920 --> 00:32:35.920]  懂吧
[00:32:35.920 --> 00:32:37.920]  那我想邀請這邊的弟兄姐妹
[00:32:37.920 --> 00:32:39.920]  唱上帝那一句
[00:32:39.920 --> 00:32:41.920]  即是說
[00:32:41.920 --> 00:32:43.920]  第二句
[00:32:43.920 --> 00:32:45.920]  我們這邊的弟兄姐妹
[00:32:45.920 --> 00:32:47.920]  唱第一句
[00:32:47.920 --> 00:32:49.920]  我們一起去用這首歌
[00:32:49.920 --> 00:32:51.920]  做一個總結
[00:32:51.920 --> 00:32:53.920]  希望你的心這一刻是對準著上帝
[00:32:53.920 --> 00:32:55.920]  當你唱的時候
[00:32:55.920 --> 00:32:57.920]  你回想到雪花 回想到很多的創造
[00:32:57.920 --> 00:32:59.920]  你會不會想起
[00:32:59.920 --> 00:33:01.920]  上帝這位創造主
[00:33:01.920 --> 00:33:03.920]  當你有時會懷疑的時候
[00:33:03.920 --> 00:33:05.920]  很多謠言的時候
[00:33:05.920 --> 00:33:07.920]  你會不會想起
[00:33:07.920 --> 00:33:09.920]  上帝一早的心
[00:33:09.920 --> 00:33:11.920]  就在你那裡
[00:33:11.920 --> 00:33:13.920]  我們一起結束
[00:33:13.920 --> 00:33:15.920]  有個禱告
[00:33:15.920 --> 00:33:17.920]  親愛的上帝
[00:33:17.920 --> 00:33:19.920]  你是那位
[00:33:19.920 --> 00:33:21.920]  應該勝過
[00:33:21.920 --> 00:33:23.920]  所有別人
[00:33:23.920 --> 00:33:25.920]  那位上帝
[00:33:25.920 --> 00:33:27.920]  求祢讓我們有智慧
[00:33:27.920 --> 00:33:29.920]  當謠言來到的時候
[00:33:29.920 --> 00:33:31.920]  當有一些事
[00:33:31.920 --> 00:33:33.920]  是會影響我們和你的關係的時候
[00:33:33.920 --> 00:33:35.920]  求祢讓我們知道
[00:33:35.920 --> 00:33:37.920]  我們的心
[00:33:37.920 --> 00:33:39.920]  上帝你對我們
[00:33:39.920 --> 00:33:41.920]  已經一早
[00:33:41.920 --> 00:33:43.920]  是共肝
[00:33:43.920 --> 00:33:45.920]  是共恩
[00:33:45.920 --> 00:33:47.920]  當我們見到這個世界
[00:33:47.920 --> 00:33:49.920]  創造很美麗
[00:33:49.920 --> 00:33:51.920]  其實我們在溫哥華
[00:33:51.920 --> 00:33:53.920]  或者身處不同地方的人
[00:33:53.920 --> 00:33:55.920]  當我們見到這個世界
[00:33:55.920 --> 00:33:57.920]  這個大自然
[00:33:57.920 --> 00:33:59.920]  讓我們對你的愛
[00:33:59.920 --> 00:34:01.920]  是更加深
[00:34:01.920 --> 00:34:03.920]  當有一天
[00:34:03.920 --> 00:34:05.920]  當你回來的時候
[00:34:05.920 --> 00:34:07.920]  我們就知道
[00:34:07.920 --> 00:34:09.920]  一切的事
[00:34:09.920 --> 00:34:11.920]  我們所堅持的
[00:34:11.920 --> 00:34:13.920]  是所證實
[00:34:13.920 --> 00:34:15.920]  原來到最後
[00:34:15.920 --> 00:34:17.920]  我們這個真心
[00:34:17.920 --> 00:34:19.920]  是不會被抹滅
[00:34:19.920 --> 00:34:21.920]  我們這樣的禱告
[00:34:21.920 --> 00:34:23.920]  是奉主的命求
[00:34:23.920 --> 00:34:25.920]  阿門

