
[00:00:00.000 --> 00:00:07.360]  約書亞記的這個系列已經接近尾聲
[00:38:57.840 --> 00:38:59.840]  這就是神的管教
[00:38:59.840 --> 00:39:01.840]  勒上的鞭
[00:39:01.840 --> 00:39:03.840]  以色列人
[00:39:03.840 --> 00:39:05.840]  神帶領他們從埃及
[00:39:05.840 --> 00:39:07.840]  出來救了他們
[00:39:07.840 --> 00:39:09.840]  不需要做奴服
[00:39:09.840 --> 00:39:11.840]  但是由於他們的反叛
[00:39:11.840 --> 00:39:13.840]  結果他們被巴比倫征服
[00:39:13.840 --> 00:39:15.840]  再一次成為奴隸
[00:39:15.840 --> 00:39:17.840]  這就是他們勒上的鞭
[00:39:17.840 --> 00:39:19.840]  還有眼中的刺
[00:39:19.840 --> 00:39:21.840]  我們眼中的一粒沙
[00:39:21.840 --> 00:39:23.840]  都很不舒服
[00:39:23.840 --> 00:39:25.840]  不要說是一條刺
[00:39:25.840 --> 00:39:27.840]  最後會使他們
[00:39:27.840 --> 00:39:29.840]  在這個美地上滅亡
[00:39:29.840 --> 00:39:31.840]  有沒有看到
[00:39:31.840 --> 00:39:33.840]  越來越嚴重
[00:39:33.840 --> 00:39:35.840]  第一點只是不把他們的敵人趕出去
[00:39:35.840 --> 00:39:37.840]  第二點就是
[00:39:37.840 --> 00:39:39.840]  變成了他們的生命當中
[00:39:39.840 --> 00:39:41.840]  有很多的問題
[00:39:41.840 --> 00:39:43.840]  很多的羅網
[00:39:43.840 --> 00:39:45.840]  最後甚至他們在這個地上滅亡
[00:39:45.840 --> 00:39:47.840]  那你說
[00:39:47.840 --> 00:39:49.840]  基督徒會不會受到神的審判
[00:39:49.840 --> 00:39:51.840]  基督徒會不會受到神的審判
[00:39:51.840 --> 00:39:53.840]  我們基督徒
[00:39:53.840 --> 00:39:55.840]  和神納藥
[00:39:55.840 --> 00:39:57.840]  是用什麼來納的
[00:39:57.840 --> 00:39:59.840]  是用耶穌基督的補血
[00:39:59.840 --> 00:40:01.840]  所以我們是不會受到神的罪的審判
[00:40:01.840 --> 00:40:03.840]  不會失去救贖
[00:40:03.840 --> 00:40:05.840]  不會失去救贖
[00:40:05.840 --> 00:40:07.840]  當我們做得不好的事情
[00:40:07.840 --> 00:40:09.840]  但是我們會得到神的管教
[00:40:09.840 --> 00:40:11.840]  在網上有個人問我的問題
[00:40:11.840 --> 00:40:13.840]  牧師你時時都說
[00:40:13.840 --> 00:40:15.840]  牧師你時時都說
[00:40:15.840 --> 00:40:17.840]  我們基督徒不會被神在罪裏有審判
[00:40:17.840 --> 00:40:19.840]  我們基督徒不會被神在罪裏有審判
[00:40:19.840 --> 00:40:21.840]  我們基督徒不會被神在罪裏有審判
[00:40:21.840 --> 00:40:23.840]  但不是的
[00:40:23.840 --> 00:40:25.840]  聖經清楚告訴我們
[00:40:25.840 --> 00:40:27.840]  神是會審判基督徒的
[00:40:27.840 --> 00:40:29.840]  所說的是彼得前書的四章
[00:40:29.840 --> 00:40:31.840]  17至19節
[00:40:31.840 --> 00:40:33.840]  因為那時候到了
[00:40:33.840 --> 00:40:35.840]  審判要從神的家起手
[00:40:35.840 --> 00:40:37.840]  若是先從我們起手
[00:40:37.840 --> 00:40:39.840]  那不信從神福音的人
[00:40:39.840 --> 00:40:41.840]  將有何等的結局呢
[00:40:41.840 --> 00:40:43.840]  將有何等的結局呢
[00:40:43.840 --> 00:40:45.840]  這節的經文
[00:40:45.840 --> 00:40:47.840]  真的用到審判這個字
[00:40:47.840 --> 00:40:49.840]  但是這裡所說的
[00:40:49.840 --> 00:40:51.840]  不是罪的審判
[00:40:51.840 --> 00:40:53.840]  這裡所說的是一些懲罰
[00:40:53.840 --> 00:40:55.840]  一些管教
[00:40:55.840 --> 00:40:57.840]  我們怎麼知道呢
[00:40:57.840 --> 00:40:59.840]  因為在羅馬書的八章一節
[00:40:59.840 --> 00:41:03.840]  如今那些在基督耶穌
[00:41:03.840 --> 00:41:05.840]  內的就不定罪了
[00:41:05.840 --> 00:41:07.840]  有沒有看到
[00:41:07.840 --> 00:41:09.840]  基督徒是不會被神定罪的
[00:41:09.840 --> 00:41:11.840]  不會失去求贖
[00:41:11.840 --> 00:41:15.840]  所以這些不是罪的審判
[00:41:15.840 --> 00:41:17.840]  這些只不過是一些懲罰
[00:41:17.840 --> 00:41:19.840]  一些管教
[00:41:19.840 --> 00:41:21.840]  就好像希伯來書的十二章六節
[00:41:21.840 --> 00:41:23.840]  說神所愛的兒女
[00:41:23.840 --> 00:41:25.840]  他是一定會管教
[00:41:25.840 --> 00:41:29.840]  哥林多前書的十一章
[00:41:29.840 --> 00:41:31.840]  31至32節
[00:41:31.840 --> 00:41:35.840]  是可以比較清楚地解釋給我們聽
[00:41:35.840 --> 00:41:37.840]  經文說
[00:41:37.840 --> 00:41:39.840]  我們若是先分辨自己
[00:41:39.840 --> 00:41:41.840]  不至於受審
[00:41:41.840 --> 00:41:43.840]  我們受審的時候
[00:41:43.840 --> 00:41:45.840]  乃是被主懲治
[00:41:45.840 --> 00:41:47.840]  免得我們和世人一同定罪
[00:41:47.840 --> 00:41:51.840]  我們看到世人會被神定罪
[00:41:51.840 --> 00:41:55.840]  我們基督徒是不會被定罪
[00:41:55.840 --> 00:41:57.840]  當我們自己分辨自己的時候
[00:41:57.840 --> 00:41:59.840]  經文是會說受審
[00:41:59.840 --> 00:42:01.840]  但是這個審判是什麼呢
[00:42:01.840 --> 00:42:03.840]  有解釋給我們聽
[00:42:03.840 --> 00:42:05.840]  哥林多前書的十一章
[00:42:05.840 --> 00:42:07.840]  31至32節
[00:42:07.840 --> 00:42:11.840]  受審其實是神的懲罰
[00:42:11.840 --> 00:42:13.840]  是他的管教
[00:42:13.840 --> 00:42:17.840]  但是我們也要很小心
[00:42:17.840 --> 00:42:19.840]  很多時候我們看低了神的管教
[00:42:19.840 --> 00:42:21.840]  其實有很多時候
[00:42:21.840 --> 00:42:23.840]  神在基督徒身上的管教
[00:42:23.840 --> 00:42:25.840]  可以是很嚴厲的
[00:42:25.840 --> 00:42:29.840]  當神見到我們犯罪
[00:42:29.840 --> 00:42:31.840]  讓我們有管教
[00:42:31.840 --> 00:42:33.840]  如果我們繼續不聽
[00:42:33.840 --> 00:42:35.840]  繼續犯罪的時候
[00:42:35.840 --> 00:42:39.840]  就會有很多問題出現在我們身上
[00:42:39.840 --> 00:42:43.840]  例如是哥林多前書的十一章30節
[00:42:43.840 --> 00:42:45.840]  因此在你們中間
[00:42:45.840 --> 00:42:51.840]  有好些軟弱與患病的死也不少
[00:42:51.840 --> 00:42:53.840]  在我們身上會有很多軟弱
[00:42:53.840 --> 00:42:57.840]  患病甚至可能死亡
[00:42:57.840 --> 00:43:01.840]  這裡所說的絕對是基督徒
[00:43:01.840 --> 00:43:05.840]  因為十一章29節所說的是守聖餐
[00:43:05.840 --> 00:43:09.840]  如果有人藐視聖餐
[00:43:09.840 --> 00:43:13.840]  在聖餐台前沒有監察自己的罪
[00:43:13.840 --> 00:43:15.840]  就領受這個杯和餅
[00:43:15.840 --> 00:43:17.840]  經文說如果是這樣
[00:43:17.840 --> 00:43:23.840]  這些杯和餅就會成為你自己吃喝自己的罪
[00:43:23.840 --> 00:43:25.840]  是很嚴重的
[00:43:25.840 --> 00:43:27.840]  所以有人會有軟弱
[00:43:27.840 --> 00:43:29.840]  會有疾病
[00:43:29.840 --> 00:43:31.840]  甚至死亡
[00:43:31.840 --> 00:43:37.840]  這也是約翰一書五章十六節所說的
[00:43:37.840 --> 00:43:39.840]  有致死的罪
[00:43:39.840 --> 00:43:43.840]  很多人說約翰一書五章十六節所說的致死的罪
[00:43:43.840 --> 00:43:45.840]  不是給基督徒的
[00:43:45.840 --> 00:43:49.840]  但我們要知道約翰一書是給基督徒的一本書
[00:43:49.840 --> 00:43:51.840]  是給基督徒的試金石
[00:43:51.840 --> 00:43:55.840]  所以這裡絕對是說基督徒
[00:43:55.840 --> 00:43:57.840]  當一個基督徒繼續犯罪
[00:43:57.840 --> 00:43:59.840]  沒有一個好的見證
[00:43:59.840 --> 00:44:01.840]  有壞的見證
[00:44:01.840 --> 00:44:03.840]  只可以將他們提早拿走
[00:44:03.840 --> 00:44:05.840]  從這個世上
[00:44:05.840 --> 00:44:07.840]  這個就是聖經的教導
[00:44:07.840 --> 00:44:11.840]  這個和早期教會在使徒行傳的第五章
[00:44:11.840 --> 00:44:15.840]  阿拿尼亞撒菲拉是很相似
[00:44:15.840 --> 00:44:17.840]  記不記得阿拿尼亞撒菲拉
[00:44:17.840 --> 00:44:21.840]  他們變賣了自己所有的家財
[00:44:21.840 --> 00:44:23.840]  拿起了一部分
[00:44:23.840 --> 00:44:25.840]  將其餘的捐給教會
[00:44:25.840 --> 00:44:29.840]  你變賣了你的家財捐給教會好不好
[00:44:29.840 --> 00:44:31.840]  當然是好
[00:44:31.840 --> 00:44:33.840]  你拿起一部分有沒有問題
[00:44:33.840 --> 00:44:35.840]  絕對沒有問題
[00:44:35.840 --> 00:44:37.840]  問題在哪裡
[00:44:37.840 --> 00:44:39.840]  問題就是他們拿起了一部分
[00:44:39.840 --> 00:44:43.840]  但他們說已經全部捐給教會
[00:44:43.840 --> 00:44:45.840]  這個是謊言
[00:44:45.840 --> 00:44:47.840]  所以神是責罰他們
[00:44:47.840 --> 00:44:51.840]  有很多人說阿拿尼亞撒菲拉他們不是基督徒
[00:44:51.840 --> 00:44:53.840]  但你看看聖經怎麼說
[00:44:53.840 --> 00:44:55.840]  在使徒行傳的五章三節
[00:44:55.840 --> 00:44:57.840]  他們棄控聖靈
[00:44:57.840 --> 00:44:59.840]  在五章九節
[00:44:59.840 --> 00:45:01.840]  他們同心試探主的靈
[00:45:01.840 --> 00:45:03.840]  在他們的身上
[00:45:03.840 --> 00:45:05.840]  是有主的靈在他們的身上
[00:45:05.840 --> 00:45:09.840]  有什麼人是有神的靈在他們的身上
[00:45:09.840 --> 00:45:11.840]  基督徒
[00:45:11.840 --> 00:45:15.840]  所以阿拿尼亞撒菲拉的確是基督徒
[00:45:15.840 --> 00:45:20.840]  所以我們看到當他們犯罪
[00:45:20.840 --> 00:45:22.840]  他們不悔改
[00:45:22.840 --> 00:45:24.840]  神是將他們拿走了
[00:45:24.840 --> 00:45:26.840]  我也說過
[00:45:26.840 --> 00:45:28.840]  每當在聖經裏面有一個新的開始
[00:45:28.840 --> 00:45:30.840]  神是非常之嚴厲
[00:45:30.840 --> 00:45:32.840]  這就是一個好的例子
[00:45:32.840 --> 00:45:34.840]  教會剛剛開始
[00:45:34.840 --> 00:45:36.840]  他們犯罪不肯悔改
[00:45:36.840 --> 00:45:38.840]  所以神將他們拿走了
[00:45:38.840 --> 00:45:42.840]  有一樣東西我需要說的就是
[00:45:42.840 --> 00:45:44.840]  不是每個基督徒生病
[00:45:44.840 --> 00:45:48.840]  每個基督徒死亡都是和他們的罪有關
[00:45:48.840 --> 00:45:51.840]  千萬不要看到別人基督徒病死
[00:45:51.840 --> 00:45:53.840]  你會說他們活該
[00:45:53.840 --> 00:45:55.840]  一定是做了不見光的事
[00:45:55.840 --> 00:45:57.840]  不是的
[00:45:57.840 --> 00:45:59.840]  不是每個人都是這樣
[00:45:59.840 --> 00:46:01.840]  只有我們自己知道
[00:46:01.840 --> 00:46:05.840]  當我們做了不為神所喜悅的事
[00:46:05.840 --> 00:46:07.840]  我們不悔改
[00:46:07.840 --> 00:46:11.840]  我們很可能會受到神的責罰
[00:46:11.840 --> 00:46:14.840]  我們今天結束的時候
[00:46:14.840 --> 00:46:16.840]  我們一起來看看
[00:46:16.840 --> 00:46:19.840]  我們怎樣能夠得到神的祝福
[00:46:19.840 --> 00:46:21.840]  如果你記得我剛才說的話
[00:46:21.840 --> 00:46:25.840]  其實是應該說怎樣能夠認識神
[00:46:25.840 --> 00:46:27.840]  當我們認識神的時候
[00:46:27.840 --> 00:46:29.840]  神的祝福
[00:46:29.840 --> 00:46:32.840]  我們的勝利其實就是副產品
[00:46:32.840 --> 00:46:36.840]  第一點就是我們要記得神在我們身上的作為
[00:46:36.840 --> 00:46:39.840]  我們才能夠第二點服從神
[00:46:39.840 --> 00:46:44.840]  然後我們才能夠在這個俗世將自己分別為聖
[00:46:44.840 --> 00:46:47.840]  在這個世上但是不屬於這個世界
[00:46:47.840 --> 00:46:52.840]  第四點就是我們這樣才能夠向神專一
[00:46:52.840 --> 00:46:57.840]  然後我們才能夠遵守神給我們一切的約
[00:46:57.840 --> 00:47:01.840]  可惜以色列人他們沒有做到
[00:47:01.840 --> 00:47:05.840]  所以在約書亞記的23章16節
[00:47:05.840 --> 00:47:07.840]  就是我們今天的經文最後的一節
[00:47:07.840 --> 00:47:08.840]  怎樣說呢
[00:47:08.840 --> 00:47:14.840]  你們若違背耶和華你們神吩咐你們所守的約
[00:47:14.840 --> 00:47:17.840]  去侍奉別神叩拜他
[00:47:17.840 --> 00:47:20.840]  耶和華的怒氣必向你們發作
[00:47:20.840 --> 00:47:25.840]  使你們在他所賜的美地上束束滅亡
[00:47:25.840 --> 00:47:28.840]  真是很令人傷心
[00:47:28.840 --> 00:47:31.840]  但是神的話語就是這樣
[00:47:31.840 --> 00:47:34.840]  他講一就一講二就二
[00:47:34.840 --> 00:47:37.840]  然後去到《史詩記》
[00:47:37.840 --> 00:47:41.840]  在《史詩記》的第二章第十至十一節
[00:47:41.840 --> 00:47:45.840]  那世代的人也都歸了自己的列祖
[00:47:45.840 --> 00:47:48.840]  後來有別的世代興起
[00:47:48.840 --> 00:47:53.840]  不知道耶和華也不知道耶和華為以色列人所行的事
[00:47:53.840 --> 00:47:57.840]  以色列人行耶和華眼中看為惡的事
[00:47:57.840 --> 00:47:59.840]  去侍奉朱巴力
[00:47:59.840 --> 00:48:02.840]  離開了領他們出埃及地的耶和華
[00:48:02.840 --> 00:48:06.840]  他們列祖的神去叩拜別神
[00:48:06.840 --> 00:48:08.840]  就是四位列國的神
[00:48:08.840 --> 00:48:11.840]  惹耶和華怒氣
[00:48:11.840 --> 00:48:16.840]  並離棄耶和華去侍奉巴力和阿斯塔祿
[00:48:16.840 --> 00:48:19.840]  耶和華的怒氣向以色列人發作
[00:48:19.840 --> 00:48:24.840]  就把他們交在搶奪他們的人手中
[00:48:24.840 --> 00:48:28.840]  又將他們賦予四州的仇敵手中
[00:48:28.840 --> 00:48:32.840]  甚至他們在仇敵面前再不能站立得住
[00:48:32.840 --> 00:48:35.840]  他們無論往何處去
[00:48:35.840 --> 00:48:38.840]  耶和華都以災禍攻擊他們
[00:48:38.840 --> 00:48:41.840]  正如耶和華所說的話
[00:48:41.840 --> 00:48:43.840]  又如耶和華所起的誓
[00:48:43.840 --> 00:48:46.840]  他們便極其困苦
[00:48:46.840 --> 00:48:48.840]  有沒有看到?
[00:48:48.840 --> 00:48:52.840]  這正是《士師記》裏所發生的事
[00:48:52.840 --> 00:48:56.840]  我們粵語堂下一年就會講《士師記》
[00:48:56.840 --> 00:48:59.840]  但最後這還不是最慘
[00:48:59.840 --> 00:49:02.840]  去到最後《歷代之下》第六章
[00:49:02.840 --> 00:49:06.840]  歷代之下是猶太人聖經裏面最後的一本書
[00:49:06.840 --> 00:49:10.840]  第36章就是最後一章的經文
[00:49:10.840 --> 00:49:13.840]  是講到以色列人如何亡國
[00:49:13.840 --> 00:49:16.840]  聖殿被毀 被擄去巴比倫
[00:49:16.840 --> 00:49:21.840]  在舊約最後就是講到以色列人這樣的遭遇
[00:49:21.840 --> 00:49:26.840]  這也是很值得給我們美國借鏡
[00:49:26.840 --> 00:49:30.840]  我剛才說我們美國是以基督教來立國
[00:49:30.840 --> 00:49:32.840]  我們已經遠離神
[00:49:32.840 --> 00:49:36.840]  但我們看到最近發生的一件事很有趣
[00:49:36.840 --> 00:49:39.840]  美國最高法院裁定
[00:49:39.840 --> 00:49:43.840]  推翻了已經有50年合法的墮胎
[00:49:43.840 --> 00:49:48.840]  我們看到神似乎還未完全放棄美國
[00:49:48.840 --> 00:49:51.840]  願意美國能夠有一個復興
[00:49:51.840 --> 00:49:55.840]  願意美國能夠繼續讓神來帶領
[00:49:55.840 --> 00:50:00.840]  走在神的旨意裏面 能夠蒙神的月立
[00:50:00.840 --> 00:50:02.840]  讓我們一起低頭禱告
[00:50:02.840 --> 00:50:07.840]  主啊 我們感謝祢
[00:50:07.840 --> 00:50:11.840]  感謝祢給我們有約書雅記的23章
[00:50:11.840 --> 00:50:15.840]  教導我們如何能夠認識祢
[00:50:15.840 --> 00:50:19.840]  教導我們要記得祢在我們身上一切的作為
[00:50:19.840 --> 00:50:22.840]  以致我們能夠服從祢
[00:50:22.840 --> 00:50:27.840]  以致我們能夠在這個世上分別為聖
[00:50:27.840 --> 00:50:29.840]  向祢轉日
[00:50:29.840 --> 00:50:33.840]  以致我們能夠遵守祢給我們的約
[00:50:33.840 --> 00:50:37.840]  願意我們不是單單自己來認識祢
[00:50:37.840 --> 00:50:41.840]  我們也能夠幫助我們身邊的人來認識祢
[00:50:41.840 --> 00:50:43.840]  就好像我們的子女
[00:50:43.840 --> 00:50:47.840]  好像我們的鄰居 我們的朋友
[00:50:47.840 --> 00:50:50.840]  願意我們能夠帶領他們認識祢
[00:50:50.840 --> 00:50:52.840]  來接受祢
[00:50:52.840 --> 00:50:54.840]  將一切的榮耀 重讚歸給祢
[00:50:54.840 --> 00:50:56.840]  我們這樣禱告
[00:50:56.840 --> 00:50:58.840]  奉主耶穌基督的名義而行
[00:50:58.840 --> 00:51:00.840]  阿們
[00:51:00.840 --> 00:51:12.840]  (音樂停止)

