
[00:00:00.000 --> 00:00:04.000]  我們開始吧
[00:38:41.000 --> 00:38:43.000]  他的信仰的時候
[00:38:43.000 --> 00:38:46.000]  他提出一件很值得我們注意的事情
[00:38:46.000 --> 00:38:53.000]  所有一切上帝所創造的所謂自然之物
[00:38:53.000 --> 00:38:56.000]  一切都是好的
[00:38:56.000 --> 00:38:58.000]  夫妻之愛
[00:38:58.000 --> 00:39:00.000]  性
[00:39:00.000 --> 00:39:02.000]  朋友之情
[00:39:02.000 --> 00:39:08.000]  甚至是一個國家
[00:39:08.000 --> 00:39:10.000]  一個政權
[00:39:10.000 --> 00:39:12.000]  這些是好的
[00:39:12.000 --> 00:39:14.000]  講到政權
[00:39:14.000 --> 00:39:17.000]  這裡有一個很大的爭議
[00:39:17.000 --> 00:39:20.000]  奧古斯丁的學者正在討論
[00:39:20.000 --> 00:39:24.000]  到底一個國家的政權
[00:39:24.000 --> 00:39:30.000]  到底是保護性的
[00:39:30.000 --> 00:39:32.000]  還是保救性的
[00:39:32.000 --> 00:39:35.000]  還是他本身允含著上帝的旨意
[00:39:35.000 --> 00:39:40.000]  上帝真的設立了這樣的政府
[00:39:40.000 --> 00:39:42.000]  這樣的制度
[00:39:42.000 --> 00:39:45.000]  就算亞當和夏娃沒有犯罪
[00:39:45.000 --> 00:39:47.000]  政府也會出現
[00:39:47.000 --> 00:39:48.000]  人越來越多的時候
[00:39:48.000 --> 00:39:50.000]  政制也會出現
[00:39:50.000 --> 00:39:53.000]  現在有些人說奧古斯丁根本是想這樣
[00:39:53.000 --> 00:39:55.000]  這裡有些爭議
[00:39:55.000 --> 00:39:58.000]  不過不要說政制
[00:39:58.000 --> 00:40:03.000]  任何一切屬於自然的東西
[00:40:03.000 --> 00:40:07.000]  奧古斯丁都說這些是好的
[00:40:07.000 --> 00:40:14.000]  但是正因為人的意志決定了遠離上帝
[00:40:14.000 --> 00:40:21.000]  這個決定遠離上帝的群人或者個人
[00:40:21.000 --> 00:40:30.000]  就帶著他有的所謂的自然上帝所給他的東西
[00:40:30.000 --> 00:40:32.000]  他所擁有的東西
[00:40:32.000 --> 00:40:36.000]  帶著他們走進黑洞裡面
[00:40:36.000 --> 00:40:40.000]  因此他自己本身不僅不行
[00:40:40.000 --> 00:40:42.000]  他所擁有的東西
[00:40:42.000 --> 00:40:47.000]  那些自然的東西都不行
[00:40:47.000 --> 00:40:49.000]  性本來是挺好的
[00:40:49.000 --> 00:40:54.000]  夫婦可以好好地去享受
[00:40:54.000 --> 00:40:59.000]  但是sex degenerate變成lust
[00:40:59.000 --> 00:41:05.000]  變成淫亂
[00:41:05.000 --> 00:41:08.000]  或者lust怎麼譯呢?
[00:41:08.000 --> 00:41:12.000]  慾望啊!情慾啊!
[00:41:12.000 --> 00:41:19.000]  這些就是自然的東西一直墮落
[00:41:19.000 --> 00:41:22.000]  到了這樣的情況下
[00:41:22.000 --> 00:41:29.000]  人類整個歷史就趨向混亂和崩潰
[00:41:29.000 --> 00:41:34.000]  這就是地上之城的結局
[00:41:34.000 --> 00:41:41.000]  地上之城一直趨向崩潰
[00:41:41.000 --> 00:41:44.000]  但是上帝都沒有放棄
[00:41:44.000 --> 00:41:50.000]  上帝就在地上之城裡放了一群人
[00:41:50.000 --> 00:41:56.000]  和他們混在一起
[00:41:56.000 --> 00:42:00.000]  這群人是上帝所救贖的
[00:42:00.000 --> 00:42:09.000]  他們向著上帝為他們設計的城進發
[00:42:09.000 --> 00:42:13.000]  甚至有人這樣讀奧古斯丁
[00:42:13.000 --> 00:42:16.000]  這裡有不同的學者有不同的意見
[00:42:16.000 --> 00:42:21.000]  就是在地上教會存在
[00:42:21.000 --> 00:42:26.000]  地上已經就是上帝之城
[00:42:26.000 --> 00:42:32.000]  教會就是上帝之城
[00:42:32.000 --> 00:42:37.000]  有些學者說奧古斯丁從來沒有把教會
[00:42:37.000 --> 00:42:42.000]  等同於上帝之城天上之城
[00:42:42.000 --> 00:42:43.000]  不是
[00:42:43.000 --> 00:42:52.000]  而是一群人向著上帝之城進發
[00:42:52.000 --> 00:42:57.000]  這個還要盼望
[00:42:57.000 --> 00:43:04.000]  我們未必有足夠的能力去作出分別
[00:43:04.000 --> 00:43:06.000]  起碼我自己不是奧古斯丁的學者
[00:43:06.000 --> 00:43:08.000]  我不敢這樣說
[00:43:08.000 --> 00:43:10.000]  所以你看到兩群人
[00:43:10.000 --> 00:43:12.000]  一群人這個時間
[00:43:12.000 --> 00:43:14.000]  一群人是向上的
[00:43:14.000 --> 00:43:17.000]  他們的歷史就是這樣
[00:43:17.000 --> 00:43:20.000]  這群人是向下的
[00:43:20.000 --> 00:43:22.000]  不斷的敗壞
[00:43:22.000 --> 00:43:29.000]  當然因為這兩群人是住在一起的
[00:43:29.000 --> 00:43:32.000]  所以在一個國家裡
[00:43:32.000 --> 00:43:40.000]  這群人經常把歷史敗壞到更高的境界
[00:43:40.000 --> 00:43:44.000]  所以奧古斯丁說不要罵我們基督徒
[00:43:44.000 --> 00:43:49.000]  我們基督徒是把羅馬地上之城的生命質素
[00:43:49.000 --> 00:43:51.000]  不斷的提高
[00:43:51.000 --> 00:43:53.000]  因為這樣的緣故
[00:43:53.000 --> 00:43:57.000]  不至於快速的墮落和滅亡
[00:43:57.000 --> 00:44:00.000]  是因為我們這群基督徒的生活
[00:44:00.000 --> 00:44:05.000]  那種尾線的緣故
[00:44:05.000 --> 00:44:08.000]  他在第一和第十卷裡面
[00:44:08.000 --> 00:44:10.000]  寫了很多例子
[00:44:10.000 --> 00:44:12.000]  他甚至寫了
[00:44:12.000 --> 00:44:18.000]  我們這些基督徒因為我們的尾線的緣故
[00:44:18.000 --> 00:44:20.000]  令那些哥德人
[00:44:20.000 --> 00:44:22.000]  本來最凶狠的哥德人
[00:44:22.000 --> 00:44:24.000]  進來就殺的哥德人
[00:44:24.000 --> 00:44:28.000]  進來他們竟然溫純良善
[00:44:28.000 --> 00:44:36.000]  殺是殺貴族有權勢的人
[00:44:36.000 --> 00:44:41.000]  他們竟然自己帶著人
[00:44:41.000 --> 00:44:44.000]  放進教會
[00:44:44.000 --> 00:44:47.000]  讓教會成為他的避難所
[00:44:47.000 --> 00:44:50.000]  事實上當時在羅馬城以外
[00:44:50.000 --> 00:44:53.000]  有四間大教堂
[00:44:53.000 --> 00:45:00.000]  堆滿了人進去避難
[00:45:00.000 --> 00:45:04.000]  他連那些哥德人都這樣做
[00:45:04.000 --> 00:45:06.000]  他們沒有理由這樣做
[00:45:06.000 --> 00:45:09.000]  就是因為景仰那群基督徒
[00:45:09.000 --> 00:45:11.000]  受他們來感染
[00:45:11.000 --> 00:45:13.000]  所以發了這種慈悲
[00:45:13.000 --> 00:45:16.000]  所以自己這樣來做
[00:45:16.000 --> 00:45:18.000]  奧古斯丁真是厲害
[00:45:18.000 --> 00:45:27.000]  我今晚很簡單的勾畫了奧古斯丁的歷史觀
[00:45:27.000 --> 00:45:30.000]  和他背後的神學
[00:45:30.000 --> 00:45:32.000]  時間很不夠
[00:45:32.000 --> 00:45:33.000]  很對不起
[00:45:33.000 --> 00:45:35.000]  我們已經到達七八了
[00:45:35.000 --> 00:45:37.000]  我已經過了中了
[00:45:38.000 --> 00:45:40.000]  我已經到達七八了
[00:45:40.000 --> 00:45:42.000]  我已經過了中了
[00:45:42.000 --> 00:45:44.000]  我已經到達七八了
[00:45:44.000 --> 00:45:46.000]  我已經過了中了
[00:45:46.000 --> 00:45:48.000]  我已經到達七八了
[00:45:48.000 --> 00:45:50.000]  我已經過了中了
[00:45:50.000 --> 00:45:52.000]  我已經到達七八了
[00:45:52.000 --> 00:45:54.000]  我已經到達七八了
[00:45:54.000 --> 00:45:56.000]  我已經到達七八了
[00:45:56.000 --> 00:45:58.000]  我已經到達七八了
[00:45:58.000 --> 00:46:00.000]  我已經到達七八了

