
[00:00:00.000 --> 00:00:08.440]  我們查考《雅歌書》進入了第七和第八章
[00:47:10.680 --> 00:47:14.120]  然後你將這個原則投射出去
[00:47:14.120 --> 00:47:15.960]  講到神人之間的關係
[00:47:15.960 --> 00:47:17.000]  主要是幫助我們
[00:47:17.000 --> 00:47:19.240]  幫助我們做一個祈禱
[00:47:19.240 --> 00:47:22.920]  天父讓我們在過往這幾個星期裡面
[00:47:22.920 --> 00:47:24.680]  查考《雅各書》
[00:47:24.680 --> 00:47:30.600]  讓我們在中間學習一個查經的要義
[00:47:30.600 --> 00:47:33.560]  就是如何從一個智異裡面開始
[00:47:33.560 --> 00:47:36.440]  引申出一個按正義分解
[00:47:36.440 --> 00:47:38.680]  拿出它裡面的原則
[00:47:38.680 --> 00:47:42.360]  然後應用在我們現實的具體的生活裡面
[00:47:42.360 --> 00:47:43.800]  用這些幫助
[00:47:43.800 --> 00:47:46.840]  讓我們從它經文裡面提到
[00:47:46.840 --> 00:47:51.960]  所羅門和舒拉密女子之間的愛情故事
[00:47:51.960 --> 00:47:54.200]  他們所發生的情節
[00:47:54.200 --> 00:47:56.680]  來投射出去
[00:47:56.680 --> 00:47:59.880]  應用在我們和他們的關係上
[00:47:59.880 --> 00:48:03.400]  應用在我們和同工的關係上
[00:48:03.400 --> 00:48:05.080]  求主幫助
[00:48:05.080 --> 00:48:07.400]  豐富我們的送靈的生命
[00:48:07.400 --> 00:48:10.200]  豐富我們家庭夫妻的關係
[00:48:10.200 --> 00:48:11.320]  與主你引導
[00:48:11.320 --> 00:48:13.320]  奉耶穌基督的名頭
[00:48:13.320 --> 00:48:15.320]  阿們
[00:48:15.320 --> 00:48:17.320]  阿門
[00:48:17.320 --> 00:48:19.320]  阿門
[00:48:19.320 --> 00:48:21.320]  阿門
[00:48:21.320 --> 00:48:23.320]  阿門
[00:48:23.320 --> 00:48:25.320]  阿門
[00:48:25.320 --> 00:48:27.320]  阿門
[00:48:27.320 --> 00:48:30.320]  (字幕由 Amara.org 社群提供)

