
[00:00:00.000 --> 00:00:07.220]  各位大兄姐妹 平安 新年蒙恩
[00:36:07.160 --> 00:36:08.160]  很多時候
[00:36:08.160 --> 00:36:10.160]  我們真的要行動
[00:36:10.160 --> 00:36:11.160]  亞國書也說
[00:36:11.160 --> 00:36:13.160]  我們不單單聽道
[00:36:13.160 --> 00:36:15.160]  我們要行道
[00:36:15.160 --> 00:36:18.160]  就讓當我們有感動的時候
[00:36:18.160 --> 00:36:20.160]  當上帝一路透過聖經
[00:36:20.160 --> 00:36:21.160]  透過講道
[00:36:21.160 --> 00:36:22.160]  透過詩歌
[00:36:22.160 --> 00:36:23.160]  透過不同人的見證
[00:36:23.160 --> 00:36:25.160]  當激勵到你的時候
[00:36:25.160 --> 00:36:27.160]  我希望你前行
[00:36:27.160 --> 00:36:28.160]  因為神的家
[00:36:28.160 --> 00:36:31.160]  真的要共同來建造
[00:36:31.160 --> 00:36:32.160]  在今年
[00:36:32.160 --> 00:36:34.160]  我們也會邀請不同的弟兄姐妹
[00:36:34.160 --> 00:36:36.160]  來讀經
[00:36:36.160 --> 00:36:40.160]  我很想當執事真的邀請你的時候
[00:36:40.160 --> 00:36:41.160]  你願意
[00:36:41.160 --> 00:36:42.160]  答應
[00:36:42.160 --> 00:36:44.160]  因為既然
[00:36:44.160 --> 00:36:47.160]  執事和我一起透過祈禱
[00:36:47.160 --> 00:36:49.160]  去邀請你的時候
[00:36:49.160 --> 00:36:52.160]  希望你能夠勇敢去踏上
[00:36:52.160 --> 00:36:54.160]  因為這個
[00:36:54.160 --> 00:36:56.160]  我相信沒有做方舟那麼難
[00:36:56.160 --> 00:37:00.160]  你只不過好好去預備一段經文
[00:37:00.160 --> 00:37:03.160]  還有如果我們有一段時間
[00:37:03.160 --> 00:37:05.160]  可能要做網上崇拜的時候
[00:37:05.160 --> 00:37:07.160]  可能只需要你的錄音
[00:37:07.160 --> 00:37:10.160]  反正你也是每天看聖經
[00:37:10.160 --> 00:37:13.160]  不如我們一起圍著這條家
[00:37:13.160 --> 00:37:15.160]  真的這條家
[00:37:15.160 --> 00:37:16.160]  如果你是爸爸媽媽
[00:37:16.160 --> 00:37:17.160]  你有子女
[00:37:17.160 --> 00:37:21.160]  你也想你的子女去參與其中
[00:37:21.160 --> 00:37:26.160]  而很想我們真的全民皆兵
[00:37:26.160 --> 00:37:27.160]  聖經也說
[00:37:27.160 --> 00:37:29.160]  其實我們全民
[00:37:29.160 --> 00:37:32.160]  我們所有人都是皆濟私
[00:37:32.160 --> 00:37:34.160]  就讓一首詩歌
[00:37:34.160 --> 00:37:40.160]  來做我今天講道的一個總結
[00:37:40.160 --> 00:37:42.160]  這首詩歌當播完之後
[00:37:42.160 --> 00:37:45.160]  我會和大家做一個默想
[00:37:45.160 --> 00:37:48.160]  然後有一個結束祈禱的時間
[00:37:48.160 --> 00:37:49.160]  各位弟兄姐妹
[00:37:49.160 --> 00:37:54.160]  讓我們首先有一段安靜默想的時間
[00:37:54.160 --> 00:38:01.160]  我不知道剛才當你一直在重新思考
[00:38:01.160 --> 00:38:04.160]  羅亞的事蹟的時候
[00:38:04.160 --> 00:38:10.160]  有哪一幅圖畫是令你最感動、最紮心
[00:38:10.160 --> 00:38:15.160]  或者哪一段經文讓你最有提醒的
[00:38:15.160 --> 00:38:19.160]  這一刻很想你自己有一段時間
[00:38:19.160 --> 00:38:25.160]  親自和天父來說話
[00:38:25.160 --> 00:38:26.160]  一會兒之後
[00:38:26.160 --> 00:38:31.160]  我會和大家做一個結束的祈禱
[00:38:31.160 --> 00:38:33.160]  親愛的天父
[00:38:33.160 --> 00:38:36.160]  我們真的很感謝你
[00:38:36.160 --> 00:38:40.160]  我們感謝你一直很關心
[00:38:40.160 --> 00:38:45.160]  你所創造的這個世界
[00:38:45.160 --> 00:38:53.160]  我們知道這個世界已經壞到極點
[00:38:53.160 --> 00:39:01.160]  所以你要做洪水來的行動
[00:39:01.160 --> 00:39:03.160]  我們知道在聖經裏面說
[00:39:03.160 --> 00:39:06.160]  你是會有憂傷
[00:39:06.160 --> 00:39:08.160]  但同樣我們很感恩
[00:39:08.160 --> 00:39:13.160]  因為原來地上是公義的人
[00:39:13.160 --> 00:39:18.160]  在地上原來真是聽你的話的人
[00:39:18.160 --> 00:39:21.160]  在地上原來跟你同行的人
[00:39:21.160 --> 00:39:24.160]  你是會紀念的
[00:39:24.160 --> 00:39:28.160]  原來當我們願意去回應你的時候
[00:39:28.160 --> 00:39:30.160]  當我們願意獻祭的時候
[00:39:30.160 --> 00:39:34.160]  原來那些香氣你是聞到的
[00:39:34.160 --> 00:39:35.160]  我們很感謝你
[00:39:35.160 --> 00:39:37.160]  我們所相信的上帝
[00:39:37.160 --> 00:39:38.160]  我們的天父
[00:39:38.160 --> 00:39:40.160]  不是那些偶像
[00:39:40.160 --> 00:39:45.160]  其他的宗教所雕雕出來的一塊木頭
[00:39:45.160 --> 00:39:48.160]  你是和人互動
[00:39:48.160 --> 00:39:51.160]  你是和人納若過神
[00:39:51.160 --> 00:39:53.160]  如果是納若的話
[00:39:53.160 --> 00:39:56.160]  我們雙方都有些事情是要做的
[00:39:56.160 --> 00:39:58.160]  而上帝你用了彩虹
[00:39:58.160 --> 00:40:01.160]  來做了這麼清晰的
[00:40:01.160 --> 00:40:03.160]  這麼美麗的一個記號
[00:40:03.160 --> 00:40:09.160]  而我們今天仍然會看到的
[00:40:09.160 --> 00:40:10.160]  七天天父求你
[00:40:10.160 --> 00:40:15.160]  讓我們記住你和人納若的這個記號
[00:40:15.160 --> 00:40:18.160]  讓我們當這個記號出現的時候
[00:40:18.160 --> 00:40:21.160]  我們想起你
[00:40:21.160 --> 00:40:24.160]  讓我們當我們面對著不同的困境
[00:40:24.160 --> 00:40:25.160]  我們以為你不在
[00:40:25.160 --> 00:40:27.160]  我們以為在飄
[00:40:27.160 --> 00:40:29.160]  我們以為這個困境沒有盡頭的時候
[00:40:29.160 --> 00:40:35.160]  但原來一切都是掌管在神的手裡
[00:40:35.160 --> 00:40:37.160]  求神讓我們確信
[00:40:37.160 --> 00:40:39.160]  當我們有困境的時候
[00:40:39.160 --> 00:40:40.160]  我們學習
[00:40:40.160 --> 00:40:43.160]  學習羅亞的等待
[00:40:43.160 --> 00:40:45.160]  但當你吩咐我們的時候
[00:40:45.160 --> 00:40:47.160]  我們就會於是
[00:40:47.160 --> 00:40:49.160]  我們就起行
[00:40:49.160 --> 00:40:53.160]  我們不是說我們要再三去推搪
[00:40:53.160 --> 00:40:57.160]  我們不是說我們見到面前的事情又大又難
[00:40:57.160 --> 00:40:59.160]  我們就坐在那裡
[00:40:59.160 --> 00:41:01.160]  我們要前行
[00:41:01.160 --> 00:41:05.160]  求你給力量
[00:41:05.160 --> 00:41:08.160]  穆因堂的每一個弟兄姊妹
[00:41:08.160 --> 00:41:10.160]  求你給力量
[00:41:10.160 --> 00:41:15.160]  每一個聽到你神話語的弟兄姊妹
[00:41:15.160 --> 00:41:16.160]  求你給力量
[00:41:16.160 --> 00:41:18.160]  每一個現在在困境
[00:41:18.160 --> 00:41:20.160]  無論他們是在飄蕩
[00:41:20.160 --> 00:41:25.160]  或者在曠野流離的時候
[00:41:25.160 --> 00:41:28.160]  讓我們想起上帝你
[00:41:28.160 --> 00:41:30.160]  讓我們想起這位有情的上帝
[00:41:30.160 --> 00:41:32.160]  讓我們有更大的膽量
[00:41:32.160 --> 00:41:34.160]  讓我們有更大的力量
[00:41:34.160 --> 00:41:37.160]  去和神同行
[00:41:37.160 --> 00:41:40.160]  去建立你給我們的教會
[00:41:40.160 --> 00:41:42.160]  我們這樣禱告
[00:41:42.160 --> 00:41:45.160]  是奉主耶穌基督得勝的明智而祈求
[00:41:45.160 --> 00:41:47.160]  阿們
[00:41:47.160 --> 00:41:49.160]  阿們
[00:41:49.160 --> 00:41:51.160]  阿們
[00:41:51.160 --> 00:41:53.160]  阿們
[00:41:53.160 --> 00:41:55.160]  阿們
[00:41:55.160 --> 00:41:57.160]  阿們
[00:41:57.160 --> 00:41:59.160]  阿們
[00:41:59.160 --> 00:42:02.160]  (字幕由 Amara.org 社群提供)

