
[00:00:00.000 --> 00:00:05.000]  各位朋友 各位弟兄姊妹 大家早安
[00:32:35.000 --> 00:32:37.000]  向上望
[00:32:37.000 --> 00:32:39.000]  是不是
[00:32:39.000 --> 00:32:41.000]  下一句又是極好的金句
[00:32:41.000 --> 00:32:43.000]  弟兄讀
[00:32:43.000 --> 00:32:45.000]  無話裏
[00:32:45.000 --> 00:32:47.000]  只要凡事借著普告
[00:32:47.000 --> 00:32:49.000]  祈求和感謝
[00:32:49.000 --> 00:32:51.000]  將你們所要的報數
[00:32:51.000 --> 00:32:55.000]  神所賜出人意外的平安
[00:32:55.000 --> 00:32:57.000]  必在基督裏
[00:32:57.000 --> 00:32:59.000]  保守你們的心懷意念
[00:32:59.000 --> 00:33:01.000]  我們大家當然會留意到
[00:33:01.000 --> 00:33:03.000]  在基督裏
[00:33:03.000 --> 00:33:05.000]  這些字很重要
[00:33:05.000 --> 00:33:07.000]  就不是說
[00:33:07.000 --> 00:33:09.000]  如果說出人意外都很重要
[00:33:09.000 --> 00:33:11.000]  否則我們很多人就容易
[00:33:11.000 --> 00:33:13.000]  將我們的神
[00:33:13.000 --> 00:33:15.000]  黃大先化
[00:33:15.000 --> 00:33:17.000]  求則得之
[00:33:17.000 --> 00:33:19.000]  神就變成我們的執行秘書
[00:33:19.000 --> 00:33:21.000]  變成我們的幹事
[00:33:21.000 --> 00:33:23.000]  日常在基督裏
[00:33:23.000 --> 00:33:25.000]  神有他的主意
[00:33:25.000 --> 00:33:27.000]  我們是要祈求
[00:33:27.000 --> 00:33:29.000]  需要應該說
[00:33:29.000 --> 00:33:31.000]  但怎樣做
[00:33:31.000 --> 00:33:33.000]  哪樣是對我們最好
[00:33:33.000 --> 00:33:35.000]  神有他的主意
[00:33:35.000 --> 00:33:37.000]  下一節
[00:33:37.000 --> 00:33:39.000]  大家先發讀過
[00:33:39.000 --> 00:33:43.000]  幫助從造天地的耶和華而來
[00:33:43.000 --> 00:33:45.000]  沒有了,好像是
[00:33:45.000 --> 00:33:47.000]  其實還有一句都很好
[00:33:47.000 --> 00:33:49.000]  我讀一讀
[00:33:49.000 --> 00:33:51.000]  沒有給到製業PowerPoint的弟兄姊妹
[00:33:51.000 --> 00:33:53.000]  那個哥羅西書
[00:33:53.000 --> 00:33:55.000]  三章一至二節
[00:33:55.000 --> 00:33:57.000]  可以做一個總結
[00:33:57.000 --> 00:33:59.000]  哥羅西書三章一至二節
[00:33:59.000 --> 00:34:01.000]  如果大家有聖經
[00:34:01.000 --> 00:34:03.000]  可以翻來看看
[00:34:03.000 --> 00:34:05.000]  哥羅西書新約一部分
[00:34:05.000 --> 00:34:07.000]  三章一至二節
[00:34:07.000 --> 00:34:09.000]  找到沒有
[00:34:09.000 --> 00:34:11.000]  但是PowerPoint太輕盈
[00:34:11.000 --> 00:34:13.000]  大家不需要帶
[00:34:13.000 --> 00:34:15.000]  或者將來科技更進步
[00:34:15.000 --> 00:34:17.000]  在眼鏡十年已經有電腦聖經
[00:34:17.000 --> 00:34:19.000]  一摸一摸眼鏡
[00:34:19.000 --> 00:34:21.000]  這裡有些金句
[00:34:21.000 --> 00:34:23.000]  在上半截這樣出現
[00:34:23.000 --> 00:34:25.000]  真的不錯
[00:34:25.000 --> 00:34:27.000]  有嗎?
[00:34:27.000 --> 00:34:29.000]  我們一起讀一讀
[00:34:29.000 --> 00:34:31.000]  你們若真與基督一同復活
[00:34:31.000 --> 00:34:33.000]  就當求在上面的字
[00:34:33.000 --> 00:34:35.000]  那裡有基督坐在上面
[00:34:35.000 --> 00:34:37.000]  那裡有基督坐在上帝的右邊
[00:34:37.000 --> 00:34:39.000]  你們要思念上面的字
[00:34:39.000 --> 00:34:41.000]  不要思念地上的字
[00:34:41.000 --> 00:34:43.000]  不要思念地上的字
[00:34:43.000 --> 00:34:45.000]  最後就向上看
[00:34:45.000 --> 00:34:47.000]  最後就向上看
[00:34:47.000 --> 00:34:49.000]  希望我們用這些說話來共同建立
[00:34:49.000 --> 00:34:51.000]  希望我們用這些說話來共同建立

