
[00:00:00.000 --> 00:00:16.000]  從受苦節到復活節 通常我們對中間星期六是完全不會提的
[00:40:45.000 --> 00:40:47.000]  不是開玩笑的
[00:40:47.000 --> 00:40:48.000]  你有一點點這些常識
[00:40:48.000 --> 00:40:51.000]  你就知道你不會成為殺手
[00:40:51.000 --> 00:40:53.000]  你說我買水果去探望老人家
[00:40:53.000 --> 00:40:55.000]  你就帶菌去
[00:40:55.000 --> 00:40:56.000]  你又不打感冒針
[00:40:56.000 --> 00:40:57.000]  關我什麼事
[00:40:57.000 --> 00:40:58.000]  我從來都不會病的
[00:40:58.000 --> 00:40:59.000]  沒有人說你病
[00:40:59.000 --> 00:41:00.000]  你帶菌者
[00:41:00.000 --> 00:41:05.000]  所以十字架上的人是不會這麼快死的
[00:41:05.000 --> 00:41:10.000]  因為還沒有去到心臟病發的階段
[00:41:10.000 --> 00:41:12.000]  所以約翰福音說
[00:41:12.000 --> 00:41:13.000]  因為是預備日
[00:41:13.000 --> 00:41:14.000]  日後是大節
[00:41:14.000 --> 00:41:17.000]  結果兩個強盜要怎樣弄死他
[00:41:17.000 --> 00:41:20.000]  打斷他的腳骨
[00:41:20.000 --> 00:41:22.000]  但是來到耶穌那裡
[00:41:22.000 --> 00:41:23.000]  發覺他已經死了
[00:41:23.000 --> 00:41:24.000]  不相信
[00:41:24.000 --> 00:41:25.000]  那怎麼做
[00:41:25.000 --> 00:41:27.000]  插上去
[00:41:27.000 --> 00:41:30.000]  白旁有血和水流出來
[00:41:30.000 --> 00:41:32.000]  真的死了
[00:41:32.000 --> 00:41:36.000]  馬可福音沒有記載刑場上所發生的這一幕
[00:41:36.000 --> 00:41:39.000]  只記載耶路撒冷
[00:41:39.000 --> 00:41:43.000]  他們軍事要塞裡所發生的對話
[00:41:43.000 --> 00:41:47.000]  亞利馬太人約瑟來求耶穌的屍體
[00:41:47.000 --> 00:41:52.000]  比拉多詫異耶穌已經死了
[00:41:52.000 --> 00:41:53.000]  那怎麼辦
[00:41:53.000 --> 00:41:54.000]  比拉多自己去看看
[00:41:54.000 --> 00:41:56.000]  剛才我們說他怕死
[00:41:56.000 --> 00:41:58.000]  走出去不容易被人驅逐
[00:41:58.000 --> 00:42:00.000]  所以他做的很正式
[00:42:00.000 --> 00:42:03.000]  他叫白夫長來
[00:42:03.000 --> 00:42:07.000]  問耶穌死了多久
[00:42:07.000 --> 00:42:11.000]  從白夫長得知實情
[00:42:11.000 --> 00:42:13.000]  這幾個字很清楚
[00:42:13.000 --> 00:42:14.000]  是這樣的
[00:42:14.000 --> 00:42:18.000]  所以楊錫昌牧師在我們神學院講早回的時候
[00:42:18.000 --> 00:42:22.000]  他說死亡證不是由醫生簽的
[00:42:22.000 --> 00:42:25.000]  是由比拉多認證的
[00:42:25.000 --> 00:42:28.000]  白夫長將實情稟報
[00:42:28.000 --> 00:42:33.000]  比拉多就證實耶穌幾點鐘死了
[00:42:33.000 --> 00:42:37.000]  就將屍體交給亞利馬太人約瑟
[00:42:37.000 --> 00:42:39.000]  為什麼要證明他死了
[00:42:39.000 --> 00:42:44.000]  你將一個未死的死囚
[00:42:44.000 --> 00:42:51.000]  是羅馬帝國判定叛國的釘十字架的犯人
[00:42:51.000 --> 00:42:54.000]  你交給一個三不識七的人
[00:42:54.000 --> 00:42:56.000]  你犯什麼罪
[00:42:56.000 --> 00:42:58.000]  你就是叛國
[00:42:58.000 --> 00:43:00.000]  比拉多不能做這件事
[00:43:00.000 --> 00:43:03.000]  他能夠將死屍交出去
[00:43:03.000 --> 00:43:10.000]  他絕對不能將一個垂死的死囚交出去
[00:43:10.000 --> 00:43:13.000]  這是馬可福音的記載
[00:43:13.000 --> 00:43:15.000]  馬太呢
[00:43:15.000 --> 00:43:18.000]  這一段是我們平時不讀的經文
[00:43:18.000 --> 00:43:20.000]  所以我想跟你讀一讀
[00:43:20.000 --> 00:43:22.000]  因為你平時靈修都不理
[00:43:22.000 --> 00:43:24.000]  又不是復活節又不是壽苦節
[00:43:24.000 --> 00:43:26.000]  浪費時間來做什麼
[00:43:26.000 --> 00:43:28.000]  很有意思
[00:43:28.000 --> 00:43:31.000]  馬太福音27章
[00:43:31.000 --> 00:43:36.000]  又是從殿裡的萬紙裂開兩半
[00:43:36.000 --> 00:43:41.000]  然後白夫長認這真是神的兒子
[00:43:41.000 --> 00:43:43.000]  又再講一些婦女
[00:43:43.000 --> 00:43:46.000]  這是27章來到56節
[00:43:46.000 --> 00:43:53.000]  57節有一個阿利馬太的財主名叫約瑟
[00:43:53.000 --> 00:43:55.000]  他是耶穌的門徒
[00:43:55.000 --> 00:43:57.000]  他來見比拉多
[00:43:57.000 --> 00:43:59.000]  比拉多就吩咐給他
[00:43:59.000 --> 00:44:02.000]  馬太就沒有提比拉多詫異
[00:44:02.000 --> 00:44:04.000]  就問白夫長
[00:44:04.000 --> 00:44:06.000]  這個情節對馬太不重要
[00:44:06.000 --> 00:44:08.000]  馬太就怎麼說呢
[00:44:08.000 --> 00:44:10.000]  馬太就說約瑟拿了身體
[00:44:10.000 --> 00:44:12.000]  用乾細麻布裹好
[00:44:12.000 --> 00:44:14.000]  放在自己的新墳墓裡
[00:44:14.000 --> 00:44:16.000]  石頭滾到墓門口
[00:44:16.000 --> 00:44:22.000]  馬尼亞和馬尼亞就對著墳墓坐在那裡
[00:44:22.000 --> 00:44:24.000]  看了整件事
[00:44:24.000 --> 00:44:26.000]  但馬太還沒說完
[00:44:26.000 --> 00:44:29.000]  你不讀聖經就不記得
[00:44:29.000 --> 00:44:33.000]  馬太還有一大段說什麼
[00:44:33.000 --> 00:44:35.000]  次日
[00:44:35.000 --> 00:44:39.000]  祭司長法利塞人明明是安息日
[00:44:39.000 --> 00:44:41.000]  他上班還開會
[00:44:41.000 --> 00:44:43.000]  然後去見比拉多
[00:44:43.000 --> 00:44:45.000]  這班人來說什麼
[00:44:45.000 --> 00:44:48.000]  大人我們記得那個誘惑人的
[00:44:48.000 --> 00:44:51.000]  曾經說過三日之後要復活
[00:44:51.000 --> 00:44:55.000]  請派人將墳墓把守妥當
[00:44:55.000 --> 00:44:57.000]  恐怕門徒來偷了
[00:44:57.000 --> 00:44:59.000]  然後就說他從死裡復活
[00:44:59.000 --> 00:45:05.000]  這樣後來的迷惑就比先前更厲害了
[00:45:05.000 --> 00:45:07.000]  明白嗎
[00:45:07.000 --> 00:45:12.000]  祭司長和法利塞人要求解放軍出來
[00:45:12.000 --> 00:45:14.000]  比拉多肯不肯
[00:45:14.000 --> 00:45:16.000]  不肯
[00:45:16.000 --> 00:45:18.000]  你都不讀聖經
[00:45:18.000 --> 00:45:23.000]  你肯就是聽祭司長和法利塞人的指示
[00:45:23.000 --> 00:45:26.000]  那你就變成泛民的走狗
[00:45:26.000 --> 00:45:28.000]  怎麼行
[00:45:28.000 --> 00:45:30.000]  國有國格
[00:45:30.000 --> 00:45:32.000]  不可以的
[00:45:32.000 --> 00:45:34.000]  給你教主惡慘
[00:45:34.000 --> 00:45:40.000]  比拉多就說你們有看守的兵
[00:45:40.000 --> 00:45:42.000]  去吧
[00:45:42.000 --> 00:45:46.000]  盡你們所能的把守妥當
[00:45:46.000 --> 00:45:48.000]  誰守住墳墓
[00:45:48.000 --> 00:45:51.000]  不是羅馬兵
[00:45:51.000 --> 00:45:53.000]  下次主要學做話劇
[00:45:53.000 --> 00:45:55.000]  不要弄一個羅馬的軍隊出來
[00:45:55.000 --> 00:45:59.000]  羅馬兵不會聽祭司長命令的
[00:45:59.000 --> 00:46:02.000]  誰under誰你都搞不清
[00:46:02.000 --> 00:46:04.000]  西環高過中環
[00:46:04.000 --> 00:46:08.000]  所以比拉多說很好外交辭令
[00:46:08.000 --> 00:46:10.000]  武警就可以
[00:46:10.000 --> 00:46:12.000]  公安都可以
[00:46:12.000 --> 00:46:14.000]  軍隊很尷尬
[00:46:14.000 --> 00:46:16.000]  六四你們知道
[00:46:16.000 --> 00:46:18.000]  國際要看著
[00:46:18.000 --> 00:46:20.000]  你們搞定
[00:46:20.000 --> 00:46:22.000]  所以看守墳墓的並非羅馬兵
[00:46:22.000 --> 00:46:24.000]  是誰的兵
[00:46:24.000 --> 00:46:28.000]  是祭司長聖殿的兵
[00:46:28.000 --> 00:46:30.000]  是誰厲害
[00:46:30.000 --> 00:46:34.000]  你當然說是羅馬兵
[00:46:34.000 --> 00:46:37.000]  因為你被荷里活的電影宣傳過
[00:46:37.000 --> 00:46:41.000]  羅馬兵去守一個這樣的墳墓
[00:46:41.000 --> 00:46:43.000]  你是羅馬兵你會做什麼
[00:46:43.000 --> 00:46:47.000]  行婆
[00:46:47.000 --> 00:46:49.000]  對不對
[00:46:49.000 --> 00:46:51.000]  你是兵
[00:46:51.000 --> 00:46:53.000]  你很兇
[00:46:53.000 --> 00:46:55.000]  叫他來守紅磡商業中心A座
[00:46:55.000 --> 00:46:59.000]  電梯大堂
[00:46:59.000 --> 00:47:01.000]  因為今晚有陪寧會
[00:47:01.000 --> 00:47:05.000]  睡吧
[00:47:05.000 --> 00:47:09.000]  羅馬兵
[00:47:09.000 --> 00:47:11.000]  你怎敢動他
[00:47:11.000 --> 00:47:13.000]  那是保安
[00:47:13.000 --> 00:47:15.000]  那是看奸
[00:47:15.000 --> 00:47:17.000]  這個是兵
[00:47:17.000 --> 00:47:21.000]  這個是佔領猶太的羅馬軍團
[00:47:21.000 --> 00:47:23.000]  第幾我都不知道
[00:47:23.000 --> 00:47:25.000]  所以你叫他來守
[00:47:25.000 --> 00:47:31.000]  現在這班是祭司長的馬仔
[00:47:31.000 --> 00:47:33.000]  你敢不聽話
[00:47:33.000 --> 00:47:35.000]  你敢不企席
[00:47:35.000 --> 00:47:37.000]  你敢睡覺
[00:47:37.000 --> 00:47:39.000]  其實這班還好
[00:47:39.000 --> 00:47:41.000]  因為他們才盡忠
[00:47:41.000 --> 00:47:43.000]  當然你希望他不盡忠
[00:47:43.000 --> 00:47:45.000]  你希望給幾個婦女來偷鬼
[00:47:45.000 --> 00:47:47.000]  不要搞到這麼大件事
[00:47:47.000 --> 00:47:49.000]  事實上整件事的安排
[00:47:49.000 --> 00:47:51.000]  看到馬太的記載
[00:47:51.000 --> 00:47:53.000]  馬可就說比拉多一句
[00:47:53.000 --> 00:47:55.000]  猜疑
[00:47:55.000 --> 00:47:57.000]  問清楚白夫長
[00:47:57.000 --> 00:47:59.000]  耶穌死了
[00:47:59.000 --> 00:48:01.000]  法利賽人和祭司長不信
[00:48:01.000 --> 00:48:03.000]  沒這麼快死
[00:48:03.000 --> 00:48:05.000]  所以整晚睡不著開會
[00:48:05.000 --> 00:48:07.000]  管他乾息日
[00:48:07.000 --> 00:48:09.000]  我們都開執事會
[00:48:09.000 --> 00:48:11.000]  談完之後
[00:48:11.000 --> 00:48:13.000]  第二天早上去見比拉多
[00:48:13.000 --> 00:48:15.000]  不行 要守住
[00:48:15.000 --> 00:48:17.000]  比拉多說你們自己搞定
[00:48:17.000 --> 00:48:19.000]  真的自己找兵去守
[00:48:19.000 --> 00:48:21.000]  馬太是這樣記載
[00:48:21.000 --> 00:48:23.000]  不是隨便
[00:48:23.000 --> 00:48:25.000]  大家回去睡覺
[00:48:25.000 --> 00:48:27.000]  搞定了耶穌
[00:48:27.000 --> 00:48:29.000]  不是 還沒搞定
[00:48:29.000 --> 00:48:31.000]  這一段是馬太
[00:48:31.000 --> 00:48:33.000]  特別花上
[00:48:33.000 --> 00:48:35.000]  一個
[00:48:35.000 --> 00:48:37.000]  很重要的片段
[00:48:37.000 --> 00:48:39.000]  來告訴我們
[00:48:39.000 --> 00:48:41.000]  耶穌死了
[00:48:41.000 --> 00:48:43.000]  比拉多證實了
[00:48:43.000 --> 00:48:45.000]  放在墳墓裏面 猶太人不放心
[00:48:45.000 --> 00:48:47.000]  所以他們
[00:48:47.000 --> 00:48:49.000]  特意要找
[00:48:49.000 --> 00:48:51.000]  武裝的兵丁
[00:48:51.000 --> 00:48:53.000]  來看住墳墓
[00:48:53.000 --> 00:48:55.000]  路加呢?
[00:48:55.000 --> 00:48:57.000]  我希望你開始
[00:48:57.000 --> 00:48:59.000]  有興趣讀四福音
[00:48:59.000 --> 00:49:01.000]  每一次
[00:49:01.000 --> 00:49:03.000]  讀一段的時候
[00:49:03.000 --> 00:49:05.000]  你都問 旁邊的說什麼呢?
[00:49:05.000 --> 00:49:07.000]  路加記載
[00:49:07.000 --> 00:49:09.000]  一樣是從
[00:49:09.000 --> 00:49:11.000]  亞利馬太人約瑟開始說起
[00:49:11.000 --> 00:49:13.000]  23章第50節51節
[00:49:13.000 --> 00:49:15.000]  這人見比拉多
[00:49:15.000 --> 00:49:17.000]  求耶穌的身體52節
[00:49:17.000 --> 00:49:19.000]  然後用細麻布裹好
[00:49:19.000 --> 00:49:21.000]  放在石頭造成的墳墓
[00:49:21.000 --> 00:49:23.000]  那日是預備日
[00:49:23.000 --> 00:49:25.000]  安息日快到
[00:49:25.000 --> 00:49:27.000]  從加利利和耶穌來的婦女
[00:49:27.000 --> 00:49:29.000]  看見了這一切
[00:49:29.000 --> 00:49:31.000]  56節
[00:49:31.000 --> 00:49:33.000]  他們就回去
[00:49:33.000 --> 00:49:35.000]  預備香料香膏
[00:49:35.000 --> 00:49:37.000]  為什麼?
[00:49:37.000 --> 00:49:39.000]  還有最後一節
[00:49:39.000 --> 00:49:41.000]  你沒有聖經在手 你就不知道我特意漏了
[00:49:41.000 --> 00:49:43.000]  和學本加了一個圈在前面
[00:49:43.000 --> 00:49:45.000]  其實不應該 因為最後那句才是
[00:49:45.000 --> 00:49:47.000]  那個畫龍點睛
[00:49:47.000 --> 00:49:49.000]  的地方
[00:49:49.000 --> 00:49:51.000]  他們在安息日
[00:49:51.000 --> 00:49:53.000]  遵著誡命
[00:49:53.000 --> 00:49:55.000]  安息了
[00:49:55.000 --> 00:49:57.000]  祭司長和法利賽人
[00:49:57.000 --> 00:49:59.000]  可以躲在半夜三更
[00:49:59.000 --> 00:50:01.000]  不守安息日
[00:50:01.000 --> 00:50:03.000]  但是耶穌的門徒
[00:50:03.000 --> 00:50:05.000]  特別是那些婦女 婦女真的乖一點
[00:50:05.000 --> 00:50:07.000]  是不是?
[00:50:07.000 --> 00:50:09.000]  婦女團契 安息日
[00:50:09.000 --> 00:50:11.000]  預備好茶點
[00:50:11.000 --> 00:50:13.000]  不過要放24小時
[00:50:13.000 --> 00:50:15.000]  知道嗎?
[00:50:15.000 --> 00:50:17.000]  路加寫的婦女很精彩
[00:50:17.000 --> 00:50:19.000]  整本福音書
[00:50:19.000 --> 00:50:21.000]  你真的可以從婦女的角度去看
[00:50:21.000 --> 00:50:23.000]  路加一開始說
[00:50:23.000 --> 00:50:25.000]  伊麗莎白
[00:50:25.000 --> 00:50:27.000]  馬利亞
[00:50:27.000 --> 00:50:29.000]  說一個童女聽見天使的報信
[00:50:29.000 --> 00:50:31.000]  他不是說
[00:50:31.000 --> 00:50:33.000]  好啊 馬上上Facebook
[00:50:33.000 --> 00:50:35.000]  告訴全世界
[00:50:35.000 --> 00:50:37.000]  他說怎能有這事呢?
[00:50:37.000 --> 00:50:39.000]  是不是?
[00:50:39.000 --> 00:50:41.000]  所以路加
[00:50:41.000 --> 00:50:43.000]  很明白一個女性的
[00:50:43.000 --> 00:50:45.000]  情況
[00:50:45.000 --> 00:50:47.000]  心態 她是醫生
[00:50:47.000 --> 00:50:49.000]  她有一個很敏感的心
[00:50:49.000 --> 00:50:51.000]  來到這裡一句而已
[00:50:51.000 --> 00:50:53.000]  好像馬可 馬可記載比拉多
[00:50:53.000 --> 00:50:55.000]  很厲害 叱吒風雲
[00:50:55.000 --> 00:50:57.000]  這裡呢?這裡記載
[00:50:57.000 --> 00:50:59.000]  婦女一直跟著
[00:50:59.000 --> 00:51:01.000]  跟到最後 預備好香膏香料
[00:51:01.000 --> 00:51:03.000]  應該再做的是什麼?
[00:51:03.000 --> 00:51:05.000]  應該就是去
[00:51:05.000 --> 00:51:07.000]  高護耶穌的屍體
[00:51:07.000 --> 00:51:09.000]  但是安息日到了
[00:51:09.000 --> 00:51:11.000]  於是婦女就要停
[00:51:11.000 --> 00:51:13.000]  停一天 一夜
[00:51:13.000 --> 00:51:15.000]  24小時
[00:51:15.000 --> 00:51:17.000]  等候安息日
[00:51:17.000 --> 00:51:19.000]  遵照誡命
[00:51:19.000 --> 00:51:21.000]  就安息
[00:51:21.000 --> 00:51:23.000]  這是路加夫人
[00:51:23.000 --> 00:51:25.000]  約翰呢? 蓋上聖經
[00:51:25.000 --> 00:51:27.000]  約翰怎樣說耶穌的
[00:51:27.000 --> 00:51:29.000]  埋葬?
[00:51:29.000 --> 00:51:31.000]  應該知道的 約翰也是有
[00:51:31.000 --> 00:51:33.000]  很特別的記載
[00:51:33.000 --> 00:51:35.000]  讀給你聽 你就會
[00:51:35.000 --> 00:51:37.000]  一早就知道了
[00:51:37.000 --> 00:51:39.000]  我讀給你聽 看你有沒有印象 一定記得
[00:51:39.000 --> 00:51:41.000]  約翰福音
[00:51:41.000 --> 00:51:43.000]  第十九章
[00:51:43.000 --> 00:51:45.000]  又是從亞利馬太人
[00:51:45.000 --> 00:51:47.000]  約瑟開始的
[00:51:47.000 --> 00:51:49.000]  這裡再說一句 他怕猶太人
[00:51:49.000 --> 00:51:51.000]  所以暗暗做門徒
[00:51:51.000 --> 00:51:53.000]  不過現在不怕了 耶穌都死了
[00:51:53.000 --> 00:51:55.000]  所以他就挺身而出
[00:51:55.000 --> 00:51:57.000]  求比拉多要領耶穌的屍體
[00:51:57.000 --> 00:51:59.000]  比拉多允准
[00:51:59.000 --> 00:52:01.000]  就領去了
[00:52:01.000 --> 00:52:03.000]  三卷 我們叫
[00:52:03.000 --> 00:52:05.000]  婦女福音也好 對觀福音也好
[00:52:05.000 --> 00:52:07.000]  馬太馬可路加
[00:52:07.000 --> 00:52:09.000]  就記載亞利馬太人約瑟
[00:52:09.000 --> 00:52:11.000]  約翰精彩的地方
[00:52:11.000 --> 00:52:13.000]  就是他加多了第二個人
[00:52:13.000 --> 00:52:15.000]  這個人是約翰曾經介紹過
[00:52:15.000 --> 00:52:17.000]  那個人半夜來找耶穌
[00:52:17.000 --> 00:52:19.000]  叫什麼名字
[00:52:19.000 --> 00:52:21.000]  叫彌哥德姆
[00:52:21.000 --> 00:52:23.000]  新譯本
[00:52:23.000 --> 00:52:25.000]  和合本譯彌哥底姆
[00:52:25.000 --> 00:52:27.000]  有人曾經回考聖經科
[00:52:27.000 --> 00:52:29.000]  就誤會錯意
[00:52:29.000 --> 00:52:31.000]  以為彌哥的母親
[00:52:31.000 --> 00:52:33.000]  所以就譯好一點
[00:52:33.000 --> 00:52:35.000]  Anyway
[00:52:35.000 --> 00:52:37.000]  Nicodemus 我們認識這個人
[00:52:37.000 --> 00:52:39.000]  他是猶太人當中
[00:52:39.000 --> 00:52:41.000]  一個很受尊敬的
[00:52:41.000 --> 00:52:43.000]  法利賽人
[00:52:43.000 --> 00:52:45.000]  這裡說
[00:52:45.000 --> 00:52:47.000]  又有彌哥底姆
[00:52:47.000 --> 00:52:49.000]  就是先前夜裡去見耶穌的
[00:52:49.000 --> 00:52:51.000]  你不記得 怎會不記得
[00:52:51.000 --> 00:52:53.000]  第三章我還記得
[00:52:53.000 --> 00:52:55.000]  人若不從生就不能進神的國
[00:52:55.000 --> 00:52:57.000]  就是這個彌哥底姆
[00:52:57.000 --> 00:52:59.000]  現在他來見
[00:52:59.000 --> 00:53:01.000]  夜裡見耶穌
[00:53:01.000 --> 00:53:03.000]  他現在帶著末曰
[00:53:03.000 --> 00:53:05.000]  沉香
[00:53:05.000 --> 00:53:07.000]  還說清楚
[00:53:07.000 --> 00:53:09.000]  多重
[00:53:09.000 --> 00:53:11.000]  請姐妹告訴我
[00:53:11.000 --> 00:53:13.000]  100斤即是多少
[00:53:13.000 --> 00:53:15.000]  說月餅
[00:53:15.000 --> 00:53:17.000]  100斤即是多少盒
[00:53:17.000 --> 00:53:19.000]  一盒有多少斤
[00:53:19.000 --> 00:53:21.000]  都沒有一斤
[00:53:21.000 --> 00:53:23.000]  真是厲害
[00:53:23.000 --> 00:53:25.000]  弟兄都知道
[00:53:25.000 --> 00:53:27.000]  100盒月餅
[00:53:27.000 --> 00:53:29.000]  好不好
[00:53:29.000 --> 00:53:31.000]  不是拿來吃
[00:53:31.000 --> 00:53:33.000]  不是分給士兵
[00:53:33.000 --> 00:53:35.000]  灌醉他們
[00:53:35.000 --> 00:53:37.000]  是將100斤
[00:53:37.000 --> 00:53:39.000]  全都塗在耶穌身上
[00:53:39.000 --> 00:53:43.000]  明明在說什麼
[00:53:43.000 --> 00:53:45.000]  我們經常都不讀聖經
[00:53:45.000 --> 00:53:47.000]  以為隨便用布包住耶穌
[00:53:47.000 --> 00:53:49.000]  放在墳墓裡
[00:53:49.000 --> 00:53:51.000]  夜晚又有露水
[00:53:51.000 --> 00:53:53.000]  溫度又降
[00:53:53.000 --> 00:53:55.000]  耶穌打個冷震
[00:53:55.000 --> 00:53:57.000]  打個黑痴就起來了
[00:53:57.000 --> 00:53:59.000]  你看看四福音
[00:53:59.000 --> 00:54:01.000]  怎樣記載
[00:54:01.000 --> 00:54:03.000]  第一 比拉多
[00:54:03.000 --> 00:54:05.000]  簽死亡證
[00:54:05.000 --> 00:54:07.000]  經過羅馬
[00:54:07.000 --> 00:54:13.000]  軍隊的規定
[00:54:13.000 --> 00:54:15.000]  驗明正身
[00:54:15.000 --> 00:54:17.000]  然後才送出屍體
[00:54:17.000 --> 00:54:19.000]  比拉多滿意
[00:54:19.000 --> 00:54:21.000]  簽名
[00:54:21.000 --> 00:54:23.000]  釋放
[00:54:23.000 --> 00:54:25.000]  第二 馬太說
[00:54:25.000 --> 00:54:27.000]  不只是比拉多
[00:54:27.000 --> 00:54:29.000]  猶太人的兵
[00:54:29.000 --> 00:54:31.000]  凍在墳墓的門口
[00:54:33.000 --> 00:54:35.000]  石頭
[00:54:35.000 --> 00:54:37.000]  你都見過
[00:54:37.000 --> 00:54:39.000]  對婦女
[00:54:39.000 --> 00:54:41.000]  是大塊一點
[00:54:41.000 --> 00:54:43.000]  對弟兄
[00:54:43.000 --> 00:54:45.000]  只到肩膀
[00:54:45.000 --> 00:54:47.000]  兩隻手都可以推開
[00:54:47.000 --> 00:54:49.000]  石頭不是問題
[00:54:49.000 --> 00:54:51.000]  馬太說得很清楚
[00:54:51.000 --> 00:54:53.000]  是祭司長派去
[00:54:53.000 --> 00:54:55.000]  確保沒有人可以走近
[00:54:55.000 --> 00:54:57.000]  路加
[00:54:57.000 --> 00:54:59.000]  記載
[00:54:59.000 --> 00:55:01.000]  耶穌在墳墓裡
[00:55:01.000 --> 00:55:03.000]  婦女等了
[00:55:03.000 --> 00:55:05.000]  24小時
[00:55:05.000 --> 00:55:07.000]  什麼都不做
[00:55:07.000 --> 00:55:09.000]  因為是安息
[00:55:09.000 --> 00:55:11.000]  約翰最精彩
[00:55:11.000 --> 00:55:13.000]  在耶穌的屍體上
[00:55:13.000 --> 00:55:15.000]  有一百斤月餅
[00:55:15.000 --> 00:55:17.000]  全塗上去
[00:55:17.000 --> 00:55:19.000]  不是我說的
[00:55:19.000 --> 00:55:21.000]  你不讀聖經的
[00:55:21.000 --> 00:55:23.000]  他們照猶太人笨蹈的規矩
[00:55:23.000 --> 00:55:25.000]  把耶穌的身體
[00:55:25.000 --> 00:55:27.000]  用細麻布
[00:55:27.000 --> 00:55:29.000]  塗上去
[00:55:29.000 --> 00:55:31.000]  耶穌的身體
[00:55:31.000 --> 00:55:33.000]  用細麻布加上香料
[00:55:33.000 --> 00:55:35.000]  果好了
[00:55:35.000 --> 00:55:37.000]  原來還是
[00:55:37.000 --> 00:55:39.000]  五月節
[00:55:39.000 --> 00:55:41.000]  果好了
[00:55:41.000 --> 00:55:43.000]  一百斤的香膏
[00:55:43.000 --> 00:55:45.000]  和香料
[00:55:45.000 --> 00:55:47.000]  都用在了耶穌的身上
[00:55:47.000 --> 00:55:49.000]  不關那兩個強盜的事
[00:55:49.000 --> 00:55:51.000]  現在不是除三
[00:55:51.000 --> 00:55:53.000]  每人三十三點三斤
[00:55:53.000 --> 00:55:55.000]  一百斤
[00:55:55.000 --> 00:55:57.000]  我們不知道有多重
[00:55:57.000 --> 00:55:59.000]  不過聽說一百斤
[00:55:59.000 --> 00:56:01.000]  月餅我想得到
[00:56:01.000 --> 00:56:03.000]  不簡單
[00:56:03.000 --> 00:56:05.000]  這個是
[00:56:05.000 --> 00:56:07.000]  耶穌的埋葬
[00:56:07.000 --> 00:56:09.000]  清楚了嗎
[00:56:09.000 --> 00:56:11.000]  所以不是我們挖個洞
[00:56:11.000 --> 00:56:13.000]  在地下
[00:56:13.000 --> 00:56:15.000]  六尺
[00:56:15.000 --> 00:56:17.000]  放棺材下去
[00:56:17.000 --> 00:56:19.000]  沒有人可以站起來
[00:56:19.000 --> 00:56:21.000]  再加上一堆黃土
[00:56:21.000 --> 00:56:23.000]  插個十字架
[00:56:23.000 --> 00:56:25.000]  耶穌基督
[00:56:25.000 --> 00:56:27.000]  中國人的殯葬
[00:56:27.000 --> 00:56:29.000]  猶太人羅馬兵
[00:56:29.000 --> 00:56:31.000]  整個過程
[00:56:31.000 --> 00:56:33.000]  福音書四卷
[00:56:33.000 --> 00:56:37.000]  分別從不同的角度
[00:56:37.000 --> 00:56:39.000]  說一件事
[00:56:39.000 --> 00:56:41.000]  沒有說他下陰間
[00:56:41.000 --> 00:56:43.000]  宣佈
[00:56:43.000 --> 00:56:45.000]  還是將靈魂
[00:56:45.000 --> 00:56:47.000]  帶上樂園
[00:56:47.000 --> 00:56:49.000]  聖經沒有這樣說
[00:56:49.000 --> 00:56:51.000]  但聖經很清楚說明
[00:56:51.000 --> 00:56:53.000]  耶穌是真的
[00:56:53.000 --> 00:56:55.000]  死了
[00:56:55.000 --> 00:56:57.000]  這個很清楚
[00:56:57.000 --> 00:56:59.000]  你讀完福音書四卷
[00:56:59.000 --> 00:57:01.000]  你會發現這是福音書的作者
[00:57:01.000 --> 00:57:03.000]  無論馬太馬可路姦若害
[00:57:03.000 --> 00:57:05.000]  他們都同時
[00:57:05.000 --> 00:57:07.000]  強調
[00:57:07.000 --> 00:57:09.000]  這個事實
[00:57:09.000 --> 00:57:11.000]  在這樣的
[00:57:11.000 --> 00:57:13.000]  大前提之下
[00:57:13.000 --> 00:57:17.000]  什麼叫降在陰間
[00:57:17.000 --> 00:57:21.000]  我們值得問下去
[00:57:21.000 --> 00:57:23.000]  史羅信經是這樣說
[00:57:23.000 --> 00:57:25.000]  埋葬降在陰間
[00:57:25.000 --> 00:57:27.000]  什麼叫降在陰間
[00:57:27.000 --> 00:57:31.000]  聖經沒有說耶穌降在陰間
[00:57:31.000 --> 00:57:33.000]  剛才我們花了很長時間解釋
[00:57:33.000 --> 00:57:35.000]  彼得前書三章
[00:57:35.000 --> 00:57:37.000]  只是說他曾藉著靈
[00:57:37.000 --> 00:57:39.000]  到監獄傳道
[00:57:39.000 --> 00:57:41.000]  給那些靈
[00:57:41.000 --> 00:57:43.000]  就是羅亞洪水的時候
[00:57:43.000 --> 00:57:45.000]  不信從的人
[00:57:45.000 --> 00:57:47.000]  沒有說降在陰間
[00:57:47.000 --> 00:57:49.000]  但聖經有說陰間
[00:57:49.000 --> 00:57:51.000]  聖經提到陰間
[00:57:51.000 --> 00:57:53.000]  是從
[00:57:53.000 --> 00:57:55.000]  創世紀就開始
[00:57:55.000 --> 00:57:59.000]  在哪裡說起
[00:57:59.000 --> 00:58:01.000]  可能你都記得
[00:58:01.000 --> 00:58:03.000]  我讀給你聽
[00:58:03.000 --> 00:58:05.000]  創世紀
[00:58:05.000 --> 00:58:07.000]  第37章
