
[00:00:00.000 --> 00:00:08.000]  好 今年的主題 記不記得 成為宣教的群體
[00:37:19.000 --> 00:37:21.000]  你做的工作
[00:37:21.000 --> 00:37:23.000]  明顯違反神的律法
[00:37:23.000 --> 00:37:25.000]  但何時
[00:37:25.000 --> 00:37:27.000]  可以和壞人做見證
[00:37:27.000 --> 00:37:29.000]  何時
[00:37:29.000 --> 00:37:31.000]  真的要離開邪惡的圈子
[00:37:31.000 --> 00:37:33.000]  我覺得沒有
[00:37:33.000 --> 00:37:35.000]  一條定的律法
[00:37:35.000 --> 00:37:37.000]  遇到困難
[00:37:37.000 --> 00:37:39.000]  最好和
[00:37:39.000 --> 00:37:41.000]  沉默的牧者聊天
[00:37:41.000 --> 00:37:43.000]  他就會給你智慧
[00:37:43.000 --> 00:37:45.000]  因為他是上主
[00:37:45.000 --> 00:37:47.000]  給他智慧的人
[00:37:47.000 --> 00:37:49.000]  不過時間到了
[00:37:49.000 --> 00:37:51.000]  我們下集再做討論
[00:37:51.000 --> 00:37:53.000]  讓我們知道在這個複雜世界裏
[00:37:53.000 --> 00:37:55.000]  見證你的真理不容易
[00:37:55.000 --> 00:37:57.000]  求你幫助我們
[00:37:57.000 --> 00:37:59.000]  有但以你的智慧
[00:37:59.000 --> 00:38:01.000]  以致我們可以在一個
[00:38:01.000 --> 00:38:03.000]  所謂污穢的世界裏
[00:38:03.000 --> 00:38:05.000]  成為一點明亮的光
[00:38:05.000 --> 00:38:07.000]  我們交託禱告
[00:38:07.000 --> 00:38:09.000]  奉耶穌基督命
[00:38:09.000 --> 00:38:11.000]  請訂閱,按讚,分享!
[00:38:11.000 --> 00:38:13.000]  請訂閱,按讚,分享!
[00:38:13.000 --> 00:38:15.000]  請訂閱,按讚,分享!
[00:38:15.000 --> 00:38:17.000]  請訂閱,按讚,分享!
[00:38:17.000 --> 00:38:26.080]  土魠魚
[00:38:26.080 --> 00:38:29.080]  (字幕由 Amara.org 社群提供)

