
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹好
[00:41:19.000 --> 00:41:21.000]  神就是這樣聽他的
[00:41:21.000 --> 00:41:24.000]  我們的反思和應用是什麼呢?
[00:41:24.000 --> 00:41:27.000]  一個普通人是否能夠
[00:41:27.000 --> 00:41:34.000]  將整個巴黎的信仰推翻呢?
[00:41:34.000 --> 00:41:36.000]  今天這個世界
[00:41:36.000 --> 00:41:40.000]  其實是對教會一個極大的挑戰
[00:41:40.000 --> 00:41:44.000]  有沒有聽過查理·克爾特?
[00:41:44.000 --> 00:41:47.000]  查理·克爾特是一個普通人
[00:41:47.000 --> 00:41:49.000]  和你和我一樣
[00:41:49.000 --> 00:41:52.000]  他拿著聖經
[00:41:52.000 --> 00:41:56.000]  和極左的小朋友去辯論
[00:41:56.000 --> 00:41:58.000]  討論
[00:41:58.000 --> 00:42:03.000]  挽救了多少美國極左的年輕人
[00:42:03.000 --> 00:42:07.000]  有沒有聽過他和那些人辯論的youtuber?
[00:42:07.000 --> 00:42:09.000]  有部分大英姐會聽過
[00:42:09.000 --> 00:42:10.000]  很簡單的
[00:42:10.000 --> 00:42:11.000]  其實你問那些小朋友
[00:42:11.000 --> 00:42:13.000]  那些小朋友不知道自己信什麼
[00:42:13.000 --> 00:42:15.000]  你說什麼叫法西斯
[00:42:15.000 --> 00:42:17.000]  你定義什麼叫法西斯
[00:42:17.000 --> 00:42:19.000]  極權完全說不出來
[00:42:19.000 --> 00:42:21.000]  人家說給他聽他就信
[00:42:21.000 --> 00:42:26.000]  他們是被這個世界蒙蔽了他們
[00:42:26.000 --> 00:42:29.000]  今天我們的年輕人都是一樣
[00:42:29.000 --> 00:42:33.000]  所以我覺得今天的挑戰
[00:42:33.000 --> 00:42:35.000]  最後應用給大家
[00:42:35.000 --> 00:42:39.000]  今天教會被拆毀的是什麼呢?
[00:42:39.000 --> 00:42:41.000]  我自己的看法
[00:42:41.000 --> 00:42:45.000]  就是年輕的一代
[00:42:45.000 --> 00:42:48.000]  年輕的一代就是教會的根基
[00:42:48.000 --> 00:42:52.000]  我不知道大家有沒有看過
[00:42:52.000 --> 00:42:54.000]  教新有個報告
[00:42:54.000 --> 00:42:56.000]  五年出一次
[00:42:56.000 --> 00:42:58.000]  去年就出了這個報告
[00:42:58.000 --> 00:42:59.000]  這個報告一出的時候
[00:42:59.000 --> 00:43:01.000]  我馬上拿來看
[00:43:01.000 --> 00:43:04.000]  這個報告的統計數字告訴你什麼呢?
[00:43:04.000 --> 00:43:10.000]  兒童和青少年在教會裏面跌幅
[00:43:10.000 --> 00:43:11.000]  跌了多少百分比
[00:43:11.000 --> 00:43:13.000]  有沒有人知道?
[00:43:13.000 --> 00:43:16.000]  答案就是28.8
[00:43:16.000 --> 00:43:18.000]  很震撼
[00:43:18.000 --> 00:43:21.000]  社會正在老化
[00:43:21.000 --> 00:43:27.000]  教會的老化比社會的老化更加重要
[00:43:27.000 --> 00:43:30.000]  而移民潮社會運動
[00:43:30.000 --> 00:43:34.000]  教會裏面沒有了三成的小孩
[00:43:34.000 --> 00:43:38.000]  我們怎樣去全方位取回這三成的小孩
[00:43:38.000 --> 00:43:41.000]  知不知道我說什麼?
[00:43:41.000 --> 00:43:43.000]  沒有了根基
[00:43:43.000 --> 00:43:45.000]  所以給我們很大的反思
[00:43:45.000 --> 00:43:48.000]  而整個教會是向下行
[00:43:48.000 --> 00:43:50.000]  經濟這麼艱難的時候
[00:43:50.000 --> 00:43:52.000]  我們怎樣去逆轉?
[00:43:52.000 --> 00:43:55.000]  回到根基
[00:43:55.000 --> 00:43:58.000]  教會的根基就是神的話語
[00:43:58.000 --> 00:44:00.000]  不是神給我們聽
[00:44:00.000 --> 00:44:02.000]  聽我們祈禱
[00:44:02.000 --> 00:44:04.000]  不是我們得著的好處
[00:44:04.000 --> 00:44:08.000]  今天信徒都不著重神的話語
[00:44:08.000 --> 00:44:11.000]  港台更加不著重神的話語
[00:44:11.000 --> 00:44:13.000]  頂展會一定要回去
[00:44:13.000 --> 00:44:17.000]  神的話語不是靠你每個星期來聽
[00:44:17.000 --> 00:44:20.000]  是要自己好好地讀
[00:44:20.000 --> 00:44:23.000]  所以我開了一個活水課程
[00:44:23.000 --> 00:44:26.000]  我不是開玩笑的
[00:44:26.000 --> 00:44:28.000]  神很大祝福
[00:44:28.000 --> 00:44:30.000]  300人你知道嗎?
[00:44:30.000 --> 00:44:33.000]  不是沒有人光顧的那間餐廳
[00:44:33.000 --> 00:44:35.000]  你要爭位置進去
[00:44:35.000 --> 00:44:39.000]  我們大教會有很多資源
[00:44:39.000 --> 00:44:43.000]  但小教會已經沒有了
[00:44:43.000 --> 00:44:45.000]  我就是看到這件事
[00:44:45.000 --> 00:44:49.000]  要定時餵養成長
[00:44:49.000 --> 00:44:54.000]  把教會信徒重新建立起來
[00:44:54.000 --> 00:44:57.000]  問題是我們著不著重這件事
[00:44:57.000 --> 00:45:03.000]  我們願不願意花時間精神去好好讀神的話語
[00:45:03.000 --> 00:45:05.000]  如果你還沒有報名
[00:45:05.000 --> 00:45:07.000]  快點報名
[00:45:07.000 --> 00:45:10.000]  下一期是Dr. Dean
[00:45:10.000 --> 00:45:13.000]  不過我們有字幕翻譯
[00:45:13.000 --> 00:45:19.000]  每個月的三個星期三
[00:45:19.000 --> 00:45:22.000]  7點半至9點半
[00:45:22.000 --> 00:45:25.000]  恩福中心11樓
[00:45:25.000 --> 00:45:30.000]  直接和你講
[00:45:30.000 --> 00:45:32.000]  求神幫助我們
[00:45:32.000 --> 00:45:34.000]  如果我們不認識神的話語
[00:45:34.000 --> 00:45:36.000]  我們不會教我們的下一代
[00:45:36.000 --> 00:45:39.000]  以致我們下一代也會流失
[00:45:39.000 --> 00:45:41.000]  我們一起低頭祈禱
[00:45:41.000 --> 00:45:46.000]  慈悲的天父我們求你來幫助
[00:45:46.000 --> 00:45:50.000]  主真是以利亞和我們同一性情的人
[00:45:50.000 --> 00:45:53.000]  求你讓我們像以利亞一樣
[00:45:53.000 --> 00:45:59.000]  能夠參與重建已經被拆毀的祭壇
[00:45:59.000 --> 00:46:02.000]  主讓我們能夠在你的話語
[00:46:02.000 --> 00:46:04.000]  來做一個起步點
[00:46:04.000 --> 00:46:06.000]  盡我們自己的本份
[00:46:06.000 --> 00:46:13.000]  以致我們能夠將你的話語教導傳遞給我們下一代
[00:46:13.000 --> 00:46:15.000]  求主幫助憐憫
[00:46:15.000 --> 00:46:18.000]  祈禱奉耶穌基督得勝的名球
[00:46:18.000 --> 00:46:20.000]  阿們
[00:46:20.000 --> 00:46:22.000]  阿們
[00:46:22.000 --> 00:46:24.000]  阿們
[00:46:24.000 --> 00:46:26.000]  阿們
[00:46:26.000 --> 00:46:28.000]  阿們
[00:46:28.000 --> 00:46:30.000]  阿們
[00:46:30.000 --> 00:46:32.000]  阿們
[00:46:32.000 --> 00:46:34.000]  阿們
[00:46:34.000 --> 00:46:36.000]  阿們
[00:46:36.000 --> 00:46:39.000]  (字幕由 Amara.org 社群提供)
[00:46:39.000 --> 00:46:42.000]  (字幕由 Amara.org 社群提供)

