
[00:00:00.000 --> 00:00:06.000]  我們今年選讀《約伯記》六次的講道
[00:43:47.000 --> 00:43:56.000]  如果一個人的深層生命的意義不是最重要
[00:43:56.000 --> 00:44:00.000]  還有更重要的嗎
[00:44:00.000 --> 00:44:02.000]  剛才那兩樣
[00:44:02.000 --> 00:44:05.000]  其實在我們殺孫開頭的五年
[00:44:05.000 --> 00:44:08.000]  我們叫做Inward Journey
[00:44:08.000 --> 00:44:11.000]  有沒有聽過
[00:44:11.000 --> 00:44:14.000]  有Inward
[00:44:14.000 --> 00:44:16.000]  你就可以Expect
[00:44:16.000 --> 00:44:18.000]  有Outward
[00:44:18.000 --> 00:44:21.000]  我們又是撲了出去
[00:44:21.000 --> 00:44:24.000]  馬上就石門
[00:44:24.000 --> 00:44:26.000]  是不是呢
[00:44:26.000 --> 00:44:28.000]  我想你慢一點
[00:44:28.000 --> 00:44:33.000]  既然有機會我們還有兩次
[00:44:33.000 --> 00:44:37.000]  還有三次
[00:44:37.000 --> 00:44:42.000]  我想我們先看看約伯講了甚麼
[00:44:42.000 --> 00:44:44.000]  然後我們再看看
[00:44:44.000 --> 00:44:47.000]  我們結束最後的三分一
[00:44:47.000 --> 00:44:49.000]  在講甚麼
[00:44:49.000 --> 00:44:51.000]  我們特別想問
[00:44:51.000 --> 00:44:53.000]  上帝出來講話
[00:44:53.000 --> 00:44:56.000]  有沒有回答我們二人受苦的問題
[00:44:56.000 --> 00:44:58.000]  又在大約伯
[00:44:58.000 --> 00:45:01.000]  又說他甚麼都不知道
[00:45:01.000 --> 00:45:03.000]  又講些無聊的東西
[00:45:03.000 --> 00:45:06.000]  甚麼鱷魚、河馬、鴕鳥
[00:45:06.000 --> 00:45:08.000]  搞甚麼鬼呀
[00:45:08.000 --> 00:45:09.000]  約伯記
[00:45:09.000 --> 00:45:11.000]  真是很有智慧
[00:45:11.000 --> 00:45:13.000]  我們就啟發了他
[00:45:13.000 --> 00:45:15.000]  不用這樣讀約伯記
[00:45:15.000 --> 00:45:17.000]  不用放棄字
[00:45:17.000 --> 00:45:20.000]  因為你開頭問對的問題
[00:45:20.000 --> 00:45:23.000]  我們已經看了第三次
[00:45:23.000 --> 00:45:27.000]  其實約伯記很精彩
[00:45:27.000 --> 00:45:31.000]  約伯記是神的說話
[00:45:31.000 --> 00:45:34.000]  不是我們拿出來
[00:45:34.000 --> 00:45:40.000]  去Justify我們自己的金句
[00:45:41.000 --> 00:45:44.000]  (字幕由 Amara.org 社群提供)
[00:45:44.000 --> 00:45:47.000]  (感謝支持明鏡與點點欄目)
[00:45:48.000 --> 00:45:51.000]  (感謝支持明鏡與點點欄目)
[00:45:51.000 --> 00:45:54.000]  (字幕由 Amara.org 社群提供)

