
[00:00:00.000 --> 00:00:13.000]  (內容)平信圖系統神學系列之二,拯救之道,第三講,新生命的誕生與成長。
[00:31:56.880 --> 00:31:57.680]  就算你有祈禱
[00:31:57.680 --> 00:31:59.280]  祈禱之後大家都祈禱
[00:31:59.280 --> 00:32:01.280]  大家就很受感動
[00:32:01.280 --> 00:32:01.920]  大家都哭
[00:32:01.920 --> 00:32:02.600]  認罪
[00:32:02.600 --> 00:32:03.960]  這樣祈禱會很好
[00:32:03.960 --> 00:32:05.360]  祈禱會結束了
[00:32:05.360 --> 00:32:08.080]  那麼這個是另一個侍奉
[00:32:08.080 --> 00:32:09.720]  但是你祈禱會結束了
[00:32:09.720 --> 00:32:10.400]  自己坐下來想一下
[00:32:10.400 --> 00:32:11.840]  剛才我祈禱得挺好的
[00:32:11.840 --> 00:32:13.200]  這樣想的時候
[00:32:13.200 --> 00:32:15.760]  就是說將你自己的行動本身
[00:32:15.760 --> 00:32:16.720]  跳了出來
[00:32:16.720 --> 00:32:18.240]  成為一個欣賞的對象的話
[00:32:18.240 --> 00:32:19.680]  而不是將你一切的注意力
[00:32:19.680 --> 00:32:20.800]  都在神那裡的時候
[00:32:21.320 --> 00:32:21.800]  這樣的時候
[00:32:21.800 --> 00:32:22.400]  這個就是
[00:32:22.400 --> 00:32:24.040]  一個自我肯定
[00:32:24.040 --> 00:32:24.960]  而不是自我否定
[00:32:24.960 --> 00:32:26.320]  所以自我否定
[00:32:26.320 --> 00:32:27.640]  不是表示你不努力
[00:32:27.640 --> 00:32:28.640]  你努力去做
[00:32:28.640 --> 00:32:30.560]  但是在努力的過程當中
[00:32:30.560 --> 00:32:32.160]  你不會將自己的努力
[00:32:32.160 --> 00:32:33.960]  成為一個欣賞的對象
[00:32:33.960 --> 00:32:35.040]  更加不會成為一個
[00:32:35.040 --> 00:32:37.720]  和神的恩典交換的條件
[00:32:37.720 --> 00:32:39.920]  那麼這個就是自我否定的意思
[00:32:39.920 --> 00:32:41.000]  大家明白了嗎
[00:32:41.000 --> 00:32:42.360]  我很簡單的說了這件事
[00:32:42.360 --> 00:32:44.160]  希望大家了解
[00:32:44.160 --> 00:32:45.720]  自我否定不是一個消極的
[00:32:45.720 --> 00:32:48.160]  放棄自己的努力的意思
[00:32:48.160 --> 00:32:49.040]  也是這樣的意思
[00:32:49.360 --> 00:32:51.640]  剛才我說的悔改是什麼
[00:32:51.640 --> 00:32:53.400]  那個過程
[00:32:53.400 --> 00:32:54.520]  那三件事
[00:32:54.520 --> 00:32:56.160]  究竟是想怎樣說呢
[00:32:56.160 --> 00:32:57.880]  是因為我覺得
[00:32:57.880 --> 00:33:00.240]  在這裡牽涉到神的部分
[00:33:00.240 --> 00:33:01.280]  有人的部分
[00:33:01.280 --> 00:33:03.880]  那麼誰才是救恩最重要呢
[00:33:03.880 --> 00:33:05.080]  我們三件事都重要
[00:33:05.080 --> 00:33:06.120]  因為
[00:33:06.120 --> 00:33:07.560]  一個救恩裡面
[00:33:07.560 --> 00:33:09.840]  必須要有神的三部分在那裡
[00:33:09.840 --> 00:33:10.960]  OK
[00:33:10.960 --> 00:33:12.080]  神的預備
[00:33:12.080 --> 00:33:13.040]  神的呼召
[00:33:13.040 --> 00:33:14.320]  然後神的印證
[00:33:14.320 --> 00:33:17.400]  然後有人的意志上的回轉
[00:33:18.800 --> 00:33:20.080]  和態度上的回轉
[00:33:20.080 --> 00:33:20.960]  是兩件事來的
[00:33:20.960 --> 00:33:22.200]  意志上的回轉
[00:33:22.200 --> 00:33:25.200]  是你的意志上的扭轉
[00:33:25.200 --> 00:33:27.240]  你的意志上的願意
[00:33:27.240 --> 00:33:29.320]  不一定等於做得出來
[00:33:29.320 --> 00:33:31.040]  不過意志上的願意
[00:33:31.040 --> 00:33:31.920]  已經是一個起始點
[00:33:31.920 --> 00:33:34.280]  一個人意志上的願意
[00:33:34.280 --> 00:33:38.320]  已經是一個重生的表現
[00:33:38.320 --> 00:33:39.640]  不過
[00:33:39.640 --> 00:33:41.120]  行動上
[00:33:41.120 --> 00:33:42.600]  態度上的扭轉
[00:33:42.600 --> 00:33:43.960]  是遲了一點出來的
[00:33:43.960 --> 00:33:45.800]  有些人馬上做到
[00:33:45.800 --> 00:33:48.320]  就說有些人一做完報道會回去
[00:33:48.680 --> 00:33:49.680]  就拆他的神牌
[00:33:49.680 --> 00:33:51.800]  或者馬上把煙扔掉
[00:33:51.800 --> 00:33:53.160]  或者馬上
[00:33:53.160 --> 00:33:55.120]  這一邊離開報道會
[00:33:55.120 --> 00:33:56.280]  那一邊回去
[00:33:56.280 --> 00:34:00.760]  和他可能衝突了很久的親人和好
[00:34:00.760 --> 00:34:01.720]  向他認錯
[00:34:01.720 --> 00:34:03.040]  這個是很快
[00:34:03.040 --> 00:34:04.440]  有些人未必這麼快
[00:34:04.440 --> 00:34:06.640]  但是什麼時候才得救
[00:34:06.640 --> 00:34:07.760]  這個就是一個複雜的問題
[00:34:07.760 --> 00:34:10.040]  我自己個人認為
[00:34:10.040 --> 00:34:11.440]  意志上的回轉
[00:34:11.440 --> 00:34:13.160]  本身已經是一個開始
[00:34:13.160 --> 00:34:15.480]  意志上如果沒有聖靈的感動
[00:34:15.480 --> 00:34:17.600]  那個人意志上不可能回轉的
[00:34:18.440 --> 00:34:21.040]  所以這個是一個過程
[00:34:21.040 --> 00:34:22.680]  在這裡我和大家講一講
[00:34:22.680 --> 00:34:24.760]  究竟神的重生
[00:34:24.760 --> 00:34:26.280]  還是人的悔改
[00:34:26.280 --> 00:34:30.440]  究竟是神重生的人
[00:34:30.440 --> 00:34:31.640]  還是人悔改
[00:34:31.640 --> 00:34:33.720]  通常傳統上兩樣東西都這麼重要
[00:34:33.720 --> 00:34:36.040]  兩個都必須要配搭
[00:34:36.040 --> 00:34:38.120]  如果你聽過我第一
[00:34:38.120 --> 00:34:40.640]  上一節的課程
[00:34:40.640 --> 00:34:42.160]  所講到人神之際
[00:34:42.160 --> 00:34:43.600]  我都很強調
[00:34:43.600 --> 00:34:45.080]  人的抉擇
[00:34:45.080 --> 00:34:46.920]  本身也是一個很重要的因素
[00:34:47.560 --> 00:34:49.400]  但是在傳統的神學的了解
[00:34:49.400 --> 00:34:50.640]  和聖經的了解裡面
[00:34:50.640 --> 00:34:51.880]  兩者
[00:34:51.880 --> 00:34:56.000]  我們說必然是神的重生
[00:34:56.000 --> 00:35:00.320]  是先於人的回應和抉擇的
[00:35:00.320 --> 00:35:02.800]  這裡挺微妙的
[00:35:02.800 --> 00:35:04.800]  那個意義是什麼呢
[00:35:04.800 --> 00:35:06.640]  那個意義我想分開一個
[00:35:06.640 --> 00:35:09.000]  超經驗的層次和經驗的層次
[00:35:09.000 --> 00:35:11.440]  在經驗的層次去描述
[00:35:11.440 --> 00:35:13.000]  在經驗上來說
[00:35:13.000 --> 00:35:14.560]  就是一個人聽到福音
[00:35:14.560 --> 00:35:16.760]  然後他受感動
[00:35:17.760 --> 00:35:19.640]  然後就決定掙扎
[00:35:19.640 --> 00:35:21.320]  在過程當中
[00:35:21.320 --> 00:35:22.360]  決定信耶穌
[00:35:22.360 --> 00:35:24.840]  這個是經驗的層次
[00:35:24.840 --> 00:35:27.560]  我說神的恩典
[00:35:27.560 --> 00:35:31.400]  一定是先於悔改回轉的經驗
[00:35:31.400 --> 00:35:35.080]  我是說一個不一定是經驗的層次
[00:35:35.080 --> 00:35:37.000]  大家明白我的意思嗎
[00:35:37.000 --> 00:35:37.880]  就是說
[00:35:37.880 --> 00:35:41.880]  在一個人的悔改過程裡面
[00:35:41.880 --> 00:35:43.680]  起始那一點
[00:35:43.680 --> 00:35:44.960]  之前
[00:35:44.960 --> 00:35:46.600]  都已經有神的
[00:35:46.920 --> 00:35:47.600]  預備的
[00:35:47.600 --> 00:35:48.960]  preparatio
[00:35:48.960 --> 00:35:49.960]  有個預備在這裡
[00:35:49.960 --> 00:35:51.600]  就是說他第一次
[00:35:51.600 --> 00:35:54.040]  對福音有興趣之前
[00:35:54.040 --> 00:35:56.160]  我們說他已經有神的預備
[00:35:56.160 --> 00:35:56.960]  那他就沒有了
[00:35:56.960 --> 00:35:58.160]  他說明是第一次
[00:35:58.160 --> 00:35:59.240]  那他之前還有什麼呢
[00:35:59.240 --> 00:36:00.800]  他之前對神已經沒有興趣了
[00:36:00.800 --> 00:36:02.520]  完全沒有興趣
[00:36:02.520 --> 00:36:04.040]  到第一次他突然間感覺到
[00:36:04.040 --> 00:36:05.000]  他很想信耶穌
[00:36:05.000 --> 00:36:06.920]  或者是覺得基督教有興趣
[00:36:06.920 --> 00:36:09.120]  那一次的來源
[00:36:09.120 --> 00:36:10.360]  在神的角度來說
[00:36:10.360 --> 00:36:12.760]  都是神的工作安排的
[00:36:12.760 --> 00:36:14.320]  因為那一次
[00:36:14.600 --> 00:36:16.960]  必定不是單單由他自己
[00:36:16.960 --> 00:36:18.000]  突然間想出來的
[00:36:18.000 --> 00:36:19.760]  是某一次的機緣
[00:36:19.760 --> 00:36:22.560]  如果是從機緣的佈局來說
[00:36:22.560 --> 00:36:23.720]  這是神的佈局
[00:36:23.720 --> 00:36:25.600]  甚至沒有這個佈局的時候
[00:36:25.600 --> 00:36:26.600]  那一刻
[00:36:26.600 --> 00:36:27.560]  都是神
[00:36:27.560 --> 00:36:29.440]  在他心裡面
[00:36:29.440 --> 00:36:30.960]  一個超經驗的層次
[00:36:30.960 --> 00:36:33.320]  所安排的結果
[00:36:33.320 --> 00:36:34.280]  我相信是這樣
[00:36:34.280 --> 00:36:36.440]  這個就和我們說
[00:36:36.440 --> 00:36:38.560]  人的抉擇的重要性沒有衝突
[00:36:38.560 --> 00:36:38.960]  因為
[00:36:38.960 --> 00:36:41.240]  雖然在經驗裡面
[00:36:41.240 --> 00:36:43.440]  他有描述的過程
[00:36:43.760 --> 00:36:45.720]  但是在超經驗的層次裡面
[00:36:45.720 --> 00:36:47.320]  神不斷有恩典
[00:36:47.320 --> 00:36:49.160]  所以我們在神學角度來說
[00:36:49.160 --> 00:36:50.520]  除非神
[00:36:50.520 --> 00:36:52.240]  有了恩典給他
[00:36:52.240 --> 00:36:54.600]  否則他都不會
[00:36:54.600 --> 00:36:57.360]  願意悔改回轉的
[00:36:57.360 --> 00:36:59.720]  聽不聽得懂這件事
[00:36:59.720 --> 00:37:02.280]  所以神的恩典給他的時候
[00:37:02.280 --> 00:37:03.600]  他不一定自覺到
[00:37:03.600 --> 00:37:06.240]  他不一定感覺到
[00:37:06.240 --> 00:37:07.320]  神給你恩典
[00:37:07.320 --> 00:37:08.480]  神擁抱你
[00:37:08.480 --> 00:37:09.080]  你就相信了
[00:37:09.080 --> 00:37:10.840]  他不一定自覺得到
[00:37:10.840 --> 00:37:12.880]  所以他的過程裡面
[00:37:12.880 --> 00:37:13.960]  他自己有個抉擇
[00:37:13.960 --> 00:37:15.560]  很自由的抉擇
[00:37:15.560 --> 00:37:17.440]  有很強烈的掙扎
[00:37:17.440 --> 00:37:18.440]  但是
[00:37:18.440 --> 00:37:20.360]  其實整個過程裡面
[00:37:20.360 --> 00:37:22.080]  他有一切這些做出來
[00:37:22.080 --> 00:37:23.520]  是神的恩典
[00:37:23.520 --> 00:37:24.280]  給他
[00:37:24.280 --> 00:37:25.480]  所以我們經常說
[00:37:25.480 --> 00:37:27.480]  是神先重生了人
[00:37:27.480 --> 00:37:31.160]  然後人才有信心的回轉
[00:37:31.160 --> 00:37:34.680]  然後有悔改的態度
[00:37:34.680 --> 00:37:35.920]  就是這個意思
[00:37:35.920 --> 00:37:37.560]  那不是表示我們坐在那裡
[00:37:37.560 --> 00:37:39.480]  等神的重生來
[00:37:39.480 --> 00:37:40.080]  不是
[00:37:40.080 --> 00:37:40.800]  我們照舊
[00:37:40.800 --> 00:37:41.760]  照舊傳福音
[00:37:41.760 --> 00:37:42.680]  照舊去說
[00:37:43.000 --> 00:37:43.680]  總而言之
[00:37:43.680 --> 00:37:44.520]  我們只能夠這樣說
[00:37:44.520 --> 00:37:45.000]  一個人
[00:37:45.000 --> 00:37:46.240]  當我們傳福音給他
[00:37:46.240 --> 00:37:47.880]  他願意回轉的時候
[00:37:47.880 --> 00:37:49.040]  一有興趣的時候
[00:37:49.040 --> 00:37:50.760]  其實我們知道神已經工作了
[00:37:50.760 --> 00:37:52.560]  已經有工作在那裡
[00:37:52.560 --> 00:37:53.480]  他才能夠這樣
[00:37:53.480 --> 00:37:54.800]  沒有聖靈的感動
[00:37:54.800 --> 00:37:56.960]  人不會對神叫阿爸父
[00:37:56.960 --> 00:37:58.560]  這個是聖經裡面所提到的
[00:37:58.560 --> 00:38:00.560]  這個我們很重要的一個肯定
[00:38:00.560 --> 00:38:01.600]  如果不是
[00:38:01.600 --> 00:38:02.600]  我們就缺乏了
[00:38:02.600 --> 00:38:04.480]  剛才我講的那個恩典的層次
[00:38:04.480 --> 00:38:05.560]  在信仰裡面
[00:38:05.560 --> 00:38:07.560]  一定要講這個恩典的層次
[00:38:07.560 --> 00:38:09.280]  第二個問題要處理的
[00:38:09.280 --> 00:38:11.120]  就是智力和他力的問題
[00:38:12.240 --> 00:38:15.440]  究竟一個信仰是靠自己的力量
[00:38:15.440 --> 00:38:17.360]  還是靠神的力量呢
[00:38:17.360 --> 00:38:21.120]  其實有不同的程度
[00:38:21.120 --> 00:38:22.640]  和不同的立場和看法
[00:38:22.640 --> 00:38:28.400]  有些信仰
[00:38:28.400 --> 00:38:30.280]  認為
[00:38:30.280 --> 00:38:31.600]  靠道德
[00:38:31.600 --> 00:38:33.200]  不是道行活動
[00:38:33.200 --> 00:38:35.120]  道德活動
[00:38:35.120 --> 00:38:36.560]  帶來救恩
[00:38:36.560 --> 00:38:40.160]  道德的活動帶來救恩
[00:38:40.520 --> 00:38:42.800]  就是我做了好事
[00:38:42.800 --> 00:38:46.360]  我有這樣的行為表現
[00:38:46.360 --> 00:38:47.640]  得到救恩
[00:38:47.640 --> 00:38:49.600]  這是天主教
[00:38:49.600 --> 00:38:51.280]  或者一些東方的宗教
[00:38:51.280 --> 00:38:52.960]  所強調的
[00:38:52.960 --> 00:38:55.320]  另外一個看法
[00:38:55.320 --> 00:38:55.920]  就是
[00:38:55.920 --> 00:38:56.720]  不是
[00:38:56.720 --> 00:39:00.040]  我的道德表現不能夠帶來救恩
[00:39:00.040 --> 00:39:02.120]  是我剛才講的
[00:39:02.120 --> 00:39:04.160]  是我的意志的抉擇
[00:39:04.160 --> 00:39:05.080]  帶來救恩
[00:39:05.080 --> 00:39:06.360]  我的意志的抉擇
[00:39:06.360 --> 00:39:07.600]  有些人認為我的意志的抉擇
[00:39:07.600 --> 00:39:08.840]  本身就能夠帶來救恩
[00:39:09.320 --> 00:39:10.720]  有些人認為我的意志的抉擇
[00:39:10.720 --> 00:39:12.160]  再加上道德的表現
[00:39:12.160 --> 00:39:12.880]  就能夠帶來救恩
[00:39:12.880 --> 00:39:16.120]  這已經不是天主教
[00:39:16.120 --> 00:39:17.440]  意志的抉擇可以說是
[00:39:17.440 --> 00:39:18.960]  比如馬丁路德
[00:39:18.960 --> 00:39:20.720]  所強調的
[00:39:20.720 --> 00:39:21.640]  信
[00:39:21.640 --> 00:39:22.800]  就能夠帶來救恩
[00:39:22.800 --> 00:39:25.280]  馬丁路德認為信
[00:39:25.280 --> 00:39:26.600]  不需要再加上行為
[00:39:26.600 --> 00:39:28.200]  有些人認為信
[00:39:28.200 --> 00:39:29.200]  還需要加上行為
[00:39:29.200 --> 00:39:32.160]  有些神學派系
[00:39:32.160 --> 00:39:34.440]  我們不詳細研究
[00:39:34.440 --> 00:39:36.640]  有些人將它推前一點
[00:39:36.960 --> 00:39:39.680]  根本不是你的道德行為
[00:39:39.680 --> 00:39:41.040]  能夠帶來救恩
[00:39:41.040 --> 00:39:43.720]  更加不是你的意志抉擇
[00:39:43.720 --> 00:39:44.360]  能夠帶來救恩
[00:39:44.360 --> 00:39:46.960]  是你的意志抉擇之前
[00:39:46.960 --> 00:39:49.440]  神已經有因典推動你的意志
[00:39:49.440 --> 00:39:50.520]  做抉擇
[00:39:50.520 --> 00:39:51.040]  然後
[00:39:51.040 --> 00:39:51.760]  你
[00:39:51.760 --> 00:39:53.160]  帶來救恩
[00:39:53.160 --> 00:39:55.720]  結果就有相應的道德活動
[00:39:55.720 --> 00:39:57.320]  這個可以說是
[00:39:57.320 --> 00:39:58.600]  較為加以文飾
[00:39:58.600 --> 00:40:00.160]  和改革中的看法
[00:40:00.160 --> 00:40:02.480]  就是一切的背後
[00:40:02.480 --> 00:40:03.840]  都是
[00:40:03.840 --> 00:40:05.720]  神的因典推動你的
[00:40:05.960 --> 00:40:07.360]  甚至你的意志抉擇
[00:40:07.360 --> 00:40:09.520]  本身都是神裡面推動你的
[00:40:09.520 --> 00:40:11.360]  如果這樣的話
[00:40:11.360 --> 00:40:12.880]  就是加以文的看法
[00:40:12.880 --> 00:40:14.920]  所以在救恩的過程裡
[00:40:14.920 --> 00:40:16.880]  智力和貪念有程度的不同
[00:40:16.880 --> 00:40:18.680]  不同的派系有不同的看法
[00:40:18.680 --> 00:40:20.880]  基督教誰最準確呢
[00:40:20.880 --> 00:40:22.120]  就
[00:40:22.120 --> 00:40:24.160]  不一定是
[00:40:24.160 --> 00:40:26.800]  越推前越準確
[00:40:26.800 --> 00:40:29.560]  傳統上越推前越熟悉
[00:40:29.560 --> 00:40:31.840]  人越不用做那麼多事
[00:40:31.840 --> 00:40:33.440]  人越做不到
[00:40:33.440 --> 00:40:34.360]  神就做完
[00:40:34.560 --> 00:40:36.920]  將一切的榮耀歸神
[00:40:36.920 --> 00:40:38.400]  但是
[00:40:38.400 --> 00:40:40.840]  有些人認為
[00:40:40.840 --> 00:40:42.920]  意志的抉擇本身
[00:40:42.920 --> 00:40:44.040]  那幅圖畫就是
[00:40:44.040 --> 00:40:45.560]  人的意志的抉擇
[00:40:45.560 --> 00:40:48.600]  在超經驗的層次裡
[00:40:48.600 --> 00:40:49.560]  是有因典的
[00:40:49.560 --> 00:40:50.880]  但是
[00:40:50.880 --> 00:40:52.880]  人的意志的抉擇本身
[00:40:52.880 --> 00:40:55.200]  都有它的主動性
[00:40:55.200 --> 00:40:56.640]  這個主動性就是
[00:40:56.640 --> 00:40:57.840]  神的因典
[00:40:57.840 --> 00:41:01.400]  現在問我們上一學期所說的問題
[00:41:01.400 --> 00:41:02.720]  是能夠抵抗的
[00:41:02.720 --> 00:41:03.960]  而不能抵抗的問題
[00:41:04.640 --> 00:41:06.640]  如果我們相信神的因典
[00:41:06.640 --> 00:41:08.240]  是可以被拒絕的話
[00:41:08.240 --> 00:41:10.040]  那就是我們的意志抉擇本身
[00:41:10.040 --> 00:41:11.480]  有它的主動性
[00:41:11.480 --> 00:41:13.560]  所以我們其實是兩面的
[00:41:13.560 --> 00:41:15.280]  沒有神的因典
[00:41:15.280 --> 00:41:16.480]  意志的抉擇是沒用的
[00:41:16.480 --> 00:41:18.480]  但是有了神的因典
[00:41:18.480 --> 00:41:20.200]  加上意志的抉擇
[00:41:20.200 --> 00:41:22.120]  就產生了救恩
[00:41:22.120 --> 00:41:24.000]  救恩的結果
[00:41:24.000 --> 00:41:25.960]  有相應的道德
[00:41:25.960 --> 00:41:28.160]  態度上的扭轉
[00:41:28.160 --> 00:41:30.120]  和新生命的表現
[00:41:30.120 --> 00:41:31.920]  有些人相信是這樣
[00:41:32.720 --> 00:41:34.200]  我教是傾向這樣的看法
[00:41:34.200 --> 00:41:36.560]  但這不一定是唯一
[00:41:36.560 --> 00:41:37.640]  基督教的看法
[00:41:37.640 --> 00:41:39.680]  不過這樣看
[00:41:39.680 --> 00:41:42.400]  自己覺得比較全面一點
[00:41:42.400 --> 00:41:45.000]  另外一個我上一堂也提過
[00:41:45.000 --> 00:41:46.480]  這次再簡單重複
[00:41:46.480 --> 00:41:47.680]  說一說
[00:41:47.680 --> 00:41:50.320]  就是在整個過程當中
[00:41:50.320 --> 00:41:51.840]  我們還要問另一個問題
[00:41:51.840 --> 00:41:54.040]  就是究竟他對人的
[00:41:54.040 --> 00:41:55.320]  得救
[00:41:55.320 --> 00:41:58.560]  道德生命的扭轉能力
[00:41:58.560 --> 00:41:59.600]  那種潛能
[00:41:59.600 --> 00:42:00.760]  有多少個假設
[00:42:01.400 --> 00:42:02.800]  這牽涉到不同的理論
[00:42:02.800 --> 00:42:03.600]  大家記得嗎
[00:42:03.600 --> 00:42:05.880]  如果是
[00:42:05.880 --> 00:42:08.040]  一個倫理論
[00:42:08.040 --> 00:42:09.840]  或者治療論
[00:42:09.840 --> 00:42:11.800]  他相信那個人本身
[00:42:11.800 --> 00:42:12.960]  已經有潛質
[00:42:12.960 --> 00:42:15.560]  可以扭轉他的生命提升
[00:42:15.560 --> 00:42:16.120]  不過
[00:42:16.120 --> 00:42:18.520]  就沒有那個點火
[00:42:18.520 --> 00:42:21.800]  耶穌基督的救恩是一個點火
[00:42:21.800 --> 00:42:23.800]  點起內心的愛火
[00:42:23.800 --> 00:42:26.360]  就燃起對神的回應
[00:42:26.360 --> 00:42:28.600]  點起內心有的力量
[00:42:28.600 --> 00:42:30.080]  就好像耶穌一樣
[00:42:30.520 --> 00:42:33.400]  在一個墮落的世界裏面
[00:42:33.400 --> 00:42:34.840]  活出一個不墮落的生命
[00:42:34.840 --> 00:42:36.240]  這個是治療論
[00:42:36.240 --> 00:42:38.120]  這個可以說是一種
[00:42:38.120 --> 00:42:40.560]  假設人內在生命
[00:42:40.560 --> 00:42:41.920]  已經有這種潛質
[00:42:41.920 --> 00:42:44.320]  可以生命有扭轉的
[00:42:44.320 --> 00:42:45.760]  不過是參考點火
[00:42:45.760 --> 00:42:46.840]  如果
[00:42:46.840 --> 00:42:48.280]  另外一個
[00:42:48.280 --> 00:42:49.640]  代屬論的
[00:42:49.640 --> 00:42:51.320]  就強調人裏面
[00:42:51.320 --> 00:42:52.720]  根本連這個潛質都沒有
[00:42:52.720 --> 00:42:54.200]  唯有耶穌基督
[00:42:54.200 --> 00:42:55.600]  做了這件事
[00:42:55.600 --> 00:42:58.280]  釘死在十字架上
[00:42:58.280 --> 00:43:00.120]  代替他做了
[00:43:00.400 --> 00:43:01.320]  極端的看法就是
[00:43:01.320 --> 00:43:02.440]  耶穌幫你做了
[00:43:02.440 --> 00:43:04.640]  你根本完全不用做
[00:43:04.640 --> 00:43:05.960]  耶穌幫你改了
[00:43:05.960 --> 00:43:07.480]  扭轉了
[00:43:07.480 --> 00:43:09.040]  你只要相信的時候
[00:43:09.040 --> 00:43:10.240]  你自然就會
[00:43:10.240 --> 00:43:11.720]  有一個新的生命
[00:43:11.720 --> 00:43:12.600]  出現
[00:43:12.600 --> 00:43:14.440]  兩個極端化了
[00:43:14.440 --> 00:43:15.240]  都是危險
[00:43:15.240 --> 00:43:16.160]  但是
[00:43:16.160 --> 00:43:18.120]  我相信兩者都不能夠
[00:43:18.120 --> 00:43:20.360]  完全排斥對方
[00:43:20.360 --> 00:43:21.960]  這也是我
[00:43:21.960 --> 00:43:23.840]  平衡的
[00:43:23.840 --> 00:43:24.800]  希望的了解
[00:43:24.800 --> 00:43:26.080]  意思就是說
[00:43:26.080 --> 00:43:27.560]  人
[00:43:27.560 --> 00:43:28.680]  內在
[00:43:29.480 --> 00:43:30.760]  那個潛質
[00:43:30.760 --> 00:43:31.760]  有沒有力量
[00:43:31.760 --> 00:43:32.680]  獨立地
[00:43:32.680 --> 00:43:33.880]  可以扭轉生命呢
[00:43:33.880 --> 00:43:35.920]  我從信仰角度來說
[00:43:35.920 --> 00:43:36.480]  就說沒有
[00:43:36.480 --> 00:43:38.600]  好了
[00:43:38.600 --> 00:43:40.360]  但是
[00:43:40.360 --> 00:43:42.760]  力量從哪裡來的呢
[00:43:42.760 --> 00:43:43.960]  一定要在
[00:43:43.960 --> 00:43:44.920]  耶穌基督
[00:43:44.920 --> 00:43:46.520]  代屬死了
[00:43:46.520 --> 00:43:48.840]  復活的能力裏面
[00:43:48.840 --> 00:43:49.960]  才能夠支取到來
[00:43:49.960 --> 00:43:50.560]  就是說
[00:43:50.560 --> 00:43:52.120]  能力的來源
[00:43:52.120 --> 00:43:52.960]  在耶穌那裏來
[00:43:52.960 --> 00:43:55.320]  但是耶穌的能力來源
[00:43:55.320 --> 00:43:57.400]  就不是逼你有改變的
[00:43:57.960 --> 00:43:59.560]  是需要你自己
[00:43:59.560 --> 00:44:00.800]  去有回應
[00:44:00.800 --> 00:44:02.120]  去支取多少
[00:44:02.120 --> 00:44:03.320]  拿到多少
[00:44:03.320 --> 00:44:04.560]  大家明白嗎
[00:44:04.560 --> 00:44:06.320]  所以力量的來源
[00:44:06.320 --> 00:44:07.120]  就不是屬於你的
[00:44:07.120 --> 00:44:09.640]  所以你需要代屬
[00:44:09.640 --> 00:44:10.960]  但是
[00:44:10.960 --> 00:44:13.640]  你自己的回應有多少
[00:44:13.640 --> 00:44:15.000]  拿到多少
[00:44:15.000 --> 00:44:17.000]  就是決定你能夠
[00:44:17.000 --> 00:44:18.320]  耶穌的生命
[00:44:18.320 --> 00:44:21.040]  是令到你有什麼具體的
[00:44:21.040 --> 00:44:21.520]  表現
[00:44:21.520 --> 00:44:22.600]  有什麼回轉的能力
[00:44:22.600 --> 00:44:23.200]  有多少
[00:44:23.200 --> 00:44:24.200]  大家明白嗎
[00:44:24.200 --> 00:44:25.640]  所以在這裏我相信
[00:44:25.640 --> 00:44:26.240]  兩者
[00:44:26.240 --> 00:44:27.080]  都是很重要的
[00:44:27.240 --> 00:44:28.520]  如果智力他力在這裏
[00:44:28.520 --> 00:44:29.400]  得到一個平衡
[00:44:29.400 --> 00:44:32.160]  我就不是隨便說
[00:44:32.160 --> 00:44:32.920]  智力的需要
[00:44:32.920 --> 00:44:33.520]  他力的需要
[00:44:33.520 --> 00:44:34.520]  而是我覺得
[00:44:34.520 --> 00:44:36.840]  意志的抉擇
[00:44:36.840 --> 00:44:38.280]  是屬於你的
[00:44:38.280 --> 00:44:40.600]  但是你意志的抉擇
[00:44:40.600 --> 00:44:41.680]  如果沒有了耶穌
[00:44:41.680 --> 00:44:42.920]  你抉擇是沒有用的
[00:44:42.920 --> 00:44:44.040]  但是
[00:44:44.040 --> 00:44:45.800]  耶穌也不會代你
[00:44:45.800 --> 00:44:46.640]  抉擇
[00:44:46.640 --> 00:44:49.000]  這兩者就是這樣
[00:44:49.000 --> 00:44:49.680]  做到平衡
[00:44:49.680 --> 00:44:51.560]  所以人的部分
[00:44:51.560 --> 00:44:51.760]  你說
[00:44:51.760 --> 00:44:52.520]  好了
[00:44:52.520 --> 00:44:54.160]  道堂我問你一個問題
[00:44:54.160 --> 00:44:55.960]  人的最基本
[00:44:56.960 --> 00:44:57.760]  人的部分
[00:44:57.760 --> 00:44:58.840]  要負責什麼呢
[00:44:58.840 --> 00:45:00.240]  我說
[00:45:00.240 --> 00:45:00.720]  抉擇
[00:45:00.720 --> 00:45:03.400]  意志上的抉擇
[00:45:03.400 --> 00:45:04.640]  回轉
[00:45:04.640 --> 00:45:06.080]  就是最基礎的
[00:45:06.080 --> 00:45:07.320]  然後
[00:45:07.320 --> 00:45:08.640]  有了這個抉擇
[00:45:08.640 --> 00:45:10.760]  力量就從神那裏來
[00:45:10.760 --> 00:45:12.480]  來的時候
[00:45:12.480 --> 00:45:13.480]  這個抉擇
[00:45:13.480 --> 00:45:14.440]  就慢慢地
[00:45:14.440 --> 00:45:15.720]  成為一個真實的
[00:45:15.720 --> 00:45:17.240]  生命裏面的表現
[00:45:17.240 --> 00:45:18.960]  所以我經常強調
[00:45:18.960 --> 00:45:21.280]  意志的力量
[00:45:21.280 --> 00:45:22.360]  是屬於一個人的
[00:45:22.360 --> 00:45:23.920]  如果你聽過不同的講座
