
[00:00:00.000 --> 00:00:05.960]  佛陀慈慕讓我們在聆聽主的說話
[00:43:21.520 --> 00:43:23.520]  由車禍當中
[00:43:25.520 --> 00:43:27.520]  不是一定是上帝
[00:43:27.520 --> 00:43:31.520]  或者你交了稅
[00:43:31.520 --> 00:43:35.520]  所以有消防員
[00:43:35.520 --> 00:43:37.520]  仍然可以當值
[00:43:37.520 --> 00:43:39.520]  拯救你
[00:43:39.520 --> 00:43:43.520]  牧師你真的很狹窄
[00:43:43.520 --> 00:43:47.520]  那時候有個路人走過
[00:43:47.520 --> 00:43:49.520]  他剛好有手提電話
[00:43:49.520 --> 00:43:51.520]  看到車禍
[00:43:51.520 --> 00:43:53.520]  他打電話
[00:43:53.520 --> 00:43:55.520]  你認爲這是上帝的工作
[00:43:55.520 --> 00:43:57.520]  這不是一個人正常的工作嗎
[00:43:57.520 --> 00:44:01.520]  不要一樣東西都說一定是神做
[00:44:01.520 --> 00:44:05.520]  牧師你這樣說
[00:44:05.520 --> 00:44:07.520]  不是萬事都互相效力嗎
[00:44:07.520 --> 00:44:09.520]  萬事互相效力
[00:44:09.520 --> 00:44:11.520]  很多事情上帝用的時候
[00:44:11.520 --> 00:44:15.520]  不是你所指的這些情況
[00:44:15.520 --> 00:44:19.520]  一個公民的責任拯救了你
[00:44:19.520 --> 00:44:21.520]  你可不可能是這樣
[00:44:23.520 --> 00:44:25.520]  但是無論怎樣都好
[00:44:25.520 --> 00:44:27.520]  你都沒有脫離過你的罪性
[00:44:27.520 --> 00:44:31.520]  你只不過給一次的好處
[00:44:31.520 --> 00:44:33.520]  來收買了你自己
[00:44:33.520 --> 00:44:39.520]  不過你說這是上帝
[00:44:39.520 --> 00:44:41.520]  所以很多人的信仰
[00:44:41.520 --> 00:44:43.520]  長期呵塞上帝
[00:44:43.520 --> 00:44:45.520]  要求上帝給好處他
[00:44:45.520 --> 00:44:49.520]  來收買我們的信他
[00:44:49.520 --> 00:44:51.520]  上帝不需要的
[00:44:53.520 --> 00:44:55.520]  我說的俗一點
[00:44:55.520 --> 00:44:59.520]  你不認罪悔改
[00:44:59.520 --> 00:45:01.520]  就說我信了耶穌的話
[00:45:01.520 --> 00:45:05.520]  我用其他方法去信的
[00:45:05.520 --> 00:45:09.520]  上帝不稀罕你這些所謂信的
[00:45:09.520 --> 00:45:15.520]  從這段聖經第十節
[00:45:15.520 --> 00:45:17.520]  到第十一節裏面
[00:45:17.520 --> 00:45:19.520]  我們清楚看見
[00:45:19.520 --> 00:45:21.520]  因爲神
[00:45:21.520 --> 00:45:23.520]  在我們
[00:45:23.520 --> 00:45:25.520]  做任何事上
[00:45:25.520 --> 00:45:27.520]  經過討告
[00:45:27.520 --> 00:45:29.520]  瞭解上帝
[00:45:29.520 --> 00:45:31.520]  心思意念
[00:45:31.520 --> 00:45:33.520]  有理解明白上帝的教訓的人
[00:45:33.520 --> 00:45:37.520]  他跟着做事
[00:45:37.520 --> 00:45:39.520]  是對得起主
[00:45:39.520 --> 00:45:49.520]  而且這件事做出來
[00:45:49.520 --> 00:45:51.520]  是主所喜悅的事情
[00:45:51.520 --> 00:45:57.520]  從來一個人信主
[00:45:57.520 --> 00:45:59.520]  從來一個人討告
[00:45:59.520 --> 00:46:01.520]  不是你祈禱之後
[00:46:01.520 --> 00:46:03.520]  我對得起我自己
[00:46:03.520 --> 00:46:07.520]  不是
[00:46:07.520 --> 00:46:09.520]  對得起主
[00:46:09.520 --> 00:46:11.520]  什麼叫對得起呢
[00:46:11.520 --> 00:46:13.520]  很有意思
[00:46:13.520 --> 00:46:15.520]  這個字眼
[00:46:17.520 --> 00:46:19.520]  在希臘文裏
[00:46:19.520 --> 00:46:21.520]  這個字叫
[00:46:21.520 --> 00:46:23.520]  Asios
[00:46:23.520 --> 00:46:25.520]  可以說成
[00:46:25.520 --> 00:46:27.520]  另一個文雅的翻譯
[00:46:27.520 --> 00:46:29.520]  叫匹配
[00:46:29.520 --> 00:46:33.520]  如果你是讀會計的
[00:46:33.520 --> 00:46:35.520]  你就會知道
[00:46:35.520 --> 00:46:37.520]  有一樣東西叫
[00:46:37.520 --> 00:46:39.520]  Matching Principle
[00:46:39.520 --> 00:46:41.520]  做每一件事
[00:46:41.520 --> 00:46:43.520]  要對稱的
[00:46:45.520 --> 00:46:47.520]  你說是嗎
[00:46:47.520 --> 00:46:49.520]  只有會計纔有
[00:46:49.520 --> 00:46:51.520]  不是啊
[00:46:51.520 --> 00:46:53.520]  做很多事都要有
[00:46:53.520 --> 00:46:55.520]  比如最簡單
[00:46:55.520 --> 00:46:57.520]  醫療
[00:46:57.520 --> 00:46:59.520]  醫療有個水平
[00:46:59.520 --> 00:47:01.520]  早兩個星期
[00:47:01.520 --> 00:47:03.520]  因爲我病得很嚴重
[00:47:03.520 --> 00:47:05.520]  去了急診室
[00:47:05.520 --> 00:47:07.520]  去急診室之後
[00:47:07.520 --> 00:47:09.520]  我從來沒做過
[00:47:09.520 --> 00:47:11.520]  又是那麼多的檢測
[00:47:11.520 --> 00:47:13.520]  照了兩次CT Scan
[00:47:13.520 --> 00:47:15.520]  跟着驗血
[00:47:15.520 --> 00:47:17.520]  驗了六銅血
[00:47:17.520 --> 00:47:19.520]  有些人就說
[00:47:19.520 --> 00:47:21.520]  你看看多好
[00:47:21.520 --> 00:47:23.520]  其實不是
[00:47:23.520 --> 00:47:25.520]  好不好的問題
[00:47:25.520 --> 00:47:27.520]  這是一個Standard Procedure
[00:47:27.520 --> 00:47:31.520]  他做每一件事
[00:47:31.520 --> 00:47:33.520]  他做一個醫療在急診
[00:47:33.520 --> 00:47:35.520]  他一定要做這樣的
[00:47:35.520 --> 00:47:37.520]  檢測
[00:47:37.520 --> 00:47:39.520]  好了 做完檢測之後
[00:47:39.520 --> 00:47:41.520]  我們還是找不到你什麼問題
[00:47:41.520 --> 00:47:43.520]  不過
[00:47:43.520 --> 00:47:45.520]  我馬上給你兩樣藥
[00:47:45.520 --> 00:47:47.520]  第一
[00:47:47.520 --> 00:47:49.520]  他給了兩粒半
[00:47:49.520 --> 00:47:51.520]  內固醇給我喫
[00:47:51.520 --> 00:47:53.520]  我就不想喫
[00:47:53.520 --> 00:47:55.520]  不過他給我就喫
[00:47:55.520 --> 00:47:59.520]  然後再噴那些
[00:47:59.520 --> 00:48:01.520]  內固醇的Puff
[00:48:01.520 --> 00:48:03.520]  因爲我封了喉嚨
[00:48:03.520 --> 00:48:05.520]  他說那些可以撐開你的喉嚨
[00:48:05.520 --> 00:48:09.520]  丁子梅
[00:48:11.520 --> 00:48:13.520]  過了急診室之後
[00:48:13.520 --> 00:48:15.520]  我去醫生那裏
[00:48:15.520 --> 00:48:17.520]  家庭醫生
[00:48:17.520 --> 00:48:19.520]  我跟家庭醫生說
[00:48:19.520 --> 00:48:21.520]  他沒有其他的治療方法給我
[00:48:21.520 --> 00:48:23.520]  爲什麼呢
[00:48:23.520 --> 00:48:25.520]  有沒有一些根治的問題
[00:48:25.520 --> 00:48:27.520]  爲什麼他不立刻
[00:48:27.520 --> 00:48:29.520]  處理我的情況
[00:48:29.520 --> 00:48:31.520]  或者我的喉嚨是不是正如你們一路
[00:48:31.520 --> 00:48:33.520]  所檢測到的
[00:48:33.520 --> 00:48:35.520]  我的喉嚨氣喉是比較狹窄呢
[00:48:35.520 --> 00:48:37.520]  需不需要做手術呢
[00:48:37.520 --> 00:48:39.520]  等等這些所有的問題
[00:48:39.520 --> 00:48:41.520]  我跟我的家庭醫生說
[00:48:41.520 --> 00:48:43.520]  爲什麼急診室不做
[00:48:43.520 --> 00:48:45.520]  你知道我的醫生
[00:48:45.520 --> 00:48:47.520]  很有智慧地回答我
[00:48:47.520 --> 00:48:53.520]  因爲他是急診室
[00:48:53.520 --> 00:48:55.520]  急診室
[00:48:55.520 --> 00:48:57.520]  只要你不死就行了
[00:48:57.520 --> 00:49:01.520]  他不是做根本治療
[00:49:01.520 --> 00:49:05.520]  只要你在危急的時候
[00:49:05.520 --> 00:49:07.520]  解決了你
[00:49:07.520 --> 00:49:09.520]  不用死就是這麼多
[00:49:09.520 --> 00:49:11.520]  你封了就不用你封喉
[00:49:11.520 --> 00:49:13.520]  所以他要給你內固醇
[00:49:13.520 --> 00:49:15.520]  要給你puff去噴
[00:49:15.520 --> 00:49:19.520]  我後來才發現那些puff
[00:49:19.520 --> 00:49:21.520]  不應該每次每一瓶噴
[00:49:21.520 --> 00:49:23.520]  他給了兩瓶
[00:49:23.520 --> 00:49:25.520]  醫院很慷慨
[00:49:25.520 --> 00:49:27.520]  給你藥
[00:49:27.520 --> 00:49:31.520]  每瓶噴四次
[00:49:31.520 --> 00:49:33.520]  每二十分鐘
[00:49:33.520 --> 00:49:35.520]  噴一枚
[00:49:35.520 --> 00:49:37.520]  總共噴三枚
[00:49:37.520 --> 00:49:39.520]  你想想我在一個半小時
[00:49:39.520 --> 00:49:41.520]  噴了多少次
[00:49:41.520 --> 00:49:45.520]  四三一十二
[00:49:45.520 --> 00:49:47.520]  每一瓶噴了十二次
[00:49:47.520 --> 00:49:49.520]  總共噴了二十四次
[00:49:49.520 --> 00:49:51.520]  正常這些puff是每次噴一次
[00:49:51.520 --> 00:49:53.520]  每個小時噴一次
[00:49:53.520 --> 00:49:57.520]  爲什麼他要噴得這麼頻密
[00:49:57.520 --> 00:50:01.520]  急救嘛
[00:50:01.520 --> 00:50:03.520]  matching
[00:50:03.520 --> 00:50:05.520]  對應
[00:50:05.520 --> 00:50:07.520]  匹配
[00:50:07.520 --> 00:50:09.520]  你是要
[00:50:09.520 --> 00:50:11.520]  你就快呼吸不了
[00:50:11.520 --> 00:50:13.520]  所以我就要急救
[00:50:13.520 --> 00:50:15.520]  用這個情況去對應
[00:50:15.520 --> 00:50:17.520]  如果再對應不了
[00:50:17.520 --> 00:50:19.520]  他就插喉
[00:50:19.520 --> 00:50:23.520]  但是不是長期插喉
[00:50:23.520 --> 00:50:25.520]  不是長期插喉
[00:50:25.520 --> 00:50:27.520]  你不再有呼吸問題
[00:50:27.520 --> 00:50:29.520]  拔喉的了
[00:50:31.520 --> 00:50:33.520]  兄弟姐妹
[00:50:33.520 --> 00:50:35.520]  回來這裏看
[00:50:35.520 --> 00:50:37.520]  保羅的禱告
[00:50:37.520 --> 00:50:39.520]  要他們有
[00:50:39.520 --> 00:50:41.520]  有智慧的悟性
[00:50:41.520 --> 00:50:43.520]  要明白上帝的旨意
[00:50:43.520 --> 00:50:45.520]  是做什麼的
[00:50:45.520 --> 00:50:47.520]  要使他們能夠繼續
[00:50:47.520 --> 00:50:49.520]  行事爲人
[00:50:49.520 --> 00:50:51.520]  對應得到上帝
[00:50:51.520 --> 00:50:53.520]  所以一個真正的信徒
[00:50:53.520 --> 00:50:55.520]  其實很簡單的
[00:50:55.520 --> 00:50:57.520]  你不用告訴我你是一個基督徒
[00:50:57.520 --> 00:50:59.520]  還是不是基督徒
[00:50:59.520 --> 00:51:01.520]  你在教會可能對牧師
[00:51:01.520 --> 00:51:03.520]  很好
[00:51:03.520 --> 00:51:05.520]  對弟兄姐妹很好
[00:51:05.520 --> 00:51:07.520]  很溫柔
[00:51:07.520 --> 00:51:09.520]  可能你一回到辦公室
[00:51:09.520 --> 00:51:11.520]  就不斷罵人
[00:51:11.520 --> 00:51:13.520]  無理地罵人
[00:51:13.520 --> 00:51:15.520]  你做人
[00:51:15.520 --> 00:51:17.520]  做事
[00:51:17.520 --> 00:51:19.520]  能否在瞭解了上帝的智慧
[00:51:19.520 --> 00:51:21.520]  之後
[00:51:21.520 --> 00:51:23.520]  做事
[00:51:23.520 --> 00:51:25.520]  對得起主
[00:51:25.520 --> 00:51:27.520]  對得起上帝
[00:51:27.520 --> 00:51:29.520]  對得起主
[00:51:29.520 --> 00:51:31.520]  還有一個
[00:51:31.520 --> 00:51:33.520]  審判基礎不是你
[00:51:33.520 --> 00:51:35.520]  而是主的標準
[00:51:35.520 --> 00:51:37.520]  是上帝所喜悅的
[00:51:37.520 --> 00:51:39.520]  標準
[00:51:39.520 --> 00:51:41.520]  所以接下來
[00:51:41.520 --> 00:51:43.520]  爲了要去
[00:51:43.520 --> 00:51:45.520]  給哥羅西教會的
[00:51:45.520 --> 00:51:47.520]  信徒明白到
[00:51:47.520 --> 00:51:49.520]  他們所作的事
[00:51:49.520 --> 00:51:51.520]  能夠真正
[00:51:51.520 --> 00:51:53.520]  是否合神
[00:51:53.520 --> 00:51:55.520]  心意主所喜悅
[00:51:55.520 --> 00:51:57.520]  對得起主
[00:51:57.520 --> 00:51:59.520]  於是有三個
[00:51:59.520 --> 00:52:01.520]  分詞
[00:52:01.520 --> 00:52:03.520]  從第十節
[00:52:03.520 --> 00:52:05.520]  的下半節
[00:52:05.520 --> 00:52:07.520]  開始這樣說
[00:52:07.520 --> 00:52:09.520]  在一切善事上
[00:52:09.520 --> 00:52:11.520]  結果子
[00:52:11.520 --> 00:52:13.520]  漸漸地
[00:52:13.520 --> 00:52:15.520]  多知道神
[00:52:15.520 --> 00:52:17.520]  照着他
[00:52:17.520 --> 00:52:19.520]  榮耀的權能
[00:52:19.520 --> 00:52:21.520]  得以在各樣的
[00:52:21.520 --> 00:52:23.520]  得以在各樣的
[00:52:23.520 --> 00:52:25.520]  力上加力
[00:52:25.520 --> 00:52:27.520]  好叫你們
[00:52:27.520 --> 00:52:29.520]  凡事歡歡喜地
[00:52:29.520 --> 00:52:31.520]  忍耐
[00:52:31.520 --> 00:52:33.520]  歡容
[00:52:33.520 --> 00:52:35.520]  這三個的分詞
[00:52:35.520 --> 00:52:37.520]  第一個分詞
[00:52:37.520 --> 00:52:39.520]  就是讓你們在善事上
[00:52:39.520 --> 00:52:41.520]  結果子
[00:52:41.520 --> 00:52:43.520]  漸漸地
[00:52:43.520 --> 00:52:45.520]  多知道神
[00:52:45.520 --> 00:52:47.520]  正確的翻譯是
[00:52:47.520 --> 00:52:49.520]  在一切事上
[00:52:49.520 --> 00:52:51.520]  在一切事上
[00:52:51.520 --> 00:52:53.520]  不斷地結果子
[00:52:53.520 --> 00:52:55.520]  不斷地結果子
[00:52:55.520 --> 00:52:57.520]  不斷地結果子
[00:52:57.520 --> 00:52:59.520]  不斷地結果子
[00:52:59.520 --> 00:53:01.520]  不斷地結果子
[00:53:01.520 --> 00:53:03.520]  不斷地結果子
[00:53:03.520 --> 00:53:05.520]  漸漸地使你們知道神
[00:53:05.520 --> 00:53:07.520]  漸漸地使你們知道神
[00:53:07.520 --> 00:53:09.520]  你不斷地在生命上
[00:53:09.520 --> 00:53:11.520]  你不斷地在生命上
[00:53:11.520 --> 00:53:13.520]  能夠成熟起來
[00:53:13.520 --> 00:53:15.520]  能夠成熟起來
[00:53:15.520 --> 00:53:17.520]  是似上帝的質素
[00:53:17.520 --> 00:53:19.520]  是似上帝的質素
[00:53:19.520 --> 00:53:21.520]  是似上帝的質素
[00:53:21.520 --> 00:53:23.520]  而在這個認識的過程當中
[00:53:23.520 --> 00:53:25.520]  而在這個認識的過程當中
[00:53:25.520 --> 00:53:27.520]  這個漸漸地多知道神
[00:53:27.520 --> 00:53:29.520]  這個漸漸地多知道神
[00:53:29.520 --> 00:53:31.520]  這個漸漸地多知道神
[00:53:31.520 --> 00:53:33.520]  這個漸漸地多知道神
[00:53:33.520 --> 00:53:35.520]  這個漸漸地多知道神
[00:53:35.520 --> 00:53:37.520]  這個漸漸地多知道神
[00:53:37.520 --> 00:53:39.520]  不斷繁衍
[00:53:39.520 --> 00:53:41.520]  不斷繁衍
[00:53:41.520 --> 00:53:43.520]  英文翻譯是multiplying
[00:53:43.520 --> 00:53:45.520]  英文翻譯是multiplying
[00:53:45.520 --> 00:53:47.520]  英文翻譯是multiplying
[00:53:47.520 --> 00:53:49.520]  原來第一個結果子
[00:53:49.520 --> 00:53:51.520]  原來第一個結果子
[00:53:51.520 --> 00:53:53.520]  不斷地
[00:53:53.520 --> 00:53:55.520]  making fruit
[00:53:55.520 --> 00:53:57.520]  或者bearing fruit
[00:53:57.520 --> 00:53:59.520]  或者bearing fruit
[00:53:59.520 --> 00:54:01.520]  和在這裏漸漸多知道神
[00:54:01.520 --> 00:54:03.520]  和在這裏漸漸多知道神
[00:54:03.520 --> 00:54:05.520]  不斷multiplying
[00:54:05.520 --> 00:54:07.520]  和剛剛我們看完第三至第八節
[00:54:07.520 --> 00:54:09.520]  和剛剛我們看完第三至第八節
[00:54:09.520 --> 00:54:11.520]  所講的福音的本質是一模一樣
[00:54:11.520 --> 00:54:13.520]  所講的福音的本質是一模一樣
[00:54:13.520 --> 00:54:15.520]  多結果子
[00:54:15.520 --> 00:54:17.520]  不斷繁衍
[00:54:17.520 --> 00:54:19.520]  不斷繁衍
[00:54:19.520 --> 00:54:21.520]  第三個分詞
[00:54:21.520 --> 00:54:23.520]  第三個分詞
[00:54:23.520 --> 00:54:25.520]  在第十一節
[00:54:25.520 --> 00:54:27.520]  在第十一節
[00:54:27.520 --> 00:54:29.520]  照他榮耀的權能
[00:54:29.520 --> 00:54:31.520]  照他榮耀的權能
[00:54:31.520 --> 00:54:33.520]  得以在各樣的力上加力
[00:54:33.520 --> 00:54:35.520]  得以在各樣的力上加力
[00:54:35.520 --> 00:54:37.520]  是在上主的榮耀的權能裏
[00:54:37.520 --> 00:54:39.520]  是在上主的榮耀的權能裏
[00:54:39.520 --> 00:54:41.520]  不是你和我得到什麼光榮
[00:54:41.520 --> 00:54:43.520]  不是你和我得到什麼光榮
[00:54:43.520 --> 00:54:45.520]  是在上主的光榮能力下
[00:54:45.520 --> 00:54:47.520]  是在上主的光榮能力下
[00:54:47.520 --> 00:54:49.520]  這個能力越來越發展
[00:54:49.520 --> 00:54:51.520]  這個能力越來越發展
[00:54:51.520 --> 00:54:53.520]  得以在各樣的力上加力
[00:54:53.520 --> 00:54:55.520]  得以在各樣的力上加力
[00:54:55.520 --> 00:54:57.520]  不是你有力上加力
[00:54:57.520 --> 00:54:59.520]  是上帝的權能在各樣事情上
[00:54:59.520 --> 00:55:01.520]  是上帝的權能在各樣事情上
[00:55:01.520 --> 00:55:03.520]  越來越有影響力
[00:55:03.520 --> 00:55:05.520]  越來越有影響力
[00:55:05.520 --> 00:55:07.520]  在這三個分詞之下
[00:55:07.520 --> 00:55:09.520]  在這三個分詞之下
[00:55:09.520 --> 00:55:11.520]  造成了一個結果
[00:55:11.520 --> 00:55:13.520]  造成了一個結果
[00:55:13.520 --> 00:55:15.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:15.520 --> 00:55:17.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:17.520 --> 00:55:19.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:19.520 --> 00:55:21.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:21.520 --> 00:55:23.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:23.520 --> 00:55:25.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:25.520 --> 00:55:27.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:27.520 --> 00:55:29.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:29.520 --> 00:55:31.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:31.520 --> 00:55:33.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:33.520 --> 00:55:35.520]  好叫你們凡事歡歡喜喜地忍耐歡容
[00:55:35.520 --> 00:55:41.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:41.520 --> 00:55:43.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:43.520 --> 00:55:45.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:45.520 --> 00:55:47.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:47.520 --> 00:55:49.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:49.520 --> 00:55:51.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:51.520 --> 00:55:53.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:53.520 --> 00:55:55.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:55.520 --> 00:55:57.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:57.520 --> 00:55:59.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:55:59.520 --> 00:56:01.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:01.520 --> 00:56:03.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:03.520 --> 00:56:05.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:05.520 --> 00:56:07.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:07.520 --> 00:56:09.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:09.520 --> 00:56:11.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:11.520 --> 00:56:13.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:13.520 --> 00:56:15.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:15.520 --> 00:56:17.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:17.520 --> 00:56:19.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:19.520 --> 00:56:21.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:21.520 --> 00:56:23.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:23.520 --> 00:56:25.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:25.520 --> 00:56:27.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:27.520 --> 00:56:33.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:33.520 --> 00:56:35.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:35.520 --> 00:56:37.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:37.520 --> 00:56:39.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:39.520 --> 00:56:41.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:41.520 --> 00:56:43.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:43.520 --> 00:56:45.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:45.520 --> 00:56:47.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:47.520 --> 00:56:49.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:49.520 --> 00:56:51.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:51.520 --> 00:56:53.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:53.520 --> 00:56:55.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:55.520 --> 00:56:57.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:57.520 --> 00:56:59.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:56:59.520 --> 00:57:01.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:01.520 --> 00:57:03.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:03.520 --> 00:57:05.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:05.520 --> 00:57:07.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:07.520 --> 00:57:09.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:09.520 --> 00:57:11.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:11.520 --> 00:57:13.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:13.520 --> 00:57:15.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:15.520 --> 00:57:17.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:17.520 --> 00:57:19.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:19.520 --> 00:57:25.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:25.520 --> 00:57:27.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:27.520 --> 00:57:29.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:29.520 --> 00:57:31.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:31.520 --> 00:57:33.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:33.520 --> 00:57:35.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:35.520 --> 00:57:37.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:37.520 --> 00:57:39.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:39.520 --> 00:57:41.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:41.520 --> 00:57:43.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:43.520 --> 00:57:45.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:45.520 --> 00:57:47.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:47.520 --> 00:57:49.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:49.520 --> 00:57:51.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:51.520 --> 00:57:53.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:53.520 --> 00:57:55.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:55.520 --> 00:57:57.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:57.520 --> 00:57:59.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:57:59.520 --> 00:58:01.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:01.520 --> 00:58:03.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:03.520 --> 00:58:05.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:05.520 --> 00:58:07.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:07.520 --> 00:58:09.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:09.520 --> 00:58:11.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:11.520 --> 00:58:17.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:17.520 --> 00:58:19.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:19.520 --> 00:58:21.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:21.520 --> 00:58:23.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:23.520 --> 00:58:25.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:25.520 --> 00:58:27.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:27.520 --> 00:58:29.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:29.520 --> 00:58:31.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:31.520 --> 00:58:33.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:33.520 --> 00:58:35.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:35.520 --> 00:58:37.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:37.520 --> 00:58:39.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:39.520 --> 00:58:41.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:41.520 --> 00:58:43.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:43.520 --> 00:58:45.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:45.520 --> 00:58:47.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:47.520 --> 00:58:49.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:49.520 --> 00:58:51.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:51.520 --> 00:58:53.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:53.520 --> 00:58:55.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:55.520 --> 00:58:57.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:57.520 --> 00:58:59.520]  好叫你們凡事歡歡喜地忍耐歡容
[00:58:59.520 --> 00:59:01.520]  好叫你們凡事歡歡喜地忍耐歡容
