
[00:00:00.000 --> 00:00:10.500]  我會很快退下我自己加拿大CCACA執行總幹事的崗位
[00:36:31.000 --> 00:36:33.000]  我覺得我們可以
[00:36:33.000 --> 00:36:35.000]  團契是深入的
[00:36:35.000 --> 00:36:37.000]  去面對它
[00:36:37.000 --> 00:36:41.000]  起碼前面兩個我們需要很清楚
[00:36:41.000 --> 00:36:43.000]  第一
[00:36:43.000 --> 00:36:45.000]  你是我的弟兄
[00:36:45.000 --> 00:36:47.000]  你是我的姊妹
[00:36:47.000 --> 00:36:49.000]  你不是我的敵人
[00:36:49.000 --> 00:36:53.000]  儘管我喜歡吃甜
[00:36:53.000 --> 00:36:55.000]  你喜歡吃鹹
[00:36:55.000 --> 00:36:57.000]  這不就小事
[00:36:57.000 --> 00:36:59.000]  大件事就不是那麼簡單
[00:36:59.000 --> 00:37:01.000]  但無論如何
[00:37:01.000 --> 00:37:03.000]  你都是我的弟兄
[00:37:03.000 --> 00:37:05.000]  你是我的姊妹
[00:37:05.000 --> 00:37:07.000]  因為這和你沒有關係
[00:37:07.000 --> 00:37:09.000]  主耶穌做了
[00:37:09.000 --> 00:37:11.000]  客觀的事實
[00:37:11.000 --> 00:37:13.000]  我們在基督裏面
[00:37:13.000 --> 00:37:15.000]  我們有聖靈
[00:37:15.000 --> 00:37:17.000]  我們就是弟兄姊妹
[00:37:17.000 --> 00:37:19.000]  你今天脫鉤也好
[00:37:19.000 --> 00:37:21.000]  將來在天上你也不能脫鉤
[00:37:21.000 --> 00:37:23.000]  所以第一個我們要肯定
[00:37:23.000 --> 00:37:25.000]  我們在主裏面的關係
[00:37:25.000 --> 00:37:27.000]  第二我們要肯定
[00:37:27.000 --> 00:37:29.000]  我們是為了大使命
[00:37:29.000 --> 00:37:31.000]  我們是為了福音
[00:37:31.000 --> 00:37:33.000]  在這個方向下走的時候
[00:37:33.000 --> 00:37:35.000]  我覺得有這兩個很清楚的
[00:37:35.000 --> 00:37:37.000]  大前提下我們再針對議題
[00:37:37.000 --> 00:37:39.000]  這個議題其實不是
[00:37:39.000 --> 00:37:41.000]  我要convince你
[00:37:41.000 --> 00:37:43.000]  我是對你是錯
[00:37:43.000 --> 00:37:45.000]  同樣也不是你convince我
[00:37:45.000 --> 00:37:47.000]  你是對我是錯
[00:37:47.000 --> 00:37:49.000]  聖經裏面說到他們
[00:37:49.000 --> 00:37:51.000]  恆心遵守
[00:37:51.000 --> 00:37:53.000]  使徒的教訓
[00:37:53.000 --> 00:37:55.000]  然後彼此交接
[00:37:55.000 --> 00:37:57.000]  這班初期信主的人
[00:37:57.000 --> 00:37:59.000]  其實很多議題
[00:37:59.000 --> 00:38:01.000]  你發覺在初期教會
[00:38:01.000 --> 00:38:03.000]  都是出現的
[00:38:03.000 --> 00:38:05.000]  寡婦膳食的問題
[00:38:05.000 --> 00:38:07.000]  愛保人信主
[00:38:07.000 --> 00:38:09.000]  後來有聖靈
[00:38:09.000 --> 00:38:11.000]  保羅說到
[00:38:11.000 --> 00:38:13.000]  聖靈的恩賜
[00:38:13.000 --> 00:38:15.000]  那些問題
[00:38:15.000 --> 00:38:17.000]  所以其實每個時代裏面
[00:38:17.000 --> 00:38:19.000]  都有一些議題
[00:38:19.000 --> 00:38:21.000]  是那個時代出現
[00:38:21.000 --> 00:38:23.000]  對原先
[00:38:23.000 --> 00:38:25.000]  我沒有這個背景的人
[00:38:25.000 --> 00:38:27.000]  對我來說是新的東西
[00:38:27.000 --> 00:38:29.000]  在新的東西裏面
[00:38:29.000 --> 00:38:31.000]  可能有不同的反應
[00:38:31.000 --> 00:38:33.000]  但我覺得其實是可以
[00:38:33.000 --> 00:38:35.000]  去交流
[00:38:35.000 --> 00:38:37.000]  不是你或我
[00:38:37.000 --> 00:38:39.000]  而是我們願意放下
[00:38:39.000 --> 00:38:41.000]  看神的心意
[00:38:41.000 --> 00:38:43.000]  神的教導是甚麼
[00:38:43.000 --> 00:38:45.000]  所以看回在愛保人信主裏面
[00:38:45.000 --> 00:38:47.000]  彼得
[00:38:47.000 --> 00:38:49.000]  那個
[00:38:49.000 --> 00:38:51.000]  異象影響很大
[00:38:51.000 --> 00:38:53.000]  在俏皮像裏面
[00:38:53.000 --> 00:38:55.000]  對一個猶太人來說
[00:38:55.000 --> 00:38:57.000]  那個是不可能
[00:38:57.000 --> 00:38:59.000]  食不潔的東西
[00:38:59.000 --> 00:39:01.000]  然後在哥利留裏面
[00:39:01.000 --> 00:39:03.000]  看到聖靈真的降臨
[00:39:03.000 --> 00:39:05.000]  在哥利留和他的家人裏面
[00:39:05.000 --> 00:39:07.000]  彼得就不能說
[00:39:07.000 --> 00:39:09.000]  所以他在
[00:39:09.000 --> 00:39:11.000]  《大議會》裏面
[00:39:11.000 --> 00:39:13.000]  他就為這件事出聲
[00:39:13.000 --> 00:39:15.000]  做見證
[00:39:15.000 --> 00:39:17.000]  所以我覺得我們是
[00:39:17.000 --> 00:39:19.000]  活在一個時代裏面
[00:39:19.000 --> 00:39:21.000]  有新的東西出現
[00:39:21.000 --> 00:39:23.000]  我們不是去避免它
[00:39:23.000 --> 00:39:25.000]  但我們也不是割走極端
[00:39:25.000 --> 00:39:27.000]  而是在這個時代裏面
[00:39:27.000 --> 00:39:29.000]  我們如何做一個
[00:39:29.000 --> 00:39:31.000]  適切的基督徒
[00:39:31.000 --> 00:39:33.000]  如果真的出現這種情況
[00:39:33.000 --> 00:39:35.000]  我們解不開
[00:39:35.000 --> 00:39:37.000]  就放下吧
[00:39:37.000 --> 00:39:39.000]  看看我們
[00:39:39.000 --> 00:39:41.000]  看的東西都有限
[00:39:41.000 --> 00:39:43.000]  就不要去到極端
[00:39:43.000 --> 00:39:45.000]  我和你割席
[00:39:45.000 --> 00:39:47.000]  或者有你無我
[00:39:47.000 --> 00:39:49.000]  或者
[00:39:49.000 --> 00:39:51.000]  在這種時候不是解決方法
[00:39:51.000 --> 00:39:53.000]  我們仍然可以
[00:39:53.000 --> 00:39:55.000]  將自己放下
[00:39:55.000 --> 00:39:57.000]  再看看神一告報如何帶領
[00:39:57.000 --> 00:39:59.000]  我覺得現在未必完全解決到的東西
[00:39:59.000 --> 00:40:01.000]  不等於永遠解決不到
[00:40:01.000 --> 00:40:03.000]  慢慢會發生
[00:40:03.000 --> 00:40:05.000]  但在裏面
[00:40:05.000 --> 00:40:07.000]  我們仍然在當中裏面
[00:40:07.000 --> 00:40:09.000]  能夠有彼此的弟兄姊妹的關係
[00:40:09.000 --> 00:40:11.000]  一起成長
[00:40:11.000 --> 00:40:13.000]  這是很重要
[00:40:13.000 --> 00:40:15.000]  最後一個
[00:40:15.000 --> 00:40:17.000]  不單止在
[00:40:17.000 --> 00:40:19.000]  真理的靈性上
[00:40:19.000 --> 00:40:21.000]  在物質上也是一個很重要的課題
[00:40:21.000 --> 00:40:23.000]  在物質生活上
[00:40:23.000 --> 00:40:25.000]  所需要的公認
[00:40:25.000 --> 00:40:27.000]  有幾個字
[00:40:27.000 --> 00:40:29.000]  《小行村》第二章裏面
[00:40:29.000 --> 00:40:31.000]  他說凡物公用
[00:40:31.000 --> 00:40:33.000]  原來凡物公用這個字
[00:40:33.000 --> 00:40:35.000]  原文就是colonial
[00:40:35.000 --> 00:40:37.000]  所有的東西我們一起
[00:40:37.000 --> 00:40:39.000]  共用
[00:40:39.000 --> 00:40:41.000]  看的時候才發現
[00:40:41.000 --> 00:40:43.000]  真正的共產不在中國
[00:40:43.000 --> 00:40:45.000]  中國哪裏有共產
[00:40:45.000 --> 00:40:47.000]  真正的共產原來在教會
[00:40:47.000 --> 00:40:49.000]  來錯了
[00:40:49.000 --> 00:40:53.000]  原來
[00:40:53.000 --> 00:40:55.000]  我們有的東西都不是我們
[00:40:55.000 --> 00:40:57.000]  我們只是管家
[00:40:57.000 --> 00:40:59.000]  所以
[00:40:59.000 --> 00:41:01.000]  當弟兄姊妹真的有需要的時候
[00:41:01.000 --> 00:41:03.000]  我們如何去幫助他們
[00:41:03.000 --> 00:41:05.000]  這就是凡物公用
[00:41:05.000 --> 00:41:07.000]  然後說到聖徒缺乏
[00:41:07.000 --> 00:41:09.000]  要幫補
[00:41:09.000 --> 00:41:11.000]  原文也是colonial
[00:41:11.000 --> 00:41:13.000]  我們要幫補
[00:41:13.000 --> 00:41:15.000]  剛才說到很多香港人去英國
[00:41:15.000 --> 00:41:17.000]  有很多不同的遭遇
[00:41:17.000 --> 00:41:19.000]  有些適應得好一點
[00:41:19.000 --> 00:41:21.000]  他很快找到工作
[00:41:21.000 --> 00:41:23.000]  做回自己的專業
[00:41:23.000 --> 00:41:25.000]  雖然他的薪金和香港差很遠
[00:41:25.000 --> 00:41:27.000]  但是OK的
[00:41:27.000 --> 00:41:29.000]  但也有些出現一些問題
[00:41:29.000 --> 00:41:31.000]  他在香港有牌照也好
[00:41:31.000 --> 00:41:33.000]  車牌
[00:41:33.000 --> 00:41:35.000]  去到英國根本香港有牌照沒有車
[00:41:35.000 --> 00:41:37.000]  或者不開車
[00:41:37.000 --> 00:41:39.000]  去到英國不開不行
[00:41:39.000 --> 00:41:41.000]  要補鐘
[00:41:41.000 --> 00:41:43.000]  他有牌照的
[00:41:43.000 --> 00:41:45.000]  但他沒有開車
[00:41:45.000 --> 00:41:47.000]  這就是問題
[00:41:47.000 --> 00:41:49.000]  另外有些因為前途未定
[00:41:49.000 --> 00:41:51.000]  經濟方面沒有收入
[00:41:51.000 --> 00:41:53.000]  英國的東西貴到死
[00:41:53.000 --> 00:41:55.000]  然後又搞不搞得燃油那麼貴
[00:41:55.000 --> 00:41:59.000]  電費很貴
[00:41:59.000 --> 00:42:01.000]  結果有些人
[00:42:01.000 --> 00:42:03.000]  去到家裏
[00:42:03.000 --> 00:42:05.000]  很冷也好
[00:42:05.000 --> 00:42:07.000]  他不開車
[00:42:07.000 --> 00:42:09.000]  因為想省錢
[00:42:09.000 --> 00:42:11.000]  但你想想如果你的人已經很depressed
[00:42:11.000 --> 00:42:13.000]  還在冷
[00:42:13.000 --> 00:42:15.000]  真的不行
[00:42:15.000 --> 00:42:17.000]  更加慘
[00:42:17.000 --> 00:42:19.000]  所以這是一個
[00:42:19.000 --> 00:42:21.000]  教會團體生活裏面很實際的問題
[00:42:21.000 --> 00:42:23.000]  有些弟兄姊妹
[00:42:23.000 --> 00:42:25.000]  可能有這個困難
[00:42:25.000 --> 00:42:27.000]  我們怎樣能夠彼此幫助
[00:42:27.000 --> 00:42:29.000]  然後希伯來書13章裏面
[00:42:29.000 --> 00:42:31.000]  只要不可忘記行善
[00:42:31.000 --> 00:42:33.000]  和捐輸的善
[00:42:33.000 --> 00:42:35.000]  捐輸的愚民
[00:42:35.000 --> 00:42:37.000]  亦都是convenient
[00:42:37.000 --> 00:42:39.000]  所以你發覺在初期的教會裏面
[00:42:39.000 --> 00:42:41.000]  那種實質的支援
[00:42:41.000 --> 00:42:43.000]  愛心的捐輸
[00:42:43.000 --> 00:42:45.000]  或者幫助
[00:42:45.000 --> 00:42:47.000]  其實在初期教會裏面
[00:42:47.000 --> 00:42:49.000]  是一個很自然的一部份
[00:42:49.000 --> 00:42:51.000]  這亦都應該是
[00:42:51.000 --> 00:42:53.000]  在我們自己團體裏面的一部份
[00:42:53.000 --> 00:42:55.000]  包括如果教會真的有新移民
[00:42:55.000 --> 00:42:57.000]  其實一樣
[00:42:57.000 --> 00:42:59.000]  香港不需要開車
[00:42:59.000 --> 00:43:01.000]  但加拿大
[00:43:01.000 --> 00:43:03.000]  英國這些
[00:43:03.000 --> 00:43:05.000]  地方是需要開車
[00:43:05.000 --> 00:43:07.000]  他們來到的時候
[00:43:07.000 --> 00:43:09.000]  亦都沒有牌
[00:43:09.000 --> 00:43:11.000]  所以交通接送
[00:43:11.000 --> 00:43:13.000]  幫手買東西
[00:43:13.000 --> 00:43:15.000]  有時接小孩
[00:43:15.000 --> 00:43:17.000]  這些是很實質的issue
[00:43:17.000 --> 00:43:19.000]  一個團體
[00:43:19.000 --> 00:43:21.000]  能夠做到這件事
[00:43:21.000 --> 00:43:23.000]  這亦是一個
[00:43:23.000 --> 00:43:25.000]  很重要實際的課題
[00:43:25.000 --> 00:43:27.000]  所以我是將
[00:43:27.000 --> 00:43:29.000]  四個function
[00:43:29.000 --> 00:43:31.000]  放在大家當中
[00:43:31.000 --> 00:43:33.000]  或者我們回到前面
[00:43:33.000 --> 00:43:37.000]  是一個共有生命的關係
[00:43:37.000 --> 00:43:39.000]  是一個
[00:43:39.000 --> 00:43:41.000]  天福福音事公上的夥伴
[00:43:41.000 --> 00:43:43.000]  是一個真理
[00:43:43.000 --> 00:43:45.000]  靈性情感上的交流
[00:43:45.000 --> 00:43:47.000]  或者契合
[00:43:47.000 --> 00:43:49.000]  物質生活上的公益
[00:43:49.000 --> 00:43:51.000]  我們可以
[00:43:51.000 --> 00:43:53.000]  或者用這幾方面來反思
[00:43:53.000 --> 00:43:55.000]  我們今天的團體生活
[00:43:55.000 --> 00:43:57.000]  在面對
[00:43:57.000 --> 00:43:59.000]  疫情或疫情後
[00:43:59.000 --> 00:44:01.000]  我都知道
[00:44:01.000 --> 00:44:03.000]  最近我很多同工
[00:44:03.000 --> 00:44:05.000]  在國內的
[00:44:05.000 --> 00:44:07.000]  父母都染疫
[00:44:07.000 --> 00:44:09.000]  甚至很嚴重
[00:44:09.000 --> 00:44:11.000]  有些離世
[00:44:11.000 --> 00:44:13.000]  我認識的幾個同工都有
[00:44:13.000 --> 00:44:15.000]  所以我不知道國內情況如何
[00:44:15.000 --> 00:44:17.000]  亦都不知道加拿大會怎樣
[00:44:17.000 --> 00:44:19.000]  但無論如何
[00:44:19.000 --> 00:44:21.000]  在面對這樣的情況下
[00:44:21.000 --> 00:44:23.000]  究竟我們今天的團體生活是怎樣
[00:44:23.000 --> 00:44:27.000]  聖經很清楚告訴我們
[00:44:27.000 --> 00:44:29.000]  我們要團體
[00:44:29.000 --> 00:44:31.000]  因為神的心意是將我們放在神的家
[00:44:31.000 --> 00:44:33.000]  互為肢體
[00:44:33.000 --> 00:44:35.000]  我們在疫情的時候
[00:44:35.000 --> 00:44:37.000]  我們同工
[00:44:37.000 --> 00:44:39.000]  work from home
[00:44:39.000 --> 00:44:41.000]  很多開會都用網上
[00:44:41.000 --> 00:44:43.000]  但過了兩三年後我們發覺
[00:44:43.000 --> 00:44:45.000]  真的這樣不行
[00:44:45.000 --> 00:44:47.000]  所以最近我們同工會
[00:44:47.000 --> 00:44:49.000]  我們一個月開始
[00:44:49.000 --> 00:44:51.000]  我自己staff team
[00:44:51.000 --> 00:44:53.000]  我們有11個人
[00:44:53.000 --> 00:44:55.000]  最近有些在其他省
[00:44:55.000 --> 00:44:57.000]  我們盡可能鼓勵
[00:44:57.000 --> 00:44:59.000]  多人多的我們一起出席
[00:44:59.000 --> 00:45:01.000]  開會
[00:45:01.000 --> 00:45:03.000]  開完會後一起出去
[00:45:03.000 --> 00:45:05.000]  喝茶
[00:45:05.000 --> 00:45:07.000]  吃午餐
[00:45:07.000 --> 00:45:09.000]  昨天我們
[00:45:09.000 --> 00:45:11.000]  甚至有個BBQ
[00:45:11.000 --> 00:45:13.000]  team building
[00:45:13.000 --> 00:45:15.000]  我們是需要這樣
[00:45:15.000 --> 00:45:17.000]  不可能只是獨行俠
[00:45:17.000 --> 00:45:19.000]  上上院
[00:45:19.000 --> 00:45:21.000]  這不是一個正確的方法
[00:45:21.000 --> 00:45:23.000]  願神祝福我們
[00:45:23.000 --> 00:45:25.000]  重施我們今天的團體生活
[00:45:25.000 --> 00:45:27.000]  怎樣在現在這個時代裏
[00:45:27.000 --> 00:45:29.000]  能夠繼續彼此扶持
[00:45:29.000 --> 00:45:31.000]  彼此相助
[00:45:31.000 --> 00:45:33.000]  亦都是在這個時代裏
[00:45:33.000 --> 00:45:35.000]  作福音的出口
[00:45:35.000 --> 00:45:37.000]  我們一起祈禱
[00:45:37.000 --> 00:45:39.000]  天父的慶賞感恩
[00:45:39.000 --> 00:45:41.000]  沒有一件事是偶然的
[00:45:41.000 --> 00:45:43.000]  我們都經過疫情的挑戰
[00:45:43.000 --> 00:45:45.000]  亦都經過時代裏
[00:45:45.000 --> 00:45:47.000]  很多的轉變
[00:45:47.000 --> 00:45:49.000]  帶來對教會的衝擊
[00:45:49.000 --> 00:45:51.000]  但你將我們放在這個時代裏
[00:45:51.000 --> 00:45:53.000]  你叫我們不只是
[00:45:53.000 --> 00:45:55.000]  passive 被動的
[00:45:55.000 --> 00:45:57.000]  去捱
[00:45:57.000 --> 00:45:59.000]  但叫我們在這個時代裏
[00:45:59.000 --> 00:46:01.000]  成為一個見證
[00:46:01.000 --> 00:46:03.000]  主耶穌求你幫助我們
[00:46:03.000 --> 00:46:05.000]  教會在這個時代裏
[00:46:05.000 --> 00:46:07.000]  能夠活出團契
[00:46:07.000 --> 00:46:09.000]  應該有的樣式
[00:46:09.000 --> 00:46:11.000]  當我們真的能夠彼此相助
[00:46:11.000 --> 00:46:13.000]  彼此相愛的時候
[00:46:13.000 --> 00:46:15.000]  不單止我們自己有力
[00:46:15.000 --> 00:46:17.000]  去走地上的
[00:46:17.000 --> 00:46:19.000]  窄路
[00:46:19.000 --> 00:46:21.000]  我們是一個被你使用
[00:46:21.000 --> 00:46:23.000]  見證福音的契機
[00:46:23.000 --> 00:46:25.000]  神下求你
[00:46:25.000 --> 00:46:27.000]  祝福基督
[00:46:27.000 --> 00:46:29.000]  剛才Emily
[00:46:29.000 --> 00:46:31.000]  也分享到
[00:46:31.000 --> 00:46:33.000]  教會需要牧者
[00:46:33.000 --> 00:46:35.000]  所以我求你
[00:46:35.000 --> 00:46:37.000]  親自成為我們的瑞靈
[00:46:37.000 --> 00:46:39.000]  在這個時代裏
[00:46:39.000 --> 00:46:41.000]  帶領教會
[00:46:41.000 --> 00:46:43.000]  很清晰地走前面的道路
[00:46:43.000 --> 00:46:45.000]  強化我們的團契生命
[00:46:45.000 --> 00:46:47.000]  生活
[00:46:47.000 --> 00:46:49.000]  預備的工人
[00:46:49.000 --> 00:46:51.000]  帶領教會走前面的道路
[00:46:51.000 --> 00:46:53.000]  感謝你
[00:46:53.000 --> 00:46:55.000]  聽我們在這裏祈禱
[00:46:55.000 --> 00:46:57.000]  奉祭耶穌得勝的名字
[00:46:57.000 --> 00:46:59.000]  Amen
[00:46:59.000 --> 00:47:01.000]  (音樂停止)
[00:47:01.000 --> 00:47:03.000]  (音樂開始)
[00:47:03.000 --> 00:47:06.000]  (字幕由 Amara.org 社群提供)

