
[00:00:00.000 --> 00:00:06.000]  今晚真是一個很難得的研討機會
[00:30:30.000 --> 00:30:33.000]  用他們的語言 用他們所掙扎的問題
[00:30:33.000 --> 00:30:35.000]  questions 文化的問題
[00:30:35.000 --> 00:30:37.000]  去給予神學的答案
[00:30:37.000 --> 00:30:39.000]  answer the questions
[00:30:39.000 --> 00:30:42.000]  question and answer就是他後來整個神學的做法
[00:30:42.000 --> 00:30:44.000]  就是說我去到哪裏
[00:30:44.000 --> 00:30:45.000]  基督教都要問
[00:30:45.000 --> 00:30:47.000]  在這個文化底下他們最深刻的
[00:30:47.000 --> 00:30:49.000]  掙扎著解決不了的問題是什麼
[00:30:49.000 --> 00:30:51.000]  神學有什麼答案給他們
[00:30:51.000 --> 00:30:53.000]  這樣的時候才能夠將基督教
[00:30:53.000 --> 00:30:55.000]  在一個新的世界裡面
[00:30:55.000 --> 00:30:57.000]  新的處境裡面重新傳揚開去
[00:30:57.000 --> 00:30:59.000]  挽救這個文化
[00:30:59.000 --> 00:31:03.000]  所以文化的挽救的情意結是很強的
[00:31:03.000 --> 00:31:05.000]  這是Tillich 的努力
[00:31:05.000 --> 00:31:09.000]  所以這個就產生了Paul Tillich以後的那條路
[00:31:09.000 --> 00:31:11.000]  用他後來的一個他們的老友
[00:31:11.000 --> 00:31:13.000]  叫做Gogarton
[00:31:13.000 --> 00:31:15.000]  Fedrick Gogarton的評價來說
[00:31:15.000 --> 00:31:20.000]  說了巴特和Tillich兩個是死對頭
[00:31:20.000 --> 00:31:22.000]  兩個很不同的
[00:31:22.000 --> 00:31:24.000]  一個是從地上上去的
[00:31:24.000 --> 00:31:25.000]  一個是從天上掉下來的
[00:31:25.000 --> 00:31:27.000]  這個神學我們一會兒就知道
[00:31:27.000 --> 00:31:29.000]  他的立場是完全不同的
[00:31:29.000 --> 00:31:31.000]  簡單來說總結Gogarton
[00:31:31.000 --> 00:31:34.000]  說這兩個朋友的看法就是剛剛是這樣
[00:31:34.000 --> 00:31:36.000]  如果Paul Tillich
[00:31:36.000 --> 00:31:38.000]  他要問的問題就是
[00:31:38.000 --> 00:31:40.000]  the Bible in the New World
[00:31:40.000 --> 00:31:43.000]  怎樣將聖經大家明白嗎
[00:31:43.000 --> 00:31:45.000]  重新等待一個新世界裡面
[00:31:45.000 --> 00:31:49.000]  有一個新的語言去表達給新的世界看的時候
[00:31:49.000 --> 00:31:51.000]  巴特剛剛相反的
[00:31:51.000 --> 00:31:53.000]  就是在聖經裡面找到一個新世界
[00:31:53.000 --> 00:31:55.000]  The Bible in the New World
[00:31:55.000 --> 00:31:57.000]  Paul Tillich要問的問題
[00:31:57.000 --> 00:31:59.000]  巴特就要問道回頭
[00:31:59.000 --> 00:32:02.000]  The New World in the Bible
[00:32:02.000 --> 00:32:04.000]  在聖經裡面的新世界
[00:32:04.000 --> 00:32:09.000]  所以你明白他為什麼去看羅馬斯來找答案
[00:32:09.000 --> 00:32:12.000]  Paul Tillich你知道在哪裡找答案
[00:32:12.000 --> 00:32:14.000]  他掙扎了這麼久之後
[00:32:14.000 --> 00:32:17.000]  在他的戰場回去療養院的時候
[00:32:17.000 --> 00:32:20.000]  在尼采的節外去找答案
[00:32:20.000 --> 00:32:23.000]  就要找一個說明沒有神的人
[00:32:23.000 --> 00:32:26.000]  在他的作品裡面重新找回神出來
[00:32:26.000 --> 00:32:27.000]  這樣就可以了
[00:32:27.000 --> 00:32:29.000]  我今天不是說Tillich
[00:32:29.000 --> 00:32:32.000]  在尼采你找到最後的神學根據
[00:32:32.000 --> 00:32:33.000]  這樣就精彩了
[00:32:33.000 --> 00:32:34.000]  是精彩的
[00:32:34.000 --> 00:32:35.000]  很精彩的
[00:32:35.000 --> 00:32:37.000]  不過巴特一樣精彩
[00:32:37.000 --> 00:32:39.000]  十九世紀已經被那些
[00:32:39.000 --> 00:32:42.000]  聖經批判學的聖經都丟在一旁了
[00:32:42.000 --> 00:32:45.000]  只不過等於Mahabharata一樣
[00:32:45.000 --> 00:32:47.000]  Mahabharata就是
[00:32:47.000 --> 00:32:49.000]  印度史詩裡面其中一個
[00:32:49.000 --> 00:32:51.000]  Ramayana, Mahabharata
[00:32:51.000 --> 00:32:53.000]  這些印度史詩的故事裡面其中一本
[00:32:53.000 --> 00:32:55.000]  丟在聖經有一本
[00:32:55.000 --> 00:32:57.000]  印度神話有一本
[00:32:57.000 --> 00:32:59.000]  巴特不要理那麼多
[00:32:59.000 --> 00:33:01.000]  在羅馬書裡面拿出來
[00:33:01.000 --> 00:33:03.000]  在羅馬書裡面的新世界找到
[00:33:03.000 --> 00:33:05.000]  人類神學裡面的出路
[00:33:05.000 --> 00:33:08.000]  他沒有想過要挽救人類的文化
[00:33:08.000 --> 00:33:09.000]  好像Portillia那樣
[00:33:09.000 --> 00:33:11.000]  但是他想挽救神學的命運
[00:33:11.000 --> 00:33:13.000]  因為神學剛才說壓錯了籌碼
[00:33:13.000 --> 00:33:16.000]  現在籌碼那一盤
[00:33:16.000 --> 00:33:18.000]  一鋪一開的時候
[00:33:18.000 --> 00:33:19.000]  輸光了
[00:33:19.000 --> 00:33:21.000]  你就等著破綻
[00:33:21.000 --> 00:33:24.000]  究竟怎樣可以重建神學呢
[00:33:24.000 --> 00:33:26.000]  這個是巴特的努力
[00:33:26.000 --> 00:33:29.000]  這個可以說是巴特和Tillich是不同的
[00:33:29.000 --> 00:33:31.000]  巴特的經驗是怎樣呢
[00:33:31.000 --> 00:33:33.000]  我們就收窄一點在巴特
[00:33:33.000 --> 00:33:35.000]  巴特其實就是
[00:33:35.000 --> 00:33:38.000]  一直到1910年
[00:33:38.000 --> 00:33:39.000]  我們看他的作品
[00:33:39.000 --> 00:33:45.000]  還是非常支持自由派
[00:33:45.000 --> 00:33:47.000]  19世紀剛才說的
[00:33:47.000 --> 00:33:49.000]  Herman,Van Hanna
[00:33:49.000 --> 00:33:51.000]  這些全部都是他的老師
[00:33:51.000 --> 00:33:55.000]  所以這條路就是道德,理想,人類,樂觀
[00:33:55.000 --> 00:33:57.000]  全部都是他所寫的東西
[00:33:57.000 --> 00:34:01.000]  但是開始到第一次世界大戰之前
[00:34:01.000 --> 00:34:03.000]  就有很多的震撼
[00:34:03.000 --> 00:34:07.000]  我相信他自己用他自己的說話來說
[00:34:07.000 --> 00:34:11.000]  最大的震撼就是他身邊曾經回顧
[00:34:11.000 --> 00:34:13.000]  他說有一天
[00:34:13.000 --> 00:34:19.000]  他說當德國向全世界宣戰的時候
[00:34:19.000 --> 00:34:23.000]  對於我來說巴特華爾那一天就是8月那一天
[00:34:23.000 --> 00:34:26.000]  當德國決定向全世界宣戰
[00:34:26.000 --> 00:34:27.000]  大家記住了
[00:34:27.000 --> 00:34:29.000]  德國宣戰就是瑞士都是災殃
[00:34:29.000 --> 00:34:31.000]  當德國宣戰的時候
[00:34:31.000 --> 00:34:36.000]  他赫然發言在宣戰書下面簽名的93個
[00:34:36.000 --> 00:34:39.000]  當時最一流的德國學者
[00:34:39.000 --> 00:34:43.000]  贊成開戰去進攻別人的學者裏面
[00:34:43.000 --> 00:34:45.000]  有他自己的老師的名字
[00:34:45.000 --> 00:34:47.000]  就是他的神學老師的名字
[00:34:47.000 --> 00:34:49.000]  由Hanna,Herman這些的名字
[00:34:49.000 --> 00:34:51.000]  他說這樣的時候到那一天的時候
[00:34:51.000 --> 00:34:52.000]  突然間他就知道
[00:34:52.000 --> 00:34:53.000]  他就從那一天開始
[00:34:53.000 --> 00:34:57.000]  我就知道19世紀的神學是沒有得救的了
[00:34:57.000 --> 00:34:59.000]  這個他自己說的
[00:34:59.000 --> 00:35:01.000]  我相信他那時候做過鄉村牧師
[00:35:01.000 --> 00:35:04.000]  但是他突然知道這件事的時候
[00:35:04.000 --> 00:35:05.000]  他說說了這麼久
[00:35:05.000 --> 00:35:07.000]  Brotherhood of man
[00:35:07.000 --> 00:35:09.000]  說了這麼久人類弟兄姊妹有愛
[00:35:09.000 --> 00:35:13.000]  天國那個道德崇高的理想
[00:35:13.000 --> 00:35:15.000]  人類心靈的無窮價值
[00:35:15.000 --> 00:35:17.000]  現在你說了這麼多年
[00:35:17.000 --> 00:35:19.000]  現在你簽名是殺人
[00:35:19.000 --> 00:35:20.000]  你明白嗎
[00:35:20.000 --> 00:35:22.000]  那就是說你的神學根本是垃圾來的
[00:35:22.000 --> 00:35:24.000]  你說了這麼多年都沒用的
[00:35:24.000 --> 00:35:25.000]  因為你沒辦法
[00:35:25.000 --> 00:35:27.000]  你根本就不是在做你所說的事情
[00:35:27.000 --> 00:35:29.000]  那時候你說了什麼意思
[00:35:29.000 --> 00:35:31.000]  所以他就說從那一天開始
[00:35:31.000 --> 00:35:33.000]  他就看見
[00:35:33.000 --> 00:35:37.000]  For me,the theology of the 19th century had no future
[00:35:37.000 --> 00:35:39.000]  沒有前途了
[00:35:39.000 --> 00:35:41.000]  那他就開始失落了
[00:35:41.000 --> 00:35:43.000]  不過幸好他失落了
[00:35:43.000 --> 00:35:45.000]  更好他在鄉村裡面又不用打仗又不用成
[00:35:45.000 --> 00:35:47.000]  有空又看書
[00:35:47.000 --> 00:35:48.000]  跟T.Leak不同
[00:35:48.000 --> 00:35:50.000]  T.Leak在戰場裡面又生又死
[00:35:50.000 --> 00:35:51.000]  他就怎樣呢
[00:35:51.000 --> 00:35:53.000]  唯有重新去找
[00:35:53.000 --> 00:35:55.000]  在那時候他就開始講道
[00:35:55.000 --> 00:35:57.000]  每個星期都要講道
[00:35:57.000 --> 00:35:59.000]  他就開始重新看回聖經
[00:35:59.000 --> 00:36:01.000]  在聖經裡面
[00:36:01.000 --> 00:36:03.000]  後來就出現了這個
[00:36:03.000 --> 00:36:05.000]  羅馬書
[00:36:05.000 --> 00:36:07.000]  為什麼他要在聖經裡面找
[00:36:07.000 --> 00:36:09.000]  聖經當然他在聖經裡面找
[00:36:09.000 --> 00:36:11.000]  都是一個很大的險著
[00:36:11.000 --> 00:36:13.000]  因為大家知道的
[00:36:13.000 --> 00:36:15.000]  100年19世紀開始將聖經產到
[00:36:15.000 --> 00:36:17.000]  體無完膚
[00:36:17.000 --> 00:36:19.000]  那怎樣可以一個已經別人都不要的
[00:36:19.000 --> 00:36:21.000]  要丟的
[00:36:21.000 --> 00:36:23.000]  一個這樣的古代的
[00:36:23.000 --> 00:36:25.000]  宗教文獻
[00:36:25.000 --> 00:36:27.000]  神話文獻裡面
[00:36:27.000 --> 00:36:29.000]  重新找回對整個神學的支撐
[00:36:29.000 --> 00:36:31.000]  和基礎
[00:36:31.000 --> 00:36:33.000]  這個就留給我們
[00:36:33.000 --> 00:36:35.000]  去掙扎要想
[00:36:35.000 --> 00:36:37.000]  在羅馬書那個特色的地方
[00:36:37.000 --> 00:36:39.000]  在這個
[00:36:39.000 --> 00:36:41.000]  基本上我們在簡單
[00:36:41.000 --> 00:36:43.000]  總結那句就是說
[00:36:43.000 --> 00:36:45.000]  最後他的出路就是重返聖經
[00:36:45.000 --> 00:36:47.000]  尋找啟示
[00:36:47.000 --> 00:36:49.000]  他要在聖經裡面
[00:36:49.000 --> 00:36:51.000]  找個新世界
[00:36:51.000 --> 00:36:53.000]  因為這個世界已經沒有前途了
[00:36:53.000 --> 00:36:55.000]  神學又沒有前途了
[00:36:55.000 --> 00:36:57.000]  所以神學一切的說法
[00:36:57.000 --> 00:36:59.000]  由一個理性主義一直說到
[00:36:59.000 --> 00:37:01.000]  這個19世紀的神學
[00:37:01.000 --> 00:37:03.000]  到這個地步沒有前途了
[00:37:03.000 --> 00:37:05.000]  唯有從頭在聖經裡面找
[00:37:05.000 --> 00:37:07.000]  這個他不是出於一種
[00:37:07.000 --> 00:37:09.000]  很傳統的
[00:37:09.000 --> 00:37:11.000]  很老套的說法
[00:37:11.000 --> 00:37:13.000]  他增加火在聖經裡面找
[00:37:13.000 --> 00:37:15.000]  我看看有沒有一個新的出路
[00:37:15.000 --> 00:37:17.000]  那竟然他在暗中
[00:37:17.000 --> 00:37:19.000]  摸摸摸的時候被他
[00:37:19.000 --> 00:37:21.000]  打上了整個神學
[00:37:21.000 --> 00:37:23.000]  神學遊樂場
[00:37:23.000 --> 00:37:25.000]  成為炸彈
[00:37:25.000 --> 00:37:27.000]  炸下去的時候
[00:37:27.000 --> 00:37:29.000]  大家都跟他了
[00:37:29.000 --> 00:37:31.000]  包括以後都很反對的人就是
[00:37:31.000 --> 00:37:33.000]  帕特里克、艾米布洛娜
[00:37:33.000 --> 00:37:35.000]  這些人以後都跟他們爭論到
[00:37:35.000 --> 00:37:37.000]  反目成仇的人
[00:37:37.000 --> 00:37:39.000]  但最初其實都是受到影響
[00:37:39.000 --> 00:37:41.000]  可以說他開展了一個叫做
[00:37:41.000 --> 00:37:43.000]  變徵神學的所謂
[00:37:43.000 --> 00:37:45.000]  Dyletical Theology
[00:37:45.000 --> 00:37:47.000]  一個這樣的運動
[00:37:47.000 --> 00:37:49.000]  1920年開始
[00:37:49.000 --> 00:37:51.000]  一直到1933年
[00:37:51.000 --> 00:37:53.000]  基本上後來都散兵了
[00:37:53.000 --> 00:37:55.000]  這個神學的運動基本上都不是說
[00:37:55.000 --> 00:37:57.000]  很有什麼會員
[00:37:57.000 --> 00:37:59.000]  不過那些神學家
[00:37:59.000 --> 00:38:01.000]  大概都是向著這個同一個方向
[00:38:01.000 --> 00:38:03.000]  來看
[00:38:03.000 --> 00:38:05.000]  差不多神學的理念
[00:38:05.000 --> 00:38:07.000]  去看當時的應該怎麼重整
[00:38:07.000 --> 00:38:09.000]  基督教的神學
[00:38:09.000 --> 00:38:11.000]  這個叫做
[00:38:11.000 --> 00:38:13.000]  變徵的神學的流派
[00:38:13.000 --> 00:38:15.000]  當然巴特就是那個
[00:38:15.000 --> 00:38:17.000]  基本上是發起人
[00:38:17.000 --> 00:38:19.000]  還有一個叫做
[00:38:19.000 --> 00:38:21.000]  Edward Tonneson
[00:38:21.000 --> 00:38:23.000]  是巴特的老友記
[00:38:23.000 --> 00:38:25.000]  也是牧師
[00:38:25.000 --> 00:38:27.000]  他一生始終是牧師
[00:38:27.000 --> 00:38:29.000]  巴特就不是了
[00:38:29.000 --> 00:38:31.000]  巴特當他寫羅馬書式的
[00:38:31.000 --> 00:38:33.000]  第二個版的時候
[00:38:33.000 --> 00:38:35.000]  就已經轉到大學裡面
[00:38:35.000 --> 00:38:37.000]  任教授了
[00:38:37.000 --> 00:38:39.000]  在哥廷根大學裡面做教授
[00:38:39.000 --> 00:38:41.000]  跟著到後來
[00:38:41.000 --> 00:38:43.000]  當然是穩定了
[00:38:43.000 --> 00:38:45.000]  巴塞爾
[00:38:45.000 --> 00:38:47.000]  巴塞爾
[00:38:47.000 --> 00:38:49.000]  幫巴塞爾的大學裡面
[00:38:49.000 --> 00:38:51.000]  一直做教授直到他退休去世為止
[00:38:51.000 --> 00:38:53.000]  所以可以說
[00:38:53.000 --> 00:38:55.000]  巴特的路是慢慢慢慢
[00:38:55.000 --> 00:38:57.000]  走上了學術的路
[00:38:57.000 --> 00:38:59.000]  在大學裡面
[00:38:59.000 --> 00:39:01.000]  但他始終堅持他是一個牧師
[00:39:01.000 --> 00:39:03.000]  所以看巴特的作品
[00:39:03.000 --> 00:39:05.000]  如果你有興趣看多一點
[00:39:05.000 --> 00:39:07.000]  他當時最出名的那一套
[00:39:07.000 --> 00:39:09.000]  不是一本,是一整套
[00:39:09.000 --> 00:39:11.000]  叫做Church Dormatic
[00:39:11.000 --> 00:39:13.000]  你看他很多的作品
[00:39:13.000 --> 00:39:15.000]  其實他一直在說道
[00:39:15.000 --> 00:39:17.000]  尤其是他寫的德國式的
[00:39:17.000 --> 00:39:19.000]  寫幾句話
[00:39:19.000 --> 00:39:21.000]  大標題論點
[00:39:21.000 --> 00:39:23.000]  寫一大小的字
[00:39:23.000 --> 00:39:25.000]  全部都是講道雜
[00:39:25.000 --> 00:39:27.000]  當然不是真的講道
[00:39:27.000 --> 00:39:29.000]  但他好像寫講道
[00:39:29.000 --> 00:39:31.000]  他表達的方法
[00:39:31.000 --> 00:39:33.000]  很不傳統
[00:39:33.000 --> 00:39:35.000]  寫神學的那種
[00:39:35.000 --> 00:39:37.000]  很邏輯推理
[00:39:37.000 --> 00:39:39.000]  不是的,是一種氣勢的講道
[00:39:39.000 --> 00:39:41.000]  很深刻的神學體會
[00:39:41.000 --> 00:39:43.000]  這種風格可以說是
[00:39:43.000 --> 00:39:45.000]  辯證神學裡面
[00:39:45.000 --> 00:39:47.000]  打出來的風格
[00:39:47.000 --> 00:39:49.000]  當時吸引了一班
[00:39:49.000 --> 00:39:51.000]  年青一輩的新神學明星
[00:39:51.000 --> 00:39:53.000]  的支持
[00:39:53.000 --> 00:39:55.000]  就是剛才說的Fatric Gohgarten
[00:39:55.000 --> 00:39:57.000]  Emil Brunner
[00:39:57.000 --> 00:39:59.000]  Tonison和博文
[00:39:59.000 --> 00:40:01.000]  而Dilik說
[00:40:01.000 --> 00:40:03.000]  我靜靜計都是一個
[00:40:03.000 --> 00:40:05.000]  隱藏的曾經提過
[00:40:05.000 --> 00:40:07.000]  閃閃縮縮,隱藏的會員
[00:40:07.000 --> 00:40:09.000]  因為我心底裡面
[00:40:09.000 --> 00:40:11.000]  都很喜歡他們的看法
[00:40:11.000 --> 00:40:13.000]  不過沒有表面講得這麼明顯
[00:40:13.000 --> 00:40:15.000]  其實
[00:40:15.000 --> 00:40:17.000]  Portigues一開始
[00:40:17.000 --> 00:40:19.000]  跟他的路有一點不同
[00:40:19.000 --> 00:40:21.000]  不過他都贊成
[00:40:21.000 --> 00:40:23.000]  在人的世界和文化裡面
[00:40:23.000 --> 00:40:25.000]  其實沒有找到
[00:40:25.000 --> 00:40:27.000]  最終極的
[00:40:27.000 --> 00:40:29.000]  可以支撐的真理起始點
[00:40:29.000 --> 00:40:31.000]  那你真的在哪裏呢
[00:40:31.000 --> 00:40:33.000]  問題就是
[00:40:33.000 --> 00:40:35.000]  巴特的答案很清楚
[00:40:35.000 --> 00:40:37.000]  就是什麼呢
[00:40:37.000 --> 00:40:39.000]  就是聖經裏面那位的上帝
[00:40:39.000 --> 00:40:41.000]  聖經裏的上帝
[00:40:41.000 --> 00:40:43.000]  在那裏人重新
[00:40:43.000 --> 00:40:45.000]  找回他一切的出路
[00:40:45.000 --> 00:40:47.000]  不是宗教
[00:40:47.000 --> 00:40:49.000]  不是教會
[00:40:49.000 --> 00:40:51.000]  當然不是理性,不是道德
[00:40:51.000 --> 00:40:53.000]  不是經驗
[00:40:53.000 --> 00:40:55.000]  是什麼呢
[00:40:55.000 --> 00:40:57.000]  是聖經裏面的上帝
[00:40:57.000 --> 00:40:59.000]  那怎知道聖經裏面的上帝才是一個信仰
[00:40:59.000 --> 00:41:01.000]  最終極的
[00:41:01.000 --> 00:41:03.000]  不能懷疑的起始點和終極點
[00:41:03.000 --> 00:41:05.000]  這個可以說是
[00:41:05.000 --> 00:41:07.000]  《變精神樂》和
[00:41:07.000 --> 00:41:09.000]  巴特這本《羅馬書釋義》
[00:41:09.000 --> 00:41:11.000]  的重點要講的地方
[00:41:11.000 --> 00:41:13.000]  在這裏當然
[00:41:13.000 --> 00:41:15.000]  賣個關子,先休息一下
[00:41:15.000 --> 00:41:17.000]  我也要休息,大家休息一下
[00:41:17.000 --> 00:41:19.000]  好像說現在要休息到踏狗
[00:41:19.000 --> 00:41:21.000]  家父是不是有事要宣佈
[00:41:21.000 --> 00:41:23.000]  我們待會踏狗回來
[00:41:23.000 --> 00:41:25.000]  我們就進入《羅馬書釋義》裏面
[00:41:25.000 --> 00:41:27.000]  來講一下他真的怎樣表達
[00:41:27.000 --> 00:41:29.000]  這件事
[00:41:29.000 --> 00:41:31.000]  (字幕製作:貝爾)
[00:41:31.000 --> 00:41:33.000]  (字幕製作:貝爾)
[00:41:33.000 --> 00:41:35.000]  (字幕製作:貝爾)
[00:41:35.000 --> 00:41:37.000]  (字幕製作:貝爾)
[00:41:37.000 --> 00:41:39.000]  (字幕製作:貝爾)
[00:41:39.000 --> 00:41:41.000]  (字幕製作:貝爾)
[00:41:41.000 --> 00:41:43.000]  (字幕製作:貝爾)
[00:41:43.000 --> 00:41:45.000]  我就是想要你做我的小姐姐
[00:41:45.000 --> 00:41:47.000]  我就是想要你做我的小姐姐

