
[00:00:00.000 --> 00:00:05.200]  領子會早晨 新年快樂
[00:33:05.120 --> 00:33:07.120]  那種愛慕
[00:33:07.120 --> 00:33:09.120]  但是和這個少年官
[00:33:09.120 --> 00:33:11.120]  有同一個原則
[00:33:11.120 --> 00:33:13.120]  如果我們不是全心全意的話
[00:33:13.120 --> 00:33:15.120]  可能被周圍的事
[00:33:15.120 --> 00:33:17.120]  分散了
[00:33:17.120 --> 00:33:19.120]  可能被一些要付代價的挑戰
[00:33:19.120 --> 00:33:21.120]  我們放下了
[00:33:21.120 --> 00:33:23.120]  可能被
[00:33:23.120 --> 00:33:25.120]  其他不同的人物
[00:33:25.120 --> 00:33:27.120]  喜好
[00:33:27.120 --> 00:33:29.120]  意見
[00:33:29.120 --> 00:33:31.120]  令到我們不能夠全心全意跟從神
[00:33:31.120 --> 00:33:33.120]  那個原則
[00:33:33.120 --> 00:33:35.120]  一樣是
[00:33:35.120 --> 00:33:37.120]  我們會
[00:33:37.120 --> 00:33:39.120]  雖然決定跟從神
[00:33:39.120 --> 00:33:41.120]  但他是悠悠愁愁地
[00:33:41.120 --> 00:33:43.120]  過我們生活
[00:33:43.120 --> 00:33:45.120]  我很深信
[00:33:45.120 --> 00:33:47.120]  神要賜福我們
[00:33:47.120 --> 00:33:49.120]  豐盛的人生
[00:33:49.120 --> 00:33:51.120]  不過條件是
[00:33:51.120 --> 00:33:53.120]  你要變賣所有
[00:33:53.120 --> 00:33:55.120]  分給窮人
[00:33:55.120 --> 00:33:57.120]  還要來跟從神
[00:33:57.120 --> 00:33:59.120]  這個原則
[00:33:59.120 --> 00:34:01.120]  我相信很多窮人
[00:34:01.120 --> 00:34:03.120]  還要來跟從我
[00:34:03.120 --> 00:34:05.120]  是一件事
[00:34:05.120 --> 00:34:07.120]  以耶穌做人生的第一位
[00:34:07.120 --> 00:34:09.120]  我願意完全跟從
[00:34:09.120 --> 00:34:11.120]  所以我將這兩個挑戰
[00:34:11.120 --> 00:34:13.120]  放在大家面前
[00:34:13.120 --> 00:34:15.120]  你信耶穌的朋友
[00:34:15.120 --> 00:34:17.120]  我希望你能夠把握機會
[00:34:17.120 --> 00:34:19.120]  今天決志相信他
[00:34:19.120 --> 00:34:21.120]  我們信了主的弟兄姊妹
[00:34:21.120 --> 00:34:23.120]  如果在你人生的路上
[00:34:23.120 --> 00:34:25.120]  就是現在
[00:34:25.120 --> 00:34:27.120]  你已經分了心
[00:34:27.120 --> 00:34:29.120]  你已經不能夠
[00:34:29.120 --> 00:34:31.120]  全心全意跟從神
[00:34:31.120 --> 00:34:35.120]  2020年
[00:34:35.120 --> 00:34:37.120]  新的一年開始
[00:34:37.120 --> 00:34:39.120]  在你重生神的面前立志
[00:34:39.120 --> 00:34:41.120]  就好像在婚禮上
[00:34:41.120 --> 00:34:43.120]  重新立志一樣
[00:34:43.120 --> 00:34:45.120]  我願意以你為首
[00:34:45.120 --> 00:34:47.120]  開始做祈禱
[00:34:47.120 --> 00:34:49.120]  在我們祈禱的時間
[00:34:49.120 --> 00:34:51.120]  我想將剛才所問的
[00:34:51.120 --> 00:34:53.120]  這兩個問題
[00:34:53.120 --> 00:34:55.120]  兩個應用
[00:34:55.120 --> 00:34:57.120]  兩個挑戰
[00:34:57.120 --> 00:34:59.120]  再次在祈禱之先
[00:34:59.120 --> 00:35:01.120]  希望大家可以做一個表示
[00:35:01.120 --> 00:35:03.120]  我不知道我們當中
[00:35:03.120 --> 00:35:05.120]  有沒有沒有相信主的朋友
[00:35:05.120 --> 00:35:07.120]  今天出席崇拜聚會
[00:35:07.120 --> 00:35:13.120]  如果你沒有試過
[00:35:13.120 --> 00:35:15.120]  決志相信神
[00:35:15.120 --> 00:35:19.120]  今天主耶穌感動你
[00:35:19.120 --> 00:35:21.120]  你也很想和其他人一樣
[00:35:21.120 --> 00:35:23.120]  你說我願意全心全意
[00:35:23.120 --> 00:35:25.120]  跟從耶穌
[00:35:25.120 --> 00:35:27.120]  我決定今天成為教徒
[00:35:27.120 --> 00:35:29.120]  跟從祂
[00:35:29.120 --> 00:35:31.120]  我希望你在這個時間
[00:35:31.120 --> 00:35:33.120]  做一個表示
[00:35:33.120 --> 00:35:35.120]  我能夠特別為你們祈禱
[00:35:35.120 --> 00:35:37.120]  也讓教會可以繼續栽培你
[00:35:37.120 --> 00:35:39.120]  有沒有朋友
[00:35:39.120 --> 00:35:41.120]  你說我想今天決志要相信耶穌
[00:35:41.120 --> 00:35:43.120]  請你舉手
[00:35:43.120 --> 00:35:45.120]  我想為你們祈禱
[00:35:45.120 --> 00:35:49.120]  有沒有朋友呢?請你不要客氣
[00:35:49.120 --> 00:35:51.120]  請你放膽
[00:35:51.120 --> 00:35:53.120]  走自己的一步
[00:35:53.120 --> 00:35:55.120]  如果你還沒有相信耶穌
[00:35:55.120 --> 00:35:59.120]  請你不要燒熱神在你心裡的感動
[00:35:59.120 --> 00:36:01.120]  你說我願意相信耶穌
[00:36:01.120 --> 00:36:03.120]  我再問一次
[00:36:03.120 --> 00:36:05.120]  你願意今天決定相信耶穌的朋友
[00:36:05.120 --> 00:36:07.120]  請你舉手
[00:36:07.120 --> 00:36:09.120]  我想特別為你們祈禱
[00:36:09.120 --> 00:36:11.120]  有的請你現在舉手
[00:36:11.120 --> 00:36:17.120]  好
[00:36:17.120 --> 00:36:19.120]  我也想問我們當中的弟兄姊妹
[00:36:19.120 --> 00:36:21.120]  大部分都是
[00:36:21.120 --> 00:36:25.120]  請問2019年
[00:36:25.120 --> 00:36:31.120]  有沒有充散到你的信心呢?
[00:36:31.120 --> 00:36:35.120]  現在有沒有一些事情在你心裡
[00:36:35.120 --> 00:36:39.120]  明知道上帝的心意
[00:36:39.120 --> 00:36:43.120]  你都不想進行
[00:36:43.120 --> 00:36:47.120]  如果是的話
[00:36:47.120 --> 00:36:49.120]  你覺得有什麼分別呢?
[00:36:49.120 --> 00:36:55.120]  如果我們當中有這樣的弟兄姊妹
[00:36:55.120 --> 00:36:57.120]  原來你知道
[00:36:57.120 --> 00:37:01.120]  你不是全心全意跟從神
[00:37:01.120 --> 00:37:05.120]  上帝的吩咐你不想完全遵守
[00:37:05.120 --> 00:37:09.120]  可不可以在今年開始的時間
[00:37:09.120 --> 00:37:13.120]  你就將這個問題正視它
[00:37:15.120 --> 00:37:17.120]  處理它
[00:37:17.120 --> 00:37:19.120]  如果當中有弟兄姊妹
[00:37:19.120 --> 00:37:21.120]  求主原諒我
[00:37:21.120 --> 00:37:23.120]  我沒有全心全意
[00:37:23.120 --> 00:37:25.120]  在這些問題上
[00:37:25.120 --> 00:37:27.120]  以耶穌為第一位
[00:37:27.120 --> 00:37:29.120]  求主原諒
[00:37:29.120 --> 00:37:31.120]  也給我
[00:37:31.120 --> 00:37:33.120]  有力量的
[00:37:33.120 --> 00:37:35.120]  來跟從主
[00:37:35.120 --> 00:37:37.120]  有沒有弟兄姊妹請你舉手
[00:37:37.120 --> 00:37:39.120]  我想為你們祈禱
[00:37:39.120 --> 00:37:41.120]  也在神面前
[00:37:41.120 --> 00:37:43.120]  開始處理問題
[00:37:43.120 --> 00:37:45.120]  感謝主
[00:37:45.120 --> 00:37:47.120]  舉手放下
[00:37:47.120 --> 00:37:49.120]  還有沒有呢?
[00:37:49.120 --> 00:37:51.120]  這是你和神的關係
[00:37:51.120 --> 00:37:53.120]  但我希望你能夠清清楚楚地
[00:37:53.120 --> 00:37:55.120]  在這裡處理它
[00:37:55.120 --> 00:37:57.120]  如果還有一些事情難阻你
[00:37:57.120 --> 00:37:59.120]  或者你知道一些事情
[00:37:59.120 --> 00:38:01.120]  你不肯跟從神
[00:38:01.120 --> 00:38:03.120]  可不可以今天在神面前
[00:38:03.120 --> 00:38:05.120]  可以對付它
[00:38:05.120 --> 00:38:07.120]  面對它
[00:38:07.120 --> 00:38:09.120]  開始新的一年
[00:38:09.120 --> 00:38:11.120]  我最後問一次
[00:38:11.120 --> 00:38:13.120]  我要以你為首
[00:38:13.120 --> 00:38:15.120]  請舉手
[00:38:15.120 --> 00:38:17.120]  感謝主
[00:38:17.120 --> 00:38:19.120]  感謝主
[00:38:19.120 --> 00:38:21.120]  我們一起做個祈禱
[00:38:21.120 --> 00:38:23.120]  但主原諒每一個
[00:38:23.120 --> 00:38:25.120]  這裡每一個都是你所愛的
[00:38:25.120 --> 00:38:27.120]  特別那些在主面前
[00:38:27.120 --> 00:38:29.120]  有回應的弟兄姊妹
[00:38:29.120 --> 00:38:31.120]  感謝你讓我們有誠實的面對
[00:38:31.120 --> 00:38:33.120]  同樣你知道我們軟弱
[00:38:33.120 --> 00:38:35.120]  我們很需要主幫助我們
[00:38:35.120 --> 00:38:37.120]  吸引我們
[00:38:37.120 --> 00:38:39.120]  加力量給我們
[00:38:39.120 --> 00:38:41.120]  能夠在新的一年裏
[00:38:41.120 --> 00:38:43.120]  我們再次立志
[00:38:43.120 --> 00:38:45.120]  全心全意跟從你
[00:38:45.120 --> 00:38:47.120]  求主原諒
[00:38:47.120 --> 00:38:49.120]  願這裡每一個出席的人
[00:38:49.120 --> 00:38:51.120]  包括那些可能還沒有認識耶穌
[00:38:51.120 --> 00:38:53.120]  還沒有決志的朋友
[00:38:53.120 --> 00:38:55.120]  他們的生命
[00:38:55.120 --> 00:38:57.120]  都在上帝面前蒙紀念
[00:38:57.120 --> 00:38:59.120]  我們這樣的祈禱
[00:38:59.120 --> 00:39:01.120]  是奉耶穌基督的聖名祈禱
[00:39:01.120 --> 00:39:03.120]  阿們
[00:39:03.120 --> 00:39:05.120]  阿們
[00:39:05.120 --> 00:39:07.120]  阿們
[00:39:07.120 --> 00:39:09.120]  阿們
[00:39:09.120 --> 00:39:11.120]  阿們
[00:39:11.120 --> 00:39:13.120]  阿們
[00:39:13.120 --> 00:39:16.120]  (字幕由 Amara.org 社群提供)

