
[00:00:00.000 --> 00:00:08.000]  今天就來到我們突破人生的十種祈求第九講
[00:35:41.000 --> 00:35:43.000]  牽著你的手
[00:35:43.000 --> 00:35:45.000]  我們願不願意學習約書亞一樣
[00:35:45.000 --> 00:35:47.000]  心中
[00:35:47.000 --> 00:35:49.000]  有聖靈
[00:35:49.000 --> 00:35:51.000]  如果心中沒有聖靈
[00:35:51.000 --> 00:35:53.000]  我們很容易走錯路
[00:35:53.000 --> 00:35:55.000]  我們很容易
[00:35:55.000 --> 00:35:57.000]  用了自己的目的
[00:35:57.000 --> 00:35:59.000]  好像心理學說
[00:35:59.000 --> 00:36:01.000]  那個動機的推理
[00:36:01.000 --> 00:36:03.000]  我們只是用了自己的想法
[00:36:03.000 --> 00:36:05.000]  去解釋
[00:36:05.000 --> 00:36:07.000]  我們身邊的事情
[00:36:07.000 --> 00:36:09.000]  求你讓我們
[00:36:09.000 --> 00:36:11.000]  由一個頑固的士兵
[00:36:11.000 --> 00:36:13.000]  變成一個信心的探子
[00:36:13.000 --> 00:36:15.000]  原來我們要認識自己
[00:36:15.000 --> 00:36:17.000]  我們不是要去
[00:36:17.000 --> 00:36:19.000]  再讀幾個心理學
[00:36:19.000 --> 00:36:21.000]  再去認識
[00:36:21.000 --> 00:36:23.000]  更加多的測試
[00:36:23.000 --> 00:36:25.000]  原來
[00:36:25.000 --> 00:36:27.000]  我們要跪下
[00:36:27.000 --> 00:36:29.000]  向你禱告
[00:36:29.000 --> 00:36:31.000]  原來我們要打開這本聖經
[00:36:31.000 --> 00:36:33.000]  我們才更加明白你
[00:36:33.000 --> 00:36:35.000]  因為
[00:36:35.000 --> 00:36:37.000]  我們完事
[00:36:37.000 --> 00:36:39.000]  你的工作
[00:36:39.000 --> 00:36:41.000]  在基督耶穌裡造成的
[00:36:41.000 --> 00:36:43.000]  為要叫我們行善
[00:36:43.000 --> 00:36:45.000]  就是神
[00:36:45.000 --> 00:36:47.000]  預備叫我們行的
[00:36:47.000 --> 00:36:49.000]  我們這樣的禱告
[00:36:49.000 --> 00:36:51.000]  是奉主的命求
[00:36:51.000 --> 00:36:53.000]  阿們
[00:36:53.000 --> 00:36:55.000]  我們要祈求
[00:36:55.000 --> 00:36:57.000]  祈求神
[00:36:57.000 --> 00:36:58.000]  奉主的命求
[00:36:58.000 --> 00:37:00.000]  阿門

