
[00:00:00.000 --> 00:00:08.320]  不能忘記 只能回味 這是往事
[00:34:46.320 --> 00:34:48.320]  她又回到教會
[00:34:48.320 --> 00:34:50.320]  加入了一個感恩會
[00:34:50.320 --> 00:34:52.320]  我們教士都看到
[00:34:52.320 --> 00:34:54.320]  我們有很多東西去感恩
[00:34:54.320 --> 00:34:56.320]  我們有什麼可以感恩
[00:34:56.320 --> 00:34:58.320]  即是去年紀念感恩
[00:34:58.320 --> 00:35:00.320]  生日會感恩
[00:35:00.320 --> 00:35:02.320]  很多東西感恩
[00:35:02.320 --> 00:35:04.320]  感恩是一件好事
[00:35:04.320 --> 00:35:06.320]  我覺得這個
[00:35:06.320 --> 00:35:08.320]  很簡單的師奶
[00:35:08.320 --> 00:35:10.320]  平凡的師奶
[00:35:10.320 --> 00:35:12.320]  但她教會人員很好
[00:35:12.320 --> 00:35:14.320]  她們教會
[00:35:14.320 --> 00:35:16.320]  出席感恩會有二百多人
[00:35:16.320 --> 00:35:18.320]  在荃灣教會
[00:35:18.320 --> 00:35:20.320]  比她們崇拜還多
[00:35:20.320 --> 00:35:22.320]  她們崇拜
[00:35:22.320 --> 00:35:24.320]  所有探息的人都回來
[00:35:24.320 --> 00:35:26.320]  一起
[00:35:26.320 --> 00:35:28.320]  透過她的
[00:35:28.320 --> 00:35:30.320]  小小見證
[00:35:30.320 --> 00:35:32.320]  她兒孫的一些講話
[00:35:32.320 --> 00:35:34.320]  很簡單
[00:35:34.320 --> 00:35:36.320]  去送別神所愛的女兒
[00:35:36.320 --> 00:35:38.320]  我這個就真是
[00:35:38.320 --> 00:35:40.320]  感恩
[00:35:40.320 --> 00:35:42.320]  感恩
[00:35:42.320 --> 00:35:44.320]  因為她一生覺得是無憾
[00:35:44.320 --> 00:35:46.320]  一生神給她很多帶領
[00:35:46.320 --> 00:35:48.320]  因為當年她
[00:35:48.320 --> 00:35:50.320]  一生就生了三胞胎
[00:35:50.320 --> 00:35:52.320]  她是一個
[00:35:52.320 --> 00:35:54.320]  職業司機的師奶
[00:35:54.320 --> 00:35:56.320]  當時政府
[00:35:56.320 --> 00:35:58.320]  都給她一些資助
[00:35:58.320 --> 00:36:00.320]  她還給我看
[00:36:00.320 --> 00:36:02.320]  當年我生兒子
[00:36:02.320 --> 00:36:04.320]  見報
[00:36:04.320 --> 00:36:06.320]  報紙報一個人生了三胞胎
[00:36:06.320 --> 00:36:08.320]  一男兩女
[00:36:08.320 --> 00:36:10.320]  她兒子就娶了我女兒
[00:36:10.320 --> 00:36:12.320]  所以我對這個家庭很熟悉
[00:36:12.320 --> 00:36:14.320]  但我看到
[00:36:14.320 --> 00:36:16.320]  當我去到很多感恩會
[00:36:16.320 --> 00:36:18.320]  第一個
[00:36:18.320 --> 00:36:20.320]  知道生命
[00:36:20.320 --> 00:36:22.320]  是倒數的老人家
[00:36:22.320 --> 00:36:24.320]  走都走不了
[00:36:24.320 --> 00:36:26.320]  很辛苦
[00:36:26.320 --> 00:36:28.320]  輪椅
[00:36:28.320 --> 00:36:30.320]  送她去教會
[00:36:30.320 --> 00:36:32.320]  都要花一個小時
[00:36:32.320 --> 00:36:34.320]  家裡教會很近 平時十分鐘
[00:36:34.320 --> 00:36:36.320]  花一個小時才去到
[00:36:36.320 --> 00:36:38.320]  開一個感恩會
[00:36:38.320 --> 00:36:40.320]  我想想
[00:36:40.320 --> 00:36:42.320]  這些不一定要跟她
[00:36:42.320 --> 00:36:44.320]  但我們心裡
[00:36:44.320 --> 00:36:46.320]  如果有一天
[00:36:46.320 --> 00:36:48.320]  知道自己快要離開世界
[00:36:48.320 --> 00:36:50.320]  也不需要這麼大陣仗
[00:36:50.320 --> 00:36:52.320]  勞師動眾
[00:36:52.320 --> 00:36:54.320]  如果找到你最愛的人
[00:36:54.320 --> 00:36:56.320]  跟你一起
[00:36:56.320 --> 00:36:58.320]  盡你最好氣
[00:36:58.320 --> 00:37:00.320]  來講一個恩典的故事
[00:37:00.320 --> 00:37:02.320]  講到一生的無悔無憾
[00:37:02.320 --> 00:37:04.320]  一生是忠於神的託付
[00:37:04.320 --> 00:37:06.320]  沒有違背對神的承諾
[00:37:06.320 --> 00:37:08.320]  這是我們人生的重要
[00:37:08.320 --> 00:37:10.320]  所以今天是透過
[00:37:10.320 --> 00:37:12.320]  彼得和耶穌的心情對話
[00:37:12.320 --> 00:37:14.320]  很多的心事
[00:37:14.320 --> 00:37:16.320]  往事
[00:37:16.320 --> 00:37:18.320]  我不單單是聽聖經故事
[00:37:18.320 --> 00:37:20.320]  我希望能夠觸動到大家
[00:37:20.320 --> 00:37:22.320]  在你的宿靈生命當中
[00:37:22.320 --> 00:37:24.320]  有多少個往事
[00:37:24.320 --> 00:37:26.320]  有多少個心事
[00:37:26.320 --> 00:37:28.320]  你很想跟別人講的
[00:37:28.320 --> 00:37:30.320]  今天能夠觸動到你
[00:37:30.320 --> 00:37:32.320]  有一天
[00:37:32.320 --> 00:37:34.320]  你能夠將這些事
[00:37:34.320 --> 00:37:36.320]  講出來寫出來
[00:37:36.320 --> 00:37:38.320]  就成為你的生命故事
[00:37:38.320 --> 00:37:40.320]  我同心祈禱
[00:37:40.320 --> 00:37:42.320]  天上帝多謝你今天能夠
[00:37:42.320 --> 00:37:44.320]  來到新生堂和親愛的弟兄姊妹分享
[00:37:44.320 --> 00:37:46.320]  一段其實是非常重要的訊息
[00:37:46.320 --> 00:37:48.320]  願意
[00:37:48.320 --> 00:37:50.320]  你能夠繼續去帶領
[00:37:50.320 --> 00:37:52.320]  教會
[00:37:52.320 --> 00:37:54.320]  繼續我們有同工
[00:37:54.320 --> 00:37:56.320]  需要承擔更多的責任
[00:37:56.320 --> 00:37:58.320]  教會在這個時代
[00:37:58.320 --> 00:38:00.320]  社會也有很多衝擊
[00:38:00.320 --> 00:38:02.320]  不要忘記是神的恩典
[00:38:02.320 --> 00:38:04.320]  不要忘記我們對你的承諾
[00:38:04.320 --> 00:38:06.320]  不要忘記教會的使命宣言
[00:38:06.320 --> 00:38:08.320]  教會的願景
[00:38:08.320 --> 00:38:10.320]  這些不是寫出來去唸口號
[00:38:10.320 --> 00:38:12.320]  而是真真正正成為一種感動的力量
[00:38:12.320 --> 00:38:14.320]  祈禱奉耶穌命求
[00:38:14.320 --> 00:38:16.320]  阿們
[00:38:16.320 --> 00:38:18.320]  最後想說一句
[00:38:18.320 --> 00:38:20.320]  我想說約翰20章好像已經完結了
[00:38:20.320 --> 00:38:22.320]  約翰21章的結語
[00:38:22.320 --> 00:38:24.320]  更加寫得好
[00:38:24.320 --> 00:38:26.320]  耶穌所行的祭事
[00:38:26.320 --> 00:38:28.320]  如果
[00:38:28.320 --> 00:38:30.320]  一一把它寄出來
[00:38:30.320 --> 00:38:32.320]  就算全世界的書
[00:38:32.320 --> 00:38:34.320]  都容不下
[00:38:34.320 --> 00:38:36.320]  耶穌三年
[00:38:36.320 --> 00:38:38.320]  就算你
[00:38:38.320 --> 00:38:40.320]  將他三年一切寄下來
[00:38:40.320 --> 00:38:42.320]  什麼都寄了
[00:38:42.320 --> 00:38:44.320]  為什麼說容不下呢?
[00:38:44.320 --> 00:38:46.320]  因為這個福音的故事
[00:38:46.320 --> 00:38:48.320]  沒有隨著
[00:38:48.320 --> 00:38:50.320]  約翰修筆而停了
[00:38:50.320 --> 00:38:52.320]  因為還要
[00:38:52.320 --> 00:38:54.320]  代代相傳

