
[00:00:00.000 --> 00:00:02.000]  各位節目的觀眾朋友 大家午安
[00:45:45.000 --> 00:45:47.000]  很簡單
[00:45:47.000 --> 00:45:50.000]  如果你不去改變情況
[00:45:50.000 --> 00:45:52.000]  你只是給錢黑衣
[00:45:52.000 --> 00:45:56.000]  結果會有更多黑衣
[00:45:56.000 --> 00:45:58.000]  我在2000年的時候
[00:45:58.000 --> 00:45:59.000]  回到深圳
[00:45:59.000 --> 00:46:00.000]  當時是油而不濟的
[00:46:00.000 --> 00:46:04.000]  看到街邊路上很多BB仔被人拿出來黑錢
[00:46:04.000 --> 00:46:06.000]  我很難過 我想給錢
[00:46:06.000 --> 00:46:08.000]  後來我想不行
[00:46:08.000 --> 00:46:09.000]  如果我繼續給錢
[00:46:09.000 --> 00:46:12.000]  就會有更多BB仔被抱出來
[00:46:12.000 --> 00:46:14.000]  去幫人行情
[00:46:14.000 --> 00:46:17.000]  所以當時教會最初做這個事
[00:46:17.000 --> 00:46:20.000]  我們看下一張
[00:46:20.000 --> 00:46:22.000]  衛斯理的漢當時
[00:46:22.000 --> 00:46:24.000]  他就從上到領神
[00:46:24.000 --> 00:46:27.000]  他覺得只是派錢不行
[00:46:27.000 --> 00:46:33.000]  於是他就開了很多訓練所
[00:46:33.000 --> 00:46:35.000]  幫助當時的婦女
[00:46:35.000 --> 00:46:37.000]  幫她提升他們
[00:46:37.000 --> 00:46:38.000]  提升他們的能力
[00:46:38.000 --> 00:46:42.000]  最重要就是生命提升是最重要的
[00:46:42.000 --> 00:46:43.000]  一個人信主之後
[00:46:43.000 --> 00:46:47.000]  他整個人工作態度改變
[00:46:47.000 --> 00:46:49.000]  做事盡心盡力
[00:46:49.000 --> 00:46:53.000]  工作環境也因此改變
[00:46:53.000 --> 00:46:55.000]  下面一張
[00:46:55.000 --> 00:46:58.000]  最重要的是哪一個呢?
[00:46:58.000 --> 00:47:02.000]  就是當時在美國就提到
[00:47:02.000 --> 00:47:06.000]  除了辭位之後
[00:47:06.000 --> 00:47:09.000]  就要改變整個制度
[00:47:09.000 --> 00:47:12.000]  很早期當時教會就出來
[00:47:12.000 --> 00:47:14.000]  如果只是改變人的生活
[00:47:14.000 --> 00:47:16.000]  不改變制度
[00:47:16.000 --> 00:47:18.000]  結果都不行
[00:47:18.000 --> 00:47:21.000]  當時馬克思就提出來改變制度
[00:47:21.000 --> 00:47:24.000]  但馬克思是很極端的
[00:47:24.000 --> 00:47:28.000]  他的改變是要重新分配財富
[00:47:28.000 --> 00:47:30.000]  用暴力的手法
[00:47:30.000 --> 00:47:32.000]  所以當時教會是不同意他們的
[00:47:32.000 --> 00:47:34.000]  下一張
[00:47:34.000 --> 00:47:40.000]  在美國也受到所謂放任主義
[00:47:40.000 --> 00:47:44.000]  資本家就不斷剝削那些人
[00:47:44.000 --> 00:47:46.000]  教會就不行了
[00:47:46.000 --> 00:47:47.000]  就出來
[00:47:47.000 --> 00:47:49.000]  下面一張
[00:47:49.000 --> 00:47:51.000]  就是一個很出名的人
[00:47:51.000 --> 00:47:53.000]  Brian
[00:47:53.000 --> 00:47:56.000]  當時他就聯合了所有的分派教會
[00:47:56.000 --> 00:47:57.000]  信長信智
[00:47:57.000 --> 00:47:58.000]  為什麼這樣說呢?
[00:47:58.000 --> 00:48:00.000]  因為當時有另一派的教會
[00:48:00.000 --> 00:48:03.000]  是比較自由派的教會
[00:48:03.000 --> 00:48:05.000]  他們就提出社會福音
[00:48:05.000 --> 00:48:07.000]  社會福音就說
[00:48:08.000 --> 00:48:10.000]  罪是社會來的
[00:48:10.000 --> 00:48:12.000]  所有的罪
[00:48:12.000 --> 00:48:14.000]  人不需要悔改
[00:48:14.000 --> 00:48:16.000]  社會好 人就好了
[00:48:16.000 --> 00:48:18.000]  滄林實受滋榮辱
[00:48:18.000 --> 00:48:19.000]  就是這麼長
[00:48:19.000 --> 00:48:21.000]  總之改變社會的人好
[00:48:21.000 --> 00:48:22.000]  但分派教會不是
[00:48:22.000 --> 00:48:23.000]  他說
[00:48:23.000 --> 00:48:25.000]  這個就像洛克所說
[00:48:25.000 --> 00:48:29.000]  每個人都有罪性
[00:48:29.000 --> 00:48:31.000]  制度裏面的人
[00:48:31.000 --> 00:48:33.000]  如果那個人不悔改
[00:48:33.000 --> 00:48:35.000]  制度都會被濫用
[00:48:35.000 --> 00:48:36.000]  你同不同意這個嗎?
[00:48:36.000 --> 00:48:38.000]  就是說就算好的制度
[00:48:38.000 --> 00:48:40.000]  如果裏面的人走民主制度
[00:48:40.000 --> 00:48:42.000]  如果那些人不悔改
[00:48:42.000 --> 00:48:44.000]  他罪不悔改
[00:48:44.000 --> 00:48:47.000]  制度是會被人的罪
[00:48:47.000 --> 00:48:49.000]  所污染了
[00:48:49.000 --> 00:48:51.000]  所以他就提出兩件事
[00:48:51.000 --> 00:48:53.000]  他說福音一定要傳
[00:48:53.000 --> 00:48:55.000]  人一定要悔改
[00:48:55.000 --> 00:48:56.000]  制度一定要改變
[00:48:56.000 --> 00:49:00.000]  不可以只是對個人
[00:49:00.000 --> 00:49:03.000]  他就組織了一個
[00:49:03.000 --> 00:49:06.000]  叫做Federal Church Council
[00:49:06.000 --> 00:49:08.000]  下面一張
[00:49:08.000 --> 00:49:10.000]  他就不同社會福音
[00:49:10.000 --> 00:49:12.000]  社會福音不說了
[00:49:12.000 --> 00:49:14.000]  再下一張
[00:49:14.000 --> 00:49:17.000]  這個Council叫Federal Council of Churches
[00:49:17.000 --> 00:49:19.000]  叫FCC
[00:49:19.000 --> 00:49:21.000]  他成立的時候
[00:49:21.000 --> 00:49:23.000]  在中國還是清朝的時候
[00:49:23.000 --> 00:49:25.000]  一百五十年
[00:49:25.000 --> 00:49:26.000]  他說什麼呢?
[00:49:26.000 --> 00:49:29.000]  他就有一個在1908年
[00:49:29.000 --> 00:49:33.000]  那個就影響了整個美國的國會
[00:49:33.000 --> 00:49:37.000]  裏面很長的
[00:49:37.000 --> 00:49:39.000]  我們看下去
[00:49:39.000 --> 00:49:42.000]  他提出什麼呢?
[00:49:42.000 --> 00:49:45.000]  他提出一個叫Social Creed of the Churches
[00:49:45.000 --> 00:49:47.000]  他第一個我們認為
[00:49:47.000 --> 00:49:51.000]  積極的工人
[00:49:51.000 --> 00:49:56.000]  是有權來談判權
[00:49:56.000 --> 00:49:58.000]  1908年已經提出來
[00:49:58.000 --> 00:50:00.000]  工會的談判權
[00:50:00.000 --> 00:50:02.000]  重視工人做公務員
[00:50:02.000 --> 00:50:03.000]  人人平等
[00:50:03.000 --> 00:50:06.000]  還有有治理的權利
[00:50:06.000 --> 00:50:08.000]  很早期
[00:50:08.000 --> 00:50:10.000]  這些後來在美國國會裏面
[00:50:10.000 --> 00:50:13.000]  就容許那些工人有個自主性
[00:50:13.000 --> 00:50:15.000]  有個談判的權利
[00:50:15.000 --> 00:50:18.000]  就不只是給資本家來克制他們
[00:50:18.000 --> 00:50:20.000]  所以美國是比較早期
[00:50:20.000 --> 00:50:22.000]  是改革了整個制度
[00:50:22.000 --> 00:50:24.000]  下一張
[00:50:24.000 --> 00:50:26.000]  還有他提到工作的時候
[00:50:26.000 --> 00:50:28.000]  是要保障他們的平安
[00:50:28.000 --> 00:50:32.000]  又提到工人是要免受傷害
[00:50:32.000 --> 00:50:35.000]  更重要的就是提到最高工資
[00:50:35.000 --> 00:50:37.000]  最低工時
[00:50:37.000 --> 00:50:41.000]  這個是1908年已經提出來
[00:50:41.000 --> 00:50:44.000]  就不容許同工
[00:50:44.000 --> 00:50:46.000]  不容許同工的底是還有的
[00:50:46.000 --> 00:50:50.000]  當時12歲以下的10元仔去工作
[00:50:50.000 --> 00:50:53.000]  他就提出來後來國會通過了
[00:50:53.000 --> 00:50:57.000]  12歲以下的10元仔是不准工作
[00:50:57.000 --> 00:50:59.000]  不准工作是怎樣呢
[00:50:59.000 --> 00:51:03.000]  就推行了強迫免費教育
[00:51:03.000 --> 00:51:05.000]  是這樣出來的
[00:51:05.000 --> 00:51:08.000]  後來12歲就提升到16歲
[00:51:08.000 --> 00:51:10.000]  就是不讓他工作
[00:51:10.000 --> 00:51:12.000]  所以這個收缺
[00:51:12.000 --> 00:51:14.000]  當時對很多資本家來說
[00:51:14.000 --> 00:51:15.000]  是很難接受的
[00:51:15.000 --> 00:51:18.000]  他就說這班教會是共產黨來的
[00:51:18.000 --> 00:51:20.000]  就好像馬克思那樣
[00:51:20.000 --> 00:51:23.000]  你看底下的那張就看到了
[00:51:23.000 --> 00:51:25.000]  你再看下面
[00:51:25.000 --> 00:51:26.000]  他就批評
[00:51:26.000 --> 00:51:29.000]  How Red is the Federal Council of Churches
[00:51:29.000 --> 00:51:31.000]  他說這班是共產黨來的
[00:51:31.000 --> 00:51:33.000]  他們不是共產黨
[00:51:33.000 --> 00:51:36.000]  他們是完全基於聖經的信仰
[00:51:36.000 --> 00:51:38.000]  去改變社會制度
[00:51:38.000 --> 00:51:41.000]  一方面去照顧人民
[00:51:41.000 --> 00:51:43.000]  一方面去改變社會制度
[00:51:43.000 --> 00:51:45.000]  但是就被當時的資本家抹黑
[00:51:45.000 --> 00:51:47.000]  不是抹黑 抹紅他們
[00:51:47.000 --> 00:51:49.000]  就說他們是共產黨
[00:51:49.000 --> 00:51:52.000]  就說他們為了工人
[00:51:52.000 --> 00:51:54.000]  就是為了工人
[00:51:54.000 --> 00:51:56.000]  背後的理念
[00:51:56.000 --> 00:51:58.000]  在今天裡面
[00:51:58.000 --> 00:52:02.000]  當時的教會就好像尼加約
[00:52:02.000 --> 00:52:05.000]  社會不公義
[00:52:05.000 --> 00:52:08.000]  我們怎麼做呢?
[00:52:08.000 --> 00:52:11.000]  我們難道就是坐在那裡?
[00:52:11.000 --> 00:52:14.000]  不是 有行動
[00:52:14.000 --> 00:52:16.000]  我們要出聲
[00:52:16.000 --> 00:52:17.000]  我們要思考
[00:52:17.000 --> 00:52:19.000]  我們要提升
[00:52:19.000 --> 00:52:21.000]  不是單單有人來教會
[00:52:21.000 --> 00:52:24.000]  我給你麵包 你平安回去
[00:52:24.000 --> 00:52:26.000]  這個第一步要做的
[00:52:26.000 --> 00:52:29.000]  衛斯理學第一步要做
[00:52:29.000 --> 00:52:33.000]  但如果你只是解決貧窮的問題
[00:52:33.000 --> 00:52:35.000]  你就便宜了資本家
[00:52:35.000 --> 00:52:36.000]  問題就是
[00:52:36.000 --> 00:52:39.000]  為什麼我終日工作不得戶口
[00:52:39.000 --> 00:52:40.000]  我這麼辛苦工作
[00:52:40.000 --> 00:52:42.000]  為什麼我屋都買不到
[00:52:42.000 --> 00:52:44.000]  我養不了 不能夠養妻活兒
[00:52:44.000 --> 00:52:46.000]  要全家大小去工作
[00:52:46.000 --> 00:52:50.000]  就因為中間被剝削
[00:52:50.000 --> 00:52:55.000]  教會基於上帝所給他的教導
[00:52:55.000 --> 00:52:57.000]  以色列人
[00:52:57.000 --> 00:52:59.000]  當他們出到加拿大
[00:52:59.000 --> 00:53:00.000]  重獲身份
[00:53:00.000 --> 00:53:02.000]  上帝給地他們
[00:53:02.000 --> 00:53:04.000]  地不能夠被剝削
[00:53:04.000 --> 00:53:07.000]  上帝保障他們
[00:53:07.000 --> 00:53:11.000]  叫他們能夠在社區裡面安穩生活
[00:53:11.000 --> 00:53:12.000]  很可惜
[00:53:12.000 --> 00:53:14.000]  那幫做官的
[00:53:14.000 --> 00:53:16.000]  他們沒有追隨上帝的法
[00:53:16.000 --> 00:53:18.000]  追隨世俗主義
[00:53:18.000 --> 00:53:22.000]  結果就造成了耶路撒冷
[00:53:22.000 --> 00:53:27.000]  撒瓦尼亞相繼被外邦入侵
[00:53:27.000 --> 00:53:29.000]  上帝說你這樣對我子民
[00:53:29.000 --> 00:53:31.000]  我怎麼能夠容許你
[00:53:31.000 --> 00:53:33.000]  所以今天是有責任
[00:53:33.000 --> 00:53:35.000]  為國家祈禱
[00:53:35.000 --> 00:53:36.000]  為社會祈禱
[00:53:36.000 --> 00:53:40.000]  想多一點 提升一點
[00:53:40.000 --> 00:53:43.000]  這個FCC百多年前
[00:53:43.000 --> 00:53:46.000]  已經做了最近香港做的
[00:53:46.000 --> 00:53:48.000]  就是最高工時
[00:53:48.000 --> 00:53:54.000]  不是 最低工時
[00:53:54.000 --> 00:53:56.000]  最低工資 是吧
[00:53:56.000 --> 00:53:59.000]  100年後香港才提
[00:53:59.000 --> 00:54:02.000]  它是1908年已經提出來
[00:54:02.000 --> 00:54:04.000]  什麼叫最低工資
[00:54:04.000 --> 00:54:06.000]  就是能夠養妻活兒
[00:54:06.000 --> 00:54:08.000]  並且你能夠有你空閒
[00:54:08.000 --> 00:54:11.000]  有你自己的空間生活
[00:54:11.000 --> 00:54:13.000]  做一個合理的工資
[00:54:13.000 --> 00:54:15.000]  時間也一樣
[00:54:15.000 --> 00:54:17.000]  不能夠一天工作
[00:54:17.000 --> 00:54:18.000]  一個星期 七天工作
[00:54:18.000 --> 00:54:20.000]  所以後來定了星期一
[00:54:20.000 --> 00:54:22.000]  一定不能工作
[00:54:22.000 --> 00:54:25.000]  最少一個星期有幾個小時
[00:54:25.000 --> 00:54:27.000]  慢慢減少
[00:54:27.000 --> 00:54:30.000]  原來教會是做了很多事
[00:54:30.000 --> 00:54:32.000]  我們感謝我們主
[00:54:32.000 --> 00:54:35.000]  我們一起祈禱
[00:54:35.000 --> 00:54:37.000]  何嘗幫助我們今天在教會這邊
[00:54:37.000 --> 00:54:39.000]  特別當我們享受
[00:54:39.000 --> 00:54:43.000]  你給我們在教會的團體
[00:54:43.000 --> 00:54:45.000]  我們的救恩的喜樂
[00:54:45.000 --> 00:54:49.000]  我們知道主你放我們在這個世界上
[00:54:49.000 --> 00:54:52.000]  我們有很多需要留意
[00:54:52.000 --> 00:54:55.000]  我們這個見證
[00:54:55.000 --> 00:54:58.000]  好像主你所給我們一個位置
[00:54:58.000 --> 00:55:00.000]  我們影響這個社會
[00:55:00.000 --> 00:55:03.000]  幫助我們看到
[00:55:03.000 --> 00:55:05.000]  你的說話不是單單跟我們說
[00:55:05.000 --> 00:55:07.000]  是跟這個世界說
[00:55:07.000 --> 00:55:09.000]  我們就沒有懼怕的
[00:55:09.000 --> 00:55:10.000]  見證你
[00:55:10.000 --> 00:55:12.000]  見證你的公然
[00:55:12.000 --> 00:55:14.000]  見證你的憐憫
[00:55:14.000 --> 00:55:17.000]  求主繼續帶領我們今天與下的講座
[00:55:17.000 --> 00:55:19.000]  祈禱奉主的名禱
[00:55:20.000 --> 00:55:22.000]  (音樂)
[00:55:23.000 --> 00:55:25.000]  (音樂)
[00:55:26.000 --> 00:55:28.000]  (音樂)
[00:55:28.000 --> 00:55:30.000]  (音樂)
[00:55:30.000 --> 00:55:32.000]  (音樂)
[00:55:32.000 --> 00:55:34.000]  (音樂)
[00:55:34.000 --> 00:55:37.000]  (字幕由 Amara.org 社群提供)
[00:55:37.000 --> 00:55:39.000]  (音樂)

