
[00:00:00.000 --> 00:00:04.000]  早晨 新年快樂
[00:34:50.000 --> 00:34:52.000]  去讀書 哪會畢業
[00:34:52.000 --> 00:34:54.000]  要搞那些電腦
[00:34:54.000 --> 00:34:56.000]  完全不懂
[00:34:56.000 --> 00:34:58.000]  最初的時候
[00:34:58.000 --> 00:35:00.000]  已經做好了
[00:35:00.000 --> 00:35:02.000]  交功課
[00:35:02.000 --> 00:35:04.000]  在電腦按一按
[00:35:04.000 --> 00:35:06.000]  一按就沒有了
[00:35:06.000 --> 00:35:08.000]  我以為我搞了
[00:35:08.000 --> 00:35:10.000]  再去做
[00:35:10.000 --> 00:35:12.000]  一按又沒有了
[00:35:12.000 --> 00:35:14.000]  於是我打電話給大學
[00:35:14.000 --> 00:35:16.000]  為什麼會這樣
[00:35:16.000 --> 00:35:18.000]  我再去查過
[00:35:18.000 --> 00:35:20.000]  畢業給你一個小時
[00:35:20.000 --> 00:35:22.000]  一個小時做不完 你就自動消失
[00:35:22.000 --> 00:35:24.000]  我說 先生明明叫我們
[00:35:24.000 --> 00:35:26.000]  最低要做三個小時
[00:35:26.000 --> 00:35:28.000]  你也做不完
[00:35:28.000 --> 00:35:30.000]  那怎麼辦
[00:35:30.000 --> 00:35:32.000]  一分鐘就搞定
[00:35:32.000 --> 00:35:34.000]  原來這麼簡單
[00:35:34.000 --> 00:35:36.000]  我搞不定
[00:35:36.000 --> 00:35:38.000]  遇到一些難題
[00:35:38.000 --> 00:35:40.000]  研究遇到一些難題的時候
[00:35:40.000 --> 00:35:42.000]  很奇怪 神佑突然間
[00:35:42.000 --> 00:35:44.000]  又給我找到一些資料 又解決了問題
[00:35:44.000 --> 00:35:46.000]  神佑又給我找到一些人
[00:35:46.000 --> 00:35:48.000]  又可以找到
[00:35:48.000 --> 00:35:50.000]  九十幾歲的老人家
[00:35:50.000 --> 00:35:52.000]  和我研究有關係的
[00:35:52.000 --> 00:35:54.000]  他給我一些資料
[00:35:54.000 --> 00:35:56.000]  很奇怪 他還清醒
[00:35:56.000 --> 00:35:58.000]  我又可以去大陸訪問他們
[00:35:58.000 --> 00:36:00.000]  他又可以明白他們的國語
[00:36:00.000 --> 00:36:02.000]  他又明白我
[00:36:02.000 --> 00:36:04.000]  最奇怪的是他竟然聽得懂
[00:36:04.000 --> 00:36:06.000]  我這個普通話
[00:36:06.000 --> 00:36:08.000]  很奇怪 我訪問完幾個月
[00:36:08.000 --> 00:36:10.000]  他就去世了
[00:36:10.000 --> 00:36:12.000]  真的很奇怪
[00:36:12.000 --> 00:36:14.000]  想想一件事
[00:36:14.000 --> 00:36:16.000]  主若原意 我們就可以做這個
[00:36:16.000 --> 00:36:18.000]  做那個 我們毫無所誇
[00:36:18.000 --> 00:36:22.000]  問題在哪裡
[00:36:22.000 --> 00:36:24.000]  十六至十七字
[00:36:24.000 --> 00:36:26.000]  第一個問題
[00:36:26.000 --> 00:36:28.000]  而今你們竟然張狂誇口
[00:36:28.000 --> 00:36:30.000]  凡這樣誇口的都是惡的
[00:36:30.000 --> 00:36:34.000]  為什麼我們不懂得去回顧呢
[00:36:34.000 --> 00:36:36.000]  第一個問題就是
[00:36:36.000 --> 00:36:38.000]  因為我們張狂誇口
[00:36:38.000 --> 00:36:40.000]  希臘文張狂誇口
[00:36:40.000 --> 00:36:42.000]  是一個很有趣的字
[00:36:42.000 --> 00:36:44.000]  Alassane
[00:36:44.000 --> 00:36:46.000]  這個字 希臘文的Alassane
[00:36:46.000 --> 00:36:48.000]  這個字是什麼意思呢
[00:36:48.000 --> 00:36:50.000]  是那些江湖人賣藥
[00:36:50.000 --> 00:36:52.000]  你知不知道
[00:36:52.000 --> 00:36:54.000]  小時候在香港聽電台
[00:36:54.000 --> 00:36:56.000]  賣什麼藥
[00:36:56.000 --> 00:36:58.000]  吃這個藥 癌症也行 香港腳也行
[00:36:58.000 --> 00:37:00.000]  什麼都行
[00:37:00.000 --> 00:37:02.000]  什麼都行
[00:37:02.000 --> 00:37:04.000]  我記得十幾年前
[00:37:04.000 --> 00:37:06.000]  我太太癌症的時候
[00:37:06.000 --> 00:37:08.000]  有個姐妹很好
[00:37:08.000 --> 00:37:10.000]  你吃這個藥也行
[00:37:10.000 --> 00:37:12.000]  我問這位姐妹
[00:37:12.000 --> 00:37:14.000]  你知道我太太什麼嗎
[00:37:14.000 --> 00:37:16.000]  癌症
[00:37:16.000 --> 00:37:18.000]  總之癌症 藥就搞定
[00:37:18.000 --> 00:37:20.000]  這個就叫做Alassane
[00:37:20.000 --> 00:37:22.000]  就是江湖人賣藥
[00:37:22.000 --> 00:37:24.000]  什麼都行
[00:37:24.000 --> 00:37:26.000]  什麼都搞定
[00:37:26.000 --> 00:37:28.000]  什麼都懂
[00:37:28.000 --> 00:37:30.000]  我們以為我們什麼都行
[00:37:30.000 --> 00:37:32.000]  我們是江湖人
[00:37:32.000 --> 00:37:34.000]  以為我這個也行
[00:37:34.000 --> 00:37:36.000]  那個也行
[00:37:36.000 --> 00:37:38.000]  想不到我們原來
[00:37:38.000 --> 00:37:40.000]  在上帝面前看來
[00:37:40.000 --> 00:37:42.000]  真的弱小到離譜
[00:37:42.000 --> 00:37:44.000]  第二
[00:37:44.000 --> 00:37:46.000]  第二是第十七字
[00:37:46.000 --> 00:37:48.000]  行善卻不為行者
[00:37:48.000 --> 00:37:50.000]  就是他的罪
[00:37:50.000 --> 00:37:52.000]  人若知道行善
[00:37:52.000 --> 00:37:54.000]  不是做好人
[00:37:54.000 --> 00:37:56.000]  善字是上帝
[00:37:56.000 --> 00:37:58.000]  吩咐你做的事
[00:37:58.000 --> 00:38:00.000]  主若願意我就能做這件事
[00:38:00.000 --> 00:38:02.000]  就做那件事
[00:38:02.000 --> 00:38:04.000]  所以喀蘭的字是單數
[00:38:04.000 --> 00:38:06.000]  你如果是聽上帝的旨意
[00:38:06.000 --> 00:38:08.000]  就行
[00:38:08.000 --> 00:38:10.000]  今天的問題是什麼
[00:38:10.000 --> 00:38:12.000]  我們不是不知道
[00:38:12.000 --> 00:38:14.000]  而我們不去做
[00:38:14.000 --> 00:38:16.000]  我們要回顧
[00:38:16.000 --> 00:38:18.000]  知道但我們不去做
[00:38:18.000 --> 00:38:20.000]  太忙了
[00:38:20.000 --> 00:38:22.000]  我們知不知道要靈修
[00:38:22.000 --> 00:38:24.000]  我們知道但為什麼不去做
[00:38:24.000 --> 00:38:26.000]  忘記了
[00:38:26.000 --> 00:38:28.000]  我們給一千零一個理由
[00:38:28.000 --> 00:38:30.000]  人是最大的問題
[00:38:30.000 --> 00:38:32.000]  就是什麼呢
[00:38:32.000 --> 00:38:34.000]  何輝最喜歡的這首詩
[00:38:34.000 --> 00:38:36.000]  明日復明日
[00:38:36.000 --> 00:38:38.000]  明日何其多
[00:38:38.000 --> 00:38:40.000]  我身在明日明日成多羅
[00:38:40.000 --> 00:38:42.000]  經常說明天先
[00:38:42.000 --> 00:38:44.000]  還有現在
[00:38:44.000 --> 00:38:46.000]  還未交稅
[00:38:46.000 --> 00:38:48.000]  4月15日
[00:38:48.000 --> 00:38:50.000]  過年都未交
[00:38:50.000 --> 00:38:52.000]  整日file extension
[00:38:52.000 --> 00:38:54.000]  為什麼不踏心肝去做
[00:38:54.000 --> 00:38:56.000]  你家裡還亂糟糟
[00:38:56.000 --> 00:38:58.000]  為什麼不踏心肝去收拾
[00:38:58.000 --> 00:39:00.000]  我講我自己
[00:39:00.000 --> 00:39:02.000]  問題是什麼
[00:39:02.000 --> 00:39:04.000]  英文有個叫procrastination
[00:39:04.000 --> 00:39:06.000]  拖下先
[00:39:06.000 --> 00:39:08.000]  等下先
[00:39:08.000 --> 00:39:10.000]  叫你等下
[00:39:10.000 --> 00:39:12.000]  等下先
[00:39:12.000 --> 00:39:14.000]  叫你去侍奉等下先
[00:39:14.000 --> 00:39:16.000]  叫你靈修等下先
[00:39:16.000 --> 00:39:18.000]  叫你傳呼音等下先
[00:39:18.000 --> 00:39:20.000]  叫你做這件事等下先
[00:39:20.000 --> 00:39:22.000]  若人若知道行善
[00:39:22.000 --> 00:39:24.000]  卻不去行這就是他的罪了
[00:39:24.000 --> 00:39:26.000]  牧師在港台講道
[00:39:26.000 --> 00:39:28.000]  不是給你聽的
[00:39:28.000 --> 00:39:30.000]  是給你行的
[00:39:30.000 --> 00:39:32.000]  給你去改變
[00:39:32.000 --> 00:39:34.000]  你聽了不去改變
[00:39:34.000 --> 00:39:36.000]  人若知道行善
[00:39:36.000 --> 00:39:38.000]  卻不去行這就是他的罪了
[00:39:38.000 --> 00:39:40.000]  今天我們有沒有一個回顧的心態
[00:39:40.000 --> 00:39:42.000]  求主幫助我們
[00:39:42.000 --> 00:39:44.000]  請我們同心
[00:39:44.000 --> 00:39:46.000]  我們一同祈福
[00:39:46.000 --> 00:39:48.000]  天父我們再一次感謝你
[00:39:48.000 --> 00:39:50.000]  給你寶貴的話語去提醒我們
[00:39:50.000 --> 00:39:52.000]  懂得這個時代
[00:39:52.000 --> 00:39:54.000]  是一個什麼的時代
[00:39:54.000 --> 00:39:56.000]  以致我們能夠好好地去回顧
[00:39:56.000 --> 00:39:58.000]  也能夠有所行動
[00:39:58.000 --> 00:40:00.000]  你帶領我們每一位
[00:40:00.000 --> 00:40:02.000]  我們教會和我們國民
[00:40:02.000 --> 00:40:04.000]  我們教會和我們國民
[00:40:04.000 --> 00:40:06.000]  我們教會和我們國民
[00:40:06.000 --> 00:40:08.000]  我們教會和我們個人的生命
[00:40:08.000 --> 00:40:10.000]  我們教會和我們個人的生命
[00:40:10.000 --> 00:40:12.000]  都求祢祝福
[00:40:12.000 --> 00:40:14.000]  叫我們活得有意思
[00:40:14.000 --> 00:40:16.000]  我們今天祈禱
[00:40:16.000 --> 00:40:18.000]  是奉耶穌基督命求
[00:40:18.000 --> 00:40:20.000]  今天是我們的聖餐禮拜
[00:40:20.000 --> 00:40:22.000]  今天是我們的聖餐禮拜
[00:40:22.000 --> 00:40:24.000]  我們希望在聖餐的時候
[00:40:24.000 --> 00:40:26.000]  我們希望在聖餐的時候
[00:40:26.000 --> 00:40:28.000]  能夠有些回顧
[00:40:28.000 --> 00:40:30.000]  能夠有些回顧
[00:40:30.000 --> 00:40:32.000]  想想上帝在我身上
[00:40:32.000 --> 00:40:34.000]  有些什麼恩典
[00:40:34.000 --> 00:40:36.000]  有些什麼我們還沒有去做
[00:40:36.000 --> 00:40:38.000]  或者好不好
[00:40:38.000 --> 00:40:40.000]  我們聖經說
[00:40:40.000 --> 00:40:42.000]  我們每逢吃主的餅
[00:40:42.000 --> 00:40:44.000]  喝主的杯的時候
[00:40:44.000 --> 00:40:46.000]  我們每個人需要在上帝面前有些醒察
[00:40:46.000 --> 00:40:48.000]  我們今天就想大家
[00:40:48.000 --> 00:40:50.000]  有幾分鐘的時候安靜地回顧
[00:40:50.000 --> 00:40:52.000]  過去一年
[00:40:52.000 --> 00:40:54.000]  上帝在你身上有些什麼恩典
[00:40:54.000 --> 00:40:56.000]  想想
[00:40:56.000 --> 00:40:58.000]  接下來這一年你有什麼目標
[00:40:58.000 --> 00:41:00.000]  你需要去完成
[00:41:00.000 --> 00:41:02.000]  我們有些安靜的時間
[00:41:02.000 --> 00:41:04.000]  我們去思想一下
[00:41:04.000 --> 00:41:06.000]  我們去思想一下
[00:41:06.000 --> 00:41:08.000]  去回顧一下
[00:41:08.000 --> 00:41:10.000]  然後我會做一個結束的祈禱
[00:41:10.000 --> 00:41:12.000]  然後我們一同受聖餐
[00:41:12.000 --> 00:41:15.000]  (字幕由 Amara.org 社群提供)

