
[00:00:00.000 --> 00:00:08.000]  我也奇怪為什麼Kensa沒有找我問我拿經文題目
[00:34:32.000 --> 00:34:34.000]  到處去
[00:34:34.000 --> 00:34:36.000]  人家問他為什麼這麼辛苦
[00:34:36.000 --> 00:34:38.000]  他通常
[00:34:38.000 --> 00:34:40.000]  都是一笑置之
[00:34:40.000 --> 00:34:42.000]  總是在那裡說笑
[00:34:42.000 --> 00:34:44.000]  當他帶著這麼多藥水過關的時候
[00:34:44.000 --> 00:34:46.000]  那些人就問這是什麼
[00:34:46.000 --> 00:34:48.000]  等等
[00:34:48.000 --> 00:34:50.000]  等等
[00:34:50.000 --> 00:34:52.000]  但後來他要洗血的時候
[00:34:52.000 --> 00:34:54.000]  就
[00:34:54.000 --> 00:34:56.000]  很辛苦
[00:34:56.000 --> 00:34:58.000]  有一次我去加拿大
[00:34:58.000 --> 00:35:00.000]  在教會講道的時候
[00:35:00.000 --> 00:35:02.000]  他跟我說
[00:35:02.000 --> 00:35:04.000]  所謂
[00:35:04.000 --> 00:35:06.000]  將一個
[00:35:06.000 --> 00:35:08.000]  不是那麼好的神派去
[00:35:08.000 --> 00:35:10.000]  暫時可以救他的命
[00:35:10.000 --> 00:35:12.000]  但不要開刀
[00:35:12.000 --> 00:35:14.000]  兩個神
[00:35:14.000 --> 00:35:16.000]  如果一開刀有什麼意欲的時候
[00:35:16.000 --> 00:35:18.000]  怎麼辦呢?
[00:35:18.000 --> 00:35:20.000]  兩個神都需要洗血
[00:35:20.000 --> 00:35:22.000]  才能過活
[00:35:22.000 --> 00:35:24.000]  可不可以找一個
[00:35:24.000 --> 00:35:26.000]  舊一點的神
[00:35:26.000 --> 00:35:28.000]  老人家的神
[00:35:28.000 --> 00:35:30.000]  給他來
[00:35:30.000 --> 00:35:32.000]  身體裡可能有三個神
[00:35:32.000 --> 00:35:34.000]  但那兩個都不是很活躍
[00:35:34.000 --> 00:35:36.000]  有一個都快死了
[00:35:36.000 --> 00:35:38.000]  不過給一個不死的
[00:35:38.000 --> 00:35:40.000]  救到你
[00:35:40.000 --> 00:35:42.000]  這樣都是很辛苦的事
[00:35:42.000 --> 00:35:44.000]  很多人問他要不要祈禱
[00:35:44.000 --> 00:35:46.000]  有一個姐妹
[00:35:46.000 --> 00:35:48.000]  捐一個神給他
[00:35:48.000 --> 00:35:50.000]  捐完神之後
[00:35:50.000 --> 00:35:52.000]  他當然生龍活虎
[00:35:52.000 --> 00:35:54.000]  到處去領罪會
[00:35:54.000 --> 00:35:56.000]  到處去講道
[00:35:56.000 --> 00:35:58.000]  為任務
[00:35:58.000 --> 00:36:00.000]  到處去
[00:36:00.000 --> 00:36:02.000]  那些人問他
[00:36:02.000 --> 00:36:04.000]  你很保養那個神
[00:36:04.000 --> 00:36:06.000]  被你搞砸了
[00:36:06.000 --> 00:36:08.000]  他又說了一句
[00:36:08.000 --> 00:36:10.000]  他親自跟我說
[00:36:10.000 --> 00:36:12.000]  主牧師問有沒有這個理由
[00:36:12.000 --> 00:36:14.000]  人家捐了神給你
[00:36:14.000 --> 00:36:16.000]  叫你在家裡養尊處優
[00:36:16.000 --> 00:36:18.000]  捐了神給你
[00:36:18.000 --> 00:36:20.000]  叫你在家裡享受世界
[00:36:20.000 --> 00:36:22.000]  捐了神給你
[00:36:22.000 --> 00:36:24.000]  叫你可以活動多一點
[00:36:24.000 --> 00:36:26.000]  我都不知道怎麼反駁他
[00:36:26.000 --> 00:36:28.000]  千幾年
[00:36:28.000 --> 00:36:30.000]  離開世界
[00:36:30.000 --> 00:36:32.000]  但很多人都很紀念他
[00:36:32.000 --> 00:36:34.000]  覺得他真的用一個
[00:36:34.000 --> 00:36:36.000]  不是用一個
[00:36:36.000 --> 00:36:38.000]  故宮的身份
[00:36:38.000 --> 00:36:40.000]  不是用一個最低標準
[00:36:40.000 --> 00:36:44.000]  甚至最低標準的
[00:36:44.000 --> 00:36:46.000]  最高最頂層的
[00:36:46.000 --> 00:36:48.000]  那個標準
[00:36:48.000 --> 00:36:50.000]  來衡量自己
[00:36:50.000 --> 00:36:52.000]  用一個上帝所喜悅的
[00:36:52.000 --> 00:36:54.000]  一個牧人
[00:36:54.000 --> 00:36:56.000]  一個好牧人
[00:36:56.000 --> 00:36:58.000]  來到牧羊教會
[00:36:58.000 --> 00:37:02.000]  這些都是給我們一個很大的鼓勵
[00:37:02.000 --> 00:37:04.000]  將所有的東西
[00:37:04.000 --> 00:37:06.000]  集合在一起
[00:37:06.000 --> 00:37:08.000]  我們只得了一個這樣的結論
[00:37:08.000 --> 00:37:10.000]  我讀彼得前書
[00:37:10.000 --> 00:37:14.000]  讀給大家聽
[00:37:14.000 --> 00:37:16.000]  是我們大家很熟悉的聖經
[00:37:16.000 --> 00:37:18.000]  彼得後書
[00:37:18.000 --> 00:37:20.000]  第一章
[00:37:20.000 --> 00:37:22.000]  第三章
[00:37:22.000 --> 00:37:42.000]  (念經)
[00:37:42.000 --> 00:37:44.000]  正因為這個緣故
[00:37:44.000 --> 00:37:46.000]  正因為我們與上帝的性情有份
[00:37:46.000 --> 00:37:48.000]  正因為我們脫離世上
[00:37:48.000 --> 00:37:50.000]  從情慾來的敗壞
[00:37:50.000 --> 00:37:52.000]  正因為這個緣故
[00:37:52.000 --> 00:37:54.000]  我們要分外恩勤
[00:37:54.000 --> 00:37:56.000]  有了信心
[00:37:56.000 --> 00:37:58.000]  又要加上德行
[00:37:58.000 --> 00:38:00.000]  有了德行又要加上知識
[00:38:00.000 --> 00:38:02.000]  有了知識又要加上節制
[00:38:02.000 --> 00:38:04.000]  有了節制又要加上忍耐
[00:38:04.000 --> 00:38:06.000]  有了忍耐又要加上虔敬
[00:38:06.000 --> 00:38:08.000]  有了虔敬
[00:38:08.000 --> 00:38:10.000]  又要加上愛弟兄的心
[00:38:10.000 --> 00:38:12.000]  有了愛弟兄的心
[00:38:12.000 --> 00:38:14.000]  又要加上愛眾人的心
[00:38:14.000 --> 00:38:16.000]  你們若充充足足的有這幾樣
[00:38:16.000 --> 00:38:18.000]  就必是你們在認識
[00:38:18.000 --> 00:38:20.000]  我們主耶穌基督上
[00:38:20.000 --> 00:38:22.000]  不至於
[00:38:22.000 --> 00:38:24.000]  閒難不潔
[00:38:24.000 --> 00:38:26.000]  果子了
[00:38:26.000 --> 00:38:28.000]  我們一起記住
[00:38:28.000 --> 00:38:30.000]  求上帝幫助我們
[00:38:30.000 --> 00:38:32.000]  讓我們知道在生命之中
[00:38:32.000 --> 00:38:34.000]  我們這班被你自己
[00:38:34.000 --> 00:38:36.000]  所呼召的人
[00:38:36.000 --> 00:38:38.000]  如何奔跑前面的道路
[00:38:38.000 --> 00:38:40.000]  在這一刻
[00:38:40.000 --> 00:38:42.000]  縱然我們都是在受訓練的期間
[00:38:42.000 --> 00:38:44.000]  我們要學習很多
[00:38:44.000 --> 00:38:46.000]  不同的功課
[00:38:46.000 --> 00:38:48.000]  不同的技巧
[00:38:48.000 --> 00:38:50.000]  但是上帝我們懇求你幫助我們
[00:38:50.000 --> 00:38:52.000]  讓我們可以在各種學習中
[00:38:52.000 --> 00:38:54.000]  經歷上帝在生命中的操練
[00:38:54.000 --> 00:38:56.000]  讓我們可以慢慢
[00:38:56.000 --> 00:38:58.000]  更加成熟
[00:38:58.000 --> 00:39:00.000]  更加被你自己
[00:39:00.000 --> 00:39:02.000]  所使用
[00:39:02.000 --> 00:39:04.000]  在前面的日子
[00:39:04.000 --> 00:39:06.000]  土著的喜悅
[00:39:06.000 --> 00:39:08.000]  我們有很多不足的地方
[00:39:08.000 --> 00:39:10.000]  但主讓我們有一個更廣大的
[00:39:10.000 --> 00:39:12.000]  心胸
[00:39:12.000 --> 00:39:14.000]  讓我們可以看到
[00:39:14.000 --> 00:39:16.000]  生命可以這樣投放
[00:39:16.000 --> 00:39:18.000]  生命可以這樣服事他人
[00:39:18.000 --> 00:39:20.000]  讓你的名得榮耀
[00:39:20.000 --> 00:39:22.000]  讓我們的生命更豐盛
[00:39:22.000 --> 00:39:24.000]  多謝主讓我們這段時間
[00:39:24.000 --> 00:39:26.000]  可以一起分享
[00:39:26.000 --> 00:39:28.000]  從你的話語中得到慰養
[00:39:28.000 --> 00:39:30.000]  得到幫助
[00:39:30.000 --> 00:39:32.000]  多謝主聽我們禱告
[00:39:32.000 --> 00:39:34.000]  耶穌明求 阿們
[00:39:34.000 --> 00:39:36.000]  阿們
[00:39:36.000 --> 00:39:38.000]  阿們
[00:39:38.000 --> 00:39:40.000]  阿們
[00:39:40.000 --> 00:39:42.000]  阿們
[00:39:42.000 --> 00:39:44.000]  阿們
[00:39:44.000 --> 00:39:47.000]  (字幕由 Amara.org 社群提供)

