
[00:00:00.000 --> 00:00:12.000]  請姐妹平安 我第一次來Swindon 所以都算是大鄉里出城了
[00:42:43.000 --> 00:42:46.000]  法利塞人撩他的時候
[00:42:46.000 --> 00:42:52.000]  他說從外面進去的不能夠污衊人的
[00:42:52.000 --> 00:42:57.000]  從裡面出來的才能夠污衊人
[00:42:57.000 --> 00:43:00.000]  食物哪樣潔淨?
[00:43:00.000 --> 00:43:02.000]  哪樣不潔淨?
[00:43:02.000 --> 00:43:08.000]  其實是訓練我們去神的面前尊重祂
[00:43:08.000 --> 00:43:10.000]  因為來到生命
[00:43:10.000 --> 00:43:12.000]  來到罪惡
[00:43:12.000 --> 00:43:16.000]  來到道德倫理
[00:43:16.000 --> 00:43:19.000]  就不到我們說了算
[00:43:19.000 --> 00:43:23.000]  去上帝說這件事是不行的
[00:43:23.000 --> 00:43:25.000]  你怎樣改個標籤
[00:43:25.000 --> 00:43:27.000]  不同叫法
[00:43:27.000 --> 00:43:28.000]  很多解釋
[00:43:28.000 --> 00:43:31.000]  它是罪惡就是罪惡
[00:43:31.000 --> 00:43:36.000]  你要懂得敬畏上帝
[00:43:36.000 --> 00:43:40.000]  彼得記得這件事很清楚
[00:43:40.000 --> 00:43:43.000]  不單止是道行傳是這樣說的
[00:43:43.000 --> 00:43:45.000]  在他臨終之前他說
[00:43:45.000 --> 00:43:47.000]  有了信心加上德行
[00:43:47.000 --> 00:43:49.000]  有了德行加上知識
[00:43:49.000 --> 00:43:51.000]  有了知識要加上
[00:43:51.000 --> 00:43:53.000]  你一路數下去看
[00:43:53.000 --> 00:43:57.000]  節制忍耐乾淨
[00:43:57.000 --> 00:44:03.000]  有了乾淨彼得說愛弟兄
[00:44:03.000 --> 00:44:05.000]  愛弟兄
[00:44:05.000 --> 00:44:07.000]  我懂得這件事
[00:44:07.000 --> 00:44:11.000]  其實彼得心目中有個弟兄
[00:44:11.000 --> 00:44:14.000]  你看看彼得後書
[00:44:14.000 --> 00:44:17.000]  他再說下去
[00:44:17.000 --> 00:44:30.000]  彼得後書第三章第十五節
[00:44:30.000 --> 00:44:32.000]  找到嗎
[00:44:32.000 --> 00:44:34.000]  十五十六節我們一起讀
[00:44:34.000 --> 00:44:40.000]  並且要以我主長久忍耐為得救的恩由
[00:44:40.000 --> 00:44:44.000]  就如我們所親愛的兄弟保祿
[00:44:44.000 --> 00:44:47.000]  照著所賜給他的智慧
[00:44:47.000 --> 00:44:50.000]  寫了信給你們
[00:44:50.000 --> 00:44:54.000]  他一切的信上也都是講論者事
[00:44:54.000 --> 00:44:57.000]  信中有些難明白的
[00:44:57.000 --> 00:44:59.000]  那無學問不堅固的人
[00:44:59.000 --> 00:45:04.000]  強解如強解別的經書一樣
[00:45:04.000 --> 00:45:07.000]  就自取沉淪
[00:45:07.000 --> 00:45:10.000]  親愛的兄弟
[00:45:10.000 --> 00:45:12.000]  愛弟兄
[00:45:12.000 --> 00:45:15.000]  是同一個字來的
[00:45:15.000 --> 00:45:19.000]  彼得說到愛弟兄的時候
[00:45:19.000 --> 00:45:24.000]  其實他心中的弟兄很清楚
[00:45:24.000 --> 00:45:26.000]  是保祿
[00:45:26.000 --> 00:45:29.000]  為何彼得會想起保祿呢
[00:45:29.000 --> 00:45:32.000]  如果你讀保祿的書信
[00:45:32.000 --> 00:45:34.000]  你知道嗎
[00:45:34.000 --> 00:45:37.000]  那次在哪個地方
[00:45:37.000 --> 00:45:39.000]  彼得來到
[00:45:39.000 --> 00:45:43.000]  跟那些外邦人分開
[00:45:43.000 --> 00:45:46.000]  不肯跟外邦人吃飯
[00:45:46.000 --> 00:45:51.000]  保祿見到彼得有不時之處
[00:45:51.000 --> 00:45:54.000]  他怎麼做
[00:45:54.000 --> 00:45:55.000]  你試一下
[00:45:55.000 --> 00:45:57.000]  你今天第一次認識我
[00:45:57.000 --> 00:46:01.000]  你見到李思敬博士有不時之處
[00:46:01.000 --> 00:46:04.000]  你就叫黃牧師來講
[00:46:04.000 --> 00:46:06.000]  你自己不會走出來的
[00:46:06.000 --> 00:46:08.000]  保祿不是這樣
[00:46:08.000 --> 00:46:11.000]  保祿是一個很率直的人
[00:46:11.000 --> 00:46:16.000]  他就當眾指出彼得有不時之處
[00:46:16.000 --> 00:46:20.000]  喂 保祿當時是什麼人
[00:46:20.000 --> 00:46:23.000]  他其實信耶穌沒多久
[00:46:23.000 --> 00:46:25.000]  彼得做大使徒的時候
[00:46:25.000 --> 00:46:27.000]  保祿還沒改名
[00:46:27.000 --> 00:46:30.000]  還在試題反修道的時候
[00:46:30.000 --> 00:46:31.000]  幫人看衣服
[00:46:31.000 --> 00:46:33.000]  逼白教會
[00:46:33.000 --> 00:46:36.000]  你怎麼排名不分先後
[00:46:36.000 --> 00:46:41.000]  彼得和保祿相差幾個輩分
[00:46:41.000 --> 00:46:44.000]  保祿這樣對彼得
[00:46:44.000 --> 00:46:47.000]  你說彼得心裡的那口氣
[00:46:47.000 --> 00:46:49.000]  怎麼能吞下
[00:46:49.000 --> 00:46:52.000]  但是彼得沒有這口氣
[00:46:52.000 --> 00:46:55.000]  彼得不用吞下
[00:46:55.000 --> 00:46:58.000]  愛弟兄
[00:46:58.000 --> 00:47:01.000]  就是這個意思
[00:47:01.000 --> 00:47:04.000]  你和他一起同聲同氣的
[00:47:04.000 --> 00:47:06.000]  不用聖經吩咐你都會愛的
[00:47:06.000 --> 00:47:08.000]  大家一起打球
[00:47:08.000 --> 00:47:10.000]  五點鐘起床就去
[00:47:10.000 --> 00:47:11.000]  多頭契
[00:47:11.000 --> 00:47:12.000]  大家都喜歡釣魚
[00:47:12.000 --> 00:47:14.000]  沒問題的
[00:47:14.000 --> 00:47:16.000]  一起去露營
[00:47:16.000 --> 00:47:18.000]  就是見到你我就胃痛
[00:47:18.000 --> 00:47:19.000]  那個就是弟兄
[00:47:19.000 --> 00:47:21.000]  你愛不愛他
[00:47:21.000 --> 00:47:22.000]  開完執事會之後
[00:47:22.000 --> 00:47:25.000]  回到家裡總是睡不著
[00:47:25.000 --> 00:47:27.000]  你愛不愛他
[00:47:27.000 --> 00:47:28.000]  是啊
[00:47:28.000 --> 00:47:31.000]  彼得所說的愛弟兄
[00:47:31.000 --> 00:47:35.000]  不是隨便說的
[00:47:35.000 --> 00:47:37.000]  不是說愛那些
[00:47:37.000 --> 00:47:39.000]  和你完全沒有衝突
[00:47:39.000 --> 00:47:40.000]  不是的
[00:47:40.000 --> 00:47:45.000]  保祿我們所親愛的弟兄保祿
[00:47:45.000 --> 00:47:47.000]  彼得愛的
[00:47:47.000 --> 00:47:50.000]  彼得在使徒當中
[00:47:50.000 --> 00:47:54.000]  他從來都沒有擺過架子出來
[00:47:54.000 --> 00:47:56.000]  我是第一的
[00:47:56.000 --> 00:47:58.000]  彼得很謙卑
[00:47:58.000 --> 00:48:01.000]  在教會的弟兄姊妹當中
[00:48:01.000 --> 00:48:06.000]  彼得這個愛是很真心的
[00:48:06.000 --> 00:48:08.000]  屬靈的生命
[00:48:08.000 --> 00:48:11.000]  之前一大堆來到這裏
[00:48:11.000 --> 00:48:13.000]  彼得提醒我們
[00:48:13.000 --> 00:48:16.000]  愛弟兄
[00:48:16.000 --> 00:48:18.000]  約翰說得更加清楚
[00:48:18.000 --> 00:48:20.000]  何人若說我愛神
[00:48:20.000 --> 00:48:23.000]  卻恨他的弟兄
[00:48:23.000 --> 00:48:26.000]  這人是說謊話的
[00:48:26.000 --> 00:48:29.000]  不愛你所看見的弟兄
[00:48:29.000 --> 00:48:34.000]  怎能夠愛你沒有看見的神呢
[00:48:34.000 --> 00:48:38.000]  愛神的也當愛弟兄
[00:48:38.000 --> 00:48:44.000]  這是我們從神所領受的命令
[00:48:44.000 --> 00:48:46.000]  彼此相愛
[00:48:46.000 --> 00:48:49.000]  這是我們認識上帝
[00:48:49.000 --> 00:48:53.000]  屬靈的生命一步一步走下去
[00:48:53.000 --> 00:49:01.000]  你不可以逃避的一個很重要的挑戰
[00:49:01.000 --> 00:49:04.000]  彼得提到保羅
[00:49:04.000 --> 00:49:10.000]  彼得和保羅之間完全沒有心病
[00:49:10.000 --> 00:49:12.000]  完全沒有芥蒂
[00:49:12.000 --> 00:49:15.000]  完全沒有羈臣
[00:49:15.000 --> 00:49:19.000]  完全沒有那口啃不下的氣
[00:49:19.000 --> 00:49:23.000]  這是彼得屬靈的生命
[00:49:23.000 --> 00:49:27.000]  愛弟兄的心
[00:49:27.000 --> 00:49:29.000]  最後彼得提到
[00:49:29.000 --> 00:49:31.000]  有了愛弟兄的心
[00:49:31.000 --> 00:49:37.000]  又要加上愛眾人的心
[00:49:37.000 --> 00:49:39.000]  重複了
[00:49:39.000 --> 00:49:41.000]  兩次都是說愛
[00:49:41.000 --> 00:49:45.000]  如果你再看清楚中文聖經的翻譯
[00:49:45.000 --> 00:49:47.000]  PowerPoint就沒有了
[00:49:47.000 --> 00:49:51.000]  這些標點符號在和合本聖經裡有
[00:49:51.000 --> 00:49:54.000]  愛眾人的心
[00:49:54.000 --> 00:49:59.000]  其實眾人的心旁邊有些小點
[00:49:59.000 --> 00:50:02.000]  你本聖經有沒有的
[00:50:02.000 --> 00:50:04.000]  你沒有留意到
[00:50:04.000 --> 00:50:05.000]  很重要的
[00:50:05.000 --> 00:50:07.000]  因為那些小點告訴你
[00:50:07.000 --> 00:50:14.000]  愛弟兄的心其實是翻譯的時候加上去的
[00:50:14.000 --> 00:50:19.000]  那就是說原本彼得寫的時候
[00:50:19.000 --> 00:50:22.000]  他這句話是怎麼說的
[00:50:22.000 --> 00:50:25.000]  他說有愛弟兄的心
[00:50:25.000 --> 00:50:30.000]  又要加上愛
[00:50:30.000 --> 00:50:33.000]  又要加上愛
[00:50:33.000 --> 00:50:35.000]  這個愛
[00:50:35.000 --> 00:50:37.000]  重複了
[00:50:37.000 --> 00:50:39.000]  前面說愛弟兄
[00:50:39.000 --> 00:50:42.000]  後面當然是更闊的愛
[00:50:42.000 --> 00:50:44.000]  就是愛眾人
[00:50:44.000 --> 00:50:47.000]  是翻譯聖經的時候
[00:50:47.000 --> 00:50:52.000]  覺得這樣的解釋合情合理
[00:50:52.000 --> 00:50:56.000]  不過彼得在這裡用的愛
[00:50:56.000 --> 00:50:59.000]  是兩個不同的字
[00:50:59.000 --> 00:51:02.000]  前面愛弟兄
[00:51:02.000 --> 00:51:06.000]  如果你去美國你都會知道這個字
[00:51:06.000 --> 00:51:08.000]  Philadelphia
[00:51:08.000 --> 00:51:11.000]  在美國東岸一個城的名字
[00:51:11.000 --> 00:51:13.000]  我們中文就很簡單
[00:51:13.000 --> 00:51:15.000]  廢事譯這麼長叫廢城
[00:51:15.000 --> 00:51:18.000]  其實新約聖經有譯出來的
[00:51:18.000 --> 00:51:21.000]  他譯飛拉鐵飛
[00:51:21.000 --> 00:51:23.000]  啟示六七個教會
[00:51:23.000 --> 00:51:25.000]  其中一個Philadelphia
[00:51:25.000 --> 00:51:27.000]  Philadelphia這個字就是
[00:51:27.000 --> 00:51:31.000]  Phileo愛Delphos弟兄
[00:51:31.000 --> 00:51:34.000]  所以Philadelphia這個字就是愛弟兄
[00:51:34.000 --> 00:51:38.000]  但是來到最後要加上愛
[00:51:38.000 --> 00:51:41.000]  彼得不是用Phileo
[00:51:41.000 --> 00:51:44.000]  不是用愛弟兄這個愛字
[00:51:44.000 --> 00:51:48.000]  彼得是用Agapeo
[00:51:48.000 --> 00:51:50.000]  Agape 懂不懂這個字
[00:51:50.000 --> 00:51:52.000]  懂啊
[00:51:52.000 --> 00:51:55.000]  我們說愛言就是說這個愛
[00:51:55.000 --> 00:51:59.000]  這個字其實是耶穌在復活之後
[00:51:59.000 --> 00:52:05.000]  在海邊做完早餐給門徒吃
[00:52:05.000 --> 00:52:10.000]  153條大魚那次
[00:52:10.000 --> 00:52:14.000]  接著就的彼得走到一邊問
[00:52:14.000 --> 00:52:16.000]  約翰的兒子西門
[00:52:16.000 --> 00:52:20.000]  你愛我比這些更深
[00:52:20.000 --> 00:52:24.000]  耶穌用Agapeo這個動詞去問彼得
[00:52:24.000 --> 00:52:26.000]  彼得不敢答
[00:52:26.000 --> 00:52:28.000]  彼得說主啊師弟
[00:52:28.000 --> 00:52:30.000]  你知道我愛你
[00:52:30.000 --> 00:52:32.000]  他用Phileo
[00:52:32.000 --> 00:52:34.000]  用另一個愛字
[00:52:34.000 --> 00:52:36.000]  耶穌再問他
[00:52:36.000 --> 00:52:38.000]  又是用Agapeo去問彼得
[00:52:38.000 --> 00:52:41.000]  彼得又是用Phileo答耶穌
[00:52:41.000 --> 00:52:43.000]  最後第三次
[00:52:43.000 --> 00:52:44.000]  這麼煩
[00:52:44.000 --> 00:52:46.000]  用希臘文去讀新約聖經
[00:52:46.000 --> 00:52:47.000]  很好玩的
[00:52:47.000 --> 00:52:49.000]  為什麼在神學院裡
[00:52:49.000 --> 00:52:51.000]  要監督同學讀希臘文呢
[00:52:51.000 --> 00:52:52.000]  很辛苦的
[00:52:52.000 --> 00:52:53.000]  背很多table
[00:52:53.000 --> 00:52:55.000]  你試試問黃牧師
[00:52:55.000 --> 00:52:56.000]  年輕的時候很背
[00:52:56.000 --> 00:52:57.000]  到一段時間很難背的了
[00:52:57.000 --> 00:52:59.000]  但你就看到這個分別了
[00:52:59.000 --> 00:53:04.000]  第三次耶穌用Phileo去問彼得
[00:53:04.000 --> 00:53:09.000]  彼得就休愁
[00:53:09.000 --> 00:53:15.000]  彼得三次都不敢答耶穌同一個字
[00:53:15.000 --> 00:53:17.000]  因為他知道
[00:53:17.000 --> 00:53:20.000]  愛主耶穌
[00:53:20.000 --> 00:53:23.000]  不是一件這麼簡單的事
[00:53:23.000 --> 00:53:26.000]  彼得三次不認主
[00:53:26.000 --> 00:53:29.000]  耶穌三次問他愛不愛你
[00:53:29.000 --> 00:53:31.000]  一次對一次
[00:53:31.000 --> 00:53:35.000]  耶穌沒有這麼小人之心
[00:53:35.000 --> 00:53:38.000]  但是彼得心裡有
[00:53:38.000 --> 00:53:39.000]  他知道
[00:53:39.000 --> 00:53:43.000]  他不可以隨便說
[00:53:43.000 --> 00:53:50.000]  彼得是留到他寫最後這封信
[00:53:50.000 --> 00:53:52.000]  他最後說
[00:53:52.000 --> 00:53:56.000]  有了Phileo愛弟兄
[00:53:56.000 --> 00:54:01.000]  還要加上Agapeo
[00:54:01.000 --> 00:54:05.000]  我相信這個不是說愛眾人
[00:54:05.000 --> 00:54:08.000]  這個字對彼得來說
[00:54:08.000 --> 00:54:10.000]  是留愛誰呢
[00:54:10.000 --> 00:54:13.000]  愛主
[00:54:13.000 --> 00:54:18.000]  我們知道彼得是怎樣殉道的
[00:54:18.000 --> 00:54:20.000]  倒轉頭釘十字架
[00:54:20.000 --> 00:54:22.000]  每個人都知道
[00:54:22.000 --> 00:54:25.000]  有沒有可能
[00:54:25.000 --> 00:54:27.000]  你想想
[00:54:27.000 --> 00:54:30.000]  上到法牆上
[00:54:30.000 --> 00:54:32.000]  羅馬軍官
[00:54:32.000 --> 00:54:35.000]  軍令山
[00:54:35.000 --> 00:54:37.000]  彼得說
[00:54:37.000 --> 00:54:38.000]  Sir
[00:54:38.000 --> 00:54:40.000]  我不配
[00:54:40.000 --> 00:54:43.000]  你將我倒轉頭釘吧
[00:54:43.000 --> 00:54:44.000]  軍官想想
[00:54:44.000 --> 00:54:45.000]  見你是彼得
[00:54:45.000 --> 00:54:48.000]  倒轉頭釘吧
[00:54:48.000 --> 00:54:49.000]  軍官說
[00:54:49.000 --> 00:54:50.000]  Sir
[00:54:50.000 --> 00:54:52.000]  如果彼得倒轉頭釘
[00:54:52.000 --> 00:54:54.000]  我更加不配
[00:54:54.000 --> 00:54:57.000]  你不如將我向右邊釘
[00:54:57.000 --> 00:54:59.000]  軍官說
[00:54:59.000 --> 00:55:01.000]  向右邊釘
[00:55:01.000 --> 00:55:03.000]  這個堂位
[00:55:03.000 --> 00:55:04.000]  還是誰來
[00:55:04.000 --> 00:55:05.000]  我更加不配
[00:55:05.000 --> 00:55:07.000]  你向右邊釘吧
[00:55:07.000 --> 00:55:10.000]  你向我豎起腳釘吧
[00:55:10.000 --> 00:55:11.000]  結果十字架
[00:55:11.000 --> 00:55:14.000]  一個東歪西倒
[00:55:14.000 --> 00:55:17.000]  千夫長來巡的時候
[00:55:17.000 --> 00:55:22.000]  你猜最後誰釘了十字架呢
[00:55:22.000 --> 00:55:24.000]  沒有可能的
[00:55:24.000 --> 00:55:25.000]  你明不明
[00:55:25.000 --> 00:55:27.000]  沒有可能的
[00:55:27.000 --> 00:55:30.000]  彼得在法牆上釘十字架
[00:55:30.000 --> 00:55:31.000]  他是誰呢
[00:55:31.000 --> 00:55:34.000]  誰知道他是彼得呢
[00:55:34.000 --> 00:55:37.000]  他不過是個號碼
[00:55:37.000 --> 00:55:40.000]  24601
[00:55:40.000 --> 00:55:41.000]  是呀
[00:55:41.000 --> 00:55:44.000]  你說什麼要求都是假的
[00:55:44.000 --> 00:55:46.000]  沒有可能的
[00:55:46.000 --> 00:55:49.000]  這一段的說法
[00:55:49.000 --> 00:55:50.000]  你想深一層
[00:55:50.000 --> 00:55:51.000]  知道沒有可能
[00:55:51.000 --> 00:55:54.000]  正如剛才前兩天
[00:55:54.000 --> 00:55:57.000]  一班從羅馬來溫州的弟兄姊妹
[00:55:57.000 --> 00:55:58.000]  很熱情
[00:55:58.000 --> 00:56:00.000]  李博士你未曾來過羅馬
[00:56:00.000 --> 00:56:02.000]  請你來港島
[00:56:02.000 --> 00:56:03.000]  我說好呀有機會
[00:56:03.000 --> 00:56:05.000]  求神開路
[00:56:05.000 --> 00:56:07.000]  安排大家禱告等候
[00:56:07.000 --> 00:56:08.000]  如果去羅馬
[00:56:08.000 --> 00:56:09.000]  我未去過
[00:56:09.000 --> 00:56:11.000]  不過去過的弟兄姊妹說
[00:56:11.000 --> 00:56:14.000]  導遊一定帶你去看
[00:56:14.000 --> 00:56:18.000]  彼得離開羅馬城逃走
[00:56:18.000 --> 00:56:20.000]  去到那裡
[00:56:20.000 --> 00:56:22.000]  他就回頭了
[00:56:22.000 --> 00:56:23.000]  怎知道在那裡
[00:56:23.000 --> 00:56:26.000]  因為耶穌在那裡向他顯現
[00:56:26.000 --> 00:56:28.000]  怎知道耶穌在那裡向他顯現
[00:56:28.000 --> 00:56:29.000]  來來來大家來
[00:56:29.000 --> 00:56:32.000]  在這塊石頭上有個腳印
[00:56:32.000 --> 00:56:34.000]  耶穌顯現彼得之後
[00:56:34.000 --> 00:56:35.000]  耶穌升天
[00:56:35.000 --> 00:56:37.000]  印一印上去
[00:56:37.000 --> 00:56:39.000]  整個腳印留在石頭上
[00:56:39.000 --> 00:56:43.000]  有沒有可能呀
[00:56:43.000 --> 00:56:45.000]  你跪下祈禱
[00:56:45.000 --> 00:56:47.000]  摸下石頭
[00:56:47.000 --> 00:56:49.000]  你迷信
[00:56:49.000 --> 00:56:53.000]  這些細節沒有可能
[00:56:53.000 --> 00:56:56.000]  但彼得殉道
[00:56:56.000 --> 00:56:59.000]  卻是鐵一般的事實
[00:56:59.000 --> 00:57:01.000]  彼得可以走
[00:57:01.000 --> 00:57:04.000]  六四柴玲都走了
[00:57:04.000 --> 00:57:07.000]  王丹都走了
[00:57:07.000 --> 00:57:09.000]  吾爾開希都走了
[00:57:09.000 --> 00:57:13.000]  彼得是教會第一個使徒
[00:57:13.000 --> 00:57:14.000]  為何不能走
[00:57:14.000 --> 00:57:16.000]  當然有人幫他預備一隻船
[00:57:16.000 --> 00:57:18.000]  在羅馬海邊
[00:57:18.000 --> 00:57:22.000]  著草去西西里避一避風頭
[00:57:22.000 --> 00:57:23.000]  為何不能走
[00:57:23.000 --> 00:57:24.000]  可以走
[00:57:24.000 --> 00:57:26.000]  但他不走
[00:57:26.000 --> 00:57:28.000]  他呆住了
[00:57:28.000 --> 00:57:32.000]  這不是第一件事
[00:57:32.000 --> 00:57:35.000]  這是最後一件事
[00:57:35.000 --> 00:57:40.000]  去到你人生最後的階段
[00:57:40.000 --> 00:57:45.000]  你對主耶穌的愛
[00:57:45.000 --> 00:57:51.000]  是否仍然可以令你放下一切
[00:57:51.000 --> 00:57:53.000]  跟從他
[00:57:53.000 --> 00:57:57.000]  其實耶穌那一朝早就是這樣問彼得
[00:57:57.000 --> 00:57:59.000]  你來跟從我
[00:57:59.000 --> 00:58:00.000]  到你晚年的時候
[00:58:00.000 --> 00:58:03.000]  有人會帶你去你不願意去的地方
[00:58:03.000 --> 00:58:04.000]  彼得聽得明
[00:58:04.000 --> 00:58:06.000]  所以彼得馬上就問
[00:58:06.000 --> 00:58:08.000]  主啊你叫我跟隨你
[00:58:08.000 --> 00:58:10.000]  那王牧師怎樣
[00:58:10.000 --> 00:58:12.000]  馬上問旁邊那個
[00:58:12.000 --> 00:58:16.000]  耶穌接著扮了彼得半句
[00:58:16.000 --> 00:58:19.000]  所以你跟上帝祈禱小心點說話
[00:58:19.000 --> 00:58:24.000]  耶穌說我叫他等到我回來與你何干
[00:58:24.000 --> 00:58:27.000]  你來跟從我吧
[00:58:27.000 --> 00:58:29.000]  於是有人就傳
[00:58:29.000 --> 00:58:31.000]  王牧師以後不用死的
[00:58:31.000 --> 00:58:33.000]  等到主回來
[00:58:33.000 --> 00:58:34.000]  說的是約翰
[00:58:34.000 --> 00:58:36.000]  說的是司徒約翰
[00:58:36.000 --> 00:58:39.000]  彼得跟從耶穌
[00:58:39.000 --> 00:58:42.000]  在他年輕的時候
[00:58:42.000 --> 00:58:44.000]  撇下所有跟從主很容易的
[00:58:44.000 --> 00:58:45.000]  因為當時他什麼都沒有
[00:58:45.000 --> 00:58:47.000]  只有兩隻船
[00:58:47.000 --> 00:58:49.000]  現在
[00:58:49.000 --> 00:58:51.000]  現在不同了
[00:58:51.000 --> 00:58:53.000]  人人都認識他
[00:58:53.000 --> 00:58:56.000]  他是教會的第一領袖
[00:58:56.000 --> 00:58:59.000]  天主教還說他是教王
[00:58:59.000 --> 00:59:02.000]  耶穌說你來跟從我
[00:59:02.000 --> 00:59:07.000]  彼得不敢隨便答主耶穌這個問題
[00:59:07.000 --> 00:59:09.000]  等到最後
[00:59:09.000 --> 00:59:11.000]  他終於答了
[00:59:11.000 --> 00:59:14.000]  他說有了愛弟兄的心
[00:59:14.000 --> 00:59:17.000]  又要加上什麼
[00:59:17.000 --> 00:59:19.000]  愛
[00:59:19.000 --> 00:59:21.000]  不是說愛眾人
[00:59:21.000 --> 00:59:24.000]  是說愛主
[00:59:24.000 --> 00:59:26.000]  彼得用他的生命
[00:59:26.000 --> 00:59:30.000]  去回答主耶穌這個問題
[00:59:30.000 --> 00:59:33.000]  不是用他的口
[00:59:33.000 --> 00:59:36.000]  是用他的生命
[00:59:36.000 --> 00:59:38.000]  為了主的緣故
[00:59:38.000 --> 00:59:42.000]  沒有任何要付的代價
[00:59:42.000 --> 00:59:45.000]  是更大的
[00:59:45.000 --> 00:59:47.000]  彼得說這八件事情
[00:59:47.000 --> 00:59:50.000]  是他在他的生命當中所經歷的
[00:59:50.000 --> 00:59:53.000]  如果你問什麼是一個屬靈的生命
[00:59:53.000 --> 00:59:54.000]  屬靈的生命就是這樣
[00:59:54.000 --> 00:59:56.000]  一步一步走上去
[00:59:56.000 --> 00:59:57.000]  一步一步的經歷
[00:59:57.000 --> 01:00:00.000]  你走到哪一步
[01:00:00.000 --> 01:00:02.000]  你今晚聽明白了沒有
[01:00:02.000 --> 01:00:05.000]  我還是在信心的那一刻
[01:00:05.000 --> 01:00:07.000]  前面很長
[01:00:07.000 --> 01:00:10.000]  不是了我來到忍耐了
[01:00:10.000 --> 01:00:12.000]  還有幾件事情要看
[01:00:12.000 --> 01:00:13.000]  你在哪裏
[01:00:13.000 --> 01:00:15.000]  你怎樣跟從主
[01:00:15.000 --> 01:00:18.000]  你的屬靈生命
[01:00:18.000 --> 01:00:22.000]  一步一步的長進成長
[01:00:22.000 --> 01:00:25.000]  無論在什麼處境當中
[01:00:25.000 --> 01:00:28.000]  無論在什麼情況當中
[01:00:28.000 --> 01:00:34.000]  其實使徒留下給我們的教訓
[01:00:34.000 --> 01:00:38.000]  都是很實在的
[01:00:38.000 --> 01:00:41.000]  有機會你今晚回去
[01:00:41.000 --> 01:00:45.000]  好好地再讀這一段經文
[01:00:45.000 --> 01:00:47.000]  你祈禱問下主
[01:00:47.000 --> 01:00:50.000]  你屬靈的生命
[01:00:50.000 --> 01:00:55.000]  去到這八件事情
[01:00:55.000 --> 01:00:57.000]  去到哪一個經節
[01:00:57.000 --> 01:01:02.000]  我們同心一起低頭祈禱
[01:01:02.000 --> 01:01:04.000]  多謝天父
[01:01:04.000 --> 01:01:06.000]  你留下聖經
[01:01:06.000 --> 01:01:09.000]  幫助我們明白
[01:01:09.000 --> 01:01:13.000]  其實不是很深奧的真理
[01:01:13.000 --> 01:01:16.000]  是很實在的經歷
[01:01:16.000 --> 01:01:19.000]  彼得曾經這樣走過
[01:01:19.000 --> 01:01:24.000]  他留下這些事情提醒我們
[01:01:24.000 --> 01:01:27.000]  但願今日我們在英國
[01:01:27.000 --> 01:01:30.000]  我們相信主耶穌
[01:01:30.000 --> 01:01:33.000]  成為你的門徒
[01:01:33.000 --> 01:01:34.000]  我們同樣
[01:01:34.000 --> 01:01:36.000]  我們的屬靈的生命
[01:01:36.000 --> 01:01:40.000]  可以經歷一樣的成長
[01:01:40.000 --> 01:01:46.000]  一步一步的腳踏實地去跟隨主
[01:01:46.000 --> 01:01:50.000]  求你的聖靈幫助我們
[01:01:50.000 --> 01:01:55.000]  不單止明白並且遵行
[01:01:55.000 --> 01:01:58.000]  在我們要走的路上
[01:01:58.000 --> 01:02:01.000]  我們認定跟從主
[01:02:01.000 --> 01:02:03.000]  不後退
[01:02:03.000 --> 01:02:06.000]  多謝你垂聽我們的禱告
[01:02:06.000 --> 01:02:08.000]  奉耶穌基督的名頭
[01:02:08.000 --> 01:02:10.000]  Amen
[01:02:10.000 --> 01:02:13.000]  (字幕由 Amara.org 社群提供)

