
[00:00:00.000 --> 00:00:03.000]  (看著第七章)
[00:40:46.000 --> 00:40:47.000]  斷乎不是
[00:40:47.000 --> 00:40:51.000]  若是者讓神怎能審判世界呢?
[00:40:51.000 --> 00:40:53.000]  神是公義的
[00:40:53.000 --> 00:40:56.000]  當我們犯罪的時候
[00:40:56.000 --> 00:40:59.000]  千萬不要顯出神的榮耀
[00:40:59.000 --> 00:41:01.000]  神不要審判我
[00:41:01.000 --> 00:41:03.000]  我的不義顯出你的榮耀
[00:41:03.000 --> 00:41:07.000]  我們每個人要為自己的行為負責
[00:41:07.000 --> 00:41:10.000]  我相信我跟大家說過
[00:41:10.000 --> 00:41:11.000]  基督徒也好
[00:41:11.000 --> 00:41:13.000]  非基督徒也好
[00:41:13.000 --> 00:41:15.000]  我們有一天都要去到神的面前
[00:41:15.000 --> 00:41:19.000]  非基督徒是有大白寶座的審判
[00:41:19.000 --> 00:41:21.000]  當他們不接受耶穌基督的話
[00:41:21.000 --> 00:41:25.000]  他們要為自己的罪來承擔負責
[00:41:25.000 --> 00:41:27.000]  但基督徒呢
[00:41:27.000 --> 00:41:31.000]  我們只是去到耶穌基督的私恩寶座的面前
[00:41:31.000 --> 00:41:33.000]  不是說要定罪
[00:41:33.000 --> 00:41:37.000]  我們的罪已經被耶穌基督承擔了
[00:41:37.000 --> 00:41:41.000]  但我們仍然要為我們所做一切向神表白
[00:41:41.000 --> 00:41:43.000]  這就是聖經所說
[00:41:43.000 --> 00:41:46.000]  神的審判是由神的家開始
[00:41:46.000 --> 00:41:49.000]  彼得前書的四章十四節
[00:41:49.000 --> 00:41:51.000]  這不是罪的審判
[00:41:51.000 --> 00:41:54.000]  耶穌基督已經承擔了我們的罪
[00:41:54.000 --> 00:41:58.000]  但我們仍然要為我們的行為負責
[00:41:58.000 --> 00:42:01.000]  在羅馬書的三章一至八節
[00:42:01.000 --> 00:42:05.000]  保羅回答了三個問題
[00:42:05.000 --> 00:42:08.000]  第一 他沒有攻擊神的指紋
[00:42:08.000 --> 00:42:13.000]  他說 至少神的話語對你們有益
[00:42:13.000 --> 00:42:14.000]  這是第一點
[00:42:14.000 --> 00:42:19.000]  第二點 他說我沒有攻擊神的應許
[00:42:19.000 --> 00:42:24.000]  每個人就算說神放棄了以色列
[00:42:24.000 --> 00:42:27.000]  這些人所說的話是虛謊的
[00:42:27.000 --> 00:42:30.000]  神說我永遠不會放棄以色列
[00:42:30.000 --> 00:42:32.000]  我是信實的
[00:42:32.000 --> 00:42:37.000]  第三 保羅說我也沒有攻擊神的聖諜
[00:42:37.000 --> 00:42:40.000]  保羅說我傳的是恩典的福音
[00:42:40.000 --> 00:42:43.000]  寬恕的福音 是憐憫的福音
[00:42:43.000 --> 00:42:45.000]  但我不是鼓勵人犯罪
[00:42:45.000 --> 00:42:50.000]  每個人都應該為自己的行為負責
[00:42:50.000 --> 00:42:57.000]  所以保羅非常有技巧地回答了三個問題
[00:42:57.000 --> 00:42:58.000]  在結束的時候
[00:42:58.000 --> 00:43:02.000]  我也不妨看看這三點
[00:43:02.000 --> 00:43:06.000]  如何應用在我們基督徒身上
[00:43:06.000 --> 00:43:10.000]  第一 我們看到猶太人得到這麼多特權
[00:43:10.000 --> 00:43:12.000]  不代表他們得救
[00:43:12.000 --> 00:43:14.000]  我們基督徒也是一樣
[00:43:14.000 --> 00:43:17.000]  你可以在報道會舉手決志
[00:43:17.000 --> 00:43:20.000]  你可以已經洗禮受洗
[00:43:20.000 --> 00:43:22.000]  你可以每個星期天回來教會
[00:43:22.000 --> 00:43:25.000]  不代表你是一個得救的人
[00:43:25.000 --> 00:43:30.000]  問題是你和神是不是有個人的關係
[00:43:30.000 --> 00:43:33.000]  所以如果你是和神有個人的關係的話
[00:43:33.000 --> 00:43:36.000]  你就是真真正正教會的一份子
[00:43:36.000 --> 00:43:38.000]  你就是一個真正的基督徒
[00:43:38.000 --> 00:43:42.000]  但如果你不是一個真正和神有關係的人
[00:43:42.000 --> 00:43:46.000]  就算你在報道會舉手決志
[00:43:46.000 --> 00:43:48.000]  你有受洗 你有回教會
[00:43:48.000 --> 00:43:50.000]  不代表任何事
[00:43:50.000 --> 00:43:52.000]  就像猶太人一樣
[00:43:52.000 --> 00:43:56.000]  第二點 雖然猶太人不信
[00:43:56.000 --> 00:44:00.000]  但神的信神沒有放棄他們
[00:44:00.000 --> 00:44:03.000]  始終神的應許會實現
[00:44:03.000 --> 00:44:05.000]  這方面我講過
[00:44:05.000 --> 00:44:12.000]  集體立場來說 猶太人的民族和國家是神揀選的
[00:44:12.000 --> 00:44:14.000]  他們的應許是永遠不會落空的
[00:44:14.000 --> 00:44:18.000]  永遠的國度 有一個永遠的王朝
[00:44:18.000 --> 00:44:20.000]  耶穌基督會回來掌權
[00:44:20.000 --> 00:44:22.000]  這些不會落空
[00:44:22.000 --> 00:44:25.000]  但任何一個猶太人他們是否得救
[00:44:25.000 --> 00:44:28.000]  在乎他們和神是不是有個人的關係
[00:44:28.000 --> 00:44:31.000]  他們會不會屬於將來的王朝
[00:44:31.000 --> 00:44:33.000]  我們基督徒呢
[00:44:33.000 --> 00:44:36.000]  耶穌基督回來迎接新娘
[00:44:36.000 --> 00:44:40.000]  迎接教會的這個應許會不會落空
[00:44:40.000 --> 00:44:42.000]  永遠不會落空
[00:44:42.000 --> 00:44:44.000]  耶穌一定會回來
[00:44:44.000 --> 00:44:46.000]  但我們是否屬於教會呢
[00:44:46.000 --> 00:44:50.000]  這要看我們和神是不是有個人的關係
[00:44:50.000 --> 00:44:52.000]  如果我們真的和神有個人的關係
[00:44:52.000 --> 00:44:54.000]  耶穌基督回來迎接教會
[00:44:54.000 --> 00:44:56.000]  我們會一起被接去
[00:44:56.000 --> 00:44:58.000]  但如果不是的話
[00:44:58.000 --> 00:45:01.000]  就算你有洗禮 你有所謂決志
[00:45:01.000 --> 00:45:03.000]  你又是回教會
[00:45:03.000 --> 00:45:05.000]  不代表你是一個得救的人
[00:45:05.000 --> 00:45:07.000]  這些都是外在的
[00:45:07.000 --> 00:45:09.000]  還有第三呢
[00:45:09.000 --> 00:45:13.000]  猶太人說我們的不義若顯出神的義
[00:45:13.000 --> 00:45:16.000]  我們就應該多犯罪了
[00:45:16.000 --> 00:45:18.000]  這個我也說過
[00:45:18.000 --> 00:45:21.000]  我們現在基督徒相信沒有人會這樣說的
[00:45:21.000 --> 00:45:23.000]  但我們會有很多藉口
[00:45:23.000 --> 00:45:26.000]  我的老我 我的舊人
[00:45:26.000 --> 00:45:28.000]  我們要知道我們的老我 我們的舊人
[00:45:28.000 --> 00:45:31.000]  已經和耶穌基督釘十字架
[00:45:31.000 --> 00:45:36.000]  我們應該為我們自己所有的行為負責
[00:45:36.000 --> 00:45:38.000]  我們會有鬥爭的
[00:45:38.000 --> 00:45:40.000]  在屬靈的生命裏
[00:45:40.000 --> 00:45:42.000]  是靈和肉體的鬥爭
[00:45:42.000 --> 00:45:44.000]  不是我們的新人和老我
[00:45:44.000 --> 00:45:48.000]  我們的老我已經釘死在十字架裏
[00:45:48.000 --> 00:45:52.000]  所有的總結就是三點
[00:45:52.000 --> 00:45:54.000]  神的真實是甚麼呢
[00:45:54.000 --> 00:45:56.000]  是祂的話語 是祂的應許
[00:45:56.000 --> 00:45:58.000]  是祂的公義
[00:45:58.000 --> 00:46:00.000]  神絕對是真實的
[00:46:00.000 --> 00:46:03.000]  大衛說就算神審判人的時候
[00:46:03.000 --> 00:46:06.000]  他一樣都是公義
[00:46:06.000 --> 00:46:08.000]  這個就是我們相信的神
[00:46:08.000 --> 00:46:10.000]  一切榮耀重讚都是歸給他
[00:46:10.000 --> 00:46:14.000]  但相對來說人是虛荒的
[00:46:14.000 --> 00:46:16.000]  我們千萬不要像猶太人那樣
[00:46:16.000 --> 00:46:18.000]  恃著自己是有特權
[00:46:18.000 --> 00:46:20.000]  正如我所說的
[00:46:20.000 --> 00:46:22.000]  或者洗禮了 或者說缺了志
[00:46:22.000 --> 00:46:24.000]  或者每個星期有回教會
[00:46:24.000 --> 00:46:27.000]  最重要是我們和神有個人的關係
[00:46:27.000 --> 00:46:31.000]  第二我們不要輕看神的應許
[00:46:31.000 --> 00:46:37.000]  神給予的應許永遠不會落空
[00:46:37.000 --> 00:46:40.000]  我們是否應許的一部份
[00:46:40.000 --> 00:46:45.000]  這要看我們個人和神是否有個人的關係
[00:46:45.000 --> 00:46:47.000]  這是很重要的
[00:46:47.000 --> 00:46:50.000]  第三點千萬不要有藉口來犯罪
[00:46:50.000 --> 00:46:55.000]  我們都要為我們自己的行為負責
[00:46:55.000 --> 00:47:01.000]  願在新的一年我們都能夠以這個來做座右銘
[00:47:01.000 --> 00:47:04.000]  我們每個人都能夠將神放在首位
[00:47:04.000 --> 00:47:07.000]  知道神是真實的 信實的
[00:47:07.000 --> 00:47:10.000]  但我們也要小心自己的虛荒
[00:47:10.000 --> 00:47:13.000]  成為一個蒙神喜悅的人
[00:47:13.000 --> 00:47:15.000]  讓我們一起低頭
[00:47:15.000 --> 00:47:17.000]  主啊 我們感謝祢
[00:47:17.000 --> 00:47:22.000]  感謝祢讓我們有羅馬書第三章一至八節
[00:47:22.000 --> 00:47:26.000]  讓我們看到祢就是那位真實的神
[00:47:26.000 --> 00:47:29.000]  相對來說我們都是虛荒
[00:47:29.000 --> 00:47:33.000]  很多時候我們都會恃著自己有什麼特權
[00:47:33.000 --> 00:47:35.000]  很多時候我們都是有不信
[00:47:35.000 --> 00:47:37.000]  不相信祢的應許
[00:47:37.000 --> 00:47:41.000]  也有很多時候我們都是有很多藉口來犯罪
[00:47:41.000 --> 00:47:45.000]  願意在新的一年祢都能夠幫助我們
[00:47:45.000 --> 00:47:50.000]  真正的脫去舊我 脫去舊人 穿上新人
[00:47:50.000 --> 00:47:55.000]  因為我們的舊人已經和耶穌基督同釘十字架
[00:47:55.000 --> 00:47:57.000]  現在活著的不再是我
[00:47:57.000 --> 00:48:03.000]  願意我們都能夠在新的一年成為一個蒙利月立的人
[00:48:03.000 --> 00:48:09.000]  以致我們能夠將祢的話語不單止記在心裏
[00:48:09.000 --> 00:48:13.000]  也能夠走出來以我們的行為來榮耀祢
[00:48:13.000 --> 00:48:16.000]  我們這樣的禱告奉主耶穌基督的名義而求 阿們
[00:48:16.000 --> 00:48:17.000]  阿們
[00:48:17.000 --> 00:48:18.000]  阿們
[00:48:18.000 --> 00:48:19.000]  阿們
[00:48:20.000 --> 00:48:21.000]  阿們
[00:48:21.000 --> 00:48:22.000]  阿們
[00:48:22.000 --> 00:48:23.000]  阿們
[00:48:23.000 --> 00:48:24.000]  阿們
[00:48:24.000 --> 00:48:25.000]  阿們
[00:48:25.000 --> 00:48:26.000]  阿們
[00:48:26.000 --> 00:48:27.000]  阿們
[00:48:27.000 --> 00:48:28.000]  阿們
[00:48:28.000 --> 00:48:29.000]  阿們
[00:48:29.000 --> 00:48:30.000]  阿們

