
[00:00:00.000 --> 00:00:05.500]  各位觀眾 節目早安
[00:41:06.340 --> 00:41:08.340]  在新加坡一個最大的教會
[00:41:08.340 --> 00:41:10.340]  康熙的教會
[00:41:10.340 --> 00:41:14.340]  亦都因為金錢的問題出來
[00:41:14.340 --> 00:41:16.340]  韓國趙鎔基教會
[00:41:16.340 --> 00:41:18.340]  亦都因為趙鎔基股票的問題
[00:41:18.340 --> 00:41:20.340]  亦都產生很多問題
[00:41:20.340 --> 00:41:23.340]  你要知道 撒旦很厲害的
[00:41:23.340 --> 00:41:25.340]  就因為我們不是完美的人
[00:41:25.340 --> 00:41:27.340]  我楊慶球都不是完美的人
[00:41:27.340 --> 00:41:29.340]  我都會有軟弱
[00:41:29.340 --> 00:41:37.340]  但求主幫助我們互相來提點
[00:41:37.340 --> 00:41:39.340]  去處理
[00:41:39.340 --> 00:41:41.340]  不要讓這些東西
[00:41:41.340 --> 00:41:43.340]  給撒旦有機會可乘
[00:41:43.340 --> 00:41:46.340]  來破壞他整個天國的事業
[00:41:46.340 --> 00:41:52.340]  所以這個就在啟示錄裏面提醒我們
[00:41:52.340 --> 00:41:55.340]  撒旦不單止用各種政治的東西攻擊
[00:41:55.340 --> 00:42:01.340]  他還要用神的報應去攻擊他
[00:42:01.340 --> 00:42:05.340]  所以不要以為基督徒一定會一帆風順
[00:42:05.340 --> 00:42:07.340]  所以我們要守望
[00:42:07.340 --> 00:42:09.340]  無一為難
[00:42:09.340 --> 00:42:11.340]  這個照片是部分的
[00:42:11.340 --> 00:42:13.340]  遲些我會拍一張全體照
[00:42:13.340 --> 00:42:18.340]  我們為主教僕人
[00:42:18.340 --> 00:42:21.340]  我們為牧師禱告
[00:42:21.340 --> 00:42:24.340]  雖然牧師不是甚麼了不起的人
[00:42:24.340 --> 00:42:26.340]  不過傳道人受攻擊
[00:42:26.340 --> 00:42:29.340]  信徒就被擊散
[00:42:29.340 --> 00:42:33.340]  我們要好好去守望
[00:42:33.340 --> 00:42:36.340]  魔鬼現在最有方法就是攻擊教會
[00:42:36.340 --> 00:42:39.340]  在世上有多人主義
[00:42:39.340 --> 00:42:42.340]  在教會裏面攻擊他們的僕人
[00:42:42.340 --> 00:42:44.340]  西方的文化我講了很多
[00:42:44.340 --> 00:42:48.340]  在這裏我不詳細講了
[00:42:48.340 --> 00:42:53.340]  另一方面我們看到很多新興的宗教出來
[00:42:53.340 --> 00:42:58.340]  這些新興宗教是越來越佔據著盤地
[00:42:58.340 --> 00:43:01.340]  你知道加拿大在過去
[00:43:01.340 --> 00:43:03.340]  由71年到2011年
[00:43:03.340 --> 00:43:06.340]  人數的變化就知道很可怕
[00:43:06.340 --> 00:43:09.340]  這個圖畫有機會我再解釋
[00:43:09.340 --> 00:43:11.340]  我下面會解釋
[00:43:11.340 --> 00:43:14.340]  1971年全國有2100萬人
[00:43:14.340 --> 00:43:17.340]  2011年全國有3400萬人
[00:43:17.340 --> 00:43:20.340]  信徒的增加是很少的
[00:43:20.340 --> 00:43:26.340]  基督徒增加了只是100萬人
[00:43:26.340 --> 00:43:30.340]  但是在百分比是跌了
[00:43:30.340 --> 00:43:33.340]  40%跌到27%
[00:43:33.340 --> 00:43:37.340]  你要留意的是其它宗教和沒有宗教信仰
[00:43:37.340 --> 00:43:40.340]  在1971年只有80萬人
[00:43:40.340 --> 00:43:42.340]  加上160萬人
[00:43:42.340 --> 00:43:44.340]  但是到了2011年
[00:43:44.340 --> 00:43:47.340]  其它宗教是有300萬人
[00:43:47.340 --> 00:43:51.340]  沒有宗教信仰是由80萬變成800萬
[00:43:51.340 --> 00:43:53.340]  10倍增加
[00:43:53.340 --> 00:43:56.340]  所以整個加拿大是越來越無宗教的
[00:43:56.340 --> 00:43:57.340]  非宗教性的
[00:43:57.340 --> 00:44:00.340]  其它宗教信仰增加很厲害
[00:44:00.340 --> 00:44:02.340]  但是不信宗教的人
[00:44:02.340 --> 00:44:08.340]  遠遠比信的人要多
[00:44:08.340 --> 00:44:12.340]  所以基督徒按人口增加了40萬
[00:44:12.340 --> 00:44:15.340]  按百分比減少14%
[00:44:15.340 --> 00:44:17.340]  天主教徒好些
[00:44:17.340 --> 00:44:20.340]  天主教徒按人口增加了300萬人
[00:44:20.340 --> 00:44:22.340]  按百分比少了8%
[00:44:22.340 --> 00:44:24.340]  天主教都做得不錯
[00:44:24.340 --> 00:44:27.340]  我們都要學習天主教
[00:44:27.340 --> 00:44:31.340]  其它宗教按人口增加了290萬
[00:44:31.340 --> 00:44:33.340]  差不多300萬
[00:44:33.340 --> 00:44:35.340]  按百分比增加了7%
[00:44:35.340 --> 00:44:39.340]  但是無宗教信仰的人增加了700多萬
[00:44:39.340 --> 00:44:41.340]  按人口比例增加了20%
[00:44:41.340 --> 00:44:44.340]  如果按照這個數字下去再過20年
[00:44:44.340 --> 00:44:47.340]  加拿大70%的人都是沒有宗教的
[00:44:47.340 --> 00:44:48.340]  不信
[00:44:48.340 --> 00:44:51.340]  剩下的有百分比是信其它宗教
[00:44:51.340 --> 00:44:53.340]  基督徒會成為少數派
[00:44:53.340 --> 00:44:55.340]  少數都不少數
[00:44:55.340 --> 00:44:57.340]  因為一直跌
[00:44:57.340 --> 00:45:01.340]  福音我們不可以停止
[00:45:01.340 --> 00:45:06.340]  尤其是現在這種反對基督教的文化
[00:45:06.340 --> 00:45:10.340]  這間是Centre Street
[00:45:10.340 --> 00:45:12.340]  多漂亮 比南部漂亮
[00:45:12.340 --> 00:45:16.340]  這間不久
[00:45:16.340 --> 00:45:20.340]  原來在Calgary
[00:45:20.340 --> 00:45:23.340]  好像這樣的廟不是一間
[00:45:23.340 --> 00:45:25.340]  我剛剛上網才找到
[00:45:25.340 --> 00:45:28.340]  有4、5間 而且越建越漂亮
[00:45:28.340 --> 00:45:31.340]  我們整個裝修要討論兩年
[00:45:31.340 --> 00:45:34.340]  才裝修一下 人家都不用
[00:45:34.340 --> 00:45:36.340]  一下就建了一間出來
[00:45:36.340 --> 00:45:39.340]  你知道台灣的慈濟做了些善事
[00:45:39.340 --> 00:45:43.340]  他們籌款 我剛剛今早才看了新聞
[00:45:43.340 --> 00:45:46.340]  一年十幾億
[00:45:46.340 --> 00:45:49.340]  我們叫奉獻 籌來籌去
[00:45:49.340 --> 00:45:52.340]  那幾萬很厲害
[00:45:52.340 --> 00:45:56.340]  那些錢的熱心的人
[00:45:56.340 --> 00:46:00.340]  我不希望將來華人社區
[00:46:00.340 --> 00:46:04.340]  用廟宇來代表我們
[00:46:04.340 --> 00:46:09.340]  我們不希望一講到中國人就佛教
[00:46:09.340 --> 00:46:16.340]  所以我們要繼續做我們的外展事工
[00:46:16.340 --> 00:46:19.340]  繼續努力 我們同心合意做好
[00:46:19.340 --> 00:46:22.340]  上帝保守的子民
[00:46:22.340 --> 00:46:25.340]  受各樣的逼迫
[00:46:25.340 --> 00:46:27.340]  我們就在當中顯出能力
[00:46:27.340 --> 00:46:29.340]  我們同意祈禱
[00:46:29.340 --> 00:46:31.340]  求主祝福我們的教會
[00:46:31.340 --> 00:46:33.340]  雖然在這個世上很動蕩
[00:46:33.340 --> 00:46:38.340]  你的子民在這裏受到各樣的逼迫
[00:46:38.340 --> 00:46:42.340]  無論在政治上 宗教上 或者文化上
[00:46:42.340 --> 00:46:45.340]  但求主給我們有信心
[00:46:45.340 --> 00:46:47.340]  因為你是在保護他們
[00:46:47.340 --> 00:46:50.340]  你的同在 你的恩典
[00:46:50.340 --> 00:46:52.340]  你沒有離開教會
[00:46:52.340 --> 00:46:53.340]  讓我們靠著你的恩典
[00:46:53.340 --> 00:46:55.340]  我們繼續努力
[00:46:55.340 --> 00:46:59.340]  和惡勢力和魔鬼打一場硬仗
[00:46:59.340 --> 00:47:01.340]  祝福我們彼此守望
[00:47:01.340 --> 00:47:04.340]  讓我們不要被魔鬼攻擊的機會
[00:47:04.340 --> 00:47:08.340]  讓我們能夠在同一陣線上
[00:47:08.340 --> 00:47:12.340]  同心愛主 同心見證
[00:47:12.340 --> 00:47:15.340]  祈禱奉真名靠
[00:47:16.340 --> 00:47:19.340]  字幕由 Amara.org 社群提供
[00:47:19.340 --> 00:47:21.340]  多謝各位收聽
[00:47:21.340 --> 00:47:24.340]  (字幕由 Amara.org 社群提供)
[00:47:24.340 --> 00:47:27.340]  (字幕由 Amara.org 社群提供)
[00:47:27.340 --> 00:47:30.340]  (字幕由 Amara.org 社群提供)
[00:47:30.340 --> 00:47:33.340]  (字幕由 Amara.org 社群提供)

