
[00:00:00.000 --> 00:00:08.600]  今天要和大家看的是聖經裡的一個年輕人
[00:36:07.800 --> 00:36:09.800]  求祢融化他們的心
[00:36:09.800 --> 00:36:11.800]  讓他們早日來接受祢
[00:36:11.800 --> 00:36:13.800]  能夠得到永生
[00:36:13.800 --> 00:36:15.800]  我們感謝祢給我們這一段時間
[00:36:15.800 --> 00:36:17.800]  祈禱奉主耶穌基督的名字
[00:36:17.800 --> 00:36:19.800]  我們下次再見
[00:36:19.800 --> 00:36:21.800]  (音樂停止)
[00:36:21.800 --> 00:36:23.800]  (音樂開始)
[00:36:23.800 --> 00:36:25.800]  (音樂停止)
[00:36:25.800 --> 00:36:27.800]  (音樂開始)
[00:36:27.800 --> 00:36:29.800]  (音樂停止)
[00:36:29.800 --> 00:36:31.800]  (音樂開始)
[00:36:31.800 --> 00:36:33.800]  (音樂停止)
[00:36:33.800 --> 00:36:36.800]  (字幕由 Amara.org 社群提供)

