
[00:00:00.000 --> 00:00:06.400]  今天我們分享的題目是舊約僕人傳
[00:32:17.400 --> 00:32:19.600]  然後他也相信了耶穌
[00:32:19.600 --> 00:32:20.800]  解除了毒癮
[00:32:20.800 --> 00:32:23.000]  反而不用靠藥物
[00:32:23.000 --> 00:32:24.600]  不是要監禁
[00:32:24.600 --> 00:32:27.200]  而是因為上帝福音的大能
[00:32:27.200 --> 00:32:28.600]  結果他又信了耶穌
[00:32:28.600 --> 00:32:30.400]  然後一起加入了禁禮
[00:32:30.400 --> 00:32:35.200]  我和我奶奶一起和爸爸一起回教會
[00:32:35.200 --> 00:32:36.600]  很感恩
[00:32:36.600 --> 00:32:40.400]  所以有時候你覺得那件事很難很大
[00:32:40.400 --> 00:32:42.200]  但是你肯祈禱有神蹟
[00:32:42.200 --> 00:32:45.200]  今天早上剛好和一位弟兄說
[00:32:45.200 --> 00:32:47.000]  就一直關心他的朋友
[00:32:47.000 --> 00:32:49.000]  做了腦的手術
[00:32:49.000 --> 00:32:52.000]  我們拿了很多恩與之聲
[00:32:52.000 --> 00:32:54.000]  靈明日亮那些去鼓勵他
[00:32:54.000 --> 00:32:56.400]  弟兄也說很難的
[00:32:56.400 --> 00:32:57.000]  他家裡
[00:32:57.000 --> 00:32:57.800]  今天早上才說
[00:32:57.800 --> 00:32:59.200]  他不知道我說到說什麼
[00:32:59.200 --> 00:33:00.200]  今天早上才說
[00:33:00.200 --> 00:33:02.000]  他家裡就是拜這些
[00:33:02.000 --> 00:33:05.200]  有一個很大的跪位
[00:33:05.200 --> 00:33:06.200]  我們待會兒完了
[00:33:06.200 --> 00:33:08.200]  一起為他祈禱
[00:33:08.200 --> 00:33:09.200]  可能有一天
[00:33:09.200 --> 00:33:12.200]  我和弟兄和執事就去這個朋友家裡
[00:33:12.200 --> 00:33:14.400]  親自拆了他的偶像
[00:33:14.400 --> 00:33:19.200]  讓福音帶到他們家裡
[00:33:19.200 --> 00:33:20.800]  問題就是說
[00:33:20.800 --> 00:33:25.600]  你願不願意回應上帝的呼召
[00:33:25.600 --> 00:33:27.800]  來到最後總結的時候
[00:33:27.800 --> 00:33:30.000]  我們看了基堂的故事
[00:33:30.000 --> 00:33:33.200]  好像我們很多人都是沒什麼信心
[00:33:33.200 --> 00:33:37.200]  都是經常說要問上帝拿一些人證
[00:33:37.200 --> 00:33:38.800]  剛才我說笑而已
[00:33:38.800 --> 00:33:41.800]  其實可以是叫上帝拿人證
[00:33:41.800 --> 00:33:44.200]  當然不是洗過衣服
[00:33:44.200 --> 00:33:46.400]  你叫上帝拿見證
[00:33:46.400 --> 00:33:50.600]  很多人當他奉獻要讀神學的時候
[00:33:50.600 --> 00:33:52.000]  他們都害怕
[00:33:52.000 --> 00:33:53.600]  要辭了工作
[00:33:53.600 --> 00:33:55.000]  要去讀神學
[00:33:55.000 --> 00:33:56.000]  都害怕
[00:33:56.000 --> 00:33:57.000]  可能他也會問
[00:33:57.000 --> 00:34:02.000]  上帝這個是不是真的呼召我們去做
[00:34:02.000 --> 00:34:04.200]  但是上帝要呼召你
[00:34:04.200 --> 00:34:06.400]  祂不會不清不楚的
[00:34:06.400 --> 00:34:08.400]  祂不會作弄你的
[00:34:08.400 --> 00:34:11.400]  可能就是那一次的講道
[00:34:11.400 --> 00:34:12.600]  可能就是那段經文
[00:34:12.600 --> 00:34:13.800]  可能是不同的人
[00:34:13.800 --> 00:34:15.400]  可能不斷有很多事
[00:34:15.400 --> 00:34:17.800]  上帝就是這樣提醒你
[00:34:17.800 --> 00:34:22.000]  問題就是你夠不夠膽去踏上
[00:34:22.000 --> 00:34:27.800]  我不知道我們教會將來會遇到什麼困難
[00:34:27.800 --> 00:34:29.800]  那些困難可能你一聽
[00:34:29.800 --> 00:34:32.000]  你第一個反應和基堂一樣
[00:34:32.000 --> 00:34:33.800]  不行了
[00:34:33.800 --> 00:34:35.000]  我這麼微小
[00:34:35.000 --> 00:34:36.800]  不行
[00:34:36.800 --> 00:34:38.600]  是不是?
[00:34:38.600 --> 00:34:39.800]  可能你第一個反應就是這樣
[00:34:39.800 --> 00:34:42.000]  可能我們當中一定有些弟兄姊妹都會是這樣
[00:34:42.000 --> 00:34:43.200]  這是正常的
[00:34:43.200 --> 00:34:46.800]  因為信心的程度是每個人不同的
[00:34:46.800 --> 00:34:49.800]  我們都可能被我們的背景影響
[00:34:49.800 --> 00:34:53.800]  但問題是
[00:34:53.800 --> 00:34:57.800]  我想我們會記得基堂今天這個事情
[00:34:57.800 --> 00:35:01.800]  有人以為打仗是靠人多
[00:35:01.800 --> 00:35:02.800]  是靠馬多
[00:35:02.800 --> 00:35:03.800]  是靠車多
[00:35:03.800 --> 00:35:07.800]  是靠錢多
[00:35:07.800 --> 00:35:10.800]  但如果我們要打一場屬靈的戰爭
[00:35:10.800 --> 00:35:12.800]  不是靠這些
[00:35:12.800 --> 00:35:16.800]  就算這些看上去全部不夠
[00:35:16.800 --> 00:35:20.800]  如果那件事情是合上帝的心意
[00:35:20.800 --> 00:35:23.800]  上帝怎麼會不成就呢?
[00:35:23.800 --> 00:35:28.800]  所以我們最後抓住那節的經文
[00:35:28.800 --> 00:35:31.800]  就是剛才我說的那個
[00:35:31.800 --> 00:35:37.800]  我們是否相信上帝是帶我們拯救所有困難
[00:35:37.800 --> 00:35:41.800]  而我們那個上帝在《二賽亞書》43章19節說
[00:35:41.800 --> 00:35:44.800]  那個上帝是在曠野開道路
[00:35:44.800 --> 00:35:48.800]  在沙漠開江河
[00:35:48.800 --> 00:35:51.800]  曠野沒有道路
[00:35:51.800 --> 00:35:54.800]  上帝要有就有
[00:35:54.800 --> 00:35:58.800]  沙漠都可以有江河
[00:35:58.800 --> 00:36:00.800]  所以《撒加利亞書》都說過一節聖經
[00:36:00.800 --> 00:36:02.800]  「萬君子耶和華說
[00:36:02.800 --> 00:36:04.800]  不是依靠勢力
[00:36:04.800 --> 00:36:07.800]  不是依靠才能
[00:36:07.800 --> 00:36:13.800]  乃是靠我的靈方能成事」
[00:36:13.800 --> 00:36:15.800]  「萬君子耶和華說
[00:36:15.800 --> 00:36:17.800]  不是依靠勢力」
[00:36:17.800 --> 00:36:18.800]  勢力是什麼?
[00:36:18.800 --> 00:36:22.800]  不是靠你認識誰誰誰
[00:36:22.800 --> 00:36:24.800]  不是靠這些
[00:36:24.800 --> 00:36:26.800]  不是靠才能
[00:36:26.800 --> 00:36:29.800]  不是你以前多厲害
[00:36:29.800 --> 00:36:32.800]  這些是以前的事
[00:36:32.800 --> 00:36:34.800]  現在不是要你那些厲害
[00:36:34.800 --> 00:36:40.800]  而是要靠上帝的靈方能成事
[00:36:40.800 --> 00:36:43.800]  我們一起有個禱告
[00:36:43.800 --> 00:36:45.800]  親愛的天父
[00:36:45.800 --> 00:36:51.800]  昔日你在樹底下呼召基顛
[00:36:51.800 --> 00:36:55.800]  這個可以說是一個文人
[00:36:55.800 --> 00:36:59.800]  一個不是受訓練去打仗的材料
[00:36:59.800 --> 00:37:04.800]  你去找那個在最小的支派
[00:37:04.800 --> 00:37:08.800]  最小的一個人
[00:37:08.800 --> 00:37:11.800]  是沒有人看得起
[00:37:11.800 --> 00:37:16.800]  連他自己都看不起的人
[00:37:16.800 --> 00:37:19.800]  但你卻要告訴他
[00:37:19.800 --> 00:37:24.800]  你要做一件大事
[00:37:24.800 --> 00:37:27.800]  今天你讓我們坐在這間教會
[00:37:27.800 --> 00:37:30.800]  你讓我們有使命浸信會
[00:37:30.800 --> 00:37:36.800]  其實我們已經做了一件大事
[00:37:36.800 --> 00:37:38.800]  可能很多人都覺得
[00:37:38.800 --> 00:37:41.800]  要去管理一間教會這麼容易嗎?
[00:37:41.800 --> 00:37:46.800]  要去做一間教會這麼容易嗎?
[00:37:46.800 --> 00:37:50.800]  那幫人有什麼厲害?
[00:37:50.800 --> 00:37:52.800]  原來是一樣的
[00:37:52.800 --> 00:37:54.800]  我們沒有什麼人很厲害
[00:37:54.800 --> 00:37:59.800]  可能以前很厲害
[00:37:59.800 --> 00:38:03.800]  但是厲害不代表做到福音工作
[00:38:03.800 --> 00:38:07.800]  厲害不代表教會就可以齊心
[00:38:07.800 --> 00:38:15.800]  厲害不代表我就能行到上帝的心意裏面
[00:38:15.800 --> 00:38:19.800]  今天上帝你透過經文告訴我們
[00:38:19.800 --> 00:38:24.800]  軟弱會變剛強
[00:38:24.800 --> 00:38:30.800]  關鍵不是人多、錢多、學歷高、才能多
[00:38:30.800 --> 00:38:34.800]  關鍵是我們肯不肯依靠你
[00:38:34.800 --> 00:38:39.800]  我們肯不肯高舉你的名
[00:38:39.800 --> 00:38:47.800]  我們特別為患病剛做完腦手術的朋友
[00:38:47.800 --> 00:38:50.800]  我們今天大膽向上帝祈禱
[00:38:50.800 --> 00:38:54.800]  求你藉著弟兄將你的愛交給他
[00:38:54.800 --> 00:38:57.800]  藉著我們之後的祈禱
[00:38:57.800 --> 00:39:01.800]  我們希望他的病可以有好轉
[00:39:01.800 --> 00:39:03.800]  但最重要
[00:39:03.800 --> 00:39:06.800]  我們知道生老病死是必然的現象
[00:39:06.800 --> 00:39:08.800]  但最重要是有一天
[00:39:08.800 --> 00:39:11.800]  上帝你的愛在他這個家庭
[00:39:11.800 --> 00:39:13.800]  願他家的偶像
[00:39:13.800 --> 00:39:19.800]  有一天會被你的弟兄拆去
[00:39:19.800 --> 00:39:22.800]  願你的名可以在那個家庭裏面高舉
[00:39:22.800 --> 00:39:25.800]  願你的福音能夠不單止令到那個先生信主
[00:39:25.800 --> 00:39:28.800]  也令到他太太都願意去拆毀那個
[00:39:28.800 --> 00:39:33.800]  令他不能夠平安的偶像
[00:39:33.800 --> 00:39:37.800]  同樣我們今天坐落在這個地方
[00:39:37.800 --> 00:39:39.800]  我們不知道將來會面對什麼困境
[00:39:39.800 --> 00:39:41.800]  有些事情可能很大
[00:39:41.800 --> 00:39:45.800]  大到連我們都覺得不可能
[00:39:45.800 --> 00:39:49.800]  或許就是上帝透過不可能
[00:39:49.800 --> 00:39:54.800]  才顯出上帝你的大能
[00:39:54.800 --> 00:39:58.800]  讓我們使命浸信會去到哪裡
[00:39:58.800 --> 00:40:01.800]  都能夠傳揚上帝的大能
[00:40:01.800 --> 00:40:05.800]  傳揚你美好的見證
[00:40:05.800 --> 00:40:08.800]  我們這樣禱告是奉主的命求
[00:40:08.800 --> 00:40:10.800]  阿門

