
[00:00:00.000 --> 00:00:03.000]  我相信這兩年大家都經過了很多
[00:35:47.000 --> 00:35:49.000]  改變了我四十六年
[00:35:49.000 --> 00:35:51.000]  而且他也為我預備來生
[00:35:51.000 --> 00:35:53.000]  這件好事我應該告訴別人的
[00:35:53.000 --> 00:35:55.000]  告訴別人的
[00:35:55.000 --> 00:35:57.000]  今天我們接受會應神的愛
[00:35:57.000 --> 00:35:59.000]  剛才我說過 有人愛你
[00:35:59.000 --> 00:36:01.000]  你不愛他
[00:36:01.000 --> 00:36:03.000]  是很可惜的一件事
[00:36:03.000 --> 00:36:05.000]  有人給你需要的
[00:36:05.000 --> 00:36:07.000]  你需要接受神的恩
[00:36:07.000 --> 00:36:09.000]  這叫做恩情
[00:36:09.000 --> 00:36:11.000]  Amazing Grace 我們需要會應神的愛
[00:36:11.000 --> 00:36:13.000]  讓我們今生可以活得好
[00:36:13.000 --> 00:36:15.000]  讓我們來生可以走得好
[00:36:15.000 --> 00:36:17.000]  我爸爸媽媽都安享晚年
[00:36:17.000 --> 00:36:19.000]  安息主懷
[00:36:19.000 --> 00:36:21.000]  我盼望你都一樣
[00:36:21.000 --> 00:36:23.000]  可以安度一生 有一天可以安息主懷
[00:36:23.000 --> 00:36:25.000]  今天這個聚會
[00:36:25.000 --> 00:36:27.000]  就是盼望給大家一個機會
[00:36:27.000 --> 00:36:29.000]  所以在座有朋友
[00:36:29.000 --> 00:36:31.000]  你未信耶穌
[00:36:31.000 --> 00:36:33.000]  我願意的
[00:36:33.000 --> 00:36:35.000]  我會帶你做個祈禱
[00:36:35.000 --> 00:36:37.000]  你跟我一起做這個祈禱
[00:36:37.000 --> 00:36:39.000]  接受耶穌成為你的救主
[00:36:39.000 --> 00:36:41.000]  和我一樣 我們不單今生好好過
[00:36:41.000 --> 00:36:43.000]  來生也能夠過得好
[00:36:43.000 --> 00:36:45.000]  我們低頭祈禱的時候
[00:36:45.000 --> 00:36:47.000]  我想我講一句 大家講一句
[00:36:47.000 --> 00:36:49.000]  基督徒和我一起講
[00:36:49.000 --> 00:36:51.000]  如果你未信耶穌 你都想講
[00:36:51.000 --> 00:36:53.000]  你願意接受耶穌和我一起講
[00:36:53.000 --> 00:36:55.000]  我們一起低頭祈禱
[00:36:55.000 --> 00:36:57.000]  我講一句 大家跟我講一句
[00:36:57.000 --> 00:36:59.000]  親愛的主耶穌
[00:36:59.000 --> 00:37:01.000]  我多謝你
[00:37:01.000 --> 00:37:03.000]  因為你來
[00:37:03.000 --> 00:37:05.000]  是為我死
[00:37:05.000 --> 00:37:07.000]  我願意接受你
[00:37:07.000 --> 00:37:09.000]  成為我的救主
[00:37:09.000 --> 00:37:11.000]  多謝主
[00:37:11.000 --> 00:37:13.000]  奉耶穌的名祈禱
[00:37:13.000 --> 00:37:15.000]  阿們
[00:37:15.000 --> 00:37:17.000]  阿們
[00:37:17.000 --> 00:37:19.000]  阿們
[00:37:19.000 --> 00:37:21.000]  阿們
[00:37:21.000 --> 00:37:23.000]  阿們
[00:37:23.000 --> 00:37:25.000]  阿們
[00:37:25.000 --> 00:37:27.000]  阿們
[00:37:27.000 --> 00:37:29.000]  阿們
[00:37:29.000 --> 00:37:32.000]  (字幕由 Amara.org 社群提供)

