
[00:00:00.000 --> 00:00:07.360]  在特朗普的龍捲風暴下
[00:38:23.720 --> 00:38:25.320]  在時代逆風下
[00:38:25.320 --> 00:38:28.360]  我們可能吹走很多稻草
[00:38:28.360 --> 00:38:32.120]  我們好像失去了當年那種氣派
[00:38:32.120 --> 00:38:34.280]  那種雄心
[00:38:34.280 --> 00:38:37.320]  有時好像我們都被打敗了
[00:38:37.320 --> 00:38:41.480]  但我們沒有被大風吹倒
[00:38:41.480 --> 00:38:44.040]  我們透過若拿書的事蹟
[00:38:44.040 --> 00:38:45.960]  我們將來歷未成
[00:38:45.960 --> 00:38:49.000]  轉換成今天的大埔
[00:38:49.000 --> 00:38:50.840]  很多未得之民
[00:38:50.840 --> 00:38:52.920]  很多城市的標語人
[00:38:52.920 --> 00:38:56.120]  沒有機會聽聞福音
[00:38:56.120 --> 00:39:00.680]  我們都有若拿的能力
[00:39:00.680 --> 00:39:03.320]  但我們不可以有若拿的情意見
[00:39:03.320 --> 00:39:04.920]  不要自以為是
[00:39:04.920 --> 00:39:11.560]  不要樣樣按照我們的行程去前行
[00:39:11.560 --> 00:39:15.000]  我們一定要回到神的旨意當中
[00:39:15.000 --> 00:39:17.640]  信奉在神的恩典當中
[00:39:17.640 --> 00:39:19.480]  怎樣去配合
[00:39:19.480 --> 00:39:22.280]  轉化我們的社區
[00:39:22.280 --> 00:39:26.600]  同樣首先要轉化我們的人生
[00:39:26.600 --> 00:39:30.520]  怎樣來定出我們整個生命的座標
[00:39:30.520 --> 00:39:31.880]  祈禱奉耶穌名求
[00:39:31.880 --> 00:39:32.440]  阿門
[00:39:32.440 --> 00:39:35.960]  阿門,請你不要再說了
[00:39:35.960 --> 00:39:38.840]  我已經說了,我不要再說了
[00:39:38.840 --> 00:39:41.160]  阿門,請你不要再說了
[00:39:41.160 --> 00:39:43.480]  我已經說了,我不要再說了
[00:39:43.480 --> 00:39:45.640]  阿門,請你不要再說了
[00:39:45.640 --> 00:39:47.880]  我已經說了,我不要再說了
[00:39:47.880 --> 00:39:49.640]  阿門,請你不要再說了
[00:39:49.640 --> 00:39:51.800]  阿門,請你不要再說了

