
[00:00:00.000 --> 00:00:06.280]  各位聽眾,今天是中樹節主日
[00:42:26.080 --> 00:42:31.080]  希望大家能夠繼續在復活節日節期中
[00:42:31.080 --> 00:42:33.080]  繼續仰望我們主
[00:42:33.080 --> 00:42:37.080]  讓悔改的心與我們所行的道彼此相稱
[00:42:37.080 --> 00:42:41.080]  我們同心的仰望在上帝的當中
[00:42:41.080 --> 00:42:44.080]  希望有上帝的同住
[00:42:44.080 --> 00:42:46.080]  阿們
[00:42:46.080 --> 00:42:48.080]  阿們
[00:42:48.080 --> 00:42:50.080]  阿們
[00:42:50.080 --> 00:42:53.080]  (字幕由 Amara.org 社群提供)
[00:42:53.080 --> 00:42:56.080]  (字幕由 Amara.org 社群提供)

