
[00:00:00.000 --> 00:00:05.820]  我收到幾個問題都是很好的回應
[00:49:15.940 --> 00:49:23.940]  Chastity是婚姻必須的discipline
[00:49:23.940 --> 00:49:29.940]  你沒有,你和動物沒有分別
[00:49:29.940 --> 00:49:35.940]  所以獨身和婚姻不一定是楚河漢界
[00:49:35.940 --> 00:49:37.940]  敬畏分明
[00:49:37.940 --> 00:49:40.940]  我現在已婚,所以不用考慮這個問題
[00:49:40.940 --> 00:49:44.940]  聖經的教導不是停留在結婚與否
[00:49:44.940 --> 00:49:50.940]  聖經的教導是說不可姦淫
[00:49:50.940 --> 00:49:55.940]  引誘的出現不是一定因為獨身
[00:49:55.940 --> 00:50:02.940]  大衛的罪惡,你懂得說,不用我再說一次
[00:50:02.940 --> 00:50:06.940]  後宮三千,你很羨慕嗎
[00:50:06.940 --> 00:50:12.940]  那有錢人有多少隻羊
[00:50:12.940 --> 00:50:16.940]  他要去搶別人的羊
[00:50:16.940 --> 00:50:21.940]  不過聖經也同時教導我們,提醒我們
[00:50:21.940 --> 00:50:26.940]  正因為獨身是一個選擇
[00:50:26.940 --> 00:50:31.940]  性不是必須
[00:50:31.940 --> 00:50:37.940]  所以姦淫的罪是可以離開的
[00:50:37.940 --> 00:50:43.940]  或者用新約的說法,逃避少年的私慾
[00:50:43.940 --> 00:50:48.940]  約翰一書那句淫亂的衣服,碰都不好
[00:50:48.940 --> 00:50:51.940]  翻譯有些問題,我不敢隨便引用
[00:50:51.940 --> 00:50:57.940]  少年的私慾,逃避,遠避淫行
[00:50:57.940 --> 00:51:02.940]  貼在尼加前書的教導,那是真實的
[00:51:02.940 --> 00:51:06.940]  我不止一次提過
[00:51:06.940 --> 00:51:13.940]  針研第六章,第一節到第十九節
[00:51:13.940 --> 00:51:19.940]  無端端提到不要跟別人擔保
[00:51:19.940 --> 00:51:24.940]  我兒,你如果為朋友作保,替外人擊掌
[00:51:24.940 --> 00:51:29.940]  叫我們不要隨便上律師樓跟別人擔保
[00:51:29.940 --> 00:51:34.940]  第六節開始和合本的題目叫做無桌墮
[00:51:34.940 --> 00:51:38.940]  懶惰的人,看下螞蟻,教你不要懶惰
[00:51:38.940 --> 00:51:43.940]  然後十二節,為惡必受保
[00:51:43.940 --> 00:51:47.940]  耶和華所憎惡的有六樣,連他心所憎惡的有七樣
[00:51:47.940 --> 00:51:51.940]  無端端事,夾了這幾段在針研做甚麼
[00:51:51.940 --> 00:51:54.940]  就是這樣,針研就是這樣,無厘頭
[00:51:54.940 --> 00:52:01.940]  不是的,智慧人的謎語,你要細心去讀
[00:52:01.940 --> 00:52:05.940]  從第五章第一節到第七章結束的二十七節
[00:52:05.940 --> 00:52:10.940]  都是在說奸淫,何來中間十九節
[00:52:10.940 --> 00:52:15.940]  在正的核心位置,會無端端提到另一件事
[00:52:15.940 --> 00:52:19.940]  我們中國人寫詩都有四個字
[00:52:19.940 --> 00:52:24.940]  可能你都聽過,意在言外
[00:52:24.940 --> 00:52:28.940]  再講下去就深一點,要有文學背景才明白
[00:52:28.940 --> 00:52:31.940]  令陽掛角,無跡可尋
[00:52:31.940 --> 00:52:34.940]  這些太過玄妙了
[00:52:34.940 --> 00:52:37.940]  不是一定要講那件事,你要找得出來
[00:52:37.940 --> 00:52:40.940]  於是你的印象就更加深刻
[00:52:40.940 --> 00:52:44.940]  耶和華所憎惡的那六樣七樣
[00:52:44.940 --> 00:52:48.940]  其實十二節到十九節有兩個清單
[00:52:48.940 --> 00:52:51.940]  這兩個清單之間有重複提到
[00:52:51.940 --> 00:52:56.940]  你的心、你的口、你的手、你的腳
[00:52:56.940 --> 00:53:03.940]  暴散紛爭,是這兩個清單結束相同重複的字眼
[00:53:03.940 --> 00:53:08.940]  自慰人,默想經文,看一大輪
[00:53:08.940 --> 00:53:10.940]  這些重複好像沒什麼意思
[00:53:10.940 --> 00:53:13.940]  那些沒有重複的句子呢?
[00:53:13.940 --> 00:53:19.940]  那裡提到災難會忽然臨到一個犯罪的人
[00:53:19.940 --> 00:53:24.940]  傾磕之間,他的敗壞無法可治
[00:53:24.940 --> 00:53:30.940]  為什麼?因為耶和華憎惡這些事情
[00:53:30.940 --> 00:53:37.940]  上帝的審判必定臨到
[00:53:37.940 --> 00:53:40.940]  前面的兩段都有重複
[00:53:40.940 --> 00:53:43.940]  不要擔保,看看螞蟻
[00:53:43.940 --> 00:53:47.940]  重複的就是睡覺和打盹
[00:53:47.940 --> 00:53:51.940]  我們現在當中可能有人很想做的事
[00:53:51.940 --> 00:53:55.940]  連打盹都不行
[00:53:55.940 --> 00:53:59.940]  是啊,這個比喻真是好啊
[00:53:59.940 --> 00:54:03.940]  一隻野獸落在獵人的網羅
[00:54:03.940 --> 00:54:07.940]  獵人不是馬上在旁邊就出來抓牠的
[00:54:07.940 --> 00:54:10.940]  那個不是守株待兔的故事
[00:54:10.940 --> 00:54:12.940]  獵人未曾回來之前
[00:54:12.940 --> 00:54:17.940]  這隻獵物,無論牠是鹿還是鳥
[00:54:17.940 --> 00:54:20.940]  牠都不會先睡一覺
[00:54:20.940 --> 00:54:27.940]  讓我養精蓄銳,然後才掙扎求存
[00:54:27.940 --> 00:54:30.940]  針研第六章第一至第五節
[00:54:30.940 --> 00:54:33.940]  其實用的是我們今天很明白的比喻
[00:54:33.940 --> 00:54:35.940]  擔保只是一個例子
[00:54:35.940 --> 00:54:40.940]  他在說的是你落在一個財政的危機當中
[00:54:40.940 --> 00:54:43.940]  這件事會令你傾家蕩產
[00:54:43.940 --> 00:54:47.940]  會令你要破產的,你會怎麼做?
[00:54:47.940 --> 00:54:49.940]  你中午12點聽到這個消息
[00:54:49.940 --> 00:54:53.940]  你說等我吃完午飯回去睡一會
[00:54:53.940 --> 00:54:57.940]  養足精神,四點多T完之後
[00:54:57.940 --> 00:55:02.940]  我未下班之前才打個電話去問一問
[00:55:02.940 --> 00:55:06.940]  究竟現在的價位是怎樣呢?
[00:55:06.940 --> 00:55:10.940]  你這樣做,你就是大蠢蛋一名
[00:55:10.940 --> 00:55:15.940]  你12點01分,你已經採取行動了
[00:55:15.940 --> 00:55:19.940]  你馬上要止蝕?
[00:55:19.940 --> 00:55:24.940]  還是你馬上要平倉?我不知道,我也不懂那些術語
[00:55:24.940 --> 00:55:32.940]  總之你不會等,因為你知道你是身陷險境
[00:55:32.940 --> 00:55:35.940]  螞蟻的比喻一樣,不是說懶惰
[00:55:35.940 --> 00:55:39.940]  如果說懶惰的話,螞蟻整個冬天就很懶惰
[00:55:39.940 --> 00:55:43.940]  不是他們在螞蟻窩裡做運動,走來走去
[00:55:43.940 --> 00:55:45.940]  不是重點
[00:55:45.940 --> 00:55:53.940]  螞蟻是要趁溫度未曾跌低之前,牠在外面覓食
[00:55:53.940 --> 00:55:59.940]  你知道嗎?下個星期三、四就會跌到七度、九度
[00:55:59.940 --> 00:56:04.940]  季節一變,可以一天之間跌20度
[00:56:04.940 --> 00:56:06.940]  螞蟻就不能覓食
[00:56:06.940 --> 00:56:10.940]  趁這個時間未到之前
[00:56:10.940 --> 00:56:13.940]  趁甚麼時間未到之前
[00:56:13.940 --> 00:56:19.940]  後面兩段就說趁災難忽然臨到之前
[00:56:19.940 --> 00:56:24.940]  趁傾磕的敗壞未曾臨到之前
[00:56:24.940 --> 00:56:31.940]  你還有時間,你還有機會可以離開
[00:56:31.940 --> 00:56:37.940]  說的是甚麼罪惡?
[00:56:37.940 --> 00:56:47.940]  上文、下理第五章、第七章都說的是同一罪行,姦淫
[00:56:47.940 --> 00:56:55.940]  第六章一至十九節在《針研》裡面是一個非常精彩的提醒
[00:56:55.940 --> 00:57:04.940]  有些罪惡,從你知道到你真的去做中間是有一個過程
[00:57:04.940 --> 00:57:06.940]  姦淫就是其中一樣
[00:57:06.940 --> 00:57:13.940]  趁這個過程未到萬劫不復之前
[00:57:13.940 --> 00:57:15.940]  你很快就離開了
[00:57:15.940 --> 00:57:23.940]  你不離開,你就是吃完午餐,睡一覺,喝完茶
[00:57:23.940 --> 00:57:29.940]  然後才打電話去看看價位跌了多少
[00:57:29.940 --> 00:57:34.940]  聖經的教導不是無厘頭的
[00:57:34.940 --> 00:57:39.940]  聖經的提醒是很準確的
[00:57:39.940 --> 00:57:43.940]  就正如我有機會在我侍奉服侍的教會
[00:57:43.940 --> 00:57:50.940]  都曾經說過耶穌在登山補訓提醒我們的一句說話
[00:57:50.940 --> 00:57:55.940]  你又很熟悉了,不過聽完之後你可能會皺眉頭
[00:57:55.940 --> 00:57:59.940]  耶穌說不可姦淫,你們聽見有話說
[00:57:59.940 --> 00:58:02.940]  《馬太福音》第五章二十七節
[00:58:02.940 --> 00:58:05.940]  不可姦淫,只是我告訴你們
[00:58:05.940 --> 00:58:15.940]  看見婦女就動淫念的,這人心裡已經與她犯姦淫了
[00:58:15.940 --> 00:58:19.940]  你說要求真的太高了
[00:58:19.940 --> 00:58:24.940]  其他的罪惡,例如賭博,例如殺人
[00:58:24.940 --> 00:58:30.940]  你沒有那個行動,你只想著不要犯罪
[00:58:30.940 --> 00:58:36.940]  你不應該生氣,但生氣不等於殺人
[00:58:36.940 --> 00:58:38.940]  你不可以說我等於殺了你
[00:58:38.940 --> 00:58:41.940]  賭錢,我很想賭錢,我看著四副牌
[00:58:41.940 --> 00:58:46.940]  你都沒有賭到,所以在香港要戒賭的,是弟兄,是基督徒
[00:58:46.940 --> 00:58:51.940]  我不知道你知不知道,他有些看守他的弟兄
[00:58:51.940 --> 00:58:55.940]  他在行電打電話,這班弟兄做什麼都好
[00:58:55.940 --> 00:59:00.940]  他有一個保證,立刻放下,衝去他家圍住他
[00:59:00.940 --> 00:59:05.940]  拿回鄉證或回港證,撕掉他的船票
[00:59:05.940 --> 00:59:09.940]  跟他一起祈禱,悶到他飛起,沒有心機
[00:59:09.940 --> 00:59:13.940]  他就不去賭了,因為一次勝過是貪
[00:59:13.940 --> 00:59:17.940]  很辛苦的,很淒涼的
[00:59:17.940 --> 00:59:23.940]  但是淫念這件事真的很難搞
[00:59:23.940 --> 00:59:28.940]  立志心中不犯奸淫
[00:59:28.940 --> 00:59:32.940]  於是每天起床,立志今天不想那些事
[00:59:32.940 --> 00:59:37.940]  不想什麼,就開始想
[00:59:37.940 --> 00:59:41.940]  不想什麼,這樣已經來了
[00:59:41.940 --> 00:59:45.940]  我不是特意去想它,我只是立志不想
[00:59:45.940 --> 00:59:49.940]  所以我不是很鼓勵在教會開這些講座
[00:59:49.940 --> 00:59:53.940]  講得多就易淫
[00:59:53.940 --> 00:59:55.940]  但耶穌是這樣說,怎樣理解?
[00:59:55.940 --> 00:59:59.940]  接著說下去更慘,若是你的右眼叫你跌倒
[00:59:59.940 --> 01:00:02.940]  怎樣做?畫了它出來
[01:00:02.940 --> 01:00:07.940]  寧可失去白體中的一體,不叫全身落地獄
[01:00:07.940 --> 01:00:11.940]  你的右手叫你跌倒,怎樣做?撞下來
[01:00:11.940 --> 01:00:15.940]  寧可失去白體中的一體,不叫全身落地獄
[01:00:15.940 --> 01:00:20.940]  這些真是曲高和寡,陽春白雪的教訓
[01:00:20.940 --> 01:00:23.940]  從來都實行不到
[01:00:23.940 --> 01:00:26.940]  我們讀聖經有時要謙虛一點
[01:00:26.940 --> 01:00:30.940]  再問清楚一點,耶穌到底在說什麼?
[01:00:30.940 --> 01:00:35.940]  耶穌所說的和《針研》第六章所說的其實異曲同工
[01:00:35.940 --> 01:00:43.940]  從你動淫念到你上床是一個過程
[01:00:43.940 --> 01:00:45.940]  我們是基督徒
[01:00:45.940 --> 01:00:49.940]  我們不是那種眨眼就去你家或我家那種
[01:00:49.940 --> 01:00:51.940]  沒那麼離譜
[01:00:51.940 --> 01:00:54.940]  那個試探是有一段過程慢慢來的
[01:00:54.940 --> 01:00:59.940]  我經常說,最初是沒什麼,大家一起工作
[01:00:59.940 --> 01:01:01.940]  多聊兩句,關心一下
[01:01:01.940 --> 01:01:04.940]  多好聊,一起吃飯
[01:01:04.940 --> 01:01:08.940]  又不是特意的,難道搭桌子不理人嗎?
[01:01:08.940 --> 01:01:14.940]  什麼時候開始心裡有不同的感覺
[01:01:14.940 --> 01:01:16.940]  人家都不知道
[01:01:16.940 --> 01:01:22.940]  是你很私人,突然間覺得有些不同了
[01:01:22.940 --> 01:01:25.940]  是什麼事?
[01:01:25.940 --> 01:01:35.940]  從那個動念開始,到你真的跌入罪惡當中
[01:01:35.940 --> 01:01:41.940]  你是絕對有機會可以走的
[01:01:41.940 --> 01:01:44.940]  你可以選擇的
[01:01:44.940 --> 01:01:49.940]  不過通常我們自以為有智慧
[01:01:49.940 --> 01:01:52.940]  第一個反應我們當然是這樣說
[01:01:52.940 --> 01:01:55.940]  十個弟兄,十個都是這樣說
[01:01:55.940 --> 01:01:58.940]  我沒機會和姐妹聊過,所以我不敢說姐妹怎麼說
[01:01:58.940 --> 01:02:03.940]  第一個反應,不關你事
[01:02:03.940 --> 01:02:07.940]  你用什麼身份去跟他說都好
[01:02:07.940 --> 01:02:10.940]  你怎樣用愛心說誠實的話
[01:02:10.940 --> 01:02:12.940]  怎樣慢慢來
[01:02:12.940 --> 01:02:14.940]  第一個,none of your business
[01:02:14.940 --> 01:02:16.940]  關你什麼事
[01:02:16.940 --> 01:02:21.940]  到他真的接受了,承認了,明白了
[01:02:21.940 --> 01:02:24.940]  都要很長時間
[01:02:24.940 --> 01:02:26.940]  第二句說話
[01:02:26.940 --> 01:02:30.940]  好,讓我慢慢來
[01:02:30.940 --> 01:02:35.940]  不要傷害到任何人
[01:02:35.940 --> 01:02:39.940]  其實,傷害多少人?
[01:02:39.940 --> 01:02:42.940]  已經傷害多少人?
[01:02:42.940 --> 01:02:45.940]  讓我慢慢來
[01:02:45.940 --> 01:02:49.940]  這個不是聖經所教的智慧
[01:02:49.940 --> 01:02:54.940]  吃完午餐,睡一覺,喝完茶
[01:02:54.940 --> 01:02:56.940]  我慢慢去處理
[01:02:56.940 --> 01:03:05.940]  你是將自己放在災難忽然臨到的處境當中
[01:03:05.940 --> 01:03:08.940]  你蹉跎,你徘徊
[01:03:08.940 --> 01:03:12.940]  愚蠢啊,沒得選擇的
[01:03:12.940 --> 01:03:16.940]  面對上帝所憎惡的罪惡
[01:03:16.940 --> 01:03:23.940]  只有一個方法,即刻離開
[01:03:23.940 --> 01:03:28.940]  耶穌所用的比喻很絕的
[01:03:28.940 --> 01:03:30.940]  挖了隻眼出來
[01:03:30.940 --> 01:03:33.940]  斬了隻右手下來
[01:03:33.940 --> 01:03:39.940]  我都跟我教會的弟兄姊妹分享過
[01:03:39.940 --> 01:03:48.940]  1977年,差不多30年前
[01:03:48.940 --> 01:03:54.940]  我還在廉政公署做社區關係署的職員
[01:03:54.940 --> 01:03:58.940]  我要上報案中心受訓兩個星期
[01:03:58.940 --> 01:04:06.940]  報案中心的主管是一個非常英俊高大瀟灑的年輕的Officer
[01:04:06.940 --> 01:04:09.940]  他很佩服我們,所以我們都很敬仰他
[01:04:09.940 --> 01:04:12.940]  但沒多久我發覺,他很奇怪
[01:04:12.940 --> 01:04:17.940]  他跟人握手的姿勢是用左手反轉的跟我右手握的
[01:04:17.940 --> 01:04:21.940]  後來有其他同事醒目伸出左手
[01:04:21.940 --> 01:04:24.940]  他就很快樂地用左手跟你握手
[01:04:24.940 --> 01:04:26.940]  他又不是參加童軍的
[01:04:26.940 --> 01:04:29.940]  童軍才有這樣的習慣,不知道你知不知道
[01:04:29.940 --> 01:04:34.940]  再看清楚一點,原來他的右手是假的
[01:04:34.940 --> 01:04:40.940]  看下去才知道,他的同事說你真的要佩服他
[01:04:40.940 --> 01:04:46.940]  他發現有癌症,他就做了手術
[01:04:46.940 --> 01:04:54.940]  裝了一隻假的右手,重新開始學用左手寫字
[01:04:54.940 --> 01:05:00.940]  用左手做一切的動作
[01:05:00.940 --> 01:05:08.940]  你的右手如果會帶來死亡,你怎麼做?
[01:05:08.940 --> 01:05:12.940]  如果你接近過癌症的病人
[01:05:12.940 --> 01:05:24.940]  你就會明白他那種盡快做手術的決心是真的
[01:05:24.940 --> 01:05:30.940]  不會馬上死的,不如先煲一下中藥吧
[01:05:30.940 --> 01:05:36.940]  用一下食療,改變一下我的生活習慣吧
[01:05:36.940 --> 01:05:40.940]  切了隻右手是很大的一件事
[01:05:40.940 --> 01:05:47.940]  以後生命就不再一樣了
[01:05:47.940 --> 01:05:51.940]  上帝跟亞當夏娃說你吃的那日子必定死
[01:05:51.940 --> 01:05:54.940]  沒有死,很多聖經學者都是這樣大聲說
[01:05:54.940 --> 01:06:01.940]  那條蛇說得對,癌症不會馬上死的
[01:06:01.940 --> 01:06:05.940]  你什麼都不做,最少有一年半載
[01:06:05.940 --> 01:06:09.940]  還是三個月六個月,沒有說今天大腦鎖
[01:06:09.940 --> 01:06:15.940]  明天就宣佈安息禮拜,那你就不要做手術了
[01:06:15.940 --> 01:06:25.940]  不是的,在你有機會在未曾擴散
[01:06:25.940 --> 01:06:30.940]  在淋巴還是什麼跡象都沒有
[01:06:30.940 --> 01:06:33.940]  那個字我都不會讀了,M字頭那個字
[01:06:33.940 --> 01:06:39.940]  你希望能夠截得到它,將它切除
[01:06:39.940 --> 01:06:47.940]  無論要切除的是你白體當中哪一部分
[01:06:47.940 --> 01:06:51.940]  不是馬上死的,奸淫也不是馬上死的
[01:06:51.940 --> 01:06:54.940]  你看看有多少人多好啊,多快樂啊
[01:06:54.940 --> 01:06:56.940]  沒人知道啊,多好啊,多好啊
[01:06:56.940 --> 01:07:01.940]  你看錯了,聖經教導我們
[01:07:01.940 --> 01:07:05.940]  但其實那個基本的出發點
[01:07:05.940 --> 01:07:08.940]  很多時候我們搞錯了
[01:07:08.940 --> 01:07:13.940]  婚姻是要幸福的,夫妻是要美滿的
[01:07:13.940 --> 01:07:22.940]  既然不幸,我現在在找我的second spring
[01:07:22.940 --> 01:07:27.940]  字眼多漂亮啊,你re-label了那些毒藥
[01:07:27.940 --> 01:07:32.940]  於是它就不同了,不是啊
[01:07:32.940 --> 01:07:38.940]  那個你認為能夠明白你了解你
[01:07:38.940 --> 01:07:42.940]  眨眼看著你的那個是從撒旦來的
[01:07:42.940 --> 01:07:48.940]  那個是罪惡來的,那個是上帝所憎惡的
[01:07:48.940 --> 01:07:54.940]  而這個呢,是亞當沉睡的時候
[01:07:54.940 --> 01:07:59.940]  上帝為他預備的,不關我的事,我當時睡了
[01:07:59.940 --> 01:08:05.940]  你想清楚了,神所配合的
[01:08:05.940 --> 01:08:11.940]  他是要來幫你的,他是跟你相配的
[01:08:11.940 --> 01:08:15.940]  所以才鬥得這麼厲害,不配的早就輸了
[01:08:15.940 --> 01:08:19.940]  沒得fight了,早就不夠你說了
[01:08:19.940 --> 01:08:22.940]  早就沒你收了,放棄了,譬如媽媽就是了
[01:08:22.940 --> 01:08:27.940]  長江後浪推前浪,她都懶得再提你了
[01:08:27.940 --> 01:08:30.940]  現在只是煲湯給你喝而已
[01:08:30.940 --> 01:08:35.940]  但不是啊,身邊那個真的日夜都餓的
[01:08:35.940 --> 01:08:40.940]  他關心你,他愛你,不止啊
[01:08:40.940 --> 01:08:48.940]  他是上帝為你預備,跟你相配的幫助
[01:08:48.940 --> 01:08:52.940]  神學家指出,幫助這個字在舊約聖經
[01:08:52.940 --> 01:08:57.940]  多數是用在神的身上
[01:08:57.940 --> 01:09:00.940]  我要向山舉目,你懂得背了
[01:09:00.940 --> 01:09:04.940]  我的幫助從何而來
[01:09:04.940 --> 01:09:09.940]  我的幫助從造天地的耶和華而來
[01:09:09.940 --> 01:09:19.940]  是同一個字,用在妻子配偶的身上
[01:09:19.940 --> 01:09:22.940]  問回剛才的問題
[01:09:22.940 --> 01:09:25.940]  不只是對弟兄說的
[01:09:25.940 --> 01:09:28.940]  如果是配偶的話,如果是幫助的話
[01:09:28.940 --> 01:09:31.940]  就沒有分男女的
[01:09:31.940 --> 01:09:38.940]  妻子,不知為何,比較容易接受丈夫的指正
[01:09:38.940 --> 01:09:41.940]  我的不是,你的可能例外
[01:09:41.940 --> 01:09:44.940]  多數是比較容易的
[01:09:44.940 --> 01:09:52.940]  你教他開車,認路,他就認了
[01:09:52.940 --> 01:09:55.940]  不是很高興,不過你就理直氣壯
[01:09:55.940 --> 01:09:58.940]  好像Tilta那樣坐在旁邊,考官還是什麼
[01:09:58.940 --> 01:10:02.940]  反過來,一次?他又幫你?
[01:10:02.940 --> 01:10:07.940]  哇,火就滾了
[01:10:07.940 --> 01:10:10.940]  為什麼呢?
[01:10:10.940 --> 01:10:13.940]  為什麼聖經裡說的這些話
[01:10:13.940 --> 01:10:16.940]  都好像是大男人,只是跟男人說的
[01:10:16.940 --> 01:10:19.940]  我的弟兄們,有時是背景的問題
[01:10:19.940 --> 01:10:22.940]  不過我不知道,有些時候
[01:10:22.940 --> 01:10:29.940]  真的是我們接受不到上帝在我的生命當中
[01:10:29.940 --> 01:10:34.940]  為我預備最好的幫手
[01:10:34.940 --> 01:10:37.940]  我總是想去找另一個
[01:10:37.940 --> 01:10:40.940]  我總是覺得還有另一個
[01:10:40.940 --> 01:10:43.940]  邏輯上我不能否定這個可能性
[01:10:43.940 --> 01:10:46.940]  哇,很多理由
[01:10:46.940 --> 01:10:49.940]  我需要幸福美滿的人生
[01:10:49.940 --> 01:10:52.940]  我這樣捱下去,是絕望的
[01:10:52.940 --> 01:10:55.940]  我服侍不到上帝
[01:10:55.940 --> 01:10:57.940]  哇,上帝都拉下水了
[01:10:57.940 --> 01:11:01.940]  你在說什麼?你在做什麼?你在想什麼?
[01:11:01.940 --> 01:11:06.940]  弟兄們,我不是說還沒結婚的
[01:11:06.940 --> 01:11:13.940]  聖經也不是對還沒結婚的人說要貞潔
[01:11:13.940 --> 01:11:20.940]  貞潔是婚姻很重要的一部分
[01:11:20.940 --> 01:11:23.940]  你怎樣面對試探?
[01:11:23.940 --> 01:11:27.940]  你怎樣面對你這些的思想?
[01:11:27.940 --> 01:11:32.940]  你怎樣面對你這些心中的苦澀?
[01:11:32.940 --> 01:11:47.940]  你怎樣面對你認為你的人生應該有怎樣的幸福、怎樣的美滿?
[01:11:47.940 --> 01:11:51.940]  可惜我們沒有時間分組祈禱了
[01:11:51.940 --> 01:11:55.940]  不是,一會兒吃午飯的時候
[01:11:55.940 --> 01:12:00.940]  如果你願意,不是第一件事馬上衝下去拿麵包
[01:12:00.940 --> 01:12:07.940]  留在座位花三分鐘彼此的祈禱,好嗎?
[01:12:07.940 --> 01:12:11.940]  推車的例外
[01:12:11.940 --> 01:12:16.940]  我們同心低頭祈禱
[01:12:16.940 --> 01:12:19.940]  時間不多
[01:12:19.940 --> 01:12:25.940]  不過我們可以有一分鐘安靜
[01:12:25.940 --> 01:12:30.940]  讓你消化一下所聽到的
[01:12:30.940 --> 01:12:34.940]  不是我所說的話,我說的不重要
[01:12:34.940 --> 01:12:40.940]  你聽到的是聖經的教導
[01:12:40.940 --> 01:12:46.940]  或者你需要一點時間安靜
[01:12:46.940 --> 01:12:53.940]  向天父禱告
[01:12:53.940 --> 01:12:58.940]  天父啊,我們聽到你的說話
[01:12:58.940 --> 01:13:04.940]  我們真的需要回轉悔改
[01:13:04.940 --> 01:13:07.940]  離開我們自己的想法
[01:13:07.940 --> 01:13:10.940]  一廂情願,理直氣壯
[01:13:10.940 --> 01:13:18.940]  甚至在罪惡當中還覺得對這樣的想法
[01:13:18.940 --> 01:13:20.940]  求主赦免我們
[01:13:20.940 --> 01:13:23.940]  求主幫助我們
[01:13:23.940 --> 01:13:28.940]  讓我們按照祢的話來看我們的生命
[01:13:28.940 --> 01:13:30.940]  看我們的人生
[01:13:30.940 --> 01:13:33.940]  看我們的婚姻
[01:13:33.940 --> 01:13:35.940]  看我們的配偶
[01:13:35.940 --> 01:13:38.940]  看我們的獨身
[01:13:38.940 --> 01:13:44.940]  看我們生命是為誰而活
[01:13:44.940 --> 01:13:47.940]  求祢幫助我們
[01:13:47.940 --> 01:13:54.940]  傳一個感謝又謙恭的心
[01:13:54.940 --> 01:13:57.940]  來到不單止你的面前
[01:13:57.940 --> 01:14:01.940]  也來到你為我們所預備
[01:14:01.940 --> 01:14:06.940]  幫助我們的各位身邊
[01:14:06.940 --> 01:14:11.940]  傳感謝,傳謙卑的心
[01:14:11.940 --> 01:14:16.940]  認定你為我們所預備的是好的
[01:14:16.940 --> 01:14:18.940]  是配合我們的
[01:14:18.940 --> 01:14:21.940]  是幫助我們的
[01:14:21.940 --> 01:14:24.940]  求你聽我們的禱告
[01:14:24.940 --> 01:14:27.940]  奉耶穌基督的名,阿們
[01:14:27.940 --> 01:14:29.940]  (字幕製作:貝爾)
[01:14:29.940 --> 01:14:31.940]  (字幕製作:貝爾)

