
[00:00:00.000 --> 00:00:05.600]  各位弟兄姊妹、各位朋友,你們好!
[00:35:36.800 --> 00:35:38.800]  所謂千禧年
[00:35:38.800 --> 00:35:40.800]  不是一千年
[00:35:40.800 --> 00:35:42.800]  正如我上次所說
[00:35:42.800 --> 00:35:46.800]  這是在短時間內發生
[00:35:46.800 --> 00:35:48.800]  如果大家看來
[00:35:48.800 --> 00:35:50.800]  你會發覺到
[00:35:50.800 --> 00:35:52.800]  無千禧年派
[00:35:52.800 --> 00:35:54.800]  前千禧年派
[00:35:54.800 --> 00:35:56.800]  歷史的前千禧年派
[00:35:56.800 --> 00:35:58.800]  時代論後千禧年派
[00:35:58.800 --> 00:36:00.800]  我個人覺得
[00:36:00.800 --> 00:36:02.800]  歷史的前千禧年派
[00:36:02.800 --> 00:36:04.800]  似乎比較可信
[00:36:04.800 --> 00:36:08.800]  但是在讀這段聖經時
[00:36:08.800 --> 00:36:10.800]  我不能不提醒自己
[00:36:10.800 --> 00:36:12.800]  和提醒弟兄姊妹
[00:36:12.800 --> 00:36:14.800]  這是我們的看法
[00:36:14.800 --> 00:36:16.800]  我覺得是最近乎聖經的看法
[00:36:16.800 --> 00:36:18.800]  就是前千禧年派
[00:36:18.800 --> 00:36:20.800]  但是在教會裡
[00:36:20.800 --> 00:36:22.800]  亦有五個派別
[00:36:22.800 --> 00:36:24.800]  有不同的看法
[00:36:24.800 --> 00:36:26.800]  我覺得我們應該彼此尊重
[00:36:26.800 --> 00:36:28.800]  將來到主祖來的時候
[00:36:28.800 --> 00:36:30.800]  我們就會真相大白
[00:36:30.800 --> 00:36:32.800]  好,我們一同禱告
[00:36:32.800 --> 00:36:34.800]  天父我們再次感謝你
[00:36:34.800 --> 00:36:36.800]  我們知道你是
[00:36:36.800 --> 00:36:38.800]  作王作主
[00:36:38.800 --> 00:36:40.800]  是萬王之王
[00:36:40.800 --> 00:36:42.800]  萬主之主
[00:36:42.800 --> 00:36:44.800]  讓我們懂得去仰望你
[00:36:44.800 --> 00:36:46.800]  用信念去看待你
[00:36:46.800 --> 00:36:48.800]  我們也要感謝你
[00:36:48.800 --> 00:36:50.800]  我們也要感謝你
[00:36:50.800 --> 00:36:52.800]  讓我們懂得去仰望你
[00:36:52.800 --> 00:36:54.800]  用信心仰望你的再來
[00:36:54.800 --> 00:36:56.800]  我們這樣禱告
[00:36:56.800 --> 00:36:58.800]  那是奉耶穌基督的面向
[00:36:58.800 --> 00:37:00.800]  阿們
[00:37:00.800 --> 00:37:02.800]  阿們
[00:37:02.800 --> 00:37:04.800]  阿們
[00:37:04.800 --> 00:37:06.800]  阿們
[00:37:06.800 --> 00:37:08.800]  阿們
[00:37:08.800 --> 00:37:10.800]  阿們
[00:37:10.800 --> 00:37:13.800]  (字幕由 Amara.org 社群提供)
[00:37:13.800 --> 00:37:16.800]  (字幕由 Amara.org 社群提供)

