
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹 各位親友 平安
[00:33:05.000 --> 00:33:07.000]  講完之後
[00:33:07.000 --> 00:33:09.000]  他還沒信耶穌
[00:33:09.000 --> 00:33:11.000]  我跟他說他姓林的
[00:33:11.000 --> 00:33:13.000]  他84歲
[00:33:13.000 --> 00:33:15.000]  我跟他說其實信耶穌
[00:33:15.000 --> 00:33:17.000]  他的女兒也是傳道人
[00:33:17.000 --> 00:33:19.000]  他太太也信耶穌
[00:33:19.000 --> 00:33:21.000]  他家人也很想信耶穌
[00:33:21.000 --> 00:33:23.000]  但他很堅定不移
[00:33:23.000 --> 00:33:25.000]  我跟他說了很久都不信
[00:33:25.000 --> 00:33:27.000]  我跟他說了很久都不信
[00:33:27.000 --> 00:33:29.000]  我跟他說了很久都不信
[00:33:29.000 --> 00:33:31.000]  我跟他說了很久都不信
[00:33:31.000 --> 00:33:33.000]  我跟他說了很久都不信
[00:33:33.000 --> 00:33:35.000]  他知道我探望他為了什麼目的
[00:33:35.000 --> 00:33:37.000]  希望告訴他天國近了
[00:33:37.000 --> 00:33:39.000]  他不想聽
[00:33:39.000 --> 00:33:41.000]  不要來
[00:33:41.000 --> 00:33:43.000]  我跟他說可不可以讓我回來
[00:33:43.000 --> 00:33:45.000]  我見一下你
[00:33:45.000 --> 00:33:47.000]  他這次答應了
[00:33:47.000 --> 00:33:49.000]  好啊好啊出來喝茶
[00:33:49.000 --> 00:33:51.000]  林伯你84歲了
[00:33:51.000 --> 00:33:53.000]  我知道我知道
[00:33:53.000 --> 00:33:55.000]  我知道我死定了
[00:33:55.000 --> 00:33:57.000]  這個林伯有兩種癌症
[00:33:57.000 --> 00:33:59.000]  前列腺癌
[00:33:59.000 --> 00:34:01.000]  和直腸癌
[00:34:01.000 --> 00:34:03.000]  正在做化療
[00:34:03.000 --> 00:34:05.000]  他知道自己真的不行
[00:34:05.000 --> 00:34:07.000]  他說徐先生
[00:34:07.000 --> 00:34:09.000]  我知道的
[00:34:09.000 --> 00:34:11.000]  我做好準備了
[00:34:11.000 --> 00:34:13.000]  山地也買了棺材也選好了
[00:34:13.000 --> 00:34:15.000]  我入土為安你放心我做了
[00:34:15.000 --> 00:34:17.000]  林伯你也很有預備
[00:34:17.000 --> 00:34:19.000]  是不是
[00:34:19.000 --> 00:34:21.000]  真的山地也買了
[00:34:21.000 --> 00:34:23.000]  入土為安不錯
[00:34:23.000 --> 00:34:25.000]  林伯你也相信耶穌
[00:34:25.000 --> 00:34:27.000]  我們心安
[00:34:27.000 --> 00:34:29.000]  你入土為安我們也希望你相信耶穌
[00:34:29.000 --> 00:34:31.000]  這樣就好了
[00:34:31.000 --> 00:34:33.000]  他說不行不行我不信的
[00:34:33.000 --> 00:34:35.000]  我說為什麼你不信
[00:34:35.000 --> 00:34:37.000]  他說我真的不信
[00:34:37.000 --> 00:34:39.000]  因為我不是太好
[00:34:39.000 --> 00:34:41.000]  我知道耶穌多好
[00:34:41.000 --> 00:34:43.000]  我見那些人都很好
[00:34:43.000 --> 00:34:45.000]  成班都很乖
[00:34:45.000 --> 00:34:47.000]  都很乖
[00:34:47.000 --> 00:34:49.000]  每個人都很好
[00:34:49.000 --> 00:34:51.000]  我希望等我好了
[00:34:51.000 --> 00:34:53.000]  我才相信耶穌回教會
[00:34:53.000 --> 00:34:55.000]  他真的說得很坦白
[00:34:55.000 --> 00:34:57.000]  他女兒說她終於知道為什麼他不信了
[00:34:57.000 --> 00:34:59.000]  她說我希望做好一點
[00:34:59.000 --> 00:35:01.000]  我才相信耶穌
[00:35:01.000 --> 00:35:03.000]  林伯你說的都很有趣
[00:35:03.000 --> 00:35:05.000]  我問他什麼問題
[00:35:05.000 --> 00:35:07.000]  林伯你病的時候去看醫生
[00:35:07.000 --> 00:35:09.000]  你會不會好起來才去看醫生
[00:35:09.000 --> 00:35:11.000]  他說不會
[00:35:11.000 --> 00:35:13.000]  那就是了你病才去看醫生
[00:35:13.000 --> 00:35:15.000]  怎麼會好起來才去看醫生
[00:35:15.000 --> 00:35:17.000]  林伯說我不碰才去看
[00:35:17.000 --> 00:35:19.000]  我碰才信耶穌
[00:35:19.000 --> 00:35:21.000]  他說讓我碰才去看
[00:35:21.000 --> 00:35:23.000]  我剛剛反過來
[00:35:23.000 --> 00:35:25.000]  不碰才信耶穌
[00:35:25.000 --> 00:35:27.000]  說著說著就問他
[00:35:27.000 --> 00:35:29.000]  我明白了
[00:35:29.000 --> 00:35:31.000]  原來不用碰才信耶穌
[00:35:31.000 --> 00:35:33.000]  當然了
[00:35:33.000 --> 00:35:35.000]  怎麼會身體健康才去看醫生
[00:35:35.000 --> 00:35:37.000]  去看醫生
[00:35:37.000 --> 00:35:39.000]  醫生啊什麼事啊病啊
[00:35:39.000 --> 00:35:41.000]  不是啊我精神很好
[00:35:41.000 --> 00:35:43.000]  不用啊有沒有不舒服
[00:35:43.000 --> 00:35:45.000]  我告訴你
[00:35:45.000 --> 00:35:47.000]  告訴你我不需要你
[00:35:47.000 --> 00:35:49.000]  後來林伯最後怎麼樣
[00:35:49.000 --> 00:35:51.000]  我問他你明白嗎
[00:35:51.000 --> 00:35:53.000]  他說我明白
[00:35:53.000 --> 00:35:55.000]  我看到自己不行的事
[00:35:55.000 --> 00:35:57.000]  我需要信耶穌
[00:35:57.000 --> 00:35:59.000]  你肯不肯信啊
[00:35:59.000 --> 00:36:01.000]  他說你現在吃點心
[00:36:01.000 --> 00:36:03.000]  吃完才行不行啊
[00:36:03.000 --> 00:36:05.000]  我說不用吃完的
[00:36:05.000 --> 00:36:07.000]  現在可以的
[00:36:07.000 --> 00:36:09.000]  他和我一起做祈禱
[00:36:09.000 --> 00:36:11.000]  很開心
[00:36:11.000 --> 00:36:13.000]  很多時候我們要明白
[00:36:13.000 --> 00:36:15.000]  天國近了耶穌說聖經的目的
[00:36:15.000 --> 00:36:17.000]  就是你要預備
[00:36:17.000 --> 00:36:19.000]  你要預備
[00:36:19.000 --> 00:36:21.000]  我們很愛大家
[00:36:21.000 --> 00:36:23.000]  我們很愛我們的家人和朋友
[00:36:23.000 --> 00:36:25.000]  我們有好事想和你分享
[00:36:25.000 --> 00:36:27.000]  有時候我去到什麼地方
[00:36:27.000 --> 00:36:29.000]  有人和我說
[00:36:29.000 --> 00:36:31.000]  你可不可以和我探訪這個人
[00:36:31.000 --> 00:36:33.000]  教他講一下耶穌
[00:36:33.000 --> 00:36:35.000]  我很願意講的
[00:36:35.000 --> 00:36:37.000]  無論我怎麼說這是優先次序的問題
[00:36:37.000 --> 00:36:39.000]  優越的期待論
[00:36:39.000 --> 00:36:41.000]  這是優先次序的問題
[00:36:41.000 --> 00:36:43.000]  我們愛你神都愛你
[00:36:43.000 --> 00:36:45.000]  希望你能夠信耶穌
[00:36:45.000 --> 00:36:47.000]  因為信耶穌是合情合理的事
[00:36:47.000 --> 00:36:49.000]  很多人說
[00:36:49.000 --> 00:36:51.000]  其實決定真的很難
[00:36:51.000 --> 00:36:53.000]  我也明白的
[00:36:53.000 --> 00:36:55.000]  我和林伯說
[00:36:55.000 --> 00:36:57.000]  你相信吧
[00:36:57.000 --> 00:36:59.000]  他不相信
[00:36:59.000 --> 00:37:01.000]  我不想決定信耶穌
[00:37:01.000 --> 00:37:03.000]  林伯說你決定了
[00:37:03.000 --> 00:37:05.000]  我都說決定了
[00:37:05.000 --> 00:37:07.000]  你聽到嗎
[00:37:07.000 --> 00:37:09.000]  留了後
[00:37:09.000 --> 00:37:11.000]  你決定了不相信
[00:37:11.000 --> 00:37:13.000]  不決定不是決定嗎
[00:37:13.000 --> 00:37:15.000]  我問你
[00:37:15.000 --> 00:37:17.000]  為什麼你決定不決定
[00:37:17.000 --> 00:37:19.000]  為什麼你決定不信耶穌
[00:37:19.000 --> 00:37:21.000]  為什麼不決定信耶穌
[00:37:21.000 --> 00:37:23.000]  優越期待論
[00:37:23.000 --> 00:37:25.000]  為什麼你不可以這樣做
[00:37:25.000 --> 00:37:27.000]  我問他你肯不肯
[00:37:27.000 --> 00:37:29.000]  就在茶樓和他祈禱
[00:37:29.000 --> 00:37:31.000]  五個人圍著桌子
[00:37:31.000 --> 00:37:33.000]  很開心
[00:37:33.000 --> 00:37:35.000]  各位朋友信仰是合情合理
[00:37:35.000 --> 00:37:37.000]  我信了43年
[00:37:37.000 --> 00:37:39.000]  我父母都信耶穌
[00:37:39.000 --> 00:37:41.000]  神是真實
[00:37:41.000 --> 00:37:43.000]  這些事是事實
[00:37:43.000 --> 00:37:45.000]  是會發生的
[00:37:45.000 --> 00:37:47.000]  問題是天國近了
[00:37:47.000 --> 00:37:49.000]  你要預備
[00:37:49.000 --> 00:37:51.000]  當悔改
[00:37:51.000 --> 00:37:53.000]  順福音
[00:37:53.000 --> 00:37:55.000]  福音主日
[00:37:55.000 --> 00:37:57.000]  就是希望你接受福音
[00:37:57.000 --> 00:37:59.000]  成為神的一份子
[00:37:59.000 --> 00:38:01.000]  擁有把握
[00:38:01.000 --> 00:38:03.000]  我們知道耶穌會回來
[00:38:03.000 --> 00:38:05.000]  最一定要面對審判
[00:38:05.000 --> 00:38:07.000]  耶穌為你為我付了代價
[00:38:07.000 --> 00:38:09.000]  你願意接受耶穌成為你的救主嗎
[00:38:09.000 --> 00:38:11.000]  我們一起低頭
[00:38:11.000 --> 00:38:13.000]  我們一起低頭
[00:38:13.000 --> 00:38:17.000]  天父我們很感謝你
[00:38:17.000 --> 00:38:19.000]  因為你差派耶穌來到世上
[00:38:19.000 --> 00:38:21.000]  為我們生為我們死
[00:38:21.000 --> 00:38:23.000]  而且他還要回來
[00:38:23.000 --> 00:38:25.000]  當耶穌回來的時候
[00:38:25.000 --> 00:38:27.000]  每一個人都要面對審判
[00:38:27.000 --> 00:38:29.000]  但我們知道我們相信耶穌的人
[00:38:29.000 --> 00:38:31.000]  你為我們付上代價
[00:38:31.000 --> 00:38:33.000]  例如為我們死
[00:38:33.000 --> 00:38:35.000]  今天我們知道你已經死了
[00:38:35.000 --> 00:38:37.000]  我們也知道你已經復活了
[00:38:37.000 --> 00:38:39.000]  我們也知道我們會有一天死
[00:38:39.000 --> 00:38:41.000]  我們也盼望有一天
[00:38:41.000 --> 00:38:43.000]  能夠在天家
[00:38:43.000 --> 00:38:45.000]  在天堂與神一起
[00:38:45.000 --> 00:38:47.000]  所以求主耶穌幫助我們
[00:38:47.000 --> 00:38:49.000]  能夠認識你
[00:38:49.000 --> 00:38:51.000]  明白你
[00:38:51.000 --> 00:38:53.000]  能夠接受你
[00:38:53.000 --> 00:38:55.000]  我們低頭的時候
[00:38:55.000 --> 00:38:57.000]  我很想問問在座的朋友
[00:38:57.000 --> 00:38:59.000]  如果有人還沒有信耶穌
[00:38:59.000 --> 00:39:01.000]  我好怕不能為你做個祈禱
[00:39:01.000 --> 00:39:03.000]  求神祝福你
[00:39:03.000 --> 00:39:05.000]  天國近了
[00:39:05.000 --> 00:39:07.000]  你需要信福音
[00:39:07.000 --> 00:39:09.000]  有哪位朋友想信耶穌的
[00:39:09.000 --> 00:39:11.000]  想接受耶穌成為我的救主
[00:39:11.000 --> 00:39:13.000]  請你在座位上向神舉出你的手
[00:39:13.000 --> 00:39:15.000]  讓我看到我為你祈禱
[00:39:15.000 --> 00:39:17.000]  有哪位朋友想信耶穌的
[00:39:17.000 --> 00:39:19.000]  請你舉起你的手
[00:39:19.000 --> 00:39:21.000]  讓我為你祈禱
[00:39:21.000 --> 00:39:23.000]  有沒有這樣的人
[00:39:23.000 --> 00:39:25.000]  你對神有個表示
[00:39:25.000 --> 00:39:27.000]  神是我願意接受耶穌
[00:39:27.000 --> 00:39:29.000]  我知道我要面對審判
[00:39:29.000 --> 00:39:31.000]  願意相信你 接受你成為我的救主
[00:39:31.000 --> 00:39:33.000]  有沒有朋友
[00:39:33.000 --> 00:39:35.000]  你心裡想這樣做
[00:39:35.000 --> 00:39:37.000]  今天是你決定的時候
[00:39:37.000 --> 00:39:39.000]  有沒有朋友想信耶穌的
[00:39:39.000 --> 00:39:41.000]  請你這個時候舉起你的手
[00:39:41.000 --> 00:39:43.000]  讓我看到我為你祈禱
[00:39:43.000 --> 00:39:45.000]  你自己做這個決定
[00:39:45.000 --> 00:39:47.000]  是為你自己做的
[00:39:47.000 --> 00:39:49.000]  有沒有這樣的人
[00:39:49.000 --> 00:39:51.000]  有沒有看到
[00:39:51.000 --> 00:39:53.000]  舉高一點
[00:39:53.000 --> 00:39:55.000]  看不到
[00:39:55.000 --> 00:39:57.000]  看到了
[00:39:57.000 --> 00:39:59.000]  可以放下
[00:39:59.000 --> 00:40:01.000]  還有沒有
[00:40:01.000 --> 00:40:03.000]  是一個好的決定
[00:40:03.000 --> 00:40:05.000]  我爸爸媽媽相信耶穌
[00:40:05.000 --> 00:40:07.000]  我妹妹相信耶穌
[00:40:07.000 --> 00:40:09.000]  我今天為你信耶穌
[00:40:09.000 --> 00:40:11.000]  昨晚有兩位
[00:40:11.000 --> 00:40:13.000]  其中有兩位是88歲
[00:40:13.000 --> 00:40:15.000]  完了之後
[00:40:15.000 --> 00:40:17.000]  其中一個抱著兒子很開心
[00:40:17.000 --> 00:40:19.000]  我盼望今天你接受這個福音
[00:40:19.000 --> 00:40:21.000]  有沒有
[00:40:21.000 --> 00:40:23.000]  願意信耶穌的請你現在舉手
[00:40:23.000 --> 00:40:25.000]  感謝神
[00:40:25.000 --> 00:40:27.000]  還有沒有
[00:40:27.000 --> 00:40:29.000]  還有沒有
[00:40:29.000 --> 00:40:31.000]  有沒有哪位
[00:40:31.000 --> 00:40:33.000]  想信耶穌的我給你一點時間
[00:40:33.000 --> 00:40:35.000]  是一個人生很重要的決定
[00:40:35.000 --> 00:40:37.000]  對你一生有影響
[00:40:37.000 --> 00:40:39.000]  對你將來有影響
[00:40:39.000 --> 00:40:41.000]  結束之前我邀請大家
[00:40:41.000 --> 00:40:43.000]  如果你是想信耶穌
[00:40:43.000 --> 00:40:45.000]  這個時候你對神的表示
[00:40:45.000 --> 00:40:47.000]  願意接受耶穌成為我的救主
[00:40:47.000 --> 00:40:49.000]  能夠準備好天國的來臨
[00:40:49.000 --> 00:40:51.000]  有沒有其他哪位
[00:40:51.000 --> 00:40:53.000]  願意信耶穌
[00:40:53.000 --> 00:40:55.000]  這個時候請你自己舉手
[00:40:55.000 --> 00:40:57.000]  勇敢向神舉手
[00:40:57.000 --> 00:40:59.000]  有沒有其他哪位
[00:40:59.000 --> 00:41:01.000]  最後一次
[00:41:01.000 --> 00:41:03.000]  想信就舉手
[00:41:03.000 --> 00:41:05.000]  有沒有
[00:41:05.000 --> 00:41:07.000]  有感動就不要拖了
[00:41:07.000 --> 00:41:09.000]  還有沒有
[00:41:09.000 --> 00:41:11.000]  還有沒有
[00:41:11.000 --> 00:41:15.000]  如果你想就現在舉手
[00:41:15.000 --> 00:41:17.000]  有朋友你可以問他
[00:41:17.000 --> 00:41:19.000]  但不要幫他舉手
[00:41:19.000 --> 00:41:21.000]  你問他
[00:41:21.000 --> 00:41:23.000]  你想不想信耶穌
[00:41:23.000 --> 00:41:25.000]  鼓勵一下他
[00:41:25.000 --> 00:41:27.000]  我給多30秒時間
[00:41:27.000 --> 00:41:29.000]  想信耶穌這個時候舉手
[00:41:29.000 --> 00:41:31.000]  還有沒有
[00:41:31.000 --> 00:41:33.000]  除了剛才舉手的
[00:41:33.000 --> 00:41:35.000]  還有沒有
[00:41:35.000 --> 00:41:37.000]  還有沒有
[00:41:37.000 --> 00:41:39.000]  還有沒有
[00:41:39.000 --> 00:41:41.000]  好我們祈禱一下
[00:41:41.000 --> 00:41:43.000]  天父我們感謝你
[00:41:43.000 --> 00:41:45.000]  讓我們今天能夠明白你的救恩
[00:41:45.000 --> 00:41:47.000]  但願我們能夠在你面前把握這個機會
[00:41:47.000 --> 00:41:49.000]  我們求主你現在這個時候
[00:41:49.000 --> 00:41:51.000]  就把你的生命給他
[00:41:51.000 --> 00:41:53.000]  讓他能夠知道你是實實在在
[00:41:53.000 --> 00:41:55.000]  這個世界會過去我們人生會過去
[00:41:55.000 --> 00:41:57.000]  但我們知道在永恆當中
[00:41:57.000 --> 00:41:59.000]  他與主耶穌在一起
[00:41:59.000 --> 00:42:01.000]  多謝主耶穌
[00:42:01.000 --> 00:42:03.000]  我們請剛才舉手的兩位
[00:42:03.000 --> 00:42:05.000]  有陪談員可以和你出去
[00:42:05.000 --> 00:42:07.000]  幫幫你
[00:42:07.000 --> 00:42:09.000]  讓你能夠明白
[00:42:09.000 --> 00:42:11.000]  很近的很快的
[00:42:11.000 --> 00:42:13.000]  好嗎
[00:42:13.000 --> 00:42:15.000]  請剛才舉手的
[00:42:15.000 --> 00:42:17.000]  兩位和陪談員出去
[00:42:17.000 --> 00:42:19.000]  謝謝
[00:42:19.000 --> 00:42:21.000]  謝謝
[00:42:21.000 --> 00:42:23.000]  謝謝
[00:42:23.000 --> 00:42:25.000]  謝謝
[00:42:25.000 --> 00:42:27.000]  謝謝
[00:42:27.000 --> 00:42:29.000]  謝謝
[00:42:29.000 --> 00:42:31.000]  謝謝

