
[00:00:00.000 --> 00:00:05.280]  今年是休息、安息年
[00:36:56.280 --> 00:37:00.280]  去封聖
[00:37:00.280 --> 00:37:02.280]  去多潔過日子
[00:37:02.280 --> 00:37:04.280]  這個不只是寶羅的經歷
[00:37:04.280 --> 00:37:06.280]  不是孫聖的經歷
[00:37:06.280 --> 00:37:08.280]  是很多很多
[00:37:08.280 --> 00:37:10.280]  基督徒
[00:37:10.280 --> 00:37:12.280]  當他願意真的全面歸主的時候
[00:37:12.280 --> 00:37:16.280]  所以四重呼應第一個是開始
[00:37:18.280 --> 00:37:20.280]  耶穌基督是救主
[00:37:20.280 --> 00:37:22.280]  不單是拯救
[00:37:22.280 --> 00:37:24.280]  也是我們生命的主
[00:37:24.280 --> 00:37:26.280]  當我們真的願意
[00:37:26.280 --> 00:37:28.280]  神啊,我願意完全歸你
[00:37:28.280 --> 00:37:30.280]  被你所用的時候
[00:37:30.280 --> 00:37:32.280]  這個生命的旅程就開始
[00:37:32.280 --> 00:37:34.280]  後面會繼續
[00:37:34.280 --> 00:37:36.280]  去分享
[00:37:36.280 --> 00:37:38.280]  怎樣去更深的經歷神
[00:37:38.280 --> 00:37:40.280]  我們今天結束的時候
[00:37:40.280 --> 00:37:42.280]  我想唱剛才的詩歌
[00:37:42.280 --> 00:37:44.280]  今要主祈
[00:37:44.280 --> 00:37:46.280]  自己你做一個回應
[00:37:46.280 --> 00:37:48.280]  這個詩歌是孫信自己所作
[00:37:48.280 --> 00:37:50.280]  是他自己生命的歷程
[00:37:50.280 --> 00:37:52.280]  好像寶羅說
[00:37:52.280 --> 00:37:54.280]  然而他夢了年敏
[00:37:54.280 --> 00:37:56.280]  神在身上的忍耐
[00:37:56.280 --> 00:37:58.280]  是造成他的生命
[00:37:58.280 --> 00:38:00.280]  是將一切榮耀歸神
[00:38:00.280 --> 00:38:02.280]  孫信同樣
[00:38:02.280 --> 00:38:04.280]  在他自己的經歷裡
[00:38:04.280 --> 00:38:06.280]  有很多的領神
[00:38:06.280 --> 00:38:08.280]  所以他作了這個今要主自己
[00:38:08.280 --> 00:38:10.280]  其實是一種生命成長的歷程
[00:38:10.280 --> 00:38:12.280]  很想大家一起來
[00:38:12.280 --> 00:38:14.280]  唱這首詩歌
[00:38:14.280 --> 00:38:16.280]  (音樂)
[00:38:16.280 --> 00:38:21.280]  (《千歲與死忍注》曲)
[00:38:21.280 --> 00:38:23.280]  我們先唱一次吧!
[00:38:23.280 --> 00:38:38.280]  (千歲與死忍注)
[00:38:38.280 --> 00:38:41.280]  (千歲與死忍注)
[00:38:41.280 --> 00:38:45.280]  (今宵此忍注)
[00:38:45.280 --> 00:38:52.280]  (全我參究醫治 感要注治其)
[00:38:52.280 --> 00:38:59.280]  (永遠高舉耶穌 讚美主不歉)
[00:38:59.280 --> 00:39:07.280]  (一切在耶穌裡 為祂使我一切)
[00:39:07.280 --> 00:39:10.280]  這首詩歌,我們先唱一次吧!
[00:39:10.280 --> 00:39:14.280]  這首詩歌是剛才說的,是孫信他自己的領袖。
[00:39:14.280 --> 00:39:17.280]  他說「前我要祂是祝福」
[00:39:17.280 --> 00:39:20.280]  神給我很多的恩典、很多的祝福
[00:39:20.280 --> 00:39:25.280]  但是「今要」就是此忍的注,有主就有救
[00:39:25.280 --> 00:39:29.280]  「前我是憑感覺」有沒有feel
[00:39:29.280 --> 00:39:32.280]  敢不敢被愛
[00:39:32.280 --> 00:39:35.280]  「今要」是神祂自己的說話
[00:39:35.280 --> 00:39:42.280]  神以前是要恩賜,我要能力
[00:39:42.280 --> 00:39:46.280]  要視乎他的恩賜,講道的能力,其他東西
[00:39:46.280 --> 00:39:48.280]  今天是此忍的注
[00:39:48.280 --> 00:39:50.280]  「前我要求醫治」
[00:39:50.280 --> 00:39:52.280]  「今要」的注
[00:39:52.280 --> 00:39:56.280]  其實那個都是一路生命的歷程
[00:39:56.280 --> 00:39:59.280]  是豐盛、是豐富
[00:39:59.280 --> 00:40:06.280]  但其中最關鍵的就是我們是否願意將自己全面歸去
[00:40:06.280 --> 00:40:11.280]  剛才我說過孫信在開始的時候 信主的時候他立約
[00:40:11.280 --> 00:40:15.280]  我發覺原來我以前也立過約
[00:40:15.280 --> 00:40:18.280]  可能我們當中很多人也曾經立過約
[00:40:18.280 --> 00:40:20.280]  還記不記得在夏令會的時候
[00:40:20.280 --> 00:40:25.280]  那些獻心,紅色的,全世界奉獻
[00:40:25.280 --> 00:40:29.280]  然後不知道甚麼色,有甚麼色代表甚麼
[00:40:29.280 --> 00:40:32.280]  其實也沒有分的,我告訴你
[00:40:32.280 --> 00:40:36.280]  我們每個人都全世界奉獻
[00:40:36.280 --> 00:40:39.280]  所以在第二、三節的時候
[00:40:39.280 --> 00:40:41.280]  其實我很想有一個邀請
[00:40:41.280 --> 00:40:46.280]  剛才我說過能力不在乎你,結果不在乎你
[00:40:46.280 --> 00:40:49.280]  但選擇是在乎你
[00:40:49.280 --> 00:40:54.280]  你願不願意在神面前來去立約
[00:40:54.280 --> 00:41:03.280]  再一次說主耶穌的生命完全為你
[00:41:03.280 --> 00:41:05.280]  Entirely 保祐過你
[00:41:05.280 --> 00:41:10.280]  取我、用我、全面為你的榮譽
[00:41:10.280 --> 00:41:16.280]  其實我很關心教會,很擔心整個情況
[00:41:16.280 --> 00:41:19.280]  前一陣子有選舉我也很開心
[00:41:19.280 --> 00:41:25.280]  有機會教會解決主任牧師的問題
[00:41:25.280 --> 00:41:29.280]  自己離開也心安
[00:41:29.280 --> 00:41:35.280]  但我相信神有祂自己的計劃和時間
[00:41:35.280 --> 00:41:38.280]  其實最終帶領教會的也不是人
[00:41:38.280 --> 00:41:40.280]  是主耶穌祂自己
[00:41:40.280 --> 00:41:45.280]  但我想想,可能我們未必這麼快有主任牧師
[00:41:45.280 --> 00:41:48.280]  但如果我們多了很多弟兄姊妹
[00:41:48.280 --> 00:41:55.280]  他們說我在這裡,我全面被你所用
[00:41:55.280 --> 00:42:01.280]  我相信教會會更興旺,更被神所用
[00:42:01.280 --> 00:42:05.280]  我們唱第二、第三節的時候
[00:42:05.280 --> 00:42:09.280]  如果你願意在神面前立約
[00:42:09.280 --> 00:42:13.280]  「神啊,我不單止接受你為救主」
[00:42:13.280 --> 00:42:17.280]  「我也願意你成為我生命的主」
[00:42:17.280 --> 00:42:22.280]  「取我、用我、全面為你自己榮譽」
[00:42:22.280 --> 00:42:26.280]  我請這些弟兄姊妹可以唱的時候讚給你
[00:42:26.280 --> 00:42:29.280]  我們再唱第二、第三節,我們一起唱
[00:42:30.280 --> 00:42:36.280]  (音樂)
[00:42:36.280 --> 00:43:03.280]  (歌詞)
[00:43:03.280 --> 00:43:17.280]  (歌詞)
[00:43:17.280 --> 00:43:31.280]  (歌詞)
[00:43:31.280 --> 00:43:38.280]  (歌詞)
[00:43:38.280 --> 00:43:45.280]  (歌詞)
[00:43:45.280 --> 00:43:53.280]  (歌詞)
[00:43:53.280 --> 00:44:02.280]  (歌詞)
[00:44:02.280 --> 00:44:06.280]  真的很好,最後感謝你
[00:44:06.280 --> 00:44:15.280]  因為你在我們最軟弱、最無助、最困難的時候
[00:44:15.280 --> 00:44:19.280]  你進入我們生命裡,成為我們的拯救
[00:44:20.280 --> 00:44:25.280]  你不單止解決我們的問題
[00:44:25.280 --> 00:44:33.280]  你更加把新的生命、新的呼召、新的價值觀放在我們當中
[00:44:33.280 --> 00:44:38.280]  讓我們雖然在地上,卻是天上的知名
[00:44:38.280 --> 00:44:45.280]  讓我們知道我們很軟弱,我們真的無可誇
[00:44:46.280 --> 00:44:52.280]  但我們也知道原來我們蒙恩得救,都是本乎因便
[00:44:52.280 --> 00:44:56.280]  我們生命成長其實都是因緣
[00:44:56.280 --> 00:44:59.280]  我們今天所有一切都不是我們
[00:44:59.280 --> 00:45:05.280]  主人你要我們的,是我們甘心樂意去馴服你
[00:45:05.280 --> 00:45:11.280]  主人我們看到,會中裡邊只有讚美你
[00:45:11.280 --> 00:45:15.280]  在你面前許願、立約
[00:45:15.280 --> 00:45:18.280]  我們相信有些人可能坐在那裡
[00:45:18.280 --> 00:45:24.280]  他不敢讚賞你,但他心裡同樣向你呼召
[00:45:24.280 --> 00:45:27.280]  說主人如果你願意,我也願意
[00:45:27.280 --> 00:45:36.280]  主人我們求你憐憫我們、憐恤我們,我們的軟弱
[00:45:36.280 --> 00:45:40.280]  你就與我們同行這個人生路
[00:45:40.280 --> 00:45:45.280]  讓我們去經歷你那個又真又美又善
[00:45:45.280 --> 00:45:49.280]  正如保羅所說,是可信可佩服
[00:45:49.280 --> 00:45:53.280]  讓我們不是去頭腦上的認識你
[00:45:53.280 --> 00:45:56.280]  讓我們親身經歷,雖然裡面有風浪
[00:45:56.280 --> 00:45:59.280]  雖然裡面可能有不同的挑戰和困難
[00:45:59.280 --> 00:46:01.280]  但我們深信你的恩典救援
[00:46:01.280 --> 00:46:04.280]  並且在這些困難裡面,在這些試煉
[00:46:04.280 --> 00:46:07.280]  在這些危機當中,讓我們更加去經歷
[00:46:07.280 --> 00:46:10.280]  原來你是真、又活的神
[00:46:10.280 --> 00:46:12.280]  神父我們就求你幫助他們
[00:46:12.280 --> 00:46:14.280]  我們為教會祈禱
[00:46:14.280 --> 00:46:16.280]  主人你知道教會的需要
[00:46:16.280 --> 00:46:18.280]  你過去帶領我們教會這麼多年
[00:46:18.280 --> 00:46:22.280]  你在前面,你不可繼續帶領他們
[00:46:22.280 --> 00:46:24.280]  主人你看到站起來的
[00:46:24.280 --> 00:46:27.280]  都是為你角度爭戰的子民
[00:46:27.280 --> 00:46:32.280]  最後就求你使用他們、賜福他們、裝備他們
[00:46:32.280 --> 00:46:35.280]  為你打美好的仗
[00:46:35.280 --> 00:46:37.280]  將榮耀重振歸還給你
[00:46:37.280 --> 00:46:39.280]  將我們感激
[00:46:39.280 --> 00:46:41.280]  因為看到這麼多的兄姐妹都願意
[00:46:41.280 --> 00:46:44.280]  來去真是,為真在你身上的時候
[00:46:44.280 --> 00:46:47.280]  這個是你心懷喜悅的
[00:46:47.280 --> 00:46:50.280]  最後求你得出我們,正如我們得出你一樣
[00:46:50.280 --> 00:46:53.280]  我們獻上感恩,我們在你面前的祈禱
[00:46:53.280 --> 00:46:55.280]  是奉著得勝的名字

