
[00:00:00.000 --> 00:00:08.000]  大家好,如果你未找到位,先找位慢慢坐,我們有排講的
[00:34:51.000 --> 00:34:53.000]  在你人生的最後一天
[00:34:53.000 --> 00:34:55.000]  如果你遇到有兩個人
[00:34:55.000 --> 00:34:56.000]  他們自己都是病的
[00:34:56.000 --> 00:34:58.000]  他自己有痛苦的
[00:34:58.000 --> 00:35:02.000]  但竟然他可以放下自己的事
[00:35:02.000 --> 00:35:04.000]  去煲湯來探望你
[00:35:04.000 --> 00:35:05.000]  你覺得一生裏
[00:35:05.000 --> 00:35:07.000]  你用多少錢可以換這個東西
[00:35:07.000 --> 00:35:09.000]  不可能
[00:35:09.000 --> 00:35:10.000]  你可不可以賺到這些東西
[00:35:10.000 --> 00:35:13.000]  用你周圍去物色的朋友
[00:35:13.000 --> 00:35:14.000]  能不能找到
[00:35:14.000 --> 00:35:15.000]  不可能
[00:35:15.000 --> 00:35:16.000]  除非這件事
[00:35:16.000 --> 00:35:19.000]  他的生命裏面有耶穌
[00:35:19.000 --> 00:35:20.000]  根本上
[00:35:20.000 --> 00:35:22.000]  他已經置於道外
[00:35:22.000 --> 00:35:24.000]  他自己的痛苦
[00:35:24.000 --> 00:35:25.000]  所以他還有能力去幫助人
[00:35:25.000 --> 00:35:26.000]  還關心人
[00:35:26.000 --> 00:35:27.000]  安慰人
[00:35:27.000 --> 00:35:28.000]  結束後
[00:35:28.000 --> 00:35:30.000]  我記得他親了我太太一口
[00:35:30.000 --> 00:35:31.000]  臨走
[00:35:31.000 --> 00:35:34.000]  這就是他最後一次
[00:35:34.000 --> 00:35:37.000]  我都不夠你來
[00:35:37.000 --> 00:35:40.000]  我都沒有親過我太太
[00:35:40.000 --> 00:35:42.000]  在他病倒的最後兩天
[00:35:42.000 --> 00:35:47.000]  我太太第二天早上跟我聊天
[00:35:47.000 --> 00:35:49.000]  跟醫生說
[00:35:49.000 --> 00:35:52.000]  我們有另一個病人
[00:35:52.000 --> 00:35:54.000]  全部血管都打了針
[00:35:54.000 --> 00:35:55.000]  沒有血管打了
[00:35:55.000 --> 00:35:57.000]  做一個Port
[00:35:57.000 --> 00:35:58.000]  我太太有一個Port
[00:35:58.000 --> 00:36:01.000]  直接植入針藥
[00:36:01.000 --> 00:36:03.000]  那個Port做得不好
[00:36:03.000 --> 00:36:04.000]  我太太說
[00:36:04.000 --> 00:36:05.000]  我太太是護士
[00:36:05.000 --> 00:36:07.000]  她自己做的通膽管
[00:36:07.000 --> 00:36:09.000]  幫病人處理這件事
[00:36:09.000 --> 00:36:11.000]  所以在洛獸術室
[00:36:11.000 --> 00:36:13.000]  我太太跟醫生說
[00:36:13.000 --> 00:36:16.000]  我很快就能處理手術
[00:36:16.000 --> 00:36:18.000]  一會兒上去幫你處理
[00:36:18.000 --> 00:36:21.000]  我真的很欣賞這句話
[00:36:21.000 --> 00:36:23.000]  但之前醫生單一聲明
[00:36:23.000 --> 00:36:24.000]  兩分鐘前
[00:36:24.000 --> 00:36:26.000]  你太太現在很危險
[00:36:26.000 --> 00:36:28.000]  因為她壓低得很急
[00:36:28.000 --> 00:36:29.000]  不知道發生什麼事
[00:36:29.000 --> 00:36:31.000]  可能是搶塞
[00:36:31.000 --> 00:36:34.000]  接著我送她去手術室
[00:36:34.000 --> 00:36:36.000]  醫生跟我說
[00:36:36.000 --> 00:36:38.000]  余生做了最壞打算
[00:36:38.000 --> 00:36:40.000]  我根本聽不到這句話
[00:36:40.000 --> 00:36:42.000]  最後我太太跟醫生說
[00:36:42.000 --> 00:36:44.000]  我處理了
[00:36:44.000 --> 00:36:45.000]  上去探望她
[00:36:45.000 --> 00:36:47.000]  她很開心
[00:36:47.000 --> 00:36:49.000]  一會兒很忙
[00:36:49.000 --> 00:36:50.000]  有些事在做
[00:36:50.000 --> 00:36:51.000]  反過來這句話
[00:36:51.000 --> 00:36:53.000]  醫生告訴我
[00:36:53.000 --> 00:36:55.000]  這聲音很危險
[00:36:55.000 --> 00:36:57.000]  接著我跟太太兩個弟弟說
[00:36:57.000 --> 00:36:59.000]  你姐姐現在很危險
[00:36:59.000 --> 00:37:01.000]  可能醫生說
[00:37:01.000 --> 00:37:03.000]  可能短期內會去世
[00:37:03.000 --> 00:37:05.000]  我說完之後
[00:37:05.000 --> 00:37:07.000]  醫生在手術室走出來說
[00:37:07.000 --> 00:37:09.000]  她已經死了
[00:37:09.000 --> 00:37:11.000]  兩分鐘
[00:37:11.000 --> 00:37:13.000]  突然間心停了
[00:37:13.000 --> 00:37:15.000]  沒了
[00:37:15.000 --> 00:37:17.000]  當我打電話給容娟的時候
[00:37:17.000 --> 00:37:19.000]  我很懷念
[00:37:19.000 --> 00:37:21.000]  我一生裡
[00:37:21.000 --> 00:37:23.000]  第一個要打的朋友是他們
[00:37:23.000 --> 00:37:25.000]  只是兩年
[00:37:25.000 --> 00:37:27.000]  我做人很多十年
[00:37:27.000 --> 00:37:29.000]  但都不求在患難裡
[00:37:29.000 --> 00:37:31.000]  我們在耶穌裡
[00:37:31.000 --> 00:37:33.000]  認識的一個朋友
[00:37:33.000 --> 00:37:35.000]  所以希望你今天
[00:37:35.000 --> 00:37:37.000]  你贏盡人生很多東西
[00:37:37.000 --> 00:37:39.000]  你買了房子 買了車
[00:37:39.000 --> 00:37:41.000]  有份好工作 存了錢
[00:37:41.000 --> 00:37:43.000]  但如果你還沒換這東西
[00:37:43.000 --> 00:37:45.000]  換一個智慧去認識上帝
[00:37:45.000 --> 00:37:47.000]  和認識上帝家裡
[00:37:47.000 --> 00:37:49.000]  一班好朋友
[00:37:49.000 --> 00:37:51.000]  你還是一個最遺憾
[00:37:51.000 --> 00:37:53.000]  留下最多東西的人
[00:37:53.000 --> 00:37:55.000]  當然記住不要留
[00:37:55.000 --> 00:37:57.000]  下星期繼續來
[00:37:57.000 --> 00:37:59.000]  我們還有很多
[00:37:59.000 --> 00:38:01.000]  我們請Vincent出來
[00:38:01.000 --> 00:38:03.000]  很感謝大家

