
[00:00:00.000 --> 00:00:08.640]  各位網友 今天跟大家分享的題目是一個時代的誕生
[00:40:32.160 --> 00:40:34.160]  結果他承受這麼大的災難
[00:40:34.160 --> 00:40:36.160]  誰負責呢?
[00:40:36.160 --> 00:40:38.160]  就好像上帝自編自導自演
[00:40:38.160 --> 00:40:40.160]  我使你心剛硬
[00:40:40.160 --> 00:40:42.160]  於是你不放他出去
[00:40:42.160 --> 00:40:44.160]  於是我擊打你
[00:40:44.160 --> 00:40:46.160]  你會覺得很奇怪
[00:40:46.160 --> 00:40:48.160]  你留意
[00:40:48.160 --> 00:40:52.160]  聖經不是那麼野蠻
[00:40:52.160 --> 00:40:54.160]  我真的聽過
[00:40:54.160 --> 00:40:56.160]  有一個年輕人讀完經
[00:40:56.160 --> 00:40:58.160]  他上帝很野蠻
[00:40:58.160 --> 00:41:00.160]  使你心剛硬不讓色列離開
[00:41:00.160 --> 00:41:02.160]  接著就災難擊打你
[00:41:02.160 --> 00:41:04.160]  心剛硬不肯悔改
[00:41:04.160 --> 00:41:06.160]  又再打你
[00:41:06.160 --> 00:41:08.160]  又不肯悔改
[00:41:08.160 --> 00:41:10.160]  又再打你
[00:41:10.160 --> 00:41:12.160]  你留意
[00:41:12.160 --> 00:41:14.160]  使你心剛硬這個字
[00:41:14.160 --> 00:41:16.160]  Hasha這個字
[00:41:16.160 --> 00:41:18.160]  不是這個意思
[00:41:18.160 --> 00:41:20.160]  在約伯記四章三節
[00:41:20.160 --> 00:41:24.160]  你素來教導許多的人
[00:41:24.160 --> 00:41:26.160]  又堅固軟弱的手
[00:41:26.160 --> 00:41:30.160]  這個字原來是堅固的意思
[00:41:30.160 --> 00:41:34.160]  以賽斯三十五章三節更加
[00:41:34.160 --> 00:41:38.160]  你們要使軟弱的手堅壯
[00:41:38.160 --> 00:41:44.160]  使法術心剛硬含有提高士氣
[00:41:44.160 --> 00:41:46.160]  是什麼意思
[00:41:46.160 --> 00:41:48.160]  原來意思是這樣
[00:41:48.160 --> 00:41:50.160]  上帝帶領以色列人
[00:41:50.160 --> 00:41:52.160]  以色列有了上帝的能力
[00:41:52.160 --> 00:41:56.160]  但上帝不想有不公平的競爭
[00:41:56.160 --> 00:42:00.160]  所以他要提高法路的士氣
[00:42:00.160 --> 00:42:04.160]  使在這場對決中
[00:42:04.160 --> 00:42:08.160]  不會有特別高士氣
[00:42:08.160 --> 00:42:10.160]  一個是打殘他
[00:42:10.160 --> 00:42:14.160]  所以提高士氣的意思
[00:42:14.160 --> 00:42:18.160]  要留意就是
[00:42:18.160 --> 00:42:28.160]  上帝不會用不公平的方式對決
[00:42:28.160 --> 00:42:30.160]  希望大家明白
[00:42:30.160 --> 00:42:36.160]  這個字不是消極的字
[00:42:36.160 --> 00:42:42.160]  這個字是上帝要提高法路的士氣
[00:42:42.160 --> 00:42:46.160]  這個是正面的
[00:42:46.160 --> 00:42:48.160]  不是負面的
[00:42:48.160 --> 00:42:50.160]  如果這樣理解
[00:42:50.160 --> 00:42:54.160]  使得法路有勇氣對抗以色列
[00:42:54.160 --> 00:43:00.160]  這場戰爭雙方有對等的態度
[00:43:00.160 --> 00:43:04.160]  對雙方所做的是相同的
[00:43:04.160 --> 00:43:06.160]  沒有分別
[00:43:06.160 --> 00:43:08.160]  上帝鼓勵以色列人
[00:43:08.160 --> 00:43:10.160]  同樣也鼓勵法路
[00:43:10.160 --> 00:43:14.160]  使大家在公平下對決
[00:43:14.160 --> 00:43:18.160]  所以使用的剛硬不是負面的
[00:43:18.160 --> 00:43:20.160]  是正面的
[00:43:20.160 --> 00:43:26.160]  正面使得以色列人面對困難
[00:43:26.160 --> 00:43:30.160]  法路也用盡了能力難阻他
[00:43:30.160 --> 00:43:34.160]  如果這樣理解
[00:43:34.160 --> 00:43:36.160]  我們就明白到
[00:43:36.160 --> 00:43:38.160]  不要以為上帝要打沉對方
[00:43:38.160 --> 00:43:40.160]  我們就輕易得勝
[00:43:40.160 --> 00:43:42.160]  我們去打仗
[00:43:42.160 --> 00:43:44.160]  上帝打倒對方
[00:43:44.160 --> 00:43:46.160]  一手插入殘廢
[00:43:46.160 --> 00:43:48.160]  我們就很容易得勝
[00:43:48.160 --> 00:43:50.160]  環境改變了
[00:43:50.160 --> 00:43:52.160]  我們祈禱也是
[00:43:52.160 --> 00:43:54.160]  壞人都死了
[00:43:54.160 --> 00:43:56.160]  我們就站起來
[00:43:56.160 --> 00:43:58.160]  上帝給我們能力
[00:43:58.160 --> 00:44:02.160]  我們也很有能力
[00:44:02.160 --> 00:44:08.160]  所以上帝不會叫我們不需要付代價
[00:44:08.160 --> 00:44:10.160]  輕易得勝
[00:44:10.160 --> 00:44:12.160]  公平的主
[00:44:12.160 --> 00:44:14.160]  雙方對決在公平原則下進行
[00:44:14.160 --> 00:44:16.160]  我們要盡力
[00:44:16.160 --> 00:44:18.160]  靠主力量
[00:44:18.160 --> 00:44:20.160]  他們也不容易對付
[00:44:20.160 --> 00:44:22.160]  我們得勝才有價值
[00:44:22.160 --> 00:44:24.160]  如果不是
[00:44:24.160 --> 00:44:26.160]  上帝一早打殘了他們
[00:44:26.160 --> 00:44:28.160]  我們得勝就毫無價值
[00:44:28.160 --> 00:44:30.160]  我們這樣理解
[00:44:30.160 --> 00:44:32.160]  就可以明白到
[00:44:32.160 --> 00:44:34.160]  以色列人的出海球非常艱苦
[00:44:34.160 --> 00:44:36.160]  他要付出所有代價
[00:44:36.160 --> 00:44:38.160]  是盡負的代價
[00:44:38.160 --> 00:44:40.160]  他才可以打勝這場仗
[00:44:40.160 --> 00:44:42.160]  才可以離開埃及
[00:44:42.160 --> 00:44:44.160]  經過紅海進入迦南
[00:44:44.160 --> 00:44:46.160]  摩西
[00:44:46.160 --> 00:44:48.160]  在當時面對這樣的環境
[00:44:48.160 --> 00:44:50.160]  背後有上帝的大能
[00:44:50.160 --> 00:44:52.160]  但前面的困難
[00:44:52.160 --> 00:44:54.160]  一點也不少
[00:44:54.160 --> 00:44:56.160]  好了 時間很長
[00:44:56.160 --> 00:44:58.160]  我們就說到這裡
[00:44:58.160 --> 00:45:00.160]  祝福我們
[00:45:00.160 --> 00:45:02.160]  一個新的時代
[00:45:02.160 --> 00:45:04.160]  我們看到上帝的大令
[00:45:04.160 --> 00:45:06.160]  很奇妙
[00:45:06.160 --> 00:45:08.160]  神是很公道的
[00:45:08.160 --> 00:45:10.160]  祝福我們
[00:45:10.160 --> 00:45:12.160]  讓我們克勝各樣的困難
[00:45:12.160 --> 00:45:14.160]  阿門
[00:45:14.160 --> 00:45:16.160]  阿門
[00:45:16.160 --> 00:45:18.160]  阿門
[00:45:18.160 --> 00:45:20.160]  阿門
[00:45:20.160 --> 00:45:22.160]  阿門
[00:45:22.160 --> 00:45:24.160]  阿門
[00:45:24.160 --> 00:45:26.160]  阿門
[00:45:26.160 --> 00:45:28.160]  阿門
[00:45:28.160 --> 00:45:30.160]  阿門
[00:45:30.160 --> 00:45:32.160]  阿門

