
[00:00:00.000 --> 00:00:05.260]  其實在大學的制度 我比較喜歡中大多一點的
[00:39:47.100 --> 00:39:49.100]  今天的戲肉
[00:39:49.100 --> 00:39:51.100]  我都有想過
[00:39:51.100 --> 00:39:53.100]  開門見山講
[00:39:53.100 --> 00:39:55.100]  這種的局勢
[00:39:55.100 --> 00:39:57.100]  或者叫做紛亂
[00:39:57.100 --> 00:39:59.100]  我相信
[00:39:59.100 --> 00:40:01.100]  是提醒這個世界
[00:40:01.100 --> 00:40:03.100]  我們搞不定的東西
[00:40:03.100 --> 00:40:05.100]  實在是無限的
[00:40:05.100 --> 00:40:07.100]  不要只想世界大戰的事
[00:40:07.100 --> 00:40:09.100]  不要想世界大衰退的事
[00:40:09.100 --> 00:40:11.100]  是想一些
[00:40:11.100 --> 00:40:13.100]  富與貧
[00:40:13.100 --> 00:40:15.100]  都搞不定的事
[00:40:15.100 --> 00:40:17.100]  這個很特別
[00:40:17.100 --> 00:40:19.100]  有錢人可能沒事
[00:40:19.100 --> 00:40:21.100]  你看這個疫情就看到
[00:40:21.100 --> 00:40:23.100]  對教會有什麼反省
[00:40:23.100 --> 00:40:25.100]  我是短孫的董事
[00:40:25.100 --> 00:40:27.100]  我經常和張嘉欽聊天
[00:40:27.100 --> 00:40:29.100]  就是說
[00:40:29.100 --> 00:40:31.100]  疫情看到教會現況很有趣
[00:40:31.100 --> 00:40:33.100]  很特別
[00:40:33.100 --> 00:40:35.100]  大教會的打擊很大
[00:40:35.100 --> 00:40:37.100]  當然加上
[00:40:37.100 --> 00:40:39.100]  社會事件
[00:40:39.100 --> 00:40:41.100]  這個背景
[00:40:41.100 --> 00:40:43.100]  很多人走
[00:40:43.100 --> 00:40:45.100]  很多人意見上的原因特別是
[00:40:45.100 --> 00:40:47.100]  小教會樓上那些
[00:40:47.100 --> 00:40:49.100]  或者那些100人那些
[00:40:49.100 --> 00:40:51.100]  影響不大
[00:40:51.100 --> 00:40:53.100]  有什麼反省呢
[00:40:53.100 --> 00:40:55.100]  因為他們容易
[00:40:55.100 --> 00:40:57.100]  大家認識
[00:40:57.100 --> 00:40:59.100]  人少
[00:40:59.100 --> 00:41:01.100]  因為人少而認識很長
[00:41:01.100 --> 00:41:03.100]  就算有意見不對
[00:41:03.100 --> 00:41:05.100]  是包容性高一些
[00:41:05.100 --> 00:41:07.100]  包容性高一些
[00:41:07.100 --> 00:41:09.100]  甚至完全不對也好
[00:41:09.100 --> 00:41:11.100]  就說
[00:41:11.100 --> 00:41:13.100]  我知道我們談不妥
[00:41:13.100 --> 00:41:15.100]  談到第二天就沒事
[00:41:15.100 --> 00:41:17.100]  但如果我們的交情
[00:41:17.100 --> 00:41:19.100]  時間和人分得很散
[00:41:19.100 --> 00:41:21.100]  一個不同
[00:41:21.100 --> 00:41:23.100]  是影響到我和你不用賣舊賬
[00:41:23.100 --> 00:41:25.100]  我很快想不到有什麼值得
[00:41:25.100 --> 00:41:27.100]  我再談下去的東西
[00:41:27.100 --> 00:41:29.100]  我想不起
[00:41:29.100 --> 00:41:31.100]  當然你說現在香港變成世界會
[00:41:31.100 --> 00:41:33.100]  不是不是這個意思
[00:41:33.100 --> 00:41:35.100]  我覺得不需要
[00:41:35.100 --> 00:41:37.100]  要看工作手法
[00:41:37.100 --> 00:41:39.100]  我希望推銷一個手法
[00:41:39.100 --> 00:41:41.100]  你聽聽
[00:41:41.100 --> 00:41:43.100]  用我的批判
[00:41:43.100 --> 00:41:45.100]  如果我是一個社工的講師
[00:41:45.100 --> 00:41:47.100]  批評教會弱在哪裡呢
[00:41:47.100 --> 00:41:49.100]  這個可能你有一點不同意
[00:41:49.100 --> 00:41:51.100]  但你想想
[00:41:51.100 --> 00:41:53.100]  最弱就是小組工作
[00:41:53.100 --> 00:41:55.100]  我們叫團體工作
[00:41:55.100 --> 00:41:57.100]  group work是最弱
[00:41:57.100 --> 00:41:59.100]  我想教會會不同
[00:41:59.100 --> 00:42:01.100]  大把組37個組
[00:42:01.100 --> 00:42:03.100]  你看看門口
[00:42:03.100 --> 00:42:05.100]  婦女部那裡有多少部
[00:42:05.100 --> 00:42:07.100]  兒童部分到多少時工
[00:42:07.100 --> 00:42:09.100]  我不是說這些
[00:42:09.100 --> 00:42:11.100]  我不是說數量多不多
[00:42:11.100 --> 00:42:13.100]  而是團體工作的質素不是很強
[00:42:13.100 --> 00:42:15.100]  什麼叫團體工作呢
[00:42:15.100 --> 00:42:17.100]  就算你有抗禦團
[00:42:17.100 --> 00:42:19.100]  什麼分組交通
[00:42:19.100 --> 00:42:21.100]  什麼都好
[00:42:21.100 --> 00:42:23.100]  但我懷疑了
[00:42:23.100 --> 00:42:25.100]  我戴慣夫妻型
[00:42:25.100 --> 00:42:27.100]  如果我讓他們分組
[00:42:27.100 --> 00:42:29.100]  男人就會說
[00:42:29.100 --> 00:42:31.100]  你去哪裡吃夜宵
[00:42:31.100 --> 00:42:33.100]  女士就說讓我看她洗個臉下來
[00:42:33.100 --> 00:42:35.100]  她最怕就是她老公坐在一起
[00:42:35.100 --> 00:42:37.100]  在那裡聊天
[00:42:37.100 --> 00:42:39.100]  其實會心
[00:42:39.100 --> 00:42:41.100]  大家講真心話
[00:42:41.100 --> 00:42:43.100]  是有一點吃力的
[00:42:43.100 --> 00:42:45.100]  加上你說叫人講代討
[00:42:45.100 --> 00:42:47.100]  很多人都不敢講
[00:42:47.100 --> 00:42:49.100]  很多人不知道
[00:42:49.100 --> 00:42:51.100]  但你去你的組說
[00:42:51.100 --> 00:42:53.100]  誰在都不要講
[00:42:53.100 --> 00:42:55.100]  向大家一起
[00:42:55.100 --> 00:42:57.100]  心對心
[00:42:57.100 --> 00:42:59.100]  去溝通
[00:42:59.100 --> 00:43:01.100]  這種事工不是很強
[00:43:01.100 --> 00:43:03.100]  關心可以
[00:43:03.100 --> 00:43:05.100]  搞生日會沒問題
[00:43:05.100 --> 00:43:07.100]  因為講事
[00:43:07.100 --> 00:43:09.100]  討論可以非常好
[00:43:09.100 --> 00:43:11.100]  開堂會沒問題
[00:43:11.100 --> 00:43:13.100]  但一講到無題
[00:43:13.100 --> 00:43:15.100]  大家一起講最近怎樣
[00:43:15.100 --> 00:43:17.100]  沒什麼不如吃夜宵
[00:43:17.100 --> 00:43:19.100]  你發現
[00:43:19.100 --> 00:43:21.100]  我們有個困難點
[00:43:21.100 --> 00:43:23.100]  原來
[00:43:23.100 --> 00:43:25.100]  我最難受的事
[00:43:25.100 --> 00:43:27.100]  我找不到
[00:43:27.100 --> 00:43:29.100]  其實很多人
[00:43:29.100 --> 00:43:31.100]  轉教會都是在看這件事
[00:43:31.100 --> 00:43:33.100]  離開大教會
[00:43:33.100 --> 00:43:35.100]  都是為了這個原因
[00:43:35.100 --> 00:43:37.100]  怎樣解釋呢
[00:43:37.100 --> 00:43:39.100]  這個疫情或者社會事件
[00:43:39.100 --> 00:43:41.100]  我們用不到
[00:43:41.100 --> 00:43:43.100]  但出現答案
[00:43:43.100 --> 00:43:45.100]  很快結束
[00:43:45.100 --> 00:43:47.100]  勇敢站起來
[00:43:47.100 --> 00:43:49.100]  堅忍到底
[00:43:49.100 --> 00:43:51.100]  這些都是標語
[00:43:51.100 --> 00:43:53.100]  立場都是寫這些字
[00:43:53.100 --> 00:43:55.100]  但你發現這些很籠統
[00:43:55.100 --> 00:43:57.100]  一點都沒有安慰力
[00:43:57.100 --> 00:43:59.100]  很籠統
[00:43:59.100 --> 00:44:01.100]  勇敢站起來
[00:44:01.100 --> 00:44:03.100]  很快結束
[00:44:03.100 --> 00:44:05.100]  明天會變好
[00:44:05.100 --> 00:44:07.100]  看就看
[00:44:07.100 --> 00:44:09.100]  寫不到
[00:44:09.100 --> 00:44:11.100]  如果不好聽
[00:44:11.100 --> 00:44:13.100]  怎樣忍
[00:44:13.100 --> 00:44:15.100]  看真相
[00:44:15.100 --> 00:44:17.100]  你看生了個
[00:44:17.100 --> 00:44:19.100]  弱智障的十蚊仔
[00:44:19.100 --> 00:44:21.100]  媽媽
[00:44:21.100 --> 00:44:23.100]  苦多少年在教會
[00:44:23.100 --> 00:44:25.100]  很苦
[00:44:25.100 --> 00:44:27.100]  你看喪牛那些
[00:44:27.100 --> 00:44:29.100]  死了丈夫那些
[00:44:29.100 --> 00:44:31.100]  很快脫身
[00:44:31.100 --> 00:44:33.100]  很多女士都下刑
[00:44:33.100 --> 00:44:35.100]  不止老人
[00:44:35.100 --> 00:44:37.100]  很殘忍
[00:44:37.100 --> 00:44:39.100]  諧諧聲
[00:44:39.100 --> 00:44:41.100]  你看失戀那些
[00:44:41.100 --> 00:44:43.100]  很多年青人
[00:44:43.100 --> 00:44:45.100]  厭食
[00:44:45.100 --> 00:44:47.100]  其實真的有這種情況
[00:44:47.100 --> 00:44:49.100]  經常都問為什麼這樣
[00:44:49.100 --> 00:44:51.100]  教會有講壇
[00:44:51.100 --> 00:44:53.100]  是講
[00:44:53.100 --> 00:44:55.100]  我們力量在上帝那裏
[00:44:55.100 --> 00:44:57.100]  聽是這樣聽
[00:44:57.100 --> 00:44:59.100]  但問題是他們說話
[00:44:59.100 --> 00:45:01.100]  仍然很世俗
[00:45:01.100 --> 00:45:03.100]  仍然都說為什麼搞到這樣
[00:45:03.100 --> 00:45:05.100]  這個世界真是難搞
[00:45:05.100 --> 00:45:07.100]  剛剛聽完講
[00:45:07.100 --> 00:45:09.100]  上帝掌管一切
[00:45:09.100 --> 00:45:11.100]  為什麼呢 因為沒機會消化
[00:45:11.100 --> 00:45:13.100]  互動不強
[00:45:13.100 --> 00:45:15.100]  不強
[00:45:15.100 --> 00:45:17.100]  還有人這樣說
[00:45:17.100 --> 00:45:19.100]  這個意外死了誰
[00:45:19.100 --> 00:45:21.100]  很內疚
[00:45:21.100 --> 00:45:23.100]  我想都是一種懲罰
[00:45:23.100 --> 00:45:25.100]  可能以哀報過
[00:45:25.100 --> 00:45:27.100]  值得哀傷
[00:45:27.100 --> 00:45:29.100]  我都做錯事了對丈夫這樣
[00:45:29.100 --> 00:45:31.100]  現在癌症死了
[00:45:31.100 --> 00:45:33.100]  還在流行
[00:45:33.100 --> 00:45:35.100]  這是一個懲罰
[00:45:35.100 --> 00:45:37.100]  是值得我哀傷的
[00:45:37.100 --> 00:45:39.100]  這幾年是不好的
[00:45:39.100 --> 00:45:41.100]  看不到救恩
[00:45:41.100 --> 00:45:43.100]  看不到耶穌的能力
[00:45:43.100 --> 00:45:45.100]  現在已經生效
[00:45:45.100 --> 00:45:47.100]  怎麼解釋呢
[00:45:47.100 --> 00:45:49.100]  很多人有個別化的看法
[00:45:49.100 --> 00:45:51.100]  對今天的處境
[00:45:51.100 --> 00:45:53.100]  你會
[00:45:53.100 --> 00:45:55.100]  怎麼回應
[00:45:55.100 --> 00:45:57.100]  什麼叫小組工作呢
[00:45:57.100 --> 00:45:59.100]  小組工作就是
[00:45:59.100 --> 00:46:01.100]  我將我的見解講給你聽
[00:46:01.100 --> 00:46:03.100]  大家一字生兩字熟
[00:46:03.100 --> 00:46:05.100]  開十字都很熟
[00:46:05.100 --> 00:46:07.100]  然後就說
[00:46:07.100 --> 00:46:09.100]  我覺得不是的
[00:46:09.100 --> 00:46:11.100]  你的道理在哪裡呢
[00:46:11.100 --> 00:46:13.100]  你不和我講
[00:46:13.100 --> 00:46:15.100]  好 不要爭辯
[00:46:15.100 --> 00:46:17.100]  他和你比較像
[00:46:17.100 --> 00:46:19.100]  他最後怎麼樣呢
[00:46:19.100 --> 00:46:21.100]  講著講著
[00:46:21.100 --> 00:46:23.100]  沒結論
[00:46:23.100 --> 00:46:25.100]  不過豐富了
[00:46:25.100 --> 00:46:27.100]  我今天走的時候
[00:46:27.100 --> 00:46:29.100]  發現我想漏了一些東西
[00:46:29.100 --> 00:46:31.100]  這些聊天
[00:46:31.100 --> 00:46:33.100]  容許不同
[00:46:33.100 --> 00:46:35.100]  容許不同
[00:46:35.100 --> 00:46:37.100]  但是看到有用得到
[00:46:37.100 --> 00:46:39.100]  有力量
[00:46:39.100 --> 00:46:41.100]  幫到我的
[00:46:41.100 --> 00:46:43.100]  我會說感激他
[00:46:43.100 --> 00:46:45.100]  今天和我兒子聊了很多
[00:46:45.100 --> 00:46:47.100]  這些過程
[00:46:47.100 --> 00:46:49.100]  要團體
[00:46:49.100 --> 00:46:51.100]  做工作
[00:46:51.100 --> 00:46:53.100]  答案在哪裡呢
[00:46:53.100 --> 00:46:55.100]  將教會的團體工作
[00:46:55.100 --> 00:46:57.100]  看一下
[00:46:57.100 --> 00:46:59.100]  驗證一下
[00:46:59.100 --> 00:47:01.100]  其實運作裏面
[00:47:01.100 --> 00:47:03.100]  質素做不到都交心
[00:47:03.100 --> 00:47:05.100]  如果不行
[00:47:05.100 --> 00:47:07.100]  組長的訓練很重要
[00:47:07.100 --> 00:47:09.100]  剛才我們講金陵那些
[00:47:09.100 --> 00:47:11.100]  或者退休那些
[00:47:11.100 --> 00:47:13.100]  或者退休很年輕那些
[00:47:13.100 --> 00:47:15.100]  其實他們關心人
[00:47:15.100 --> 00:47:17.100]  但是他們說不懂
[00:47:17.100 --> 00:47:19.100]  我們幫你搬椅子
[00:47:19.100 --> 00:47:21.100]  真的不知道幫你什麼
[00:47:21.100 --> 00:47:23.100]  社工呢
[00:47:23.100 --> 00:47:25.100]  好重要的一點就是
[00:47:25.100 --> 00:47:27.100]  用好你自己
[00:47:27.100 --> 00:47:29.100]  Use of self
[00:47:29.100 --> 00:47:31.100]  這個和神學沒什麼關係
[00:47:31.100 --> 00:47:33.100]  不是自大自我
[00:47:33.100 --> 00:47:35.100]  你有能力幫人
[00:47:35.100 --> 00:47:37.100]  用你自己就行
[00:47:37.100 --> 00:47:39.100]  你裏面的熱誠
[00:47:39.100 --> 00:47:41.100]  裏面的肯學
[00:47:41.100 --> 00:47:43.100]  肯聽
[00:47:43.100 --> 00:47:45.100]  你自動會進步
[00:47:45.100 --> 00:47:47.100]  你的self本身就是上帝
[00:47:47.100 --> 00:47:49.100]  給你的質素去幫人
[00:47:49.100 --> 00:47:51.100]  不是學歷
[00:47:51.100 --> 00:47:53.100]  不是學self
[00:47:53.100 --> 00:47:55.100]  如果每個人都用到自己
[00:47:55.100 --> 00:47:57.100]  有限但是可以用得到的self
[00:47:57.100 --> 00:47:59.100]  其實很強的
[00:47:59.100 --> 00:48:01.100]  這個團體是很強的
[00:48:01.100 --> 00:48:03.100]  為什麼我這個信心呢
[00:48:03.100 --> 00:48:05.100]  因為三年前我搞護心行動的時候
[00:48:05.100 --> 00:48:07.100]  我見那些
[00:48:07.100 --> 00:48:09.100]  突發
[00:48:09.100 --> 00:48:11.100]  突然發覺cancer
[00:48:11.100 --> 00:48:13.100]  突然復發
[00:48:13.100 --> 00:48:15.100]  突然死了那些
[00:48:15.100 --> 00:48:17.100]  三年裏面我做了
[00:48:17.100 --> 00:48:19.100]  現在看的數字是74個
[00:48:21.100 --> 00:48:23.100]  當我認識了他之後我就會鼓勵他
[00:48:23.100 --> 00:48:25.100]  誰和你的cancer
[00:48:25.100 --> 00:48:27.100]  差不多的期
[00:48:27.100 --> 00:48:29.100]  你有個兒子
[00:48:29.100 --> 00:48:31.100]  不如你鼓勵一下他
[00:48:31.100 --> 00:48:33.100]  很多人都肯去
[00:48:33.100 --> 00:48:35.100]  我發現了這些人
[00:48:35.100 --> 00:48:37.100]  學歷不高
[00:48:37.100 --> 00:48:39.100]  又沒什麼專長
[00:48:39.100 --> 00:48:41.100]  但問題是他講的story就是最厲害的
[00:48:41.100 --> 00:48:43.100]  我都走到一邊
[00:48:43.100 --> 00:48:45.100]  我不夠他來的
[00:48:45.100 --> 00:48:47.100]  因為他打動那個人又回不開心
[00:48:47.100 --> 00:48:49.100]  我做不到的
[00:48:49.100 --> 00:48:51.100]  所以你說
[00:48:51.100 --> 00:48:53.100]  學習講自己的故事
[00:48:53.100 --> 00:48:55.100]  是個訓練來的
[00:48:55.100 --> 00:48:57.100]  上帝給你的經歷就是你的故事
[00:48:57.100 --> 00:48:59.100]  講你的故事
[00:48:59.100 --> 00:49:01.100]  他經常都說我幫不到他
[00:49:01.100 --> 00:49:03.100]  我照樣講
[00:49:03.100 --> 00:49:05.100]  那個人走之後
[00:49:05.100 --> 00:49:07.100]  他很開心
[00:49:07.100 --> 00:49:09.100]  原來我可以的
[00:49:09.100 --> 00:49:11.100]  這個故事
[00:49:11.100 --> 00:49:13.100]  儲了70多個故事
[00:49:13.100 --> 00:49:15.100]  我開始很有信心
[00:49:15.100 --> 00:49:17.100]  去哪裡都不怕
[00:49:17.100 --> 00:49:19.100]  那班人
[00:49:19.100 --> 00:49:21.100]  其實他們都不舒服
[00:49:21.100 --> 00:49:23.100]  但近乎
[00:49:23.100 --> 00:49:25.100]  撒泰拳對我
[00:49:25.100 --> 00:49:27.100]  沒有
[00:49:27.100 --> 00:49:29.100]  每個人都來
[00:49:29.100 --> 00:49:31.100]  原來
[00:49:31.100 --> 00:49:33.100]  他透過做了這件事
[00:49:33.100 --> 00:49:35.100]  他自己舒服很多
[00:49:35.100 --> 00:49:37.100]  為什麼沒有抑鬱的程度呢
[00:49:37.100 --> 00:49:39.100]  抑鬱就是我沒用
[00:49:39.100 --> 00:49:41.100]  我不快樂
[00:49:41.100 --> 00:49:43.100]  他很有用
[00:49:43.100 --> 00:49:45.100]  他看到那個人
[00:49:45.100 --> 00:49:47.100]  走的時候笑
[00:49:47.100 --> 00:49:49.100]  他自己真的很快樂
[00:49:49.100 --> 00:49:51.100]  我有用 我快樂
[00:49:51.100 --> 00:49:53.100]  每天都這樣
[00:49:53.100 --> 00:49:55.100]  他心情好很多
[00:49:55.100 --> 00:49:57.100]  原來都不知道誰幫誰
[00:49:57.100 --> 00:49:59.100]  教會就是這樣
[00:49:59.100 --> 00:50:01.100]  不知道誰幫誰
[00:50:01.100 --> 00:50:03.100]  表面看就是義工
[00:50:03.100 --> 00:50:05.100]  實際上可能是受會者幫了他
[00:50:05.100 --> 00:50:07.100]  你做到這樣就行了
[00:50:07.100 --> 00:50:09.100]  當一個會心團體
[00:50:09.100 --> 00:50:11.100]  當一個心理支持
[00:50:11.100 --> 00:50:13.100]  以前在中環我做社工的時候
[00:50:13.100 --> 00:50:15.100]  我叫心理支持
[00:50:15.100 --> 00:50:17.100]  互助團體
[00:50:17.100 --> 00:50:19.100]  Mutual Aid 互助團體
[00:50:19.100 --> 00:50:21.100]  為什麼呢 因為他們全部都是
[00:50:21.100 --> 00:50:23.100]  知識份子
[00:50:23.100 --> 00:50:25.100]  打太監西裝的
[00:50:25.100 --> 00:50:27.100]  我不是來這裡求助
[00:50:27.100 --> 00:50:29.100]  你是互相幫助的
[00:50:29.100 --> 00:50:31.100]  你不是來求助
[00:50:31.100 --> 00:50:33.100]  你不是客人來的 互相幫助
[00:50:33.100 --> 00:50:35.100]  做什麼 是心理支持的
[00:50:35.100 --> 00:50:37.100]  你需要的是一種支持力
[00:50:37.100 --> 00:50:39.100]  當做到這麼上的時候
[00:50:39.100 --> 00:50:41.100]  那些基督徒就會說話
[00:50:41.100 --> 00:50:43.100]  那些基督徒就會說話
[00:50:43.100 --> 00:50:45.100]  那些基督徒就說
[00:50:45.100 --> 00:50:47.100]  我多了一個很支持我的
[00:50:47.100 --> 00:50:49.100]  就是我去祈禱的時候
[00:50:49.100 --> 00:50:51.100]  每次都很舒服
[00:50:51.100 --> 00:50:53.100]  每個人講自己的方法
[00:50:53.100 --> 00:50:55.100]  所以我說這叫做面面觀
[00:50:55.100 --> 00:50:57.100]  你可以講你的方法 他講他的方法
[00:50:57.100 --> 00:50:59.100]  後來他說 為什麼基督徒都講了
[00:50:59.100 --> 00:51:01.100]  那些人說我要反省
[00:51:01.100 --> 00:51:03.100]  就是這樣那些人信了基督教
[00:51:03.100 --> 00:51:05.100]  為什麼基督徒都講了
[00:51:05.100 --> 00:51:07.100]  因為他這麼容易有這麼多支持
[00:51:07.100 --> 00:51:09.100]  因為他去教會的人
[00:51:09.100 --> 00:51:11.100]  因為他看聖經 因為他認識上帝
[00:51:11.100 --> 00:51:13.100]  我們山窮水盡
[00:51:13.100 --> 00:51:15.100]  那些人認山窮水盡
[00:51:15.100 --> 00:51:17.100]  我們沒有做任何宣教工作
[00:51:17.100 --> 00:51:19.100]  是鐵一般事實給你看
[00:51:19.100 --> 00:51:21.100]  你最後誰寫
[00:51:21.100 --> 00:51:25.100]  你會看到其實這個過程就是這樣
[00:51:25.100 --> 00:51:27.100]  那你會想不出來
[00:51:27.100 --> 00:51:29.100]  怎麼做呢 我介紹一下
[00:51:29.100 --> 00:51:31.100]  四句話
[00:51:31.100 --> 00:51:33.100]  就是對痛苦的解答
[00:51:33.100 --> 00:51:35.100]  一會你可以問一下
[00:51:35.100 --> 00:51:37.100]  第一個解答就是
[00:51:37.100 --> 00:51:39.100]  如果我們學
[00:51:39.100 --> 00:51:41.100]  別人怎麼苦
[00:51:41.100 --> 00:51:43.100]  學別人怎麼苦
[00:51:43.100 --> 00:51:45.100]  我們懂得愛他
[00:51:45.100 --> 00:51:47.100]  我才懂得愛他
[00:51:47.100 --> 00:51:51.100]  譬如我以前做特殊學校
[00:51:51.100 --> 00:51:53.100]  做社工
[00:51:53.100 --> 00:51:55.100]  家長一進來
[00:51:55.100 --> 00:51:57.100]  拖著藥紙進來
[00:51:57.100 --> 00:51:59.100]  就問我一個問題
[00:51:59.100 --> 00:52:01.100]  為什麼香港這麼多這樣的人
[00:52:01.100 --> 00:52:03.100]  支持他兒子這麼多這樣的人
[00:52:03.100 --> 00:52:05.100]  我說 是
[00:52:05.100 --> 00:52:07.100]  因為那些人來這間學校
[00:52:07.100 --> 00:52:09.100]  所以這麼多人
[00:52:09.100 --> 00:52:11.100]  現在又不是很多
[00:52:11.100 --> 00:52:13.100]  然後他說 我做錯什麼了
[00:52:13.100 --> 00:52:15.100]  有些生了這樣的
[00:52:15.100 --> 00:52:17.100]  我說 不是
[00:52:17.100 --> 00:52:19.100]  你很偉大
[00:52:19.100 --> 00:52:21.100]  你還理他
[00:52:21.100 --> 00:52:23.100]  你還理他
[00:52:23.100 --> 00:52:25.100]  他說 哎呀 你聽完
[00:52:25.100 --> 00:52:27.100]  沒有人跟我這樣說的
[00:52:27.100 --> 00:52:29.100]  我說 你這種
[00:52:29.100 --> 00:52:31.100]  是一種很大的偉大
[00:52:31.100 --> 00:52:33.100]  因為連你兒子都不會感激你
[00:52:33.100 --> 00:52:35.100]  但是你現在繼續做下去
[00:52:35.100 --> 00:52:37.100]  他說 社工
[00:52:37.100 --> 00:52:39.100]  你今天說這句話 我真的覺得
[00:52:39.100 --> 00:52:41.100]  沒試過這麼快樂
[00:52:41.100 --> 00:52:43.100]  接著他將來帶著他老公來見我
[00:52:43.100 --> 00:52:45.100]  回來之後告訴他
[00:52:45.100 --> 00:52:47.100]  他老公說 我還想生多一個
[00:52:47.100 --> 00:52:49.100]  說 你很偉大
[00:52:49.100 --> 00:52:51.100]  但你知道
[00:52:51.100 --> 00:52:53.100]  我學會了愛他
[00:52:53.100 --> 00:52:55.100]  因為我明白他的苦
[00:52:55.100 --> 00:52:57.100]  就是他真的覺得
[00:52:57.100 --> 00:52:59.100]  很羞恥見人
[00:52:59.100 --> 00:53:01.100]  拖著個蒙古靖的十塊錢
[00:53:01.100 --> 00:53:03.100]  在街上走
[00:53:03.100 --> 00:53:05.100]  但現在你一句話
[00:53:05.100 --> 00:53:07.100]  很多人都做不到這麼偉大
[00:53:07.100 --> 00:53:09.100]  一個不懂感激你的人
[00:53:09.100 --> 00:53:11.100]  你還是愛他
[00:53:11.100 --> 00:53:13.100]  很偉大
[00:53:13.100 --> 00:53:15.100]  啟愛
[00:53:15.100 --> 00:53:17.100]  在一間基督教學校
[00:53:17.100 --> 00:53:19.100]  以前在旺角拔街
[00:53:19.100 --> 00:53:21.100]  那時候我經常說 很多家長信了耶穌
[00:53:21.100 --> 00:53:23.100]  就是他看到
[00:53:23.100 --> 00:53:25.100]  耶穌那種偉大
[00:53:25.100 --> 00:53:27.100]  人家不感激他
[00:53:27.100 --> 00:53:29.100]  釘十字架 他不感激他
[00:53:29.100 --> 00:53:31.100]  他突然覺得 這個就是愛
[00:53:31.100 --> 00:53:33.100]  他容易明白的程度
[00:53:33.100 --> 00:53:35.100]  外面的家長
[00:53:35.100 --> 00:53:37.100]  他容易明白
[00:53:37.100 --> 00:53:39.100]  如果你說 我不會學別人怎麼痛苦
[00:53:39.100 --> 00:53:41.100]  我不懂得愛他
[00:53:41.100 --> 00:53:43.100]  我最近有個學生
[00:53:43.100 --> 00:53:45.100]  血癌死了
[00:53:45.100 --> 00:53:47.100]  上個月
[00:53:47.100 --> 00:53:49.100]  是我以前教的
[00:53:49.100 --> 00:53:51.100]  50歲了 他已經死了
[00:53:51.100 --> 00:53:53.100]  他家裡不是基督徒
[00:53:53.100 --> 00:53:55.100]  不是教家庭
[00:53:55.100 --> 00:53:57.100]  他學生在啟愛當年信了耶穌
[00:53:57.100 --> 00:53:59.100]  在喪事的時候
[00:53:59.100 --> 00:54:01.100]  他哥哥
[00:54:01.100 --> 00:54:03.100]  他弟弟排中間
[00:54:03.100 --> 00:54:05.100]  都是大學生
[00:54:05.100 --> 00:54:07.100]  但中間那個是弱智的
[00:54:07.100 --> 00:54:09.100]  跟我說 余先生
[00:54:09.100 --> 00:54:11.100]  這幾十年
[00:54:11.100 --> 00:54:13.100]  1986年到現在
[00:54:13.100 --> 00:54:15.100]  34年
[00:54:15.100 --> 00:54:17.100]  每個月
[00:54:17.100 --> 00:54:19.100]  他家裡都是講你 余先生
[00:54:19.100 --> 00:54:21.100]  我就很奇怪
[00:54:21.100 --> 00:54:23.100]  為什麼余先生都不在那裡做
[00:54:23.100 --> 00:54:25.100]  他還講你呢
[00:54:25.100 --> 00:54:27.100]  每個月
[00:54:27.100 --> 00:54:29.100]  起碼兩月 我就跟他們吃飯
[00:54:29.100 --> 00:54:31.100]  以前
[00:54:31.100 --> 00:54:33.100]  所以他們每逢病假都打電話給我
[00:54:33.100 --> 00:54:35.100]  是不是很奇怪
[00:54:35.100 --> 00:54:37.100]  34年前的社工
[00:54:37.100 --> 00:54:39.100]  他病了
[00:54:39.100 --> 00:54:41.100]  打電話告訴我 昨天病了沒有上班
[00:54:41.100 --> 00:54:43.100]  他當我是一輩子的
[00:54:43.100 --> 00:54:45.100]  他的社工 一輩子
[00:54:45.100 --> 00:54:47.100]  他說
[00:54:47.100 --> 00:54:49.100]  不知道為什麼他喜歡講你
[00:54:49.100 --> 00:54:51.100]  喜歡的地步是 我們好像認識你很多年
[00:54:51.100 --> 00:54:53.100]  其實我沒見過你的樣子
[00:54:53.100 --> 00:54:55.100]  最後
[00:54:55.100 --> 00:54:57.100]  他們有一個很大的反省
[00:54:57.100 --> 00:54:59.100]  原來
[00:54:59.100 --> 00:55:01.100]  我這個弱智學生
[00:55:01.100 --> 00:55:03.100]  血淋血淋死了之後
[00:55:03.100 --> 00:55:05.100]  他們打開一個抽屜
[00:55:05.100 --> 00:55:07.100]  看到什麼 看到原來他很多照片
[00:55:07.100 --> 00:55:09.100]  是跟他的同事拍的
[00:55:09.100 --> 00:55:11.100]  是笑的
[00:55:11.100 --> 00:55:13.100]  他說我們現在才知道
[00:55:13.100 --> 00:55:15.100]  我們的兒子 我的哥哥
[00:55:15.100 --> 00:55:17.100]  原來在外面
[00:55:17.100 --> 00:55:19.100]  曾經這麼開心 我們從來都不知道
[00:55:19.100 --> 00:55:21.100]  我以為他一個
[00:55:21.100 --> 00:55:23.100]  自閉 封閉不出聲
[00:55:23.100 --> 00:55:25.100]  在家裡從來都沒有拍我們講話
[00:55:25.100 --> 00:55:27.100]  一個人坐在那裡的人 甚至自言自語
