
[00:00:00.000 --> 00:00:09.120]  各位觀眾 今天跟大家講的題目是「速主再臨」
[00:34:52.320 --> 00:34:54.320]  宇宙還有幾千億年
[00:34:54.320 --> 00:34:56.320]  我們可以慢慢生活下去
[00:34:56.320 --> 00:35:00.320]  所以這個世界觀
[00:35:00.320 --> 00:35:02.320]  分別就在這裏
[00:35:02.320 --> 00:35:04.320]  當日門徒
[00:35:04.320 --> 00:35:06.320]  見到耶穌升天的時候
[00:35:06.320 --> 00:35:08.320]  天使就說
[00:35:08.320 --> 00:35:10.320]  祂是加利利人
[00:35:10.320 --> 00:35:12.320]  你為什麼站在這裏望天呢
[00:35:12.320 --> 00:35:14.320]  祂離開你們被接升天的
[00:35:14.320 --> 00:35:16.320]  你怎麼見祂往上
[00:35:16.320 --> 00:35:20.320]  祂將來會怎麼回來
[00:35:20.320 --> 00:35:22.320]  所以這個盼望
[00:35:22.320 --> 00:35:24.320]  就令基督徒有一個
[00:35:24.320 --> 00:35:26.320]  很不同的看法
[00:35:26.320 --> 00:35:28.320]  不是單單信基督教
[00:35:28.320 --> 00:35:30.320]  而是我們等候主回來
[00:35:30.320 --> 00:35:32.320]  我記得我小時候
[00:35:32.320 --> 00:35:34.320]  很窮
[00:35:34.320 --> 00:35:36.320]  我父母又不在我身邊
[00:35:36.320 --> 00:35:38.320]  我父母不知在哪裏工作
[00:35:38.320 --> 00:35:40.320]  我媽媽又在外面工作
[00:35:40.320 --> 00:35:42.320]  我和我妹妹
[00:35:42.320 --> 00:35:44.320]  就住在一個地方
[00:35:44.320 --> 00:35:46.320]  租了下來
[00:35:46.320 --> 00:35:48.320]  又不知道什麼時候父母回來
[00:35:48.320 --> 00:35:50.320]  有一段日子
[00:35:50.320 --> 00:35:52.320]  沒有錢
[00:35:52.320 --> 00:35:54.320]  連買菜都沒有
[00:35:54.320 --> 00:35:56.320]  剩下很少錢
[00:35:56.320 --> 00:35:58.320]  我記得剩下五毫
[00:35:58.320 --> 00:36:00.320]  我妹妹照顧她
[00:36:00.320 --> 00:36:02.320]  買菜買什麼
[00:36:02.320 --> 00:36:04.320]  什麼吃得最久
[00:36:04.320 --> 00:36:06.320]  買鹹魚 菜脯
[00:36:06.320 --> 00:36:08.320]  夠鹹的東西
[00:36:08.320 --> 00:36:10.320]  我相信當時
[00:36:10.320 --> 00:36:12.320]  父母始終會回來
[00:36:12.320 --> 00:36:14.320]  過了一天
[00:36:14.320 --> 00:36:16.320]  家裏有很多東西放在那裏
[00:36:16.320 --> 00:36:18.320]  不知道是誰放在那裏
[00:36:18.320 --> 00:36:20.320]  當然是我爸爸安排
[00:36:20.320 --> 00:36:22.320]  送了一些東西來
[00:36:22.320 --> 00:36:24.320]  所以在那個困難裏面
[00:36:24.320 --> 00:36:26.320]  是不灰心的
[00:36:26.320 --> 00:36:28.320]  因為我知道有一個愛我父母
[00:36:28.320 --> 00:36:30.320]  雖然見不到面
[00:36:30.320 --> 00:36:32.320]  但他要回來
[00:36:32.320 --> 00:36:34.320]  等到主回來
[00:36:34.320 --> 00:36:36.320]  世界觀就在那裏
[00:36:36.320 --> 00:36:38.320]  今天我們在世界上會遇到很多困難
[00:36:38.320 --> 00:36:40.320]  有病
[00:36:40.320 --> 00:36:42.320]  最近在加拿大
[00:36:42.320 --> 00:36:44.320]  教會的一個姐妹
[00:36:44.320 --> 00:36:46.320]  出了事
[00:36:46.320 --> 00:36:48.320]  影響神經很痛
[00:36:48.320 --> 00:36:50.320]  吃了藥都沒有辦法幫她
[00:36:50.320 --> 00:36:52.320]  她用四個字
[00:36:52.320 --> 00:36:54.320]  痛不欲生
[00:36:54.320 --> 00:36:56.320]  我都不知道怎樣安慰她
[00:36:56.320 --> 00:36:58.320]  不過我就說
[00:36:58.320 --> 00:37:00.320]  我說
[00:37:00.320 --> 00:37:02.320]  人生的艱難
[00:37:02.320 --> 00:37:04.320]  痛苦
[00:37:04.320 --> 00:37:06.320]  不是永遠
[00:37:06.320 --> 00:37:08.320]  一早會回來
[00:37:08.320 --> 00:37:10.320]  未必我在有生的一天
[00:37:10.320 --> 00:37:12.320]  看到主回來
[00:37:12.320 --> 00:37:22.320]  但人間的困苦始終要終結
[00:37:22.320 --> 00:37:24.320]  為什麼耶穌回來會總結
[00:37:24.320 --> 00:37:28.320]  所以在等候上
[00:37:28.320 --> 00:37:30.320]  就有一個盼望
[00:37:30.320 --> 00:37:32.320]  還有當主回來的時候
[00:37:32.320 --> 00:37:34.320]  我們就覺得這些東西
[00:37:34.320 --> 00:37:36.320]  不算什麼
[00:37:36.320 --> 00:37:38.320]  正如一個大人物
[00:37:38.320 --> 00:37:40.320]  來探望我們這個教會
[00:37:40.320 --> 00:37:42.320]  我們裝飾好了
[00:37:42.320 --> 00:37:44.320]  當大人物真的來到的時候
[00:37:44.320 --> 00:37:46.320]  我們就會覺得
[00:37:46.320 --> 00:37:48.320]  所做的都是值得的
[00:37:48.320 --> 00:37:50.320]  所以今天
[00:37:50.320 --> 00:37:52.320]  我們在這個世界觀裏
[00:37:52.320 --> 00:37:54.320]  因為很多人
[00:37:54.320 --> 00:37:56.320]  不相信主回來
[00:37:56.320 --> 00:37:58.320]  所以這個世界就包容
[00:37:58.320 --> 00:38:00.320]  這個世界就冷漠
[00:38:00.320 --> 00:38:02.320]  希臘哲學家
[00:38:02.320 --> 00:38:04.320]  有一個阿里斯多德
[00:38:04.320 --> 00:38:06.320]  他就說
[00:38:06.320 --> 00:38:08.320]  一個文化或一個國家的滅亡
[00:38:08.320 --> 00:38:10.320]  之前有兩個
[00:38:10.320 --> 00:38:12.320]  很有特徵的東西
[00:38:12.320 --> 00:38:16.320]  就是冷漠和包容
[00:38:16.320 --> 00:38:20.320]  冷漠和包容的意思就是說
[00:38:20.320 --> 00:38:22.320]  當一個文化或一個國家
[00:38:22.320 --> 00:38:24.320]  已經沒有自己要堅持的東西
[00:38:24.320 --> 00:38:28.320]  去到什麼都可以
[00:38:28.320 --> 00:38:32.320]  這個文化就會滅亡
[00:38:32.320 --> 00:38:36.320]  正正基督教去到一個地步
[00:38:36.320 --> 00:38:38.320]  去到一個地步
[00:38:38.320 --> 00:38:40.320]  如果只是包容
[00:38:40.320 --> 00:38:42.320]  就是樣樣都可以的
[00:38:42.320 --> 00:38:44.320]  說大愛
[00:38:44.320 --> 00:38:46.320]  同性戀也可以
[00:38:46.320 --> 00:38:48.320]  其他宗教也可以
[00:38:48.320 --> 00:38:50.320]  樣樣都可以的時候
[00:38:50.320 --> 00:38:52.320]  基督教就會滅亡
[00:38:52.320 --> 00:38:54.320]  但因為裏面有些人
[00:38:54.320 --> 00:38:56.320]  堅持著他信仰
[00:38:56.320 --> 00:38:58.320]  他不灰心
[00:38:58.320 --> 00:39:00.320]  他福音繼續傳
[00:39:00.320 --> 00:39:02.320]  他是見證主
[00:39:02.320 --> 00:39:04.320]  耶穌基督會因為他的緣故
[00:39:04.320 --> 00:39:06.320]  回來
[00:39:06.320 --> 00:39:08.320]  所以「束主在臨」
[00:39:08.320 --> 00:39:10.320]  耶穌基督就要看這個世界
[00:39:10.320 --> 00:39:12.320]  如果這個世界有一群人
[00:39:12.320 --> 00:39:14.320]  願意為主緣故
[00:39:14.320 --> 00:39:16.320]  忠心堅持信仰的時候
[00:39:16.320 --> 00:39:18.320]  主就因為他回來
[00:39:18.320 --> 00:39:20.320]  福音遍傳
[00:39:20.320 --> 00:39:22.320]  但不是每個人都相信
[00:39:22.320 --> 00:39:24.320]  世界在我們現在所看
[00:39:24.320 --> 00:39:26.320]  不會越來越好
[00:39:26.320 --> 00:39:28.320]  是越來越困難
[00:39:28.320 --> 00:39:30.320]  所以那個矛盾性
[00:39:30.320 --> 00:39:32.320]  就是越來越困難
[00:39:32.320 --> 00:39:34.320]  堅持我們信仰
[00:39:34.320 --> 00:39:36.320]  因為這些東西
[00:39:36.320 --> 00:39:38.320]  是要過去的
[00:39:38.320 --> 00:39:40.320]  所以基督是否回來
[00:39:40.320 --> 00:39:42.320]  就決定了信仰
[00:39:42.320 --> 00:39:44.320]  決定我們的世界觀
[00:39:44.320 --> 00:39:46.320]  我們和希臘一起的祈禱
[00:39:46.320 --> 00:39:48.320]  在這個世界上
[00:39:48.320 --> 00:39:50.320]  我們很容易
[00:39:50.320 --> 00:39:52.320]  忘記了主你回來
[00:39:52.320 --> 00:39:54.320]  因為我們等了太久
[00:39:54.320 --> 00:39:56.320]  不知道主你何時回來
[00:39:56.320 --> 00:39:58.320]  以前很多時候
[00:39:58.320 --> 00:40:00.320]  我們會妥協
[00:40:00.320 --> 00:40:02.320]  很多時候我們會在這個世界上
[00:40:02.320 --> 00:40:04.320]  冷漠
[00:40:04.320 --> 00:40:06.320]  我們沒有看到
[00:40:06.320 --> 00:40:10.320]  人對你的需求
[00:40:10.320 --> 00:40:12.320]  因為冷漠和包容
[00:40:12.320 --> 00:40:16.320]  結果我們的信仰就模糊化
[00:40:16.320 --> 00:40:18.320]  基督教在這個世界上
[00:40:18.320 --> 00:40:20.320]  就和其他文化和宗教
[00:40:20.320 --> 00:40:22.320]  混雜化
[00:40:22.320 --> 00:40:24.320]  主你在天上
[00:40:24.320 --> 00:40:26.320]  等候一群忠心的兒女
[00:40:26.320 --> 00:40:28.320]  堅持主你的教導
[00:40:28.320 --> 00:40:30.320]  堅持著我們的信仰生活
[00:40:30.320 --> 00:40:32.320]  我們仍然堅持著
[00:40:32.320 --> 00:40:34.320]  在我們每天裏面
[00:40:34.320 --> 00:40:36.320]  我們聽你的說話
[00:40:36.320 --> 00:40:38.320]  過我們教導的生活
[00:40:38.320 --> 00:40:40.320]  幫助教會
[00:40:40.320 --> 00:40:42.320]  幫助福音
[00:40:42.320 --> 00:40:44.320]  無論在本地
[00:40:44.320 --> 00:40:46.320]  無論在海外
[00:40:46.320 --> 00:40:48.320]  我們繼續去做
[00:40:48.320 --> 00:40:50.320]  因為這是我們基本責任
[00:40:50.320 --> 00:40:52.320]  也是主你回來
[00:40:52.320 --> 00:40:54.320]  我們願意的
[00:40:54.320 --> 00:40:56.320]  我們願意的
[00:40:56.320 --> 00:40:58.320]  主你回來
[00:40:58.320 --> 00:41:00.320]  我們願主你回來的動力
[00:41:00.320 --> 00:41:02.320]  求你帶領我們
[00:41:02.320 --> 00:41:04.320]  祈禱奉主命求
[00:41:04.320 --> 00:41:06.320]  心心所願
[00:41:06.320 --> 00:41:08.320]  我們在天上的父
[00:41:08.320 --> 00:41:10.320]  願人都尊你名為聖
[00:41:10.320 --> 00:41:12.320]  願你國降臨
[00:41:12.320 --> 00:41:14.320]  願你志行在地上
[00:41:14.320 --> 00:41:16.320]  願你行在天上
[00:41:16.320 --> 00:41:18.320]  可謂陽的飲食
[00:41:18.320 --> 00:41:20.320]  今日賜給我們
[00:41:20.320 --> 00:41:22.320]  願我們的債
[00:41:22.320 --> 00:41:24.320]  願你給我們面料人的債
[00:41:24.320 --> 00:41:26.320]  當我們脫離凶惡
[00:41:26.320 --> 00:41:28.320]  因為國道權柄榮耀
[00:41:28.320 --> 00:41:30.320]  全是你的直到永遠
[00:41:30.320 --> 00:41:32.320]  (字幕製作:貝爾)
[00:41:32.320 --> 00:41:35.320]  (字幕由 Amara.org 社群提供)

