
[00:00:00.000 --> 00:00:02.000]  各位親愛的電視姐妹
[00:40:17.000 --> 00:40:19.000]  因為饒恕
[00:40:19.000 --> 00:40:21.000]  以致我們經歷
[00:40:21.000 --> 00:40:23.000]  神讓我們放過自己
[00:40:23.000 --> 00:40:25.000]  饒恕自己的經歷
[00:40:25.000 --> 00:40:27.000]  不要去做一個
[00:40:27.000 --> 00:40:29.000]  因為不饒恕
[00:40:29.000 --> 00:40:31.000]  以致這種不饒恕
[00:40:31.000 --> 00:40:33.000]  就咒詛自己
[00:40:34.000 --> 00:40:35.000]  咒詛自己
[00:40:35.000 --> 00:40:37.000]  令自己不開心的經歷
[00:40:37.000 --> 00:40:40.000]  馬太福音六章十四十五節
[00:40:40.000 --> 00:40:42.000]  耶穌不是說
[00:40:42.000 --> 00:40:44.000]  我們不饒恕人
[00:40:44.000 --> 00:40:46.000]  我們就落地獄
[00:40:46.000 --> 00:40:48.000]  不得救
[00:40:48.000 --> 00:40:50.000]  從來不會這樣
[00:40:50.000 --> 00:40:52.000]  耶穌乃是說
[00:40:52.000 --> 00:40:54.000]  你不饒恕人的時候
[00:40:54.000 --> 00:40:56.000]  就會因為你們的不饒恕
[00:40:56.000 --> 00:40:58.000]  自己咒詛自己
[00:40:58.000 --> 00:41:00.000]  令自己不開心
[00:41:00.000 --> 00:41:02.000]  各位頂智妹
[00:41:03.000 --> 00:41:04.000]  我們今天在自己身上
[00:41:04.000 --> 00:41:06.000]  學習到一個秘訣
[00:41:06.000 --> 00:41:08.000]  如何去
[00:41:08.000 --> 00:41:10.000]  饒恕人家
[00:41:10.000 --> 00:41:12.000]  我們低頭做個禱告
[00:41:12.000 --> 00:41:16.000]  當我們做禱告的時候
[00:41:16.000 --> 00:41:19.000]  我問問在座中有多少人
[00:41:19.000 --> 00:41:22.000]  在過去
[00:41:22.000 --> 00:41:25.000]  你曾經因為別人的說話
[00:41:25.000 --> 00:41:27.000]  態度 行動
[00:41:27.000 --> 00:41:29.000]  你自己受過傷害
[00:41:29.000 --> 00:41:32.000]  我請你舉手
[00:41:32.000 --> 00:41:33.000]  相當多
[00:41:33.000 --> 00:41:35.000]  第二
[00:41:35.000 --> 00:41:37.000]  有多少人因為耶穌基督
[00:41:37.000 --> 00:41:39.000]  對我們的饒恕
[00:41:39.000 --> 00:41:41.000]  約瑟的板
[00:41:41.000 --> 00:41:43.000]  和神整個的教導
[00:41:43.000 --> 00:41:45.000]  讓我們知道
[00:41:45.000 --> 00:41:47.000]  原來我們不饒恕別人
[00:41:47.000 --> 00:41:49.000]  是我們沒有放過自己
[00:41:49.000 --> 00:41:51.000]  令自己辛苦
[00:41:51.000 --> 00:41:53.000]  第二
[00:41:53.000 --> 00:41:55.000]  原來神容許那些事情
[00:41:55.000 --> 00:41:57.000]  發生在我們身上
[00:41:57.000 --> 00:41:59.000]  目的是要建立我們
[00:42:00.000 --> 00:42:01.000]  適合祂使用的氣味
[00:42:01.000 --> 00:42:03.000]  是加料的神學訓練
[00:42:03.000 --> 00:42:06.000]  有多少人因為這樣的緣故
[00:42:06.000 --> 00:42:08.000]  願意放過
[00:42:08.000 --> 00:42:10.000]  那些曾經傷害過你的人
[00:42:10.000 --> 00:42:13.000]  願意饒恕他們
[00:42:13.000 --> 00:42:15.000]  我請你舉手
[00:42:15.000 --> 00:42:17.000]  我們感謝神
[00:42:17.000 --> 00:42:19.000]  請我們去祝耶穌
[00:42:19.000 --> 00:42:21.000]  你看到我們的手
[00:42:21.000 --> 00:42:23.000]  你也知道我們的心
[00:42:23.000 --> 00:42:25.000]  憑我們自己
[00:42:25.000 --> 00:42:27.000]  我們無能為力
[00:42:27.000 --> 00:42:29.000]  大主啊
[00:42:29.000 --> 00:42:31.000]  祢竟然在我們還做罪人的時候
[00:42:31.000 --> 00:42:33.000]  祢饒恕了我們
[00:42:33.000 --> 00:42:35.000]  祂幫助我們多點去想
[00:42:35.000 --> 00:42:37.000]  我們不配的人
[00:42:37.000 --> 00:42:40.000]  竟然承受這麼大的恩典
[00:42:40.000 --> 00:42:42.000]  我們還有什麼
[00:42:42.000 --> 00:42:44.000]  需要斤斤計較呢
[00:42:44.000 --> 00:42:47.000]  祂幫助我們
[00:42:47.000 --> 00:42:49.000]  是因為這樣
[00:42:49.000 --> 00:42:52.000]  就將別人得罪我們的地方
[00:42:52.000 --> 00:42:55.000]  當作是我們報答實
[00:42:55.000 --> 00:42:57.000]  回報實的地方
[00:42:58.000 --> 00:42:59.000]  回報實的恩典
[00:42:59.000 --> 00:43:01.000]  又認定
[00:43:01.000 --> 00:43:03.000]  其實一切的苦
[00:43:03.000 --> 00:43:05.000]  都是對我們有益的
[00:43:05.000 --> 00:43:07.000]  祂保障我們的心
[00:43:07.000 --> 00:43:09.000]  只不過我們有能力
[00:43:09.000 --> 00:43:11.000]  來做得到
[00:43:11.000 --> 00:43:13.000]  好像約瑟一樣
[00:43:13.000 --> 00:43:16.000]  成為一個作王的人
[00:43:16.000 --> 00:43:18.000]  不是被自己的仇恨
[00:43:18.000 --> 00:43:20.000]  情緒控制自己
[00:43:20.000 --> 00:43:22.000]  而是真真正正
[00:43:22.000 --> 00:43:25.000]  與主同作
[00:43:26.000 --> 00:43:29.340]  求你聽我們禱告 奉耶穌的名禱

