
[00:00:00.000 --> 00:00:03.820]  各位網友大家好 歡迎收看今天的節目
[00:36:45.140 --> 00:36:48.140]  在耶穌一個最卑微的時候
[00:36:48.140 --> 00:36:50.140]  是每個人背棄他
[00:36:50.140 --> 00:36:51.140]  背叛他
[00:36:51.140 --> 00:36:53.140]  要盯著十字架
[00:36:53.140 --> 00:36:54.140]  離開他
[00:36:54.140 --> 00:36:55.140]  甚至悶到離開的時候
[00:36:55.140 --> 00:36:57.140]  竟然相信耶穌
[00:36:57.140 --> 00:36:59.140]  有這種王權
[00:36:59.140 --> 00:37:00.140]  所以他的信心多大
[00:37:00.140 --> 00:37:01.140]  所以耶穌說
[00:37:01.140 --> 00:37:04.140]  今晚你要同在樂園裏面
[00:37:04.140 --> 00:37:06.140]  今天我們信耶穌基督
[00:37:06.140 --> 00:37:08.140]  很多時候
[00:37:08.140 --> 00:37:10.140]  很多人說
[00:37:10.140 --> 00:37:12.140]  耶穌基督
[00:37:12.140 --> 00:37:14.140]  基督教沒有用的
[00:37:14.140 --> 00:37:16.140]  不靈驗的
[00:37:16.140 --> 00:37:19.140]  或者基督教很邊緣的
[00:37:19.140 --> 00:37:20.140]  正正就是
[00:37:20.140 --> 00:37:25.140]  當群眾都不相信接受的時候
[00:37:25.140 --> 00:37:28.140]  我們是否仍堅持
[00:37:28.140 --> 00:37:31.140]  信仰不是因為外面
[00:37:31.140 --> 00:37:33.140]  得榮耀
[00:37:33.140 --> 00:37:36.140]  而是因為我們和主的關係
[00:37:36.140 --> 00:37:38.140]  心心的關係
[00:37:38.140 --> 00:37:39.140]  眾人不相信
[00:37:39.140 --> 00:37:41.140]  我們仍不相信
[00:37:41.140 --> 00:37:45.140]  這個就在耶穌基督受審的過程裏
[00:37:45.140 --> 00:37:46.140]  讓我們看到
[00:37:46.140 --> 00:37:48.140]  那些很小的人
[00:37:48.140 --> 00:37:50.140]  一個強盜
[00:37:50.140 --> 00:37:51.140]  他的門徒約翰
[00:37:51.140 --> 00:37:52.140]  一個婦女
[00:37:52.140 --> 00:37:54.140]  那種堅持
[00:37:54.140 --> 00:37:57.140]  就在人體裏一無所有不堅持
[00:37:57.140 --> 00:38:01.140]  這個就是一個最大的信心
[00:38:01.140 --> 00:38:03.140]  群眾也很白皮
[00:38:03.140 --> 00:38:04.140]  牽連
[00:38:04.140 --> 00:38:07.140]  或者他們沒有冷靜的思考
[00:38:07.140 --> 00:38:09.140]  所以今天我們在神面前
[00:38:09.140 --> 00:38:11.140]  我們檢討
[00:38:11.140 --> 00:38:13.140]  就是我們和神的關係
[00:38:13.140 --> 00:38:17.140]  堅持那個相信
[00:38:17.140 --> 00:38:19.140]  這個就是耶穌基督
[00:38:19.140 --> 00:38:21.140]  在受審的過程裏
[00:38:21.140 --> 00:38:23.140]  讓我們看到
[00:38:23.140 --> 00:38:25.140]  百姓都很善良
[00:38:25.140 --> 00:38:28.140]  所以後來
[00:38:28.140 --> 00:38:30.140]  當他們看到這件事之後
[00:38:30.140 --> 00:38:31.140]  他們後悔了
[00:38:31.140 --> 00:38:32.140]  48節
[00:38:32.140 --> 00:38:33.140]  他們說
[00:38:33.140 --> 00:38:36.140]  聚集觀看謝舍的眾人
[00:38:36.140 --> 00:38:38.140]  包括百姓
[00:38:38.140 --> 00:38:39.140]  見所發生的事
[00:38:39.140 --> 00:38:41.140]  隨著胸回馳
[00:38:41.140 --> 00:38:43.140]  隨著胸就後悔
[00:38:43.140 --> 00:38:45.140]  須理就隨著胸
[00:38:45.140 --> 00:38:46.140]  後悔
[00:38:46.140 --> 00:38:48.140]  認罪悔改
[00:38:48.140 --> 00:38:49.140]  後來他們知道
[00:38:49.140 --> 00:38:52.140]  這個義者
[00:38:52.140 --> 00:38:53.140]  很後悔
[00:38:53.140 --> 00:38:55.140]  不過還沒有盼望
[00:38:55.140 --> 00:38:58.140]  直到耶穌復活之後
[00:38:58.140 --> 00:39:00.140]  他們信心就恢復了
[00:39:00.140 --> 00:39:04.140]  以致門徒和很多追隨耶穌的人
[00:39:04.140 --> 00:39:06.140]  重新恢復了信心
[00:39:06.140 --> 00:39:09.140]  在基督復活的榮光之下
[00:39:09.140 --> 00:39:14.140]  再一次確定基督的王權
[00:39:14.140 --> 00:39:16.140]  而耶穌基督
[00:39:16.140 --> 00:39:20.140]  就使用這一班門徒
[00:39:20.140 --> 00:39:23.140]  來宣揚他的福音
[00:39:23.140 --> 00:39:24.140]  49節說
[00:39:24.140 --> 00:39:26.140]  與耶穌熟悉的人
[00:39:26.140 --> 00:39:28.140]  從加里尼跟隨他們的父女
[00:39:28.140 --> 00:39:30.140]  遠遠地看這件事
[00:39:30.140 --> 00:39:32.140]  在失望和絕望的裡面
[00:39:32.140 --> 00:39:36.140]  但他們知道這件事是不公義
[00:39:36.140 --> 00:39:38.140]  雖然還沒有看到復活
[00:39:38.140 --> 00:39:39.140]  但他們就盼望
[00:39:39.140 --> 00:39:41.140]  直到基督復活
[00:39:41.140 --> 00:39:43.140]  他們信心恢復了
[00:39:43.140 --> 00:39:44.140]  今天我們看到基督復活
[00:39:44.140 --> 00:39:47.140]  所以我們在信心上
[00:39:47.140 --> 00:39:52.140]  我們真的堅守著耶穌基督的王權
[00:39:52.140 --> 00:39:54.140]  生命的主
[00:39:54.140 --> 00:39:56.140]  我們跟希臘和心密祈禱
[00:39:56.140 --> 00:39:58.140]  我們感謝你
[00:39:58.140 --> 00:40:00.140]  因為你是作王
[00:40:00.140 --> 00:40:02.140]  你是我們生命的主
[00:40:02.140 --> 00:40:04.140]  很多時候在世界
[00:40:04.140 --> 00:40:06.140]  很多人對你的否認
[00:40:06.140 --> 00:40:09.140]  或者在世界
[00:40:09.140 --> 00:40:12.140]  將人拉離
[00:40:12.140 --> 00:40:14.140]  將我們拉離開
[00:40:14.140 --> 00:40:16.140]  求主保守我們的信心
[00:40:16.140 --> 00:40:17.140]  堅守
[00:40:17.140 --> 00:40:19.140]  世上的享樂
[00:40:19.140 --> 00:40:20.140]  世上的榮耀
[00:40:20.140 --> 00:40:22.140]  都是暫時
[00:40:22.140 --> 00:40:24.140]  為了主你自己永恆地
[00:40:24.140 --> 00:40:26.140]  掌著王權
[00:40:26.140 --> 00:40:28.140]  求主與我們同在
[00:40:28.140 --> 00:40:29.140]  祝福我們
[00:40:29.140 --> 00:40:30.140]  祈禱奉主名求
[00:40:30.140 --> 00:40:32.140]  承心所願
[00:40:33.140 --> 00:40:36.140]  字幕由 Amara.org 社群提供
[00:40:36.140 --> 00:40:39.140]  (字幕由 Amara.org 社群提供)
[00:40:39.140 --> 00:40:41.140]  (音樂播放)

