
[00:00:00.000 --> 00:00:06.260]  好 三年了等了
[00:33:18.940 --> 00:33:20.940]  他就很開心地吃蝦腸
[00:33:20.940 --> 00:33:22.940]  那半年是一個機會
[00:33:22.940 --> 00:33:24.940]  讓我可以照顧他
[00:33:24.940 --> 00:33:26.940]  不用擔心
[00:33:26.940 --> 00:33:28.940]  照顧他的過程中
[00:33:28.940 --> 00:33:30.940]  他忽然罵我兩句
[00:33:30.940 --> 00:33:32.940]  對我來說
[00:33:32.940 --> 00:33:34.940]  是一個很重要的
[00:33:34.940 --> 00:33:36.940]  治療過程
[00:33:36.940 --> 00:33:38.940]  所謂醫治的過程
[00:33:38.940 --> 00:33:40.940]  從世界的角度
[00:33:40.940 --> 00:33:42.940]  他是一個廢人
[00:33:42.940 --> 00:33:44.940]  但特別是對我和他的家人
[00:33:44.940 --> 00:33:46.940]  看來
[00:33:46.940 --> 00:33:48.940]  他都是很有用的人
[00:33:48.940 --> 00:33:50.940]  他繼續在祝福他的家人
[00:33:50.940 --> 00:33:52.940]  所以
[00:33:52.940 --> 00:33:54.940]  要記住自己
[00:33:54.940 --> 00:33:56.940]  希望我們每個人都記住
[00:33:56.940 --> 00:33:58.940]  我們今天
[00:33:58.940 --> 00:34:00.940]  有些人做事很厲害
[00:34:00.940 --> 00:34:02.940]  但有些人可能身體衰殘
[00:34:02.940 --> 00:34:04.940]  很多事情都做不了
[00:34:04.940 --> 00:34:06.940]  經常放下一條鑰匙就不知去了哪裡
[00:34:06.940 --> 00:34:08.940]  縱然如此
[00:34:08.940 --> 00:34:10.940]  你要相信一件事
[00:34:10.940 --> 00:34:13.940]  神今天繼續放你在這個世界上
[00:34:13.940 --> 00:34:18.940]  就是你今天仍然有能力成為別人的祝福
[00:34:18.940 --> 00:34:20.940]  做一些自願的事
[00:34:20.940 --> 00:34:22.940]  在教會
[00:34:22.940 --> 00:34:24.940]  自奉一下
[00:34:24.940 --> 00:34:26.940]  甚至你什麼都做不了
[00:34:26.940 --> 00:34:28.940]  幫人家禱告一下
[00:34:28.940 --> 00:34:31.940]  神讓你留在這個世界今天
[00:34:31.940 --> 00:34:34.940]  不是因為上天堂的路塞車
[00:34:34.940 --> 00:34:36.940]  對不起,你要等久一點
[00:34:36.940 --> 00:34:38.940]  不是的
[00:34:38.940 --> 00:34:40.940]  神讓你留在這個世界今天
[00:34:40.940 --> 00:34:43.940]  就是說你今天仍然有機會去祝福別人
[00:34:43.940 --> 00:34:46.940]  所以你的生命是有用的
[00:34:46.940 --> 00:34:49.940]  你今天活在這個世界是有價值的
[00:34:49.940 --> 00:34:51.940]  上主說你活在這個世界
[00:34:51.940 --> 00:34:53.940]  今天是有價值的
[00:34:53.940 --> 00:34:56.940]  所以祂才留你在這個世界
[00:34:56.940 --> 00:34:58.940]  希望我們每一天
[00:34:58.940 --> 00:35:00.940]  起床看著鏡子
[00:35:00.940 --> 00:35:02.940]  都能夠看到
[00:35:02.940 --> 00:35:04.940]  上主的榮耀在我們的身上
[00:35:04.940 --> 00:35:07.940]  所以我們為我們自己感恩
[00:35:07.940 --> 00:35:09.940]  也讓我們懷著感恩的心
[00:35:09.940 --> 00:35:11.940]  去愛我們周圍的人
[00:35:11.940 --> 00:35:13.940]  我們低頭再禱告
[00:35:13.940 --> 00:35:15.940]  主耶穌求你幫助我們
[00:35:15.940 --> 00:35:17.940]  讓我們每一天都看到
[00:35:17.940 --> 00:35:20.940]  你賜給我們的生命是一份禮物
[00:35:20.940 --> 00:35:22.940]  你給這份禮物
[00:35:22.940 --> 00:35:25.940]  是一份尊貴有價值的禮物
[00:35:25.940 --> 00:35:28.940]  幫助我們珍惜自己的生命
[00:35:28.940 --> 00:35:30.940]  每一天能夠活出愛
[00:35:30.940 --> 00:35:32.940]  求你這樣去幫助我們
[00:35:32.940 --> 00:35:34.940]  禱告奉耶穌基督的名
[00:35:34.940 --> 00:35:36.940]  Amen
[00:35:37.940 --> 00:35:39.940]  字幕:J Chong
[00:35:39.940 --> 00:35:41.940]  字幕:J Chong
[00:35:41.940 --> 00:35:43.940]  字幕:J Chong
[00:35:43.940 --> 00:35:45.940]  字幕:J Chong
[00:35:45.940 --> 00:35:47.940]  字幕:J Chong
[00:35:47.940 --> 00:35:50.940]  (字幕由 Amara.org 社群提供)
[00:35:50.940 --> 00:35:53.940]  (字幕由 Amara.org 社群提供)

