
[00:00:00.000 --> 00:00:06.000]  新年快樂!各位午安!
[00:33:53.000 --> 00:33:55.000]  看守自己的住宅
[00:33:55.000 --> 00:33:57.000]  他所有的都平安無事
[00:33:57.000 --> 00:33:59.000]  但有一個比他更壯的
[00:33:59.000 --> 00:34:01.000]  勝過他
[00:34:01.000 --> 00:34:03.000]  奪去他所依靠的盔甲和兵器
[00:34:03.000 --> 00:34:05.000]  分了他的裝
[00:34:05.000 --> 00:34:07.000]  耶穌是在說
[00:34:07.000 --> 00:34:09.000]  一個宿命的爭戰
[00:34:09.000 --> 00:34:11.000]  撒旦就好像一個很大的人
[00:34:11.000 --> 00:34:13.000]  守住了他家裡
[00:34:13.000 --> 00:34:15.000]  家裡藏著很多的
[00:34:15.000 --> 00:34:17.000]  武器
[00:34:17.000 --> 00:34:19.000]  藏著很多的盔甲
[00:34:19.000 --> 00:34:21.000]  藏著很多的裝物
[00:34:21.000 --> 00:34:23.000]  偷回來的東西
[00:34:23.000 --> 00:34:25.000]  耶穌說有一個比他更強的
[00:34:25.000 --> 00:34:27.000]  進了他的家
[00:34:27.000 --> 00:34:29.000]  拿走了他的裝物
[00:34:29.000 --> 00:34:31.000]  勝過了這個大腦
[00:34:31.000 --> 00:34:33.000]  其實耶穌想說什麼意思
[00:34:33.000 --> 00:34:35.000]  耶穌說這個大腦
[00:34:35.000 --> 00:34:37.000]  看守著他家就是撒旦
[00:34:37.000 --> 00:34:39.000]  一個比他更強的就是耶穌
[00:34:39.000 --> 00:34:41.000]  耶穌看到自己
[00:34:41.000 --> 00:34:43.000]  耶穌看到進入撒旦的領域
[00:34:43.000 --> 00:34:45.000]  將他被捕的
[00:34:45.000 --> 00:34:47.000]  你和我裝物
[00:34:47.000 --> 00:34:49.000]  被捕的
[00:34:49.000 --> 00:34:51.000]  耶穌釋放出來
[00:34:51.000 --> 00:34:53.000]  救我們出來
[00:34:53.000 --> 00:34:55.000]  因為他是更勝過撒旦
[00:34:55.000 --> 00:34:57.000]  就是耶穌的意思
[00:34:57.000 --> 00:34:59.000]  所以我們可以看到
[00:34:59.000 --> 00:35:01.000]  耶穌被釘十字架
[00:35:01.000 --> 00:35:03.000]  不只是人為的問題
[00:35:03.000 --> 00:35:05.000]  是一個宿命的爭戰
[00:35:05.000 --> 00:35:07.000]  而耶穌就告訴你
[00:35:07.000 --> 00:35:09.000]  他要從撒旦的家裡
[00:35:09.000 --> 00:35:11.000]  將我們釋放出來
[00:35:11.000 --> 00:35:13.000]  但無可否認
[00:35:13.000 --> 00:35:15.000]  一樣,是撒旦的責任
[00:35:15.000 --> 00:35:17.000]  但同時也是猶大的責任
[00:35:17.000 --> 00:35:19.000]  猶大絕對不是英雄
[00:35:19.000 --> 00:35:23.000]  不像基督教超級明星裡面說的
[00:35:23.000 --> 00:35:25.000]  猶大只是一個無辜者
[00:35:25.000 --> 00:35:27.000]  上帝利用他
[00:35:27.000 --> 00:35:29.000]  去完成計劃
[00:35:29.000 --> 00:35:31.000]  絕對不是,為什麼呢?
[00:35:31.000 --> 00:35:33.000]  我們看一看聖經就知道
[00:35:33.000 --> 00:35:35.000]  聖經是怎樣說的呢?
[00:35:35.000 --> 00:35:37.000]  路加有這樣的記載
[00:35:37.000 --> 00:35:55.000]  (聖經)
[00:35:55.000 --> 00:35:57.000]  首先我們看一看
[00:35:57.000 --> 00:36:00.000]  猶大是怎樣被形容的?
[00:36:00.000 --> 00:36:02.000]  路加是怎樣形容猶大?
[00:36:02.000 --> 00:36:04.000]  很有趣的
[00:36:04.000 --> 00:36:07.000]  他說這是加略人猶大
[00:36:07.000 --> 00:36:12.000]  他形容猶大是加略人猶大
[00:36:12.000 --> 00:36:15.000]  這是一個很奇怪的稱號
[00:36:15.000 --> 00:36:18.000]  如果你看看路加的第六章14-16節
[00:36:18.000 --> 00:36:20.000]  就知道奇怪的地方在哪裡
[00:36:20.000 --> 00:36:22.000]  路加介紹這12個門徒
[00:36:22.000 --> 00:36:24.000]  他這樣介紹
[00:36:24.000 --> 00:36:26.000]  12人中有西門
[00:36:26.000 --> 00:36:28.000]  有吸他門起名為彼得
[00:36:28.000 --> 00:36:30.000]  還有他的兄弟安德烈、雅各和約翰、
[00:36:30.000 --> 00:36:32.000]  黎歷、巴多羅馬、馬太和多馬、
[00:36:32.000 --> 00:36:34.000]  阿拉肥和彼得
[00:36:34.000 --> 00:36:36.000]  還有彼得的兒子雅各
[00:36:36.000 --> 00:36:38.000]  有粉瑞黨的西門
[00:36:38.000 --> 00:36:40.000]  雅各的兒子猶大
[00:36:40.000 --> 00:36:42.000]  和邁耶穌的加略人猶大
[00:36:42.000 --> 00:36:44.000]  當耶穌介紹其他門徒的時候
[00:36:44.000 --> 00:36:46.000]  多數是怎樣介紹的呢?
[00:36:46.000 --> 00:36:48.000]  第一,介紹他的父親是誰?
[00:36:48.000 --> 00:36:50.000]  介紹他的兄弟是誰?
[00:36:50.000 --> 00:36:52.000]  甚至有時呢
[00:36:52.000 --> 00:36:54.000]  或者用其他的
[00:36:54.000 --> 00:36:58.000]  比如他是民進黨的
[00:36:58.000 --> 00:37:00.000]  或者是國民黨的
[00:37:00.000 --> 00:37:02.000]  或者是共產黨的
[00:37:02.000 --> 00:37:04.000]  所以有個粉瑞黨的西門
[00:37:04.000 --> 00:37:06.000]  唯獨是
[00:37:06.000 --> 00:37:10.000]  他描繪猶大的時候
[00:37:10.000 --> 00:37:12.000]  又不是說他家人
[00:37:12.000 --> 00:37:14.000]  又不是說他鄉下
[00:37:14.000 --> 00:37:16.000]  又不是說他什麼
[00:37:16.000 --> 00:37:18.000]  而是用一個叫加略人猶大
[00:37:18.000 --> 00:37:20.000]  於是我們就搖頭了
[00:37:20.000 --> 00:37:22.000]  加略是什麼來的?
[00:37:22.000 --> 00:37:24.000]  加略人猶大是什麼來的?
[00:37:24.000 --> 00:37:28.000]  加略人猶大是什麼來的?
[00:37:28.000 --> 00:37:30.000]  傳統的說法呢
[00:37:30.000 --> 00:37:32.000]  就以為這個加略
[00:37:32.000 --> 00:37:34.000]  是源於一個希伯來文
[00:37:34.000 --> 00:37:36.000]  叫做Kyrio
[00:37:36.000 --> 00:37:38.000]  Kyrio是猶大一個地方
[00:37:38.000 --> 00:37:40.000]  就是說他鄉下
[00:37:40.000 --> 00:37:42.000]  他鄉下是加略的
[00:37:42.000 --> 00:37:44.000]  但是呢
[00:37:44.000 --> 00:37:46.000]  現在大部分的解經人
[00:37:46.000 --> 00:37:48.000]  都已經是不贊成這種說法了
[00:37:48.000 --> 00:37:50.000]  因為呢
[00:37:50.000 --> 00:37:52.000]  司徒
[00:37:52.000 --> 00:37:54.000]  如果你看一看
[00:37:54.000 --> 00:37:56.000]  是沒有說鄉下的
[00:37:56.000 --> 00:37:58.000]  證據是不足的
[00:37:58.000 --> 00:38:00.000]  於是有另外一種說法
[00:38:00.000 --> 00:38:02.000]  就是說這個加略這個字呢
[00:38:02.000 --> 00:38:04.000]  是由一個阿拉米亞
[00:38:04.000 --> 00:38:06.000]  叫做Sikari這個字來的
[00:38:06.000 --> 00:38:08.000]  Sikari這個是一個當時的恐怖組織
[00:38:08.000 --> 00:38:10.000]  專門放炸彈的
[00:38:10.000 --> 00:38:12.000]  但是這個似乎呢
[00:38:12.000 --> 00:38:14.000]  也都是沒有什麼證據的
[00:38:14.000 --> 00:38:16.000]  我自己個人來說
[00:38:16.000 --> 00:38:18.000]  我就覺得呢
[00:38:18.000 --> 00:38:20.000]  這個是源於一個阿拉米亞
[00:38:20.000 --> 00:38:22.000]  的一個字
[00:38:22.000 --> 00:38:24.000]  這個字呢
[00:38:24.000 --> 00:38:26.000]  就是加略這個字
[00:38:26.000 --> 00:38:28.000]  這個字是解
[00:38:28.000 --> 00:38:30.000]  假仁假義
[00:38:30.000 --> 00:38:32.000]  騙子殺人犯
[00:38:32.000 --> 00:38:34.000]  所以
[00:38:34.000 --> 00:38:36.000]  路加描繪這個
[00:38:36.000 --> 00:38:38.000]  加略人大之前呢
[00:38:38.000 --> 00:38:40.000]  他還加上一句
[00:38:40.000 --> 00:38:42.000]  出賣耶穌的騙子
[00:38:42.000 --> 00:38:44.000]  這個的猶大
[00:38:44.000 --> 00:38:46.000]  為什麼猶大
[00:38:46.000 --> 00:38:48.000]  要出賣他的主人耶穌呢
[00:38:48.000 --> 00:38:50.000]  是因為
[00:38:50.000 --> 00:38:52.000]  錢作怪
[00:38:52.000 --> 00:38:54.000]  約翰在約翰福音第十二章第六節就說
[00:38:54.000 --> 00:38:56.000]  他是個賊
[00:38:56.000 --> 00:38:58.000]  猶大是前郎
[00:38:58.000 --> 00:39:00.000]  嘗取其中
[00:39:00.000 --> 00:39:02.000]  所存的
[00:39:02.000 --> 00:39:04.000]  是為了貪財
[00:39:04.000 --> 00:39:06.000]  貪居然出賣他的主耶穌
[00:39:06.000 --> 00:39:08.000]  是錢啊
[00:39:08.000 --> 00:39:10.000]  錢作怪
[00:39:10.000 --> 00:39:12.000]  多少人是為了
[00:39:12.000 --> 00:39:14.000]  錢的緣故
[00:39:14.000 --> 00:39:16.000]  是犧牲了他自己的靈魂
[00:39:16.000 --> 00:39:18.000]  是錢的緣故
[00:39:18.000 --> 00:39:20.000]  做出了一些傷天害理的事
[00:39:20.000 --> 00:39:22.000]  有時我想想
[00:39:22.000 --> 00:39:24.000]  錢應該
[00:39:24.000 --> 00:39:26.000]  我們已經
[00:39:26.000 --> 00:39:28.000]  漢婆紅塵應該作怪
[00:39:28.000 --> 00:39:30.000]  不是啊
[00:39:30.000 --> 00:39:32.000]  我發覺錢對我仍然有很大的
[00:39:32.000 --> 00:39:34.000]  很大的引誘
[00:39:34.000 --> 00:39:36.000]  我記得我女兒
[00:39:36.000 --> 00:39:38.000]  十二歲多的有一年
[00:39:38.000 --> 00:39:40.000]  有一天我帶她
[00:39:40.000 --> 00:39:42.000]  看電影
[00:39:42.000 --> 00:39:44.000]  我還記得那部電影叫
[00:39:44.000 --> 00:39:46.000]  《小馬龍》
[00:39:46.000 --> 00:39:48.000]  我帶著在Westphoto附近
[00:39:48.000 --> 00:39:50.000]  因為我看著
[00:39:50.000 --> 00:39:52.000]  廣告寫明說
[00:39:52.000 --> 00:39:54.000]  兩點鐘前的
[00:39:54.000 --> 00:39:56.000]  票是三塊
[00:39:56.000 --> 00:39:58.000]  平時是六塊
[00:39:58.000 --> 00:40:00.000]  那時很貴
[00:40:00.000 --> 00:40:02.000]  現在沒那麼便宜
[00:40:02.000 --> 00:40:04.000]  於是我說三塊有得看
[00:40:04.000 --> 00:40:06.000]  那我帶她去看
[00:40:06.000 --> 00:40:08.000]  一到的時候
[00:40:08.000 --> 00:40:10.000]  還有五分鐘才到
[00:40:10.000 --> 00:40:12.000]  我打算剛剛趕得及
[00:40:12.000 --> 00:40:14.000]  一到的時候
[00:40:14.000 --> 00:40:16.000]  賣票說六塊
[00:40:16.000 --> 00:40:18.000]  我說為什麼要六塊
[00:40:18.000 --> 00:40:20.000]  你買廣告說三塊
[00:40:20.000 --> 00:40:22.000]  兩點鐘前
[00:40:22.000 --> 00:40:24.000]  她說兩點鐘前
[00:40:24.000 --> 00:40:26.000]  她不是說兩點鐘前
[00:40:26.000 --> 00:40:28.000]  買票
[00:40:28.000 --> 00:40:30.000]  是兩點鐘前拍
[00:40:30.000 --> 00:40:32.000]  她說兩點零五分開拍
[00:40:32.000 --> 00:40:34.000]  我說你分分鐘
[00:40:34.000 --> 00:40:36.000]  就是騙人
[00:40:36.000 --> 00:40:38.000]  她說
[00:40:38.000 --> 00:40:40.000]  你不是看十一點鐘的場
[00:40:40.000 --> 00:40:42.000]  就是三塊
[00:40:42.000 --> 00:40:44.000]  現在是兩點零五分
[00:40:44.000 --> 00:40:46.000]  那你就要付錢
[00:40:46.000 --> 00:40:48.000]  我說這樣的
[00:40:48.000 --> 00:40:50.000]  那你買不買
[00:40:50.000 --> 00:40:52.000]  她那麼辛苦
[00:40:52.000 --> 00:40:54.000]  帶了個女兒來
[00:40:54.000 --> 00:40:56.000]  當然買
[00:40:56.000 --> 00:40:58.000]  豈有此理
[00:40:58.000 --> 00:41:00.000]  以奇人之道還治奇人之身
[00:41:00.000 --> 00:41:02.000]  一大一小
[00:41:02.000 --> 00:41:04.000]  十二歲以下就是小
[00:41:04.000 --> 00:41:06.000]  我六塊
[00:41:06.000 --> 00:41:08.000]  她小都可以省下幾塊
[00:41:08.000 --> 00:41:10.000]  我女兒
[00:41:10.000 --> 00:41:12.000]  有點良心
[00:41:12.000 --> 00:41:14.000]  就是
[00:41:14.000 --> 00:41:16.000]  叫我爸爸
[00:41:16.000 --> 00:41:18.000]  這句話就震撼
[00:41:18.000 --> 00:41:20.000]  我為了三塊
[00:41:20.000 --> 00:41:22.000]  出賣我的靈魂
[00:41:22.000 --> 00:41:24.000]  你說貼不貼
[00:41:24.000 --> 00:41:26.000]  很多時候
[00:41:26.000 --> 00:41:28.000]  我想我們都是
[00:41:28.000 --> 00:41:30.000]  為了錢的緣故
[00:41:30.000 --> 00:41:32.000]  我們出賣我們的靈魂
[00:41:32.000 --> 00:41:34.000]  出賣我們的兄弟
[00:41:34.000 --> 00:41:36.000]  出賣我們的姐妹
[00:41:36.000 --> 00:41:38.000]  出賣教會
[00:41:38.000 --> 00:41:40.000]  而這個
[00:41:40.000 --> 00:41:42.000]  猶大就為了
[00:41:42.000 --> 00:41:44.000]  三十塊錢
[00:41:44.000 --> 00:41:46.000]  其實很少
[00:41:46.000 --> 00:41:48.000]  不是很多
[00:41:48.000 --> 00:41:50.000]  出賣了她的主人
[00:41:50.000 --> 00:41:52.000]  而且她還想得很周到
[00:41:52.000 --> 00:41:54.000]  你不要說她
[00:41:54.000 --> 00:41:56.000]  猶大還衰過我
[00:41:56.000 --> 00:41:58.000]  我在這樣的情形下
[00:41:58.000 --> 00:42:00.000]  猶大不是主動
[00:42:00.000 --> 00:42:02.000]  第四節
[00:42:02.000 --> 00:42:04.000]  她去和祭司並守殿觀商量
[00:42:04.000 --> 00:42:06.000]  是她自己主動
[00:42:06.000 --> 00:42:08.000]  不是那些守殿觀
[00:42:08.000 --> 00:42:10.000]  生她氣
[00:42:10.000 --> 00:42:12.000]  有外快撈
[00:42:12.000 --> 00:42:14.000]  你不想嗎
[00:42:14.000 --> 00:42:16.000]  不是她自己主動
[00:42:16.000 --> 00:42:18.000]  而且她還想得周長
[00:42:18.000 --> 00:42:20.000]  趁著中人
[00:42:20.000 --> 00:42:22.000]  不在跟前的時候
[00:42:22.000 --> 00:42:24.000]  就把耶穌交給她
[00:42:24.000 --> 00:42:26.000]  因為她知道這群人怕百姓
[00:42:26.000 --> 00:42:28.000]  趁著耶穌不在百姓前
[00:42:28.000 --> 00:42:30.000]  就交給她
[00:42:30.000 --> 00:42:32.000]  正正經經交給她
[00:42:32.000 --> 00:42:34.000]  就像香港有些人自然失蹤
[00:42:34.000 --> 00:42:36.000]  原來她就去了
[00:42:36.000 --> 00:42:38.000]  我想是這樣的情形
[00:42:38.000 --> 00:42:40.000]  但是
[00:42:40.000 --> 00:42:42.000]  這樣
[00:42:42.000 --> 00:42:44.000]  聖經反而認識了
[00:42:44.000 --> 00:42:46.000]  耶穌的語言
[00:42:46.000 --> 00:42:48.000]  路加福音9:44
[00:42:48.000 --> 00:42:50.000]  耶穌一早說你們要
[00:42:50.000 --> 00:42:52.000]  把這些話傳在耳里
[00:42:52.000 --> 00:42:54.000]  因為人子將會被交在人的手裡
[00:42:54.000 --> 00:42:56.000]  就是這群人
[00:42:56.000 --> 00:42:58.000]  出賣耶穌
[00:42:58.000 --> 00:43:00.000]  就是指猶大出賣耶穌
[00:43:00.000 --> 00:43:02.000]  於是
[00:43:02.000 --> 00:43:04.000]  他問要多少錢
[00:43:04.000 --> 00:43:06.000]  30塊錢
[00:43:06.000 --> 00:43:08.000]  猶大絕對不是無辜的
[00:43:08.000 --> 00:43:10.000]  絕對不是英雄
[00:43:10.000 --> 00:43:12.000]  是因為錢的緣故出賣耶穌
[00:43:12.000 --> 00:43:14.000]  當耶穌
[00:43:14.000 --> 00:43:16.000]  要釘十字架
[00:43:16.000 --> 00:43:18.000]  猶大就看到
[00:43:18.000 --> 00:43:20.000]  自己的罪
[00:43:20.000 --> 00:43:22.000]  在馬太方27章就告訴我們
[00:43:22.000 --> 00:43:24.000]  他朝思夢想
[00:43:24.000 --> 00:43:26.000]  想得到那30塊錢
[00:43:26.000 --> 00:43:28.000]  現在看著
[00:43:28.000 --> 00:43:30.000]  誰知道那30塊錢
[00:43:30.000 --> 00:43:32.000]  提醒了他
[00:43:32.000 --> 00:43:34.000]  他的罪行
[00:43:34.000 --> 00:43:36.000]  出賣了他的主
[00:43:36.000 --> 00:43:38.000]  他就不想看到那30塊錢
[00:43:38.000 --> 00:43:40.000]  就走到聖殿里
[00:43:40.000 --> 00:43:42.000]  扔給這些文士
[00:43:42.000 --> 00:43:44.000]  扔給這些
[00:43:44.000 --> 00:43:46.000]  你們的責任
[00:43:46.000 --> 00:43:48.000]  誰知道這些守殿官
[00:43:48.000 --> 00:43:50.000]  你做的事
[00:43:50.000 --> 00:43:52.000]  你的負責任不要找我們
[00:43:52.000 --> 00:43:54.000]  把錢還給他們
[00:43:54.000 --> 00:43:56.000]  然後猶大就掉脖子死了
[00:43:56.000 --> 00:43:58.000]  這句話很有趣
[00:43:58.000 --> 00:44:00.000]  那些長老怎麼說
[00:44:00.000 --> 00:44:02.000]  哪與我們有何相干
[00:44:02.000 --> 00:44:04.000]  你自己承擔吧
[00:44:04.000 --> 00:44:06.000]  很明顯
[00:44:06.000 --> 00:44:08.000]  是和撒旦有關
[00:44:08.000 --> 00:44:10.000]  祭司有關
[00:44:10.000 --> 00:44:12.000]  猶大也有關
[00:44:12.000 --> 00:44:14.000]  不過有趣的地方
[00:44:14.000 --> 00:44:16.000]  所有的東西
[00:44:16.000 --> 00:44:18.000]  都在神的計劃里
[00:44:18.000 --> 00:44:20.000]  所有的東西
[00:44:20.000 --> 00:44:22.000]  都在神的計劃里
[00:44:22.000 --> 00:44:24.000]  所有的東西
[00:44:24.000 --> 00:44:26.000]  都在神的計劃里
[00:44:26.000 --> 00:44:28.000]  雖然耶穌的死是人的醜惡
[00:44:28.000 --> 00:44:30.000]  包括祭司將文士的恐懼
[00:44:30.000 --> 00:44:32.000]  發失了他的權位
[00:44:32.000 --> 00:44:34.000]  包括猶大的貪婪
[00:44:34.000 --> 00:44:36.000]  為了30塊錢出賣
[00:44:36.000 --> 00:44:38.000]  包括撒旦的攻擊
[00:44:38.000 --> 00:44:40.000]  但是有趣的地方
[00:44:40.000 --> 00:44:42.000]  原來所有這些東西
[00:44:42.000 --> 00:44:44.000]  都在上帝的預備之下
[00:44:44.000 --> 00:44:46.000]  一方面我們看到上帝的預備
[00:44:46.000 --> 00:44:48.000]  另一方面
[00:44:48.000 --> 00:44:50.000]  我們看到人的責任
[00:44:50.000 --> 00:44:52.000]  為什麼說這是上帝的預備呢
[00:44:52.000 --> 00:44:54.000]  為什麼說這是上帝的預備呢
[00:44:54.000 --> 00:44:56.000]  第一節就告訴你
[00:44:56.000 --> 00:44:58.000]  這是逾逾節
[00:44:58.000 --> 00:45:00.000]  逾逾節就是上帝高陽被殺
[00:45:00.000 --> 00:45:02.000]  逾逾節就是上帝高陽被殺
[00:45:02.000 --> 00:45:04.000]  約翰就說這是上帝高陽
[00:45:04.000 --> 00:45:06.000]  為我們而犧牲
[00:45:06.000 --> 00:45:08.000]  為我們而犧牲
[00:45:08.000 --> 00:45:12.000]  有很多東西我們或許會不明白
[00:45:12.000 --> 00:45:14.000]  有很多東西我們或許會不明白
[00:45:14.000 --> 00:45:16.000]  我們想想
[00:45:16.000 --> 00:45:18.000]  為什麼會有那麼多外族人會受害呢
[00:45:18.000 --> 00:45:20.000]  我們想想為什麼會有那麼多外族人會受害呢
[00:45:20.000 --> 00:45:22.000]  為什麼庚子期間會有那麼多人死亡呢
[00:45:22.000 --> 00:45:24.000]  為什麼庚子期間會有那麼多人死亡呢
[00:45:24.000 --> 00:45:26.000]  為什麼在22年至27年之間會有那麼多信徒死亡呢
[00:45:26.000 --> 00:45:28.000]  為什麼在22年至27年之間會有那麼多信徒死亡呢
[00:45:28.000 --> 00:45:30.000]  為什麼庚子期間會有那麼多信徒死亡呢
[00:45:30.000 --> 00:45:32.000]  為什麼有那麼多人會受害呢
[00:45:32.000 --> 00:45:34.000]  為什麼有那麼多人會受害呢
[00:45:34.000 --> 00:45:36.000]  我們不要只看一刻
[00:45:36.000 --> 00:45:38.000]  我們再看整幅圖畫
[00:45:38.000 --> 00:45:40.000]  原來一粒物資不在地上死了
[00:45:40.000 --> 00:45:42.000]  原來一粒物資不在地上死了
[00:45:42.000 --> 00:45:44.000]  長不出許多粒來
[00:45:44.000 --> 00:45:46.000]  長不出許多粒來
[00:45:46.000 --> 00:45:48.000]  有一本書
[00:45:48.000 --> 00:45:50.000]  如果大家有機會去看
[00:45:50.000 --> 00:45:52.000]  叫《盛世》
[00:45:52.000 --> 00:45:54.000]  陳冠中寫的叫《盛世》
[00:45:54.000 --> 00:45:56.000]  他不是一個信徒
[00:45:56.000 --> 00:45:58.000]  陳冠中寫的一本小說
[00:45:58.000 --> 00:46:00.000]  叫《盛世》
[00:46:00.000 --> 00:46:02.000]  關於中國的
[00:46:02.000 --> 00:46:04.000]  其中一段是講基督教的教會
[00:46:04.000 --> 00:46:06.000]  其中一段是講基督教的教會
[00:46:06.000 --> 00:46:08.000]  他用的題目就是
[00:46:08.000 --> 00:46:10.000]  一粒物資若不在地上死了
[00:46:10.000 --> 00:46:12.000]  長不出許多粒來
[00:46:12.000 --> 00:46:14.000]  長不出許多粒來
[00:46:14.000 --> 00:46:16.000]  意思是告訴我們
[00:46:16.000 --> 00:46:18.000]  我們看來
[00:46:18.000 --> 00:46:20.000]  我們不明白的東西
[00:46:20.000 --> 00:46:22.000]  原來它是神的祝福
[00:46:22.000 --> 00:46:24.000]  原來它是神的祝福
[00:46:24.000 --> 00:46:26.000]  原來是神的恩典
[00:46:26.000 --> 00:46:28.000]  我們不知道的
[00:46:28.000 --> 00:46:30.000]  我們不知道的
[00:46:30.000 --> 00:46:32.000]  問題就是我們看不看到
[00:46:32.000 --> 00:46:34.000]  上帝給我們的遺像
[00:46:34.000 --> 00:46:36.000]  上帝給我們的遺像
[00:46:36.000 --> 00:46:38.000]  就好像黃儀牧師說
[00:46:38.000 --> 00:46:40.000]  沒錯這群人可以拿走我這東西
[00:46:40.000 --> 00:46:42.000]  沒錯這群人可以拿走我這東西
[00:46:42.000 --> 00:46:44.000]  弄得我家散人亡
[00:46:44.000 --> 00:46:46.000]  弄得我家散人亡
[00:46:46.000 --> 00:46:48.000]  弄得我家散人亡
[00:46:48.000 --> 00:46:50.000]  但他所做的很有限
[00:46:50.000 --> 00:46:52.000]  但他所做的很有限
[00:46:52.000 --> 00:46:54.000]  為何我們要怕這群人
[00:46:54.000 --> 00:46:56.000]  為何我們要怕這群人
[00:46:56.000 --> 00:46:58.000]  不怕拿走我們的靈魂和身體的上帝
[00:46:58.000 --> 00:47:00.000]  不怕拿走我們的靈魂和身體的上帝
[00:47:00.000 --> 00:47:02.000]  一個教會最怕失去什麼
[00:47:02.000 --> 00:47:04.000]  一個教會最怕失去什麼
[00:47:04.000 --> 00:47:06.000]  失去了遺像
[00:47:06.000 --> 00:47:08.000]  失去了遺像
[00:47:08.000 --> 00:47:10.000]  神為什麼要把我們的教會放在這
[00:47:10.000 --> 00:47:12.000]  神為什麼要把我們的教會放在這
[00:47:12.000 --> 00:47:14.000]  這不是重要的事情
[00:47:14.000 --> 00:47:16.000]  這不是重要的事情
[00:47:16.000 --> 00:47:18.000]  重要的是我們有沒有看到上帝給予我們的遺像
[00:47:18.000 --> 00:47:20.000]  重要的是我們有沒有看到上帝給予我們的遺像
[00:47:20.000 --> 00:47:22.000]  上帝給予我們的使命
[00:47:22.000 --> 00:47:24.000]  上帝給予我們的真理
[00:47:24.000 --> 00:47:26.000]  我們是堅守著的
[00:47:26.000 --> 00:47:28.000]  如果我們看不到這個遺像的時候
[00:47:28.000 --> 00:47:30.000]  就糟了
[00:47:30.000 --> 00:47:34.000]  一會兒我們會分享教會宣教的情況
[00:47:34.000 --> 00:47:36.000]  一會兒我們會分享教會宣教的情況
[00:47:36.000 --> 00:47:38.000]  上次有機會Andy
[00:47:38.000 --> 00:47:40.000]  上次有機會Andy
[00:47:40.000 --> 00:47:42.000]  來教會和我們分享
[00:47:42.000 --> 00:47:46.000]  我心裡很受感動
[00:47:46.000 --> 00:47:50.000]  他一家人去到那地方
[00:47:50.000 --> 00:47:52.000]  他一家人去到那地方
[00:47:52.000 --> 00:47:54.000]  有一個遺像
[00:47:54.000 --> 00:47:56.000]  人們看到他為這個遺像投身
[00:47:56.000 --> 00:47:58.000]  人們看到他為這個遺像投身
[00:47:58.000 --> 00:48:00.000]  或者人們看起來覺得起身很多
[00:48:00.000 --> 00:48:02.000]  但是
[00:48:02.000 --> 00:48:04.000]  他給予人很多很多美好的果效
[00:48:04.000 --> 00:48:06.000]  他給予人很多很多美好的果效
[00:48:06.000 --> 00:48:08.000]  很多人的生命因為這樣而故意改變
[00:48:08.000 --> 00:48:10.000]  很多人的生命因為這樣而故意改變
[00:48:10.000 --> 00:48:12.000]  神擺在我們的教會
[00:48:12.000 --> 00:48:14.000]  神擺在我們的教會
[00:48:14.000 --> 00:48:16.000]  在唐人坊的地方
[00:48:16.000 --> 00:48:18.000]  我們看不到上帝給予我們的遺像有多大
[00:48:18.000 --> 00:48:20.000]  我們看不到上帝給予我們的遺像有多大
[00:48:20.000 --> 00:48:22.000]  多少多少的人
[00:48:22.000 --> 00:48:24.000]  來到我們三藩市的地方
[00:48:24.000 --> 00:48:26.000]  可能是帶著不安
[00:48:26.000 --> 00:48:28.000]  恐懼
[00:48:28.000 --> 00:48:30.000]  家庭的問題
[00:48:30.000 --> 00:48:32.000]  他們的盼望在哪裡
[00:48:32.000 --> 00:48:34.000]  教會是否給予他們的盼望
[00:48:34.000 --> 00:48:36.000]  我們看不看到
[00:48:36.000 --> 00:48:38.000]  我們看不看到這個遺像
[00:48:38.000 --> 00:48:40.000]  然後把福音帶給他們
[00:48:40.000 --> 00:48:42.000]  我們看不看到
[00:48:42.000 --> 00:48:44.000]  今天有很多人搬回來三藩市住
[00:48:44.000 --> 00:48:46.000]  然後Google車就車回去
[00:48:46.000 --> 00:48:48.000]  車回去
[00:48:48.000 --> 00:48:50.000]  我們看不看到這群人
[00:48:50.000 --> 00:48:52.000]  我們看不看到這群人
[00:48:52.000 --> 00:48:54.000]  怎麼可以帶著他們認識耶穌
[00:48:54.000 --> 00:48:56.000]  我們天南地北
[00:48:56.000 --> 00:48:58.000]  有一天我回家的時候
[00:48:58.000 --> 00:49:00.000]  上車
[00:49:00.000 --> 00:49:02.000]  30號車堆滿了
[00:49:02.000 --> 00:49:04.000]  全部在Galileo放學的小孩
[00:49:04.000 --> 00:49:06.000]  全部都是
[00:49:06.000 --> 00:49:08.000]  有些說普通話
[00:49:08.000 --> 00:49:10.000]  有些說廣東話
[00:49:10.000 --> 00:49:12.000]  有些說英文
[00:49:12.000 --> 00:49:14.000]  很多很多
[00:49:14.000 --> 00:49:16.000]  於是我就想
[00:49:16.000 --> 00:49:18.000]  Galileo教會不遠
[00:49:18.000 --> 00:49:20.000]  但我們有沒有想到這群人
[00:49:20.000 --> 00:49:22.000]  是否我們應該要想的對象
[00:49:22.000 --> 00:49:24.000]  我們的遺像在哪裡
[00:49:24.000 --> 00:49:26.000]  上帝給予我們
[00:49:26.000 --> 00:49:28.000]  給予我們這麼多的機會
[00:49:28.000 --> 00:49:30.000]  我們有沒有錯過
