
[00:00:00.000 --> 00:00:07.000]  我們的生命可以彰顯主的榮耀
[00:45:11.000 --> 00:45:17.000]  而會影響神的工作,這100個先知以後都不知道怎麼辦
[00:45:17.000 --> 00:45:21.000]  有沒有可能呢?有,總而言之
[00:45:21.000 --> 00:45:25.000]  俄巴底他是一個很特別的人物
[00:45:25.000 --> 00:45:31.000]  他不怕蝦,他收藏100個先知
[00:45:31.000 --> 00:45:37.000]  但單單一件事告訴蝦,以利亞在這裏他就不敢去
[00:45:37.000 --> 00:45:41.000]  後來被以利亞罵了一頓
[00:45:41.000 --> 00:45:45.000]  然後他死死氣氣,就跑去告訴蝦
[00:45:45.000 --> 00:45:49.000]  最後他都有去
[00:45:49.000 --> 00:45:55.000]  今天神用人有很多不同的方式
[00:45:55.000 --> 00:46:01.000]  俄巴底和以利亞相比,哪一個比較光烈呢?
[00:46:01.000 --> 00:46:07.000]  以利亞,哪一個站在前面呢?
[00:46:07.000 --> 00:46:11.000]  以利亞,哪一個比較清高呢?
[00:46:11.000 --> 00:46:17.000]  以利亞,哪一個是神重用呢?
[00:46:17.000 --> 00:46:21.000]  以利亞,那就是俄巴底
[00:46:21.000 --> 00:46:25.000]  俄巴底其實是一個配角的地位
[00:46:25.000 --> 00:46:31.000]  俄巴底是做了一些雜事,沒有以利亞那麼清高
[00:46:31.000 --> 00:46:37.000]  俄巴底也是在神的南途裏面
[00:46:37.000 --> 00:46:43.000]  我們可以說是在江湖裏面打滾的一個神的僕人
[00:46:43.000 --> 00:46:47.000]  在江湖裏面打滾
[00:46:47.000 --> 00:46:51.000]  以利亞你一看就知道他很清高,他很超越
[00:46:51.000 --> 00:46:57.000]  他就是神興起要和蝦對峙的大仙子
[00:46:57.000 --> 00:47:03.000]  但是無論怎樣都好,第一頂姐妹你要明白一件事
[00:47:03.000 --> 00:47:09.000]  以利亞和俄巴底都是神的僕人,對不對?
[00:47:09.000 --> 00:47:17.000]  他們都是神的僕人,只不過是一個大的僕人,一個是小的僕人
[00:47:17.000 --> 00:47:21.000]  一個在前線裏面做光烈大事的僕人
[00:47:21.000 --> 00:47:27.000]  另一個在後面執二灘,做配角
[00:47:27.000 --> 00:47:35.000]  不是很見經傳,所以以後沒有再見到俄巴底這一號的人民
[00:47:35.000 --> 00:47:43.000]  無論怎樣都好,第一頂姐妹,今天你不一定每個人都做以利亞的
[00:47:43.000 --> 00:47:47.000]  不一定,如果你做不到以利亞,你做過什麼?
[00:47:47.000 --> 00:47:51.000]  俄巴底,做過俄巴底
[00:47:51.000 --> 00:47:55.000]  今天我們中間有很多俄巴底
[00:47:55.000 --> 00:47:59.000]  你在公司裏面你就可以做個敬畏神
[00:47:59.000 --> 00:48:04.000]  用你的生命力來去見證神,用你的影響力來去侍奉神
[00:48:04.000 --> 00:48:10.000]  然後在此次要的崗位上去跟從神
[00:48:10.000 --> 00:48:16.000]  你不一定要做主管,你不一定要做大老闆
[00:48:16.000 --> 00:48:23.000]  你不一定要功功烈烈為神做一些很厲害的大事
[00:48:23.000 --> 00:48:29.000]  你就好好地去執二灘,做個配角
[00:48:29.000 --> 00:48:38.000]  你就好好地求神,讓你體會到你的工作就是在這個崗位上
[00:48:38.000 --> 00:48:44.000]  不要有一些叫做懷才不遇的那種很無奈
[00:48:44.000 --> 00:48:49.000]  經常都覺得以我這樣的身份,以我這樣的恩賜
[00:48:49.000 --> 00:48:58.000]  有時看鏡越看就越覺得,為什麼神創造一個這麼不得了的人
[00:48:58.000 --> 00:49:03.000]  越看就越著迷,越看就越瘋狂
[00:49:03.000 --> 00:49:08.000]  然後心裏面越看就越多的苦劫
[00:49:08.000 --> 00:49:13.000]  覺得自己這麼厲害的人,為什麼神不好好用
[00:49:13.000 --> 00:49:22.000]  神現在擺你在什麼崗位,你就好好在那個崗位上去跟從神
[00:49:22.000 --> 00:49:31.000]  有一次有個董事長,看見下班的時候已經過了
[00:49:31.000 --> 00:49:38.000]  他打算下班的時候,看到有個員工還在做事,埋頭苦幹
[00:49:38.000 --> 00:49:47.000]  這個董事長就覺得這個員工很忠心,過了時他還在做事
[00:49:47.000 --> 00:49:54.000]  他就去拍拍他的肩膀,然後說,兄弟,好好做
[00:49:54.000 --> 00:50:01.000]  好像你這樣忠誠工作的人,以後你有機會做董事長
[00:50:01.000 --> 00:50:07.000]  這個員工就起來鞠躬,多謝董事長的鼓勵
[00:50:07.000 --> 00:50:14.000]  然後他又跟董事長說,他說董事長,多謝你
[00:50:14.000 --> 00:50:23.000]  我都請董事長好好做,因為我以前都曾經是董事長
[00:50:23.000 --> 00:50:31.000]  大家聽不明白,我以前做過董事長的
[00:50:31.000 --> 00:50:39.000]  陰差陽錯,可能時不我與,現在我降到來做個小文員,小職員
[00:50:39.000 --> 00:50:49.000]  董事長,你都好好做,不然你都會有我那一天降下來
[00:50:49.000 --> 00:50:56.000]  丁展偉,你如果現在是董事長,你就求主讓你在董事長的崗位上
[00:50:56.000 --> 00:51:02.000]  你都好似風神,不要想那麼多
[00:51:02.000 --> 00:51:09.000]  如果你是一個普通的文員,在公司裏面好像一個small potato
[00:51:09.000 --> 00:51:16.000]  或者說做個小職份,那你就在這個小職份上,你都好好侍奉神
[00:51:16.000 --> 00:51:24.000]  好好跟隨神,盡其在我,不要抱怨你現在的遭遇
[00:51:24.000 --> 00:51:32.000]  也不要覺得你懷才不如,在你的崗位上你都侍奉神
[00:51:32.000 --> 00:51:42.000]  我們要看人生其實在這個世界上,其實可以是很多的變化
[00:51:42.000 --> 00:51:50.000]  很多不同的情況,但是在不同的情況裏面,你都要做一個優質的記錄圖
[00:51:50.000 --> 00:51:59.000]  什麼叫優質的記錄圖?就是說與眾不同,是有屬靈品種,屬靈品質
[00:51:59.000 --> 00:52:06.000]  千萬不要做另類怪胎
[00:52:06.000 --> 00:52:13.000]  在這個畸形的社會裏面,其實我們要有什麼呢?我們要有屬靈的正氣
[00:52:13.000 --> 00:52:20.000]  大家不知道明白我說什麼嗎?有這種屬靈的正氣,屬靈的正氣其實都很抽象
[00:52:20.000 --> 00:52:29.000]  但是我覺得最簡單的就是,用耶穌基督的恩典和愛心去愛你周圍的人
[00:52:29.000 --> 00:52:37.000]  這種是不是很另類?是不是另類?不是另類怪胎,是另類的優質的記錄圖
[00:52:37.000 --> 00:52:46.000]  在這個世界上,你可以成為一股的清流,可以幫助人來認識神
[00:52:46.000 --> 00:52:54.000]  用神的力量來對付這個惡欲橫流的這個世界,做一個中流底柱
[00:52:54.000 --> 00:53:01.000]  默默地彰顯了在神裏面的那種真、善和美
[00:53:01.000 --> 00:53:08.000]  雖然不顯眼,但是你可以體會到在耶穌基督裏面的夢想
[00:53:08.000 --> 00:53:16.000]  這個夢想是什麼呢?就是在職場裏面做神的大事
[00:53:16.000 --> 00:53:22.000]  在一個看成敗,看得失,看榮辱很重要的一個世界裏面
[00:53:22.000 --> 00:53:28.000]  有時候,我覺得我們不要計較這麼多
[00:53:28.000 --> 00:53:32.000]  要好像耶穌基督說,回復回到小孩子的樣式
[00:53:32.000 --> 00:53:36.000]  小孩子的樣式是什麼呢?單純
[00:53:36.000 --> 00:53:43.000]  憑著耶穌基督給我們的那一點的愛心,去真誠的去愛人
[00:53:43.000 --> 00:53:51.000]  大家看金庸小說裏面,你會注意到一個人物叫做周伯通
[00:53:51.000 --> 00:54:00.000]  記不記得他?可能你們不看武俠小說的,不好意思,我用武俠小說裏面的一個人物
[00:54:00.000 --> 00:54:05.000]  周伯通他的花名叫做什麼?老頑童
[00:54:05.000 --> 00:54:11.000]  如果一個人到了老,仍然好像一個童心未滅
[00:54:11.000 --> 00:54:16.000]  他這個頑童,這個頑就不是太好
[00:54:16.000 --> 00:54:25.000]  我不是叫你做周伯通,大家不要誤會,我是用周伯通這個人物來講
[00:54:25.000 --> 00:54:33.000]  當一個人老了,年紀大了,他仍然可以有一種童心未滅的精神
[00:54:33.000 --> 00:54:42.000]  不是周伯通那種跳皮,有時候搗蛋,有時候搞亂當,不是那種
[00:54:42.000 --> 00:54:47.000]  耶穌基督講的,回復到好像小孩子的樣式
[00:54:47.000 --> 00:54:57.000]  讓人體會到我們在基督裏面那種真正的信仰,是不是很另類?
[00:54:57.000 --> 00:55:06.000]  如果你能夠活出淑女的另類,在你周圍的環境裏面的人都會覺得,哇,很特別
[00:55:06.000 --> 00:55:14.000]  為什麼這個人這麼另類呢?好那種另類,他們就會欣賞你,他們願意親近你
[00:55:14.000 --> 00:55:22.000]  他們願意明白到底是什麼原因使你這麼另類
[00:55:22.000 --> 00:55:30.000]  另類的優質基督徒有幾樣東西特別,他走路是很特別的
[00:55:30.000 --> 00:55:40.000]  他走路不是真正的走路,他選擇的路是神為他選擇的路
[00:55:40.000 --> 00:55:48.000]  可能很難走,但是他就走上去,這種叫做另類優質的基督徒
[00:55:48.000 --> 00:55:56.000]  而他的眼光是跟別人不同,他看東西看得不同,不是真正的眼光,是淑女的眼光
[00:55:56.000 --> 00:56:04.000]  而另類優質的基督徒,他們看東西看得很遠,看永恆,而不是看現在
[00:56:04.000 --> 00:56:16.000]  第三,他們的態度是很不同的,剛才我們說道路不同,然後我們說他眼光不同,然後我們說他態度不同
[00:56:16.000 --> 00:56:28.000]  在這個人情冷暖的社會裏面,他仍然願意用一個很正面的態度,這個叫做現在世界常常說的正能量
[00:56:28.000 --> 00:56:34.000]  用正面的態度,用正能量來去影響周邊的人
[00:56:34.000 --> 00:56:48.000]  鄧小平我不知道你願不願意做一個優質另類的基督徒,好像俄巴底在阿哈這個惡劣的宮廷裏面
[00:56:48.000 --> 00:57:05.000]  他敬畏神,他用他的生命力來去見證神,用他的影響力來去影響人,然後他甘於次要的地位來跟從神
[00:57:05.000 --> 00:57:19.000]  每一個人都可以成為神所起源,無論你是領一千,領二千,或者領五千,只要你不要埋沒神在你身上的恩典和恩賜
[00:57:19.000 --> 00:57:26.000]  你同樣可以做一個土神起源的人,做即場的大使
[00:57:26.000 --> 00:57:41.000]  天父說我們需要在我們的生命當中,天父說我們需要在你的恩典和你的智慧裏面,讓我們成為另類優質的基督徒
[00:57:41.000 --> 00:57:52.000]  主要幫助我們,雖然我們年紀一至五的增長,但是我們心裏面仍然有赤字之心
[00:57:52.000 --> 00:57:58.000]  祝福我們每一位在你面前,我們剛才心裏面默默的祈禱
[00:57:58.000 --> 00:58:07.000]  我們真的願意出去之後,在即場裏面好好侍奉神,見證神,跟隨神
[00:58:07.000 --> 00:58:14.000]  讓其他的人可以看見主你在你身上的美好的香氣
[00:58:14.000 --> 00:58:23.000]  我們真的知道有時做基督徒是會遇到很多的困難,有時可能要攝底,要吃虧
[00:58:23.000 --> 00:58:33.000]  但是我們知道在這個世代裏面,我們默默的見證有一天可以引導人歸到你的名下
[00:58:33.000 --> 00:58:43.000]  我們求主祝福保守讓我們有這一顆心智,讓我們在你面前成為你即場的大使
[00:58:43.000 --> 00:58:51.000]  帶領我們,保守我們,感恩祈禱奉耶穌基督的聖命,阿們
[00:58:51.000 --> 00:58:57.000]  謝謝大家,祝福我們每一位在你面前,我們剛才心裏面默默的祈禱
[00:58:57.000 --> 00:59:03.000]  我們真的知道有時做基督徒是會遇到很多的困難,有時可能要攝底,要吃虧

